EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Transition Take Fouls,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Charge Fouls Drawn,BlockedLongMidRange,Arc3PctBlocked,Transition Take Fouls Drawn,LongMidRangePctBlocked,on,HeaveMakes
1626174,1610612742,Christian Wood,Christian Wood,1626174,DAL,57280.0,955,50,1906,1885,678,585.0,174.0,3791,105.0,152.0,13.0,25.0,28.0,48.0,42.0,78.0,7.0,21.0,9.0,31.0,1.0,2.0,8.0,39.0,100.0,3.0,5.0,8.0,28.0,154.0,251.0,48.0,131.0,101.0,553.0,2235,17.0,33.0,3.0,6.0,19.0,62.0,46.0,78.0,10.0,36.0,51.0,173.0,222.0,86.0,144.0,20.0,2.0,98.0,39.0,15.0,29.0,21.0,50.0,10.0,11.0,23.0,4.0,2.0,121.0,17.0,26.0,3.0,76.0,107.0,24.0,207.0,46.0,253.0,10.0,14.0,11.0,3.0,28.0,8.0,13.0,36.0,2.0,15.0,11.0,64.0,4.0,22.0,54.0,90.0,4.0,5.0,8.0,114.0,15.0,2.0,131.0,14.0,1.0,1.0,57.0,2.0,13.0,36.0,3.0,1.0,23.0,2.0,13.0,39.0,24.0,1.0,2.0,2.0,173.0,674,3.0,13.0,0.7207792207792207,0.7708333333333334,1.0,0.366412213740458,0.5,0.2777777777777778,0.37209302325581395,0.6135458167330677,0.5151515151515151,0.5897435897435898,0.5916230366492147,0.5512820512820513,0.5350877192982456,0.6287015945330297,0.6326530612244898,0.596551724137931,0.34293193717277487,0.05976095617529881,0.07236842105263158,0.05128205128205128,24.066985645933016,0.4375,0.4,0.04054054054054054,0.23060344827586207,0.08099688473520249,0.19338422391857507,0.03648068669527897,0.21353558926487748,0.054637865311308764,0.11382113821138211,0.06164383561643835,0.057692307692307696,0.043076923076923075,0.02127659574468085,0.20430107526881722,0.24752475247524752,0.25,0.20557491289198607,0.16037735849056603,0.06369426751592357,0.6153846153846154,0.39790575916230364,0.6907894736842105,0.7446808510638298,0.7714285714285715,0.20418848167539266,0.5384615384615384,0.5675675675675675,0.5952380952380952,0.0549738219895288,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.08115183246073299,0.2903225806451613,0.2903225806451613,1.0,0.2617801047120419,0.39,0.39,1.0,0.6410256410256411,0.52,0.3076923076923077,0.02564102564102564,0.1282051282051282,0.6,1.0,0.42105263157894735,0.5833333333333334,0.07017543859649122,0.25,0.24561403508771928,0.2857142857142857,0.7408376963350786,0.3979591836734694,0.5522450000000001,0.5553724137931035,0.5452205357142857,0.13849765258215962,0.19387755102040816,0.015151515151515152,0.11211573236889692,0.3128390596745027,4.750597609561753,25.545038167938927,0.35571878279118574,,,,,,,,,,,,,,,,True,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,57344.0,956,2,1880,1881,566,414.0,207.0,3761,36.0,53.0,13.0,17.0,8.0,15.0,1.0,11.0,1.0,3.0,35.0,82.0,6.0,11.0,20.0,24.0,83.0,5.0,9.0,6.0,22.0,38.0,67.0,59.0,165.0,23.0,276.0,2226,13.0,19.0,8.0,15.0,7.0,57.0,9.0,20.0,17.0,42.0,9.0,78.0,58.0,18.0,177.0,14.0,1.0,82.0,24.0,5.0,16.0,26.0,42.0,18.0,8.0,11.0,4.0,1.0,110.0,29.0,17.0,3.0,34.0,41.0,4.0,79.0,49.0,128.0,4.0,33.0,25.0,8.0,13.0,1.0,10.0,12.0,,3.0,2.0,25.0,2.0,9.0,28.0,59.0,,2.0,6.0,30.0,5.0,3.0,31.0,4.0,,,12.0,1.0,4.0,15.0,1.0,1.0,12.0,,3.0,16.0,6.0,,,1.0,73.0,557,5.0,1.0,0.7631578947368421,0.9354838709677419,1.0,0.3575757575757576,0.5333333333333333,0.40476190476190477,0.3597560975609756,0.5671641791044776,0.6842105263157895,0.45,0.5452586206896551,0.7352941176470589,0.5564516129032258,0.563265306122449,0.7702702702702703,0.5735294117647058,0.7112068965517241,0.07462686567164178,0.07547169811320754,0.09090909090909091,12.826603325415677,0.52,0.10526315789473684,0.04225352112676056,0.08836206896551724,0.04696132596685083,0.09686609686609686,0.05858585858585859,0.09202453987730061,0.05367561260210035,0.05185185185185185,0.05625,0.014925373134328358,0.05367231638418079,0.07092198581560284,0.10303030303030303,0.0784313725490196,0.08421052631578947,0.08914728682170543,0.11827956989247312,0.031496062992125984,0.375,0.22844827586206898,0.6792452830188679,0.7346938775510204,0.75,0.04741379310344827,0.09090909090909091,0.1,1.0,0.01293103448275862,0.3333333333333333,0.3333333333333333,1.0,0.35344827586206895,0.4268292682926829,0.43209876543209874,1.0,0.3577586206896552,0.2891566265060241,0.2891566265060241,1.0,0.5,0.7647058823529411,0.38461538461538464,0.17647058823529413,0.2647058823529412,0.5555555555555556,1.0,0.24193548387096775,0.5333333333333333,0.3225806451612903,0.55,0.3548387096774194,0.2727272727272727,0.9396551724137931,0.2926829268292683,0.580735652173913,0.6106552631578948,0.5596040983606556,0.05394190871369295,0.16,0.006024096385542169,0.20652173913043478,0.2826086956521739,3.1820895522388053,24.746060606060606,0.30106382978723406,3.0,1.0,2.0,1.0,1.0,0.006060606060606061,0.012195121951219513,0.5,1.0,,,,,,,True,
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,12308.0,205,28,420,423,177,167.0,37.0,843,2.0,5.0,,,1.0,1.0,4.0,4.0,3.0,4.0,1.0,13.0,,,3.0,6.0,18.0,,1.0,2.0,6.0,9.0,13.0,7.0,31.0,8.0,47.0,467,1.0,1.0,,1.0,,2.0,4.0,5.0,2.0,9.0,8.0,22.0,12.0,6.0,18.0,,1.0,17.0,6.0,,8.0,6.0,14.0,5.0,1.0,5.0,3.0,,34.0,1.0,2.0,,10.0,7.0,,17.0,3.0,20.0,,5.0,4.0,1.0,5.0,1.0,4.0,3.0,,1.0,1.0,8.0,1.0,6.0,11.0,19.0,,,,13.0,2.0,2.0,11.0,1.0,,,5.0,,1.0,2.0,,,1.0,,,2.0,,,,,22.0,175,2.0,1.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.22580645161290322,,0.2222222222222222,0.23333333333333334,0.6923076923076923,1.0,0.8,0.4431818181818182,0.5,0.5,0.47959183673469385,0.5,0.5789473684210527,0.7045454545454546,,,,12.445414847161572,0.625,,,0.07,0.023809523809523808,0.11494252873563218,0.010526315789473684,0.09090909090909091,0.01675977653631285,0.029411764705882353,,0.07692307692307693,0.014705882352941176,,0.17142857142857143,,0.047619047619047616,0.15384615384615385,,,,0.11363636363636363,0.4,0.4,,0.09090909090909091,1.0,1.0,0.75,0.09090909090909091,0.75,0.75,1.0,0.29545454545454547,0.07692307692307693,0.08333333333333333,1.0,0.4090909090909091,0.3333333333333333,0.35294117647058826,0.8333333333333334,,,,,0.5,,,0.07142857142857142,1.0,0.21428571428571427,,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.35294117647058826,0.5254848837209303,0.51495,0.4627576923076923,0.10416666666666667,0.29411764705882354,,0.0425531914893617,0.46808510638297873,9.646153846153844,25.583870967741934,0.42142857142857143,,2.0,1.0,,,0.06451612903225806,0.07692307692307693,,,3.0,1.0,1.0,0.05555555555555555,,,True,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,143434.0,2391,128,4801,4781,1529,1323.0,429.0,9582,226.0,313.0,27.0,32.0,81.0,103.0,260.0,469.0,48.0,126.0,6.0,24.0,2.0,1.0,7.0,179.0,517.0,11.0,32.0,73.0,190.0,534.0,908.0,185.0,541.0,515.0,2138.0,5626,40.0,53.0,12.0,34.0,33.0,149.0,182.0,298.0,74.0,197.0,216.0,802.0,140.0,928.0,120.0,32.0,9.0,508.0,179.0,43.0,271.0,258.0,529.0,146.0,112.0,217.0,43.0,11.0,1316.0,31.0,19.0,4.0,215.0,248.0,52.0,515.0,54.0,569.0,18.0,90.0,55.0,35.0,169.0,28.0,113.0,67.0,8.0,56.0,10.0,236.0,9.0,81.0,73.0,166.0,6.0,14.0,6.0,481.0,12.0,6.0,694.0,74.0,1.0,19.0,300.0,9.0,62.0,31.0,2.0,2.0,16.0,,14.0,33.0,18.0,,,2.0,795.0,1508,20.0,55.0,0.13108614232209737,0.13513513513513514,0.21621621621621623,0.3419593345656192,0.35294117647058826,0.3756345177664975,0.34774436090225563,0.5881057268722467,0.7547169811320755,0.610738255033557,0.5600414078674948,0.6666666666666666,0.591919191919192,0.6085959885386819,0.6621621621621622,0.6406752411575563,0.37336093857832986,0.0473568281938326,0.08306709265175719,0.03411513859275053,37.67371026080335,0.7161016949152542,0.416,0.021505376344086023,0.21621621621621623,0.02243211334120425,0.22073921971252566,0.026006711409395974,0.2182932578972183,0.024521824423737126,0.025889967637540454,0.015306122448979591,0.03424657534246575,0.02386634844868735,0.031073446327683617,0.16584158415841585,0.24084778420038536,0.25,0.2317596566523605,0.19272727272727272,0.027522935779816515,0.5454545454545454,0.21601104209799862,0.7220447284345048,0.7874564459930313,0.19911504424778761,0.32367149758454106,0.5543710021321961,0.5739514348785872,0.08846153846153847,0.08695652173913043,0.38095238095238093,0.384,0.041666666666666664,0.016563146997929608,0.25,0.25,0.5,0.35679779158040026,0.34622823984526113,0.34689922480620156,0.20670391061452514,0.367816091954023,0.84375,0.2222222222222222,0.022988505747126436,0.367816091954023,0.34375,0.2727272727272727,0.2080808080808081,0.7864077669902912,0.014141414141414142,0.14285714285714285,0.3838383838383838,0.38421052631578945,0.5893719806763285,0.35236220472440943,0.4983379707112972,0.4990465909090909,0.48774225206611577,0.1836007130124777,0.26455026455026454,0.01639344262295082,0.06969130028063611,0.37511693171188026,7.438325991189425,26.97430683918669,0.31847531764215786,1.0,1.0,1.0,4.0,1.0,0.0018484288354898336,,0.5,,435.0,4.0,1.0,0.0019342359767891683,2.0,0.007936507936507936,True,
202689,1610612742,Kemba Walker,Kemba Walker,202689,DAL,1960.0,33,5,66,65,53,20.0,9.0,131,,1.0,,1.0,,1.0,2.0,2.0,,1.0,,,,,,,1.0,,,,1.0,2.0,4.0,,1.0,6.0,10.0,82,1.0,2.0,,,1.0,3.0,2.0,3.0,,1.0,5.0,9.0,2.0,2.0,,2.0,,1.0,,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,1.0,,2.0,1.0,,3.0,1.0,4.0,1.0,,,,,,,,,,,,,,3.0,3.0,,,,4.0,,,7.0,1.0,,,3.0,,1.0,,,,,,,,,,,,9.0,53,,1.0,0.5,1.0,,,,,,0.5,0.5,0.6666666666666666,0.4,0.5,0.5,0.625,0.75,0.75,0.2,,,,10.666666666666666,,,,0.07692307692307693,0.08333333333333333,0.15384615384615385,,0.11538461538461539,0.03571428571428571,0.25,,,,,,,0.25,,0.3333333333333333,0.3333333333333333,,0.2,,,,0.4,1.0,1.0,0.5,0.2,,,,,,,,0.2,,,,0.5,,,,,,,0.25,,,,0.25,,0.4,,0.40665000000000007,0.4372,0.42533750000000003,0.42857142857142855,0.5,,0.3,0.9,10.75,24.7,0.803030303030303,,,,,,,,,,,,,,,,True,
203493,1610612742,Reggie Bullock,Reggie Bullock,203493,DAL,86779.0,1446,-55,2903,2890,897,744.0,229.0,5793,15.0,23.0,1.0,1.0,7.0,11.0,4.0,9.0,3.0,9.0,61.0,141.0,7.0,18.0,41.0,38.0,121.0,3.0,9.0,9.0,24.0,22.0,41.0,99.0,262.0,14.0,355.0,3466,3.0,5.0,5.0,16.0,,21.0,9.0,15.0,27.0,65.0,10.0,109.0,36.0,8.0,297.0,2.0,,121.0,38.0,5.0,28.0,30.0,58.0,17.0,13.0,17.0,9.0,2.0,146.0,14.0,1.0,,66.0,64.0,3.0,133.0,15.0,148.0,2.0,30.0,23.0,7.0,15.0,1.0,14.0,10.0,,1.0,2.0,25.0,2.0,8.0,53.0,104.0,,7.0,6.0,17.0,1.0,4.0,20.0,,,4.0,1.0,,6.0,5.0,2.0,1.0,3.0,1.0,2.0,7.0,4.0,,,,105.0,886,14.0,3.0,0.8181818181818182,0.8571428571428571,1.0,0.37786259541984735,0.3125,0.4153846153846154,0.37786259541984735,0.5365853658536586,0.6,0.6,0.5627062706270627,0.5,0.61875,0.5693548387096774,0.5,0.6337209302325582,0.8646864686468647,0.12195121951219512,0.13043478260869565,0.2222222222222222,10.655216284987278,0.6,0.04,,0.09078014184397164,0.002004008016032064,0.12087912087912088,0.018842530282637954,0.10391686650679456,0.012077294685990338,0.0055248618784530384,,,0.01717557251908397,0.0228310502283105,0.09716599190283401,0.07453416149068323,0.11764705882352941,0.125,0.1095890410958904,0.011494252873563218,0.5714285714285714,0.07590759075907591,0.6521739130434783,0.75,0.9333333333333333,0.0297029702970297,0.4444444444444444,0.5714285714285714,0.5,0.0297029702970297,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.46534653465346537,0.4326241134751773,0.43884892086330934,1.0,0.39933993399339934,0.3140495867768595,0.3140495867768595,1.0,0.047619047619047616,1.0,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.1375,0.6363636363636364,0.5125,0.43902439024390244,0.3,0.375,0.9405940594059405,0.3140495867768595,0.5553966996699669,0.50238125,0.5357887499999998,0.003289473684210526,0.023809523809523808,,0.059154929577464786,0.30704225352112674,6.717073170731707,24.453816793893132,0.3089906992766104,2.0,2.0,1.0,,,0.007633587786259542,0.014184397163120567,0.2857142857142857,1.0,,,,,,,True,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,33978.0,566,5,1158,1155,520,503.0,107.0,2313,23.0,30.0,4.0,6.0,16.0,17.0,2.0,3.0,4.0,6.0,4.0,21.0,1.0,2.0,8.0,22.0,55.0,3.0,6.0,3.0,15.0,29.0,39.0,26.0,76.0,15.0,151.0,1358,4.0,6.0,3.0,7.0,2.0,19.0,17.0,20.0,5.0,23.0,7.0,56.0,48.0,10.0,78.0,6.0,,55.0,22.0,2.0,11.0,20.0,31.0,11.0,9.0,5.0,4.0,2.0,82.0,10.0,9.0,1.0,24.0,21.0,4.0,49.0,20.0,69.0,1.0,6.0,3.0,3.0,6.0,2.0,3.0,10.0,1.0,3.0,2.0,16.0,1.0,4.0,41.0,57.0,,4.0,4.0,26.0,4.0,5.0,22.0,1.0,,,6.0,,5.0,12.0,1.0,1.0,5.0,,7.0,13.0,6.0,,,,56.0,509,2.0,3.0,0.8275862068965517,0.9230769230769231,1.0,0.34210526315789475,0.42857142857142855,0.21739130434782608,0.34210526315789475,0.7435897435897436,0.6666666666666666,0.85,0.591304347826087,0.6538461538461539,0.5697674418604651,0.604,0.6785714285714286,0.5833333333333334,0.6608695652173913,0.05128205128205128,0.06666666666666667,,11.093502377179082,0.375,0.10810810810810811,0.01818181818181818,0.08502024291497975,0.04891304347826087,0.10572687224669604,0.03436426116838488,0.0949367088607595,0.04,0.05128205128205128,0.0684931506849315,,0.035,0.03296703296703297,0.0759493670886076,0.11206896551724138,0.038461538461538464,0.10429447852760736,0.109375,0.017543859649122806,0.46153846153846156,0.2608695652173913,0.7666666666666667,0.8214285714285714,0.782608695652174,0.02608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.05217391304347826,0.6666666666666666,0.6666666666666666,1.0,0.1826086956521739,0.19047619047619047,0.19047619047619047,1.0,0.4782608695652174,0.4,0.4,1.0,0.46153846153846156,0.6666666666666666,0.25,0.07692307692307693,0.46153846153846156,0.5,1.0,0.3953488372093023,0.9411764705882353,0.18604651162790697,0.25,0.3488372093023256,0.2,0.9217391304347826,0.4,0.5599860869565219,0.57613125,0.5810174418604653,0.05,0.13636363636363635,,0.12582781456953643,0.3708609271523179,4.061538461538461,25.238157894736844,0.44905008635578586,,,1.0,,1.0,,,,,,,,,,,True,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,43796.0,730,111,1493,1484,611,521.0,141.0,2977,37.0,50.0,3.0,6.0,10.0,15.0,11.0,26.0,2.0,2.0,21.0,60.0,4.0,9.0,25.0,10.0,18.0,1.0,1.0,4.0,8.0,50.0,78.0,31.0,78.0,25.0,218.0,1697,4.0,7.0,2.0,5.0,3.0,17.0,16.0,24.0,13.0,33.0,19.0,90.0,64.0,36.0,93.0,4.0,,18.0,10.0,8.0,14.0,20.0,34.0,11.0,9.0,12.0,1.0,1.0,88.0,19.0,5.0,,26.0,35.0,,61.0,24.0,85.0,3.0,18.0,11.0,7.0,15.0,5.0,6.0,12.0,1.0,9.0,1.0,27.0,3.0,14.0,30.0,73.0,,3.0,5.0,43.0,3.0,13.0,32.0,3.0,1.0,,14.0,1.0,3.0,2.0,,,1.0,,,2.0,1.0,,,,90.0,605,9.0,3.0,0.64,0.6666666666666666,1.0,0.3974358974358974,0.4,0.3939393939393939,0.3974358974358974,0.6410256410256411,0.5714285714285714,0.6666666666666666,0.6185897435897436,0.5833333333333334,0.6228070175438597,0.6411764705882353,0.6071428571428571,0.6617647058823529,0.5,0.10256410256410256,0.08,0.15384615384615385,12.04156479217604,0.5555555555555556,,,0.09943181818181818,0.01937984496124031,0.08934707903780069,0.05277777777777778,0.09486780715396578,0.038834951456310676,0.02,0.015503875968992248,0.034482758620689655,0.05737704918032787,0.04310344827586207,0.05172413793103448,0.1111111111111111,0.14864864864864866,0.08673469387755102,0.09473684210526316,0.045454545454545456,0.5,0.32051282051282054,0.74,0.8043478260869565,0.6756756756756757,0.16666666666666666,0.4230769230769231,0.5,0.5454545454545454,0.01282051282051282,1.0,1.0,0.5,0.38461538461538464,0.35,0.35,1.0,0.11538461538461539,0.5555555555555556,0.5555555555555556,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0,1.0,0.2631578947368421,0.6666666666666666,0.43859649122807015,0.36,0.14035087719298245,0.5,0.8205128205128205,0.5555555555555556,0.5727576923076925,0.5937083333333334,0.5564491228070175,0.08982035928143713,0.15730337078651685,0.01282051282051282,0.0779816513761468,0.41284403669724773,3.9935897435897436,23.599999999999998,0.4092431346282652,1.0,,,,,,,0.25,1.0,,,1.0,,,,True,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,83052.0,1384,215,2776,2773,885,822.0,238.0,5549,40.0,69.0,4.0,10.0,13.0,19.0,20.0,55.0,14.0,37.0,48.0,111.0,6.0,19.0,36.0,86.0,216.0,12.0,29.0,23.0,60.0,74.0,161.0,134.0,327.0,73.0,623.0,3235,8.0,16.0,13.0,35.0,9.0,64.0,21.0,44.0,42.0,96.0,26.0,194.0,102.0,46.0,369.0,6.0,4.0,212.0,86.0,13.0,29.0,46.0,75.0,21.0,25.0,22.0,5.0,2.0,196.0,7.0,8.0,1.0,77.0,49.0,8.0,134.0,16.0,150.0,4.0,30.0,20.0,10.0,17.0,6.0,9.0,19.0,2.0,8.0,1.0,36.0,1.0,9.0,46.0,88.0,1.0,6.0,7.0,96.0,7.0,11.0,96.0,9.0,3.0,1.0,29.0,10.0,10.0,8.0,1.0,1.0,4.0,,4.0,9.0,6.0,,,,191.0,870,12.0,7.0,0.6891891891891891,0.7183098591549296,0.917910447761194,0.40978593272171254,0.37142857142857144,0.4375,0.4148606811145511,0.45962732919254656,0.5,0.4772727272727273,0.5635245901639344,0.5392156862745098,0.6,0.5933333333333334,0.5714285714285714,0.610062893081761,0.6700819672131147,0.08074534161490683,0.10144927536231885,0.10909090909090909,18.551587301587304,0.4722222222222222,0.0963855421686747,0.009345794392523364,0.07424242424242425,0.017094017094017096,0.12581699346405228,0.0103397341211226,0.09905660377358491,0.013100436681222707,0.006711409395973154,0.021739130434782608,0.02247191011235955,0.012448132780082987,0.005128205128205128,0.048582995951417005,0.08305647840531562,0.10714285714285714,0.11617312072892938,0.15028901734104047,0.01568627450980392,0.6666666666666666,0.1413934426229508,0.5797101449275363,0.6451612903225806,0.725,0.11270491803278689,0.36363636363636365,0.40816326530612246,0.65,0.07581967213114754,0.3783783783783784,0.3783783783783784,0.6428571428571429,0.22745901639344263,0.43243243243243246,0.44036697247706424,0.9375,0.4426229508196721,0.39814814814814814,0.4,0.9069767441860465,0.19607843137254902,0.4,0.5,0.11764705882352941,0.5686274509803921,0.41379310344827586,0.9166666666666666,0.1357142857142857,0.6842105263157895,0.2571428571428571,0.5277777777777778,0.42857142857142855,0.38333333333333336,0.8114754098360656,0.4056603773584906,0.5406795454545453,0.5376916666666668,0.5291992647058823,0.07392996108949416,0.16022099447513813,0.02702702702702703,0.10272873194221509,0.3113964686998395,7.966459627329189,25.476758409785926,0.3188040345821326,1.0,3.0,2.0,,,0.009174311926605505,0.018018018018018018,0.16666666666666666,1.0,33.0,13.0,,0.004629629629629629,,,True,
203915,1610612742,Spencer Dinwiddie,Spencer Dinwiddie,203915,DAL,66282.0,1105,-1,2150,2144,438,376.0,193.0,4294,44.0,69.0,2.0,4.0,11.0,16.0,25.0,57.0,14.0,22.0,40.0,65.0,2.0,6.0,12.0,47.0,138.0,4.0,14.0,13.0,33.0,83.0,148.0,87.0,203.0,52.0,479.0,2552,3.0,6.0,6.0,16.0,2.0,26.0,15.0,23.0,19.0,45.0,12.0,99.0,22.0,144.0,213.0,,,138.0,47.0,19.0,54.0,62.0,116.0,34.0,28.0,47.0,4.0,3.0,294.0,4.0,5.0,,44.0,38.0,1.0,83.0,9.0,92.0,3.0,21.0,18.0,3.0,17.0,6.0,14.0,17.0,2.0,3.0,4.0,34.0,3.0,4.0,35.0,73.0,,6.0,4.0,59.0,,9.0,64.0,9.0,,1.0,32.0,,4.0,5.0,,,3.0,,2.0,5.0,1.0,,,,91.0,424,4.0,,0.13253012048192772,0.13253012048192772,0.8160919540229885,0.42857142857142855,0.375,0.4222222222222222,0.42857142857142855,0.5608108108108109,0.5,0.6521739130434783,0.6082621082621082,0.5454545454545454,0.6397058823529411,0.6322751322751323,0.5652173913043478,0.668918918918919,0.5783475783475783,0.12837837837837837,0.18840579710144928,0.10526315789473684,17.420718816067655,0.5,0.02127659574468085,,0.07265774378585087,0.012755102040816327,0.10232558139534884,0.007029876977152899,0.08604407135362015,0.009365244536940686,0.014925373134328358,0.016666666666666666,,0.004878048780487805,0.012578616352201259,0.05945945945945946,0.06086956521739131,0.12037037037037036,0.11363636363636363,0.07377049180327869,0.01875,0.2,0.19658119658119658,0.6376811594202898,0.7857142857142857,0.22727272727272727,0.1623931623931624,0.43859649122807015,0.49019607843137253,,0.06267806267806268,0.6363636363636364,0.6363636363636364,0.07142857142857142,0.18518518518518517,0.6153846153846154,0.6153846153846154,0.95,0.39316239316239315,0.34057971014492755,0.34057971014492755,0.7021276595744681,0.18181818181818182,0.5,,0.09090909090909091,0.6363636363636364,0.2857142857142857,0.75,0.23529411764705882,0.6875,0.17647058823529413,0.5,0.4852941176470588,0.3939393939393939,0.7749287749287749,0.34057971014492755,0.5277408571428572,0.5164227272727273,0.5260375000000002,0.0855614973262032,0.1871345029239766,,0.054279749478079335,0.20668058455114824,6.587837837837838,25.323645320197045,0.20372093023255813,2.0,,1.0,1.0,,,,1.0,1.0,48.0,2.0,,,,,True,
