EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeAssists,FTDefRebounds,DefFTReboundPct,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,DefLongMidRangeReboundPct,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,NonShootingPenaltyNonTakeFouls,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,on,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Transition Take Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGM,SecondChanceFtPoints,Transition Take Fouls,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,BlockedLongMidRange,HeaveMakes
1627885,1610612757,Shaquille Harrison,Shaquille Harrison,1627885,POR,2616.0,44,6.0,88,91,24.0,43.0,14.0,179,1.0,4.0,1.0,2.0,1.0,2,2.0,1.0,3.0,1.0,2.0,2,8,1.0,3,2.0,9,96,1.0,3.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,10.0,5.0,15.0,4.0,1.0,9.0,1.0,35.0,5.0,4.0,9.0,9.0,7.0,5.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,24.0,0.5,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.25,0.3333333333333333,0.3181818181818182,0.5,0.375,0.5,0.2727272727272727,0.125,0.25,14.018691588785046,0.3333333333333333,0.23529411764705882,0.2631578947368421,0.25,0.16666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.5,0.36363636363636365,0.25,0.3333333333333333,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.4,0.5,0.6363636363636364,0.3333333333333333,0.5535136363636363,0.58809,0.08333333333333333,0.1111111111111111,0.5555555555555556,6.225,25.166666666666668,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612757,Kevin Knox II,Kevin Knox II,1628995,POR,3630.0,60,-11.0,128,130,27.0,34.0,18.0,258,6.0,10.0,1.0,4.0,2.0,7,1.0,,6.0,,2.0,9,18,3.0,11,5.0,32,156,3.0,8.0,1.0,3.0,10.0,12.0,6.0,9.0,6.0,,2.0,1.0,1.0,2.0,,1.0,1.0,,5.0,8.0,5.0,13.0,16.0,2.0,2.0,,6.0,1.0,2.0,2.0,8.0,1.0,3.0,3.0,4.0,,8.0,4.0,,,,,,10.0,27.0,0.6666666666666666,0.75,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.5,0.375,0.46551724137931033,0.4090909090909091,0.484375,0.4166666666666667,0.3793103448275862,0.1111111111111111,0.2,26.490066225165563,0.75,0.19230769230769232,0.26666666666666666,0.23214285714285715,0.23529411764705882,0.16666666666666666,0.25,0.3333333333333333,,0.3448275862068966,0.6,0.75,0.2413793103448276,0.2857142857142857,0.2857142857142857,0.5,0.034482758620689655,0.20689655172413793,,,,0.36363636363636365,0.25,0.18181818181818182,,0.7241379310344828,,0.559198275862069,0.5620318181818181,0.125,0.19047619047619047,0.3125,6.744444444444444,24.33636363636364,0.2109375,1.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.04878048780487805,0.04,0.045454545454545456,0.05555555555555555,0.0625,0.05263157894736842,0.06666666666666667,0.6666666666666666,1.0,1.0,1.0,0.1724137931034483,0.6,0.6,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.16666666666666666,0.09090909090909091,1.0,0.6264875,0.15625,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1629234,1610612757,Drew Eubanks,Drew Eubanks,1629234,POR,2993.0,50,-4.0,106,107,14.0,20.0,12.0,213,6.0,12.0,1.0,2.0,4.0,5,,3.0,4.0,,,10,17,3.0,5,2.0,31,132,1.0,2.0,,,2.0,6.0,14.0,9.0,4.0,3.0,1.0,4.0,,4.0,,,3.0,,8.0,5.0,4.0,10.0,16.0,,,,1.0,,,,1.0,,4.0,4.0,2.0,,3.0,2.0,6.0,4.0,2.0,6.0,2.0,2.0,14.0,0.3,0.375,1.0,0.6,,0.6,0.5882352941176471,0.5,0.6590909090909091,0.5,0.6739130434782609,0.5,0.22727272727272727,0.058823529411764705,0.08333333333333333,20.0,1.0,0.17391304347826086,0.15625,0.16363636363636364,0.16666666666666666,0.25,0.20833333333333334,,0.3333333333333333,0.5454545454545454,0.5,0.5454545454545454,0.22727272727272727,0.8,0.8,0.5,,0.18181818181818182,0.75,0.75,1.0,1.0,0.5,,,0.7727272727272727,0.75,0.5640454545454546,0.6079,0.08695652173913043,0.1111111111111111,0.06451612903225806,3.329411764705882,24.84,0.1320754716981132,2.0,5.0,,,1.0,,,,,,2.0,5.0,,,4.0,,4.0,2.0,4.0,6.0,,1.0,,1.0,,,0.4,0.4,0.4,0.14814814814814814,0.09523809523809523,0.125,0.13333333333333333,0.2222222222222222,0.11764705882352941,,0.16666666666666666,,,,0.045454545454545456,,,,1.0,0.4,,,,,,,0.580225,0.12903225806451613,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1630219,1610612757,Skylar Mays,Skylar Mays,1630219,POR,3619.0,60,-15.0,128,129,13.0,18.0,12.0,257,3.0,5.0,2.0,2.0,2.0,5,6.0,4.0,6.0,,,8,16,5.0,8,5.0,36,162,3.0,3.0,,,6.0,2.0,14.0,12.0,6.0,4.0,1.0,9.0,5.0,14.0,3.0,2.0,6.0,3.0,33.0,3.0,2.0,5.0,6.0,2.0,,2.0,3.0,,2.0,1.0,4.0,,2.0,2.0,4.0,1.0,6.0,3.0,1.0,1.0,,1.0,1.0,6.0,13.0,0.125,0.125,0.8,0.625,,0.625,0.5,1.0,0.6458333333333334,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0625,0.2,21.83098591549296,0.75,0.07407407407407407,0.08823529411764706,0.08196721311475409,,0.1111111111111111,0.04,0.2222222222222222,1.0,0.20833333333333334,0.6,0.75,0.20833333333333334,0.4,0.4,,0.25,0.25,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,1.0,,,0.5416666666666666,0.6666666666666666,0.5353875,0.6375333333333334,0.1111111111111111,0.15789473684210525,0.16666666666666666,10.525,24.8,0.1015625,,,3.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.029411764705882353,,0.017241379310344827,,0.08333333333333333,,,0.3333333333333333,0.5,0.5,,0.08333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,3.0,1.0,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1631466,1610612757,Jeenathan Williams,Jeenathan Williams,1631466,POR,5733.0,96,-13.0,200,205,31.0,53.0,24.0,405,15.0,19.0,1.0,2.0,,1,1.0,1.0,3.0,,1.0,15,21,2.0,6,,36,241,1.0,2.0,,1.0,2.0,20.0,10.0,6.0,3.0,1.0,2.0,4.0,3.0,7.0,3.0,,3.0,1.0,17.0,3.0,1.0,4.0,11.0,3.0,,3.0,1.0,,1.0,2.0,3.0,1.0,8.0,12.0,1.0,,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,31.0,0.6666666666666666,0.7142857142857143,1.0,0.3333333333333333,,0.3333333333333333,0.7142857142857143,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.09523809523809523,0.05263157894736842,13.043478260869566,0.3333333333333333,0.022222222222222223,0.06,0.042105263157894736,,0.08333333333333333,0.02564102564102564,0.18181818181818182,1.0,0.7037037037037037,0.7894736842105263,0.8333333333333334,0.037037037037037035,,,,0.037037037037037035,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,,0.9259259259259259,0.3333333333333333,0.5885092592592592,0.5536166666666666,0.037037037037037035,0.047619047619047616,0.05555555555555555,2.9952380952380957,25.3,0.155,2.0,4.0,,1.0,3.0,,,,,,2.0,5.0,,,4.0,,2.0,2.0,5.0,7.0,,,,1.0,,,0.4,0.4,0.4,0.08620689655172414,0.05,0.07142857142857142,0.07407407407407407,0.09523809523809523,0.06451612903225806,,0.6666666666666666,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.8,0.5,,,,,,,0.58064,0.1111111111111111,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1631219,1610612757,John Butler Jr.,John Butler Jr.,1631219,POR,2737.0,46,-8.0,94,98,12.0,39.0,15.0,192,3.0,4.0,1.0,1.0,1.0,1,1.0,2.0,8.0,,1.0,4,6,2.0,8,,14,109,2.0,2.0,,1.0,4.0,8.0,,6.0,8.0,2.0,,2.0,,2.0,,,1.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0,1.0,,1.0,,1.0,,1.0,,2.0,3.0,2.0,,1.0,1.0,2.0,2.0,,2.0,2.0,4.0,12.0,1.0,1.0,1.0,0.25,,0.25,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285714,,,13.392857142857142,1.0,0.08695652173913043,0.07692307692307693,0.08163265306122448,0.14285714285714285,,0.05263157894736842,0.14285714285714285,1.0,0.2857142857142857,0.75,0.75,0.07142857142857142,1.0,1.0,1.0,0.07142857142857142,0.5714285714285714,0.25,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.8571428571428571,0.25,0.5563357142857143,0.48514999999999997,0.07142857142857142,0.16666666666666666,0.2857142857142857,3.9,25.574999999999996,0.1276595744680851,1.0,2.0,,,,,,,,,2.0,3.0,,,4.0,,,1.0,,1.0,,,,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.045454545454545456,0.02040816326530612,,,0.05555555555555555,,1.0,,,,,,,,0.6666666666666666,0.5,,,,,,,0.2557,0.2857142857142857,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,140.0,2,,4,4,,,,8,,,,,1.0,1,,,,,,1,1,,1,,2,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5,,0.5,,0.5,,,50.0,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,,0.4968,,,,,11.8,22.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1631133,1610612757,Jabari Walker,Jabari Walker,1631133,POR,2219.0,37,-7.0,74,79,17.0,37.0,10.0,153,2.0,6.0,,1.0,,4,1.0,1.0,5.0,,2.0,2,11,1.0,6,1.0,8,81,,1.0,,2.0,1.0,2.0,2.0,3.0,5.0,1.0,,3.0,2.0,5.0,2.0,,2.0,1.0,12.0,3.0,1.0,5.0,8.0,1.0,1.0,,,,,1.0,1.0,,2.0,4.0,3.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,17.0,0.5,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.18181818181818182,,0.20588235294117646,,0.2222222222222222,0.125,0.35294117647058826,,,21.59090909090909,,0.05555555555555555,0.23076923076923078,0.12903225806451613,,,0.2727272727272727,,,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.23529411764705882,,,,0.058823529411764705,0.29411764705882354,0.2,0.2,1.0,0.3333333333333333,,0.6666666666666666,,0.7058823529411765,0.2,0.5182294117647058,0.5533166666666667,0.05555555555555555,0.08333333333333333,0.125,4.9818181818181815,24.96666666666667,0.22972972972972974,1.0,3.0,,,1.0,,,,,,1.0,4.0,,,2.0,1.0,2.0,,3.0,3.0,2.0,,,,,,0.25,0.25,0.25,0.125,,0.07142857142857142,0.16666666666666666,0.125,,0.14285714285714285,0.5,,,,0.058823529411764705,,,,0.75,0.3333333333333333,,,,,,,0.544275,0.25,,1.0,0.3333333333333333,,,0.3333333333333333,,,,1.0,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1630570,1610612757,Trendon Watford,Trendon Watford,1630570,POR,1866.0,31,-2.0,68,68,,8.0,4.0,136,7.0,9.0,,,4.0,8,,1.0,2.0,,,11,17,1.0,2,4.0,29,87,,,,,,14.0,8.0,3.0,2.0,1.0,1.0,4.0,1.0,5.0,,1.0,1.0,1.0,11.0,3.0,4.0,7.0,8.0,,,,,,,,,,3.0,4.0,2.0,,4.0,2.0,2.0,2.0,,2.0,1.0,,,0.6363636363636364,0.6363636363636364,1.0,0.5,,0.5,0.6470588235294118,,0.6578947368421053,,0.6904761904761905,,0.10526315789473684,0.058823529411764705,0.1111111111111111,29.166666666666668,,0.23529411764705882,0.15789473684210525,0.19444444444444445,0.375,0.125,0.13333333333333333,0.25,0.5,0.47368421052631576,0.7777777777777778,0.875,0.42105263157894735,0.5,0.5,0.5,,0.10526315789473684,0.5,0.5,1.0,,,,,0.5789473684210527,0.5,0.5500263157894738,,0.09523809523809523,0.10526315789473684,,5.247058823529411,25.65,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,1.0,,,0.5757,,2.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1631101,1610612757,Shaedon Sharpe,Shaedon Sharpe,1631101,POR,2009.0,33,-13.0,72,74,13.0,3.0,6.0,146,6.0,6.0,,,,2,4.0,2.0,6.0,1.0,1.0,8,12,2.0,6,2.0,24,99,,1.0,1.0,1.0,4.0,6.0,10.0,3.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,8.0,1.0,2.0,3.0,5.0,1.0,1.0,,2.0,,2.0,,2.0,,,1.0,3.0,,4.0,2.0,,,,,,4.0,13.0,0.375,0.42857142857142855,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,0.6111111111111112,0.75,0.6,0.6666666666666666,0.3333333333333333,0.08333333333333333,,27.5,1.0,0.11764705882352941,0.058823529411764705,0.08823529411764706,0.1,,0.07142857142857142,,,0.3333333333333333,1.0,1.0,0.1111111111111111,,,,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4,0.5,,,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5254916666666667,0.4115,0.1,0.14285714285714285,0.16666666666666666,8.183333333333334,26.28333333333333,0.18055555555555555,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,2.0,1.0,2.0,,2.0,2.0,,,,,,,0.5,0.5,0.5,0.09523809523809523,,0.06060606060606061,0.25,,,,0.16666666666666666,0.5,0.6666666666666666,1.0,,,,,0.5,1.0,,,,,,,0.38770000000000004,0.08333333333333333,,,,3.0,,0.5,,,,,,,,,,,,1.0,0.16666666666666666,0.25,0.16666666666666666,,True,,,,,,,,,,,,,,,,,,,,,,,
