EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,OffTwoPtRebounds,OffRebounds,Rebounds,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,LostBallSteals,Fouls,FoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,ShootingFouls,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,TwoPtAssists,ShortMidRangeAssists,DefThreePtRebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,on,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveMakes,Fg3aBlocked,Charge Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,3SecondViolations
1630176,1610612764,Vernon Carey Jr.,Vernon Carey Jr.,1630176,WAS,61.0,1,2,2,2,2.0,2,1.0,4,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630225,1610612764,Isaiah Todd,Isaiah Todd,1630225,WAS,374.0,6,6,12,12,2.0,7,1.0,24,2.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,23.076923076923077,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4702333333333333,0.5055,5.6,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,61.0,1,2,2,2,2.0,2,1.0,4,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630648,1610612764,Jordan Schakel,Jordan Schakel,1630648,WAS,374.0,6,6,12,12,2.0,7,1.0,24,2.0,0.16666666666666666,,1.0,,,1.0,,1.0,1.0,3.0,10.0,,,1.0,,,,0.75,0.75,0.5,15.384615384615383,0.5,,,,,0.5,,0.5,0.450575,,5.7,26.5,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631098,1610612764,Johnny Davis,Johnny Davis,1631098,WAS,374.0,6,6,12,12,2.0,7,1.0,24,2.0,0.16666666666666666,,,,,,1.0,3.0,,2.0,10.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,23.076923076923077,,,,,,,,,0.3639666666666666,0.3368,19.166666666666668,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.393,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630692,1610612764,Jordan Goodwin,Jordan Goodwin,1630692,WAS,313.0,5,4,10,10,,5,,20,,,,,,,,1.0,1.0,,2.0,10.0,,,,,,1.0,1.0,1.0,,10.0,,,,,,,,,0.4132,,15.7,,,,,,,,,,,,1.0,2.0,1.0,5.0,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612764,Taj Gibson,Taj Gibson,201959,WAS,313.0,5,4,10,10,,5,,20,,,1.0,1.0,,,2.0,2.0,2.0,2.0,7.0,10.0,,,2.0,,,1.0,0.875,0.875,0.5,40.0,0.25,1.0,1.0,,,0.5,,0.5,0.40285,,12.8,25.65,,,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,,,,,,,4.0,,1.0,,,,,,,,,,0.25,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626153,1610612764,Delon Wright,Delon Wright,1626153,WAS,73269.0,1221,69,2470,2470,666.0,464,266.0,4940,664.0,0.26963562753036435,32.0,82.0,31.0,5.0,89.0,97.0,172.0,120.0,369.0,2812.0,20.0,52.0,85.0,0.26804123711340205,0.29213483146067415,0.563953488372093,0.5428082191780822,0.5838607594936709,0.410958904109589,12.944983818770227,0.2808219178082192,0.3902439024390244,0.4383561643835616,0.09375,0.10616438356164383,0.3047945205479452,0.0684931506849315,0.6746575342465754,0.5133993055555555,0.4701718309859155,5.749999999999999,26.55833333333333,33.0,58.0,180.0,0.05851063829787234,0.054003724394785846,0.06956521739130435,30.0,41.0,105.0,30.0,79.0,194.0,57.0,467.0,92.0,35.0,59.0,81.0,0.8536585365853658,0.3416666666666667,0.35344827586206895,0.33707865168539325,0.33707865168539325,0.8,0.35294117647058826,7.0,13.0,12.0,26.0,45.0,28.0,53.0,91.0,142.0,3.0,122.0,32.0,91.0,0.46153846153846156,0.5283018867924528,0.44594594594594594,0.5068493150684932,0.5232558139534884,0.56875,0.05555555555555555,0.04452054794520548,0.5384615384615384,0.5384615384615384,0.5234695652173914,0.12195121951219512,0.24661246612466126,115.0,33.0,54.0,0.10325047801147227,0.10076206604572396,0.1056701030927835,False,58.0,77.0,11.0,15.0,14.0,19.0,11.0,1.0,4.0,3.0,10.0,2.0,15.0,52.0,3.0,11.0,12.0,6.0,17.0,18.0,16.0,4.0,14.0,22.0,65.0,17.0,25.0,65.0,7.0,57.0,24.0,7.0,11.0,20.0,3.0,13.0,1.0,6.0,44.0,7.0,11.0,1.0,3.0,1.0,3.0,4.0,12.0,60.0,11.0,28.0,1.0,6.0,16.0,1.0,1.0,3.0,3.0,10.0,17.0,9.0,4.0,6.0,0.2727272727272727,0.3,0.08139534883720931,0.06493506493506493,0.10975609756097561,0.5454545454545454,0.09878419452887538,0.049019607843137254,0.06832298136645963,0.04861111111111111,0.043478260869565216,0.06722689075630252,0.08379888268156424,0.09090909090909091,0.13768115942028986,0.0962962962962963,0.05343511450381679,0.5294117647058824,0.2636986301369863,0.7532467532467533,0.8055555555555556,0.39655172413793105,0.3548387096774194,0.3548387096774194,1.0,0.40540540540540543,0.7333333333333333,0.09090909090909091,0.02702702702702703,0.2702702702702703,0.3,1.0,0.2602739726027397,0.7368421052631579,0.8,0.2054794520547945,0.13333333333333333,0.0935483870967742,0.14814814814814814,0.008264462809917356,,,,,,,,,,,,,,,,,,,,,,
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,134328.0,2239,10,4577,4577,1058.0,903,483.0,9154,1050.0,0.23115577889447236,133.0,302.0,123.0,21.0,358.0,352.0,661.0,481.0,1357.0,5276.0,113.0,328.0,348.0,0.4659090909090909,0.486646884272997,0.5325264750378215,0.5183887915936952,0.5454180064308681,0.4211908931698774,28.0078125,0.26444833625218916,0.44039735099337746,0.4962686567164179,0.39097744360902253,0.10770577933450087,0.3134851138353765,0.08713692946058091,0.6672504378283712,0.50856665190434,0.5059827586206898,6.447655068078673,26.54490644490644,37.0,55.0,463.0,0.0334841628959276,0.02730883813306852,0.0205761316872428,110.0,160.0,375.0,108.0,96.0,239.0,53.0,574.0,36.0,6.0,145.0,176.0,0.78125,0.33264033264033266,0.33403805496828753,0.30726256983240224,0.3089887640449438,0.7,0.3103448275862069,25.0,78.0,29.0,55.0,118.0,60.0,128.0,261.0,376.0,26.0,408.0,76.0,260.0,0.5272727272727272,0.46875,0.5047619047619047,0.45435684647302904,0.5315315315315315,0.48333333333333334,0.25742574257425743,0.06830122591943957,0.32051282051282054,0.32051282051282054,0.5364480769230769,0.08695652173913043,0.19233603537214444,143.0,25.0,176.0,0.18683651804670912,0.17253839205058719,0.17704011065006917,False,194.0,281.0,24.0,39.0,33.0,54.0,50.0,19.0,9.0,9.0,31.0,24.0,92.0,173.0,16.0,50.0,12.0,33.0,42.0,105.0,30.0,8.0,56.0,43.0,106.0,12.0,18.0,206.0,18.0,30.0,77.0,18.0,47.0,113.0,22.0,30.0,8.0,25.0,190.0,9.0,46.0,5.0,15.0,,5.0,7.0,3.0,237.0,29.0,116.0,4.0,11.0,27.0,2.0,2.0,11.0,,16.0,29.0,18.0,9.0,9.0,0.32,0.2920353982300885,0.08472012102874432,0.07829181494661921,0.11258278145695365,0.4052631578947368,0.1619496855345912,0.019801980198019802,0.04844290657439446,0.031413612565445025,0.0182328190743338,0.025510204081632654,0.1175,0.1703125,0.21551724137931033,0.2191780821917808,0.0325497287522604,0.6206896551724138,0.24605954465849386,0.6903914590747331,0.749034749034749,0.5412371134020618,0.4065040650406504,0.4098360655737705,0.96,0.37142857142857144,0.6153846153846154,0.2916666666666667,0.18095238095238095,0.29523809523809524,0.2903225806451613,0.8888888888888888,0.22406639004149378,0.6111111111111112,0.42857142857142855,0.3817427385892116,0.2608695652173913,0.09732360097323602,0.15508021390374332,0.008247422680412371,7.0,2.0,3.0,19.0,9.0,2.0,0.006237006237006237,0.008130081300813009,0.00558659217877095,0.28,0.3684210526315789,1.0,,,,,,,,,,
1628420,1610612764,Monte Morris,Monte Morris,1628420,WAS,101821.0,1697,6,3460,3456,618.0,567,324.0,6916,612.0,0.17861271676300577,62.0,132.0,53.0,10.0,151.0,169.0,311.0,204.0,636.0,4129.0,30.0,98.0,150.0,0.28994082840236685,0.2916666666666667,0.5434083601286174,0.5553398058252427,0.5796703296703297,0.39611650485436894,15.833551426328185,0.2563106796116505,0.4696969696969697,0.5,0.25806451612903225,0.1029126213592233,0.29320388349514565,0.11764705882352941,0.5592233009708738,0.49742368421052635,0.4668654761904763,9.639871382636654,25.71029411764705,18.0,26.0,210.0,0.022167487684729065,0.017508417508417508,0.010582010582010581,55.0,78.0,180.0,55.0,117.0,326.0,95.0,769.0,43.0,13.0,75.0,72.0,0.7692307692307693,0.38235294117647056,0.3842364532019704,0.36423841059602646,0.36666666666666664,0.6727272727272727,0.36666666666666664,46.0,95.0,9.0,17.0,41.0,25.0,55.0,93.0,240.0,5.0,184.0,34.0,91.0,0.5294117647058824,0.45454545454545453,0.6206896551724138,0.38235294117647056,0.6212121212121212,0.45098039215686275,0.0684931506849315,0.18446601941747573,0.4842105263157895,0.48936170212765956,0.48639117647058816,0.06446540880503145,0.14622641509433962,209.0,55.0,97.0,0.14078374455732948,0.1088145896656535,0.13076923076923078,False,61.0,84.0,5.0,5.0,7.0,12.0,23.0,4.0,2.0,4.0,8.0,3.0,20.0,64.0,6.0,12.0,5.0,5.0,28.0,54.0,2.0,1.0,18.0,22.0,128.0,26.0,8.0,82.0,12.0,30.0,46.0,5.0,37.0,14.0,3.0,9.0,1.0,2.0,60.0,4.0,16.0,3.0,1.0,,5.0,,10.0,77.0,9.0,27.0,3.0,12.0,12.0,1.0,1.0,2.0,4.0,6.0,13.0,9.0,2.0,10.0,0.5,0.16666666666666666,0.05787781350482315,0.10714285714285714,0.06060606060606061,0.7666666666666667,0.08577405857740586,0.01188707280832095,0.02358490566037736,0.0267639902676399,0.013565891472868217,0.006369426751592357,0.07272727272727272,0.07581967213114754,0.12953367875647667,0.17159763313609466,0.049586776859504134,0.6923076923076923,0.16310679611650486,0.7261904761904762,0.8133333333333334,0.36065573770491804,0.4339622641509434,0.4339622641509434,1.0,0.1724137931034483,1.0,0.2,0.13793103448275862,0.27586206896551724,0.5,0.75,0.1411764705882353,0.5833333333333334,0.2,0.23529411764705882,0.15,0.056179775280898875,0.08206686930091185,0.014634146341463415,2.0,,1.0,1.0,,,0.004901960784313725,,0.006622516556291391,0.2391304347826087,0.5,1.0,1.0,2.0,4.0,0.010526315789473684,,,,,,
