EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefRebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGA,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Blocked2s,BlockedShortMidRange,Blocks,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PtsAssisted2s,ThreePtAssists,Arc3Assists,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyFtPoints,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,Offensive Fouls,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,BlockedAtRim,DefensiveGoaltends,Loose Ball Fouls Drawn,Corner3Assists,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Fg3aBlocked,LongMidRangeAssists,Travels,Charge Fouls,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,Transition Take Fouls,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,OffensiveGoaltends
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,418.0,7,15,13,2,1,4.0,28,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1.0,4.0,15,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1,2,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,0.25,21.05263157894737,0.14285714285714285,0.1111111111111111,0.3333333333333333,0.5,0.5,0.5,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.75,0.52305,0.6096,0.48,0.5,3.4333333333333336,27.8,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1627741,1610612754,Buddy Hield,Buddy Hield,1627741,IND,1217.0,20,42,40,9,3,6.0,82,2.0,3.0,,,1.0,3.0,7.0,1.0,3.0,6,7.0,20.0,48,,,2.0,1.0,6.0,,7.0,,1.0,3,9,0.5,,0.6923076923076923,,0.7142857142857143,1.0,0.5384615384615384,31.25,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.5,0.5384615384615384,,,0.5,0.7692307692307693,0.5364615384615384,,0.4884,0.1,4.066666666666666,26.614285714285717,0.21428571428571427,-7.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,12.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.5714285714285714,1.0,0.5714285714285714,0.75,0.75,0.16666666666666666,0.3333333333333333,1.0,1.0,0.2222222222222222,0.125,0.25,0.5714285714285714,0.5714285714285714,1.0,1.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629052,1610612754,Oshae Brissett,Oshae Brissett,1629052,IND,1578.0,26,53,52,12,5,10.0,105,1.0,2.0,,1.0,,2.0,4.0,1.0,1.0,4,4.0,5.0,53,,2.0,,1.0,2.0,,4.0,1.0,2.0,5,12,0.25,,0.3125,,0.3125,,0.5,13.846153846153845,0.0625,0.06060606060606061,,0.25,0.5,0.5,0.25,,,0.5,0.5,,0.5,0.75,0.5088375,0.6941,0.624775,,4.025,25.775,0.22641509433962265,8.0,1.0,,1.0,,,1.0,,,3.0,1.0,,,,,,,,,3.0,2.0,,,,1.0,,1.0,,,,,,1.0,0.25,,0.25,,,,,,,,0.09090909090909091,,0.25,0.25,1.0,,0.25,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.058823529411764705,0.25,0.06666666666666667,0.3333333333333333,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630243,1610612754,Trevelin Queen,Trevelin Queen,1630243,IND,4200.0,70,148,146,60,33,30.0,294,5.0,9.0,4.0,6.0,,4.0,13.0,6.0,5.0,14,15.0,21.0,149,4.0,7.0,8.0,7.0,4.0,4.0,13.0,3.0,8.0,17,60,0.35714285714285715,0.5714285714285714,0.27586206896551724,0.4444444444444444,0.3387096774193548,0.4444444444444444,0.5172413793103449,20.43010752688172,0.06382978723404255,0.09090909090909091,0.11764705882352941,0.3103448275862069,0.5555555555555556,0.5555555555555556,0.13793103448275862,,,0.4482758620689655,0.6666666666666666,0.6666666666666666,0.4,0.8275862068965517,0.5210051724137931,0.54496,0.5143866666666667,0.38095238095238093,4.471428571428572,26.040000000000003,0.40540540540540543,14.0,1.0,1.0,2.0,5.0,,8.0,2.0,10.0,6.0,1.0,1.0,4.0,6.0,4.0,,14.0,,6.0,9.0,2.0,1.0,5.0,3.0,7.0,4.0,4.0,5.0,5.0,,1.0,10.0,1.0,0.13333333333333333,0.2857142857142857,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.25,0.7142857142857143,,0.2,0.15517241379310345,0.22727272727272727,0.07692307692307693,0.07692307692307693,1.0,0.16666666666666666,0.07692307692307693,0.03333333333333333,0.06666666666666667,0.47619047619047616,5.0,5.0,3.0,,1.0,,2.0,4.0,4.0,5.0,,0.10714285714285714,0.12195121951219512,,0.1388888888888889,,0.08333333333333333,0.3333333333333333,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,0.6,1.0,0.25,0.043478260869565216,0.4,0.125,0.047619047619047616,0.4,0.6,0.034482758620689655,0.06896551724137931,0.5,0.5,1.0,0.5,0.1111111111111111,0.1111111111111111,0.4,0.06666666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1631097,1610612754,Bennedict Mathurin,Bennedict Mathurin,1631097,IND,1856.0,31,64,62,19,14,8.0,126,3.0,3.0,,,3.0,5.0,4.0,,8.0,12,5.0,21.0,66,,,,,10.0,,4.0,,,4,19,0.6666666666666666,,0.5588235294117647,,0.5833333333333334,,0.29411764705882354,24.65753424657534,,,,0.17647058823529413,1.0,1.0,0.29411764705882354,0.6,0.6,0.23529411764705882,,,,0.47058823529411764,0.4892941176470588,,0.503,,9.141666666666667,26.52,0.296875,,,,1.0,2.0,,4.0,,4.0,3.0,,,2.0,4.0,2.0,,10.0,,2.0,4.0,1.0,,,,,,3.0,1.0,2.0,,1.0,4.0,1.0,0.2,,0.2,0.5,0.5,,,,,0.2,0.125,0.2857142857142857,,,,,,0.05555555555555555,0.07692307692307693,0.19047619047619047,1.0,,1.0,1.0,1.0,,,,,,1.0,0.07142857142857142,,,,0.25,,0.25,1.0,4.0,1.0,1.0,,,,,,2.0,6.0,2.0,2.0,,,,,,2.0,,,,,,0.375,0.375,0.5,,,,,,0.6666666666666666,0.23529411764705882,0.058823529411764705,1.0,1.0,1.0,,,,1.0,,,2.0,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630174,1610612754,Aaron Nesmith,Aaron Nesmith,1630174,IND,652.0,11,24,21,7,4,8.0,45,1.0,3.0,,2.0,,1.0,3.0,2.0,1.0,4,3.0,3.0,29,,2.0,1.0,2.0,2.0,,3.0,1.0,3.0,5,7,0.25,,0.14285714285714285,,0.1875,0.125,0.42857142857142855,25.0,0.1111111111111111,0.15789473684210525,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,0.42857142857142855,0.6666666666666666,,0.5,0.8571428571428571,0.53285,0.524875,0.5229125,0.3333333333333333,2.275,26.2,0.2916666666666667,-7.0,,,,1.0,1.0,2.0,,3.0,,,,,,,,,,1.0,2.0,,,,,,,3.0,1.0,2.0,,,3.0,,,,,0.25,0.3,,,,,0.3333333333333333,0.2857142857142857,0.3333333333333333,,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,0.25,0.2,0.3333333333333333,0.1111111111111111,1.0,,0.5,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,0.5,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630678,1610612754,Terry Taylor,Terry Taylor,1630678,IND,2565.0,43,92,91,48,27,18.0,183,6.0,7.0,3.0,4.0,,,3.0,2.0,6.0,7,3.0,12.0,82,3.0,4.0,6.0,2.0,4.0,2.0,3.0,1.0,4.0,7,48,0.8571428571428571,0.75,0.6,0.75,0.6,0.75,0.3,12.06896551724138,0.034482758620689655,0.057692307692307696,0.08333333333333333,0.7,0.8571428571428571,0.8571428571428571,,,,0.3,1.0,0.75,0.4,1.0,0.6198300000000001,0.6184499999999999,0.61123,0.5,1.385714285714286,25.166666666666668,0.5217391304347826,16.0,,,,,,3.0,,6.0,,,,,1.0,,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,,,,6.0,,,,,0.6,0.6,,,0.25,0.5,0.05555555555555555,0.08108108108108109,,,,,,,,,0.5,3.0,2.0,2.0,,,,3.0,,,,,0.10526315789473684,0.08695652173913043,,0.05,0.125,0.14285714285714285,0.6,3.0,,,,,,,,,3.0,8.0,1.0,1.0,,,,1.0,,1.0,,,,,,0.6666666666666666,0.8,1.0,,,0.2,,,0.6666666666666666,,,,,,0.3333333333333333,,,1.0,,,,,,,,1.0,,,0.3333333333333333,2.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,1363.0,23,50,48,29,4,13.0,98,,2.0,,,3.0,4.0,4.0,2.0,3.0,7,6.0,12.0,56,,,3.0,4.0,6.0,,4.0,,1.0,5,29,0.42857142857142855,,0.46153846153846156,1.5,0.46153846153846156,1.5,0.46153846153846156,21.21212121212121,,0.03333333333333333,,0.15384615384615385,,,0.3076923076923077,0.75,0.75,0.3076923076923077,,,0.2222222222222222,0.6153846153846154,0.4762192307692308,0.58275,0.4826722222222222,0.25,8.185714285714287,25.96666666666667,0.58,-5.0,1.0,1.0,2.0,,,5.0,2.0,8.0,3.0,1.0,,1.0,3.0,1.0,,8.0,,3.0,4.0,1.0,,1.0,,1.0,1.0,2.0,2.0,,,,8.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.4444444444444444,0.4444444444444444,,,1.0,,0.23076923076923078,0.18181818181818182,0.2222222222222222,0.25,0.25,,0.5,0.25,,,0.6666666666666666,2.0,1.0,1.0,,1.0,,,,,,,0.1111111111111111,0.07692307692307693,,0.09090909090909091,,0.16666666666666666,0.2222222222222222,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,2.0,2.0,,1.0,,,,1.0,,,,,,,,0.2,,,0.25,,,,0.07692307692307693,0.15384615384615385,0.5,0.5,1.0,,1.0,,,0.2222222222222222,0.5,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630188,1610612754,Jalen Smith,Jalen Smith,1630188,IND,499.0,8,18,18,6,9,3.0,36,2.0,3.0,1.0,1.0,,,2.0,1.0,2.0,4,2.0,4.0,24,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,2,6,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,28.571428571428573,,0.08333333333333333,,0.5,0.6666666666666666,1.0,,,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.8333333333333334,0.5509,0.48285,0.6474166666666666,0.5,5.375,26.799999999999997,0.3333333333333333,-9.0,,,,,,2.0,,2.0,,,1.0,,1.0,,,3.0,,,1.0,1.0,,,,,,2.0,,,,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,,,,,,,0.5,2.0,1.0,,1.0,1.0,,,,,,0.5,,0.1111111111111111,,0.125,,,0.6666666666666666,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,,0.5,1.0,0.5,,,,,,0.5,0.16666666666666666,,,,,,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1631112,1610612754,Kendall Brown,Kendall Brown,1631112,IND,339.0,6,12,13,4,6,,25,,,,,,2.0,,,,2,,,4,,,,,,,,,,1,4,,,,,,,,15.384615384615383,,,,,,,1.0,,,,,,,,0.46325000000000005,,0.4207,,4.1,,0.3333333333333333,4.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,0.16666666666666666,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
