EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,OffAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,DefLongMidRangeReboundPct,Loose Ball Fouls,Blocked3s,BlockedArc3,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,StepOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,Fg3aBlocked,Charge Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,DefensiveGoaltends,Corner3PctBlocked,Transition Take Fouls,BlockedCorner3,OffensiveGoaltends,3SecondViolations
1626163,1610612737,Frank Kaminsky,Frank Kaminsky,1626163,ATL,3331.0,56,-2.0,116,115,73.0,83,10,231,2.0,3.0,2.0,3.0,1.0,2.0,4.0,7.0,1.0,3.0,5.0,4.0,7.0,6.0,24.0,132,3.0,5.0,1.0,6.0,12.0,4.0,2.0,12.0,7.0,4.0,1.0,8.0,3.0,11.0,2.0,1.0,6.0,1.0,1.0,25.0,1.0,3.0,3.0,1.0,7.0,1.0,8.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,6.0,1.0,2.0,12.0,73.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.5714285714285714,0.5714285714285714,0.6,0.6,0.75,0.5,0.8,0.6666666666666666,0.5833333333333334,0.2,0.5,14.84375,0.75,0.5,0.25,0.15789473684210525,0.17647058823529413,0.16666666666666666,0.14285714285714285,0.2,0.2,0.25,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.5,1.0,1.0,0.5833333333333334,0.5714285714285714,0.5714285714285714,1.0,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.5714285714285714,0.5283958333333335,0.5669416666666667,0.07692307692307693,0.16666666666666666,0.5,3.9599999999999995,25.228571428571428,0.6293103448275862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628988,1610612737,Aaron Holiday,Aaron Holiday,1628988,ATL,4393.0,73,5.0,153,152,83.0,92,16,305,5.0,7.0,2.0,3.0,2.0,4.0,6.0,12.0,6.0,7.0,11.0,6.0,13.0,5.0,37.0,173,3.0,5.0,7.0,1.0,13.0,2.0,12.0,15.0,12.0,6.0,2.0,8.0,7.0,15.0,6.0,1.0,4.0,2.0,2.0,37.0,,1.0,3.0,,4.0,5.0,9.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,,6.0,5.0,3.0,,13.0,83.0,,0.14285714285714285,0.2,0.8333333333333334,0.46153846153846156,0.46153846153846156,0.6363636363636364,0.6,0.6666666666666666,0.5,0.7115384615384616,0.5416666666666666,0.5416666666666666,0.18181818181818182,,18.128654970760234,0.4,,,0.1111111111111111,0.038461538461538464,0.07547169811320754,0.18181818181818182,0.07142857142857142,,0.2916666666666667,0.7142857142857143,1.0,0.2,0.16666666666666666,0.5,0.5,,0.5,0.5,0.5,0.8333333333333334,0.25,0.6666666666666666,0.5,0.8333333333333334,0.5,0.5410895833333333,0.5075833333333333,0.11538461538461539,0.23076923076923078,0.35135135135135137,3.5545454545454547,26.023076923076925,0.5424836601307189,3.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,8.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.2857142857142857,1.0,0.75,0.8,0.2857142857142857,0.04,0.11428571428571428,0.08333333333333333,0.09090909090909091,0.07407407407407407,0.25,0.16666666666666666,0.1111111111111111,0.5,0.041666666666666664,0.75,1.0,0.25,0.08333333333333333,0.3333333333333333,0.5121,0.21621621621621623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629633,1610612737,Jarrett Culver,Jarrett Culver,1629633,ATL,2538.0,42,-14.0,86,87,38.0,40,10,173,5.0,9.0,3.0,5.0,,2.0,,3.0,,6.0,13.0,,4.0,4.0,16.0,107,3.0,8.0,,1.0,7.0,6.0,6.0,,3.0,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,3.0,1.0,4.0,8.0,4.0,12.0,2.0,,1.0,1.0,1.0,2.0,,4.0,4.0,,6.0,8.0,4.0,,7.0,38.0,,0.5,0.6,,,,0.46153846153846156,0.375,0.35294117647058826,0.375,0.38095238095238093,0.3888888888888889,0.23529411764705882,0.07692307692307693,,23.46938775510204,0.5,0.8,0.5,0.07142857142857142,0.2,0.13793103448275862,0.14285714285714285,,0.18181818181818182,0.5294117647058824,0.5555555555555556,0.625,0.4,0.11764705882352941,,,,0.17647058823529413,,,,0.625,0.6,,0.7647058823529411,,0.532914705882353,0.5137125,0.19047619047619047,0.23529411764705882,0.4375,5.0076923076923086,24.7,0.4418604651162791,1.0,3.0,1.0,,1.0,,1.0,3.0,1.0,2.0,4.0,,,2.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,0.3333333333333333,0.25,0.3333333333333333,0.1111111111111111,0.11764705882352941,0.045454545454545456,0.07692307692307693,,0.05,,0.25,0.1,,0.058823529411764705,0.75,0.3333333333333333,0.25,,,0.49511666666666665,0.25,1.0,2.0,0.2,0.11764705882352941,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630249,1610612737,Vit Krejci,Vit Krejci,1630249,ATL,8709.0,145,3.0,304,300,140.0,152,33,604,8.0,12.0,6.0,9.0,1.0,3.0,3.0,16.0,9.0,10.0,16.0,5.0,20.0,1.0,36.0,331,7.0,10.0,12.0,1.0,21.0,12.0,8.0,9.0,16.0,3.0,3.0,7.0,7.0,14.0,6.0,1.0,4.0,2.0,1.0,35.0,,8.0,8.0,1.0,17.0,5.0,22.0,4.0,1.0,1.0,1.0,3.0,4.0,,11.0,15.0,1.0,1.0,2.0,1.0,,21.0,140.0,,0.6,0.8571428571428571,0.6,0.25,0.25,0.625,0.7,0.4861111111111111,0.45454545454545453,0.4864864864864865,0.45652173913043476,0.5555555555555556,0.1875,,11.988304093567251,0.25,0.08333333333333333,,0.12121212121212122,0.13559322033898305,0.128,0.06451612903225806,0.2,0.18181818181818182,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.625,0.08333333333333333,0.3333333333333333,0.3333333333333333,,0.4444444444444444,0.1875,0.1875,0.3333333333333333,0.4090909090909091,0.6666666666666666,0.4090909090909091,0.8888888888888888,0.1875,0.5375916666666668,0.5377636363636363,0.02702702702702703,0.058823529411764705,0.5833333333333334,3.4375,25.270000000000003,0.4605263157894737,3.0,5.0,4.0,3.0,,1.0,3.0,5.0,1.0,,9.0,2.0,6.0,6.0,4.0,1.0,,3.0,,1.0,,,1.0,1.0,1.0,,,0.16666666666666666,0.6,0.75,0.75,0.25,0.015873015873015872,0.05555555555555555,0.037037037037037035,,0.03636363636363636,0.11764705882352941,,,,0.1111111111111111,0.8333333333333334,0.6,,0.13636363636363635,0.1111111111111111,0.5421,0.25,1.0,1.0,0.041666666666666664,0.027777777777777776,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1631100,1610612737,AJ Griffin,AJ Griffin,1631100,ATL,2933.0,49,9.0,101,99,42.0,37,10,200,2.0,3.0,,,4.0,5.0,6.0,11.0,6.0,7.0,11.0,9.0,17.0,2.0,43.0,111,2.0,2.0,7.0,2.0,21.0,8.0,6.0,21.0,11.0,6.0,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,,2.0,4.0,,6.0,1.0,7.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,21.0,42.0,,0.5714285714285714,0.6666666666666666,0.7777777777777778,0.5294117647058824,0.5294117647058824,0.6363636363636364,1.0,0.7321428571428571,1.0555555555555556,0.7413793103448276,1.05,0.6071428571428571,0.09090909090909091,,26.785714285714285,,,,0.17391304347826086,0.08695652173913043,0.13043478260869565,0.23076923076923078,0.125,,0.10714285714285714,0.6666666666666666,1.0,0.5,0.17857142857142858,0.8,0.8,0.75,0.39285714285714285,0.5454545454545454,0.5454545454545454,0.6666666666666666,,,0.6666666666666666,0.7142857142857143,0.5454545454545454,0.5028428571428571,0.4564166666666666,0.034482758620689655,0.08333333333333333,0.4883720930232558,9.781818181818181,25.43529411764706,0.4158415841584158,,,6.0,1.0,2.0,4.0,1.0,1.0,3.0,,8.0,5.0,6.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,0.7142857142857143,1.0,1.0,1.0,0.3333333333333333,,0.043478260869565216,0.024390243902439025,,0.058823529411764705,,0.2222222222222222,0.09090909090909091,,0.21428571428571427,,,0.5,0.1111111111111111,0.6666666666666666,0.53955,0.18604651162790697,1.0,3.0,,0.10714285714285714,0.3333333333333333,0.3333333333333333,,3.0,1.0,1.0,1.0,2.0,,,0.6666666666666666,0.5,0.5,1.0,0.25,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203200,1610612737,Justin Holiday,Justin Holiday,203200,ATL,1532.0,26,-6.0,51,52,32.0,32,5,103,1.0,2.0,1.0,2.0,,,3.0,7.0,4.0,2.0,4.0,4.0,8.0,,16.0,62,2.0,3.0,5.0,,10.0,4.0,,9.0,7.0,3.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,10.0,32.0,,1.0,1.0,0.75,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.625,0.6666666666666666,0.625,0.6666666666666666,,,22.80701754385965,1.0,,,,,,,,,0.16666666666666666,0.5,0.5,1.0,,,,,0.5833333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.25,0.5,0.5,0.8333333333333334,0.42857142857142855,0.5034458333333334,0.53399375,,,0.625,11.0,25.474999999999998,0.6274509803921569,,,1.0,1.0,2.0,1.0,,,2.0,,3.0,2.0,3.0,,,,,1.0,,,,,,,,,,0.4,,0.75,0.75,,,,,,,,,,,0.08333333333333333,,,1.0,0.125,0.25,0.3615,0.1875,1.0,2.0,,0.16666666666666666,0.5,0.5,1.0,1.0,,,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630235,1610612737,Trent Forrest,Trent Forrest,1630235,ATL,2823.0,47,-21.0,100,97,64.0,66,11,197,,2.0,,1.0,2.0,9.0,,,,2.0,11.0,,,,4.0,104,1.0,9.0,,,2.0,,4.0,,,,1.0,2.0,3.0,5.0,1.0,2.0,2.0,,,13.0,,1.0,4.0,,5.0,,5.0,,,3.0,2.0,1.0,4.0,2.0,,1.0,,,,,,2.0,64.0,,,,,,,0.18181818181818182,0.1111111111111111,0.18181818181818182,0.1111111111111111,0.18181818181818182,0.1111111111111111,,0.09090909090909091,0.1111111111111111,13.157894736842106,0.75,,,0.14814814814814814,0.05555555555555555,0.1111111111111111,,0.23076923076923078,0.06666666666666667,0.18181818181818182,,,,0.8181818181818182,0.2222222222222222,0.25,,,,,,0.1111111111111111,,,0.18181818181818182,,0.47712727272727273,0.4620666666666666,,,0.5,7.290909090909091,,0.64,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,1868.0,31,8.0,67,68,28.0,39,4,135,4.0,5.0,,,3.0,4.0,,5.0,1.0,7.0,10.0,,8.0,4.0,18.0,63,2.0,2.0,3.0,,4.0,4.0,10.0,,5.0,,1.0,1.0,3.0,4.0,2.0,1.0,,1.0,,11.0,,4.0,4.0,,8.0,2.0,10.0,2.0,,1.0,1.0,,1.0,,,1.0,,4.0,5.0,4.0,,4.0,28.0,,0.2857142857142857,0.2857142857142857,,,,0.7,1.0,0.3888888888888889,0.4,0.47368421052631576,0.4,0.4444444444444444,0.1,0.25,27.397260273972602,1.0,,,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.25,0.3333333333333333,0.2777777777777778,0.8,0.8,0.25,0.2222222222222222,0.75,1.0,0.3333333333333333,0.2777777777777778,,,,,,0.2,0.7222222222222222,,0.5698500000000001,0.48307,0.21052631578947367,0.36363636363636365,0.2222222222222222,4.369999999999999,24.675,0.417910447761194,,,3.0,2.0,2.0,,,1.0,2.0,,,,,,1.0,1.0,,2.0,,,,3.0,1.0,1.0,2.0,2.0,,,,,,,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.09090909090909091,,,,1.0,0.16666666666666666,,,0.6666666666666666,0.4,,0.4914,,,1.0,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1631213,1610612737,Tyrese Martin,Tyrese Martin,1631213,ATL,2794.0,47,-1.0,95,97,50.0,68,12,192,4.0,6.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,6.0,12.0,1.0,5.0,2.0,17.0,102,3.0,5.0,2.0,2.0,11.0,10.0,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,,2.0,2.0,,4.0,2.0,6.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,,11.0,50.0,,0.8333333333333334,0.8333333333333334,1.0,0.2,0.2,0.5,0.6,0.4411764705882353,0.6428571428571429,0.4722222222222222,0.6875,0.29411764705882354,0.08333333333333333,,17.431192660550458,1.0,,,0.09523809523809523,0.11764705882352941,0.10526315789473684,,,0.07142857142857142,0.35294117647058826,0.6666666666666666,0.8,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,1.0,0.14285714285714285,0.6470588235294118,0.3333333333333333,0.5478147058823529,0.5703071428571429,0.05555555555555555,0.07692307692307693,0.6470588235294118,7.333333333333333,24.880000000000003,0.5263157894736842,,,2.0,1.0,,1.0,,1.0,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,1.0,0.5,,,,0.16666666666666666,,0.07692307692307693,0.038461538461538464,,0.05555555555555555,0.125,0.3333333333333333,0.1111111111111111,,0.11764705882352941,,,,0.14285714285714285,1.0,0.3733,,1.0,3.0,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,1377.0,23,7.0,48,47,,6,7,95,,,,,1.0,2.0,2.0,5.0,,4.0,7.0,3.0,6.0,1.0,18.0,49,,,,,,,8.0,6.0,5.0,2.0,,3.0,,3.0,,,1.0,1.0,1.0,6.0,,1.0,1.0,,2.0,1.0,3.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,3.0,2.0,1.0,,,,,,,0.6666666666666666,0.5,0.5,0.5714285714285714,,0.6538461538461539,,0.6428571428571429,,0.46153846153846156,,,28.070175438596493,0.5,,,0.08333333333333333,0.09090909090909091,0.08695652173913043,0.1,,0.14285714285714285,,,,,0.15384615384615385,0.5,0.5,,0.38461538461538464,0.4,0.4,0.5,,,,0.46153846153846156,0.4,0.4741538461538462,,0.07142857142857142,0.125,,15.799999999999999,25.599999999999998,,,,1.0,,,,,,,,,,3.0,,,1.0,,2.0,,,,,,,,,,,,,,,0.09090909090909091,,0.041666666666666664,0.2,,,,,,0.07692307692307693,,,,,,,,3.0,5.0,,0.38461538461538464,0.6,0.6,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
