EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,FTDefRebounds,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,Corner3PctBlocked,OffensiveGoaltends,BlockedCorner3,Transition Take Fouls,DefensiveGoaltends,3pt And 1 Free Throw Trips,on,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,3SecondViolations,Clear Path Fouls,LongMidRangePctBlocked
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,31740.0,529.0,-52.0,1105.0,1096,201.0,172.0,114.0,2201,22.0,33.0,2.0,5.0,5.0,8.0,16.0,41.0,21.0,35.0,4.0,13.0,1.0,1.0,5.0,33.0,93.0,2.0,8.0,5.0,13.0,59.0,109.0,37.0,106.0,31.0,260.0,1285,4.0,8.0,2.0,9.0,14.0,7.0,14.0,6.0,18.0,11.0,43.0,40.0,78.0,66.0,45.0,4.0,93.0,33.0,6.0,74.0,31.0,105.0,21.0,10.0,58.0,12.0,4.0,241.0,4.0,7.0,22.0,25.0,47.0,11.0,58.0,4.0,22.0,18.0,4.0,28.0,8.0,22.0,14.0,1.0,6.0,42.0,2.0,5.0,8.0,30.0,1.0,3.0,2.0,34.0,4.0,41.0,4.0,1.0,16.0,6.0,12.0,1.0,1.0,7.0,2.0,3.0,13.0,5.0,40.0,195.0,2.0,4.0,0.3389830508474576,0.3508771929824561,0.5945945945945946,0.3490566037735849,0.2222222222222222,0.3333333333333333,0.3490566037735849,0.5412844036697247,0.5,0.5,0.5325581395348837,0.4117647058823529,0.5,0.555793991416309,0.4117647058823529,0.5512820512820513,0.4930232558139535,0.05504587155963303,0.06060606060606061,0.0975609756097561,22.15954875100725,0.6666666666666666,0.08389261744966443,0.028925619834710745,0.0912863070539419,0.01646090534979424,0.08719851576994433,0.02268041237113402,0.02,0.05102040816326531,0.01020408163265306,0.0425531914893617,0.0847457627118644,0.09821428571428571,0.058823529411764705,0.08333333333333333,0.12244897959183673,0.035398230088495575,0.38461538461538464,0.15348837209302327,0.6666666666666666,0.7096774193548387,0.4090909090909091,0.19069767441860466,0.3902439024390244,0.43243243243243246,0.3125,0.16279069767441862,0.6,0.6,0.2857142857142857,0.06046511627906977,0.3076923076923077,0.3076923076923077,0.75,0.4325581395348837,0.3548387096774194,0.3548387096774194,0.5757575757575758,0.29411764705882354,0.4,0.058823529411764705,0.47058823529411764,0.25,1.0,0.25,0.625,0.15625,0.2,0.40625,0.38461538461538464,0.6465116279069767,0.3548387096774194,0.5152409302325581,0.5612035714285715,0.55201875,0.07048458149779736,0.1322314049586777,0.05384615384615385,0.16538461538461538,9.830275229357799,25.46792452830189,0.18190045248868777,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,57428.0,957.0,39.0,2014.0,1998,538.0,416.0,198.0,4012,83.0,108.0,16.0,18.0,25.0,28.0,51.0,121.0,18.0,35.0,4.0,20.0,2.0,,6.0,56.0,144.0,2.0,9.0,10.0,30.0,152.0,264.0,60.0,164.0,118.0,602.0,2239,22.0,28.0,2.0,11.0,67.0,40.0,64.0,10.0,36.0,58.0,168.0,182.0,122.0,174.0,6.0,26.0,144.0,56.0,18.0,102.0,38.0,140.0,25.0,13.0,72.0,21.0,9.0,318.0,14.0,32.0,80.0,98.0,188.0,48.0,236.0,7.0,20.0,9.0,11.0,40.0,10.0,30.0,46.0,2.0,10.0,86.0,3.0,21.0,57.0,111.0,3.0,10.0,25.0,132.0,5.0,135.0,15.0,1.0,58.0,15.0,17.0,,,9.0,1.0,7.0,17.0,8.0,168.0,528.0,7.0,15.0,0.5986842105263158,0.6546762589928058,0.9666666666666667,0.36585365853658536,0.18181818181818182,0.2777777777777778,0.36585365853658536,0.5757575757575758,0.7857142857142857,0.625,0.5654205607476636,0.6410256410256411,0.55,0.6170431211498973,0.6836734693877551,0.6472868217054264,0.38317757009345793,0.06818181818181818,0.05555555555555555,0.09917355371900827,25.477990217874613,0.46511627906976744,0.17657657657657658,0.06837606837606838,0.19047619047619047,0.03341288782816229,0.18256410256410258,0.05186020293122886,0.06896551724137931,0.08294930875576037,0.034055727554179564,0.03125,0.16826923076923078,0.18376068376068377,0.17699115044247787,0.19047619047619047,0.19047619047619047,0.03608247422680412,0.47058823529411764,0.2523364485981308,0.7685185185185185,0.8137254901960784,0.6746987951807228,0.2827102803738318,0.4214876033057851,0.46788990825688076,0.43137254901960786,0.08177570093457943,0.5142857142857142,0.5142857142857142,0.7222222222222222,0.04672897196261682,0.2,0.2,1.0,0.3364485981308411,0.3888888888888889,0.3916083916083916,0.9642857142857143,0.46153846153846156,0.8888888888888888,0.05128205128205128,0.23076923076923078,0.2222222222222222,0.5,0.28,0.8928571428571429,0.06,,0.3,0.3333333333333333,0.6355140186915887,0.3888888888888889,0.516953738317757,0.5148923076923076,0.5149295,0.125,0.18892508143322476,0.11129568106312292,0.27906976744186046,6.814015151515153,25.592682926829273,0.2671300893743793,17.0,1.0,2.0,10.0,6.0,1.0,3.0,1.0,0.006097560975609756,0.006944444444444444,0.2127659574468085,0.03773584905660377,0.025974025974025976,0.1875,0.006060606060606061,,,,,,,,,,,,True,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,16078.0,268.0,36.0,593.0,590,212.0,164.0,47.0,1183,13.0,19.0,2.0,2.0,3.0,4.0,3.0,9.0,3.0,4.0,10.0,25.0,1.0,3.0,7.0,7.0,22.0,,2.0,3.0,8.0,19.0,32.0,17.0,47.0,21.0,110.0,634,3.0,3.0,1.0,3.0,11.0,5.0,9.0,6.0,15.0,7.0,35.0,30.0,8.0,51.0,,,22.0,7.0,,10.0,6.0,16.0,2.0,4.0,6.0,3.0,1.0,38.0,4.0,2.0,17.0,14.0,33.0,6.0,39.0,4.0,2.0,2.0,,7.0,4.0,3.0,7.0,,4.0,14.0,,5.0,13.0,28.0,1.0,,2.0,21.0,3.0,23.0,3.0,4.0,9.0,2.0,1.0,,,1.0,,,1.0,,33.0,205.0,7.0,1.0,0.7894736842105263,0.7894736842105263,1.0,0.3617021276595745,0.3333333333333333,0.4,0.3617021276595745,0.59375,1.0,0.5555555555555556,0.5632911392405063,0.75,0.5833333333333334,0.6091954022988506,0.7857142857142857,0.625,0.5949367088607594,,,,15.65891472868217,0.5,0.08695652173913043,0.015625,0.15178571428571427,0.03125,0.11355311355311355,0.0234375,0.021739130434782608,0.015151515151515152,0.03125,0.03125,0.09615384615384616,0.075,0.10344827586206896,0.14457831325301204,0.1724137931034483,0.09523809523809523,,0.24050632911392406,0.6842105263157895,0.6842105263157895,0.8461538461538461,0.11392405063291139,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.05063291139240506,0.75,0.75,0.6666666666666666,0.31645569620253167,0.4,0.4,1.0,0.27848101265822783,0.3181818181818182,0.3181818181818182,1.0,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,,,0.16666666666666666,0.75,0.2916666666666667,0.42857142857142855,0.3333333333333333,0.375,0.8354430379746836,0.3181818181818182,0.5534683544303797,0.50097,0.5215062500000001,0.10588235294117647,0.23684210526315788,0.1,0.3181818181818182,5.596875,24.35531914893617,0.357504215851602,2.0,,,2.0,,3.0,1.0,,,,0.09090909090909091,,,1.0,,1.0,1.0,1.0,,,,,,,,,True,,,,,
1627854,1610612750,Bryn Forbes,Bryn Forbes,1627854,MIN,3291.0,55.0,-12.0,110.0,114,51.0,43.0,19.0,224,,1.0,,,,,,3.0,1.0,3.0,,2.0,,,1.0,,5.0,,2.0,,5.0,1.0,7.0,,7.0,2.0,4.0,125,,,,2.0,2.0,1.0,5.0,,6.0,,2.0,2.0,,,,,4.0,,1.0,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,1.0,1.0,,1.0,1.0,2.0,3.0,,2.0,1.0,1.0,3.0,,1.0,1.0,,2.0,4.0,2.0,2.0,2.0,3.0,,,,1.0,,2.0,,,1.0,,,,,,,,,,2.0,51.0,,,1.0,1.0,,,,,,0.14285714285714285,,0.2,0.07142857142857142,,0.09090909090909091,0.13333333333333333,0.3333333333333333,0.09090909090909091,0.5,0.14285714285714285,,0.3333333333333333,14.50381679389313,0.75,0.03571428571428571,0.03571428571428571,,0.03571428571428571,0.0196078431372549,0.03571428571428571,,0.08333333333333333,0.05263157894736842,,,,0.2,,,,,0.07142857142857142,,,,0.21428571428571427,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,0.35714285714285715,,,,,,,1.0,,,,,0.09090909090909091,,0.45454545454545453,,0.5714285714285714,,0.4638923076923077,0.510225,0.4581200000000001,0.06666666666666667,0.125,0.5,0.5,12.714285714285714,28.985714285714284,0.4636363636363636,2.0,1.0,,,1.0,,,,0.14285714285714285,0.2,,,,,,,,,1.0,,,,,,,,True,,,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,9987.0,166.0,35.0,366.0,361,140.0,118.0,38.0,727,14.0,30.0,2.0,4.0,5.0,11.0,7.0,17.0,2.0,2.0,2.0,11.0,2.0,1.0,5.0,11.0,26.0,1.0,2.0,5.0,11.0,23.0,49.0,13.0,37.0,7.0,92.0,382,3.0,5.0,1.0,4.0,9.0,8.0,19.0,6.0,16.0,2.0,36.0,20.0,26.0,27.0,12.0,2.0,26.0,11.0,8.0,13.0,7.0,20.0,4.0,3.0,8.0,3.0,2.0,47.0,2.0,2.0,12.0,11.0,24.0,4.0,28.0,3.0,6.0,5.0,1.0,1.0,2.0,1.0,4.0,,,5.0,,2.0,14.0,18.0,,,,8.0,2.0,8.0,1.0,1.0,4.0,,1.0,,,,,1.0,1.0,1.0,36.0,140.0,2.0,,0.43478260869565216,0.45454545454545453,0.6923076923076923,0.35135135135135137,0.25,0.375,0.35135135135135137,0.46938775510204084,0.6,0.42105263157894735,0.4941860465116279,0.5,0.4857142857142857,0.5112359550561798,0.5,0.5,0.43023255813953487,0.16326530612244897,0.16666666666666666,0.17647058823529413,23.152709359605915,0.2,0.11578947368421053,0.02197802197802198,0.16,0.025974025974025976,0.13529411764705881,0.023809523809523808,0.030303030303030304,0.022222222222222223,0.017241379310344827,0.05263157894736842,0.11428571428571428,0.09302325581395349,0.17647058823529413,0.16071428571428573,0.15789473684210525,0.075,1.0,0.3488372093023256,0.4666666666666667,0.56,0.42857142857142855,0.19767441860465115,0.4117647058823529,0.5,0.5714285714285714,0.023255813953488372,1.0,1.0,,0.12790697674418605,0.18181818181818182,0.2,1.0,0.3023255813953488,0.4230769230769231,0.4230769230769231,0.6363636363636364,0.4444444444444444,0.5,0.2222222222222222,0.2222222222222222,0.5,1.0,0.3142857142857143,0.45454545454545453,0.14285714285714285,0.2,0.3142857142857143,0.45454545454545453,0.7790697674418605,0.4230769230769231,0.5509197674418604,0.5745642857142856,0.5319971428571428,0.0449438202247191,0.07692307692307693,0.09782608695652174,0.391304347826087,4.697959183673469,24.87297297297297,0.3825136612021858,,1.0,,1.0,,,,,0.02702702702702703,,0.08333333333333333,,,0.5,,,,,,1.0,0.09090909090909091,,,,,,True,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,44761.0,746.0,2.0,1567.0,1553,409.0,297.0,142.0,3120,78.0,119.0,6.0,8.0,26.0,38.0,25.0,62.0,10.0,40.0,7.0,16.0,2.0,2.0,6.0,44.0,138.0,4.0,9.0,14.0,36.0,113.0,221.0,51.0,154.0,66.0,445.0,1757,9.0,12.0,5.0,11.0,40.0,35.0,69.0,16.0,42.0,30.0,148.0,88.0,138.0,93.0,60.0,8.0,138.0,44.0,12.0,42.0,35.0,77.0,27.0,8.0,26.0,11.0,5.0,189.0,5.0,6.0,51.0,54.0,108.0,13.0,121.0,4.0,27.0,13.0,14.0,33.0,8.0,17.0,23.0,3.0,16.0,56.0,1.0,11.0,22.0,51.0,3.0,1.0,4.0,62.0,1.0,91.0,17.0,1.0,46.0,6.0,7.0,1.0,1.0,2.0,2.0,3.0,8.0,5.0,142.0,399.0,6.0,1.0,0.3893805309734513,0.4036697247706422,0.6078431372549019,0.33116883116883117,0.45454545454545453,0.38095238095238093,0.33116883116883117,0.5113122171945701,0.75,0.5072463768115942,0.5053333333333333,0.717391304347826,0.5315315315315315,0.5401459854014599,0.7222222222222222,0.5826771653543307,0.4106666666666667,0.05429864253393665,0.05042016806722689,0.0967741935483871,26.839080459770116,0.5892857142857143,0.12705882352941175,0.017595307917888565,0.15088757396449703,0.014792899408284023,0.13761467889908258,0.016200294550810016,0.024,0.019736842105263157,0.01509433962264151,0.0136986301369863,0.11728395061728394,0.10344827586206896,0.19101123595505617,0.13503649635036497,0.21875,0.02040816326530612,0.625,0.31733333333333336,0.6554621848739496,0.6902654867256637,0.358974358974359,0.16533333333333333,0.4032258064516129,0.44642857142857145,0.4,0.10666666666666667,0.25,0.25,0.6,0.042666666666666665,0.4375,0.4375,0.8571428571428571,0.368,0.3188405797101449,0.3188405797101449,0.5681818181818182,0.34782608695652173,0.75,0.08695652173913043,0.391304347826087,0.4444444444444444,0.5,0.34234234234234234,0.6842105263157895,0.05405405405405406,0.3333333333333333,0.32432432432432434,0.3888888888888889,0.728,0.3188405797101449,0.5426158666666667,0.52167,0.5235324324324324,0.11604938271604938,0.184,0.0898876404494382,0.3325842696629214,6.371493212669683,25.736363636363638,0.2610082961072112,7.0,,2.0,3.0,4.0,,2.0,1.0,,,0.08571428571428572,0.04878048780487805,,,0.0064516129032258064,1.0,0.5,1.0,,,,1.0,,,,,True,,,,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,36821.0,614.0,33.0,1276.0,1274,248.0,187.0,127.0,2550,43.0,62.0,9.0,12.0,4.0,8.0,21.0,41.0,2.0,8.0,15.0,35.0,4.0,4.0,9.0,10.0,28.0,,4.0,1.0,3.0,66.0,111.0,25.0,63.0,20.0,227.0,1422,13.0,18.0,3.0,8.0,40.0,6.0,15.0,5.0,12.0,6.0,33.0,100.0,32.0,75.0,,12.0,28.0,10.0,12.0,10.0,15.0,25.0,10.0,5.0,6.0,3.0,1.0,65.0,11.0,15.0,13.0,22.0,39.0,26.0,65.0,5.0,19.0,11.0,8.0,24.0,2.0,15.0,12.0,,9.0,36.0,3.0,5.0,32.0,72.0,1.0,4.0,1.0,29.0,1.0,31.0,5.0,,17.0,1.0,21.0,1.0,,12.0,,9.0,22.0,16.0,32.0,245.0,3.0,,0.7575757575757576,0.8333333333333334,1.0,0.3968253968253968,0.375,0.4166666666666667,0.3968253968253968,0.5945945945945946,0.7222222222222222,0.4,0.5948275862068966,0.6730769230769231,0.5,0.606951871657754,0.6666666666666666,0.5,0.3620689655172414,0.10810810810810811,0.0967741935483871,0.14634146341463414,15.616246498599441,0.6666666666666666,0.0582010582010582,0.05,0.048327137546468404,0.0421455938697318,0.05409582689335394,0.04634581105169341,0.056910569105691054,0.04838709677419355,0.04411764705882353,0.03508771929824561,0.07096774193548387,0.05517241379310345,0.038461538461538464,0.051643192488262914,0.03571428571428571,0.07042253521126761,0.7272727272727273,0.3563218390804598,0.6935483870967742,0.7678571428571429,0.7674418604651163,0.23563218390804597,0.5121951219512195,0.6,0.7142857142857143,0.04597701149425287,0.25,0.25,1.0,0.20114942528735633,0.42857142857142855,0.42857142857142855,1.0,0.16091954022988506,0.35714285714285715,0.35714285714285715,1.0,0.46153846153846156,0.75,0.15384615384615385,0.15384615384615385,,,0.2962962962962963,0.5,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.7183908045977011,0.35714285714285715,0.5671841954022988,0.5460764705882353,0.5488981481481482,0.0913978494623656,0.13821138211382114,0.1762114537444934,0.14537444933920704,5.415315315315315,24.169841269841275,0.19435736677115986,5.0,,,4.0,5.0,1.0,2.0,,,,0.16,,0.03773584905660377,0.2222222222222222,,3.0,0.75,1.0,,3.0,,,1.0,,,,True,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,11438.0,191.0,73.0,414.0,407,162.0,112.0,38.0,821,7.0,9.0,,,3.0,4.0,3.0,11.0,,,3.0,6.0,1.0,,1.0,5.0,15.0,,,1.0,5.0,10.0,20.0,8.0,21.0,4.0,48.0,423,,1.0,,1.0,,4.0,8.0,1.0,6.0,,11.0,10.0,10.0,21.0,3.0,,15.0,5.0,1.0,26.0,19.0,45.0,14.0,5.0,18.0,7.0,1.0,109.0,,2.0,3.0,10.0,15.0,2.0,17.0,2.0,8.0,5.0,3.0,5.0,1.0,4.0,2.0,,1.0,7.0,,6.0,4.0,5.0,,,,5.0,,4.0,,,2.0,,1.0,,,1.0,,,1.0,,11.0,162.0,,,0.5,0.5,0.875,0.38095238095238093,,0.16666666666666666,0.38095238095238093,0.5,,0.5,0.5365853658536586,,0.39285714285714285,0.5581395348837209,,0.39285714285714285,0.5121951219512195,0.05,,0.09090909090909091,10.940919037199125,0.7142857142857143,0.08196721311475409,0.02040816326530612,0.034482758620689655,,0.06220095693779904,0.011235955056179775,0.027777777777777776,0.020833333333333332,,,0.02631578947368421,0.1111111111111111,0.09523809523809523,0.04285714285714286,,0.09090909090909091,,0.21951219512195122,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.2682926829268293,0.2727272727272727,0.3,,,,,,0.14634146341463414,0.5,0.5,1.0,0.36585365853658536,0.3333333333333333,0.3333333333333333,0.8,,,0.5,,,,0.2857142857142857,0.75,0.07142857142857142,,0.35714285714285715,0.2,0.7317073170731707,0.3333333333333333,0.5485536585365856,0.524325,0.5446928571428571,0.046511627906976744,0.09090909090909091,,0.22916666666666666,5.619999999999999,24.866666666666664,0.391304347826087,,,,2.0,,,,,,,0.14285714285714285,,,,,,,,,,,,,1.0,,,True,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,20765.0,346.0,32.0,728.0,716,218.0,207.0,63.0,1444,20.0,28.0,3.0,4.0,5.0,9.0,15.0,28.0,,6.0,3.0,8.0,,1.0,2.0,3.0,6.0,1.0,2.0,,2.0,35.0,62.0,6.0,14.0,17.0,105.0,849,4.0,5.0,1.0,2.0,11.0,11.0,21.0,1.0,4.0,,25.0,44.0,26.0,18.0,,6.0,6.0,3.0,3.0,34.0,17.0,51.0,13.0,4.0,22.0,9.0,3.0,119.0,6.0,5.0,18.0,25.0,47.0,12.0,59.0,1.0,16.0,11.0,5.0,9.0,4.0,6.0,10.0,,3.0,19.0,1.0,4.0,10.0,22.0,,2.0,3.0,18.0,2.0,22.0,3.0,1.0,12.0,,14.0,,,9.0,,5.0,14.0,9.0,25.0,212.0,2.0,,0.6285714285714286,0.6875,1.0,0.42857142857142855,0.5,0.25,0.42857142857142855,0.5645161290322581,0.8,0.5238095238095238,0.5789473684210527,0.7857142857142857,0.5,0.6176470588235294,0.7857142857142857,0.5,0.18421052631578946,0.04838709677419355,0.03571428571428571,0.07142857142857142,12.983770287141073,0.47368421052631576,0.1358695652173913,0.03184713375796178,0.1267605633802817,0.04225352112676056,0.13190184049079753,0.03678929765886288,0.02127659574468085,0.03614457831325301,0.050505050505050504,0.023255813953488372,0.06896551724137931,0.13095238095238096,0.23809523809523808,0.125,0.13636363636363635,0.03333333333333333,0.6428571428571429,0.3684210526315789,0.7142857142857143,0.7407407407407407,0.55,0.3684210526315789,0.5357142857142857,0.5769230769230769,0.7333333333333333,0.07894736842105263,,,,0.10526315789473684,0.375,0.375,1.0,0.07894736842105263,0.5,0.5,1.0,0.5714285714285714,0.75,,0.2857142857142857,0.5,1.0,0.36,0.5555555555555556,0.08,0.5,0.08,,0.5526315789473685,0.5,0.5072697368421054,0.5226125,0.474356,0.1411764705882353,0.16901408450704225,0.10476190476190476,0.23809523809523808,5.819354838709679,24.171428571428567,0.29945054945054944,,,1.0,4.0,2.0,,1.0,,,,0.2,0.041666666666666664,0.037037037037037035,,,,,,,,,,,,,,True,,,,,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,31719.0,529.0,9.0,1079.0,1075,245.0,172.0,127.0,2154,78.0,114.0,20.0,41.0,17.0,26.0,5.0,18.0,,1.0,,,,,,,1.0,,,,,83.0,133.0,,1.0,52.0,218.0,1170,20.0,43.0,,,53.0,17.0,28.0,,,16.0,50.0,130.0,36.0,,,34.0,1.0,,11.0,6.0,7.0,13.0,6.0,1.0,1.0,3.0,2.0,33.0,18.0,46.0,71.0,74.0,152.0,65.0,217.0,7.0,11.0,7.0,4.0,13.0,,5.0,18.0,1.0,8.0,31.0,,9.0,26.0,54.0,1.0,7.0,10.0,71.0,,82.0,10.0,,39.0,7.0,23.0,,,16.0,,7.0,23.0,13.0,49.0,242.0,2.0,6.0,0.7831325301204819,0.9848484848484849,,,,,,0.6240601503759399,0.46511627906976744,0.6071428571428571,0.6194029850746269,0.46511627906976744,0.6071428571428571,0.6411764705882353,0.5096153846153846,0.6097560975609756,0.007462686567164179,0.08270676691729323,0.09649122807017543,,16.248989490703316,0.41935483870967744,0.24183006535947713,0.1678832116788321,0.2886178861788618,0.08144796380090498,0.26268115942028986,0.1292929292929293,0.24752475247524752,0.1322314049586777,0.0898876404494382,0.046511627906976744,0.2540983606557377,0.20689655172413793,0.27941176470588236,0.2814070351758794,0.3191489361702128,0.175,0.5652173913043478,0.8507462686567164,0.6842105263157895,0.7572815533980582,0.7692307692307693,0.13432835820895522,0.2777777777777778,0.2777777777777778,1.0,0.007462686567164179,,,,,,,,0.007462686567164179,,,,0.9534883720930233,0.4878048780487805,,,,,0.9285714285714286,0.6538461538461539,,,,,0.8582089552238806,,0.622285447761194,0.603730303030303,0.6391464285714287,0.2392638036809816,0.24074074074074073,0.24311926605504589,0.22935779816513763,2.152631578947369,25.7,0.22706209453197404,13.0,,1.0,7.0,5.0,,9.0,,,,0.5,0.03125,0.09615384615384616,0.15,,,,,,,,1.0,,1.0,2.0,,True,,,,,
