EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,PtsUnassisted3s,LongMidRangeAssists,Technical Free Throw Trips,Defensive 3 Seconds Violations,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,Offensive Fouls,BlockedCorner3,on,HeaveAttempts,Travels,Offensive Fouls Drawn,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Fg3aBlocked,Transition Take Fouls,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3SecondViolations
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,5086.0,85,-17.0,169,171,49.0,57,25,340,5.0,13.0,1.0,2.0,4.0,3.0,9.0,1.0,6.0,1.0,1.0,9.0,28.0,1.0,4.0,22.0,190,1.0,2.0,2.0,3.0,9.0,1.0,6.0,6.0,12.0,2.0,1.0,4.0,7.0,7.0,14.0,3.0,4.0,7.0,35.0,2.0,4.0,1.0,5.0,2.0,7.0,3.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,8.0,2.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,49.0,0.3333333333333333,0.375,0.32142857142857145,0.5,0.3333333333333333,0.3103448275862069,0.5,0.3,0.3548387096774194,0.5,0.3,0.034482758620689655,0.14285714285714285,0.23076923076923078,0.1111111111111111,19.40298507462687,0.625,0.02631578947368421,0.02857142857142857,0.10526315789473684,0.06578947368421052,0.020202020202020204,0.07142857142857142,0.047619047619047616,0.26666666666666666,1.0,0.4482758620689655,0.38461538461538464,0.5,0.4,0.3103448275862069,0.3333333333333333,0.375,0.20689655172413793,0.16666666666666666,0.16666666666666666,1.0,0.034482758620689655,1.0,0.5,0.4,0.1,0.4827586206896552,0.5224896551724139,0.6275999999999999,0.5065299999999999,0.06451612903225806,0.06666666666666667,0.09090909090909091,0.2727272727272727,7.914285714285714,25.3,0.28994082840236685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,7474.0,125,-21.0,249,249,84.0,82,38,498,10.0,20.0,7.0,12.0,8.0,4.0,13.0,2.0,5.0,11.0,3.0,16.0,38.0,15.0,5.0,55.0,281,7.0,15.0,22.0,4.0,9.0,4.0,18.0,16.0,16.0,12.0,11.0,2.0,3.0,3.0,6.0,2.0,1.0,3.0,15.0,10.0,18.0,8.0,29.0,15.0,44.0,14.0,10.0,4.0,1.0,,,3.0,1.0,4.0,2.0,2.0,5.0,,11.0,9.0,5.0,4.0,2.0,4.0,3.0,18.0,84.0,0.5,0.8,0.42105263157894735,0.4666666666666667,0.4444444444444444,0.4716981132075472,0.5882352941176471,0.6538461538461539,0.4824561403508772,0.6111111111111112,0.6,0.2830188679245283,0.05263157894736842,0.05,0.07692307692307693,20.26578073089701,0.25,0.1509433962264151,0.10309278350515463,0.36,0.2524271844660194,0.09859154929577464,0.1794871794871795,0.14814814814814814,0.21052631578947367,0.75,0.37735849056603776,0.5,0.5263157894736842,0.3,0.24528301886792453,0.3076923076923077,0.3333333333333333,0.09433962264150944,0.4,0.4,1.0,0.20754716981132076,0.7058823529411765,0.5833333333333334,0.6153846153846154,0.23076923076923078,0.660377358490566,0.5403735849056603,0.5720214285714286,0.5994807692307692,0.08771929824561403,0.11904761904761904,0.4,0.32727272727272727,6.576315789473685,25.24,0.3373493975903614,4.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,3.0,1.0,18.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.75,0.4,0.42857142857142855,0.125,0.08888888888888889,0.05555555555555555,0.045454545454545456,0.05,0.4,0.08333333333333333,0.21428571428571427,0.45161290322580644,0.10344827586206896,0.75,0.07547169811320754,0.75,0.75,1.0,0.2727272727272727,0.2727272727272727,1.0,0.058823529411764705,1.0,1.0,0.058823529411764705,1.0,1.0,0.5,0.07692307692307693,1.0,0.6666666666666666,0.2727272727272727,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628964,1610612753,Mo Bamba,Mo Bamba,1628964,ORL,589.0,10,-9.0,20,19,,11,1,39,,2.0,,1.0,,,,,1.0,2.0,,,3.0,2.0,,,29,,1.0,,,,,,,,,2.0,,1.0,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.4,,,,23.80952380952381,,,0.2,0.25,0.14285714285714285,0.1,0.5,,0.3333333333333333,,0.4,,,,,,,0.2,,,,0.4,1.0,,,,0.8,0.51838,0.6121,,,,,,8.566666666666666,25.7,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,3117.0,52,-6.0,103,102,51.0,39,17,205,3.0,5.0,1.0,1.0,3.0,5.0,12.0,2.0,5.0,8.0,6.0,10.0,22.0,9.0,4.0,39.0,120,1.0,2.0,2.0,7.0,10.0,6.0,29.0,4.0,16.0,2.0,8.0,3.0,5.0,6.0,11.0,4.0,2.0,4.0,28.0,1.0,3.0,6.0,9.0,2.0,11.0,,,,1.0,,,,1.0,1.0,1.0,2.0,2.0,,3.0,5.0,2.0,2.0,1.0,2.0,1.0,29.0,51.0,0.2,0.2222222222222222,0.45454545454545453,0.5,0.7,0.5645161290322581,0.25,0.8125,0.5757575757575758,0.25,0.8055555555555556,0.2903225806451613,0.13636363636363635,,0.25,26.771653543307085,1.0,0.25,0.027777777777777776,0.17647058823529413,0.21951219512195122,0.03389830508474576,0.0625,0.16666666666666666,0.25,0.5,0.16129032258064516,0.6,0.6,0.3333333333333333,0.3870967741935484,0.4166666666666667,0.5555555555555556,0.16129032258064516,0.4,0.4,0.5,0.25806451612903225,0.25,1.0,0.1875,0.375,0.45161290322580644,0.46018548387096775,,0.48244062499999996,0.06060606060606061,0.08333333333333333,0.05128205128205128,0.7435897435897436,9.118181818181817,25.744444444444444,0.49514563106796117,2.0,1.0,1.0,,,,,4.0,,2.0,4.0,5.0,,2.0,,4.0,3.0,9.0,4.0,1.0,,,,,,,1.0,,1.0,,,,0.6,0.5555555555555556,,0.6666666666666666,0.5555555555555556,,,0.043478260869565216,,,0.047619047619047616,,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,0.03225806451612903,1.0,1.0,,0.5,0.5,0.75,,,,0.5,,,0.6666666666666666,,,0.6666666666666666,0.5,,6.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,5975.0,100,-24.0,203,201,74.0,66,30,404,10.0,15.0,,,7.0,3.0,9.0,1.0,4.0,13.0,5.0,14.0,28.0,13.0,14.0,48.0,234,1.0,1.0,4.0,8.0,11.0,5.0,24.0,14.0,14.0,2.0,13.0,1.0,10.0,1.0,11.0,1.0,,5.0,23.0,4.0,5.0,8.0,14.0,8.0,22.0,1.0,1.0,,4.0,2.0,3.0,4.0,1.0,8.0,3.0,2.0,4.0,,12.0,20.0,9.0,,,,,24.0,74.0,0.5,0.5384615384615384,0.5,1.0,0.7272727272727273,0.4146341463414634,0.5,0.59375,0.47,0.5,0.6052631578947368,0.3170731707317073,0.03571428571428571,,0.1111111111111111,23.96694214876033,0.5,0.19047619047619047,0.05263157894736842,0.12195121951219512,0.1566265060240964,0.07017543859649122,0.0625,0.13043478260869565,0.0625,,0.36585365853658536,0.6666666666666666,0.6666666666666666,0.7,0.21951219512195122,0.3333333333333333,0.375,0.0975609756097561,0.25,0.25,,0.3170731707317073,,,0.4375,0.3125,0.6829268292682927,0.5373317073170731,0.5499,0.576371875,0.1836734693877551,0.25,0.08333333333333333,0.5,6.25,26.092307692307696,0.3645320197044335,6.0,,,,,,,2.0,,1.0,1.0,2.0,,1.0,2.0,1.0,5.0,,2.0,4.0,,1.0,3.0,2.0,,2.0,,1.0,,,,,,0.15384615384615385,,0.2,0.15384615384615385,0.25,,0.10526315789473684,0.03571428571428571,0.0625,0.12121212121212122,,0.18181818181818182,0.375,0.16,0.125,,,,,,0.15384615384615385,0.15384615384615385,,,,,0.5,,,0.8571428571428571,,,0.2,0.15384615384615385,2.0,6.0,3.0,1.0,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,187.0,3,-6.0,6,8,1.0,3,1,14,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,4.0,10,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,1.0,,,,,,0.75,,,0.6666666666666666,,,0.5,,,,42.857142857142854,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,0.5,0.4183,0.3818,,0.3333333333333333,0.5,,,16.6,26.4,0.16666666666666666,,,,,,,,1.0,,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203914,1610612753,Gary Harris,Gary Harris,203914,ORL,2727.0,45,-11.0,91,95,22.0,31,12,186,1.0,2.0,,,1.0,,,,,6.0,3.0,1.0,2.0,11.0,,20.0,114,,,3.0,1.0,1.0,3.0,8.0,2.0,,,6.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,1.0,4.0,,2.0,,,,,,,8.0,22.0,1.0,1.0,0.5,,1.0,0.7692307692307693,0.5,1.0,0.7692307692307693,0.5,1.0,0.8461538461538461,0.5,0.5,,12.037037037037036,,0.05263157894736842,0.02857142857142857,0.05555555555555555,0.05405405405405406,0.02,,,0.25,,0.15384615384615385,0.5,1.0,1.0,,,,,,,,0.46153846153846156,,,0.25,0.75,1.0,0.566026923076923,0.563625,0.54785,,,0.15,0.4,2.3,24.754545454545454,0.24175824175824176,1.0,3.0,5.0,,2.0,,,3.0,1.0,1.0,2.0,6.0,1.0,3.0,,2.0,,15.0,3.0,,,,,,,,,,,,,,0.8333333333333334,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.5454545454545454,,,,0.06666666666666667,,,,0.25,,,,,0.38461538461538464,0.6,0.6,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,1.0,,1.0,,,0.6666666666666666,0.5,,3.0,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,3390.0,56,-9.0,113,115,38.0,23,20,228,6.0,8.0,1.0,3.0,4.0,1.0,6.0,1.0,2.0,4.0,1.0,8.0,16.0,5.0,2.0,27.0,126,1.0,3.0,3.0,5.0,6.0,1.0,14.0,14.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,,,7.0,4.0,4.0,7.0,11.0,6.0,17.0,1.0,,1.0,2.0,,1.0,,1.0,2.0,1.0,4.0,6.0,,4.0,5.0,2.0,,,,,14.0,38.0,0.875,1.0,0.5,0.3333333333333333,0.8333333333333334,0.5952380952380952,0.25,0.9285714285714286,0.5869565217391305,0.3,0.875,0.23809523809523808,0.0625,0.125,,17.605633802816904,1.0,0.25925925925925924,0.08695652173913043,0.16,0.21153846153846154,0.08955223880597014,0.11764705882352941,0.3333333333333333,0.2222222222222222,,0.38095238095238093,0.75,0.8571428571428571,0.8333333333333334,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.09523809523809523,0.5,0.5,1.0,0.19047619047619047,0.75,0.3333333333333333,0.5714285714285714,0.14285714285714285,0.6190476190476191,0.4890785714285714,0.502475,0.4531642857142857,0.09090909090909091,0.11764705882352941,0.1111111111111111,0.5185185185185185,6.956250000000001,24.82,0.336283185840708,4.0,1.0,1.0,,,,,2.0,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,9.0,2.0,2.0,,,,,,2.0,,1.0,,,,,1.0,0.6,,1.0,0.6,,,0.09523809523809523,0.058823529411764705,0.08333333333333333,0.1111111111111111,,0.2,0.14285714285714285,0.125,,1.0,0.047619047619047616,1.0,1.0,1.0,0.5,0.5,1.0,,,,0.25,,,1.0,,,1.0,0.5,1.0,,1.0,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,3515.0,59,-7.0,116,112,40.0,30,19,228,2.0,6.0,,2.0,,,4.0,1.0,4.0,5.0,1.0,3.0,14.0,5.0,1.0,13.0,120,,3.0,,,3.0,1.0,3.0,4.0,2.0,,5.0,,,3.0,3.0,2.0,1.0,,9.0,5.0,,1.0,1.0,7.0,8.0,1.0,1.0,,5.0,,5.0,1.0,,6.0,3.0,4.0,7.0,,4.0,2.0,1.0,1.0,1.0,2.0,,3.0,40.0,0.6666666666666666,0.6666666666666666,0.21428571428571427,,,0.3157894736842105,,0.375,0.325,,0.375,0.2631578947368421,,,,18.30985915492958,0.8333333333333334,0.043478260869565216,0.10416666666666667,,0.02040816326530612,0.10606060606060606,,,,,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.21052631578947367,,,0.21052631578947367,0.25,0.25,1.0,0.2631578947368421,0.6666666666666666,,,0.25,0.5789473684210527,0.5006763157894738,0.4647333333333334,0.4376,0.05,0.06666666666666667,,0.23076923076923078,7.564285714285714,25.82,0.3448275862068966,,,,,,,,2.0,,,1.0,2.0,,,,1.0,,6.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,0.4,,1.0,0.4,,,0.1111111111111111,0.1111111111111111,0.23076923076923078,0.1111111111111111,,,0.125,,0.07142857142857142,,,,,,0.4,0.4,1.0,,,,,,,,,,1.0,0.4,,,,,,,,,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,3471.0,58,,115,114,45.0,47,17,229,2.0,6.0,1.0,1.0,1.0,,,,1.0,8.0,2.0,2.0,7.0,11.0,12.0,28.0,123,1.0,1.0,3.0,,1.0,4.0,12.0,2.0,2.0,2.0,8.0,,3.0,3.0,6.0,3.0,,2.0,15.0,1.0,1.0,2.0,4.0,2.0,6.0,4.0,4.0,,,,,2.0,,2.0,,3.0,8.0,1.0,12.0,15.0,6.0,3.0,2.0,4.0,4.0,12.0,45.0,0.5,1.0,0.2857142857142857,1.0,,0.4444444444444444,0.5,0.6,0.56,0.75,0.6666666666666666,0.6111111111111112,,,,19.70802919708029,,0.08695652173913043,0.022222222222222223,0.047619047619047616,0.06818181818181818,0.03125,0.05,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,,,0.05555555555555555,,,,0.4444444444444444,0.5,1.0,0.2,0.4,0.9444444444444444,0.5388527777777778,0.4264,0.50241,0.2608695652173913,0.5,0.10714285714285714,0.42857142857142855,4.271428571428571,25.7,0.391304347826087,,1.0,3.0,,1.0,1.0,2.0,3.0,,,1.0,4.0,,1.0,1.0,2.0,6.0,12.0,3.0,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,0.36363636363636365,,0.5,0.36363636363636365,0.25,,0.05263157894736842,,,0.058823529411764705,,0.4,,0.07142857142857142,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.375,0.375,1.0,0.5,,,,,,,0.4,0.5,0.5,0.375,,,1.0,,,2.0,2.0,,1.0,4.0,1.0,,1.0,1.0,True,,,,,,,,,,,,,,,,
