EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,OffCorner3ReboundPct,BlockedCorner3,BlockedLongMidRange,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,OffensiveGoaltends,Clear Path Fouls,3SecondViolations,on,HeaveMakes
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,128003.0,2133,300,4318,4304,991,920,451,8622,135.0,206,15.0,24.0,28.0,46.0,81.0,202.0,85.0,201.0,28.0,55.0,1.0,4.0,8.0,13.0,144.0,377.0,12.0,25.0,31.0,88.0,301,609,172.0,432.0,180.0,1298,4949,20.0,39,13.0,29.0,14.0,93.0,65.0,143.0,39.0,101.0,79.0,326.0,198.0,404.0,312.0,204.0,20.0,7.0,370.0,144.0,28.0,7.0,278.0,123.0,401,84.0,39.0,161.0,94.0,23.0,925,17.0,30.0,1.0,118,84.0,7.0,209,48.0,257,20.0,66.0,54.0,12.0,100.0,18.0,76.0,45.0,5.0,24.0,1.0,12.0,145.0,12.0,31.0,60,103,1.0,3.0,7.0,1.0,179,4.0,7.0,13.0,2.0,216.0,9.0,26.0,62.0,3.0,35.0,12.0,4.0,4.0,5.0,7.0,16.0,8.0,318.0,981,7.0,26.0,0.3289036544850498,0.3402061855670103,0.6046511627906976,0.39814814814814814,0.4482758620689655,0.38613861386138615,0.4047058823529412,0.4942528735632184,0.5128205128205128,0.45454545454545453,0.5369836695485111,0.5808823529411765,0.5061475409836066,0.5631625441696113,0.6066666666666667,0.553448275862069,0.414985590778098,0.016203703703703703,0.04597701149425287,0.06310679611650485,0.06435643564356436,0.009950248756218905,0.01818181818181818,0.015915119363395226,26.274509803921568,0.6896551724137931,0.0673076923076923,0.008264462809917356,0.07872539831302718,0.030181086519114688,0.13053097345132744,0.02028639618138425,0.10248604769152714,0.025655021834061136,0.03089887640449438,0.03580562659846547,0.020242914979757085,0.026813880126182965,0.06547619047619048,0.06614785992217899,0.12903225806451613,0.13233082706766916,0.12552301255230125,0.038910505836575876,0.5,0.1978866474543708,0.6553398058252428,0.6994818652849741,0.45925925925925926,0.19404418828049952,0.400990099009901,0.42857142857142855,0.2345679012345679,0.1930835734870317,0.4228855721393035,0.4271356783919598,0.21176470588235294,0.052833813640730067,0.509090909090909,0.5185185185185185,0.7142857142857143,0.3621517771373679,0.3819628647214854,0.3881401617250674,0.5833333333333334,0.35294117647058826,0.625,0.13333333333333333,0.058823529411764705,0.25,1.0,0.36764705882352944,0.48,0.4166666666666667,0.1885245901639344,0.6086956521739131,0.05327868852459016,0.6153846153846154,0.36065573770491804,0.3522727272727273,0.6128722382324687,0.3891891891891892,0.492074636275461,0.511751923076923,0.47565337552742615,0.059252506836827715,0.09365558912386707,0.006896551724137931,0.07164869029275808,0.25115562403698,9.52972085385879,26.331250000000004,0.22950440018527096,,,,,,,,,,True,
1628418,1610612743,Thomas Bryant,Thomas Bryant,1628418,DEN,4053.0,68,-45,130,133,26,15,8,263,5.0,9,1.0,4.0,,1.0,1.0,7.0,2.0,3.0,,,,,,,,2.0,,,,,8,19,,2.0,5.0,21,164,1.0,5,,,1.0,3.0,1.0,6.0,,,3.0,5.0,14.0,2.0,,,2.0,,2.0,,3.0,,1.0,,1,,,1.0,,,2,1.0,4.0,,1,9.0,1.0,11,5.0,16,1.0,1.0,1.0,,2.0,,2.0,3.0,,,,1.0,5.0,,,9,14,,,2.0,,8,,,,,7.0,1.0,,1.0,,2.0,3.0,,,1.0,2.0,3.0,3.0,5.0,26,1.0,2.0,0.875,1.0,,,,,,0.42105263157894735,0.2,0.16666666666666666,0.38095238095238093,0.2,0.16666666666666666,0.45652173913043476,0.3,0.3125,0.09523809523809523,,0.15789473684210525,,0.42857142857142855,,,,19.71830985915493,0.4,0.125,,0.21951219512195122,0.0975609756097561,0.041666666666666664,0.03125,0.15384615384615385,0.0684931506849315,0.21428571428571427,,0.1,0.04,0.2,0.2777777777777778,0.125,0.05263157894736842,,0.1,1.0,0.42857142857142855,0.5555555555555556,0.5555555555555556,0.8,0.3333333333333333,0.14285714285714285,0.25,1.0,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,,,,,0.09523809523809523,,,,0.8,0.25,,,,,,,,0.16666666666666666,,,,,,0.5238095238095238,,0.4899547619047619,0.55475,0.42073333333333335,0.047619047619047616,0.05263157894736842,,0.14285714285714285,0.23809523809523808,6.268421052631578,25.5,0.2,1.0,,,,,,,,,True,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,17868.0,298,20,601,593,160,147,73,1194,12.0,18,1.0,2.0,4.0,6.0,2.0,13.0,,,4.0,18.0,,,,5.0,6.0,17.0,,,1.0,2.0,14,31,10.0,35.0,11.0,69,688,1.0,2,,,,2.0,4.0,9.0,1.0,7.0,6.0,17.0,22.0,6.0,30.0,,2.0,,17.0,6.0,5.0,,11.0,14.0,25,7.0,7.0,8.0,1.0,2.0,64,4.0,3.0,,13,9.0,3.0,25,7.0,32,1.0,9.0,9.0,,3.0,1.0,1.0,3.0,,2.0,1.0,,6.0,,,16,33,,1.0,1.0,1.0,13,1.0,,1.0,,13.0,1.0,,5.0,,2.0,3.0,,,3.0,,3.0,2.0,17.0,159,4.0,2.0,0.7857142857142857,0.8461538461538461,1.0,0.2857142857142857,,0.14285714285714285,0.2857142857142857,0.45161290322580644,0.5,0.4444444444444444,0.4393939393939394,0.5,0.34375,0.4791666666666667,0.5,0.4473684210526316,0.5303030303030303,,0.16129032258064516,0.1111111111111111,0.23076923076923078,,,,11.420204978038067,0.5,0.13043478260869565,,0.05844155844155844,0.02127659574468085,0.11403508771929824,0.02962962962962963,0.08208955223880597,0.025362318840579712,0.037037037037037035,0.016129032258064516,,0.02127659574468085,0.07547169811320754,0.06493506493506493,,0.11956521739130435,0.09090909090909091,0.027777777777777776,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.75,0.8333333333333334,0.19696969696969696,0.15384615384615385,0.2,0.5,,,,,0.2727272727272727,0.2222222222222222,0.2222222222222222,1.0,0.25757575757575757,0.35294117647058826,0.35294117647058826,1.0,1.0,0.5,,,,,,,,0.375,0.6666666666666666,0.3125,,0.125,0.5,0.803030303030303,0.35294117647058826,0.5283416666666666,0.6074999999999999,0.509509375,0.07142857142857142,0.14285714285714285,,0.028985507246376812,0.2463768115942029,4.235483870967743,24.611428571428572,0.26622296173044924,,0.04878048780487805,,,,,,,,True,
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,57928.0,965,-11,1929,1921,506,457,206,3850,72.0,97,6.0,15.0,18.0,21.0,18.0,50.0,3.0,13.0,17.0,49.0,2.0,6.0,4.0,15.0,20.0,65.0,1.0,5.0,6.0,19.0,93,160,37.0,114.0,32.0,329,2258,8.0,18,3.0,11.0,7.0,32.0,22.0,37.0,10.0,34.0,14.0,88.0,118.0,68.0,105.0,6.0,10.0,1.0,64.0,20.0,14.0,1.0,47.0,34.0,81,17.0,17.0,31.0,11.0,5.0,196,7.0,19.0,,53,60.0,10.0,123,26.0,149,7.0,34.0,23.0,11.0,18.0,1.0,12.0,13.0,4.0,6.0,2.0,2.0,31.0,,8.0,30,67,1.0,5.0,3.0,,33,,1.0,2.0,,51.0,7.0,,27.0,,2.0,18.0,7.0,4.0,4.0,11.0,25.0,13.0,88.0,502,7.0,2.0,0.6344086021505376,0.6704545454545454,0.9459459459459459,0.32456140350877194,0.2727272727272727,0.29411764705882354,0.3274336283185841,0.58125,0.4444444444444444,0.5945945945945946,0.541970802919708,0.43103448275862066,0.5211267605633803,0.5557432432432432,0.47058823529411764,0.55,0.41605839416058393,0.008771929824561403,0.0875,0.07216494845360824,0.12,0.07692307692307693,,0.015384615384615385,15.124884366327473,0.5806451612903226,0.21739130434782608,,0.12448132780082988,0.043478260869565216,0.13383838383838384,0.018134715025906734,0.12870159453302962,0.031591737545565005,0.0650887573964497,0.03278688524590164,0.023529411764705882,0.010714285714285714,0.08441558441558442,0.14222222222222222,0.14563106796116504,0.1276595744680851,0.14912280701754385,0.0546875,0.52,0.354014598540146,0.7422680412371134,0.8,0.6805555555555556,0.18248175182481752,0.36,0.4090909090909091,0.4444444444444444,0.04744525547445255,0.23076923076923078,0.25,0.6666666666666666,0.17883211678832117,0.3469387755102041,0.3469387755102041,1.0,0.23722627737226276,0.3076923076923077,0.3125,0.9,0.5172413793103449,0.4,0.16666666666666666,0.20689655172413793,0.3333333333333333,1.0,0.1724137931034483,0.2,1.0,0.29577464788732394,0.8571428571428571,0.2112676056338028,0.26666666666666666,0.2676056338028169,0.3157894736842105,0.7700729927007299,0.3125,0.5333124542124542,0.564225,0.5190164285714286,0.09183673469387756,0.15,,0.0972644376899696,0.2674772036474164,5.211875,24.99561403508772,0.2623120787973043,1.0,0.03773584905660377,3.0,3.0,,,,,,True,
202704,1610612743,Reggie Jackson,Reggie Jackson,202704,DEN,5527.0,92,-23,187,181,62,33,18,368,2.0,4,,,,,,2.0,1.0,4.0,2.0,6.0,2.0,3.0,,2.0,2.0,13.0,,,,2.0,3,10,4.0,19.0,1.0,19,221,1.0,1,2.0,3.0,,8.0,,,,4.0,,,,6.0,9.0,3.0,,,13.0,2.0,1.0,,5.0,5.0,10,5.0,,5.0,,,25,,,,4,4.0,,8,,8,,1.0,,1.0,3.0,,2.0,1.0,,1.0,,,4.0,,2.0,3,5,,,1.0,,2,,,,,2.0,,,1.0,,,,,,,,,,,62,,,,,0.75,0.21052631578947367,0.6666666666666666,,0.21052631578947367,0.3,1.0,,0.3103448275862069,1.0,,0.31666666666666665,1.0,,0.6551724137931034,,0.1,0.25,,,,,16.346153846153847,0.75,,,0.0784313725490196,,0.12121212121212122,,0.09523809523809523,,,,,,0.05263157894736842,0.09090909090909091,0.1,0.125,0.1111111111111111,,,0.13793103448275862,0.5,0.6666666666666666,,0.06896551724137931,,,,0.13793103448275862,0.25,0.25,,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.4482758620689655,0.15384615384615385,0.15384615384615385,0.5,,,,0.75,0.6666666666666666,1.0,,,,,,0.5,,0.5,,0.7931034482758621,0.15384615384615385,0.5167896551724139,0.5326,0.5065875,0.03333333333333333,0.09090909090909091,,0.42105263157894735,,10.16,25.52105263157895,0.3315508021390374,,,,,,,,,,True,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,18474.0,308,10,600,615,152,159,60,1215,27.0,38,5.0,6.0,10.0,11.0,4.0,10.0,2.0,3.0,8.0,16.0,,,2.0,7.0,3.0,16.0,,2.0,1.0,4.0,33,51,11.0,32.0,3.0,102,688,5.0,6,,2.0,,10.0,10.0,12.0,3.0,11.0,2.0,31.0,42.0,24.0,33.0,,6.0,,16.0,3.0,4.0,1.0,6.0,3.0,9,1.0,2.0,5.0,1.0,,21,6.0,7.0,,20,18.0,3.0,41,13.0,54,2.0,13.0,7.0,6.0,2.0,,2.0,3.0,,,1.0,1.0,5.0,1.0,,13,27,,2.0,1.0,,8,2.0,1.0,2.0,,5.0,1.0,,2.0,,1.0,3.0,,,1.0,2.0,3.0,1.0,31.0,152,4.0,1.0,0.6363636363636364,0.7,1.0,0.34375,,0.2727272727272727,0.34375,0.6470588235294118,0.8333333333333334,0.8333333333333334,0.5963855421686747,0.625,0.6304347826086957,0.6,0.625,0.62,0.3855421686746988,0.03125,0.0784313725490196,0.10526315789473684,,,,0.0625,13.574660633484163,0.4,0.16666666666666666,,0.11612903225806452,0.05384615384615385,0.14705882352941177,0.048,0.13058419243986255,0.050980392156862744,0.05,0.03773584905660377,0.08108108108108109,0.04,0.05,0.08450704225352113,0.22727272727272727,0.1276595744680851,0.19047619047619047,0.0625,0.3333333333333333,0.4578313253012048,0.7105263157894737,0.7941176470588235,0.6666666666666666,0.12048192771084337,0.4,0.4,0.25,0.03614457831325301,0.6666666666666666,0.6666666666666666,1.0,0.1927710843373494,0.5,0.5,1.0,0.1927710843373494,0.1875,0.2,1.0,0.75,0.8333333333333334,0.4,,,,0.25,,,0.4782608695652174,0.9090909090909091,0.30434782608695654,0.2857142857142857,0.17391304347826086,0.25,0.8433734939759037,0.1875,0.5643963855421686,0.6091875,0.563054347826087,0.023809523809523808,0.038461538461538464,,0.09803921568627451,0.30392156862745096,3.747058823529412,24.671874999999996,0.25333333333333335,,0.08,,,,,,,,True,
201145,1610612743,Jeff Green,Jeff Green,201145,DEN,27061.0,451,-85,878,883,244,225,89,1761,32.0,53,3.0,9.0,7.0,13.0,12.0,26.0,2.0,5.0,7.0,13.0,1.0,2.0,3.0,4.0,4.0,16.0,,1.0,1.0,6.0,46,84,11.0,29.0,28.0,153,1065,4.0,12,1.0,3.0,,11.0,9.0,20.0,4.0,10.0,7.0,37.0,76.0,16.0,30.0,3.0,4.0,1.0,15.0,4.0,7.0,,15.0,8.0,23,5.0,3.0,11.0,4.0,,54,8.0,13.0,1.0,20,23.0,4.0,47,22.0,69,5.0,8.0,7.0,1.0,9.0,3.0,8.0,13.0,,1.0,2.0,1.0,22.0,2.0,9.0,20,39,3.0,6.0,4.0,,29,1.0,3.0,1.0,,33.0,4.0,,17.0,1.0,1.0,9.0,,,5.0,3.0,9.0,4.0,37.0,244,5.0,1.0,0.8260869565217391,0.8636363636363636,0.9090909090909091,0.3793103448275862,0.3333333333333333,0.4,0.39285714285714285,0.5476190476190477,0.3333333333333333,0.45,0.5530973451327433,0.36666666666666664,0.5,0.6023622047244095,0.36666666666666664,0.5441176470588235,0.25663716814159293,,0.08333333333333333,0.09433962264150944,0.07692307692307693,,,,15.096251266464034,0.4090909090909091,0.16666666666666666,0.037037037037037035,0.10176991150442478,0.05726872246696035,0.10471204188481675,0.045714285714285714,0.10311750599520383,0.05223880597014925,0.07058823529411765,0.06493506493506493,0.03076923076923077,0.04225352112676056,0.10144927536231885,0.12380952380952381,0.057692307692307696,0.10869565217391304,0.09433962264150944,0.10416666666666667,0.4444444444444444,0.4690265486725664,0.6037735849056604,0.6666666666666666,0.875,0.23008849557522124,0.46153846153846156,0.5,0.75,0.04424778761061947,0.4,0.4,0.5,0.11504424778761062,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.1415929203539823,0.25,0.25,1.0,0.6,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5,1.0,0.06666666666666667,,,0.43333333333333335,0.5384615384615384,0.13333333333333333,0.75,0.2,0.16666666666666666,0.7256637168141593,0.26666666666666666,0.528374107142857,0.538726923076923,0.5092086206896551,0.14285714285714285,0.17525773195876287,0.034482758620689655,0.0718954248366013,0.24183006535947713,4.64404761904762,25.53103448275862,0.27790432801822323,1.0,0.06060606060606061,,1.0,1.0,2.0,,,,True,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,65596.0,1093,274,2239,2222,437,423,232,4461,86.0,116,19.0,32.0,15.0,17.0,18.0,45.0,23.0,60.0,31.0,55.0,4.0,8.0,6.0,8.0,85.0,210.0,3.0,13.0,16.0,34.0,127,221,116.0,265.0,51.0,653,2542,27.0,43,7.0,21.0,5.0,80.0,21.0,31.0,22.0,42.0,19.0,127.0,198.0,56.0,321.0,27.0,26.0,1.0,209.0,85.0,18.0,1.0,23.0,19.0,42,12.0,7.0,17.0,5.0,1.0,103,10.0,30.0,3.0,76,74.0,17.0,167,43.0,210,7.0,22.0,18.0,4.0,21.0,1.0,12.0,17.0,4.0,9.0,2.0,4.0,38.0,6.0,11.0,42,66,2.0,2.0,3.0,,51,,4.0,,1.0,61.0,12.0,,30.0,2.0,7.0,14.0,,,11.0,1.0,14.0,8.0,126.0,432,5.0,3.0,0.7795275590551181,0.868421052631579,0.9224137931034483,0.4377358490566038,0.3333333333333333,0.5238095238095238,0.4393939393939394,0.5746606334841629,0.627906976744186,0.6774193548387096,0.6193415637860082,0.5859375,0.7397260273972602,0.6389432485322897,0.6060606060606061,0.774390243902439,0.5452674897119342,0.0037735849056603774,0.08144796380090498,0.06896551724137931,0.2222222222222222,,,0.004761904761904762,21.701112877583466,0.5526315789473685,0.32075471698113206,0.05357142857142857,0.13333333333333333,0.057034220532319393,0.16,0.023809523809523808,0.14563106796116504,0.042283298097251586,0.08196721311475409,0.06091370558375635,0.02054794520547945,0.020833333333333332,0.08771929824561403,0.10948905109489052,0.2636363636363636,0.14206128133704735,0.21551724137931033,0.03139013452914798,0.5714285714285714,0.23868312757201646,0.7413793103448276,0.7962962962962963,0.7906976744186046,0.09259259259259259,0.4,0.5142857142857142,0.7222222222222222,0.12345679012345678,0.38333333333333336,0.38333333333333336,0.782608695652174,0.11316872427983539,0.5636363636363636,0.5636363636363636,1.0,0.43209876543209874,0.40476190476190477,0.40669856459330145,0.8941176470588236,0.5,0.59375,0.2631578947368421,0.125,0.5,1.0,0.203125,0.23076923076923078,1.0,0.2328767123287671,0.8823529411764706,0.1095890410958904,0.75,0.4657534246575342,0.47058823529411764,0.7839506172839507,0.40669856459330145,0.5412501030927835,0.55145625,0.5430993055555555,0.06349206349206349,0.12552301255230125,0.007547169811320755,0.1225114854517611,0.19448698315467075,7.485972850678733,25.541509433962265,0.19517641804376953,2.0,0.03571428571428571,,2.0,2.0,,1.0,,,True,
203484,1610612743,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DEN,86233.0,1437,345,2961,2946,651,633,302,5907,49.0,74,6.0,11.0,8.0,11.0,20.0,42.0,24.0,61.0,32.0,76.0,,,6.0,12.0,44.0,98.0,2.0,9.0,11.0,20.0,93,177,76.0,174.0,50.0,464,3339,12.0,18,2.0,9.0,,30.0,13.0,24.0,17.0,32.0,23.0,100.0,158.0,28.0,213.0,15.0,8.0,,98.0,44.0,6.0,1.0,58.0,39.0,97,31.0,8.0,39.0,13.0,6.0,233,11.0,12.0,,63,30.0,,93,23.0,116,7.0,68.0,43.0,25.0,20.0,10.0,15.0,25.0,6.0,5.0,1.0,3.0,45.0,2.0,10.0,47,96,2.0,3.0,2.0,,85,,6.0,29.0,,63.0,6.0,,27.0,1.0,6.0,23.0,,,7.0,16.0,23.0,11.0,98.0,641,11.0,5.0,0.8494623655913979,0.8876404494382022,0.9342105263157895,0.4367816091954023,0.2222222222222222,0.53125,0.4367816091954023,0.5254237288135594,0.6666666666666666,0.5416666666666666,0.5897435897435898,0.5555555555555556,0.6875,0.6121372031662269,0.5555555555555556,0.7246376811594203,0.49572649572649574,0.005747126436781609,0.03389830508474576,0.02702702702702703,0.09523809523809523,,,0.01020408163265306,12.767238783498946,0.4444444444444444,,,0.04225352112676056,0.017391304347826087,0.10344827586206896,0.020146520146520148,0.07050796057619409,0.0186084142394822,0.027777777777777776,0.011406844106463879,0.011428571428571429,0.02444987775061125,0.0502283105022831,0.04201680672268908,0.029850746268656716,0.10087719298245613,0.1111111111111111,0.040697674418604654,0.4782608695652174,0.21082621082621084,0.6621621621621622,0.6805555555555556,0.8163265306122449,0.11965811965811966,0.47619047619047616,0.5263157894736842,0.9,0.1737891737891738,0.39344262295081966,0.39344262295081966,0.875,0.21652421652421652,0.42105263157894735,0.42105263157894735,0.96875,0.2792022792022792,0.4489795918367347,0.4536082474226804,0.9090909090909091,0.4074074074074074,0.5454545454545454,0.16666666666666666,,,,0.3333333333333333,0.2222222222222222,1.0,0.19642857142857142,0.7272727272727273,0.21428571428571427,0.5,0.35714285714285715,0.55,0.7065527065527065,0.4489795918367347,0.5280773504273507,0.5232733333333333,0.5287589285714286,0.07506702412868632,0.13636363636363635,0.005714285714285714,0.06465517241379311,0.21551724137931033,9.057062146892655,24.7867816091954,0.2198581560283688,,0.0072992700729927005,,,,,,1.0,,True,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,87126.0,1452,373,2966,2955,655,570,304,5921,210.0,279,38.0,57.0,35.0,51.0,24.0,75.0,5.0,17.0,9.0,40.0,,2.0,1.0,5.0,28.0,72.0,3.0,7.0,7.0,17.0,239,371,37.0,112.0,125.0,714,3334,38.0,63,3.0,9.0,16.0,101.0,39.0,66.0,8.0,22.0,55.0,157.0,320.0,158.0,78.0,33.0,60.0,4.0,68.0,28.0,43.0,,86.0,43.0,129,31.0,12.0,56.0,25.0,5.0,301,32.0,70.0,3.0,99,84.0,16.0,199,105.0,304,21.0,35.0,24.0,11.0,33.0,5.0,17.0,32.0,4.0,16.0,1.0,5.0,65.0,5.0,10.0,55,92,5.0,2.0,10.0,,165,,12.0,7.0,,201.0,22.0,,93.0,1.0,17.0,35.0,2.0,2.0,20.0,14.0,37.0,26.0,155.0,647,3.0,15.0,0.6694560669456067,0.7655502392344498,0.7027027027027027,0.33035714285714285,0.3333333333333333,0.36363636363636365,0.3425925925925926,0.6442048517520216,0.6031746031746031,0.5909090909090909,0.6097308488612836,0.5902777777777778,0.5795454545454546,0.6241258741258742,0.6011904761904762,0.623015873015873,0.2318840579710145,,0.11590296495956873,0.0931899641577061,0.22666666666666666,,,,19.146378118425005,0.5076923076923077,0.2909090909090909,0.03529411764705882,0.11413043478260869,0.10558069381598793,0.15615141955835962,0.05765765765765766,0.1335766423357664,0.08374384236453201,0.16521739130434782,0.09398496240601503,0.041916167664670656,0.05339805825242718,0.13537117903930132,0.0896358543417367,0.14,0.1615720524017467,0.14204545454545456,0.1337579617834395,0.7027027027027027,0.577639751552795,0.7526881720430108,0.8300395256916996,0.680952380952381,0.15527950310559005,0.32,0.41379310344827586,0.5833333333333334,0.035196687370600416,0.29411764705882354,0.29411764705882354,0.6,0.08281573498964803,0.225,0.225,1.0,0.14906832298136646,0.3888888888888889,0.3888888888888889,0.6071428571428571,0.7916666666666666,0.6666666666666666,0.15789473684210525,0.027777777777777776,,,0.09722222222222222,0.42857142857142855,1.0,0.5795454545454546,0.6862745098039216,0.056818181818181816,0.2,0.19318181818181818,0.4117647058823529,0.8095238095238095,0.4117647058823529,0.5750530334728035,0.591645,0.5693488095238095,0.16787003610108303,0.21040723981900453,,0.14145658263305322,0.21988795518207283,3.6318059299191376,25.899107142857144,0.2208361429534727,5.0,0.06993006993006994,,1.0,,1.0,,,2.0,True,
