EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Travels,ShortMidRangeFrequency,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFtPoints,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,BadPassTurnovers,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,HeaveAttempts,LongMidRangeAssists,SecondChanceTurnovers,Offensive Fouls Drawn,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFGM,OffThreePtRebounds,SelfOReb,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,OffCorner3ReboundPct,on,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Transition Take Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes
1630538,1610612746,Bones Hyland,Bones Hyland,1630538,LAC,1427.0,24,-3.0,49,50,21.0,18.0,2.0,99,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,,,,,2.0,5.0,,,1.0,3.0,5.0,9.0,3.0,7.0,2.0,21.0,49,,1.0,,,,2.0,2.0,1.0,3.0,1.0,8.0,2.0,8.0,9.0,,,5.0,2.0,1.0,2.0,3.0,1.0,8.0,,,,2.0,2.0,1.0,3.0,,,1.0,1.0,,,2.0,2.0,1.0,1.0,4.0,,3.0,1.0,2.0,,8.0,21.0,,0.2,0.2,1.0,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.5555555555555556,,1.0,0.59375,,0.7,0.6176470588235294,,0.8,0.4375,0.1111111111111111,0.3333333333333333,36.53846153846154,0.5,,0.15384615384615385,,,0.125,0.045454545454545456,,,,0.1875,0.6666666666666666,1.0,0.5,0.1875,0.6666666666666666,0.6666666666666666,,0.125,0.5,0.5,1.0,0.3125,0.4,0.4,1.0,,,,,,,0.2,1.0,,,0.6,0.3333333333333333,0.625,0.4,0.503628125,,0.5084799999999999,0.11764705882352941,0.2,,0.38095238095238093,8.61111111111111,26.228571428571428,0.42857142857142855,3.0,,0.1875,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,0.1111111111111111,,0.14285714285714285,,,,,,1.0,0.25,True,,,,,,,,,,,,,,,,,
202694,1610612746,Marcus Morris Sr.,Marcus Morris Sr.,202694,LAC,1230.0,20,-5.0,42,41,18.0,6.0,5.0,83,,,,,1.0,2.0,,,,,,,,2.0,,1.0,,1.0,3.0,6.0,,2.0,1.0,7.0,47,,,,1.0,,2.0,3.0,,1.0,1.0,5.0,,6.0,,,,2.0,,,2.0,2.0,2.0,6.0,,,3.0,5.0,8.0,,8.0,,,,,,,,,2.0,2.0,2.0,,2.0,,,1.0,5.0,16.0,1.0,,,,,,,,0.5,,0.6666666666666666,0.375,,0.5,0.3888888888888889,,0.5,0.25,,,18.0,,,0.45454545454545453,,0.375,0.42105263157894735,,,,0.6666666666666666,,,,,0.25,0.5,0.5,,,,,,0.25,,,,,,,1.0,,,,,,,0.25,,0.25,,0.4411125,0.5565,0.43535,,,,0.7142857142857143,13.700000000000001,27.299999999999997,0.42857142857142855,4.0,,0.5,,2.0,,,,,,,,,,,,,,,,,,,0.2,,0.5,0.5,,,,,,,0.375,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,180.0,3,-3.0,5,6,,,,11,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,11,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4386,,,,,,,10.7,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,1322.0,22,-5.0,46,45,14.0,2.0,6.0,91,,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,13.0,3.0,5.0,3.0,18.0,51,,1.0,1.0,2.0,3.0,,4.0,1.0,3.0,,3.0,2.0,4.0,6.0,3.0,,4.0,3.0,,2.0,2.0,,6.0,1.0,,1.0,2.0,3.0,1.0,4.0,2.0,1.0,,1.0,1.0,,1.0,,,,2.0,,4.0,,2.0,,3.0,14.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6,0.5,0.3333333333333333,0.6,0.23076923076923078,,,0.4166666666666667,0.5,0.21428571428571427,0.45,0.5,0.21428571428571427,0.2777777777777778,,,39.62264150943396,,,0.2222222222222222,0.047619047619047616,0.1111111111111111,0.16666666666666666,0.037037037037037035,,,0.25,0.05555555555555555,,,,0.1111111111111111,,,,0.05555555555555555,,,,0.2222222222222222,0.75,0.75,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,1.0,,0.14285714285714285,,0.14285714285714285,,0.2857142857142857,0.5,0.3333333333333333,0.75,0.46233888888888885,0.49151666666666666,0.4842214285714285,0.1,0.13333333333333333,0.16666666666666666,0.16666666666666666,9.423076923076923,25.72,0.30434782608695654,10.0,,0.5555555555555556,,3.0,,,2.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,0.07142857142857142,,,1.0,0.3,0.3,0.3333333333333333,,,,,,0.3333333333333333,,,,1.0,,,,,,,,0.08333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,
203496,1610612746,Robert Covington,Robert Covington,203496,LAC,5877.0,98,-8.0,199,205,46.0,76.0,33.0,404,7.0,10.0,1.0,3.0,,,2.0,5.0,,,1.0,3.0,2.0,12.0,,4.0,,3.0,9.0,16.0,4.0,17.0,3.0,33.0,230,2.0,2.0,,4.0,4.0,2.0,4.0,1.0,6.0,1.0,8.0,16.0,2.0,12.0,,2.0,12.0,2.0,1.0,3.0,8.0,,19.0,5.0,,10.0,9.0,23.0,7.0,30.0,3.0,1.0,1.0,1.0,,,2.0,,4.0,7.0,7.0,,4.0,2.0,3.0,,8.0,45.0,,0.8888888888888888,1.0,1.0,0.23529411764705882,,0.16666666666666666,0.23529411764705882,0.5625,1.0,0.5,0.45454545454545453,0.3333333333333333,0.35,0.4852941176470588,0.3333333333333333,0.4,0.5151515151515151,0.0625,,15.126050420168069,0.5,,0.16981132075471697,0.07692307692307693,0.3125,0.2235294117647059,0.06666666666666667,,0.08,0.4444444444444444,0.30303030303030304,0.7,0.7,0.8571428571428571,,,,,0.15151515151515152,0.4,0.4,1.0,0.36363636363636365,0.16666666666666666,0.16666666666666666,1.0,,,,0.6666666666666666,,,0.3,0.3333333333333333,0.3,0.3333333333333333,0.3,,0.8181818181818182,0.16666666666666666,0.5229015151515152,0.4918833333333333,0.5200899999999999,0.08823529411764706,0.17647058823529413,0.12121212121212122,0.24242424242424243,3.8562499999999997,25.19411764705882,0.23115577889447236,6.0,,0.18181818181818182,2.0,2.0,,5.0,3.0,4.0,1.0,4.0,2.0,1.0,,6.0,2.0,4.0,6.0,3.0,0.16666666666666666,0.5,0.15625,,0.2608695652173913,0.5,0.3333333333333333,0.4,1.0,0.3333333333333333,,,,1.0,0.30434782608695654,,2.0,2.0,1.0,,,,,2.0,0.05,,0.05263157894736842,1.0,0.5,,,,1.0,0.2,True,,,,,,,,,,,,,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,319.0,5,-8.0,11,12,,,1.0,23,,,,,,,,,,,,,,,,,,,,1.0,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333333333333334,,,0.5,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4165,,,,,,,7.3,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629875,1610612746,Xavier Moon,Xavier Moon,1629875,LAC,1174.0,20,3.0,39,40,17.0,16.0,3.0,79,,,,,1.0,4.0,,1.0,,,,,1.0,2.0,,,,,2.0,6.0,1.0,3.0,,7.0,33,,,,,,1.0,3.0,,,,2.0,,4.0,3.0,,,2.0,1.0,,2.0,5.0,,12.0,,,,3.0,3.0,,3.0,,,,1.0,,,1.0,,2.0,2.0,,,,,,,2.0,17.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3888888888888889,,0.3333333333333333,0.3888888888888889,,0.3333333333333333,0.3333333333333333,,,23.25581395348837,,,0.1875,,,0.15789473684210525,,,0.5,,,,,,0.4444444444444444,0.25,0.25,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,,,,,0.3333333333333333,0.5,0.4409111111111111,,0.39876666666666666,,,,0.2857142857142857,14.483333333333334,25.366666666666664,0.4358974358974359,2.0,,0.2222222222222222,,1.0,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,0.1,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,
202322,1610612746,John Wall,John Wall,202322,LAC,1655.0,28,-9.0,59,59,13.0,15.0,9.0,118,1.0,4.0,,1.0,,,,,,,,,2.0,4.0,1.0,2.0,,1.0,3.0,9.0,2.0,4.0,12.0,24.0,76,,,1.0,2.0,3.0,1.0,2.0,,1.0,4.0,6.0,,6.0,6.0,,,4.0,2.0,2.0,3.0,6.0,,15.0,,,3.0,,3.0,,3.0,,,2.0,,,1.0,2.0,,1.0,1.0,9.0,,15.0,1.0,8.0,,6.0,13.0,,,,1.0,0.5,0.5,,0.5,0.3333333333333333,,0.5,0.46153846153846156,0.75,0.3333333333333333,0.6,0.75,0.6,0.3076923076923077,0.2222222222222222,0.25,31.42857142857143,1.0,,,,0.3,0.12,,,,0.5,0.3076923076923077,0.25,0.3333333333333333,,,,,,,,,,0.3076923076923077,0.5,0.5,1.0,,,,1.0,0.5,1.0,0.3333333333333333,,,,0.3333333333333333,,0.6153846153846154,0.5,0.5062769230769231,0.563475,0.51485,0.4,0.5,0.125,0.25,5.966666666666666,27.15,0.22033898305084745,5.0,,0.38461538461538464,,2.0,,3.0,3.0,2.0,1.0,,,1.0,,,,,,,0.2,,,,0.16666666666666666,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,91617.0,1527,-137.0,3176,3161,925.0,873.0,318.0,6337,134.0,211.0,41.0,56.0,21.0,56.0,44.0,95.0,3.0,7.0,9.0,17.0,63.0,182.0,5.0,19.0,21.0,68.0,214.0,407.0,107.0,277.0,212.0,961.0,3661,11.0,21.0,8.0,26.0,53.0,63.0,110.0,30.0,85.0,84.0,300.0,222.0,206.0,282.0,39.0,2.0,181.0,63.0,34.0,52.0,108.0,22.0,268.0,11.0,,70.0,68.0,148.0,22.0,170.0,48.0,19.0,58.0,40.0,7.0,30.0,98.0,25.0,52.0,122.0,211.0,1.0,259.0,18.0,109.0,20.0,299.0,917.0,18.0,0.5186915887850467,0.5211267605633803,0.8785046728971962,0.3862815884476534,0.3076923076923077,0.35294117647058826,0.38768115942028986,0.5257985257985258,0.5238095238095238,0.5727272727272728,0.547514619883041,0.48936170212765956,0.5538461538461539,0.599250936329588,0.5196078431372549,0.6255230125523012,0.40497076023391815,0.08353808353808354,0.08530805687203792,25.4102999434069,0.5918367346938775,,0.08717948717948718,0.014686248331108143,0.10574018126888217,0.0957004160887656,0.015636105188343994,0.015625,0.09386281588447654,0.12096774193548387,0.3084795321637427,0.6350710900473934,0.694300518134715,0.5223880597014925,0.08187134502923976,0.375,0.38181818181818183,0.5714285714285714,0.1388888888888889,0.4631578947368421,0.4631578947368421,0.9545454545454546,0.26608187134502925,0.34615384615384615,0.3539325842696629,0.8253968253968254,0.14893617021276595,0.42857142857142855,1.0,0.40425531914893614,0.2631578947368421,1.0,0.28717948717948716,0.7321428571428571,0.08717948717948718,0.5294117647058824,0.3487179487179487,0.3088235294117647,0.7134502923976608,0.34806629834254144,0.5186267203513912,0.5263951612903227,0.5010310256410256,0.147247119078105,0.21887550200803213,0.055150884495317375,0.31217481789802287,6.4326781326781335,25.35198555956678,0.2912468513853904,140.0,8.0,0.2046783625730994,13.0,59.0,7.0,56.0,30.0,37.0,14.0,10.0,29.0,28.0,,17.0,5.0,10.0,18.0,10.0,0.10714285714285714,0.09433962264150944,0.023809523809523808,,0.10223048327137546,0.5555555555555556,0.42142857142857143,0.472,0.4915254237288136,0.2765957446808511,1.0,5.0,8.0,10.0,0.07880434782608696,0.0962962962962963,9.0,11.0,4.0,3.0,11.0,2.0,,16.0,0.016717325227963525,0.018036072144288578,0.012658227848101266,0.6923076923076923,0.5555555555555556,2.0,6.0,0.02120141342756184,7.0,0.012578616352201259,False,4.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,0.01444043321299639,0.017857142857142856,0.02197802197802198,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,128869.0,2148,-22.0,4320,4315,821.0,653.0,441.0,8635,243.0,354.0,47.0,63.0,2.0,4.0,,,,,,,,2.0,,,,2.0,322.0,505.0,,2.0,166.0,810.0,4987,75.0,140.0,,,193.0,58.0,85.0,,2.0,47.0,163.0,472.0,172.0,,,126.0,2.0,,46.0,30.0,77.0,8.0,184.0,157.0,,190.0,279.0,514.0,235.0,749.0,29.0,2.0,58.0,58.0,1.0,30.0,116.0,19.0,147.0,216.0,213.0,,238.0,18.0,110.0,19.0,163.0,821.0,17.0,0.7329192546583851,0.9111969111969112,,,,,,0.6376237623762376,0.5357142857142857,0.6823529411764706,0.6351084812623274,0.5357142857142857,0.6666666666666666,0.6553398058252428,0.5744047619047619,0.6848739495798319,0.0039447731755424065,0.09108910891089109,0.08757062146892655,15.17412935323383,0.5,,0.24977618621307074,0.14591078066914498,0.20787746170678337,0.23092072870507138,0.12195121951219512,0.19469026548672566,0.19476744186046513,0.16037735849056603,0.6982248520710059,0.6864406779661016,0.7523219814241486,0.7078189300411523,0.007889546351084813,0.5,0.5,1.0,,,,,0.0039447731755424065,,,,,,,,,,0.7241379310344828,0.746031746031746,,,0.022988505747126436,,0.7021696252465484,,0.5616420948616602,0.5873333333333332,0.567446511627907,0.18363939899833054,0.18425460636515914,0.2382716049382716,0.20123456790123456,3.0526732673267323,51.3,0.1900462962962963,147.0,10.0,0.28994082840236685,122.0,77.0,43.0,47.0,22.0,18.0,17.0,45.0,27.0,28.0,,95.0,60.0,33.0,97.0,63.0,0.10204081632653061,0.44554455445544555,0.1558139534883721,0.0781758957654723,0.2222222222222222,0.6494845360824743,0.5238095238095238,0.5833333333333334,0.8051948051948052,0.8714285714285714,,12.0,19.0,2.0,0.2859744990892532,0.24553571428571427,68.0,78.0,16.0,11.0,24.0,44.0,5.0,4.0,0.09165687426556991,0.08517350157728706,0.11678832116788321,0.5573770491803278,0.058823529411764705,,,,8.0,0.11059907834101383,False,,2.0,3.0,1.0,2.0,1.0,2.0,1.0,13.0,,,,1.0,3.0,,,
1628379,1610612746,Luke Kennard,Luke Kennard,1628379,LAC,42746.0,712,87.0,1447,1442,355.0,362.0,121.0,2889,10.0,21.0,3.0,4.0,9.0,23.0,14.0,27.0,1.0,2.0,1.0,3.0,45.0,103.0,3.0,6.0,6.0,19.0,38.0,77.0,59.0,130.0,19.0,272.0,1570,3.0,6.0,4.0,8.0,18.0,5.0,12.0,7.0,22.0,5.0,36.0,52.0,24.0,165.0,12.0,2.0,103.0,45.0,6.0,23.0,36.0,4.0,95.0,1.0,,38.0,38.0,76.0,6.0,82.0,18.0,5.0,21.0,8.0,1.0,9.0,29.0,7.0,22.0,47.0,20.0,,20.0,1.0,6.0,2.0,36.0,353.0,1.0,0.6842105263157895,0.7027027027027027,0.9322033898305084,0.45384615384615384,0.5,0.3181818181818182,0.45384615384615384,0.4935064935064935,0.5,0.4166666666666667,0.6111111111111112,0.6428571428571429,0.45588235294117646,0.6261682242990654,0.6428571428571429,0.47297297297297297,0.6280193236714976,0.07792207792207792,0.09523809523809523,15.29709228824273,0.7241379310344828,,0.09669211195928754,0.003067484662576687,0.12666666666666668,0.10966810966810966,0.009508716323296355,0.008695652173913044,0.07692307692307693,0.0847457627118644,0.10144927536231885,0.47619047619047616,0.5263157894736842,0.8,0.1111111111111111,0.391304347826087,0.391304347826087,0.6666666666666666,0.13043478260869565,0.5185185185185185,0.5384615384615384,1.0,0.4975845410628019,0.4368932038834951,0.44554455445544555,0.9111111111111111,0.14285714285714285,0.5,1.0,0.42857142857142855,0.5,1.0,0.11764705882352941,0.75,0.08823529411764706,0.3333333333333333,0.5588235294117647,0.3157894736842105,0.7294685990338164,0.4368932038834951,0.5101743902439025,0.5489625,0.4919151515151515,0.03773584905660377,0.07317073170731707,0.0661764705882353,0.1323529411764706,9.925974025974025,25.839230769230767,0.2453351762266759,33.0,,0.15942028985507245,4.0,19.0,,13.0,19.0,10.0,2.0,,13.0,12.0,,3.0,1.0,2.0,4.0,,0.12121212121212122,,,,0.13692946058091288,,0.5757575757575758,0.6551724137931034,0.631578947368421,0.2857142857142857,,1.0,,1.0,0.08376963350785341,0.15294117647058825,2.0,5.0,,4.0,4.0,1.0,,4.0,0.01639344262295082,0.012658227848101266,,0.5,0.5,4.0,2.0,0.015384615384615385,3.0,0.029411764705882353,False,3.0,,,,1.0,,,,,0.023076923076923078,,0.019417475728155338,1.0,,2.0,0.037037037037037035,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,30094.0,502,-109.0,1030,1036,279.0,289.0,119.0,2066,16.0,26.0,3.0,5.0,4.0,12.0,4.0,16.0,,2.0,1.0,3.0,3.0,14.0,,3.0,1.0,5.0,36.0,82.0,7.0,30.0,40.0,133.0,1202,3.0,12.0,,5.0,6.0,8.0,22.0,2.0,8.0,13.0,35.0,46.0,26.0,21.0,,6.0,13.0,3.0,11.0,18.0,47.0,5.0,112.0,8.0,2.0,17.0,10.0,28.0,15.0,43.0,6.0,1.0,6.0,9.0,3.0,2.0,15.0,2.0,19.0,37.0,37.0,,53.0,3.0,24.0,4.0,33.0,277.0,3.0,0.6388888888888888,0.696969696969697,1.0,0.23333333333333334,,0.25,0.2413793103448276,0.43902439024390244,0.25,0.36363636363636365,0.41517857142857145,0.17647058823529413,0.36666666666666664,0.4854014598540146,0.17647058823529413,0.4605263157894737,0.26785714285714285,0.13414634146341464,0.15384615384615385,13.013698630136986,0.4,0.05,0.0392156862745098,0.03065134099616858,0.07053941908713693,0.05443548387096774,0.02748414376321353,0.023529411764705882,0.04950495049504951,0.125,0.23214285714285715,0.6153846153846154,0.7272727272727273,0.6875,0.10714285714285714,0.3333333333333333,0.36363636363636365,0.5,0.14285714285714285,0.25,0.26666666666666666,1.0,0.125,0.21428571428571427,0.21428571428571427,1.0,0.11764705882352941,,,0.17647058823529413,,,0.16666666666666666,0.6,0.1,0.3333333333333333,0.16666666666666666,0.2,0.5,0.23076923076923078,0.4912229729729731,0.46147857142857146,0.44567413793103444,0.18045112781954886,0.23300970873786409,0.045112781954887216,0.2631578947368421,7.125609756097559,25.316666666666666,0.270873786407767,44.0,,0.39285714285714285,3.0,16.0,,29.0,13.0,18.0,10.0,1.0,5.0,4.0,2.0,3.0,3.0,,3.0,1.0,0.13636363636363635,0.03225806451612903,0.03305785123966942,0.03636363636363636,0.05084745762711865,0.3333333333333333,0.36363636363636365,0.42105263157894735,0.625,0.17647058823529413,1.0,1.0,1.0,4.0,0.03389830508474576,0.027777777777777776,2.0,5.0,,,2.0,,,6.0,0.02358490566037736,0.03289473684210526,,0.6666666666666666,,,,,4.0,,False,1.0,,,,,,,,,0.03333333333333333,0.08333333333333333,,,,,0.0625,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,110017.0,1834,15.0,3687,3701,944.0,837.0,425.0,7388,150.0,208.0,27.0,38.0,14.0,28.0,33.0,99.0,5.0,13.0,6.0,23.0,43.0,93.0,3.0,8.0,11.0,24.0,192.0,319.0,76.0,192.0,92.0,704.0,4292,24.0,46.0,8.0,21.0,82.0,36.0,62.0,17.0,47.0,29.0,152.0,212.0,172.0,201.0,27.0,30.0,90.0,42.0,33.0,75.0,179.0,24.0,433.0,42.0,2.0,68.0,119.0,196.0,75.0,271.0,41.0,15.0,48.0,31.0,2.0,18.0,79.0,23.0,56.0,148.0,109.0,1.0,116.0,16.0,60.0,6.0,151.0,940.0,5.0,0.5520833333333334,0.5988700564971752,0.881578947368421,0.3958333333333333,0.38095238095238093,0.3617021276595745,0.39473684210526316,0.6018808777429467,0.5217391304347826,0.5806451612903226,0.598825831702544,0.5373134328358209,0.5642201834862385,0.6274509803921569,0.5694444444444444,0.608,0.37573385518590996,0.10344827586206896,0.09134615384615384,15.32934131736527,0.6075949367088608,0.018867924528301886,0.12673056443024494,0.04610318331503842,0.08865710560625815,0.10961313012895663,0.04429611650485437,0.04854368932038835,0.1362126245847176,0.043478260869565216,0.4070450097847358,0.7211538461538461,0.7936507936507936,0.5466666666666666,0.0547945205479452,0.5,0.5,0.7142857142857143,0.19373776908023482,0.3333333333333333,0.3333333333333333,0.9393939393939394,0.18199608610567514,0.46236559139784944,0.46236559139784944,0.8372093023255814,0.19402985074626866,0.38461538461538464,1.0,0.11940298507462686,0.375,1.0,0.3486238532110092,0.7105263157894737,0.21100917431192662,0.2608695652173913,0.22018348623853212,0.4583333333333333,0.7827788649706457,0.4666666666666667,0.5533942043222007,0.5632632653061226,0.5262696261682241,0.10810810810810811,0.1652892561983471,0.11647727272727272,0.2159090909090909,4.85924764890282,24.901562499999997,0.25603471657173854,83.0,5.0,0.162426614481409,35.0,28.0,10.0,104.0,51.0,61.0,32.0,9.0,26.0,30.0,1.0,21.0,12.0,8.0,22.0,17.0,0.1686746987951807,0.10112359550561797,0.041237113402061855,0.0514018691588785,0.10291595197255575,0.7727272727272727,0.3373493975903614,0.4057971014492754,0.5,0.5223880597014925,2.0,11.0,8.0,17.0,0.12526539278131635,0.11377245508982035,21.0,31.0,4.0,13.0,7.0,7.0,,14.0,0.04206241519674356,0.03669724770642202,0.019417475728155338,0.6,0.14285714285714285,,,,8.0,0.057291666666666664,False,,1.0,7.0,,1.0,1.0,1.0,2.0,,,,,,,,,1.0
