EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,Travels,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,DefTwoPtRebounds,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,FTDefRebounds,DefFTReboundPct,HeaveAttempts,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,FTOffRebounds,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Transition Take Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,522.0,9,4,17,16,3.0,1.0,33,1.0,1.0,1.0,1.0,1.0,3.0,23,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.75,0.5,16.666666666666668,1.0,0.25,0.2,0.3333333333333333,1.0,1.0,1.0,0.427,0.3333333333333333,10.1,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628384,1610612761,O.G. Anunoby,O.G. Anunoby,1628384,TOR,5397.0,90,-23,180,180,43.0,26.0,360,,3.0,14.0,26.0,7.0,50.0,228,,10.0,8.0,2.0,1.0,3.0,,,7.0,5.0,5.0,10.0,3.0,2.0,8.0,1.0,6.0,5.0,10.0,,10.0,43.0,,0.5384615384615384,0.5512820512820513,0.5697674418604651,0.8333333333333334,24.170616113744078,0.375,0.09615384615384616,0.06097560975609756,0.1282051282051282,0.07692307692307693,,,0.5899846153846154,0.2,5.173076923076923,0.2388888888888889,44.0,11.0,18.0,2.0,4.0,2.0,3.0,3.0,5.0,4.0,1.0,5.0,9.0,1.0,1.0,2.0,2.0,5.0,13.0,2.0,4.0,1.0,1.0,7.0,2.0,3.0,2.0,3.0,20.0,12.0,3.0,4.0,9.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,1.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,0.7142857142857143,0.8333333333333334,0.8,0.38461538461538464,1.0,0.6666666666666666,0.38461538461538464,0.5,0.6666666666666666,0.7,0.8333333333333334,0.7,0.3333333333333333,0.19230769230769232,0.1111111111111111,1.0,0.06818181818181818,0.044444444444444446,0.056179775280898875,0.05,0.13333333333333333,0.06451612903225806,0.06666666666666667,0.46153846153846156,0.6111111111111112,0.6875,0.7272727272727273,0.1282051282051282,0.6,0.6,0.6666666666666666,0.10256410256410256,0.23076923076923078,0.5555555555555556,0.5555555555555556,0.8,0.8,0.5,0.2,1.0,1.0,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.7948717948717948,0.5555555555555556,0.6669499999999999,0.6012333333333334,0.07142857142857142,0.10344827586206896,0.14,25.346153846153843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,5325.0,89,-15,179,173,73.0,27.0,352,2.0,5.0,14.0,23.0,10.0,47.0,219,1.0,7.0,10.0,1.0,1.0,2.0,,,5.0,8.0,11.0,20.0,3.0,2.0,5.0,2.0,14.0,10.0,14.0,2.0,7.0,73.0,2.0,0.6086956521739131,0.5606060606060606,0.5875,0.2916666666666667,21.73913043478261,0.6,0.24242424242424243,0.1506849315068493,0.34782608695652173,0.15151515151515152,0.4,0.4,0.5595666666666668,0.14893617021276595,5.556521739130434,0.40782122905027934,43.0,8.0,14.0,5.0,7.0,2.0,4.0,4.0,4.0,7.0,3.0,1.0,3.0,,,,1.0,3.0,10.0,6.0,8.0,,1.0,15.0,3.0,6.0,,4.0,18.0,9.0,,8.0,3.0,1.0,3.0,1.0,1.0,,4.0,5.0,9.0,,5.0,5.0,,1.0,2.0,1.0,7.0,1.0,,,5.0,,0.6428571428571429,0.9,1.0,0.3,,,0.3,0.75,0.5,0.6666666666666666,0.3,0.6818181818181818,0.30303030303030304,0.13043478260869565,0.21428571428571427,,0.10869565217391304,0.0975609756097561,0.10344827586206896,0.06666666666666667,0.09523809523809523,0.12121212121212122,,0.42424242424242425,0.5714285714285714,0.7272727272727273,0.375,0.12121212121212122,1.0,1.0,1.0,0.21212121212121213,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.7142857142857143,,,,0.4,0.5,0.3,0.1,,0.7272727272727273,0.3333333333333333,0.6083,0.601675,0.13157894736842105,0.17857142857142858,0.3191489361702128,23.839999999999996,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.075,0.2,0.08333333333333333,0.1111111111111111,0.5,1.0,0.2857142857142857,0.2857142857142857,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630173,1610612761,Precious Achiuwa,Precious Achiuwa,1630173,TOR,3173.0,53,-25,106,106,40.0,20.0,212,1.0,8.0,9.0,16.0,9.0,27.0,141,2.0,10.0,8.0,5.0,1.0,6.0,,2.0,13.0,4.0,8.0,15.0,2.0,1.0,3.0,1.0,3.0,7.0,10.0,1.0,10.0,40.0,1.0,0.5625,0.47368421052631576,0.5869565217391305,0.625,20.47244094488189,0.6666666666666666,0.2222222222222222,0.18604651162790697,0.15384615384615385,0.42105263157894735,0.125,0.125,0.510421052631579,0.37037037037037035,4.39375,0.37735849056603776,15.0,8.0,8.0,2.0,2.0,4.0,4.0,,,1.0,1.0,,2.0,,1.0,,1.0,,3.0,2.0,2.0,,1.0,6.0,4.0,5.0,,2.0,10.0,,,4.0,2.0,,,1.0,3.0,,2.0,5.0,7.0,2.0,1.0,1.0,,1.0,1.0,,,,,,5.0,,0.5555555555555556,0.7142857142857143,,,,,,1.0,0.8,0.6666666666666666,0.5714285714285714,0.75,0.15789473684210525,,,,0.16666666666666666,0.07407407407407407,0.12280701754385964,,0.2,0.047619047619047616,0.2,0.42105263157894735,1.0,1.0,0.625,,,,,0.05263157894736842,0.10526315789473684,,,,0.6666666666666666,1.0,0.3333333333333333,,,0.5714285714285714,1.0,0.14285714285714285,0.14285714285714285,,0.5789473684210527,,0.5147,0.523842857142857,0.22727272727272727,0.2631578947368421,0.2222222222222222,25.399999999999995,,,2.0,4.0,1.0,,,3.0,3.0,,3.0,1.0,,0.16,0.2222222222222222,0.125,0.14285714285714285,0.3333333333333333,,,,,,1.0,1.0,2.0,0.16666666666666666,0.5,0.4,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203490,1610612761,Otto Porter Jr.,Otto Porter Jr.,203490,TOR,8780.0,146,-21,298,296,94.0,43.0,594,2.0,3.0,9.0,13.0,8.0,44.0,354,3.0,18.0,8.0,6.0,2.0,8.0,,1.0,18.0,5.0,13.0,19.0,3.0,1.0,4.0,2.0,7.0,13.0,8.0,1.0,18.0,94.0,1.0,0.6923076923076923,0.6,0.6666666666666666,0.6428571428571429,10.662824207492795,0.75,0.06944444444444445,0.10077519379844961,0.07692307692307693,0.1,0.6666666666666666,0.6666666666666666,0.5095883333333333,0.4090909090909091,10.176923076923076,0.31543624161073824,81.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,12.0,1.0,1.0,2.0,6.0,6.0,17.0,3.0,3.0,1.0,1.0,11.0,3.0,5.0,3.0,8.0,10.0,18.0,,4.0,12.0,4.0,,2.0,3.0,2.0,4.0,2.0,6.0,,11.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,,,4.0,,0.5555555555555556,0.7142857142857143,1.0,0.35294117647058826,1.0,0.375,0.35294117647058826,1.0,0.6,1.125,0.5769230769230769,1.1,0.5666666666666667,,,,0.024691358024691357,0.057971014492753624,0.04,0.03225806451612903,,0.04,,0.16666666666666666,1.0,1.0,0.6,0.16666666666666666,0.4,0.4,1.0,0.16666666666666666,0.4,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.25,1.0,1.0,0.15384615384615385,1.0,0.15384615384615385,0.46153846153846156,0.3333333333333333,0.7333333333333333,0.3333333333333333,0.5527,0.5140923076923077,0.125,0.26666666666666666,0.25,25.41176470588236,2.0,,2.0,8.0,,1.0,,,,,,,1.0,0.14035087719298245,0.05555555555555555,0.20588235294117646,0.06666666666666667,,,0.4,0.4,1.0,,,2.0,2.0,0.10526315789473684,,0.05,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,3007.0,50,-31,104,101,45.0,18.0,205,2.0,5.0,4.0,14.0,9.0,23.0,128,4.0,11.0,6.0,2.0,1.0,3.0,1.0,,7.0,2.0,2.0,2.0,1.0,,2.0,,3.0,7.0,11.0,,11.0,45.0,,0.2857142857142857,0.2916666666666667,0.39655172413793105,0.5,25.0,0.5,0.08333333333333333,0.04878048780487805,0.10526315789473684,0.20833333333333334,0.4,0.4,0.4897326086956522,0.4782608695652174,12.464285714285714,0.4326923076923077,29.0,1.0,3.0,,,1.0,1.0,1.0,6.0,2.0,,2.0,8.0,,2.0,1.0,2.0,2.0,10.0,,1.0,,2.0,,2.0,6.0,1.0,2.0,2.0,3.0,3.0,,8.0,2.0,,,1.0,1.0,,,,,3.0,,3.0,1.0,1.0,,1.0,,,,6.0,,0.25,0.25,0.5,0.2,,0.5,0.2,,0.3333333333333333,,0.4375,,0.4166666666666667,,,,,,,,,,,0.125,0.3333333333333333,0.3333333333333333,,0.25,0.16666666666666666,0.16666666666666666,1.0,0.08333333333333333,0.3333333333333333,0.25,0.25,0.5,,,0.6666666666666666,,,0.125,1.0,,0.25,0.5,0.5416666666666666,0.25,0.4399,0.42324285714285714,0.20689655172413793,0.3157894736842105,,26.869999999999997,,,,,,,,2.0,2.0,,2.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201152,1610612761,Thaddeus Young,Thaddeus Young,201152,TOR,3998.0,67,-15,136,140,26.0,16.0,276,6.0,7.0,7.0,12.0,5.0,19.0,169,1.0,1.0,6.0,5.0,1.0,6.0,,1.0,13.0,5.0,7.0,12.0,3.0,,5.0,,9.0,6.0,6.0,,1.0,26.0,,0.5833333333333334,0.5384615384615384,0.59375,0.25,13.375796178343949,0.6,0.1388888888888889,0.1,0.14814814814814814,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.4756884615384615,0.05263157894736842,6.199999999999999,0.19117647058823528,44.0,1.0,4.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,3.0,,,2.0,,1.0,,,8.0,,,,1.0,,1.0,1.0,4.0,,4.0,1.0,5.0,,6.0,2.0,4.0,3.0,2.0,,5.0,,,,3.0,,0.5714285714285714,0.5714285714285714,,,,,,,,,,0.25,0.07692307692307693,0.08333333333333333,0.25,,0.02564102564102564,0.16,0.078125,0.047619047619047616,,0.25,,0.3076923076923077,0.25,0.3333333333333333,1.0,0.07692307692307693,,,,,0.07692307692307693,,,,0.3333333333333333,,,,,1.0,,,,,0.38461538461538464,,0.36675,0.3855,0.1875,0.2,0.10526315789473684,28.7,,,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.041666666666666664,,,0.1111111111111111,,0.5,,,,,,2.0,,,,0.1111111111111111,,,1.0,1.0,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,4747.0,79,-5,161,158,44.0,21.0,319,3.0,9.0,12.0,27.0,,30.0,178,,7.0,20.0,7.0,8.0,15.0,2.0,1.0,38.0,4.0,8.0,13.0,2.0,,3.0,,4.0,1.0,,,7.0,44.0,,0.4444444444444444,0.40540540540540543,0.40540540540540543,0.3888888888888889,21.50537634408602,0.6666666666666666,0.09302325581395349,0.1,0.1,0.24324324324324326,0.3333333333333333,0.42857142857142855,0.5211347222222222,0.23333333333333334,6.044444444444443,0.2732919254658385,48.0,9.0,14.0,3.0,4.0,1.0,1.0,,4.0,1.0,,2.0,9.0,1.0,1.0,1.0,4.0,2.0,10.0,3.0,4.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,4.0,3.0,3.0,6.0,8.0,2.0,2.0,6.0,5.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,,2.0,1.0,1.0,4.0,,,,,,0.16666666666666666,0.2222222222222222,0.5,0.2,1.0,0.25,0.2222222222222222,0.75,0.4,0.9,0.3888888888888889,0.9,0.2702702702702703,0.07407407407407407,,0.2222222222222222,0.06818181818181818,0.05128205128205128,0.060240963855421686,,0.15,0.037037037037037035,0.1,0.3783783783783784,0.6428571428571429,0.6428571428571429,0.2222222222222222,0.10810810810810811,,,,0.02702702702702703,0.24324324324324326,0.2222222222222222,0.2222222222222222,0.5,0.8,0.75,0.2,1.0,1.0,0.1111111111111111,1.0,,0.4444444444444444,0.25,0.6486486486486487,0.25,0.6436666666666667,0.45931875,,,0.3,28.939999999999998,,,,3.0,,,,2.0,2.0,,2.0,1.0,,0.1111111111111111,,0.0625,0.25,0.5,,,,,,1.0,1.0,,0.08333333333333333,,0.07692307692307693,,,,1.0,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631132,1610612761,Christian Koloko,Christian Koloko,1631132,TOR,1578.0,26,20,54,54,15.0,11.0,108,,1.0,,4.0,2.0,2.0,39,2.0,2.0,,2.0,1.0,3.0,,,7.0,2.0,2.0,4.0,,,,,4.0,1.0,2.0,1.0,2.0,15.0,1.0,,,0.14285714285714285,0.5,10.294117647058822,,0.10526315789473684,0.06666666666666667,0.08333333333333333,0.16666666666666666,,,0.5552416666666666,1.0,2.375,0.2777777777777778,9.0,,3.0,,1.0,,,,,,,,2.0,,1.0,,1.0,,2.0,,1.0,,1.0,,,,,1.0,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.25,0.3333333333333333,,0.05,0.06666666666666667,0.05714285714285714,0.1,,0.1,0.2,0.5,,,,,,,,,0.3333333333333333,,,,0.5,,0.5,,,,,,1.0,,0.8333333333333334,,0.5978749999999999,0.56985,,,,25.35,,,,,,,,2.0,2.0,,2.0,1.0,,,,,,0.5,,,,,,,,,,,0.14285714285714285,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,
1627823,1610612761,Juancho Hernangomez,Juancho Hernangomez,1627823,TOR,1103.0,18,1,38,37,23.0,3.0,75,,,2.0,3.0,1.0,8.0,44,1.0,6.0,,1.0,1.0,2.0,,1.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,,,2.0,2.0,,6.0,23.0,,0.6666666666666666,0.7,0.6666666666666666,1.0,17.073170731707318,1.0,0.1111111111111111,0.1875,0.2,,,,0.44935,0.75,3.533333333333333,0.6052631578947368,17.0,2.0,3.0,,,1.0,1.0,,,,,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,4.0,3.0,,,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,0.5,,1.0,0.5,,1.0,,1.25,,0.4,,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.4,0.5,0.5,1.0,,,,,,0.5,1.0,,0.5,1.0,1.0,0.5,,0.4809,0.16666666666666666,0.25,,26.6,,,,2.0,,,,,,,,,,0.2857142857142857,,,0.5,,,,,,,,1.0,,,0.5,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,
