EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,HeaveAttempts,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,FTOffRebounds,Transition Take Fouls,BlockedArc3,BlockedLongMidRange,OffFTReboundPct,Charge Fouls Drawn,Corner3PctBlocked,3SecondViolations,Clear Path Fouls,Transition Take Fouls Drawn,DefensiveGoaltends,on,3pt And 1 Free Throw Trips,OffensiveGoaltends
1628381,1610612737,John Collins,John Collins,1628381,ATL,23161.0,386,27.0,808,802,174,117,81.0,1610,38.0,43.0,4.0,4.0,25.0,45.0,8.0,9.0,28.0,,3.0,66.0,94.0,14.0,36.0,28.0,202.0,901,8.0,11.0,,3.0,6.0,22.0,112.0,39.0,28.0,9.0,5.0,7.0,12.0,7.0,,4.0,1.0,31.0,32.0,40.0,6.0,78.0,88,9.0,5.0,11.0,5.0,5.0,6.0,2.0,16.0,2.0,3.0,37.0,50.0,1.0,52.0,42.0,24.0,1.0,14.0,8.0,14.0,6.0,20.0,170,,0.8484848484848485,0.8888888888888888,0.9285714285714286,0.3888888888888889,,0.3888888888888889,0.7021276595744681,0.7272727272727273,0.6692307692307692,0.5714285714285714,0.6883561643835616,0.6470588235294118,0.27692307692307694,17.98002219755827,0.6875,0.46153846153846156,0.20304568527918782,0.17391304347826086,0.1889763779527559,0.22093023255813954,0.17857142857142858,0.2222222222222222,0.208955223880597,0.08,0.42857142857142855,0.33076923076923076,0.8837209302325582,0.95,0.868421052631579,0.34615384615384615,0.5555555555555556,0.6410256410256411,0.8,0.06153846153846154,0.2153846153846154,0.32142857142857145,0.32142857142857145,1.0,0.2857142857142857,1.0,0.21428571428571427,,0.6076923076923076,0.32142857142857145,0.5350803846153848,0.49586071428571427,0.16551724137931034,0.22018348623853212,0.10891089108910891,5.8425531914893645,24.950000000000003,0.21534653465346534,6.0,7.0,3.0,6.0,5.0,,,,,,2.0,6.0,10.0,,2.0,2.0,14.0,20.0,3.0,6.0,9.0,,,1.0,8.0,10.0,,4.0,1.0,,,4.0,9.0,1.0,,5.0,2.0,,0.6,0.5,0.5384615384615384,,0.09574468085106383,0.06976744186046512,0.13333333333333333,,,0.03864734299516908,0.006535947712418301,0.025,0.018518518518518517,0.07692307692307693,,0.008403361344537815,,,0.046153846153846156,0.5,0.5,1.0,0.625,0.625,0.8,0.5833333333333334,0.8571428571428571,0.5,,,0.16666666666666666,,,,,0.608775,,0.06930693069306931,1.0,4.0,2.0,,,,,,1.0,,,1.0,0.05555555555555555,1.0,,,1.0,1.0,2.0,True,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,37940.0,632,95.0,1376,1344,504,451,140.0,2720,45.0,82.0,18.0,39.0,45.0,103.0,6.0,31.0,115.0,12.0,50.0,118.0,254.0,32.0,121.0,170.0,502.0,1527,51.0,108.0,12.0,51.0,94.0,232.0,38.0,21.0,114.0,31.0,139.0,62.0,201.0,38.0,24.0,103.0,28.0,464.0,30.0,15.0,,45.0,53,16.0,10.0,79.0,68.0,18.0,11.0,2.0,97.0,4.0,32.0,8.0,27.0,4.0,144.0,200.0,69.0,32.0,1.0,1.0,1.0,,228.0,500,26.0,0.16101694915254236,0.16101694915254236,0.21875,0.2644628099173554,0.23529411764705882,0.26666666666666666,0.4645669291338583,0.4722222222222222,0.44266666666666665,0.4339622641509434,0.5323275862068966,0.5377358490566038,0.32266666666666666,36.21025308241401,0.8144329896907216,,0.044642857142857144,0.10909090909090909,0.07364975450081833,0.041666666666666664,0.036231884057971016,0.07407407407407407,0.0947867298578199,0.15625,,0.21866666666666668,0.5487804878048781,0.6164383561643836,0.17777777777777778,0.27466666666666667,0.4368932038834951,0.5,0.2,0.016,0.30666666666666664,0.26956521739130435,0.26956521739130435,0.22580645161290322,0.24528301886792453,0.46153846153846156,0.31446540880503143,0.24,0.5413333333333333,0.2719298245614035,0.4870654155495981,0.4762056962025316,0.16241299303944315,0.22330097087378642,0.46215139442231074,9.418897637795276,27.644628099173563,0.36627906976744184,,3.0,28.0,69.0,1.0,,1.0,,1.0,2.0,6.0,2.0,9.0,2.0,7.0,8.0,18.0,198.0,75.0,,23.0,,8.0,3.0,5.0,8.0,3.0,6.0,8.0,3.0,,,14.0,9.0,2.0,,5.0,0.2857142857142857,0.2222222222222222,0.3125,0.4473684210526316,,0.09055118110236221,0.10975609756097561,0.1262135922330097,0.014492753623188406,,0.015432098765432098,0.01098901098901099,0.01340033500837521,0.017857142857142856,0.022058823529411766,,0.009569377990430622,0.015625,0.015706806282722512,0.184,0.4057971014492754,0.4117647058823529,0.07142857142857142,0.16666666666666666,0.16666666666666666,,0.1875,,,0.0625,,0.375,0.3333333333333333,1.0,0.006289308176100629,,0.47739444444444445,0.00819672131147541,0.035856573705179286,1.0,1.0,10.0,1.0,,,,,,,,,,2.0,,,,1.0,,True,,
1629633,1610612737,Jarrett Culver,Jarrett Culver,1629633,ATL,2854.0,48,-1.0,106,106,22,32,10.0,212,3.0,3.0,,,,1.0,1.0,,5.0,,,3.0,5.0,1.0,6.0,1.0,10.0,125,,,,,,,4.0,3.0,5.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,4.0,4.0,,8.0,8,2.0,,4.0,2.0,2.0,2.0,1.0,6.0,,1.0,1.0,5.0,,3.0,1.0,1.0,,2.0,,2.0,2.0,,20,,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,0.16666666666666666,0.6,,0.4090909090909091,,0.45454545454545453,,0.5454545454545454,13.821138211382115,0.6666666666666666,,0.16666666666666666,0.2222222222222222,0.19047619047619047,0.1111111111111111,0.08333333333333333,0.6666666666666666,0.2,0.3333333333333333,1.0,0.2727272727272727,1.0,1.0,0.6666666666666666,0.09090909090909091,,,,0.09090909090909091,0.45454545454545453,,,,,,,,0.8181818181818182,,0.5830045454545455,,0.09090909090909091,0.2,,5.38,24.933333333333334,0.20754716981132076,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,True,,
1630249,1610612737,Vit Krejci,Vit Krejci,1630249,ATL,2933.0,49,9.0,101,99,42,37,10.0,200,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,6.0,,2.0,1.0,3.0,2.0,7.0,1.0,9.0,111,1.0,2.0,1.0,3.0,1.0,6.0,2.0,6.0,6.0,1.0,2.0,2.0,4.0,2.0,,1.0,,10.0,3.0,1.0,,4.0,4,,,1.0,1.0,,,,1.0,,,4.0,4.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,6.0,42,,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5,0.4,0.5,0.4090909090909091,0.5,0.7,10.714285714285714,1.0,,0.043478260869565216,0.13043478260869565,0.08695652173913043,,0.125,,0.21428571428571427,,,0.2,0.5,0.5,1.0,0.1,,,,0.1,0.6,0.16666666666666666,0.16666666666666666,1.0,0.4,0.5,0.4,,0.9,0.16666666666666666,0.558915,0.61905,0.09090909090909091,0.25,0.6666666666666666,1.6666666666666667,25.12857142857143,0.4158415841584158,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.5,1.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,0.2,1.0,0.4923,,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,True,,
1631213,1610612737,Tyrese Martin,Tyrese Martin,1631213,ATL,869.0,14,-3.0,29,31,16,26,3.0,60,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,7.0,39,,1.0,1.0,2.0,,3.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,1,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,16,,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,,0.7,0.5,0.7,0.5,0.4,15.625,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.2,,,,0.2,0.2,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.6,1.0,0.43080999999999997,0.47718333333333335,,,0.42857142857142855,9.166666666666666,24.95,0.5517241379310345,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.08333333333333333,,,,,0.3333333333333333,0.5,0.2,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,
203991,1610612737,Clint Capela,Clint Capela,203991,ATL,21681.0,361,18.0,763,766,212,190,86.0,1529,65.0,88.0,15.0,26.0,5.0,14.0,,,1.0,,,70.0,103.0,,1.0,12.0,152.0,881,15.0,27.0,,,,30.0,108.0,,,,7.0,3.0,10.0,2.0,1.0,6.0,1.0,23.0,38.0,67.0,5.0,110.0,164,7.0,4.0,1.0,,3.0,1.0,1.0,4.0,,,11.0,31.0,2.0,21.0,22.0,12.0,,14.0,10.0,15.0,7.0,30.0,208,,0.7714285714285715,0.9818181818181818,,,,,0.6796116504854369,0.5555555555555556,0.6730769230769231,0.5555555555555556,0.6666666666666666,0.5357142857142857,0.009615384615384616,13.673232908458862,0.25,0.5,0.3087557603686636,0.25333333333333335,0.28610354223433243,0.28735632183908044,0.3548387096774194,0.24324324324324326,0.2542372881355932,0.25,0.4666666666666667,0.8461538461538461,0.7386363636363636,0.7558139534883721,0.7692307692307693,0.1346153846153846,0.35714285714285715,0.35714285714285715,0.8,,0.009615384615384616,,,,0.9629629629629629,0.5769230769230769,,,0.8557692307692307,,0.6315941747572816,0.6399,0.10526315789473684,0.10619469026548672,0.19736842105263158,2.0,53.1,0.2778505897771953,18.0,33.0,,1.0,,,,,,,,19.0,35.0,,,5.0,43.0,32.0,,30.0,2.0,,,13.0,40.0,54.0,10.0,3.0,,,,4.0,2.0,,,4.0,2.0,,0.5428571428571428,0.5428571428571428,0.5657894736842105,,0.019417475728155338,0.022727272727272728,,,,0.2,0.09154929577464789,0.15497076023391812,0.2903225806451613,0.20238095238095238,0.09259259259259259,0.09900990099009901,0.07317073170731707,0.3333333333333333,0.009615384615384616,,,,,,,0.9428571428571428,0.5454545454545454,0.16666666666666666,,,,,,,,0.5978833333333333,,0.28289473684210525,,8.0,2.0,1.0,1.0,,,,1.0,,1.0,,0.0625,1.0,,,,,2.0,True,,
1630180,1610612737,Saddiq Bey,Saddiq Bey,1630180,ATL,9372.0,156,31.0,321,325,79,72,47.0,646,7.0,15.0,2.0,2.0,3.0,7.0,12.0,7.0,21.0,3.0,7.0,10.0,26.0,12.0,33.0,8.0,64.0,380,2.0,4.0,4.0,9.0,1.0,17.0,12.0,33.0,19.0,7.0,9.0,3.0,12.0,2.0,1.0,6.0,3.0,27.0,16.0,9.0,,25.0,30,5.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0,,1.0,2.0,9.0,1.0,7.0,10.0,6.0,,,,,,17.0,79,,0.6,0.6,0.9166666666666666,0.36363636363636365,0.4444444444444444,0.3870967741935484,0.38461538461538464,0.5,0.4745762711864407,0.6153846153846154,0.5079365079365079,0.6071428571428571,0.559322033898305,18.085106382978726,0.6,,0.12162162162162163,0.2318840579710145,0.17482517482517482,0.08333333333333333,0.19230769230769232,0.08333333333333333,0.2857142857142857,0.1,,0.2542372881355932,0.4666666666666667,0.5384615384615384,0.7142857142857143,0.11864406779661017,0.42857142857142855,0.6,0.3333333333333333,0.2033898305084746,0.3559322033898305,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.15384615384615385,1.0,0.5384615384615384,0.42857142857142855,0.8135593220338984,0.3684210526315789,0.5593508771929825,0.5165125,0.09523809523809523,0.2,0.265625,5.3307692307692305,25.91212121212121,0.24610591900311526,2.0,4.0,,4.0,5.0,,,1.0,2.0,2.0,3.0,2.0,8.0,2.0,3.0,1.0,11.0,8.0,3.0,,4.0,1.0,,2.0,3.0,5.0,1.0,2.0,,,,,2.0,,,,,0.6666666666666666,0.25,0.45454545454545453,0.5,0.030303030303030304,0.15384615384615385,0.13333333333333333,0.2857142857142857,,,0.03260869565217391,0.03278688524590164,0.032679738562091505,0.05714285714285714,0.024390243902439025,,0.0425531914893617,,0.034482758620689655,0.06779661016949153,,,,0.4166666666666667,0.45454545454545453,1.0,0.36363636363636365,0.5,1.0,,,0.2727272727272727,0.6666666666666666,0.5,0.15384615384615385,0.5,0.47705555555555557,,0.171875,,1.0,,2.0,,,,,,,,,,,0.08333333333333333,,,1.0,,True,,
1629726,1610612737,Garrison Mathews,Garrison Mathews,1629726,ATL,1918.0,32,16.0,68,69,30,28,11.0,137,1.0,2.0,,,,,1.0,4.0,8.0,,2.0,1.0,2.0,4.0,9.0,2.0,16.0,80,,,,3.0,2.0,2.0,,9.0,8.0,4.0,2.0,,2.0,,,1.0,1.0,4.0,,4.0,,4.0,4,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,3.0,,2.0,3.0,,,,,,,2.0,30,,,,0.75,0.4444444444444444,,0.4444444444444444,0.5,,0.6363636363636364,,0.6666666666666666,0.25,0.8181818181818182,16.049382716049383,1.0,,0.2222222222222222,,0.125,,0.4444444444444444,,,,,0.18181818181818182,0.5,0.5,,,,,,0.09090909090909091,0.7272727272727273,0.5,0.5,0.75,,,0.6666666666666666,,1.0,0.5,0.5726136363636364,0.55245,0.08333333333333333,,0.125,1.6,25.288888888888888,0.4411764705882353,,,,,,,,,1.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.1,,,,,,,,,,,,,,,1.0,,,,,,True,,
1628981,1610612737,Bruno Fernando,Bruno Fernando,1628981,ATL,256.0,4,-4.0,11,10,11,6,,21,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,1.0,,,1.0,1,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,11,,,,,,,,,,,,,,,9.090909090909092,,,,0.5,0.25,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626163,1610612737,Frank Kaminsky,Frank Kaminsky,1626163,ATL,4392.0,73,9.0,158,156,85,84,16.0,314,5.0,6.0,3.0,4.0,1.0,4.0,,4.0,7.0,,,7.0,11.0,4.0,7.0,4.0,30.0,171,4.0,7.0,,,3.0,11.0,12.0,12.0,7.0,4.0,7.0,2.0,9.0,2.0,,4.0,2.0,20.0,4.0,5.0,1.0,10.0,13,3.0,1.0,3.0,3.0,1.0,,,4.0,,1.0,8.0,9.0,1.0,4.0,6.0,2.0,1.0,,,,,11.0,85,1.0,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,,0.5714285714285714,0.6363636363636364,0.5714285714285714,0.7222222222222222,0.5714285714285714,0.7142857142857143,0.6111111111111112,0.3888888888888889,14.044943820224718,0.75,0.3333333333333333,0.18518518518518517,0.14814814814814814,0.16666666666666666,0.1111111111111111,0.26666666666666666,,0.13636363636363635,0.2,,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8,0.2222222222222222,0.25,0.5,1.0,,0.3888888888888889,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,0.75,,,0.7222222222222222,0.5714285714285714,0.5201277777777779,0.5767,0.1,0.15384615384615385,0.36666666666666664,5.054545454545456,25.54285714285714,0.5379746835443038,,,1.0,1.0,,,,,,,,,1.0,,,2.0,2.0,2.0,,,2.0,,1.0,,2.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,0.3333333333333333,,0.18181818181818182,,0.5,,,0.05555555555555555,,0.02631578947368421,,0.13333333333333333,,,,0.2,0.05555555555555555,1.0,1.0,1.0,,,,,,,,,,,,,,0.367,,0.06666666666666667,,,,,,,1.0,,1.0,,,,0.14285714285714285,,,,,,,False,,
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,117703.0,1962,-58.0,4114,4115,690,711,496.0,8229,120.0,175.0,31.0,44.0,128.0,281.0,78.0,62.0,206.0,8.0,35.0,348.0,676.0,96.0,284.0,108.0,1092.0,4855,59.0,100.0,16.0,51.0,32.0,198.0,156.0,219.0,205.0,62.0,205.0,90.0,295.0,56.0,34.0,91.0,77.0,680.0,121.0,118.0,6.0,245.0,282,88.0,62.0,68.0,45.0,41.0,23.0,4.0,109.0,8.0,13.0,39.0,74.0,1.0,114.0,131.0,57.0,6.0,11.0,5.0,14.0,8.0,197.0,676,5.0,0.22413793103448276,0.22674418604651161,0.7604166666666666,0.3380281690140845,0.3137254901960784,0.3392226148409894,0.514792899408284,0.59,0.5125,0.5496688741721855,0.5390316205533597,0.5857988165680473,0.29583333333333334,23.922321809645755,0.6238532110091743,0.06593406593406594,0.118,0.1482843137254902,0.1316079295154185,0.10552763819095477,0.11933174224343675,0.14207650273224043,0.1614497528830313,0.11004784688995216,0.5714285714285714,0.18229166666666666,0.6857142857142857,0.7407407407407407,0.3416666666666667,0.29270833333333335,0.4555160142348754,0.4942084942084942,0.1328125,0.08125,0.21458333333333332,0.30097087378640774,0.3024390243902439,0.6935483870967742,0.2913907284768212,0.7045454545454546,0.23178807947019867,0.22857142857142856,0.478125,0.3024390243902439,0.5079402502606885,0.5176356666666666,0.06660039761431412,0.0794979079497908,0.1813186813186813,10.022041420118343,25.268309859154922,0.16771998055420514,6.0,12.0,100.0,220.0,34.0,4.0,10.0,8.0,16.0,3.0,14.0,14.0,46.0,7.0,24.0,4.0,53.0,540.0,69.0,8.0,39.0,1.0,37.0,13.0,24.0,37.0,11.0,26.0,15.0,13.0,3.0,5.0,16.0,1.0,10.0,4.0,7.0,0.2916666666666667,0.30434782608695654,0.35,0.3680555555555556,0.0035211267605633804,0.057692307692307696,0.07428571428571429,0.07829181494661921,0.01818181818181818,0.0048543689320388345,0.020016680567139282,0.017173051519154558,0.018916155419222903,0.031496062992125984,0.016245487364620937,0.011363636363636364,0.022263450834879406,0.0045871559633027525,0.023305084745762712,0.22916666666666666,0.45454545454545453,0.46296296296296297,0.2,0.4358974358974359,0.4358974358974359,0.8823529411764706,0.17142857142857143,0.5,0.3333333333333333,0.14285714285714285,0.4,0.2,0.21428571428571427,0.3333333333333333,0.10596026490066225,0.5,0.48250000000000015,0.03460207612456748,0.048534798534798536,3.0,4.0,6.0,1.0,3.0,,,0.75,,,3.0,2.0,,,,,,2.0,,False,5.0,
1628381,1610612737,John Collins,John Collins,1628381,ATL,104622.0,1744,-48.0,3661,3666,643,665,419.0,7327,145.0,200.0,30.0,43.0,57.0,132.0,94.0,31.0,110.0,2.0,11.0,223.0,373.0,56.0,204.0,115.0,729.0,4350,36.0,62.0,6.0,24.0,25.0,115.0,346.0,162.0,110.0,31.0,36.0,37.0,73.0,30.0,7.0,23.0,9.0,183.0,114.0,157.0,36.0,307.0,374,33.0,20.0,30.0,12.0,33.0,18.0,7.0,63.0,7.0,7.0,113.0,170.0,12.0,141.0,136.0,67.0,6.0,58.0,40.0,59.0,39.0,114.0,631,4.0,0.7757847533632287,0.8439024390243902,0.9642857142857143,0.27450980392156865,0.25,0.27450980392156865,0.5978552278820375,0.5806451612903226,0.5320623916811091,0.5232558139534884,0.5689655172413793,0.5808080808080808,0.3535528596187175,16.89189189189189,0.47619047619047616,0.43373493975903615,0.17483296213808464,0.15447154471544716,0.1656479217603912,0.15606936416184972,0.17616580310880828,0.21084337349397592,0.1657559198542805,0.12169312169312169,0.6610169491525424,0.3466204506065858,0.725,0.8011049723756906,0.7793103448275862,0.22876949740034663,0.4318181818181818,0.4830508474576271,0.7719298245614035,0.16291161178509533,0.19064124783362218,0.2818181818181818,0.2818181818181818,0.9354838709677419,0.5,0.6976744186046512,0.12790697674418605,0.18181818181818182,0.7001733102253033,0.2818181818181818,0.5551173310225306,0.5657494186046511,0.1060126582278481,0.15654205607476634,0.15775034293552812,5.714745308310991,24.586764705882352,0.17563507238459436,24.0,39.0,21.0,41.0,25.0,2.0,9.0,4.0,13.0,1.0,5.0,32.0,54.0,3.0,14.0,9.0,82.0,100.0,6.0,36.0,34.0,3.0,4.0,18.0,48.0,67.0,8.0,13.0,6.0,4.0,,9.0,12.0,3.0,,18.0,8.0,0.21428571428571427,0.5925925925925926,0.5367647058823529,0.5616438356164384,0.014705882352941176,0.09115281501340483,0.095,0.10606060606060606,0.024390243902439025,,0.04673807205452775,0.026905829596412557,0.03891509433962264,0.037037037037037035,0.05907172995780591,0.034934497816593885,0.030991735537190084,0.016216216216216217,0.031007751937984496,0.07105719237435008,0.5121951219512195,0.525,0.7619047619047619,0.26595744680851063,0.27472527472527475,1.0,0.5735294117647058,0.6153846153846154,0.2916666666666667,0.1323529411764706,0.2222222222222222,0.07352941176470588,0.2,,0.1511627906976744,0.3076923076923077,0.577128,,0.11248285322359397,4.0,6.0,4.0,,1.0,,1.0,1.0,1.0,,1.0,,0.011494252873563218,13.0,0.031914893617021274,,,1.0,5.0,False,,
