EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,FTOffRebounds,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Corner3Assists,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,Loose Ball Fouls Drawn,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,BlockedArc3,BlockedLongMidRange,on,Transition Take Fouls,Arc3PctBlocked,DefensiveGoaltends,HeaveMakes,Transition Take Fouls Drawn,OffensiveGoaltends,Clear Path Fouls,3SecondViolations
1626149,1610612755,Montrezl Harrell,Montrezl Harrell,1626149,PHI,5306.0,88.0,41,183.0,185,63.0,56.0,23.0,368,17.0,25.0,4.0,9.0,9.0,10.0,3.0,8.0,1.0,1.0,3.0,3.0,20.0,33.0,4.0,19.0,59.0,182,4.0,10.0,2.0,10.0,11.0,13.0,4.0,5.0,27.0,32.0,8.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,8.0,4.0,6.0,7.0,4.0,3.0,14.0,10.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,23.0,4.0,23.0,7.0,14.0,1.0,2.0,2.0,2.0,1.0,27.0,63.0,1.0,1.0,0.8,0.8888888888888888,0.6060606060606061,0.4,0.8461538461538461,0.5405405405405406,0.4,0.6470588235294118,0.6555555555555556,0.45454545454545453,0.675,0.10810810810810811,0.09090909090909091,0.08,0.125,22.535211267605636,0.3333333333333333,0.5,0.08695652173913043,0.13333333333333333,0.175,0.125,0.12790697674418605,0.12987012987012986,0.11764705882352941,0.18181818181818182,0.05263157894736842,0.23076923076923078,0.08,0.07692307692307693,0.125,0.12121212121212122,0.42857142857142855,0.07692307692307693,0.6756756756756757,0.68,0.7391304347826086,0.7647058823529411,0.21621621621621623,0.375,0.42857142857142855,1.0,0.02702702702702703,0.08108108108108109,0.9,0.4444444444444444,0.5,0.5882352941176471,0.9,0.058823529411764705,0.17647058823529413,0.7837837837837838,0.568041891891892,0.5901500000000001,0.5571970588235295,0.3181818181818182,0.35,0.1694915254237288,0.4576271186440678,3.190909090909091,25.449999999999996,0.3442622950819672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,9268.0,154.0,-17,320.0,321,95.0,111.0,31.0,641,6.0,9.0,1.0,1.0,2.0,3.0,3.0,9.0,5.0,1.0,31.0,3.0,9.0,18.0,36.0,3.0,57.0,351,1.0,1.0,,2.0,5.0,7.0,4.0,1.0,14.0,12.0,6.0,2.0,31.0,2.0,10.0,15.0,8.0,2.0,35.0,,,9.0,12.0,1.0,22.0,1.0,23.0,,5.0,4.0,6.0,1.0,5.0,5.0,11.0,1.0,9.0,17.0,,,8.0,2.0,5.0,1.0,3.0,,,,,1.0,14.0,95.0,2.0,,0.6666666666666666,0.75,0.5,1.0,0.7142857142857143,0.5,1.0,0.5909090909090909,0.5089285714285714,1.0,0.5833333333333334,0.6666666666666666,0.1111111111111111,,0.2222222222222222,18.926553672316384,0.5454545454545454,0.125,0.1348314606741573,,0.11842105263157894,,0.12727272727272726,,,,,,0.125,0.12903225806451613,0.16666666666666666,0.11666666666666667,0.125,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.42857142857142855,1.0,0.09259259259259259,0.5740740740740741,1.0,1.0,,0.2727272727272727,0.6666666666666666,0.09090909090909091,0.2727272727272727,0.8333333333333334,0.5177222222222222,0.5338,0.4536954545454545,0.05357142857142857,0.15,0.03508771929824561,0.24561403508771928,4.655555555555556,25.55277777777778,0.296875,1.0,11.0,1.0,12.0,1.0,36.0,11.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.1,0.2,0.2,1.0,0.3548387096774194,0.3548387096774194,1.0,0.3333333333333333,0.3548387096774194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,20675.0,345.0,6,714.0,713,247.0,248.0,89.0,1427,21.0,30.0,3.0,4.0,11.0,14.0,5.0,24.0,16.0,2.0,29.0,7.0,30.0,64.0,45.0,24.0,135.0,760,5.0,7.0,4.0,17.0,16.0,22.0,9.0,9.0,53.0,34.0,26.0,,28.0,7.0,13.0,22.0,9.0,4.0,53.0,4.0,2.0,22.0,13.0,,35.0,6.0,41.0,3.0,9.0,5.0,13.0,1.0,10.0,11.0,24.0,7.0,9.0,18.0,,1.0,26.0,,34.0,3.0,16.0,2.0,2.0,,3.0,,53.0,247.0,2.0,2.0,0.5666666666666667,0.5666666666666667,0.46875,0.7142857142857143,0.7272727272727273,0.5091743119266054,0.65,0.7096774193548387,0.5443548387096774,0.6071428571428571,0.7361111111111112,0.41284403669724773,0.109375,0.06666666666666667,0.16666666666666666,18.294190358467244,0.5416666666666666,,0.07878787878787878,0.011299435028248588,0.1375,0.02877697841726619,0.1076923076923077,0.0189873417721519,,0.024390243902439025,0.039603960396039604,,0.07894736842105263,0.05172413793103448,0.12903225806451613,0.14173228346456693,0.12121212121212122,0.05660377358490566,0.27522935779816515,0.7,0.75,0.6190476190476191,0.22018348623853212,0.20833333333333334,0.25,0.4,0.14678899082568808,0.26605504587155965,0.4,0.75,1.0,0.45161290322580644,0.7857142857142857,0.06451612903225806,0.22580645161290322,0.6880733944954128,0.5071615740740744,0.54936875,0.5345333333333333,0.13934426229508196,0.2077922077922078,0.1259259259259259,0.3925925925925926,6.896875,25.846666666666664,0.34593837535014005,6.0,11.0,3.0,17.0,4.0,45.0,11.0,9.0,5.0,,4.0,3.0,2.0,3.0,2.0,0.8823529411764706,0.37777777777777777,0.4444444444444444,0.38636363636363635,,0.375,0.375,1.0,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.42857142857142855,0.39285714285714285,4.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.1,0.09174311926605505,0.4,0.4444444444444444,0.5,0.2,0.1,1.0,1.0,0.5,0.022222222222222223,,,,,,,,,,,,,,,True,,,,,,,,
1627863,1610612755,Danuel House Jr.,Danuel House Jr.,1627863,PHI,11432.0,191.0,-15,397.0,391,144.0,167.0,49.0,788,15.0,23.0,,1.0,5.0,7.0,1.0,2.0,9.0,3.0,19.0,9.0,17.0,26.0,28.0,14.0,75.0,448,1.0,2.0,1.0,6.0,5.0,7.0,12.0,8.0,27.0,20.0,14.0,,19.0,,8.0,11.0,4.0,2.0,25.0,,2.0,12.0,7.0,2.0,21.0,2.0,23.0,,4.0,4.0,2.0,1.0,1.0,4.0,6.0,2.0,9.0,12.0,,,16.0,2.0,19.0,1.0,10.0,,2.0,2.0,2.0,1.0,27.0,144.0,,,0.5882352941176471,0.5882352941176471,0.6538461538461539,0.5,0.7142857142857143,0.5648148148148148,0.625,0.5,0.5952380952380952,0.6,0.5625,0.5185185185185185,,,,15.299334811529935,0.3333333333333333,0.2,0.08860759493670886,0.02197802197802198,0.14814814814814814,,0.11875,0.012345679012345678,0.022727272727272728,,,,0.05,0.12,0.14285714285714285,0.15873015873015872,0.1111111111111111,,0.42592592592592593,0.6521739130434783,0.6521739130434783,0.6666666666666666,0.037037037037037035,0.5,0.5,,0.16666666666666666,0.35185185185185186,0.25,,,0.3684210526315789,0.7142857142857143,0.15789473684210525,0.47368421052631576,0.9444444444444444,0.5764453703703704,0.5212333333333333,0.5750842105263159,0.15873015873015872,0.2857142857142857,0.08,0.36,2.742307692307693,25.210714285714285,0.36272040302267,2.0,7.0,3.0,9.0,3.0,24.0,7.0,3.0,2.0,,,1.0,1.0,2.0,1.0,0.8888888888888888,0.32142857142857145,0.25,0.32142857142857145,,0.2222222222222222,0.2222222222222222,0.5,0.3684210526315789,0.3684210526315789,1.0,0.3333333333333333,0.3684210526315789,1.0,1.0,,,1.0,2.0,1.0,2.0,3.0,,1.0,,,2.0,,,,,,0.5,,0.018518518518518517,1.0,1.0,,,0.5,0.5,1.0,,,2.0,1.0,2.0,0.1,1.0,,,,,,,,,,True,,,,,,,,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,4958.0,83.0,5,173.0,173,35.0,29.0,24.0,346,6.0,9.0,1.0,1.0,2.0,2.0,2.0,4.0,8.0,1.0,17.0,4.0,10.0,16.0,25.0,2.0,49.0,170,1.0,1.0,1.0,6.0,3.0,3.0,5.0,,6.0,8.0,12.0,2.0,17.0,1.0,8.0,11.0,8.0,,25.0,2.0,2.0,5.0,3.0,,8.0,4.0,12.0,1.0,5.0,3.0,6.0,1.0,5.0,1.0,7.0,2.0,2.0,3.0,,,5.0,,6.0,,3.0,,3.0,2.0,3.0,,6.0,35.0,,,0.4,0.4444444444444444,0.625,1.0,1.0,0.573170731707317,0.625,0.375,0.5568181818181818,0.6,0.375,0.6097560975609756,0.0625,0.1111111111111111,,25.628140703517587,0.8571428571428571,,0.08108108108108109,0.038461538461538464,0.14285714285714285,0.05,0.1111111111111111,0.043478260869565216,0.07692307692307693,,0.03571428571428571,0.08333333333333333,0.047619047619047616,0.09090909090909091,0.2,0.0967741935483871,0.5,0.05,0.21951219512195122,0.6666666666666666,0.75,0.3333333333333333,0.0975609756097561,0.5,0.5,0.5,0.1951219512195122,0.4146341463414634,0.25,1.0,,0.25,1.0,0.125,0.5,0.8292682926829268,0.527958536585366,0.5911624999999999,0.55369375,0.06818181818181818,0.15789473684210525,0.12244897959183673,0.12244897959183673,6.0875,25.736,0.2023121387283237,3.0,6.0,,9.0,,21.0,6.0,3.0,2.0,,2.0,1.0,,,,0.7777777777777778,0.36,,0.36,,0.375,0.42857142857142855,1.0,0.35294117647058826,0.35294117647058826,0.6666666666666666,,0.35294117647058826,2.0,3.0,2.0,,,1.0,1.0,3.0,6.0,,1.0,,,1.0,,,,,1.0,0.3333333333333333,,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,,,,,,,2.0,,0.6666666666666666,1.0,1.0,0.04,0.125,0.5,1.0,,,,True,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,14251.0,238.0,18,485.0,490,195.0,186.0,56.0,975,14.0,21.0,1.0,1.0,4.0,6.0,13.0,28.0,3.0,2.0,19.0,7.0,27.0,59.0,22.0,28.0,97.0,527,2.0,3.0,4.0,8.0,8.0,23.0,9.0,5.0,27.0,14.0,40.0,2.0,19.0,4.0,35.0,52.0,24.0,7.0,121.0,2.0,2.0,12.0,7.0,2.0,21.0,5.0,26.0,3.0,6.0,3.0,8.0,2.0,8.0,10.0,18.0,5.0,9.0,19.0,,2.0,27.0,,32.0,5.0,17.0,1.0,,,,,27.0,195.0,2.0,1.0,0.25925925925925924,0.2692307692307692,0.4576271186440678,0.6666666666666666,0.34782608695652173,0.42592592592592593,0.6666666666666666,0.34375,0.5106382978723404,0.8,0.38571428571428573,0.2716049382716049,0.06779661016949153,0.09523809523809523,0.03571428571428571,20.512820512820515,0.4444444444444444,0.15384615384615385,0.059322033898305086,0.017241379310344827,0.1016949152542373,0.022222222222222223,0.08050847457627118,0.019417475728155338,,0.018518518518518517,0.03125,,0.07547169811320754,0.04878048780487805,0.041666666666666664,0.09473684210526316,0.13043478260869565,0.06976744186046512,0.25925925925925924,0.6666666666666666,0.7368421052631579,0.35714285714285715,0.345679012345679,0.4642857142857143,0.48148148148148145,0.15384615384615385,0.037037037037037035,0.2345679012345679,0.3333333333333333,1.0,1.0,0.1875,0.6666666666666666,0.0625,0.21875,0.5308641975308642,0.5069154320987653,0.36924999999999997,0.4888265625000001,0.1827956989247312,0.23943661971830985,0.08247422680412371,0.27835051546391754,7.67627118644068,25.486363636363638,0.4020618556701031,1.0,4.0,1.0,5.0,2.0,12.0,4.0,17.0,12.0,1.0,3.0,,,,,0.8,0.22727272727272727,0.2222222222222222,0.22727272727272727,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.21052631578947367,0.21052631578947367,0.75,0.14285714285714285,0.21052631578947367,,10.0,,1.0,,,,,3.0,,5.0,1.0,2.0,2.0,,,,,,,0.1,0.12345679012345678,,,,,,,,0.5,,4.0,,,0.043478260869565216,,,,,,,,1.0,,,True,,,,,,,,
1630240,1610612755,Saben Lee,Saben Lee,1630240,PHI,607.0,10.0,5,21.0,19,2.0,2.0,3.0,40,3.0,3.0,1.0,1.0,,,,,1.0,,,,3.0,3.0,1.0,,6.0,20,1.0,1.0,,2.0,,,,,,2.0,4.0,,,,2.0,2.0,2.0,,4.0,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.75,1.0,,0.75,1.0,,0.25,,,,30.434782608695652,0.6666666666666666,,,,,,,,,,,,,,,,,,0.75,1.0,1.0,0.3333333333333333,,,,,0.25,,1.0,1.0,,,,,,1.0,0.6885875,,,,,0.3333333333333333,,1.2,24.1,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,4995.0,83.0,-3,165.0,171,38.0,32.0,22.0,336,7.0,11.0,1.0,1.0,3.0,3.0,4.0,10.0,3.0,1.0,11.0,2.0,13.0,25.0,14.0,6.0,50.0,186,1.0,4.0,1.0,6.0,4.0,6.0,3.0,4.0,21.0,14.0,12.0,2.0,11.0,5.0,8.0,14.0,7.0,1.0,34.0,1.0,3.0,11.0,4.0,1.0,16.0,4.0,20.0,,4.0,3.0,4.0,1.0,3.0,4.0,8.0,2.0,4.0,9.0,,3.0,5.0,,7.0,1.0,2.0,1.0,3.0,,3.0,,21.0,38.0,,1.0,0.5384615384615384,0.5833333333333334,0.52,0.25,0.6666666666666666,0.5641025641025641,0.4166666666666667,0.9444444444444444,0.5853658536585366,0.42857142857142855,0.9090909090909091,0.358974358974359,0.2,0.18181818181818182,0.3,26.063829787234045,0.5,0.16666666666666666,0.1111111111111111,0.06976744186046512,0.2682926829268293,0.02564102564102564,0.19480519480519481,0.04878048780487805,,0.15,0.03225806451612903,,0.08333333333333333,0.17647058823529413,,0.23529411764705882,0.42857142857142855,,0.28205128205128205,0.6363636363636364,0.7777777777777778,0.7142857142857143,0.2564102564102564,0.4,0.5714285714285714,0.25,0.07692307692307693,0.28205128205128205,0.16666666666666666,1.0,,0.3333333333333333,1.0,0.1111111111111111,0.2222222222222222,0.6410256410256411,0.5258089743589743,0.48153000000000007,0.5565833333333333,0.05,0.07692307692307693,0.12,0.42,6.816,26.328571428571426,0.23030303030303031,1.0,5.0,2.0,6.0,3.0,15.0,5.0,6.0,5.0,,1.0,1.0,,,1.0,0.8333333333333334,0.42857142857142855,1.0,0.42857142857142855,,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.45454545454545453,0.8,1.0,0.45454545454545453,2.0,4.0,,1.0,1.0,2.0,1.0,2.0,3.0,,1.0,,,,,,,,3.0,0.5,,0.10256410256410256,0.5,0.5,0.5,,0.3333333333333333,0.5,1.0,1.0,,,1.0,,,,,,,,,,2.0,,,True,,,,,,,,
1629667,1610612755,Jalen McDaniels,Jalen McDaniels,1629667,PHI,1852.0,31.0,13,66.0,66,16.0,22.0,7.0,132,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,7.0,8.0,4.0,,20.0,68,2.0,2.0,,4.0,3.0,3.0,2.0,,9.0,12.0,2.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,5.0,2.0,,,,2.0,2.0,,2.0,3.0,,,,,,,,,1.0,,1.0,,9.0,16.0,,,0.8571428571428571,1.0,0.875,1.0,1.0,0.8333333333333334,1.0,0.9,0.8333333333333334,1.0,0.9,0.3333333333333333,,,,19.178082191780824,,,0.08333333333333333,0.08333333333333333,0.07142857142857142,,0.07692307692307693,0.038461538461538464,,0.125,,,,,0.2,0.1,,,0.4166666666666667,1.0,1.0,0.8,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.5,0.4,1.0,0.4,,0.75,0.5913166666666666,0.74065,0.59861,,,0.2,0.45,4.9750000000000005,25.55,0.24242424242424243,1.0,1.0,,2.0,1.0,6.0,1.0,,,,3.0,,,1.0,,1.0,0.5,0.5,0.5,,0.5,0.5,1.0,0.5,0.5,1.0,,0.5,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,0.08333333333333333,1.0,1.0,1.0,,,,,0.5,,,,1.0,,1.0,,,,,,,,,,True,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,3937.0,66.0,-36,138.0,136,60.0,39.0,23.0,274,3.0,6.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,4.0,8.0,8.0,,17.0,155,,1.0,,,1.0,2.0,3.0,,5.0,8.0,,,7.0,1.0,2.0,2.0,1.0,1.0,4.0,,2.0,1.0,1.0,,2.0,2.0,4.0,,4.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,7.0,2.0,,1.0,,,,,,,,1.0,,5.0,60.0,,,1.0,1.0,0.5,,0.5,0.53125,,0.5,0.53125,,0.5,0.5,0.125,0.16666666666666666,,12.422360248447204,0.25,,0.038461538461538464,0.044444444444444446,0.04,,0.0392156862745098,0.02666666666666667,0.058823529411764705,,,,,0.1111111111111111,,0.045454545454545456,,,0.375,0.5,0.6,1.0,0.125,0.5,0.5,1.0,0.0625,0.4375,0.5,,,0.4,0.5,0.2,0.4,0.875,0.51153125,0.6249,0.45640000000000003,,,,0.29411764705882354,3.3,25.725,0.43478260869565216,1.0,2.0,,3.0,1.0,9.0,2.0,,,,,,,,,1.0,0.375,0.3333333333333333,0.375,,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,,0.2857142857142857,,,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,0.5,,,1.0,,,,,0.1,,,,,,,,,1.0,,True,,,,,,,,
