EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,HeaveAttempts,Transition Take Fouls Drawn,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,on,Corner3PctBlocked,Clear Path Fouls,LongMidRangePctBlocked,HeaveMakes
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,106683.0,1778,-60.0,3698,3689,684,694.0,347,7387,78.0,111.0,6.0,10.0,11.0,16.0,56.0,128.0,56.0,109.0,16.0,47.0,2.0,3.0,2.0,12.0,132.0,332.0,5.0,19.0,15.0,56.0,190.0,348.0,148.0,379.0,143.0,967.0,4259,12.0,19.0,7.0,22.0,9.0,54.0,23.0,49.0,17.0,68.0,61.0,158.0,118.0,262.0,288.0,156.0,6.0,332.0,132.0,14.0,3.0,228.0,106.0,334.0,64.0,42.0,168.0,50.0,10.0,774.0,14.0,14.0,63.0,69.0,5.0,137.0,28.0,165.0,10.0,60.0,41.0,19.0,95.0,33.0,71.0,52.0,2.0,24.0,1.0,3.0,147.0,6.0,21.0,48.0,117.0,2.0,10.0,6.0,1.0,144.0,2.0,1.0,13.0,167.0,11.0,11.0,59.0,1.0,21.0,19.0,2.0,2.0,9.0,2.0,8.0,21.0,8.0,1.0,153.0,674,9.0,18.0,0.3105263157894737,0.3155080213903743,0.6486486486486487,0.3905013192612137,0.3181818181818182,0.25,0.3905013192612137,0.5459770114942529,0.631578947368421,0.4693877551020408,0.5667125171939478,0.5487804878048781,0.4145299145299145,0.6010037641154329,0.6,0.5308219178082192,0.5213204951856947,0.0079155672823219,0.0402298850574712,0.072072072072072,0.046875,0.0090361445783132,23.01877590831505,0.6462585034013606,0.0515463917525773,0.0755750273822563,0.0169491525423728,0.0809768637532133,0.0184453227931488,0.07806031933767,0.0176656151419558,0.0157232704402515,0.0193370165745856,0.0136986301369863,0.0136986301369863,0.0342857142857142,0.0821917808219178,0.0698924731182795,0.0738636363636363,0.080068143100511,0.0837696335078534,0.02710027100271,0.3809523809523809,0.1526822558459422,0.7027027027027027,0.7572815533980582,0.4615384615384615,0.1760660247592847,0.4375,0.4590163934426229,0.1964285714285714,0.1499312242090784,0.5137614678899083,0.5137614678899083,0.2142857142857142,0.0646492434662998,0.3404255319148936,0.3404255319148936,0.9375,0.4566712517193947,0.3975903614457831,0.4012158054711246,0.6136363636363636,0.2439024390243902,0.6,0.1666666666666666,0.073170731707317,0.6666666666666666,1.0,0.4634146341463415,0.2631578947368421,0.8,0.1367521367521367,0.6875,0.1025641025641025,0.1666666666666666,0.4786324786324786,0.2678571428571428,0.6740027510316369,0.3975903614457831,0.5134458620689657,0.5402344827586206,0.5053508620689656,0.0773195876288659,0.1489898989898989,0.0026315789473684,0.0558428128231644,0.1633919338159255,9.504310344827584,25.492612137203164,0.1849648458626284,,,,,,,,,,True,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,31740.0,529,-52.0,1105,1096,201,172.0,114,2201,38.0,48.0,8.0,9.0,10.0,10.0,32.0,64.0,10.0,17.0,3.0,12.0,,2.0,,5.0,21.0,71.0,,3.0,2.0,11.0,80.0,129.0,24.0,83.0,64.0,296.0,1285,11.0,14.0,,5.0,9.0,31.0,13.0,19.0,2.0,16.0,27.0,59.0,98.0,62.0,69.0,3.0,12.0,71.0,21.0,6.0,1.0,68.0,18.0,86.0,13.0,5.0,48.0,16.0,4.0,190.0,6.0,17.0,45.0,44.0,5.0,94.0,24.0,118.0,3.0,9.0,3.0,6.0,23.0,9.0,17.0,30.0,1.0,6.0,,4.0,53.0,1.0,7.0,29.0,55.0,1.0,4.0,15.0,,72.0,1.0,3.0,3.0,72.0,9.0,,31.0,1.0,8.0,10.0,,,5.0,,5.0,10.0,5.0,,59.0,195,2.0,8.0,0.6125,0.6621621621621622,0.9583333333333334,0.2891566265060241,,0.125,0.2891566265060241,0.6201550387596899,0.7857142857142857,0.6842105263157895,0.5471698113207547,0.5789473684210527,0.4571428571428571,0.6090534979423868,0.6458333333333334,0.6145833333333334,0.3915094339622642,0.0120481927710843,0.0465116279069767,0.0416666666666666,0.0625,0.0140845070422535,23.85173247381144,0.4339622641509434,0.25,0.1476510067114094,0.0702479338842975,0.1867219917012448,0.0246913580246913,0.1651205936920222,0.0474226804123711,0.05,0.1020408163265306,0.0454545454545454,0.0255102040816326,0.0212765957446808,0.1271186440677966,0.1428571428571428,0.1911764705882352,0.1979166666666666,0.1428571428571428,0.03,0.5,0.2264150943396226,0.7916666666666666,0.8260869565217391,0.6842105263157895,0.3018867924528302,0.5,0.5333333333333333,0.46875,0.080188679245283,0.5882352941176471,0.5882352941176471,0.8,0.0566037735849056,0.25,0.25,1.0,0.3349056603773584,0.2957746478873239,0.3,0.9523809523809524,0.4736842105263157,0.8888888888888888,0.25,0.1052631578947368,,,0.1578947368421052,,,0.2857142857142857,1.0,0.1428571428571428,,0.3142857142857143,0.1818181818181818,0.6179245283018868,0.2957746478873239,0.5182037735849057,0.4964038461538461,0.55444,0.1361702127659574,0.2052980132450331,0.0119047619047619,0.1047297297297297,0.1993243243243243,6.897674418604652,25.609638554216865,0.1819004524886877,1.0,0.0384615384615384,,,,,,,,True,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,18054.0,301,-87.0,626,642,140,153.0,67,1268,20.0,28.0,3.0,3.0,2.0,2.0,7.0,17.0,4.0,6.0,17.0,29.0,1.0,3.0,5.0,6.0,10.0,33.0,,2.0,,9.0,31.0,51.0,27.0,62.0,14.0,157.0,765,3.0,3.0,1.0,5.0,2.0,11.0,3.0,5.0,5.0,15.0,4.0,25.0,50.0,12.0,78.0,3.0,4.0,33.0,10.0,2.0,,10.0,5.0,15.0,2.0,3.0,10.0,,,35.0,3.0,2.0,11.0,11.0,2.0,24.0,5.0,29.0,3.0,6.0,3.0,3.0,6.0,,3.0,7.0,,3.0,,4.0,13.0,,2.0,19.0,35.0,2.0,1.0,1.0,,24.0,5.0,1.0,4.0,18.0,1.0,4.0,5.0,1.0,2.0,3.0,,,2.0,,1.0,3.0,1.0,,21.0,135,4.0,,0.8064516129032258,0.8620689655172413,0.9629629629629628,0.4354838709677419,0.2,0.3333333333333333,0.4354838709677419,0.6078431372549019,1.0,0.6,0.6327433628318584,0.5625,0.525,0.6428571428571429,0.6111111111111112,0.5681818181818182,0.5486725663716814,,0.0392156862745098,0.0714285714285714,,,18.857142857142858,0.4615384615384615,0.0833333333333333,0.0696202531645569,0.0136054421768707,0.0948275862068965,0.0205479452054794,0.0802919708029197,0.0170648464163822,,0.0285714285714285,,0.018348623853211,0.027027027027027,0.0909090909090909,0.0547945205479452,0.0666666666666666,0.0526315789473684,0.175,0.06,0.3333333333333333,0.247787610619469,0.7142857142857143,0.7692307692307693,0.75,0.1504424778761062,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.0530973451327433,0.6666666666666666,0.6666666666666666,1.0,0.2566371681415929,0.5862068965517241,0.5862068965517241,1.0,0.2920353982300885,0.303030303030303,0.303030303030303,0.9,0.375,1.0,0.3333333333333333,0.375,0.3333333333333333,1.0,0.25,,,0.1,1.0,0.3,0.8333333333333334,0.45,,0.7964601769911505,0.303030303030303,0.5489459821428571,0.5047916666666667,0.5076575000000001,0.0512820512820512,0.0909090909090909,0.0161290322580645,0.0700636942675159,0.1592356687898089,5.492156862745098,24.58870967741936,0.2236421725239616,,,1.0,,,,,,,True,,,,
1627854,1610612750,Bryn Forbes,Bryn Forbes,1627854,MIN,6187.0,103,7.0,217,218,54,54.0,29,435,1.0,2.0,,,,,4.0,12.0,2.0,6.0,3.0,7.0,,,,1.0,2.0,7.0,,1.0,,1.0,7.0,20.0,5.0,14.0,1.0,30.0,250,1.0,1.0,,1.0,,2.0,1.0,4.0,,2.0,,2.0,12.0,2.0,15.0,,,7.0,2.0,1.0,2.0,4.0,3.0,7.0,3.0,,3.0,,1.0,17.0,,1.0,1.0,4.0,,5.0,1.0,6.0,,2.0,2.0,,3.0,1.0,1.0,1.0,,2.0,,,4.0,1.0,1.0,3.0,9.0,,1.0,,,3.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,2.0,54,1.0,,0.8571428571428571,0.8571428571428571,1.0,0.3571428571428571,,,0.3571428571428571,0.35,1.0,0.25,0.4264705882352941,0.5,0.1666666666666666,0.4411764705882353,0.5,0.1666666666666666,0.4117647058823529,0.1428571428571428,0.05,,0.0833333333333333,0.2857142857142857,15.384615384615383,0.75,,0.0975609756097561,0.0196078431372549,0.0238095238095238,,0.0602409638554216,0.010204081632653,,0.0434782608695652,,,,0.08,,0.25,0.0344827586206896,,,1.0,0.0588235294117647,0.5,0.5,1.0,0.3529411764705882,0.3333333333333333,0.3636363636363636,0.75,0.1764705882352941,0.3333333333333333,0.3333333333333333,1.0,0.2058823529411764,0.4285714285714285,0.4285714285714285,1.0,0.2058823529411764,0.2857142857142857,0.4,1.0,,,,,,,0.5,,,,,0.1666666666666666,,0.1666666666666666,,0.4705882352941176,0.2857142857142857,0.4890544117647059,0.449325,0.4301916666666667,0.0294117647058823,0.05,,0.0666666666666666,0.0666666666666666,11.174999999999995,24.607142857142858,0.2488479262672811,,,,,,,,,,True,,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,26355.0,439,-29.0,929,931,218,247.0,91,1860,28.0,54.0,3.0,10.0,3.0,4.0,29.0,59.0,6.0,15.0,3.0,16.0,,1.0,,2.0,14.0,60.0,,4.0,6.0,21.0,63.0,128.0,17.0,76.0,24.0,201.0,1082,7.0,17.0,,5.0,3.0,17.0,11.0,24.0,6.0,23.0,1.0,41.0,68.0,58.0,39.0,12.0,8.0,58.0,14.0,8.0,,27.0,9.0,36.0,6.0,3.0,19.0,5.0,3.0,81.0,7.0,10.0,20.0,23.0,2.0,45.0,17.0,62.0,9.0,16.0,11.0,5.0,17.0,3.0,11.0,7.0,,6.0,2.0,,24.0,,3.0,15.0,30.0,,,1.0,,32.0,,1.0,5.0,35.0,5.0,1.0,19.0,,1.0,1.0,,,,,1.0,1.0,1.0,,41.0,218,5.0,,0.5396825396825397,0.576271186440678,0.7647058823529411,0.2236842105263158,,0.2608695652173913,0.2297297297297297,0.4921875,0.4117647058823529,0.4583333333333333,0.4338235294117647,0.3181818181818182,0.425531914893617,0.45662100456621,0.3541666666666667,0.4361702127659574,0.3725490196078431,,0.0625,0.1111111111111111,0.0338983050847457,,23.586744639376217,0.7083333333333334,0.0714285714285714,0.0991379310344827,0.0485436893203883,0.1183431952662721,0.0360824742268041,0.1072319201995012,0.0425,0.0869565217391304,0.04,,0.0389610389610389,0.025,0.0989010989010989,0.075268817204301,0.1458333333333333,0.0956521739130434,0.1666666666666666,0.079646017699115,1.0,0.2647058823529412,0.5185185185185185,0.5833333333333334,0.5357142857142857,0.2892156862745098,0.4915254237288136,0.5087719298245614,0.5862068965517241,0.0735294117647058,0.4,0.4,0.3333333333333333,0.0784313725490196,0.1875,0.1875,1.0,0.2941176470588235,0.2333333333333333,0.2333333333333333,0.7142857142857143,0.4545454545454545,0.3,,0.0454545454545454,,,0.1818181818181818,,,0.0851063829787234,0.75,0.0425531914893617,,0.4468085106382978,0.2857142857142857,0.6372549019607843,0.2413793103448276,0.5213245049504951,0.4958321428571428,0.4810195652173912,0.0871559633027523,0.1338028169014084,,0.0845771144278607,0.2039800995024875,6.767187499999999,25.751315789473686,0.2346609257265877,,,,2.0,1.0,,,,,True,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,82762.0,1379,-28.0,2875,2853,544,522.0,263,5728,150.0,230.0,10.0,12.0,33.0,47.0,37.0,100.0,30.0,85.0,13.0,25.0,2.0,3.0,1.0,3.0,76.0,225.0,5.0,12.0,11.0,45.0,217.0,415.0,89.0,250.0,138.0,839.0,3306,12.0,18.0,7.0,15.0,12.0,57.0,43.0,82.0,12.0,48.0,40.0,162.0,142.0,292.0,159.0,108.0,8.0,225.0,76.0,18.0,1.0,84.0,78.0,162.0,56.0,22.0,62.0,18.0,4.0,402.0,8.0,11.0,95.0,85.0,8.0,188.0,20.0,208.0,9.0,61.0,34.0,27.0,61.0,34.0,36.0,64.0,9.0,25.0,,8.0,125.0,3.0,25.0,38.0,86.0,6.0,4.0,4.0,,121.0,,2.0,3.0,178.0,25.0,8.0,87.0,1.0,9.0,18.0,4.0,3.0,9.0,1.0,8.0,22.0,10.0,1.0,156.0,535,8.0,4.0,0.3271889400921659,0.3333333333333333,0.5955056179775281,0.356,0.4666666666666667,0.25,0.356,0.5228915662650603,0.6666666666666666,0.524390243902439,0.5270676691729324,0.6818181818181818,0.4692307692307692,0.5658073270013568,0.7051282051282052,0.5228758169934641,0.3759398496240601,0.004,0.0433734939759036,0.0434782608695652,0.08,0.0044444444444444,27.06436420722135,0.488,0.1066666666666666,0.1221264367816092,0.0172684458398744,0.1522435897435897,0.0134907251264755,0.1363636363636363,0.0154471544715447,0.0241935483870967,0.018796992481203,,0.0109409190371991,0.0220588235294117,0.092526690391459,0.1205673758865248,0.18796992481203,0.1464435146443514,0.1712328767123287,0.0269461077844311,0.4545454545454545,0.3458646616541353,0.6521739130434783,0.6818181818181818,0.3666666666666666,0.150375939849624,0.37,0.4021739130434782,0.2702702702702703,0.1278195488721804,0.3529411764705882,0.3529411764705882,0.2,0.037593984962406,0.52,0.52,1.0,0.3383458646616541,0.3377777777777778,0.3392857142857143,0.5263157894736842,0.3636363636363636,0.8333333333333334,0.3,0.0909090909090909,0.6666666666666666,1.0,0.3636363636363636,0.4166666666666667,0.4,0.3615384615384615,0.7021276595744681,0.023076923076923,0.3333333333333333,0.3461538461538461,0.2444444444444444,0.7218045112781954,0.3377777777777778,0.5437854887218047,0.5589630434782609,0.5378915384615385,0.1208791208791208,0.1823899371069182,0.0039840637450199,0.067938021454112,0.1930870083432657,6.684578313253013,25.68,0.1892173913043478,1.0,0.0149253731343283,,,,1.0,2.0,,,True,,,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,74008.0,1233,-16.0,2555,2545,409,414.0,233,5100,83.0,122.0,18.0,25.0,15.0,21.0,30.0,75.0,9.0,17.0,26.0,71.0,3.0,5.0,4.0,11.0,17.0,54.0,,4.0,7.0,11.0,122.0,214.0,43.0,125.0,44.0,417.0,2908,23.0,34.0,3.0,9.0,13.0,68.0,17.0,26.0,11.0,22.0,4.0,71.0,162.0,82.0,129.0,,30.0,54.0,17.0,17.0,,48.0,33.0,81.0,23.0,10.0,36.0,10.0,2.0,195.0,23.0,27.0,43.0,43.0,12.0,98.0,50.0,148.0,10.0,34.0,26.0,8.0,28.0,5.0,18.0,29.0,4.0,10.0,4.0,9.0,57.0,5.0,7.0,62.0,138.0,2.0,6.0,5.0,,62.0,1.0,3.0,9.0,55.0,11.0,,32.0,,1.0,36.0,6.0,5.0,22.0,,14.0,42.0,28.0,,69.0,404,8.0,,0.6639344262295082,0.7570093457943925,1.0,0.344,0.3333333333333333,0.5,0.344,0.5700934579439252,0.6764705882352942,0.6538461538461539,0.5501474926253688,0.6395348837209303,0.6979166666666666,0.5775623268698061,0.6666666666666666,0.6698113207547169,0.3687315634218289,,0.0794392523364486,0.0983606557377049,0.0666666666666666,,14.713129179866243,0.4912280701754385,0.1875,0.0672926447574334,0.0454545454545454,0.0776173285198556,0.0452755905511811,0.0720871751886001,0.0453720508166969,0.0583333333333333,0.0357142857142857,0.0392156862745098,0.0535714285714285,0.0172413793103448,0.0454545454545454,0.0952380952380952,0.056910569105691,0.0868544600938967,0.046875,0.0641025641025641,0.6666666666666666,0.359882005899705,0.680327868852459,0.7545454545454545,0.6385542168674698,0.2212389380530973,0.4,0.4285714285714285,0.7666666666666667,0.0501474926253687,0.5294117647058824,0.5294117647058824,0.5555555555555556,0.2094395280235988,0.3661971830985915,0.3661971830985915,1.0,0.1592920353982301,0.3148148148148148,0.3148148148148148,1.0,0.5813953488372093,0.72,0.1666666666666666,0.1162790697674418,0.6,1.0,0.0930232558139534,,,0.4375,0.7142857142857143,0.2291666666666666,0.3636363636363636,0.2291666666666666,0.6363636363636364,0.7286135693215339,0.3148148148148148,0.5578544247787611,0.571252,0.5879635416666665,0.0888888888888888,0.1361702127659574,,0.1630695443645084,0.1702637889688249,5.256074766355141,24.0832,0.160078277886497,,,,,,1.0,2.0,,,True,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,2048.0,34,13.0,76,74,16,14.0,6,150,3.0,5.0,,,,1.0,,,,,,2.0,,1.0,,1.0,2.0,4.0,,,,,3.0,5.0,2.0,6.0,2.0,14.0,72,,,,1.0,,,,1.0,,1.0,,,6.0,,3.0,3.0,,4.0,2.0,,,2.0,4.0,6.0,3.0,1.0,1.0,,1.0,16.0,1.0,2.0,1.0,4.0,,5.0,3.0,8.0,1.0,2.0,,2.0,,,,,,,,,,,,1.0,2.0,,,,,2.0,,,1.0,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,16,,,1.0,1.0,0.5,0.3333333333333333,,,0.3333333333333333,0.6,,,0.5454545454545454,,,0.5833333333333334,,,0.5454545454545454,,,,,,14.634146341463415,,,0.16,0.1176470588235294,0.0476190476190476,0.0666666666666666,0.108695652173913,0.09375,0.25,,,0.0909090909090909,,0.0833333333333333,0.1666666666666666,1.0,,0.1111111111111111,0.1666666666666666,,0.4545454545454545,0.6,0.6,1.0,,,,,,,,,0.1818181818181818,,,,0.3636363636363636,0.5,0.5,0.5,,,,1.0,,,,,,0.5,,0.5,,,,1.0,0.5,0.6261590909090909,0.62595,0.73655,0.0833333333333333,0.1666666666666666,,,,1.7,25.01666666666667,0.2105263157894736,,,,,,,,,,True,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,46200.0,770,63.0,1598,1591,257,274.0,126,3189,29.0,49.0,3.0,7.0,1.0,6.0,37.0,77.0,1.0,6.0,10.0,19.0,,,,1.0,8.0,19.0,,1.0,,4.0,67.0,132.0,18.0,38.0,51.0,239.0,1784,5.0,14.0,,1.0,7.0,17.0,5.0,20.0,,5.0,15.0,25.0,72.0,62.0,51.0,3.0,6.0,19.0,8.0,7.0,,79.0,39.0,118.0,27.0,12.0,66.0,11.0,2.0,275.0,10.0,12.0,53.0,49.0,9.0,111.0,24.0,135.0,5.0,31.0,18.0,13.0,21.0,5.0,17.0,21.0,5.0,4.0,1.0,3.0,42.0,3.0,2.0,30.0,68.0,2.0,6.0,3.0,,59.0,1.0,6.0,9.0,63.0,7.0,1.0,30.0,,5.0,29.0,,,20.0,1.0,8.0,29.0,19.0,,25.0,250,7.0,5.0,0.5373134328358209,0.5625,0.9444444444444444,0.4736842105263157,,,0.4736842105263157,0.5075757575757576,0.3571428571428571,0.25,0.5529411764705883,0.3333333333333333,0.2,0.6035353535353535,0.4473684210526316,0.3787878787878788,0.2235294117647059,,0.053030303030303,0.1020408163265306,0.0259740259740259,,13.80103507763082,0.5,0.2093023255813953,0.1209876543209876,0.0350877192982456,0.1582089552238806,0.0327868852459016,0.1378378378378378,0.0340030911901081,0.0327868852459016,0.0316455696202531,0.0483870967741935,0.0321100917431192,0.0344827586206896,0.1140939597315436,0.1016949152542373,0.1772151898734177,0.174721189591078,0.0909090909090909,0.0641025641025641,0.6551724137931034,0.288235294117647,0.5918367346938775,0.6590909090909091,0.4827586206896552,0.4529411764705882,0.4805194805194805,0.4933333333333333,0.5945945945945946,0.0352941176470588,0.1666666666666666,0.1666666666666666,,0.1117647058823529,0.5263157894736842,0.5263157894736842,1.0,0.1117647058823529,0.4210526315789473,0.4210526315789473,0.875,0.4666666666666667,0.4285714285714285,,,,,0.0666666666666666,,,0.24,0.1666666666666666,0.04,,0.16,,0.5117647058823529,0.4210526315789473,0.5039905882352942,0.4757277777777777,0.472984,0.155440414507772,0.1935483870967742,,0.0711297071129707,0.104602510460251,5.973484848484849,24.184210526315788,0.1608260325406758,2.0,0.0512820512820512,,,,,,,,True,,,,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,66199.0,1103,-1.0,2260,2250,371,283.0,231,4510,186.0,254.0,39.0,71.0,33.0,44.0,9.0,33.0,,3.0,,,,,,,,1.0,,,,,195.0,290.0,,1.0,107.0,497.0,2521,41.0,75.0,,,24.0,106.0,35.0,49.0,,,26.0,96.0,314.0,76.0,,,68.0,1.0,,22.0,,18.0,12.0,30.0,6.0,6.0,5.0,5.0,8.0,72.0,30.0,78.0,143.0,151.0,20.0,314.0,111.0,425.0,11.0,31.0,20.0,11.0,30.0,4.0,8.0,34.0,3.0,22.0,,6.0,64.0,10.0,16.0,55.0,106.0,,19.0,18.0,1.0,156.0,,25.0,2.0,162.0,19.0,,81.0,,10.0,40.0,1.0,,29.0,,11.0,41.0,21.0,2.0,96.0,365,2.0,9.0,0.8051282051282052,0.9751552795031057,,,,,,0.6724137931034483,0.5466666666666666,0.7142857142857143,0.6701030927835051,0.5466666666666666,0.7142857142857143,0.6845730027548209,0.5698924731182796,0.7272727272727273,0.0034364261168384,,0.0758620689655172,0.0748031496062992,0.0909090909090909,,16.818002368732728,0.46875,0.425531914893617,0.2644483362521891,0.1466165413533834,0.2729007633587786,0.0674157303370786,0.2684931506849315,0.1105424769703173,0.2030456852791878,0.111587982832618,0.1176470588235294,0.069164265129683,0.0612244897959183,0.2018348623853211,0.2875,0.336283185840708,0.2628992628992629,0.3076923076923077,0.1549295774647887,0.5121951219512195,0.872852233676976,0.7322834645669292,0.7914893617021277,0.8064516129032258,0.1134020618556701,0.2727272727272727,0.3,0.7777777777777778,0.0103092783505154,,,,,,,,0.0034364261168384,,,,0.9466666666666668,0.5492957746478874,0.1538461538461538,,,,,,,0.8979591836734694,0.75,,,,,0.8762886597938144,,0.6328022336769757,0.5960380952380951,0.6356469387755102,0.2294617563739376,0.2301136363636363,,0.2132796780684104,0.193158953722334,2.164137931034483,25.7,0.1641592920353982,3.0,0.0535714285714285,,,,1.0,4.0,1.0,1.0,True,,,,
