EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedAtRim,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,Charge Fouls Drawn,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Transition Take Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,Transition Take Fouls Drawn,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,3SecondViolations,on,Arc3PctBlocked,HeaveMakes,OffensiveGoaltends
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,4517.0,75,6,159,158,63,66,23,317,11,17,8.0,12.0,2.0,3.0,4.0,1.0,1.0,11,22,1.0,9.0,31,179,8.0,13.0,3.0,19.0,2.0,4.0,4.0,8.0,12,10.0,10.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,11.0,9.0,11.0,20.0,11.0,31,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,8.0,3.0,13.0,19,3.0,3.0,10.0,2.0,2.0,9.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,8.0,63,1.0,1.0,0.5454545454545454,1.0,0.5,0.6153846153846154,0.5,0.4782608695652174,0.6153846153846154,0.5,0.5740740740740741,0.6785714285714286,0.6666666666666666,0.043478260869565216,0.09090909090909091,0.5,18.51851851851852,0.25,0.39285714285714285,0.22448979591836735,0.23076923076923078,0.29850746268656714,0.14473684210526316,0.16,0.3157894736842105,0.2,0.4,0.35714285714285715,0.5,0.1935483870967742,0.375,0.2222222222222222,0.5,0.7391304347826086,0.6470588235294118,0.6470588235294118,0.5454545454545454,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.9230769230769231,0.6666666666666666,0.375,0.75,0.6666666666666666,0.782608695652174,0.5463782608695652,0.5807083333333333,0.61165,0.15384615384615385,0.16,0.6129032258064516,0.25806451612903225,2.686363636363637,23.5,0.39622641509433965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,14439.0,241,72,500,495,152,102,67,995,13,20,2.0,4.0,4.0,6.0,31.0,33.0,4.0,39,84,28.0,36.0,150,546,4.0,10.0,4.0,18.0,16.0,31.0,22.0,75.0,26,52.0,,9.0,20.0,10.0,30.0,8.0,17.0,70.0,3.0,21.0,14.0,35.0,4.0,39,2.0,8.0,5.0,3.0,14.0,,8.0,5.0,6.0,1.0,19.0,3.0,7.0,15,,1.0,29.0,,3.0,43.0,3.0,18.0,3.0,5.0,3.0,6.0,2.0,75.0,152,2.0,2.0,0.3333333333333333,0.3333333333333333,0.4642857142857143,0.4,0.5161290322580645,0.5089285714285714,0.5384615384615384,0.6162790697674418,0.5648854961832062,0.5666666666666667,0.6818181818181818,0.25,0.10714285714285714,0.12903225806451613,25.91304347826087,0.7368421052631579,0.1111111111111111,0.02127659574468085,0.19626168224299065,0.15021459227467812,0.018779342723004695,,0.06521739130434782,,0.046511627906976744,0.06,0.2727272727272727,0.20481927710843373,0.16666666666666666,0.038461538461538464,0.3333333333333333,0.17857142857142858,0.65,0.7222222222222222,0.3076923076923077,0.2767857142857143,0.29464285714285715,0.03571428571428571,0.3076923076923077,0.5,0.5,0.13953488372093023,0.6666666666666666,0.42857142857142855,0.48838571428571426,0.4948409090909091,0.4538697674418604,0.1484375,0.18181818181818182,0.12,0.5,11.261904761904763,25.632142857142856,0.304,15.0,11.0,2.0,1.0,10.0,24.0,2.0,3.0,7.0,11.0,12.0,2.0,3.0,7.0,12.0,30.0,6.0,24.0,10.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.8333333333333334,0.42857142857142855,0.6666666666666666,0.5833333333333334,0.42857142857142855,0.1,0.09090909090909091,0.013888888888888888,0.017241379310344827,0.4838709677419355,0.5555555555555556,0.26666666666666666,0.3333333333333333,0.36666666666666664,0.45454545454545453,0.5,0.5,1.0,0.21428571428571427,0.4166666666666667,0.4166666666666667,0.8,0.23076923076923078,0.6666666666666666,1.0,0.023255813953488372,0.2558139534883721,0.6363636363636364,0.4166666666666667,0.034482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628984,1610612740,Devonte' Graham,Devonte' Graham,1628984,NOP,14947.0,249,41,518,518,156,119,65,1036,4,8,,,2.0,4.0,2.0,2.0,9.0,8,12,56.0,14.0,78,572,1.0,1.0,3.0,5.0,2.0,4.0,4.0,17.0,8,8.0,,2.0,22.0,15.0,37.0,10.0,18.0,89.0,1.0,15.0,9.0,24.0,4.0,28,1.0,7.0,3.0,4.0,7.0,,7.0,3.0,,2.0,10.0,4.0,11.0,18,1.0,1.0,12.0,,,17.0,2.0,8.0,,6.0,3.0,6.0,4.0,17.0,156,,,0.5,0.5,0.6666666666666666,1.0,0.5,0.47058823529411764,0.125,0.325,0.5135135135135135,0.2777777777777778,0.38095238095238093,0.8235294117647058,0.16666666666666666,,14.023372287145241,0.7,0.08256880733944955,0.007194244604316547,0.12295081967213115,0.1038961038961039,0.016194331983805668,0.014285714285714285,,,0.06666666666666667,0.09433962264150944,0.07692307692307693,0.10416666666666667,0.19230769230769232,0.024390243902439025,0.6666666666666666,0.11764705882352941,0.5,0.6666666666666666,0.5,0.029411764705882353,0.029411764705882353,0.1323529411764706,,,,0.2,0.5,0.9411764705882353,0.5442176470588236,0.5390625,0.5417500000000001,0.10810810810810811,0.4444444444444444,0.0641025641025641,0.21794871794871795,6.1000000000000005,25.494642857142857,0.30115830115830117,2.0,2.0,3.0,2.0,13.0,47.0,,6.0,2.0,14.0,16.0,,7.0,3.0,16.0,45.0,3.0,47.0,13.0,5.0,4.0,,3.0,1.0,,3.0,,,2.0,,0.9375,0.2857142857142857,,0.1875,0.2857142857142857,0.25,,0.027777777777777776,0.012195121951219513,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6911764705882353,0.2765957446808511,0.2765957446808511,0.9230769230769231,0.75,,,0.1,0.7,0.14285714285714285,0.2765957446808511,,1.0,1.0,1.0,1.0,0.07692307692307693,0.125,0.5,,,,,,,,,,,,,,,,,,,,,True,,,
1629627,1610612740,Zion Williamson,Zion Williamson,1629627,NOP,57369.0,956,149,1990,1984,580,470,243,3974,237,342,33.0,43.0,75.0,109.0,103.0,5.0,,278,450,19.0,177.0,754,2211,38.0,50.0,17.0,96.0,81.0,131.0,63.0,234.0,254,302.0,46.0,44.0,55.0,78.0,133.0,55.0,34.0,344.0,33.0,62.0,59.0,144.0,58.0,202,14.0,32.0,16.0,16.0,53.0,8.0,26.0,46.0,27.0,5.0,99.0,27.0,31.0,65,3.0,2.0,187.0,3.0,2.0,248.0,35.0,127.0,13.0,15.0,6.0,16.0,6.0,234.0,577,5.0,12.0,0.4568345323741007,0.4980392156862745,0.6177777777777778,0.76,0.6183206106870229,0.6151385927505331,0.7745098039215687,0.6195652173913043,0.6567944250871081,0.7868852459016393,0.6685714285714286,0.04051172707889126,0.09777777777777778,0.17475728155339806,29.53846153846154,0.5353535353535354,0.13053097345132744,0.06273764258555133,0.13777777777777778,0.13414634146341464,0.06150341685649203,0.068,0.06842105263157895,0.03488372093023256,0.13970588235294118,0.11764705882352941,0.14285714285714285,0.13256484149855907,0.1553398058252427,0.10294117647058823,0.375,0.7292110874200426,0.6929824561403509,0.75,0.4936708860759494,0.21961620469083157,0.010660980810234541,,0.8431372549019608,0.7674418604651163,0.15151515151515152,0.7898550724637681,0.6880733944954128,0.7697228144989339,0.5747498931623932,0.5652972972972973,0.5890737226277372,0.22638146167557932,0.23431734317343172,0.1273209549071618,0.3103448275862069,3.1313333333333335,26.54736842105263,0.2914572864321608,40.0,1.0,,,7.0,19.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,3.0,7.0,18.0,3.0,18.0,7.0,23.0,11.0,10.0,21.0,5.0,12.0,,,1.0,8.0,1.0,0.8571428571428571,0.3684210526315789,1.0,0.42857142857142855,0.3888888888888889,0.07602339181286549,,0.05965909090909091,0.06181818181818182,0.3883495145631068,0.47058823529411764,0.25,0.2,0.2,,,,,0.04051172707889126,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.0196078431372549,1.0,1.0,,0.050724637681159424,0.42857142857142855,0.3888888888888889,,,,,1.0,0.05194805194805195,,,1.0,4.0,23.0,14.0,4.0,1.0,4.0,1.0,0.4791666666666667,0.0625,,,,,,,,,,,True,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,31625.0,527,15,1102,1098,296,249,115,2200,25,39,9.0,12.0,9.0,10.0,7.0,6.0,25.0,28,52,108.0,36.0,218,1262,9.0,12.0,4.0,34.0,11.0,14.0,10.0,59.0,38,18.0,14.0,2.0,22.0,8.0,30.0,6.0,19.0,68.0,13.0,28.0,26.0,57.0,17.0,74,3.0,19.0,13.0,6.0,6.0,2.0,5.0,8.0,1.0,,14.0,2.0,25.0,44,2.0,3.0,23.0,2.0,4.0,40.0,2.0,9.0,5.0,5.0,5.0,6.0,3.0,57.0,294,3.0,2.0,0.6785714285714286,0.9047619047619048,0.5384615384615384,0.75,0.7857142857142857,0.56875,0.7142857142857143,0.6621621621621622,0.5988372093023255,0.7391304347826086,0.7073170731707317,0.675,0.038461538461538464,0.14285714285714285,14.838709677419354,0.42857142857142855,0.104,0.045454545454545456,0.11244979919678715,0.10821643286573146,0.03563941299790356,0.05426356589147287,0.02702702702702703,0.06521739130434782,0.10256410256410256,0.09322033898305085,0.12962962962962962,0.11052631578947368,0.11864406779661017,0.03529411764705882,0.5,0.24375,0.6410256410256411,0.6578947368421053,0.64,0.04375,0.0375,0.15625,0.5714285714285714,0.75,0.1111111111111111,0.2702702702702703,0.9,0.91875,0.5635657232704403,0.6101653846153845,0.5497513513513514,0.05389221556886228,0.15254237288135594,0.1559633027522936,0.2706422018348624,4.638461538461538,26.45555555555555,0.26860254083484575,1.0,2.0,10.0,5.0,32.0,83.0,2.0,6.0,5.0,18.0,42.0,4.0,9.0,9.0,23.0,123.0,3.0,82.0,32.0,2.0,1.0,2.0,4.0,2.0,1.0,14.0,,1.0,,,0.9761904761904762,0.3888888888888889,0.4444444444444444,0.391304347826087,0.3925233644859813,0.02564102564102564,,0.020942408376963352,0.019736842105263157,0.14285714285714285,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4166666666666667,1.0,0.51875,0.3855421686746988,0.3855421686746988,0.96875,0.2857142857142857,0.3333333333333333,1.0,0.13513513513513514,0.4864864864864865,0.2777777777777778,0.3902439024390244,,3.0,4.0,,,0.02564102564102564,0.14285714285714285,0.8,1.0,,3.0,1.0,1.0,,,,0.11538461538461539,,2.0,1.0,1.0,1.0,0.009259259259259259,0.04,0.6666666666666666,1.0,,,True,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,19154.0,319,46,660,661,234,184,84,1321,15,21,4.0,6.0,7.0,10.0,16.0,1.0,22.0,20,38,49.0,18.0,109,725,5.0,8.0,,13.0,8.0,13.0,8.0,42.0,24,16.0,6.0,6.0,19.0,9.0,28.0,7.0,14.0,65.0,3.0,13.0,20.0,34.0,10.0,44,,12.0,7.0,5.0,3.0,5.0,1.0,8.0,2.0,2.0,11.0,4.0,14.0,23,2.0,,18.0,1.0,,22.0,5.0,10.0,3.0,5.0,,5.0,2.0,41.0,231,2.0,2.0,0.6,0.7058823529411765,0.5263157894736842,0.625,0.6153846153846154,0.5229885057471264,0.5909090909090909,0.53125,0.5684210526315789,0.5909090909090909,0.5675675675675675,0.5632183908045977,0.15789473684210525,0.1875,14.002642007926024,0.2727272727272727,0.1342281879194631,0.01744186046511628,0.09154929577464789,0.1134020618556701,0.030716723549488054,0.011904761904761904,0.03076923076923077,,0.14634146341463414,0.11940298507462686,0.14634146341463414,0.08928571428571429,0.1,,0.4,0.2413793103448276,0.7142857142857143,0.8333333333333334,0.6,0.1839080459770115,0.011494252873563218,0.25287356321839083,0.5454545454545454,0.6666666666666666,0.25,0.3125,0.7,0.8045977011494253,0.5405035294117647,0.496925,0.5611683333333333,0.10869565217391304,0.23255813953488372,0.11926605504587157,0.3853211009174312,4.389473684210526,26.024489795918367,0.35454545454545455,5.0,,8.0,10.0,9.0,27.0,,1.0,2.0,9.0,17.0,1.0,3.0,6.0,19.0,51.0,,26.0,9.0,2.0,1.0,4.0,6.0,,,1.0,,,3.0,,1.0,0.3469387755102041,0.3333333333333333,0.3157894736842105,0.3541666666666667,0.14285714285714285,,0.049586776859504134,0.056179775280898875,0.3125,0.38461538461538464,0.6,,,,0.36363636363636365,0.36363636363636365,1.0,0.3103448275862069,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,,,0.3125,0.28125,0.2222222222222222,0.34615384615384615,,2.0,4.0,,2.0,0.03125,0.18181818181818182,0.4,1.0,1.0,1.0,,1.0,,,,0.058823529411764705,0.037037037037037035,1.0,,,,,,0.5,1.0,,,True,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,19832.0,331,120,706,706,263,211,95,1412,13,26,,,5.0,13.0,23.0,,16.0,19,49,65.0,18.0,134,735,,1.0,3.0,9.0,8.0,23.0,7.0,44.0,10,28.0,,7.0,34.0,10.0,44.0,9.0,28.0,98.0,6.0,16.0,9.0,25.0,7.0,32,3.0,27.0,14.0,13.0,15.0,3.0,10.0,7.0,5.0,,22.0,5.0,17.0,40,,2.0,20.0,1.0,3.0,24.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,44.0,262,2.0,2.0,0.2631578947368421,0.2631578947368421,0.3877551020408163,,0.34782608695652173,0.5087719298245614,0.6,0.4111111111111111,0.532520325203252,0.75,0.4375,0.5701754385964912,0.14285714285714285,0.21739130434782608,17.92336217552534,0.6818181818181818,0.06338028169014084,0.037037037037037035,0.10738255033557047,0.0859106529209622,0.02054794520547945,0.037037037037037035,0.05172413793103448,,0.047619047619047616,0.08196721311475409,0.05128205128205128,0.11926605504587157,0.075,0.05172413793103448,1.0,0.22807017543859648,0.5,0.5416666666666666,0.23076923076923078,0.20175438596491227,,0.14035087719298245,,,,0.28888888888888886,0.38461538461538464,0.7982456140350878,0.5324647321428572,0.48524,0.5182406976744187,0.06611570247933884,0.1111111111111111,0.06716417910447761,0.3283582089552239,4.96734693877551,26.123076923076926,0.37252124645892354,6.0,,7.0,5.0,19.0,49.0,1.0,3.0,4.0,17.0,26.0,2.0,4.0,7.0,22.0,78.0,,47.0,19.0,1.0,5.0,1.0,,1.0,,3.0,2.0,,,,1.0,0.4,0.5,0.3181818181818182,0.4126984126984127,0.07692307692307693,,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,,,,0.4375,0.5,1.0,0.4298245614035088,0.3877551020408163,0.3877551020408163,1.0,0.6,0.3333333333333333,1.0,0.1111111111111111,0.37777777777777777,0.23529411764705882,0.40425531914893614,0.029850746268656716,1.0,3.0,3.0,,,0.2,0.6,2.0,1.0,,2.0,,,,,,0.03225806451612903,1.0,2.0,1.0,,0.03076923076923077,0.125,1.0,1.0,,,True,,,
1630700,1610612740,Dyson Daniels,Dyson Daniels,1630700,NOP,14188.0,236,22,489,492,151,129,49,981,10,15,2.0,2.0,3.0,6.0,6.0,,6.0,12,21,26.0,5.0,65,540,2.0,3.0,,7.0,4.0,8.0,2.0,28.0,14,10.0,2.0,2.0,18.0,6.0,24.0,6.0,14.0,54.0,2.0,12.0,14.0,28.0,8.0,36,2.0,7.0,5.0,2.0,6.0,3.0,5.0,4.0,1.0,,10.0,2.0,12.0,20,1.0,,12.0,2.0,,10.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,28.0,150,2.0,1.0,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.6666666666666666,0.5,0.6382978723404256,0.875,0.7222222222222222,0.6372549019607843,0.875,0.7,0.5531914893617021,0.09523809523809523,,11.275415896487985,0.6,0.11023622047244094,0.019417475728155338,0.10434782608695652,0.10743801652892562,0.034653465346534656,0.0392156862745098,,,,0.171875,0.08333333333333333,0.10465116279069768,0.10344827586206896,0.10526315789473684,1.0,0.3191489361702128,0.6666666666666666,0.7692307692307693,0.7,0.1276595744680851,,0.1276595744680851,0.5,1.0,0.5,0.3333333333333333,0.5,0.8723404255319149,0.5632413043478262,0.5959000000000001,0.5597764705882353,0.1,0.20833333333333334,0.1076923076923077,0.4307692307692308,3.538095238095238,26.784615384615385,0.30879345603271985,2.0,,3.0,3.0,9.0,20.0,1.0,1.0,3.0,7.0,12.0,1.0,1.0,6.0,10.0,36.0,,19.0,9.0,,2.0,2.0,5.0,,1.0,,,,,,1.0,0.46153846153846156,1.0,0.6,0.48,0.13333333333333333,,0.050505050505050504,0.0379746835443038,0.3333333333333333,0.3333333333333333,,,,,0.5,0.5,1.0,0.425531914893617,0.45,0.45,1.0,0.25,1.0,1.0,0.16666666666666666,0.3888888888888889,0.42857142857142855,0.47368421052631576,,,3.0,1.0,,0.1,,1.0,1.0,1.0,2.0,,,,,,0.14285714285714285,0.07692307692307693,,,,,,,,,,,True,,,
1630529,1610612740,Herbert Jones,Herbert Jones,1630529,NOP,22816.0,380,62,789,779,197,149,102,1568,34,54,3.0,8.0,13.0,18.0,11.0,6.0,21.0,39,71,47.0,32.0,146,904,3.0,9.0,3.0,9.0,13.0,19.0,14.0,46.0,56,22.0,2.0,6.0,23.0,10.0,33.0,8.0,17.0,76.0,12.0,15.0,15.0,30.0,18.0,48,2.0,20.0,15.0,5.0,2.0,3.0,2.0,15.0,,6.0,17.0,4.0,20.0,42,4.0,3.0,31.0,1.0,3.0,41.0,3.0,18.0,4.0,3.0,1.0,7.0,4.0,46.0,197,5.0,4.0,0.717948717948718,0.7368421052631579,0.5492957746478874,0.3333333333333333,0.6842105263157895,0.4830508474576271,0.23076923076923078,0.6153846153846154,0.5328467153284672,0.3,0.696969696969697,0.3983050847457627,0.08450704225352113,0.09090909090909091,16.867469879518072,0.11764705882352941,0.08522727272727272,0.05454545454545454,0.08522727272727272,0.08522727272727272,0.05157593123209169,0.05454545454545454,0.05714285714285714,0.05,0.05084745762711865,0.1111111111111111,0.08888888888888889,0.09420289855072464,0.05263157894736842,0.03278688524590164,0.5714285714285714,0.4576271186440678,0.6296296296296297,0.6938775510204082,0.7352941176470589,0.09322033898305085,0.05084745762711865,0.17796610169491525,0.6153846153846154,0.375,0.6666666666666666,0.6923076923076923,0.7222222222222222,0.8559322033898306,0.590864406779661,0.5656214285714285,0.5960576923076923,0.13533834586466165,0.20930232558139536,0.06164383561643835,0.3150684931506849,4.185915492957747,24.304255319148936,0.24968314321926488,3.0,2.0,6.0,4.0,6.0,26.0,,3.0,1.0,3.0,12.0,,4.0,2.0,7.0,30.0,6.0,26.0,6.0,2.0,4.0,2.0,6.0,1.0,1.0,,,4.0,1.0,1.0,0.8333333333333334,0.2553191489361702,,0.2857142857142857,0.2553191489361702,0.09259259259259259,,0.046511627906976744,0.06,0.2727272727272727,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.22033898305084745,0.23076923076923078,0.23076923076923078,0.8333333333333334,0.23076923076923078,,,0.15384615384615385,0.11538461538461539,0.3333333333333333,0.23076923076923078,,1.0,1.0,3.0,1.0,,0.07692307692307693,0.25,,,,,1.0,,,,,,,,,3.0,,,,,,,True,,,
203468,1610612740,CJ McCollum,CJ McCollum,203468,NOP,37228.0,620,74,1286,1277,336,306,159,2563,23,47,2.0,3.0,7.0,14.0,58.0,64.0,7.0,76,169,114.0,22.0,300,1439,6.0,16.0,2.0,23.0,21.0,46.0,10.0,94.0,46,106.0,4.0,9.0,69.0,27.0,96.0,20.0,53.0,219.0,11.0,35.0,31.0,68.0,19.0,87,6.0,19.0,12.0,7.0,22.0,5.0,17.0,14.0,5.0,1.0,36.0,10.0,17.0,31,1.0,5.0,30.0,,1.0,29.0,4.0,12.0,3.0,9.0,4.0,9.0,4.0,92.0,334,2.0,2.0,0.3026315789473684,0.3108108108108108,0.44970414201183434,0.375,0.45652173913043476,0.4911660777385159,0.4375,0.5316455696202531,0.5085034013605442,0.4423076923076923,0.5595238095238095,0.4028268551236749,0.05325443786982249,0.034482758620689655,22.297297297297295,0.6111111111111112,0.10367892976588629,0.02981029810298103,0.11784511784511785,0.11073825503355705,0.032423208191126277,0.03592814371257485,0.029411764705882353,0.015151515151515152,0.0425531914893617,0.11363636363636363,0.1643835616438356,0.10822510822510822,0.15151515151515152,0.039735099337748346,0.4444444444444444,0.16607773851590105,0.48936170212765956,0.575,0.21739130434782608,0.2049469964664311,0.22614840989399293,0.024734982332155476,0.125,0.6666666666666666,,0.17721518987341772,0.5,0.568904593639576,0.49255883392226135,0.48486176470588244,0.4820474683544303,0.044673539518900345,0.06779661016949153,0.07666666666666666,0.31333333333333335,10.367455621301774,25.940350877192984,0.26127527216174184,28.0,25.0,2.0,3.0,40.0,107.0,3.0,7.0,13.0,30.0,42.0,3.0,8.0,14.0,33.0,84.0,42.0,107.0,40.0,7.0,12.0,4.0,8.0,3.0,,2.0,1.0,,5.0,,0.6666666666666666,0.3684210526315789,0.375,0.42424242424242425,0.3684210526315789,0.14893617021276595,,0.03686635944700461,0.03571428571428571,0.4827586206896552,0.5,0.25,0.390625,0.390625,0.44,0.2857142857142857,0.2857142857142857,1.0,0.37809187279151946,0.37383177570093457,0.37383177570093457,0.65,0.2916666666666667,0.42857142857142855,0.6666666666666666,0.0379746835443038,0.379746835443038,0.43333333333333335,0.37383177570093457,0.008771929824561403,1.0,1.0,,,0.04081632653061224,0.041666666666666664,0.3333333333333333,,,2.0,1.0,,,,,0.0625,,,,1.0,,,,,,1.0,,True,,,
