EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,Steals,LostBallSteals,ShootingFouls,Blocked3s,BlockedArc3,Blocks,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,Turnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Corner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,ThreePtAssists,Arc3Assists,FTDefRebounds,LostBallTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,DefFTReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,Corner3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,BlocksRecoveredPct,PenaltyArc3Accuracy,Corner3FGM,PtsUnassisted3s,ShortMidRangeAssists,SelfOReb,Charge Fouls Drawn,Technical Free Throw Trips,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,DeadBallTurnovers,Offensive Fouls,BlockedAtRim,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,on,PenaltyAtRimFGM,Fg3aBlocked,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,Offensive Fouls Drawn,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,913.0,15,11.0,26,27,6.0,8.0,6.0,53,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,7.0,2.0,10.0,26,2.0,1.0,2.0,2.0,8.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,6.0,0.8,0.8,0.7142857142857143,0.5,0.5555555555555556,0.5,0.5555555555555556,0.5,0.2222222222222222,28.125,0.125,0.125,0.3333333333333333,0.21428571428571427,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,0.4444444444444444,0.75,0.75,1.0,0.2222222222222222,0.5,0.4444444444444444,0.49046666666666666,0.4638,0.39985000000000004,0.2,11.457142857142856,26.5,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,1748.0,29,-2.0,51,55,7.0,17.0,7.0,106,,1.0,,,1.0,,,,,2.0,,,66,,,,,,,,,,3.0,3.0,1.0,4.0,2.0,,7.0,,,,,,,,,,3.4482758620689657,0.25,,,0.1111111111111111,0.047619047619047616,,,,0.5,,,,0.5,,,,,,,,,0.5,0.485,,,,4.55,,0.13725490196078433,1.0,4.0,4.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.1,0.125,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,995.0,17,-14.0,33,34,4.0,11.0,4.0,67,1.0,2.0,,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,15.0,50,,,1.0,,4.0,2.0,3.0,,2.0,2.0,4.0,,4.0,5.0,,4.0,0.6666666666666666,0.6666666666666666,0.75,,1.0714285714285714,,1.0714285714285714,,0.42857142857142855,22.22222222222222,0.3333333333333333,,0.25,0.2857142857142857,,,,0.25,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,0.7142857142857143,0.6261785714285715,0.5283,0.9279,,7.975,26.166666666666668,0.12121212121212122,1.0,,,,,,,,,2.0,,,,0.25,0.5,,,,0.4,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612749,Danilo Gallinari,Danilo Gallinari,201568,MIL,2240.0,37,-6.0,67,71,11.0,20.0,11.0,138,,,,3.0,4.0,1.0,2.0,1.0,4.0,6.0,2.0,11.0,89,,,1.0,2.0,4.0,4.0,1.0,1.0,5.0,2.0,8.0,1.0,9.0,,2.0,11.0,0.5,0.5,0.6666666666666666,,0.5,,0.55,0.3333333333333333,0.25,14.102564102564102,0.13333333333333333,0.05555555555555555,0.23809523809523808,0.19444444444444445,0.03225806451612903,,0.25,0.15384615384615385,,,,,0.5,0.75,0.75,0.25,0.5,0.5,,0.125,,0.25,0.44035,,0.425675,0.18181818181818182,12.316666666666665,24.35,0.16417910447761194,,1.0,2.0,,1.0,5.0,,,,,,,,,,,,,0.125,,,,,,,,2.0,,,1.0,,1.0,,,,,,1.0,1.0,0.375,,,,,,,,,0.18181818181818182,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,2.0,1.0,0.25,0.6666666666666666,0.125,0.5,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612749,Patrick Beverley,Patrick Beverley,201976,MIL,1415.0,24,18.0,43,42,10.0,12.0,10.0,85,,,,3.0,8.0,,,1.0,3.0,8.0,1.0,15.0,46,1.0,,2.0,6.0,,6.0,1.0,,1.0,,1.0,,1.0,,6.0,10.0,,,0.375,,0.5,0.5,0.625,0.6,0.1111111111111111,23.076923076923077,,,0.07692307692307693,0.045454545454545456,,,,,,,,,0.8888888888888888,0.375,0.42857142857142855,,,,,0.1111111111111111,,0.1111111111111111,0.4434888888888888,0.49375,0.4612333333333334,0.4,8.612499999999999,26.3,0.23255813953488372,1.0,3.0,7.0,2.0,1.0,18.0,,1.0,1.0,,,,1.0,0.125,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,0.75,0.75,,0.16666666666666666,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,0.2,,1.0,6.0,,1.0,3.0,4.0,3.0,,,5.0,,7.0,3.0,,,,,0.3333333333333333,0.2727272727272727,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1598.0,27,-7.0,49,51,6.0,10.0,9.0,100,1.0,2.0,1.0,5.0,7.0,,2.0,5.0,6.0,11.0,6.0,21.0,65,1.0,1.0,1.0,2.0,,12.0,5.0,1.0,3.0,1.0,4.0,3.0,7.0,2.0,2.0,6.0,,,0.5454545454545454,1.0,0.5294117647058824,1.0,0.5555555555555556,1.0,0.35294117647058826,36.20689655172414,0.1111111111111111,0.06666666666666667,0.1875,0.16,0.11538461538461539,0.125,,0.18181818181818182,0.11764705882352941,0.5,0.5,,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.11764705882352941,,,,0.29411764705882354,0.5,0.47058823529411764,0.499085294117647,0.6086,0.4335,0.09523809523809523,9.545454545454545,26.816666666666666,0.12244897959183673,,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,0.18181818181818182,0.2,,0.25,,1.0,,1.0,2.0,,1.0,1.0,3.0,1.0,3.0,3.0,3.0,0.5,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,1.0,0.2,0.2,0.2,,0.5,,,,0.2,0.047619047619047616,1.0,,3.0,1.0,,,,,,,4.0,,4.0,2.0,,,,0.058823529411764705,,0.1111111111111111,0.16666666666666666,,,,1.0,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,697.0,12,-19.0,20,24,1.0,8.0,,44,,,,,,,,1.0,,,1.0,,35,,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,4.761904761904762,0.2,,,0.1111111111111111,,,0.5,,,,,,,,,,,,,1.0,,1.0,0.4206,,,,,28.4,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,458.0,8,2.0,11,13,5.0,7.0,2.0,24,,,,,,,,,,,1.0,,14,,,,,,,,2.0,,,,2.0,2.0,,,5.0,,,,,,,,,1.0,7.142857142857142,,0.6666666666666666,,,0.4,0.5,,,,,,,,,,,,,,,,1.0,0.5901,,,,,23.3,0.45454545454545453,,2.0,2.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,758.0,13,-9.0,23,24,4.0,4.0,5.0,47,4.0,4.0,1.0,,,,1.0,2.0,4.0,5.0,2.0,8.0,36,1.0,,1.0,,6.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,4.0,0.75,1.0,0.8,,0.5714285714285714,,0.5,,0.2857142857142857,32.14285714285714,,0.14285714285714285,,,0.08333333333333333,0.25,,,0.5714285714285714,1.0,1.0,0.75,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.8571428571428571,0.5945357142857143,0.4804,0.4361,,4.5200000000000005,28.35,0.17391304347826086,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,2.0,,,,,1.0,,,,,0.5,0.5,,,,,,0.5,,,,,0.25,,,,,,,,,,,1.0,,2.0,1.0,,,,,,0.125,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,80.0,1,-1.0,2,3,1.0,3.0,,5,,,,,,,,,,,,1.0,2,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,0.5,,,50.0,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
