EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,FtPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG3APct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyDefPoss,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,LostBallSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceOffPoss,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,Fg3aBlocked,2pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,SecondChanceArc3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,SelfOReb,PenaltyFg3Pct,SelfORebPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedAtRim,DefensiveGoaltends,ShortMidRangePctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveMakes,HeaveAttempts,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,Charge Fouls,Transition Take Fouls,Blocked3s,BlockedCorner3,OffensiveGoaltends,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedArc3
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,477.0,8,-7.0,18,17,1,35,1.0,1.0,1.0,1.0,2.0,21,2.0,2.0,2.0,1.0,1.0,6.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,11.11111111111111,1.0,0.75,0.3333333333333333,0.5714285714285714,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5361,2.3,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,477.0,8,-7.0,18,17,1,35,,,1.0,2.0,3.0,21,,1.0,2.0,1.0,,5.0,,,,,,,1.0,,2.0,1,,,0.5,0.3333333333333333,0.375,33.333333333333336,0.5,,,,,,,,,,,0.3333333333333333,0.4739333333333333,9.4,0.05555555555555555,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.25,0.3333333333333333,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628978,1610612752,Donte DiVincenzo,Donte DiVincenzo,1628978,NYK,455.0,8,-9.0,16,16,2,32,,2.0,,2.0,9.0,21,,,,,,,1.0,1.0,2.0,2.0,1.0,,,,,2,,,,0.75,0.75,37.5,,0.3333333333333333,0.5,0.4,,,0.5,0.3333333333333333,,,,1.0,0.5910333333333333,2.45,0.125,,,3.0,4.0,,,3.0,,,,,,,,,0.6666666666666666,,,,0.5,,,25.9,2.0,1.0,1.0,2.0,3.0,9.0,2.0,1.0,1.0,1.0,0.75,0.75,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,1311.0,22,,47,45,17,92,,2.0,1.0,5.0,9.0,41,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,17,1.0,1.0,0.2,0.36363636363636365,0.375,26.41509433962264,1.0,0.08333333333333333,0.2,0.11764705882352941,,,,0.18181818181818182,,,,0.7272727272727273,0.4735318181818183,11.280000000000001,0.3617021276595745,,1.0,4.0,6.0,1.0,,4.0,,,,,,2.0,2.0,1.0,0.5454545454545454,0.09090909090909091,,,0.36363636363636365,0.08333333333333333,0.16666666666666666,24.649999999999995,13.0,,2.0,2.0,2.0,,2.0,,,,0.3333333333333333,0.3333333333333333,,,0.25,0.18181818181818182,,,,0.5,0.5,,0.5,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,0.5,0.3333333333333333,0.375,1.0,0.18181818181818182,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4242333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630579,1610612752,Jericho Sims,Jericho Sims,1630579,NYK,1640.0,27,8.0,58,56,28,114,2.0,2.0,2.0,2.0,7.0,45,2.0,,1.0,,,2.0,1.0,3.0,5.0,8.0,2.0,2.0,,,,28,0.5,1.0,1.0,1.0,0.875,6.153846153846153,,0.1875,0.2,0.19047619047619047,,0.42857142857142855,0.25,1.0,1.0,1.0,0.5,1.0,0.8331999999999999,0.25,0.4827586206896552,,,,,3.0,2.0,,1.0,,,,,3.0,4.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,20.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,1.0,1.0,,1.0,3.0,,,,1.0,,3.0,1.0,1.0,0.75,,,,,,1.0,,0.8516,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.15384615384615385,0.06896551724137931,0.2,1.0,1.0,1.0,1.0,1.0,0.8148,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,468.0,8,6.0,18,15,9,33,,,1.0,1.0,8.0,10,2.0,,,,,,1.0,,1.0,2.0,,,,,,9,1.0,1.0,1.0,0.4166666666666667,0.5714285714285714,36.8421052631579,,,0.5,0.125,,,0.5,,,,,0.8333333333333334,0.4822916666666666,4.1,0.5,1.0,1.0,5.0,5.0,3.0,,5.0,,,,,,2.0,3.0,1.0,0.8333333333333334,0.16666666666666666,1.0,1.0,0.8333333333333334,0.16666666666666666,1.0,26.52,3.0,,,1.0,1.0,3.0,1.0,,,1.0,0.2,0.2,,,,,,,,0.2,0.25,1.0,0.2,1.0,,,,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,5.0,1.0,0.3333333333333333,0.625,,,,,,,0.6666666666666666,0.48963333333333336,0.625,,,,1.0,1.0,3.0,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,1.5,,,0.3333333333333333,0.1,,,,,,,0.4363,0.375,1.0,1.0,1.0,0.2,0.2,0.3333333333333333,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612752,Shake Milton,Shake Milton,1629003,NYK,1163.0,19,15.0,40,39,27,79,,1.0,,4.0,5.0,24,,,2.0,,,4.0,,1.0,1.0,1.0,1.0,1.0,,,,27,,,,,0.3125,17.02127659574468,,0.08333333333333333,,0.07142857142857142,,,,0.2,,,,0.4,0.47696000000000005,6.075,0.675,,3.0,1.0,1.0,5.0,,1.0,2.0,1.0,,,,3.0,6.0,2.0,0.2,0.6,,,0.2,0.2857142857142857,0.3333333333333333,25.1,20.0,,,,,,,1.0,,,,,0.25,1.0,0.25,,,,,,,,,7.0,,,,,,3.0,,4.0,4.0,,,,,,4.0,,,0.4,,,,,,,,0.43239999999999995,0.8,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.4909,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629610,1610612752,DaQuan Jeffries,DaQuan Jeffries,1629610,NYK,1149.0,19,15.0,39,39,26,78,1.0,2.0,1.0,3.0,8.0,24,,,,,,,,3.0,3.0,4.0,1.0,,,,,26,,,0.3333333333333333,0.5714285714285714,0.5714285714285714,15.217391304347826,,0.25,,0.21428571428571427,0.3333333333333333,0.2,,0.2857142857142857,0.5,0.5,,0.8571428571428571,0.5395214285714286,3.4333333333333336,0.6666666666666666,,1.0,2.0,4.0,,2.0,2.0,,,,,,,,,0.5714285714285714,0.14285714285714285,,,0.2857142857142857,,,24.55,20.0,2.0,2.0,,2.0,6.0,,,1.0,1.0,0.5,0.5,,,0.25,0.2857142857142857,1.0,1.0,1.0,,,,,7.0,2.0,,,1.0,1.0,3.0,3.0,,8.0,,,1.0,2.0,,8.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,0.3333333333333333,0.16666666666666666,0.5445916666666667,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,,,,,,,,1.0,0.5,0.5,,,0.1,0.047619047619047616,,,,0.5,1.0,0.5,0.55815,0.25,,,,,,0.16666666666666666,,1.0,1.0,,0.5,2.0,2.0,2.0,1.0,0.6666666666666666,0.25,0.3333333333333333,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629603,1610612752,Mamadi Diakite,Mamadi Diakite,1629603,NYK,893.0,15,13.0,30,31,23,61,,1.0,,1.0,2.0,17,,1.0,1.0,,1.0,3.0,,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,23,,,,,0.25,13.88888888888889,1.0,0.2222222222222222,,0.2,0.6666666666666666,,,0.3333333333333333,,,,1.0,0.5175333333333333,3.9,0.7666666666666667,,,2.0,2.0,2.0,,2.0,,,,,1.0,1.0,2.0,1.0,0.6666666666666666,,,,0.6666666666666666,0.25,0.5,26.200000000000003,18.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,6.0,,,,1.0,,,1.0,,,,1.0,2.0,3.0,,,,,,,,,,,,1.0,0.49425,,,,,,,2.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,1.0,0.5,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,167.0,3,6.0,6,5,6,11,,,,1.0,,1,,,,,,,,1.0,1.0,1.0,,,,,,6,,,,,,28.57142857142857,,0.5,,0.5,,1.0,,,,,,0.5,0.5206,4.7,1.0,,1.0,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,22.4,4.0,,1.0,,,,,1.0,,,,,1.0,,,0.5,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
