EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,SecondChanceFtPoints,PtsPutbacks,HeaveMakes,HeaveAttempts,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,PtsUnassisted3s,Charge Fouls,Transition Take Fouls,Blocked3s,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Corner3PctBlocked,on,BlockedArc3
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,14392.0,240,12,457,455,109,89,67.0,912,21.0,34.0,2.0,3.0,5.0,9.0,4.0,14.0,7.0,11.0,4.0,9.0,1.0,3.0,2.0,3.0,5.0,17.0,3.0,8.0,2.0,32.0,59.0,9.0,26.0,5.0,96.0,559.0,3.0,7.0,4.0,11.0,18.0,7.0,12.0,2.0,5.0,2.0,22.0,36.0,28.0,27.0,17.0,5.0,5.0,6.0,3.0,9.0,3.0,2.0,3.0,1.0,21.0,3.0,1.0,18.0,17.0,3.0,38.0,4.0,42.0,1.0,5.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,6.0,2.0,5.0,10.0,8.0,1.0,9.0,1.0,4.0,1.0,9.0,6.0,3.0,9.0,7.0,22.0,107,1.0,1.0,0.5625,0.5625,1.0,0.34615384615384615,0.36363636363636365,0.4,0.34615384615384615,0.5423728813559322,0.42857142857142855,0.5833333333333334,0.5352941176470588,0.5,0.5882352941176471,0.5393258426966292,0.5,0.6111111111111112,0.3058823529411765,0.0847457627118644,0.08823529411764706,0.14285714285714285,17.527675276752767,0.6666666666666666,0.42857142857142855,0.14655172413793102,0.007246376811594203,0.1978021978021978,0.03333333333333333,0.16908212560386474,0.017543859649122806,0.017241379310344827,0.0273972602739726,0.058823529411764705,0.08333333333333333,0.16129032258064516,0.28,0.2125,0.09090909090909091,0.02564102564102564,0.7777777777777778,0.4,0.6176470588235294,0.6774193548387096,0.5714285714285714,0.16470588235294117,0.2857142857142857,0.3333333333333333,0.5,0.12941176470588237,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.10588235294117647,0.4444444444444444,0.4444444444444444,1.0,0.2,0.29411764705882354,0.29411764705882354,1.0,0.16666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.0,0.4444444444444444,0.375,1.0,0.5294117647058824,0.5555555555555556,0.17647058823529413,0.6666666666666666,0.11764705882352941,0.7058823529411765,0.29411764705882354,0.5948576470588236,0.5256888888888889,0.6246323529411764,0.045454545454545456,0.06451612903225806,0.1875,0.22916666666666666,6.471186440677966,25.050000000000004,0.23851203501094093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,20171.0,336,-67,627,629,109,97,89.0,1256,18.0,29.0,9.0,14.0,,3.0,15.0,26.0,4.0,7.0,,,,,,,1.0,2.0,,,2.0,37.0,62.0,1.0,2.0,13.0,90.0,822.0,9.0,16.0,,,20.0,3.0,6.0,1.0,2.0,,9.0,56.0,18.0,3.0,-1.0,,4.0,25.0,16.0,41.0,12.0,16.0,6.0,3.0,98.0,17.0,24.0,18.0,27.0,3.0,48.0,42.0,90.0,1.0,4.0,2.0,2.0,10.0,7.0,,2.0,,17.0,1.0,24.0,34.0,12.0,3.0,14.0,,7.0,,11.0,7.0,3.0,11.0,6.0,9.0,107,,,0.7567567567567568,0.9333333333333333,1.0,0.5,,0.5,,0.5967741935483871,0.5625,0.5,0.6015625,0.5625,0.5625,0.6338028169014085,0.5882352941176471,0.5625,0.03125,0.06451612903225806,0.13793103448275862,,11.924119241192413,0.5882352941176471,0.25,0.16981132075471697,0.12698412698412698,0.144,0.13178294573643412,0.15845070422535212,0.1289308176100629,0.11538461538461539,0.11764705882352941,0.18518518518518517,0.16,0.1896551724137931,0.15384615384615385,0.16161616161616163,0.07692307692307693,0.047619047619047616,0.5454545454545454,0.453125,0.6206896551724138,0.72,0.5555555555555556,0.40625,0.5769230769230769,0.5769230769230769,1.0,0.109375,0.5714285714285714,0.5714285714285714,0.75,,,,,0.03125,0.5,0.5,1.0,0.875,0.6428571428571429,0.2222222222222222,,,,,,,0.375,,,,0.25,0.484375,,0.5353209677419356,0.6049333333333334,0.5716166666666667,0.09859154929577464,0.10144927536231885,0.2222222222222222,0.1,6.577419354838709,51.25,0.17384370015948963,1.0,2.0,14.0,1.0,2.0,4.0,1.0,3.0,8.0,1.0,2.0,5.0,3.0,2.0,1.0,2.0,0.06666666666666667,0.13924050632911392,0.125,0.5,,,,,,,,,,,,,,,,True,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,25182.0,420,-49,797,792,183,167,117.0,1589,29.0,52.0,8.0,13.0,4.0,9.0,5.0,15.0,1.0,4.0,2.0,10.0,,1.0,,1.0,15.0,32.0,4.0,8.0,7.0,35.0,71.0,17.0,42.0,25.0,146.0,1023.0,8.0,15.0,4.0,9.0,30.0,5.0,12.0,6.0,8.0,6.0,34.0,42.0,28.0,42.0,32.0,15.0,11.0,25.0,20.0,45.0,15.0,15.0,9.0,1.0,110.0,7.0,20.0,39.0,44.0,3.0,86.0,29.0,115.0,3.0,11.0,7.0,4.0,14.0,13.0,3.0,4.0,,27.0,5.0,12.0,34.0,30.0,1.0,34.0,6.0,18.0,2.0,7.0,4.0,2.0,8.0,4.0,34.0,180,9.0,2.0,0.6,0.6774193548387096,0.8235294117647058,0.40476190476190477,0.4444444444444444,0.75,0.40476190476190477,0.49295774647887325,0.5333333333333333,0.4166666666666667,0.5353982300884956,0.5833333333333334,0.7,0.5748031496062992,0.5769230769230769,0.68,0.37168141592920356,0.15492957746478872,0.17307692307692307,0.13333333333333333,16.296296296296298,0.5185185185185185,0.2,0.2268041237113402,0.08368200836820083,0.2484076433121019,0.041916167664670656,0.23646723646723647,0.0665024630541872,0.07692307692307693,0.03125,0.07692307692307693,0.2,0.22950819672131148,0.2894736842105263,0.24806201550387597,0.25,0.061224489795918366,0.5,0.46017699115044247,0.5576923076923077,0.6744186046511628,0.5172413793103449,0.13274336283185842,0.3333333333333333,0.38461538461538464,1.0,0.035398230088495575,0.25,0.25,1.0,0.08849557522123894,0.2,0.2,1.0,0.2831858407079646,0.46875,0.46875,0.8,0.5416666666666666,0.6153846153846154,0.375,0.041666666666666664,,,0.3333333333333333,0.5,1.0,0.45,0.4444444444444444,0.05,,0.35,0.831858407079646,0.46875,0.5907199115044248,0.573936111111111,0.5678124999999999,0.144,0.21686746987951808,0.2054794520547945,0.2328767123287671,3.6225352112676057,25.21190476190476,0.22961104140526975,6.0,2.0,8.0,,,5.0,2.0,3.0,10.0,2.0,2.0,5.0,1.0,,1.0,,0.08695652173913043,0.10638297872340426,0.04878048780487805,0.8571428571428571,9.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,True,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,22992.0,383,-17,732,720,171,156,106.0,1452,28.0,52.0,1.0,2.0,5.0,15.0,48.0,96.0,17.0,41.0,2.0,7.0,,2.0,1.0,3.0,17.0,59.0,3.0,7.0,12.0,93.0,189.0,19.0,66.0,71.0,314.0,910.0,8.0,19.0,3.0,9.0,30.0,22.0,47.0,6.0,15.0,33.0,95.0,30.0,156.0,30.0,59.0,17.0,11.0,40.0,32.0,72.0,27.0,25.0,10.0,5.0,176.0,2.0,4.0,15.0,6.0,2.0,23.0,6.0,29.0,2.0,8.0,2.0,6.0,17.0,9.0,,7.0,1.0,26.0,5.0,7.0,19.0,77.0,1.0,91.0,14.0,38.0,12.0,1.0,1.0,,1.0,1.0,93.0,168,3.0,9.0,0.16129032258064516,0.16129032258064516,0.5263157894736842,0.2878787878787879,0.3333333333333333,0.4,0.2878787878787879,0.49206349206349204,0.42105263157894735,0.46808510638297873,0.4764705882352941,0.44642857142857145,0.5,0.5325342465753424,0.5,0.5670731707317073,0.25882352941176473,0.0582010582010582,0.11538461538461539,0.052083333333333336,36.48960739030023,0.6538461538461539,0.15384615384615385,0.03260869565217391,0.018518518518518517,0.10416666666666667,0.013422818791946308,0.06402439024390244,0.01643835616438356,0.011627906976744186,0.008695652173913044,0.029411764705882353,0.04395604395604396,0.03333333333333333,,0.1,0.125,0.015384615384615385,1.0,0.20392156862745098,0.5384615384615384,0.6086956521739131,0.25,0.3764705882352941,0.5,0.5274725274725275,0.125,0.1607843137254902,0.4146341463414634,0.4146341463414634,0.11764705882352941,0.027450980392156862,0.2857142857142857,0.2857142857142857,1.0,0.23137254901960785,0.288135593220339,0.29310344827586204,0.47058823529411764,0.07142857142857142,0.5,,0.07142857142857142,,,0.25,0.42857142857142855,0.6666666666666666,0.24193548387096775,0.3333333333333333,0.04838709677419355,0.3333333333333333,0.1935483870967742,0.4627450980392157,0.288135593220339,0.5031549019607843,0.4747895833333333,0.49562177419354836,0.1392857142857143,0.1784037558685446,0.09554140127388536,0.30254777070063693,8.957671957671957,25.97878787878788,0.2336065573770492,5.0,5.0,,,,5.0,,4.0,10.0,2.0,2.0,,1.0,1.0,,,,0.03296703296703297,,0.4166666666666667,27.0,1.0,1.0,,,,1.0,4.0,4.0,1.0,0.015151515151515152,0.01694915254237288,0.014925373134328358,,,True,
1628978,1610612752,Donte DiVincenzo,Donte DiVincenzo,1628978,NYK,27937.0,466,-59,882,880,199,180,132.0,1762,26.0,54.0,7.0,14.0,4.0,11.0,6.0,23.0,3.0,8.0,9.0,20.0,2.0,3.0,1.0,2.0,36.0,86.0,4.0,11.0,18.0,35.0,85.0,45.0,106.0,26.0,231.0,1133.0,8.0,17.0,6.0,14.0,34.0,6.0,21.0,9.0,20.0,10.0,49.0,48.0,22.0,117.0,85.0,36.0,12.0,25.0,9.0,34.0,8.0,16.0,5.0,4.0,77.0,4.0,8.0,20.0,19.0,,39.0,13.0,52.0,3.0,16.0,8.0,8.0,12.0,4.0,,5.0,2.0,16.0,1.0,10.0,29.0,30.0,,30.0,3.0,11.0,4.0,12.0,8.0,4.0,12.0,6.0,45.0,196,5.0,2.0,0.6857142857142857,0.7741935483870968,0.8666666666666667,0.42452830188679247,0.42857142857142855,0.45,0.42857142857142855,0.4117647058823529,0.47058823529411764,0.2857142857142857,0.5366492146596858,0.5483870967741935,0.47560975609756095,0.5665024630541872,0.5483870967741935,0.5212765957446809,0.5549738219895288,0.1411764705882353,0.12962962962962962,0.17391304347826086,20.857142857142858,0.75,,0.08597285067873303,0.029850746268656716,0.11627906976744186,0.021621621621621623,0.09923664122137404,0.026490066225165563,0.02586206896551724,0.02112676056338028,0.023255813953488372,0.08490566037735849,0.08333333333333333,0.09302325581395349,0.1079136690647482,0.15151515151515152,0.03225806451612903,0.5,0.28272251308900526,0.48148148148148145,0.5531914893617021,0.6923076923076923,0.12041884816753927,0.2608695652173913,0.3157894736842105,0.6666666666666666,0.041884816753926704,0.375,0.42857142857142855,0.6666666666666666,0.10471204188481675,0.45,0.47368421052631576,0.8888888888888888,0.450261780104712,0.4186046511627907,0.42857142857142855,0.8611111111111112,0.45161290322580644,0.5,0.42857142857142855,0.0967741935483871,0.6666666666666666,0.5,0.3548387096774194,0.36363636363636365,1.0,0.2682926829268293,0.36363636363636365,0.04878048780487805,0.5,0.43902439024390244,0.837696335078534,0.4235294117647059,0.5630736842105262,0.58776,0.5296174999999999,0.05527638190954774,0.11827956989247312,0.1471861471861472,0.21212121212121213,4.748235294117647,26.055660377358492,0.2256235827664399,8.0,,8.0,,1.0,1.0,1.0,,7.0,,1.0,,2.0,5.0,,2.0,0.04,0.037383177570093455,0.022222222222222223,0.4444444444444444,18.0,,,,,,3.0,1.0,1.0,,0.02830188679245283,0.023255813953488372,,0.125,0.05,True,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,11458.0,191,-61,358,368,58,61,55.0,726,10.0,15.0,,1.0,1.0,1.0,7.0,11.0,5.0,9.0,1.0,8.0,1.0,1.0,,1.0,12.0,30.0,1.0,3.0,5.0,22.0,35.0,13.0,38.0,5.0,88.0,485.0,,4.0,2.0,4.0,8.0,3.0,4.0,2.0,6.0,,12.0,20.0,24.0,36.0,29.0,12.0,3.0,4.0,7.0,11.0,5.0,3.0,1.0,,29.0,4.0,,4.0,4.0,,8.0,4.0,12.0,,3.0,1.0,2.0,4.0,2.0,2.0,,,6.0,1.0,9.0,13.0,4.0,,5.0,1.0,3.0,,1.0,,1.0,1.0,1.0,12.0,57,,,0.45454545454545453,0.45454545454545453,0.9230769230769231,0.34210526315789475,0.5,0.3333333333333333,0.35135135135135137,0.6285714285714286,,0.75,0.5684931506849316,0.375,0.6,0.5866666666666667,0.4444444444444444,0.6,0.5205479452054794,0.08571428571428572,0.2,,18.969555035128806,0.6666666666666666,,0.0425531914893617,,0.0625,0.045454545454545456,0.05063291139240506,0.02030456852791878,,0.06060606060606061,,0.047619047619047616,0.06451612903225806,,0.08,,,1.0,0.2054794520547945,0.6666666666666666,0.8333333333333334,0.5,0.1506849315068493,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.1232876712328767,0.5555555555555556,0.5555555555555556,0.6,0.1095890410958904,0.125,0.14285714285714285,1.0,0.410958904109589,0.4,0.4,0.9166666666666666,0.125,,,0.125,1.0,1.0,0.375,0.3333333333333333,1.0,0.1,1.0,0.1,,0.5,0.726027397260274,0.41379310344827586,0.5430520833333334,0.54965,0.491885,0.04,0.08108108108108109,0.09090909090909091,0.13636363636363635,7.73142857142857,25.997368421052624,0.16201117318435754,2.0,2.0,,,1.0,2.0,,,4.0,,2.0,,,,,,,,,0.4,3.0,,,,,,1.0,,,,0.02631578947368421,,,,0.125,True,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,3352.0,56,22,106,100,34,28,23.0,206,2.0,6.0,,4.0,,,,,,,,,,,,,,,,,,2.0,6.0,,,1.0,5.0,123.0,,4.0,,,1.0,,,,,1.0,1.0,4.0,,,,,,2.0,,2.0,,1.0,1.0,,4.0,2.0,10.0,2.0,2.0,,4.0,12.0,16.0,2.0,2.0,1.0,1.0,,,,,,,,2.0,6.0,4.0,1.0,4.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,34,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.35714285714285715,0.1,0.5,,,,,5.185185185185185,,,0.07142857142857142,0.2702702702702703,0.09090909090909091,0.09523809523809523,0.08,0.20689655172413793,0.3157894736842105,0.07692307692307693,0.125,0.07142857142857142,,0.14285714285714285,,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.6796166666666666,0.5984,,,,0.2,0.2,0.9666666666666668,,0.32075471698113206,,1.0,,,,,,,,,,1.0,,1.0,,,,0.25,0.2,,,,,,,,,,,,,,,,,True,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,7924.0,132,-34,248,251,65,63,40.0,499,18.0,25.0,6.0,9.0,7.0,9.0,,5.0,,,,2.0,,,,1.0,,,,,,18.0,30.0,,2.0,4.0,40.0,333.0,6.0,9.0,,,14.0,7.0,12.0,,1.0,2.0,16.0,20.0,16.0,,,,5.0,,2.0,2.0,,,,,6.0,4.0,14.0,6.0,4.0,1.0,11.0,18.0,29.0,,4.0,3.0,1.0,1.0,2.0,,,,3.0,1.0,9.0,15.0,11.0,1.0,11.0,1.0,6.0,,8.0,8.0,,8.0,4.0,16.0,64,2.0,,0.5555555555555556,0.7142857142857143,,,,,,0.6,0.6666666666666666,0.5833333333333334,0.5625,0.6666666666666666,0.5384615384615384,0.5405405405405406,0.6363636363636364,0.5714285714285714,0.0625,0.16666666666666666,0.16,0.2,13.245033112582782,0.3333333333333333,0.125,0.06666666666666667,0.175,0.11320754716981132,0.08,0.08849557522123894,0.13846153846153847,0.23333333333333334,0.10256410256410256,,,0.1111111111111111,0.15384615384615385,0.10256410256410256,0.14285714285714285,,0.5,0.78125,0.72,0.8571428571428571,0.5555555555555556,0.15625,,,,,,,,0.0625,,,,,,,,1.0,0.6666666666666666,0.16666666666666666,,,,,,,0.6923076923076923,0.7777777777777778,0.07692307692307693,,,0.84375,,0.6248718750000001,0.5836,0.5590538461538461,0.16216216216216217,0.17142857142857143,0.35,0.4,2.5266666666666664,22.5,0.2620967741935484,,2.0,8.0,,,2.0,,,1.0,,,3.0,1.0,,,,,0.15384615384615385,0.09090909090909091,,,,,,,,,1.0,,,,,,,,True,
202711,1610612752,Bojan Bogdanovic,Bojan Bogdanovic,202711,NYK,829.0,14,7,24,25,2,7,6.0,49,,1.0,,,,,,1.0,,,1.0,3.0,1.0,2.0,,,3.0,4.0,,1.0,,,2.0,4.0,7.0,2.0,14.0,30.0,,,1.0,3.0,5.0,,,,,,,,,9.0,4.0,3.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,2.0,2.0,,3.0,,,,1.0,1.0,,1.0,1.0,,2,,,,,0.75,0.5714285714285714,0.3333333333333333,,0.5714285714285714,,,,0.6666666666666666,0.5,,0.7,0.625,,0.7777777777777778,0.5,1.0,,30.3030303030303,,,0.16666666666666666,,,,0.08333333333333333,,,,,,0.3333333333333333,,,,,1.0,0.1111111111111111,,,,0.1111111111111111,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,0.6666666666666666,0.5,1.0,0.3333333333333333,,,,,,,,0.8888888888888888,0.75,0.5162777777777777,0.5194,,0.1,,0.35714285714285715,,7.55,24.928571428571427,0.08333333333333333,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,,,0.125,,,True,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,4737.0,79,-40,157,155,58,43,23.0,312,3.0,5.0,,,,1.0,3.0,5.0,,2.0,1.0,4.0,,1.0,1.0,2.0,5.0,10.0,,1.0,3.0,6.0,12.0,6.0,14.0,19.0,49.0,221.0,,1.0,,2.0,4.0,1.0,4.0,3.0,5.0,7.0,18.0,6.0,6.0,12.0,10.0,5.0,1.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,14.0,3.0,,3.0,6.0,,9.0,3.0,12.0,,,,,,,,,,,,,5.0,14.0,,22.0,3.0,10.0,1.0,1.0,,1.0,1.0,1.0,18.0,58,,1.0,0.5,0.5,0.6666666666666666,0.42857142857142855,,0.6,0.42857142857142855,0.5,,0.25,0.5769230769230769,,0.6111111111111112,0.7,0.4,0.6923076923076923,0.5384615384615384,0.08333333333333333,0.2,,18.71657754010695,,,0.15384615384615385,,0.13636363636363635,0.09375,0.14754098360655737,0.037037037037037035,,0.13636363636363635,,0.14285714285714285,0.23529411764705882,,0.07692307692307693,0.2222222222222222,,1.0,0.19230769230769232,0.6,0.75,0.3333333333333333,0.19230769230769232,0.6,0.6,0.6666666666666666,0.07692307692307693,,,,0.15384615384615385,0.25,0.25,1.0,0.38461538461538464,0.5,0.5555555555555556,0.6,,,,0.3333333333333333,,,0.3333333333333333,,,0.1111111111111111,,0.2222222222222222,0.5,0.3333333333333333,0.7307692307692307,0.5,0.5524153846153845,0.483575,0.5293555555555556,0.3235294117647059,0.5263157894736842,0.08163265306122448,0.3673469387755102,8.299999999999999,25.378571428571433,0.36942675159235666,2.0,4.0,,,,,,,,,,,,,,,,,,0.6666666666666666,6.0,,,,,,1.0,,,1.0,0.07142857142857142,0.1,0.06666666666666667,,,True,
