EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceCorner3FGA,Fg3aBlocked,FTOffRebounds,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,BadPassTurnovers,Loose Ball Fouls,Charge Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,DefLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceTurnovers,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PtsPutbacks,Travels,Offensive Fouls,Blocked3s,BlockedCorner3,OffAtRimReboundPct,PenaltyCorner3Accuracy,SecondChanceFtPoints,HeaveAttempts,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Arc3PctBlocked,on,LostBallOutOfBoundsTurnovers,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,6466.0,108,-28.0,206,207,61,61,25.0,413,5.0,9.0,1.0,3.0,12.0,28.0,11.0,21.0,1.0,2.0,1.0,5.0,12.0,1.0,1.0,28.0,58.0,6.0,14.0,25.0,99.0,243,3.0,5.0,1.0,6.0,5.0,14.0,2.0,10.0,20.0,8.0,48.0,6.0,12.0,12.0,5.0,5.0,5.0,4.0,9.0,3.0,1.0,2.0,2.0,1.0,22.0,3.0,1.0,6.0,9.0,1.0,16.0,4.0,20.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,21.0,31.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,20.0,61,2.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.4827586206896552,0.6,0.35714285714285715,0.5138888888888888,0.5,0.3125,0.5632183908045977,0.5,0.4318181818181818,0.19444444444444445,0.08620689655172414,0.2222222222222222,0.03571428571428571,0.09523809523809523,37.552742616033754,1.0,0.09090909090909091,0.17307692307692307,0.017543859649122806,0.10714285714285714,0.05555555555555555,0.1388888888888889,0.036036036036036036,0.07142857142857142,0.058823529411764705,0.05,0.2608695652173913,0.13043478260869565,0.0967741935483871,0.12,1.0,0.125,0.5555555555555556,0.7142857142857143,0.4,0.3888888888888889,0.42857142857142855,0.4444444444444444,0.08333333333333333,0.2916666666666667,0.5238095238095238,0.5789473684210527,0.09090909090909091,0.027777777777777776,0.5,0.5,1.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.2,0.16666666666666666,0.1875,0.3333333333333333,0.0625,0.0625,0.3194444444444444,0.4166666666666667,0.4806611111111112,0.4365,0.481984375,0.15294117647058825,0.18309859154929578,0.06060606060606061,0.20202020202020202,10.73965517241379,25.442857142857147,0.2961165048543689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,3838.0,64,-19.0,120,119,30,24,17.0,239,1.0,4.0,1.0,1.0,,3.0,,,,5.0,1.0,1.0,7.0,,5.0,1.0,7.0,1.0,12.0,2.0,7.0,140,,4.0,2.0,,1.0,3.0,6.0,2.0,4.0,2.0,,3.0,,7.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,10.0,2.0,2.0,3.0,1.0,,4.0,5.0,9.0,2.0,2.0,,2.0,2.0,5.0,2.0,3.0,9.0,3.0,2.0,,1.0,,1.0,1.0,1.0,,4.0,30,,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.14285714285714285,,0.3333333333333333,0.13157894736842105,,0.1111111111111111,0.175,,0.2,0.631578947368421,0.2857142857142857,0.5,,,17.605633802816904,0.4,,0.03125,0.05714285714285714,0.07692307692307693,0.05555555555555555,0.056338028169014086,0.056338028169014086,,0.041666666666666664,0.08333333333333333,,0.058823529411764705,0.10526315789473684,0.05,,0.21052631578947367,0.25,0.5,1.0,0.15789473684210525,,,,,,,,0.2631578947368421,,,,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,,0.1111111111111111,1.0,0.1111111111111111,0.5555555555555556,0.8421052631578947,0.14285714285714285,0.5874315789473684,0.50665,0.5727944444444444,0.05,0.125,,0.5714285714285714,4.242857142857142,24.441666666666666,0.25,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.4,0.3333333333333333,0.1111111111111111,0.07692307692307693,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,3821.0,64,-34.0,124,127,40,31,9.0,251,1.0,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,4.0,,3.0,10.0,2.0,5.0,2.0,5.0,5.0,14.0,,19.0,142,,1.0,2.0,3.0,1.0,2.0,5.0,,8.0,,4.0,15.0,,10.0,3.0,,1.0,2.0,3.0,2.0,,,1.0,,8.0,,,5.0,3.0,,8.0,,8.0,2.0,2.0,,3.0,1.0,3.0,2.0,3.0,4.0,4.0,,,,,,,,,8.0,40,,,,1.0,0.35714285714285715,0.35714285714285715,0.4,,0.5,0.5,0.5,0.5714285714285714,0.5,0.5,0.5714285714285714,0.7368421052631579,,,,,16.296296296296294,1.0,,0.10714285714285714,,0.15151515151515152,,0.13114754098360656,,,,,0.1111111111111111,0.07692307692307693,0.10526315789473684,0.21428571428571427,,0.10526315789473684,0.5,0.5,,0.10526315789473684,0.5,0.5,,0.05263157894736842,,,,0.21052631578947367,0.5,0.5,1.0,0.5263157894736842,0.3,0.3,1.0,0.6666666666666666,0.2857142857142857,0.5,,0.7142857142857143,0.8421052631578947,0.3,0.5583184210526316,,0.5924214285714285,,,0.15789473684210525,0.42105263157894735,8.16,24.900000000000002,0.3225806451612903,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.5,0.4,0.16666666666666666,0.5,1.0,0.4,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,3298.0,55,-3.0,103,106,38,35,12.0,209,7.0,9.0,2.0,3.0,1.0,1.0,,2.0,,3.0,2.0,1.0,2.0,,1.0,8.0,12.0,1.0,5.0,4.0,23.0,106,1.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,8.0,12.0,4.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,2.0,7.0,2.0,1.0,10.0,4.0,14.0,,,,5.0,,5.0,4.0,2.0,3.0,3.0,4.0,,1.0,1.0,2.0,1.0,2.0,,8.0,38,1.0,0.75,0.75,1.0,0.2,0.2,0.6666666666666666,0.5,0.75,0.5588235294117647,0.3333333333333333,0.42857142857142855,0.6052631578947368,0.3333333333333333,0.5,0.29411764705882354,,,,,20.512820512820515,1.0,0.25,0.06666666666666667,0.07692307692307693,0.22580645161290322,0.08695652173913043,0.14754098360655737,0.08163265306122448,0.25,0.11764705882352941,,0.07142857142857142,,0.25,0.2,,0.5294117647058824,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.058823529411764705,1.0,1.0,1.0,0.11764705882352941,,,,0.17647058823529413,,,,0.11764705882352941,0.5,0.5,1.0,,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.8235294117647058,0.5,0.5899764705882352,0.7315,0.5478928571428572,0.05555555555555555,0.07692307692307693,0.08695652173913043,0.34782608695652173,4.716666666666666,24.16,0.36893203883495146,2.0,1.0,,,1.0,,,,,,,,,,,0.125,0.6666666666666666,0.3333333333333333,,,,,5.0,,,,,0.3333333333333333,,,,1.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,
1631119,1610612760,Jaylin Williams,Jaylin Williams,1631119,OKC,7628.0,127,-29.0,244,245,74,78,27.0,489,4.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,8.0,2.0,6.0,14.0,3.0,2.0,7.0,11.0,9.0,22.0,3.0,44.0,274,1.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,9.0,12.0,2.0,27.0,,14.0,6.0,2.0,11.0,4.0,15.0,2.0,2.0,3.0,5.0,3.0,34.0,3.0,1.0,13.0,10.0,5.0,28.0,4.0,32.0,4.0,3.0,1.0,1.0,,3.0,2.0,4.0,11.0,7.0,4.0,,1.0,1.0,2.0,1.0,3.0,2.0,9.0,74,1.0,0.8571428571428571,1.0,1.0,0.4090909090909091,0.4090909090909091,0.6363636363636364,1.0,1.0,0.6212121212121212,0.5,0.8,0.6285714285714286,0.5,0.75,0.6666666666666666,0.18181818181818182,0.16666666666666666,0.3333333333333333,,13.71841155234657,0.3333333333333333,0.4166666666666667,0.16393442622950818,0.015873015873015872,0.19402985074626866,0.046875,0.1796875,0.031496062992125984,,,0.14285714285714285,0.13043478260869565,0.16666666666666666,0.2222222222222222,0.16129032258064516,0.6666666666666666,0.18181818181818182,0.6666666666666666,0.8,0.75,0.09090909090909091,0.3333333333333333,0.5,1.0,0.06060606060606061,1.0,1.0,1.0,0.24242424242424243,0.375,0.375,1.0,0.42424242424242425,0.42857142857142855,0.42857142857142855,1.0,0.6,0.2,1.0,0.4,0.4,0.8484848484848485,0.42857142857142855,0.5547606060606061,0.5488500000000001,0.59766,0.029411764705882353,0.08333333333333333,0.11363636363636363,0.20454545454545456,5.963636363636363,24.66818181818182,0.30327868852459017,1.0,1.0,,,1.0,2.0,,,,,,,,,,0.06666666666666667,0.2,0.2,1.0,1.0,1.0,2.0,1.0,2.0,4.0,0.25,0.5,0.25,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.5,,,,,,,True,,,,,,,
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,4347.0,72,-20.0,138,136,26,42,16.0,274,2.0,4.0,,1.0,3.0,11.0,1.0,3.0,,,,1.0,6.0,,4.0,6.0,18.0,1.0,6.0,6.0,21.0,169,1.0,2.0,,3.0,,1.0,4.0,2.0,2.0,10.0,2.0,3.0,,4.0,1.0,2.0,5.0,5.0,10.0,1.0,4.0,4.0,,1.0,25.0,2.0,1.0,3.0,4.0,3.0,10.0,3.0,13.0,4.0,2.0,2.0,3.0,3.0,4.0,,2.0,2.0,9.0,8.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,26,2.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,0.25,0.3333333333333333,0.5,,0.3125,0.5,,0.37037037037037035,0.75,0.16666666666666666,0.25,0.1111111111111111,,0.18181818181818182,,19.745222929936304,0.75,0.375,0.10526315789473684,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.09333333333333334,0.04054054054054054,,0.08695652173913043,,,0.19047619047619047,,0.13636363636363635,0.5,0.16666666666666666,0.5,0.5,0.5,0.4583333333333333,0.2727272727272727,0.3333333333333333,1.0,0.125,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,0.16666666666666666,0.16666666666666666,1.0,,0.2,,,0.8,0.4166666666666667,0.25,0.48802272727272733,0.311,0.5077166666666667,0.11538461538461539,0.15,0.14285714285714285,0.09523809523809523,7.855555555555556,34.61666666666667,0.18840579710144928,,,,,1.0,1.0,,,1.0,1.0,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.09090909090909091,,1.0,2.0,1.0,2.0,1.0,,True,,,,,,,
202330,1610612760,Gordon Hayward,Gordon Hayward,202330,OKC,974.0,16,-5.0,32,34,12,9,2.0,66,,1.0,,,,,,,,,,,,,,,1.0,,,,,29,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,1.0,3.0,,,,,,,,1.0,2.0,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,2.857142857142857,,,,0.1,0.18181818181818182,,0.11764705882352941,0.05,,,,,,0.125,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5955,0.5955,,,,,,,,0.375,1.0,,,,,,,,,,,,,,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630581,1610612760,Josh Giddey,Josh Giddey,1630581,OKC,1372.0,23,1.0,44,44,19,18,8.0,88,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,,5.0,5.0,,3.0,2.0,12.0,42,,,,,3.0,3.0,1.0,2.0,8.0,8.0,2.0,,,2.0,,,1.0,3.0,4.0,3.0,,,1.0,,11.0,2.0,1.0,2.0,2.0,,4.0,3.0,7.0,,,,3.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,,1.0,,1.0,1.0,1.0,1.0,8.0,19,,0.8,0.8,,,,1.0,,1.0,0.625,,0.75,0.6666666666666666,,0.8,0.375,,,,,23.636363636363633,0.75,,0.2,0.07692307692307693,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.12,,0.2,,0.25,0.2,,0.3333333333333333,1.0,0.25,1.0,1.0,0.5,0.25,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.125,,,,0.25,,,,,0.25,1.0,0.25,,0.625,,0.5257,,0.54555,0.1111111111111111,0.16666666666666666,,0.6666666666666666,5.92,26.3,0.4318181818181818,,,,,,1.0,,,,,,,,,0.125,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,4091.0,68,-5.0,134,131,45,45,15.0,265,,,,,,2.0,,1.0,2.0,6.0,2.0,2.0,7.0,,2.0,,3.0,4.0,13.0,,12.0,143,,1.0,,,,1.0,4.0,,6.0,,,12.0,,7.0,2.0,,1.0,2.0,3.0,2.0,,,,1.0,8.0,1.0,,,1.0,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,,2.0,,4.0,7.0,,,,,,1.0,1.0,1.0,,6.0,45,,,,1.0,0.3076923076923077,0.3076923076923077,,,,0.375,,0.6,0.375,,0.6,0.8125,,,,,11.842105263157894,1.0,,0.030303030303030304,,,0.030303030303030304,0.015625,0.014705882352941176,,,0.07142857142857142,,0.0625,,,,,,,,0.125,,,,0.0625,,,,0.375,0.3333333333333333,0.4,1.0,0.4375,0.2857142857142857,0.2857142857142857,1.0,,,,0.4,0.4,0.8125,0.2857142857142857,0.558540625,0.4127,0.54421,,,,0.5,10.0,24.23076923076923,0.3358208955223881,,,1.0,,1.0,,,,,,,0.07692307692307693,0.16666666666666666,,,0.09090909090909091,,,,1.0,,2.0,2.0,1.0,,,0.5,,,,0.5,,,,,,,1.0,,,,,,,0.5,,,,,,,True,,,,,,,
1631096,1610612760,Chet Holmgren,Chet Holmgren,1631096,OKC,813.0,14,5.0,27,27,6,11,4.0,54,,,,,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,3.0,3.0,,1.0,,6.0,38,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,6.0,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,6,,1.0,1.0,,,,1.0,1.0,1.0,0.75,0.5,1.0,0.75,0.5,1.0,0.25,,,,,13.333333333333334,,0.25,,,,,,,,,,,,,,1.0,,,,,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,0.25,,,,0.5,,,,,0.25,,0.38411249999999997,0.420625,0.3632,,,0.3333333333333333,0.3333333333333333,13.933333333333332,25.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
