EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,FtPoints,SecondChanceFG3M,SecondChancePoints,PenaltyFG2A,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,FTOffRebounds,Loose Ball Fouls Drawn,OffFTReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,Travels,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Blocked3s,BlockedArc3,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,PenaltyFtPoints,Offensive Fouls,2pt And 1 Free Throw Trips,HeaveAttempts,SecondChanceTurnovers,OffArc3ReboundPct,PenaltyArc3FGM,SelfOReb,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,PenaltyArc3Accuracy,on,LongMidRangeAssists,OffLongMidRangeReboundPct,Charge Fouls,LongMidRangePctAssisted,Loose Ball Fouls,Charge Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,2500.0,42,-6.0,83,84,14.0,21.0,7,167,1.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,3.0,3.0,9.0,13.0,86,1.0,1.0,2.0,2.0,6.0,3.0,7.0,2.0,2.0,4.0,6.0,1.0,3.0,2.0,16.0,1,1,1,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,14.0,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5416666666666666,0.5416666666666666,0.75,18.681318681318682,0.6,0.041666666666666664,0.022727272727272728,0.16666666666666666,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5,0.5,1.0,0.5833333333333334,0.2857142857142857,0.2857142857142857,0.5,1.0,1.0,0.8333333333333334,0.2857142857142857,0.5249166666666667,0.45555,11.033333333333333,25.511111111111106,0.1686746987951807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1627752,1610612747,Taurean Prince,Taurean Prince,1627752,LAL,3543.0,59,-9.0,116,123,29.0,33.0,11,239,2.0,3.0,,1.0,2.0,5.0,2.0,6.0,3.0,,3.0,7.0,4.0,11.0,24.0,128,4.0,,4.0,2.0,9.0,3.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,,8.0,2,5,6,,,,1.0,,1.0,,,,1.0,,4.0,3.0,29.0,,0.6666666666666666,0.6666666666666666,0.75,0.36363636363636365,0.36363636363636365,0.42857142857142855,0.5,0.5714285714285714,0.6111111111111112,17.1875,1.0,0.0625,0.06349206349206349,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.05555555555555555,,,0.2777777777777778,0.4,0.4,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.75,,0.7777777777777778,0.3333333333333333,0.5428194444444445,0.4897,6.6000000000000005,24.981818181818184,0.25,1.0,3.0,1.0,1.0,2.0,6.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,0.75,1.125,1.125,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.06451612903225806,0.03333333333333333,0.01818181818181818,0.06666666666666667,0.1,0.07142857142857142,0.08695652173913043,0.5,0.16666666666666666,0.3333333333333333,0.5,1.0,0.25,1.0,0.6666666666666666,1.0,0.5468999999999999,0.14285714285714285,0.3,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,1660.0,28,-24.0,52,59,3.0,18.0,5,111,,1.0,,,,1.0,1.0,1.0,,,,3.0,1.0,2.0,3.0,67,,,,,3.0,,1.0,1.0,,,,,,,,1,5,6,,,,,,,,,,,,,1.0,3.0,,,,1.0,0.5,0.5,,0.3,0.3,0.4,8.771929824561404,,0.07692307692307693,0.17857142857142858,,0.2,,,,,,,0.2,,,,0.2,1.0,1.0,1.0,,,0.6,1.0,0.51547,,7.366666666666667,25.15,0.057692307692307696,,2.0,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,0.26666666666666666,,,,,0.2222222222222222,0.125,,0.4,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,2960.0,49,-20.0,103,106,26.0,37.0,10,209,7.0,9.0,1.0,2.0,,,,2.0,,,11.0,21.0,,2.0,25.0,127,,,14.0,8.0,,,2.0,,2.0,1.0,3.0,1.0,,2.0,7.0,11,17,21,,,,1.0,,1.0,1.0,,,2.0,1.0,7.0,3.0,26.0,1.0,0.6363636363636364,0.7,,,,0.5238095238095238,0.4782608695652174,0.4807692307692308,0.08695652173913043,24.778761061946906,0.5,0.4583333333333333,0.3953488372093023,0.7142857142857143,0.391304347826087,0.7777777777777778,0.875,0.7142857142857143,0.08695652173913043,0.5,0.5,,,,,0.08695652173913043,,,,,,0.4782608695652174,,0.52735,0.6109333333333333,6.238095238095238,26.200000000000003,0.2524271844660194,3.0,10.0,,,,3.0,,6.0,3.0,4.0,,3.0,6.0,,4.0,3.0,6.0,3.0,2.0,1.0,2.0,1.0,,0.75,0.75,0.19047619047619047,0.3,,0.3157894736842105,0.1111111111111111,0.09090909090909091,,0.25,0.375,0.35294117647058826,0.5,0.43478260869565216,0.3,0.42857142857142855,0.6666666666666666,,,,,0.66195,0.11538461538461539,0.125,0.24,,,,0.2857142857142857,3.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.6666666666666666,1.0,0.16,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203915,1610612747,Spencer Dinwiddie,Spencer Dinwiddie,203915,LAL,4379.0,73,-19.0,146,151,30.0,45.0,15,297,2.0,3.0,,,2.0,3.0,,5.0,1.0,3.0,3.0,6.0,2.0,8.0,15.0,168,1.0,4.0,4.0,2.0,6.0,,5.0,,7.0,1.0,8.0,1.0,,1.0,17.0,3,6,7,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,7.0,3.0,30.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.5,0.42857142857142855,0.4411764705882353,0.5714285714285714,11.11111111111111,1.0,0.08108108108108109,0.0684931506849315,0.2,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.35714285714285715,,,,1.0,0.75,0.7857142857142857,,0.5417,0.536175,3.483333333333333,25.299999999999997,0.2054794520547945,1.0,3.0,,,,3.0,,,,,6.0,,2.0,1.0,1.0,1.0,6.0,3.0,,,1.0,,,,,,,0.25,0.05555555555555555,,0.014705882352941176,,,0.058823529411764705,0.037037037037037035,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5727,0.17647058823529413,0.3333333333333333,,,,,0.125,,,,,,,,3.0,,1.0,,,3.0,,,0.375,0.375,,0.034482758620689655,,0.14285714285714285,,,,,,0.2,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,3278.0,55,-18.0,108,112,23.0,30.0,12,220,9.0,17.0,1.0,2.0,,,2.0,7.0,,2.0,14.0,24.0,2.0,7.0,41.0,128,,2.0,8.0,20.0,3.0,3.0,7.0,2.0,4.0,3.0,7.0,2.0,1.0,2.0,17.0,4,9,10,3.0,3.0,,5.0,1.0,4.0,3.0,1.0,1.0,8.0,2.0,3.0,10.0,23.0,,0.2857142857142857,0.3076923076923077,0.5,0.2857142857142857,0.2857142857142857,0.5833333333333334,0.5483870967741935,0.6029411764705882,0.22580645161290322,34.710743801652896,0.625,0.16666666666666666,0.15384615384615385,,0.5483870967741935,0.5294117647058824,0.6428571428571429,0.2222222222222222,0.06451612903225806,0.5,0.5,,,,,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.5,,0.25,0.7741935483870968,0.2857142857142857,0.5566225806451612,0.5655749999999999,5.304166666666666,26.814285714285717,0.21296296296296297,4.0,5.0,,,,7.0,,3.0,6.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,9.0,6.0,1.0,,1.0,,,1.0,1.5,0.125,,0.3333333333333333,0.14285714285714285,0.037037037037037035,0.018867924528301886,,0.2,0.125,0.2222222222222222,,0.16129032258064516,0.8,0.8,0.5,,,,,0.5694,0.17647058823529413,0.2222222222222222,0.07317073170731707,,,,,1.0,1.0,3.0,4.0,1.0,1.0,4.0,10.0,2.0,,,1.0,10.0,1.0,0.6666666666666666,0.5,0.5555555555555556,0.17647058823529413,,0.08333333333333333,,1.0,1.0,,0.5,0.75,0.24390243902439024,,,,,,,,,1.0,2.0,1.0,3.0,,,,,,,,,,,True,,,,,,,,,,,
1629216,1610612747,Gabe Vincent,Gabe Vincent,1629216,LAL,1006.0,17,6.0,37,35,8.0,17.0,3,72,1.0,1.0,,,1.0,2.0,,1.0,,1.0,1.0,2.0,1.0,3.0,5.0,36,,1.0,2.0,,3.0,,,,,,,,,,,1,3,3,1.0,1.0,,,,,,,,,,1.0,,8.0,,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.6,12.5,,0.1,0.15789473684210525,,0.2,1.0,1.0,1.0,,,,0.4,0.5,0.5,1.0,0.2,,,,,1.0,0.8,,0.5708500000000001,,6.2,31.599999999999998,0.21621621621621623,,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,0.2222222222222222,,,,,,0.14285714285714285,,0.2,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,854.0,14,7.0,26,25,1.0,3.0,4,51,,,,,,,,,,,,2.0,,,1.0,24,,,,,,,,,,,,,,,,2,6,9,,,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,1.0,,,,,,,,,0.16666666666666666,,16.129032258064516,0.5,0.2222222222222222,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,0.40705,,6.6,,0.038461538461538464,,2.0,,,,1.0,,,,,,1.0,4.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,0.5,0.14285714285714285,0.23076923076923078,,0.5,0.5,0.25,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,0.3333333333333333,0.2,0.5,,,,,,,,,,,,,,,,,1.0,,,1.0,0.25,,,,,,,,True,,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,1715.0,29,-12.0,59,60,16.0,21.0,8,119,1.0,3.0,,,,,2.0,5.0,1.0,3.0,7.0,12.0,2.0,5.0,22.0,76,1.0,3.0,2.0,12.0,6.0,,5.0,2.0,2.0,1.0,3.0,1.0,,,7.0,3,3,6,1.0,,1.0,1.0,,1.0,,,,1.0,,3.0,3.0,16.0,,0.14285714285714285,0.16666666666666666,1.0,0.4,0.4,0.5833333333333334,0.5882352941176471,0.6111111111111112,0.29411764705882354,28.35820895522388,1.0,0.25,0.11538461538461539,,0.17647058823529413,0.3333333333333333,0.5,,,,,,,,,0.29411764705882354,0.4,0.4,1.0,0.5,0.42857142857142855,0.47058823529411764,0.4,0.49004333333333333,0.501775,6.300000000000001,33.480000000000004,0.2711864406779661,6.0,9.0,,,,2.0,,2.0,4.0,2.0,2.0,2.0,,,3.0,1.0,2.0,,,,,,,0.5,0.5,0.16666666666666666,0.1111111111111111,,,0.11764705882352941,0.10344827586206896,0.1,,,0.3333333333333333,,0.5294117647058824,0.6666666666666666,0.75,0.16666666666666666,,,,,0.5538,,,0.09090909090909091,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,14.0,2.0,1.0,,,14.0,1.0,0.75,0.8571428571428571,0.875,0.3333333333333333,0.08333333333333333,0.16666666666666666,,0.5,1.0,,0.14285714285714285,1.0,0.6363636363636364,,,2.0,,,0.6666666666666666,,,,2.0,,,,,0.1,2.0,1.0,2.0,1.0,1.0,0.25,0.6666666666666666,True,,,,,,,,,,,
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,8581.0,143,28.0,282,277,53.0,56.0,18,559,8.0,10.0,2.0,6.0,1.0,3.0,10.0,32.0,2.0,5.0,12.0,26.0,11.0,35.0,58.0,311,3.0,6.0,12.0,12.0,24.0,9.0,32.0,10.0,9.0,6.0,15.0,5.0,1.0,3.0,36.0,8,12,13,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,4.0,,4.0,3.0,51.0,,0.5,0.5,0.7272727272727273,0.3142857142857143,0.3142857142857143,0.46153846153846156,0.4672131147540984,0.46774193548387094,0.5737704918032787,21.85430463576159,0.5,0.11940298507462686,0.08108108108108109,,0.16393442622950818,0.8,0.8,0.5,0.09836065573770492,0.3333333333333333,0.3333333333333333,0.04918032786885246,0.3333333333333333,0.3333333333333333,1.0,0.5245901639344263,0.3125,0.3125,0.7,0.6666666666666666,0.5,0.7377049180327869,0.3125,0.5372926229508197,0.582575,7.484615384615386,25.828571428571426,0.1879432624113475,2.0,10.0,,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,4.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,0.3333333333333333,0.5,0.5,0.038461538461538464,0.1,,0.04938271604938271,0.017857142857142856,0.008547008547008548,,,0.08695652173913043,0.16666666666666666,,0.16393442622950818,0.2,0.2222222222222222,1.0,0.3333333333333333,,0.5,1.0,0.6318,0.016129032258064516,0.037037037037037035,0.05172413793103448,,2.0,,0.08695652173913043,,,3.0,4.0,,,3.0,12.0,,,,,12.0,,0.75,0.6,0.6,,,,,,,,0.4,0.75,0.20689655172413793,1.0,1.0,2.0,,,0.3333333333333333,0.1,1.0,,,,,,,,1.0,1.0,,,,0.02702702702702703,0.2,False,1.0,0.125,,,,,,,,,
