EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,FoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,PenaltyFG2A,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PtsUnassisted2s,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGA,LongMidRangeFrequency,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,on,LongMidRangeFGM,Corner3FGA,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,LongMidRangeAssists,FTDefRebounds,SecondChanceTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,DefFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Charge Fouls Drawn,BlockedAtRim,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Transition Take Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,OffShortMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,Blocked3s,BlockedArc3
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,234.0,4,3.0,8,7,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,37.5,0.5,1.0,1.0,1.0,0.5,0.5,0.4844,12.5,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629626,1610612756,Bol Bol,Bol Bol,1629626,PHX,782.0,13,1.0,25,24,49,,1.0,,1.0,3.0,,2.0,22.0,2.0,,,,,,,1.0,1.0,,,2.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,11.538461538461538,0.3333333333333333,,,,,0.6666666666666666,0.6789666666666667,3.966666666666667,,11.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,11.0,0.3333333333333333,0.5,0.4444444444444444,0.5,0.4,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.788,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,164.0,3,1.0,5,5,10,1.0,1.0,,1.0,1.0,,2.0,5.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,20.0,1.0,1.0,1.0,,,,0.4665,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203078,1610612756,Bradley Beal,Bradley Beal,203078,PHX,400.0,7,1.0,13,12,25,1.0,2.0,,2.0,3.0,,6.0,13.0,2.0,,2.0,2.0,1.0,1.0,4.0,,,,,,,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.75,,28.57142857142857,0.6666666666666666,0.5,0.5,1.0,,0.3333333333333333,0.4689666666666667,5.633333333333333,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,1.0,1.0,1.0,0.5381,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203994,1610612756,Jusuf Nurkic,Jusuf Nurkic,203994,PHX,400.0,7,1.0,13,12,25,,,,1.0,2.0,,2.0,13.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,0.5,0.5,0.5,,14.285714285714285,,,,,,0.5,0.55165,10.05,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201569,1610612756,Eric Gordon,Eric Gordon,201569,PHX,264.0,4,,9,8,17,,1.0,,,2.0,,,8.0,,,,,,,,1.0,1.0,,,,,,,,,,,,20.0,0.5,,,,,0.5,0.6205,6.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,0.5,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,194.0,3,-2.0,6,6,12,,,1.0,,,1.0,,6.0,,1.0,,,,,,,,,,,,,,,,,,1.0,14.285714285714285,,,,,1.0,1.0,0.44535,,27.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.44535,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629642,1610612756,Nassir Little,Nassir Little,1629642,PHX,382.0,6,,12,12,24,1.0,1.0,2.0,2.0,2.0,2.0,7.0,9.0,,2.0,,,,,,,,,,,,,,,1.0,0.875,0.875,0.5,33.333333333333336,0.25,1.0,1.0,,0.5,0.75,0.40165,7.45,27.75,11.0,4.0,,1.0,1.0,1.0,2.0,,,,,,11.0,,,,,,,0.25,1.0,1.0,,0.25,0.40165,0.9166666666666666,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,7.0,3.0,1.0,7.0,0.5,0.5,0.5,1.0,0.875,0.875,0.5,0.5,1.0,0.5,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631223,1610612756,David Roddy,David Roddy,1631223,PHX,165.0,3,5.0,4,4,8,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,354.0,6,,11,11,22,,1.0,,1.0,3.0,,2.0,9.0,,,,,,,,1.0,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,27.272727272727273,0.3333333333333333,,,,,0.6666666666666666,0.6487666666666666,5.766666666666667,,10.0,3.0,,1.0,2.0,2.0,3.0,,,,,,10.0,,,,,,,0.6666666666666666,0.5,0.5,,0.6666666666666666,0.6487666666666666,0.9090909090909091,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2.0,,,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629234,1610612756,Drew Eubanks,Drew Eubanks,1629234,PHX,137.0,2,5.0,3,3,6,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,1.0,,,,,,0.4254,7.1,,2.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201152,1610612756,Thaddeus Young,Thaddeus Young,201152,PHX,217.0,4,-5.0,8,8,16,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202738,1610612756,Isaiah Thomas,Isaiah Thomas,202738,PHX,217.0,4,-5.0,8,8,16,,1.0,1.0,,1.0,1.0,,9.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,0.5,37.5,0.5,,,,0.5,0.5,0.514775,4.1,25.2,8.0,,,,,,1.0,,,,,,8.0,,,,,,,,,,,,0.514775,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,9720.0,162,-49.0,319,322,641,6.0,12.0,18.0,24.0,44.0,19.0,108.0,404.0,18.0,18.0,12.0,22.0,11.0,1.0,54.0,6.0,4.0,6.0,10.0,17.0,,28.0,0.375,0.391304347826087,0.5454545454545454,0.5476190476190477,0.6445783132530121,0.30158730158730157,26.589595375722542,0.19047619047619047,0.5,0.6,0.5,0.2857142857142857,0.6666666666666666,0.5571166666666666,7.497727272727272,25.663157894736845,123.0,103.0,26.0,14.0,23.0,7.0,18.0,7.0,5.0,12.0,13.0,5.0,123.0,0.06329113924050633,0.10606060606060606,0.08275862068965517,,0.13636363636363635,0.045454545454545456,0.36507936507936506,0.6086956521739131,0.7777777777777778,0.21428571428571427,0.3333333333333333,0.5240642857142858,0.38557993730407525,30.0,1.0,1.0,39.0,1.0,2.0,6.0,2.0,,1.0,41.0,12.0,0.5,0.5,0.75,,0.007462686567164179,,0.5,1.0,0.3989,0.16216216216216217,0.21818181818181817,0.05555555555555555,9.0,0.14285714285714285,7.0,0.1590909090909091,0.21739130434782608,3.0,3.0,0.14285714285714285,4.0,7.0,1.0,7.0,8.0,1.0,42.0,9.0,7.0,42.0,0.3684210526315789,0.3333333333333333,0.3684210526315789,0.4444444444444444,0.4523809523809524,0.640625,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.3333333333333333,0.3888888888888889,0.3888888888888889,2.0,3.0,1.0,False,4.0,1.0,4.0,23.0,12.0,10.0,7.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,3.0,8.0,0.5714285714285714,0.16666666666666666,0.4,0.017857142857142856,0.022727272727272728,0.09302325581395349,0.03571428571428571,0.04,0.4444444444444444,0.4444444444444444,0.75,0.015873015873015872,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
