EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,BadPassSteals,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGM,FTDefRebounds,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyPointsPct,ShortMidRangeAssists,Offensive Fouls Drawn,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,FTOffRebounds,SelfOReb,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFtPoints,Loose Ball Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,OffArc3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Offensive Fouls,PenaltyArc3FGM,PtsUnassisted3s,PenaltyTurnovers,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Travels,BlockedAtRim,OffLongMidRangeReboundPct,on,SecondChanceCorner3FGA,DefensiveGoaltends,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,2768.0,46,10.0,87,88,20.0,18,13,175,4.0,6.0,2.0,3.0,3.0,4.0,3.0,6.0,10.0,16.0,4.0,24.0,86,2.0,3.0,4.0,2.0,6.0,14.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,1.0,3.0,3.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,1.0,3.0,6.0,3.0,20.0,0.3,0.375,0.625,0.6666666666666666,0.625,0.6666666666666666,0.631578947368421,0.6666666666666666,0.125,0.16666666666666666,0.25,21.359223300970875,0.3333333333333333,0.045454545454545456,0.13043478260869565,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.08888888888888889,0.2222222222222222,0.1111111111111111,0.25,0.1111111111111111,0.15,0.375,0.6666666666666666,0.8,0.5,0.25,0.75,1.0,0.375,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,0.375,0.49818124999999996,0.5912666666666667,0.42935,0.15789473684210525,0.15789473684210525,0.16666666666666666,9.437500000000002,0.22988505747126436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,2279.0,38,24.0,71,70,,3,11,141,2.0,3.0,1.0,1.0,,,,,2.0,3.0,,16.0,64,1.0,1.0,2.0,,,4.0,2.0,,,,,,,,,,2.0,7.0,1.0,8.0,2.0,10.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,0.6666666666666666,1.0,0.7272727272727273,1.0,0.7272727272727273,1.0,,,,14.457831325301205,1.0,0.058823529411764705,0.09523809523809523,0.35,,0.21621621621621623,0.058823529411764705,0.09090909090909091,0.16666666666666666,,0.1111111111111111,0.3684210526315789,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,1.0,1.0,0.6094499999999999,0.6537,,,,0.125,0.9,,4.0,6.0,2.0,4.0,8.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.7272727272727273,1.0,0.5454545454545454,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,24.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,1526.0,25,-13.0,50,49,25.0,16,6,99,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,10.0,57,,1.0,2.0,,2.0,,,,,1.0,1.0,,1.0,,3.0,,,1.0,,2.0,,2.0,,,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,25.0,1.0,1.0,0.5,,0.5,,0.5555555555555556,0.5,,,,18.965517241379313,0.5,,,0.07142857142857142,,0.045454545454545456,,,,,,0.08333333333333333,,,,,0.125,,,0.125,1.0,1.0,1.0,,,0.75,0.4967875,0.3513,0.467475,0.1111111111111111,0.3333333333333333,0.2,10.899999999999999,0.5,1.0,2.0,4.0,2.0,6.0,6.0,4.0,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.75,,0.25,0.5,0.5,1.0,0.5,24.349999999999998,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,0.5,0.75,0.75,0.25,0.25,0.25,1.0,0.5,1.0,0.5,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,614.0,10,11.0,21,20,11.0,6,3,41,,,,,,,,1.0,,1.0,2.0,2.0,25,,,,,,,,,1.0,,1.0,,,,2.0,,,1.0,,2.0,,2.0,,,,,,,,,,,2.0,2.0,1.0,11.0,,,,,,,0.3333333333333333,,,,,12.0,,,,0.25,,0.125,,,,,,0.3333333333333333,,,,,,,,0.5,,,,,,0.5,0.457625,,0.48675,0.3333333333333333,0.5,,15.7,0.5238095238095238,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,0.5,25.9,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
204060,1610612753,Joe Ingles,Joe Ingles,204060,ORL,4051.0,68,15.0,131,127,38.0,25,20,258,,3.0,,1.0,2.0,2.0,,,2.0,5.0,1.0,11.0,130,,1.0,,1.0,2.0,2.0,,,7.0,5.0,12.0,2.0,3.0,4.0,29.0,,1.0,7.0,4.0,11.0,2.0,13.0,3.0,,,,,,,1.0,3.0,,4.0,2.0,,38.0,0.5,0.5,0.4,,0.4166666666666667,,0.4166666666666667,,,,,7.792207792207792,,0.12903225806451613,0.02631578947368421,0.21875,,0.1746031746031746,0.015151515151515152,0.05263157894736842,,,0.14285714285714285,0.17857142857142858,0.25,,,,0.16666666666666666,1.0,1.0,,,,,0.5,,0.8333333333333334,0.5511958333333332,0.5574250000000001,0.65665,,,,3.9199999999999995,0.2900763358778626,,,7.0,2.0,7.0,6.0,7.0,3.0,,,,,,,,1.0,0.2857142857142857,0.2857142857142857,0.5833333333333334,,,,,,0.5833333333333334,26.714285714285715,,,2.0,1.0,,,1.0,,2.0,,,,,,,0.2857142857142857,0.2857142857142857,1.0,,,0.5,0.2857142857142857,,,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.5,0.125,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,3045.0,51,27.0,94,93,15.0,8,18,187,8.0,16.0,3.0,5.0,1.0,2.0,,,9.0,18.0,6.0,30.0,87,3.0,5.0,7.0,4.0,10.0,8.0,4.0,4.0,1.0,,1.0,,,,2.0,3.0,3.0,3.0,6.0,9.0,6.0,15.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,12.0,1.0,12.0,11.0,4.0,15.0,0.5555555555555556,0.7142857142857143,0.5,0.6,0.5217391304347826,0.6,0.5357142857142857,0.5833333333333334,0.2222222222222222,0.25,,27.826086956521742,0.5,0.23076923076923078,0.10344827586206896,0.13043478260869565,0.16666666666666666,0.1836734693877551,0.1276595744680851,0.16666666666666666,,0.16666666666666666,0.25,0.14285714285714285,0.6956521739130435,0.5,0.6666666666666666,0.625,0.08695652173913043,0.5,0.5,,,,,1.0,0.6,0.9130434782608695,0.647282608695652,0.6802,0.7322416666666666,0.15384615384615385,0.19047619047619047,0.23333333333333334,2.011111111111111,0.1595744680851064,,3.0,2.0,2.0,5.0,6.0,2.0,,1.0,1.0,5.0,,,,,1.0,0.4,0.4,0.21739130434782608,,0.13043478260869565,,,,0.08695652173913043,24.580000000000002,,2.0,2.0,,1.0,,2.0,9.0,2.0,,9.0,,0.5,0.5625,,1.0,1.0,1.0,0.3333333333333333,,,1.0,0.3,1.0,,4.0,,,,,,,,,0.25,,,,,0.6666666666666666,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,0.75,0.16666666666666666,0.2,0.3333333333333333,0.75,,,,,,,,,,True,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,3035.0,51,4.0,95,93,20.0,16,16,188,3.0,6.0,1.0,1.0,1.0,7.0,2.0,3.0,6.0,16.0,3.0,18.0,91,1.0,1.0,2.0,3.0,2.0,10.0,,2.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,,,4.0,2.0,7.0,,7.0,3.0,,2.0,,1.0,,3.0,,8.0,,1.0,3.0,1.0,20.0,0.16666666666666666,0.16666666666666666,0.375,1.0,0.3,0.5,0.3269230769230769,0.5,0.125,0.16666666666666666,0.14285714285714285,25.89285714285714,0.6666666666666666,0.09090909090909091,,0.15384615384615385,,0.125,,,,,0.09090909090909091,0.13636363636363635,0.24,0.5,0.6,,0.28,0.14285714285714285,0.16666666666666666,0.12,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.6,0.499926,0.49485,0.5014916666666667,0.038461538461538464,0.058823529411764705,0.1111111111111111,8.012500000000001,0.21052631578947367,1.0,1.0,8.0,1.0,9.0,3.0,8.0,3.0,2.0,1.0,,,,,,1.0,0.1111111111111111,0.1111111111111111,0.36,,0.04,1.0,1.0,1.0,0.32,26.933333333333334,,,,3.0,,,3.0,2.0,,1.0,2.0,,,0.14285714285714285,0.5,,,,,,0.5,,0.1111111111111111,,,1.0,1.0,1.0,,,,1.0,1.0,,0.25,0.25,,,0.5,0.16666666666666666,,,2.0,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,1503.0,25,7.0,56,50,36.0,22,6,106,4.0,5.0,2.0,2.0,1.0,3.0,2.0,5.0,7.0,13.0,4.0,24.0,55,2.0,2.0,4.0,7.0,4.0,10.0,2.0,,,3.0,3.0,2.0,1.0,,9.0,,1.0,3.0,4.0,8.0,1.0,9.0,,,3.0,,,,3.0,1.0,2.0,,2.0,4.0,2.0,36.0,0.2857142857142857,0.3333333333333333,0.5384615384615384,1.0,0.5882352941176471,0.6666666666666666,0.631578947368421,0.6666666666666666,,,,34.92063492063492,1.0,0.3333333333333333,0.06666666666666667,0.25,,0.2916666666666667,0.038461538461538464,0.16666666666666666,,,0.25,0.3333333333333333,0.29411764705882354,0.8,0.8,0.25,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.29411764705882354,0.4,0.4,,0.6666666666666666,1.0,0.5294117647058824,0.5481588235294117,0.6486166666666667,0.5254727272727272,0.10526315789473684,0.13333333333333333,0.16666666666666666,9.707692307692309,0.6428571428571429,,,4.0,2.0,4.0,3.0,4.0,,3.0,1.0,,,,,,0.5,0.5,0.5,0.23529411764705882,,,,,,0.23529411764705882,27.45,,,2.0,4.0,,2.0,4.0,16.0,2.0,1.0,16.0,0.5,0.7272727272727273,0.7272727272727273,0.5,0.5,0.5,0.5,,,0.36363636363636365,0.5,0.6666666666666666,,,2.0,1.0,1.0,,,1.0,,,,,,0.125,1.0,0.3333333333333333,0.18181818181818182,2.0,5.0,,,,,,,0.7142857142857143,,0.375,,1.0,,2.0,3.0,3.0,0.5,,,,,True,,,,,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,833.0,14,,29,26,11.0,2,5,55,1.0,2.0,,,1.0,1.0,,,2.0,3.0,,7.0,31,,,,1.0,2.0,2.0,,,2.0,,2.0,,,2.0,4.0,,,,,,,,,,,,2.0,,2.0,,,,1.0,,,11.0,0.5,0.5,0.6666666666666666,,0.7,,0.7,,,,,20.588235294117645,,,,,,,,,,,,,0.4,0.5,0.5,1.0,0.2,1.0,1.0,,,,,,,0.8,0.58269,,0.6828749999999999,,,,3.033333333333333,0.3793103448275862,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,1.0,,1.0,1.0,1.0,0.5,0.5,0.4,1.0,0.2,,,,0.2,23.95,,,1.0,1.0,,1.0,1.0,5.0,1.0,,5.0,1.0,1.25,1.25,,1.0,1.0,1.0,,,0.5,1.0,0.7142857142857143,,,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,
203914,1610612753,Gary Harris,Gary Harris,203914,ORL,407.0,7,-5.0,14,13,14.0,8,1,27,,,,,,,,,,,,3.0,17,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,14.0,,,,,0.75,,0.75,,,,,13.333333333333334,,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,0.125,,,,,,,,,,,,,,,,,,,1.0,0.571575,,0.571575,,,,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,1.0,0.5,0.5,1.0,,0.5,1.0,1.0,1.0,0.5,25.55,1.0,1.0,,1.0,,1.0,2.0,3.0,,,3.0,0.5,0.75,0.75,,,,,0.5,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,True,,,,,,,,,,,,,,,
