EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,Charge Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,OffLongMidRangeReboundPct,3SecondViolations,Defensive 3 Seconds Violations,on,BlockedLongMidRange,BlockedArc3
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,27708.0,462,-32,879,879,181.0,183.0,99,1758,35.0,66.0,2.0,5.0,6.0,10.0,23.0,57.0,19.0,53.0,6.0,14.0,2.0,2.0,3.0,17.0,59.0,3.0,6.0,2.0,10.0,77.0,176,23.0,73.0,24.0,247.0,1026,3.0,10.0,5.0,8.0,21.0,19.0,32.0,2.0,13.0,6.0,50.0,52.0,102.0,39.0,30.0,4.0,1.0,2.0,56.0,16.0,15.0,1.0,46.0,21.0,67.0,10.0,11.0,29.0,15.0,2.0,155.0,3.0,6.0,19.0,21.0,3.0,43.0,9.0,52,4.0,10.0,5.0,5.0,22.0,6.0,14.0,9.0,2.0,8.0,31.0,1.0,9.0,15.0,28.0,1.0,1.0,40.0,2.0,1.0,26.0,2.0,1.0,1.0,10.0,1.0,3.0,6.0,5.0,1.0,6.0,5.0,50.0,178.0,3.0,0.33766233766233766,0.3466666666666667,0.5652173913043478,0.3150684931506849,0.625,0.15384615384615385,0.30985915492957744,0.4375,0.3,0.59375,0.44779116465863456,0.5833333333333334,0.4888888888888889,0.47307692307692306,0.5833333333333334,0.5208333333333334,0.2931726907630522,0.0136986301369863,0.08522727272727272,0.13636363636363635,0.07017543859649122,0.03773584905660377,0.01694915254237288,29.246231155778897,0.7096774193548387,0.11538461538461539,0.1024390243902439,0.024489795918367346,0.10270270270270271,0.015544041450777202,0.10256410256410256,0.02054794520547945,0.023529411764705882,0.039603960396039604,0.013986013986013986,0.02,0.10975609756097561,0.10204081632653061,0.08,0.10144927536231885,0.10638297872340426,0.030534351145038167,0.8333333333333334,0.26506024096385544,0.5303030303030303,0.6140350877192983,0.45714285714285713,0.2289156626506024,0.40350877192982454,0.4339622641509434,0.30434782608695654,0.21285140562248997,0.3584905660377358,0.37254901960784315,0.15789473684210525,0.05622489959839357,0.42857142857142855,0.42857142857142855,0.5,0.23694779116465864,0.288135593220339,0.29310344827586204,0.5882352941176471,0.2777777777777778,0.4,0.1111111111111111,1.0,0.3333333333333333,0.5,1.0,0.2222222222222222,0.6,0.06666666666666667,0.2222222222222222,0.2,0.5582329317269076,0.2857142857142857,0.5177580971659921,0.48733333333333334,0.5092953488372094,0.042801556420233464,0.05434782608695652,0.0136986301369863,0.08502024291497975,0.20242914979757085,8.653977272727277,26.16438356164383,0.20591581342434584,,,,,,,,,,,,,,,,,True,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,23222.0,387,-32,745,739,131.0,133.0,83,1484,16.0,22.0,4.0,5.0,7.0,7.0,4.0,14.0,7.0,18.0,4.0,14.0,,3.0,2.0,25.0,60.0,,1.0,3.0,8.0,27.0,54,29.0,74.0,14.0,155.0,880,4.0,7.0,,4.0,8.0,8.0,11.0,3.0,10.0,1.0,26.0,46.0,8.0,84.0,3.0,4.0,,,60.0,25.0,5.0,1.0,7.0,5.0,12.0,,5.0,6.0,1.0,,29.0,3.0,4.0,31.0,29.0,9.0,69.0,7.0,76,,10.0,6.0,4.0,7.0,2.0,5.0,7.0,,2.0,14.0,,3.0,11.0,23.0,1.0,3.0,13.0,,,19.0,,1.0,,6.0,3.0,,8.0,3.0,5.0,8.0,5.0,26.0,128.0,,0.8518518518518519,0.92,0.9655172413793104,0.3918918918918919,,0.3,0.3918918918918919,0.5,0.5714285714285714,0.7272727272727273,0.55078125,0.36363636363636365,0.5952380952380952,0.5698529411764706,0.36363636363636365,0.5909090909090909,0.578125,0.013513513513513514,0.09259259259259259,,0.35714285714285715,,0.016666666666666666,17.81472684085511,0.5,0.4090909090909091,0.16666666666666666,0.01951219512195122,0.2080536912751678,0.017857142857142856,0.18575851393188855,0.01876675603217158,0.04054054054054054,0.012048192771084338,0.015748031496062992,0.024390243902439025,0.16666666666666666,0.1375,0.2727272727272727,0.25663716814159293,0.05555555555555555,,0.625,0.171875,0.7272727272727273,0.7272727272727273,0.8125,0.109375,0.2857142857142857,0.4444444444444444,1.0,0.140625,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.109375,0.2857142857142857,0.2857142857142857,1.0,0.46875,0.4166666666666667,0.423728813559322,0.96,0.45454545454545453,0.8,0.2727272727272727,,0.09090909090909091,,,0.3333333333333333,1.0,0.09523809523809523,0.38095238095238093,0.375,0.75,0.4166666666666667,0.54861484375,0.5542928571428571,0.5667071428571429,0.0661764705882353,0.1,0.039473684210526314,0.05161290322580645,0.16774193548387098,8.348148148148148,25.366216216216216,0.17583892617449665,1.0,1.0,1.0,0.5,,,,,,,,,,,,,True,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,8631.0,144,-7,265,263,59.0,64.0,27,528,10.0,17.0,1.0,5.0,,1.0,2.0,5.0,,1.0,1.0,4.0,,,2.0,3.0,12.0,,1.0,,3.0,12.0,23,4.0,16.0,8.0,44.0,292,2.0,7.0,,1.0,4.0,,1.0,1.0,5.0,1.0,4.0,16.0,8.0,12.0,,2.0,,,12.0,3.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,,2.0,15.0,3.0,3.0,5.0,6.0,3.0,14.0,6.0,20,2.0,1.0,1.0,,,,,,,,,,,13.0,16.0,1.0,,7.0,,,12.0,,,,6.0,,,4.0,3.0,1.0,4.0,2.0,4.0,59.0,,0.6666666666666666,0.7272727272727273,1.0,0.25,,0.2,0.25,0.5217391304347826,0.2857142857142857,,0.46153846153846156,0.25,0.25,0.4888888888888889,0.2222222222222222,0.2857142857142857,0.41025641025641024,0.0625,0.17391304347826086,0.17647058823529413,0.2,,0.08333333333333333,15.100671140939598,,0.42857142857142855,0.09230769230769231,0.04,0.08771929824561403,0.05,0.09016393442622951,0.044444444444444446,0.04,0.0625,0.044444444444444446,0.06666666666666667,0.08695652173913043,0.05405405405405406,0.4,0.04878048780487805,0.1875,0.1111111111111111,0.5,0.4358974358974359,0.5882352941176471,0.7142857142857143,0.6,0.1282051282051282,0.4,0.5,1.0,0.02564102564102564,,,,0.10256410256410256,0.25,0.25,1.0,0.3076923076923077,0.25,0.2727272727272727,1.0,0.625,0.2,,,0.125,,,0.16666666666666666,,0.3333333333333333,0.5,,0.8461538461538461,0.25,0.578051282051282,0.55652,0.5070166666666667,0.13333333333333333,0.20689655172413793,,0.09090909090909091,0.09090909090909091,4.065217391304348,24.981250000000003,0.22264150943396227,,,,,1.0,0.5,,,,,,,,,,,True,,
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,2941.0,49,-5,91,93,15.0,7.0,13,184,1.0,2.0,,,,,1.0,4.0,1.0,1.0,2.0,5.0,,,2.0,1.0,3.0,,,1.0,1.0,3.0,7,3.0,8.0,2.0,17.0,99,1.0,1.0,,,2.0,1.0,1.0,2.0,3.0,,8.0,4.0,2.0,9.0,,,,,3.0,1.0,,,1.0,1.0,2.0,,1.0,,1.0,,5.0,,1.0,2.0,1.0,,3.0,1.0,4,,,,,,,,2.0,,,2.0,,1.0,3.0,6.0,,1.0,1.0,,,2.0,,,,1.0,,,2.0,1.0,1.0,2.0,2.0,8.0,15.0,,0.6666666666666666,0.6666666666666666,1.0,0.375,,0.6666666666666666,0.375,0.42857142857142855,1.0,1.0,0.5,1.0,1.0,0.53125,1.0,1.0,0.5333333333333333,,,,,,,16.822429906542055,,,0.038461538461538464,0.034482758620689655,0.1,,0.06521739130434782,0.019230769230769232,,0.07692307692307693,,,,,1.0,0.06666666666666667,0.2,,1.0,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.25,0.25,,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,0.4,0.4,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.5,0.25,1.0,0.6666666666666666,0.3333333333333333,0.5442966666666667,0.437,0.54935,0.0625,0.125,,0.11764705882352941,0.47058823529411764,6.071428571428571,24.175,0.16483516483516483,1.0,,,,1.0,0.5,,,,,,,,,,,True,,
201599,1610612743,DeAndre Jordan,DeAndre Jordan,201599,DEN,517.0,9,-3,16,17,,,2,33,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1,,,2.0,4.0,20,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2,,1.0,,1.0,,,,,,,,,,2.0,3.0,,,2.0,,,2.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,11.11111111111111,,,0.3333333333333333,,0.2,,0.25,,,,,,,0.3333333333333333,,0.2,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7201,,,0.5,0.5,,,,1.7,,,,,,,,,,,,,,,,,,,True,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,23885.0,398,-53,757,758,151.0,167.0,88,1515,43.0,62.0,12.0,17.0,6.0,9.0,4.0,11.0,5.0,8.0,7.0,17.0,,,4.0,4.0,9.0,,1.0,,2.0,52.0,81,11.0,26.0,19.0,156.0,891,12.0,20.0,,1.0,29.0,6.0,12.0,2.0,6.0,7.0,25.0,68.0,36.0,33.0,,22.0,,,9.0,4.0,4.0,,25.0,22.0,47.0,18.0,4.0,18.0,4.0,3.0,116.0,11.0,24.0,25.0,15.0,3.0,43.0,35.0,78,8.0,7.0,2.0,5.0,8.0,4.0,5.0,9.0,,3.0,17.0,3.0,3.0,9.0,24.0,,1.0,28.0,2.0,2.0,23.0,1.0,,,9.0,,3.0,5.0,3.0,2.0,6.0,4.0,20.0,148.0,,0.6538461538461539,0.8292682926829268,1.0,0.4230769230769231,,0.3333333333333333,0.4230769230769231,0.6419753086419753,0.6,0.5,0.6401869158878505,0.5714285714285714,0.5,0.6610169491525424,0.6041666666666666,0.5681818181818182,0.24299065420560748,,0.04938271604938271,0.06451612903225806,,,,15.752625437572929,0.47058823529411764,0.125,0.08379888268156424,0.11059907834101383,0.15822784810126583,0.06707317073170732,0.11869436201780416,0.09186351706036745,0.15789473684210525,0.07865168539325842,0.06557377049180328,0.07142857142857142,0.0547945205479452,0.0963855421686747,0.13043478260869565,0.1271186440677966,0.25,0.2,0.6666666666666666,0.5794392523364486,0.6935483870967742,0.7413793103448276,0.627906976744186,0.102803738317757,0.36363636363636365,0.36363636363636365,0.75,0.07476635514018691,0.625,0.625,0.8,0.1588785046728972,0.4117647058823529,0.4117647058823529,1.0,0.08411214953271028,0.4444444444444444,0.4444444444444444,1.0,0.8095238095238095,0.7058823529411765,,,0.047619047619047616,,,0.5,0.6666666666666666,0.2222222222222222,0.1111111111111111,,0.822429906542056,0.4444444444444444,0.6035257009345795,0.5761499999999999,0.6039805555555555,0.0782608695652174,0.10112359550561797,,0.1858974358974359,0.16025641025641027,3.7604938271604933,24.1,0.19947159841479525,,1.0,3.0,,2.0,0.5,5.0,1.0,3.0,1.0,1.0,3.0,2.0,0.09615384615384616,,,True,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,23383.0,390,-18,748,744,173.0,176.0,84,1492,57.0,75.0,12.0,21.0,18.0,22.0,39.0,77.0,1.0,6.0,1.0,1.0,,,,8.0,34.0,1.0,2.0,2.0,7.0,97.0,158,9.0,35.0,41.0,262.0,882,16.0,29.0,1.0,2.0,43.0,28.0,42.0,2.0,7.0,20.0,82.0,104.0,90.0,21.0,6.0,28.0,,1.0,33.0,8.0,13.0,1.0,53.0,27.0,80.0,21.0,6.0,33.0,13.0,7.0,187.0,12.0,27.0,40.0,51.0,5.0,96.0,39.0,135,10.0,11.0,7.0,4.0,19.0,3.0,15.0,10.0,,4.0,29.0,3.0,6.0,14.0,28.0,4.0,1.0,64.0,2.0,1.0,47.0,13.0,,,27.0,,3.0,6.0,5.0,1.0,6.0,3.0,82.0,170.0,3.0,0.5360824742268041,0.6265060240963856,0.7777777777777778,0.2571428571428571,0.5,0.2857142857142857,0.2647058823529412,0.6139240506329114,0.5517241379310345,0.6666666666666666,0.572538860103627,0.5645161290322581,0.6326530612244898,0.6238095238095238,0.6323529411764706,0.7192982456140351,0.18134715025906736,0.02857142857142857,0.08227848101265822,0.08,0.07792207792207792,0.16666666666666666,0.029411764705882353,28.183962264150942,0.6551724137931034,0.22727272727272727,0.30357142857142855,0.13366336633663367,0.2564102564102564,0.07407407407407407,0.2808641975308642,0.10714285714285714,0.1791044776119403,0.11904761904761904,0.05982905982905983,0.1111111111111111,0.2537313432835821,0.379746835443038,0.18181818181818182,0.2782608695652174,0.1951219512195122,0.1388888888888889,0.5,0.38860103626943004,0.76,0.8260869565217391,0.5263157894736842,0.39896373056994816,0.5064935064935064,0.5492957746478874,0.5384615384615384,0.031088082901554404,0.16666666666666666,0.2,1.0,0.0051813471502590676,1.0,1.0,1.0,0.17616580310880828,0.23529411764705882,0.24242424242424243,0.75,0.6774193548387096,0.5714285714285714,,,0.06451612903225806,0.5,1.0,0.4489795918367347,0.8181818181818182,,0.14285714285714285,0.2857142857142857,0.5699481865284974,0.24242424242424243,0.5166072916666665,0.5398195652173914,0.518853125,0.13043478260869565,0.1569767441860465,,0.16412213740458015,0.31297709923664124,5.320253164556962,26.305714285714288,0.23128342245989306,4.0,1.0,2.0,0.08333333333333333,,,8.0,,,,,,,0.09803921568627451,1.0,3.0,True,,
203200,1610612743,Justin Holiday,Justin Holiday,203200,DEN,5926.0,99,16,182,188,37.0,23.0,19,370,,1.0,,,,1.0,,,,1.0,6.0,10.0,,1.0,3.0,2.0,8.0,,2.0,,,,2,8.0,18.0,2.0,26.0,193,,,,3.0,,,2.0,2.0,3.0,1.0,7.0,,,24.0,,,,,8.0,2.0,,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,1.0,,3.0,6.0,,9.0,1.0,10,,2.0,2.0,,1.0,,1.0,1.0,,,2.0,,1.0,6.0,13.0,1.0,,5.0,,1.0,4.0,,,,1.0,,1.0,,,,,,7.0,37.0,1.0,,,1.0,0.4444444444444444,,0.6666666666666666,0.4444444444444444,,,,0.6,,0.6,0.5909090909090909,,0.5833333333333334,0.9,,,,,,,11.594202898550726,0.5,,0.14285714285714285,,0.07142857142857142,0.025,0.10714285714285714,0.010869565217391304,,,0.034482758620689655,,0.25,0.09090909090909091,,0.06666666666666667,0.08333333333333333,,,0.05,,,,,,,,0.05,,,,0.5,0.6,0.6,1.0,0.4,0.25,0.25,1.0,,,0.3333333333333333,,0.6666666666666666,,,0.2,,0.6,,,0.95,0.25,0.5657675,0.588,0.5286500000000001,0.047619047619047616,0.3333333333333333,,,0.2692307692307692,8.55,24.294444444444444,0.2032967032967033,,,2.0,,2.0,0.6666666666666666,,1.0,1.0,,,1.0,,,,,True,,
202704,1610612743,Reggie Jackson,Reggie Jackson,202704,DEN,884.0,15,-11,26,28,7.0,,3,54,,1.0,,,,,,1.0,,,,1.0,,,,1.0,3.0,,,,,,2,1.0,4.0,,3.0,36,,,,,,,,,,,,,,,3.0,,,,3.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,7.0,,,,,0.25,,,0.25,,,,0.25,,,0.25,,,0.6666666666666666,,,,,,,24.13793103448276,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.8333333333333334,0.3333333333333333,0.5420666666666666,,,,,,,,5.25,25.45,0.2692307692307692,,,,,,,,,,,,,,,,,True,,
203484,1610612743,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DEN,21443.0,357,-15,686,686,151.0,162.0,77,1372,5.0,8.0,3.0,3.0,,,4.0,9.0,5.0,9.0,9.0,21.0,,1.0,2.0,6.0,25.0,1.0,2.0,1.0,5.0,14.0,26,15.0,46.0,7.0,80.0,811,4.0,4.0,1.0,3.0,11.0,2.0,4.0,1.0,7.0,2.0,9.0,16.0,12.0,45.0,,4.0,,,25.0,6.0,2.0,,18.0,7.0,25.0,3.0,4.0,8.0,6.0,4.0,57.0,4.0,1.0,19.0,6.0,,25.0,5.0,30,3.0,12.0,10.0,2.0,3.0,3.0,1.0,4.0,,2.0,7.0,,3.0,16.0,29.0,,1.0,11.0,1.0,4.0,7.0,,,,1.0,1.0,1.0,5.0,2.0,3.0,5.0,3.0,9.0,148.0,1.0,0.5714285714285714,0.6666666666666666,1.0,0.32608695652173914,0.3333333333333333,0.14285714285714285,0.32608695652173914,0.5384615384615384,1.0,0.5,0.5069444444444444,0.7857142857142857,0.3181818181818182,0.5333333333333333,0.7857142857142857,0.375,0.6388888888888888,,0.07692307692307693,,0.2222222222222222,,,10.594315245478036,0.42857142857142855,,0.038461538461538464,0.005376344086021506,0.12666666666666668,0.027972027972027972,0.08169934640522876,0.015197568389057751,0.01694915254237288,,0.009708737864077669,0.075,0.0625,0.014285714285714285,0.045454545454545456,0.10526315789473684,0.19444444444444445,0.07317073170731707,0.6,0.1111111111111111,0.625,0.625,0.4,0.125,0.4444444444444444,0.5714285714285714,0.75,0.125,0.5555555555555556,0.5555555555555556,0.6,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,0.3472222222222222,0.24,0.24,1.0,0.42857142857142855,1.0,0.14285714285714285,,0.2857142857142857,0.5,1.0,,,0.18181818181818182,0.45454545454545453,0.2,0.75,0.24,0.5465083333333333,0.5980875,0.4912545454545455,0.02702702702702703,0.037037037037037035,0.02127659574468085,0.1375,0.1125,10.342307692307694,24.55869565217391,0.22011661807580174,,,4.0,0.3333333333333333,,,,,,,,,,,,,True,,
