EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,DefTwoPtRebounds,ShootingFouls,DefTwoPtReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2A,PtsAssisted2s,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffThreePtRebounds,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,on,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Travels,Charge Fouls,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,PenaltyCorner3Accuracy,SecondChanceFtPoints,Charge Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,BlockedArc3
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,517.0,9,-3,16,17,2,33,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,3.0,4.0,11.0,20,1.0,1.0,3.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.75,1.0,0.75,0.2,0.6111111111111112,1.5,0.6111111111111112,1.5,0.4444444444444444,0.2,0.3333333333333333,50.0,0.2,0.2,0.125,0.09090909090909091,0.5,0.2,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7777777777777778,0.6666666666666666,0.5478333333333334,0.558,0.2727272727272727,7.359999999999999,25.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,388.0,6,-4,12,13,2,25,,,,,,1.0,,1.0,,1.0,,,,2.0,,16,,1.0,,,,1.0,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,1.0,,,14.285714285714285,,0.6666666666666666,0.3333333333333333,,,0.6666666666666666,,,,,,0.5,,,0.5,,,1.0,,1.0,,0.554475,,,,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,596.0,10,-9,19,19,2,38,1.0,1.0,,,,,,,,2.0,1.0,1.0,,2.0,2.0,26,,,,2.0,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,14.285714285714286,,,0.125,,,,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,,,,,1.0,,0.6165999999999999,,,1.0,25.85,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,649.0,11,-17,20,20,2,40,,,1.0,1.0,,,,,,1.0,,2.0,,1.0,,29,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,0.3333333333333333,,,13.636363636363637,,0.2,0.1111111111111111,,,0.2,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,,0.46954999999999997,,,13.1,25.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201599,1610612743,DeAndre Jordan,DeAndre Jordan,201599,DEN,783.0,13,-20,24,25,3,49,1.0,2.0,,,,,,,,,1.0,2.0,,,4.0,37,,,,,,,,1.0,,,,,1.0,1.0,2.0,1.0,3.0,4.0,,,,0.5,0.5,,0.6666666666666666,,,0.5,0.5,11.11111111111111,0.08333333333333333,0.16666666666666666,0.2,0.05263157894736842,,0.16666666666666666,1.0,0.5,1.0,,,,,,,,,,,1.0,,0.7254,0.7307,,1.6,,1.0,2.0,0.25,0.3333333333333333,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203200,1610612743,Justin Holiday,Justin Holiday,203200,DEN,430.0,7,-13,13,14,1,27,,,1.0,,,,,,,1.0,,1.0,,1.0,,23,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.5,,,14.285714285714285,,,,0.1,,,,,,0.5,,,,,0.5,,,,,0.5,,0.489725,,,9.2,25.8,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.2,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631124,1610612743,Julian Strawther,Julian Strawther,1631124,DEN,187.0,3,-11,5,6,1,11,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,16.666666666666668,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641816,1610612743,Hunter Tyson,Hunter Tyson,1641816,DEN,99.0,2,-6,3,3,1,6,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612743,Reggie Jackson,Reggie Jackson,202704,DEN,266.0,4,-17,8,8,1,16,,,2.0,2.0,,,,,,,,4.0,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44444444444444,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.392,,,11.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,27191.0,453,-29,863,862,97,1725,34.0,63.0,56.0,52.0,5.0,13.0,1.0,1.0,15.0,56.0,76.0,171.0,20.0,69.0,236.0,1006,4.0,7.0,18.0,100.0,21.0,53.0,14.0,14.0,45.0,66.0,28.0,153.0,5.0,18.0,42.0,8.0,50.0,27.0,0.2898550724637681,0.5714285714285714,0.2835820895522388,0.4444444444444444,0.44166666666666665,0.5294117647058824,0.4681274900398406,0.5294117647058824,0.2875,0.08187134502923976,0.12698412698412698,28.863868986693962,0.020833333333333332,0.1,0.10209424083769633,0.01873536299765808,0.012048192771084338,0.09774436090225563,0.2625,0.5396825396825397,0.6181818181818182,0.23333333333333334,0.21666666666666667,0.05416666666666667,0.38461538461538464,0.38461538461538464,0.23333333333333334,0.26785714285714285,0.2727272727272727,0.058823529411764705,1.0,0.55,0.2641509433962264,0.5166207983193278,0.4809090909090909,0.07627118644067797,8.69181286549708,26.230434782608693,21.0,15.0,0.10396039603960396,0.10526315789473684,5.0,24.0,10.0,52.0,10.0,5.0,40.0,26.0,10.0,6.0,1.0,6.0,5.0,0.34210526315789475,0.35135135135135137,,0.8333333333333334,0.47058823529411764,0.29411764705882354,0.04435483870967742,0.055865921787709494,3.0,1.0,0.016042780748663103,0.014492753623188406,0.08,22.0,14.0,31.0,0.7096774193548387,False,181.0,183.0,2.0,6.0,10.0,23.0,19.0,3.0,3.0,6.0,2.0,10.0,3.0,19.0,32.0,2.0,13.0,6.0,50.0,39.0,4.0,1.0,2.0,1.0,21.0,10.0,11.0,15.0,2.0,3.0,4.0,5.0,6.0,9.0,2.0,8.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,50.0,178.0,3.0,0.65,0.15384615384615385,0.3,0.59375,0.4888888888888889,0.5208333333333334,0.014492753623188406,0.07142857142857142,0.038461538461538464,0.017857142857142856,0.11538461538461539,0.04040404040404041,0.02040816326530612,0.10975609756097561,0.10638297872340426,0.031496062992125984,0.4107142857142857,0.4423076923076923,0.30434782608695654,0.36538461538461536,0.38,0.15789473684210525,0.6,0.6666666666666666,0.4,0.35294117647058826,0.5,1.0,0.2222222222222222,0.6,0.06666666666666667,0.2222222222222222,0.2,0.5092953488372094,0.014492753623188406,0.211864406779661,0.20973348783314022,,,,,,,,,,,,,,,,,
