EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChancePoints,HeaveAttempts,Corner3Assists,Loose Ball Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,SecondChanceFg2Pct,Corner3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Travels,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Technical Free Throw Trips,on,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,3SecondViolations
1627745,1610612739,Damian Jones,Damian Jones,1627745,CLE,419.0,7,14,15,14.0,13,2,29,17,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,14.0,12.5,0.5,0.25,0.3333333333333333,0.14285714285714285,0.2,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,6858.0,114,220,226,80.0,118,23,446,240,6.0,11.0,5.0,,27.0,,4.0,14.0,1.0,15.0,3.0,,1.0,2.0,5.0,1.0,1.0,4.0,2.0,4.0,80.0,20.576131687242796,0.6,0.06349206349206349,,0.10909090909090909,0.009174311926605505,,0.06896551724137931,0.36363636363636365,-28.0,9.0,13.0,2.0,8.0,9.0,3.0,9.0,4.0,1.0,3.0,14.0,2.0,4.0,12.0,26.0,3.0,15.0,6.0,39.0,3.0,9.0,13.0,2.0,4.0,4.0,28.0,10.0,14.0,3.0,6.0,14.0,3.0,3.0,5.0,5.0,1.0,1.0,8.0,2.0,7.0,5.0,2.0,1.0,2.0,3.0,7.0,1.0,8.0,11.0,3.0,6.0,1.0,2.0,28.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.2,0.5,0.2,0.46153846153846156,0.6923076923076923,0.4024390243902439,0.7058823529411765,0.43333333333333335,0.7368421052631579,0.36585365853658536,0.11538461538461539,0.15384615384615385,0.1111111111111111,0.2222222222222222,0.1702127659574468,0.01694915254237288,0.08333333333333333,0.045454545454545456,0.08333333333333333,0.17142857142857143,0.16666666666666666,0.3170731707317073,0.6923076923076923,0.8181818181818182,0.4444444444444444,0.21951219512195122,0.3333333333333333,0.375,0.3333333333333333,0.0975609756097561,0.024390243902439025,0.34146341463414637,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.6666666666666666,0.5294117647058824,0.8888888888888888,0.23529411764705882,0.5,0.6829268292682927,0.21428571428571427,0.5578500000000001,0.5165,0.5943588235294117,0.13636363636363635,0.20689655172413793,0.717948717948718,6.93846153846154,25.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627777,1610612739,Georges Niang,Georges Niang,1627777,CLE,3899.0,65,124,128,54.0,70,11,252,146,3.0,3.0,2.0,,6.0,1.0,3.0,3.0,1.0,4.0,1.0,,1.0,3.0,4.0,,2.0,,,,54.0,18.24817518248175,0.25,0.09090909090909091,0.03333333333333333,0.04918032786885246,0.017857142857142856,0.06666666666666667,0.13333333333333333,0.43548387096774194,-12.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,8.0,1.0,3.0,4.0,10.0,2.0,11.0,1.0,15.0,1.0,2.0,3.0,1.0,5.0,,7.0,4.0,4.0,6.0,,8.0,2.0,1.0,,,1.0,,,,3.0,,3.0,,,3.0,10.0,,2.0,2.0,,,,,7.0,1.0,,0.5,0.5,1.0,0.18181818181818182,0.2,0.18181818181818182,0.4,0.6666666666666666,0.3333333333333333,0.4375,0.35714285714285715,0.4375,0.5238095238095238,0.1,,0.16666666666666666,,,,,,0.125,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.3333333333333333,0.4,0.5,0.047619047619047616,0.14285714285714285,0.38095238095238093,0.25,0.25,1.0,0.5,0.125,1.0,0.375,0.3333333333333333,0.6666666666666666,0.25,0.49878095238095244,0.489575,0.49092499999999994,,,0.4666666666666667,8.49,24.86363636363636,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.07142857142857142,1.0,1.0,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,15755.0,263,510,520,117.0,177,47,1030,565,7.0,13.0,4.0,1.0,32.0,,3.0,16.0,5.0,21.0,4.0,1.0,2.0,7.0,11.0,1.0,1.0,4.0,1.0,4.0,117.0,15.15151515151515,0.36363636363636365,0.022388059701492536,,0.056818181818181816,0.02074688796680498,,0.03333333333333333,0.22941176470588234,-31.0,15.0,28.0,2.0,2.0,3.0,1.0,7.0,,12.0,6.0,23.0,,4.0,16.0,35.0,9.0,35.0,7.0,66.0,3.0,2.0,4.0,,5.0,5.0,9.0,28.0,4.0,27.0,,22.0,6.0,9.0,6.0,5.0,2.0,5.0,12.0,1.0,11.0,7.0,4.0,,2.0,12.0,30.0,,14.0,9.0,1.0,2.0,3.0,3.0,9.0,3.0,3.0,0.875,0.875,1.0,0.2571428571428571,,0.2647058823529412,0.45714285714285713,0.5,0.42142857142857143,0.2222222222222222,0.44594594594594594,0.375,0.5,0.2571428571428571,0.25,0.2857142857142857,0.1,0.09230769230769231,0.04310344827586207,0.045454545454545456,,0.043478260869565216,0.06382978723404255,0.16666666666666666,0.4,0.5357142857142857,0.7142857142857143,0.8666666666666667,0.1,0.14285714285714285,0.2,1.0,,0.17142857142857143,0.32857142857142857,0.2608695652173913,0.2608695652173913,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,,0.9,0.2727272727272727,0.5959338235294117,0.5505,0.58044375,0.028169014084507043,0.05555555555555555,0.13636363636363635,2.745714285714286,26.265714285714285,,1.0,2.0,3.0,,4.0,5.0,2.0,1.0,,,,,0.3333333333333333,0.1111111111111111,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.0425531914893617,0.25,0.25,0.25,1.0,0.16666666666666666,1.0,1.0,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,1940.0,32,59,64,39.0,43,5,123,67,5.0,5.0,3.0,,10.0,1.0,4.0,5.0,1.0,6.0,,,,,,,,,,,39.0,18.46153846153846,,0.26666666666666666,0.1,0.17857142857142858,0.045454545454545456,0.16666666666666666,0.16666666666666666,0.6610169491525424,6.0,,,,,,,,,2.0,4.0,9.0,2.0,3.0,,,5.0,11.0,2.0,17.0,,,,3.0,5.0,2.0,11.0,,,15.0,,9.0,4.0,,,,2.0,,1.0,,,,,,,2.0,2.0,,3.0,2.0,,,1.0,,11.0,,1.0,,,1.0,0.45454545454545453,0.6,0.45454545454545453,,,0.6818181818181818,0.9,0.7083333333333334,0.9166666666666666,1.0,,,,,0.07692307692307693,,,,0.6,0.1,,,,,,,,,,,0.18181818181818182,0.8181818181818182,0.4444444444444444,0.5714285714285714,1.0,,,,0.6,0.6666666666666666,1.0,0.4444444444444444,0.5140227272727272,0.517575,0.5337,,,0.6470588235294118,,26.327272727272724,,2.0,1.0,2.0,,,,,1.0,,,,,0.5,0.4,1.0,,1.0,,,,,,,,,,,,,0.5,0.5,1.0,0.5,,,,1.0,2.0,0.18181818181818182,0.2222222222222222,0.5,,,,,,,,,,,,,,,,,,,,True,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,10110.0,168,336,337,69.0,113,28,673,361,11.0,17.0,10.0,,40.0,5.0,10.0,24.0,5.0,29.0,11.0,2.0,6.0,2.0,13.0,1.0,4.0,,,,69.0,35.89041095890411,0.8461538461538461,0.11764705882352941,0.06097560975609756,0.13142857142857142,0.03424657534246575,0.0625,0.05555555555555555,0.20535714285714285,4.0,26.0,33.0,2.0,6.0,8.0,9.0,21.0,12.0,1.0,13.0,34.0,3.0,6.0,40.0,66.0,13.0,35.0,31.0,150.0,3.0,8.0,15.0,3.0,6.0,12.0,37.0,12.0,68.0,6.0,33.0,33.0,13.0,4.0,6.0,5.0,1.0,,13.0,1.0,6.0,5.0,1.0,,5.0,9.0,16.0,,29.0,39.0,5.0,20.0,2.0,,37.0,,2.0,0.15,0.15384615384615385,0.15384615384615385,0.37142857142857144,0.5,0.38235294117647056,0.6060606060606061,0.5333333333333333,0.5891089108910891,0.5952380952380952,0.635593220338983,0.6607142857142857,0.3465346534653465,0.06060606060606061,0.030303030303030304,0.14285714285714285,0.5,0.14444444444444443,,,0.058823529411764705,0.4,0.17391304347826086,0.047619047619047616,0.32673267326732675,0.7878787878787878,0.8125,0.23076923076923078,0.2079207920792079,0.42857142857142855,0.5,,0.1188118811881188,0.009900990099009901,0.33663366336633666,0.38235294117647056,0.3939393939393939,0.15384615384615385,0.6666666666666666,0.38095238095238093,0.75,0.2857142857142857,0.5,0.6732673267326733,0.3939393939393939,0.554684,0.49855,0.5267375,0.1724137931034483,0.24691358024691357,0.24666666666666667,6.730303030303031,26.891428571428573,5.0,,,,1.0,,,,,0.024390243902439025,0.4166666666666667,0.4166666666666667,,,,,,,,6.0,1.0,1.0,,,,,0.6666666666666666,0.75,,,,,,,,,0.04,,2.0,0.05714285714285714,0.029411764705882353,,1.0,2.0,2.0,2.0,0.6666666666666666,1.0,0.08823529411764706,0.5,,,,,,,,,,,,True,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,1930.0,32,66,63,26.0,38,9,129,71,1.0,1.0,1.0,,2.0,2.0,6.0,12.0,3.0,15.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,26.0,13.513513513513514,0.5,0.4,0.16666666666666666,0.41379310344827586,0.12,0.16666666666666666,0.3333333333333333,0.3939393939393939,-1.0,5.0,5.0,1.0,3.0,3.0,,,1.0,,,,,,5.0,6.0,,,5.0,15.0,1.0,3.0,3.0,,,4.0,10.0,10.0,,,,,,,,,,1.0,6.0,,2.0,1.0,1.0,,,1.0,3.0,,6.0,5.0,1.0,2.0,1.0,2.0,10.0,,1.0,1.0,1.0,,,,,0.8333333333333334,1.0,0.8333333333333334,1.0,0.9375,1.0,,,,,,0.42857142857142855,0.07692307692307693,,0.6666666666666666,0.3333333333333333,0.5454545454545454,,0.8333333333333334,1.0,1.0,1.0,,,,,0.16666666666666666,,,,,,1.0,1.0,1.0,,,0.8333333333333334,,0.6961166666666667,0.8235,0.7789,0.2857142857142857,0.2857142857142857,0.6666666666666666,4.2,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,1.0,0.14285714285714285,0.5,,,,,,,0.13333333333333333,,,,,,1.0,1.0,,,1.0,,0.25,1.0,1.0,,,,,,,,,,,True,,,,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,12127.0,202,394,406,67.0,117,34,800,439,5.0,10.0,2.0,1.0,25.0,8.0,27.0,49.0,14.0,63.0,8.0,1.0,4.0,5.0,13.0,2.0,3.0,16.0,3.0,16.0,67.0,18.329466357308586,0.6153846153846154,0.2523364485981308,0.08163265306122448,0.21904761904761905,0.07291666666666667,0.0851063829787234,0.18,0.1700507614213198,-25.0,22.0,32.0,7.0,3.0,3.0,8.0,24.0,,1.0,,1.0,,,30.0,56.0,,2.0,14.0,74.0,9.0,3.0,6.0,,1.0,5.0,11.0,54.0,6.0,,,1.0,,6.0,5.0,5.0,2.0,6.0,19.0,3.0,3.0,2.0,1.0,1.0,4.0,13.0,17.0,1.0,17.0,18.0,2.0,8.0,2.0,13.0,11.0,1.0,2.0,0.9,0.9,,,,,0.5357142857142857,0.5,0.5172413793103449,0.42857142857142855,0.5606060606060606,0.55,0.034482758620689655,0.10714285714285714,0.09375,0.125,0.42857142857142855,0.18446601941747573,0.06382978723404255,0.0625,0.3902439024390244,0.125,0.20270270270270271,0.13793103448275862,0.5517241379310345,0.6875,0.7586206896551724,0.9090909090909091,0.41379310344827586,0.3333333333333333,0.38095238095238093,0.875,,0.017241379310344827,0.017241379310344827,,,,0.7777777777777778,0.42857142857142855,1.0,,,0.5862068965517241,,0.5860939655172414,0.5650166666666666,0.5402571428571428,0.125,0.12903225806451613,0.14864864864864866,4.296428571428572,24.7,,1.0,,,1.0,,,1.0,,0.045454545454545456,,,,,0.14285714285714285,,,,,5.0,,,2.0,1.0,8.0,,0.2222222222222222,0.2777777777777778,0.0641025641025641,0.5,,,,,,,0.06756756756756757,,,,,,2.0,2.0,1.0,,0.2222222222222222,,0.05405405405405406,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,,,,,,,,True,,,,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,10976.0,183,361,363,48.0,81,31,724,401,8.0,12.0,7.0,,28.0,,9.0,21.0,3.0,24.0,3.0,,3.0,5.0,8.0,1.0,1.0,,,,48.0,12.977099236641221,0.375,0.09574468085106383,,0.11052631578947368,0.018292682926829267,,0.11904761904761904,0.1329639889196676,-13.0,5.0,7.0,1.0,,,,1.0,1.0,3.0,12.0,30.0,2.0,3.0,5.0,9.0,12.0,33.0,3.0,49.0,1.0,,,2.0,4.0,,6.0,6.0,4.0,33.0,3.0,30.0,12.0,,4.0,1.0,1.0,3.0,12.0,,3.0,1.0,2.0,,,7.0,18.0,,8.0,3.0,,,,,6.0,2.0,,0.6,0.6,0.9166666666666666,0.36363636363636365,0.5,0.36363636363636365,0.5555555555555556,,0.5476190476190477,0.75,0.5697674418604651,0.75,0.7857142857142857,,,,,0.125,0.038461538461538464,0.07142857142857142,0.07894736842105263,0.07142857142857142,0.15384615384615385,0.06451612903225806,0.16666666666666666,0.7142857142857143,0.7142857142857143,0.6,0.023809523809523808,,,,0.023809523809523808,0.07142857142857142,0.7142857142857143,0.4,0.4,0.9166666666666666,0.16666666666666666,,,0.75,0.6666666666666666,0.9523809523809523,0.4,0.5506369047619047,0.57745,0.5176499999999999,0.023255813953488372,,0.12244897959183673,4.011111111111111,26.166666666666668,,1.0,4.0,5.0,,2.0,,2.0,,,,,,0.6666666666666666,0.25,,,1.0,2.0,8.0,,3.0,,1.0,,0.4,0.6666666666666666,0.6666666666666666,0.03125,,,,,0.16666666666666666,,,0.16326530612244897,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,0.5,1.0,0.029411764705882353,,,True,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,1542.0,26,46,49,14.0,25,4,95,44,,1.0,,,3.0,2.0,2.0,4.0,3.0,7.0,,1.0,,2.0,2.0,,1.0,2.0,,2.0,14.0,15.384615384615383,,0.13333333333333333,0.16666666666666666,0.14285714285714285,0.14285714285714285,,,0.30434782608695654,1.0,1.0,2.0,2.0,,,2.0,4.0,,,,,,,3.0,6.0,,,,6.0,2.0,1.0,1.0,,,,2.0,6.0,,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,1.0,2.0,,,,,,,2.0,2.0,,,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,0.16666666666666666,,0.25,,0.15384615384615385,0.1111111111111111,,0.3333333333333333,,0.1111111111111111,0.25,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,,,,,,,1.0,,,,,0.3333333333333333,,0.51305,0.70505,0.3638,,,0.3333333333333333,5.066666666666666,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,2.0,,0.5,0.5,0.125,1.0,,,,,,,0.3333333333333333,,,,,,1.0,1.0,,,0.5,,0.3333333333333333,0.5,1.0,,,,,,,,,1.0,,True,,,,
