EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Transition Take Fouls,BlockedShortMidRange,OffFTReboundPct,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,19469.0,324,65,621,615,121,89,72,1236,30.0,44.0,9.0,14.0,4.0,4.0,18.0,43.0,3.0,8.0,4.0,12.0,1.0,1.0,3.0,17.0,45.0,1.0,3.0,3.0,10.0,51.0,95.0,21.0,57.0,32.0,197.0,688,11.0,24.0,1.0,4.0,3.0,28.0,6.0,8.0,4.0,13.0,5.0,29.0,72.0,30.0,63.0,14.0,1.0,44.0,17.0,9.0,1.0,27.0,7.0,34.0,1.0,6.0,23.0,3.0,1.0,75.0,8.0,15.0,32.0,31.0,2.0,65.0,23.0,88.0,5.0,7.0,5.0,2.0,9.0,6.0,9.0,1.0,3.0,18.0,1.0,5.0,10.0,31.0,2.0,1.0,4.0,35.0,1.0,1.0,40.0,7.0,3.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,29.0,120,2.0,0.7058823529411765,0.8181818181818182,1.0,0.3684210526315789,0.25,0.3076923076923077,0.375,0.5368421052631579,0.4583333333333333,0.75,0.5427631578947368,0.44642857142857145,0.5714285714285714,0.5808383233532934,0.4666666666666667,0.6041666666666666,0.375,0.017543859649122806,0.09473684210526316,0.045454545454545456,0.16279069767441862,0.022222222222222223,26.129943502824858,0.5,0.25,0.18562874251497005,0.08928571428571429,0.25,0.06956521739130435,0.2135593220338983,0.0812720848056537,0.08955223880597014,0.0875,0.09523809523809523,0.07142857142857142,0.06451612903225806,0.1956521739130435,0.13095238095238096,0.2972972972972973,0.23655913978494625,0.2857142857142857,0.07246376811594203,1.0,0.2894736842105263,0.6818181818181818,0.7142857142857143,0.6333333333333333,0.28289473684210525,0.4186046511627907,0.5,0.8333333333333334,0.05263157894736842,0.375,0.375,0.6666666666666666,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.29605263157894735,0.37777777777777777,0.38636363636363635,1.0,0.5,0.6428571428571429,0.2222222222222222,0.03571428571428571,0.10714285714285714,0.3333333333333333,1.0,0.19047619047619047,1.0,0.14285714285714285,0.3333333333333333,0.47619047619047616,0.3,0.6644736842105263,0.38636363636363635,0.5346082781456953,0.5261,0.5370450000000001,0.12121212121212122,0.18518518518518517,0.14213197969543148,0.14720812182741116,5.554736842105262,26.557894736842105,0.19484702093397746,,,,,,,,,,,,,,,,,,,,,,,True,
1628420,1610612750,Monte Morris,Monte Morris,1628420,MIN,1859.0,31,-8,61,63,14,22,8,124,2.0,3.0,,,2.0,2.0,2.0,3.0,1.0,3.0,,2.0,,,,,4.0,,,,1.0,5.0,9.0,,6.0,,10.0,70,,,,,,,2.0,3.0,,1.0,,4.0,6.0,4.0,,,,4.0,,,,4.0,,4.0,,,1.0,2.0,1.0,8.0,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,4.0,14,,0.6,0.6,,,,,,0.5555555555555556,,0.6666666666666666,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.4,,,,,,20.547945205479454,,,0.07142857142857142,0.07142857142857142,0.125,,0.09090909090909091,0.034482758620689655,0.14285714285714285,,,,,,0.16666666666666666,,,0.3333333333333333,0.1111111111111111,,0.2,0.6666666666666666,0.6666666666666666,0.5,0.2,0.6666666666666666,0.6666666666666666,0.5,0.2,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,,,,0.26666666666666666,,,,,,,,,,,0.5,1.0,,,0.25,,0.6,,0.5169833333333334,,0.5854999999999999,,,,0.4,9.07777777777778,24.766666666666666,0.22950819672131148,,,,,,,,,,,,,,,,,,,,,,,True,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,12854.0,214,41,412,420,145,126,49,832,8.0,11.0,1.0,1.0,4.0,5.0,3.0,7.0,1.0,3.0,7.0,16.0,2.0,2.0,4.0,6.0,29.0,,3.0,1.0,7.0,12.0,21.0,13.0,45.0,10.0,73.0,475,2.0,2.0,2.0,5.0,,10.0,6.0,11.0,3.0,11.0,7.0,28.0,14.0,10.0,33.0,2.0,,29.0,6.0,3.0,1.0,16.0,8.0,24.0,4.0,4.0,10.0,5.0,1.0,56.0,1.0,1.0,3.0,9.0,,12.0,2.0,14.0,,4.0,4.0,,8.0,5.0,1.0,,3.0,9.0,1.0,5.0,12.0,17.0,,,,12.0,,3.0,10.0,2.0,,4.0,2.0,2.0,2.0,3.0,2.0,,28.0,145,2.0,0.5833333333333334,0.6363636363636364,0.8461538461538461,0.28888888888888886,0.4,0.2727272727272727,0.28888888888888886,0.5714285714285714,1.0,0.5454545454545454,0.4772727272727273,0.7142857142857143,0.4772727272727273,0.5214285714285715,0.7142857142857143,0.56,0.6818181818181818,0.022222222222222223,0.14285714285714285,0.09090909090909091,0.14285714285714285,0.034482758620689655,16.666666666666664,0.8888888888888888,,0.08653846153846154,0.010869565217391304,0.04285714285714286,0.012658227848101266,0.06896551724137931,0.011695906432748537,,0.025,,0.01694915254237288,,0.13953488372093023,0.05128205128205128,0.045454545454545456,0.05660377358490566,,,0.6666666666666666,0.16666666666666666,0.7272727272727273,0.8,0.625,0.10606060606060606,0.42857142857142855,0.5,0.6666666666666666,0.045454545454545456,0.3333333333333333,0.5,,0.24242424242424243,0.4375,0.4375,1.0,0.4393939393939394,0.20689655172413793,0.21428571428571427,0.6666666666666666,0.14285714285714285,1.0,,0.2857142857142857,0.42857142857142855,,,0.22727272727272727,0.8,0.18181818181818182,0.5,0.3181818181818182,0.14285714285714285,0.8484848484848485,0.20689655172413793,0.547453787878788,0.5276625,0.5097,0.058823529411764705,0.17391304347826086,0.136986301369863,0.3835616438356164,6.33809523809524,24.953333333333337,0.35194174757281554,2.0,6.0,1.0,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,True,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,27194.0,453,116,869,862,217,195,98,1731,35.0,57.0,2.0,8.0,10.0,17.0,16.0,48.0,21.0,37.0,4.0,6.0,1.0,2.0,2.0,31.0,71.0,2.0,3.0,8.0,17.0,72.0,142.0,35.0,77.0,56.0,305.0,952,2.0,12.0,3.0,4.0,2.0,15.0,18.0,37.0,10.0,19.0,23.0,89.0,32.0,112.0,45.0,4.0,,71.0,31.0,9.0,,39.0,35.0,74.0,16.0,19.0,23.0,14.0,2.0,183.0,5.0,5.0,33.0,34.0,1.0,68.0,11.0,79.0,5.0,15.0,8.0,7.0,21.0,14.0,16.0,2.0,7.0,37.0,1.0,9.0,6.0,30.0,2.0,,2.0,41.0,,,66.0,3.0,1.0,29.0,5.0,7.0,5.0,7.0,5.0,,89.0,216,5.0,0.2222222222222222,0.22857142857142856,0.42857142857142855,0.45454545454545453,0.75,0.5263157894736842,0.45454545454545453,0.5070422535211268,0.16666666666666666,0.4864864864864865,0.5684931506849316,0.40625,0.5892857142857143,0.608,0.4411764705882353,0.644927536231884,0.3515981735159817,,0.06338028169014084,0.07017543859649122,0.10416666666666667,,29.107505070993916,0.5675675675675675,0.0625,0.14847161572052403,0.02358490566037736,0.19411764705882353,0.030303030303030304,0.16791979949874686,0.026525198938992044,0.03571428571428571,0.0196078431372549,,0.02586206896551724,0.04081632653061224,0.1388888888888889,0.12037037037037036,0.22448979591836735,0.208,0.15555555555555556,0.05,0.7142857142857143,0.2602739726027397,0.6140350877192983,0.660377358490566,0.3142857142857143,0.2191780821917808,0.3333333333333333,0.37209302325581395,0.1875,0.1689497716894977,0.5675675675675675,0.5675675675675675,0.09523809523809523,0.0273972602739726,0.6666666666666666,0.6666666666666666,0.75,0.3242009132420091,0.43661971830985913,0.43661971830985913,0.3870967741935484,0.5,0.25,,0.0625,0.1875,0.6666666666666666,1.0,0.30357142857142855,0.5882352941176471,0.03571428571428571,1.0,0.30357142857142855,0.47058823529411764,0.6118721461187214,0.43661971830985913,0.5390824200913242,0.535525,0.5378946428571428,0.11836734693877551,0.17261904761904762,0.04918032786885246,0.29180327868852457,8.309154929577463,25.814285714285713,0.24971231300345226,1.0,60.0,8.0,,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.03225806451612903,,,,,,,,True,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,30747.0,512,95,979,978,240,213,115,1957,57.0,86.0,13.0,23.0,12.0,22.0,7.0,18.0,,,,,,,,,,,,,,64.0,104.0,,,53.0,181.0,1095,14.0,25.0,,,10.0,38.0,14.0,25.0,,,7.0,35.0,94.0,34.0,,24.0,,,,13.0,,14.0,10.0,24.0,9.0,1.0,7.0,5.0,2.0,58.0,13.0,26.0,39.0,60.0,8.0,107.0,40.0,147.0,2.0,14.0,12.0,2.0,13.0,6.0,10.0,2.0,7.0,23.0,4.0,7.0,24.0,55.0,,7.0,5.0,68.0,,,79.0,10.0,,39.0,5.0,14.0,5.0,15.0,10.0,,35.0,239,4.0,0.734375,0.9038461538461539,,,,,,0.6153846153846154,0.56,0.56,0.6153846153846154,0.56,0.56,0.6557971014492754,0.59375,0.5833333333333334,,,0.125,0.12790697674418605,0.1111111111111111,,14.311270125223613,0.5652173913043478,0.42105263157894735,0.23809523809523808,0.1087866108786611,0.20418848167539266,0.06842105263157895,0.2234762979683973,0.09090909090909091,0.125,0.11304347826086956,0.03571428571428571,0.06521739130434782,0.07692307692307693,0.12345679012345678,0.3025210084033613,0.2692307692307692,0.2112676056338028,0.1836734693877551,0.07692307692307693,0.6666666666666666,0.8269230769230769,0.6627906976744186,0.76,0.7368421052631579,0.17307692307692307,0.3888888888888889,0.4375,0.7142857142857143,,,,,,,,,,,,,0.92,0.5652173913043478,0.07692307692307693,,,,,0.88,0.5454545454545454,,,,,0.8269230769230769,,0.6351038461538464,0.5898999999999999,0.6415479999999999,0.2932330827067669,0.2932330827067669,0.20994475138121546,0.19337016574585636,2.720192307692308,,0.24514811031664965,,,2.0,1.0,1.0,3.0,,,,1.0,,1.0,1.0,8.0,0.029411764705882353,6.0,1.0,1.0,2.0,,,,True,
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,22146.0,369,82,706,691,130,134,85,1397,13.0,25.0,1.0,1.0,2.0,5.0,14.0,30.0,2.0,4.0,8.0,16.0,2.0,1.0,3.0,17.0,47.0,1.0,2.0,1.0,9.0,29.0,59.0,25.0,63.0,13.0,146.0,766,2.0,5.0,3.0,4.0,4.0,17.0,3.0,8.0,2.0,12.0,6.0,18.0,24.0,34.0,51.0,2.0,1.0,46.0,17.0,7.0,2.0,45.0,23.0,68.0,18.0,5.0,31.0,14.0,,159.0,7.0,1.0,21.0,16.0,,37.0,9.0,46.0,2.0,18.0,12.0,6.0,16.0,12.0,3.0,1.0,4.0,19.0,1.0,4.0,15.0,30.0,,2.0,1.0,24.0,1.0,6.0,17.0,1.0,3.0,3.0,3.0,1.0,,1.0,1.0,,17.0,129,2.0,0.41379310344827586,0.42857142857142855,0.68,0.3968253968253968,0.75,0.16666666666666666,0.4032258064516129,0.4915254237288136,0.4,0.375,0.5450819672131147,0.7222222222222222,0.3,0.5625,0.7727272727272727,0.375,0.5163934426229508,0.031746031746031744,0.11864406779661017,0.16,0.1,0.02127659574468085,18.170580964153277,0.8421052631578947,,0.0893854748603352,0.005747126436781609,0.14383561643835616,0.04794520547945205,0.11384615384615385,0.025,,0.011363636363636364,,0.06306306306306306,,0.06,0.08695652173913043,0.13513513513513514,0.15178571428571427,0.11764705882352941,0.034482758620689655,1.0,0.20491803278688525,0.52,0.6190476190476191,0.46153846153846156,0.2459016393442623,0.4666666666666667,0.5185185185185185,0.35714285714285715,0.03278688524590164,0.5,0.5,0.5,0.13114754098360656,0.5,0.5333333333333333,0.875,0.38524590163934425,0.3617021276595745,0.3695652173913043,0.5882352941176471,0.1111111111111111,1.0,,0.2222222222222222,0.2222222222222222,0.5,1.0,0.25,0.4,0.15,0.3333333333333333,0.45,0.1111111111111111,0.7213114754098361,0.3695652173913043,0.545195041322314,0.43500000000000005,0.5530394736842105,0.032,0.04918032786885246,0.11643835616438356,0.1232876712328767,6.115254237288136,25.823809523809526,0.18413597733711048,2.0,24.0,1.0,,,3.0,,1.0,0.5,1.0,,,,1.0,0.047619047619047616,1.0,,,,1.0,0.0625,0.015625,True,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,5545.0,92,-15,177,183,58,54,19,360,,1.0,,,,,4.0,12.0,2.0,2.0,2.0,3.0,,,,,,,,,,6.0,15.0,2.0,3.0,10.0,28.0,204,,1.0,,,2.0,2.0,3.0,6.0,,,5.0,11.0,10.0,2.0,6.0,,,,,2.0,,9.0,3.0,12.0,2.0,1.0,7.0,2.0,,27.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,9.0,,5.0,5.0,,1.0,1.0,1.0,,,2.0,,1.0,5.0,12.0,,1.0,,7.0,,,12.0,,,4.0,2.0,1.0,,2.0,1.0,,11.0,57,2.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,,,0.6666666666666666,0.4,,0.5,0.5,,0.5,0.5833333333333334,0.5,0.6111111111111112,0.16666666666666666,,0.13333333333333333,1.0,0.08333333333333333,,13.0,0.5,0.3333333333333333,0.047619047619047616,0.03636363636363636,0.02702702702702703,0.07692307692307693,0.0379746835443038,0.04938271604938271,,0.07142857142857142,,0.0625,0.1,0.06666666666666667,0.05263157894736842,,,0.1111111111111111,,0.5,0.05555555555555555,,,,0.6666666666666666,0.3333333333333333,0.36363636363636365,0.75,0.1111111111111111,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,0.2222222222222222,,0.4572666666666667,,0.41278333333333334,0.18181818181818182,0.21052631578947367,0.07142857142857142,0.39285714285714285,10.306666666666667,23.099999999999998,0.327683615819209,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,True,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,24012.0,400,84,761,763,166,140,94,1524,24.0,34.0,7.0,12.0,6.0,8.0,13.0,26.0,1.0,3.0,15.0,32.0,2.0,2.0,4.0,6.0,13.0,,1.0,2.0,4.0,38.0,63.0,21.0,45.0,22.0,161.0,860,10.0,16.0,,3.0,5.0,25.0,9.0,12.0,4.0,8.0,9.0,39.0,52.0,24.0,63.0,14.0,,13.0,6.0,3.0,,10.0,4.0,14.0,2.0,2.0,8.0,1.0,1.0,32.0,6.0,15.0,9.0,15.0,2.0,26.0,22.0,48.0,5.0,10.0,9.0,1.0,4.0,3.0,7.0,1.0,1.0,11.0,2.0,1.0,14.0,36.0,2.0,1.0,,21.0,,2.0,28.0,3.0,,12.0,2.0,12.0,6.0,13.0,8.0,,39.0,166,2.0,0.6842105263157895,0.8387096774193549,1.0,0.4666666666666667,,0.5,0.4666666666666667,0.6031746031746031,0.625,0.75,0.6435185185185185,0.5263157894736842,0.75,0.6708333333333333,0.5952380952380952,0.78,0.4166666666666667,,0.047619047619047616,0.058823529411764705,0.038461538461538464,,15.040183696900113,0.36363636363636365,0.16666666666666666,0.07575757575757576,0.08196721311475409,0.059602649006622516,0.039735099337748346,0.06876790830945559,0.06287425149700598,0.0821917808219178,0.06896551724137931,0.13043478260869565,0.045871559633027525,0.023809523809523808,0.13846153846153847,0.061224489795918366,,0.05263157894736842,0.08108108108108109,0.10869565217391304,0.6153846153846154,0.3148148148148148,0.7058823529411765,0.75,0.5833333333333334,0.24074074074074073,0.5,0.52,0.9230769230769231,0.027777777777777776,0.3333333333333333,0.3333333333333333,,0.2962962962962963,0.46875,0.46875,1.0,0.12037037037037036,0.46153846153846156,0.46153846153846156,1.0,0.631578947368421,0.5833333333333334,,0.10526315789473684,0.05263157894736842,,,0.4,0.75,0.2,0.5,0.2,0.5,0.7314814814814815,0.46153846153846156,0.5630300925925926,0.54426,0.5611174999999999,0.11016949152542373,0.16666666666666666,0.15527950310559005,0.2422360248447205,5.226984126984128,23.924444444444443,0.21813403416557162,,,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,6.0,0.038461538461538464,,,1.0,,1.0,,0.021739130434782608,True,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,144.0,2,-8,4,5,4,5,1,9,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,10,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,0.5,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,,,0.5,,0.5412,,0.5412,,,,,7.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,9765.0,163,23,305,310,105,87,34,615,18.0,24.0,3.0,3.0,4.0,9.0,4.0,9.0,,,4.0,9.0,,2.0,3.0,7.0,20.0,,3.0,1.0,5.0,22.0,33.0,11.0,29.0,12.0,89.0,355,3.0,3.0,,3.0,2.0,8.0,7.0,14.0,3.0,8.0,3.0,26.0,30.0,14.0,33.0,6.0,,20.0,7.0,2.0,,3.0,8.0,11.0,4.0,4.0,1.0,2.0,,30.0,5.0,2.0,7.0,18.0,1.0,26.0,7.0,33.0,1.0,4.0,1.0,3.0,8.0,2.0,2.0,,6.0,10.0,,2.0,5.0,13.0,1.0,1.0,,14.0,,1.0,18.0,2.0,,10.0,,4.0,2.0,4.0,3.0,,26.0,105,,0.6818181818181818,0.7894736842105263,1.0,0.3793103448275862,,0.375,0.3793103448275862,0.6666666666666666,1.0,0.5,0.6209677419354839,0.5,0.5227272727272727,0.6357142857142857,0.5714285714285714,0.5416666666666666,0.46774193548387094,,0.06060606060606061,0.08333333333333333,,,23.121387283236995,0.8,0.14285714285714285,0.24,0.03571428571428571,0.1320754716981132,0.08064516129032258,0.1953125,0.059322033898305086,0.043478260869565216,0.03333333333333333,,0.045454545454545456,0.16666666666666666,0.14285714285714285,0.26666666666666666,0.35294117647058826,0.10810810810810811,0.1875,0.038461538461538464,0.75,0.3870967741935484,0.75,0.8181818181818182,0.7222222222222222,0.14516129032258066,0.4444444444444444,0.4444444444444444,0.5,,,,,0.14516129032258066,0.4444444444444444,0.4444444444444444,1.0,0.3225806451612903,0.35,0.35,1.0,0.5,1.0,,,0.5,,,0.4090909090909091,0.4444444444444444,0.13636363636363635,0.6666666666666666,0.22727272727272727,0.2,0.8548387096774194,0.35,0.5658693548387097,0.5868,0.5133454545454545,0.14285714285714285,0.24390243902439024,0.0898876404494382,0.29213483146067415,2.9545454545454546,25.25172413793103,0.3442622950819672,,,,,,2.0,,,,,1.0,,,2.0,,,,,,,,,True,
