EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Corner3Assists,LongMidRangeFGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,HeaveAttempts,Arc3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,ShortMidRangeAssists,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,PtsUnassisted3s,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,OffensiveGoaltends,3pt And 1 Free Throw Trips
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,8753.0,146,13,271,271,58.0,60,28.0,542,8.0,15.0,2.0,2.0,2.0,4.0,11.0,1.0,2.0,4.0,1.0,1.0,1.0,7.0,12.0,27.0,3.0,11.0,7.0,40.0,315,3.0,2.0,6.0,1.0,1.0,2.0,9.0,20.0,4.0,9.0,7.0,1.0,8.0,6.0,6.0,5.0,1.0,12.0,2.0,2.0,6.0,3.0,2.0,11.0,4.0,15.0,8.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,12.0,19.0,1.0,8.0,1.0,1.0,8.0,4.0,5.0,1.0,1.0,2.0,3.0,6.0,2.0,9.0,58.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.2727272727272727,1.0,0.2727272727272727,0.4444444444444444,0.3333333333333333,0.4342105263157895,0.5,0.47619047619047616,0.5625,0.2894736842105263,0.2962962962962963,0.4,0.18181818181818182,15.282392026578075,0.5,0.18181818181818182,0.03896103896103896,0.03125,0.08695652173913043,0.03389830508474576,0.06164383561643835,0.032520325203252036,0.038461538461538464,0.038461538461538464,0.0392156862745098,0.023809523809523808,0.13333333333333333,0.07272727272727272,0.14285714285714285,0.3333333333333333,0.39473684210526316,0.5333333333333333,0.8888888888888888,0.75,0.2894736842105263,0.36363636363636365,0.4444444444444444,1.0,0.02631578947368421,0.10526315789473684,0.5,0.5,1.0,0.18421052631578946,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,0.2857142857142857,1.0,0.14285714285714285,1.0,0.6842105263157895,0.14285714285714285,0.5747289473684211,0.49695,0.5626642857142857,0.09523809523809523,0.12903225806451613,0.225,4.15925925925926,25.19090909090909,0.2140221402214022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,478.0,8,7,14,14,,2,1.0,28,,,,,,1.0,1.0,,,,,,2.0,3.0,1.0,1.0,2.0,3.0,,8.0,14,,,,,,,,,2.0,6.0,3.0,2.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,1.0,,0.75,,,,26.666666666666668,,,,,,,,,,,,,,,,1.0,,,,,0.25,1.0,1.0,,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.75,0.6666666666666666,0.5282625,,,,,,11.1,27.333333333333332,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200768,1610612755,Kyle Lowry,Kyle Lowry,200768,PHI,10527.0,175,17,327,326,64.0,82,32.0,653,2.0,3.0,1.0,,,,2.0,3.0,4.0,5.0,1.0,1.0,4.0,19.0,3.0,8.0,8.0,24.0,12.0,42.0,382,1.0,1.0,3.0,3.0,9.0,5.0,16.0,2.0,4.0,24.0,18.0,4.0,1.0,11.0,24.0,6.0,5.0,61.0,4.0,2.0,8.0,5.0,2.0,15.0,6.0,21.0,6.0,4.0,2.0,3.0,3.0,1.0,,,4.0,1.0,10.0,23.0,3.0,13.0,1.0,1.0,15.0,2.0,4.0,,,2.0,2.0,4.0,,16.0,64.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.375,0.3333333333333333,0.46875,0.4583333333333333,0.5526315789473685,0.5,0.75,0.125,0.3333333333333333,,11.602209944751381,0.75,0.18181818181818182,0.05102040816326531,0.027777777777777776,0.0963855421686747,0.05714285714285714,0.0718232044198895,0.04225352112676056,,0.03333333333333333,0.06779661016949153,0.05263157894736842,,0.07692307692307693,0.16666666666666666,,0.09375,0.6666666666666666,1.0,0.5,0.0625,,,,0.09375,0.15625,0.8,0.8,1.0,0.59375,0.21052631578947367,0.21052631578947367,1.0,0.5,,,0.08333333333333333,1.0,0.84375,0.2222222222222222,0.531958064516129,0.563025,0.44995000000000007,0.11428571428571428,0.2222222222222222,0.38095238095238093,9.3875,26.416666666666668,0.19571865443425077,13.0,6.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,0.25,0.07692307692307693,0.07692307692307693,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.25,0.07692307692307693,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201587,1610612755,Nicolas Batum,Nicolas Batum,201587,PHI,4084.0,68,-2,136,133,51.0,66,11.0,269,,,,,,,,,1.0,5.0,,3.0,3.0,3.0,,,4.0,8.0,2.0,14.0,152,,,,1.0,4.0,1.0,4.0,,,12.0,3.0,3.0,,1.0,5.0,1.0,,14.0,,,3.0,8.0,2.0,13.0,,13.0,1.0,1.0,,,,,,,,,3.0,4.0,,2.0,,,4.0,1.0,1.0,,,1.0,,1.0,1.0,4.0,51.0,,,,1.0,0.5,0.25,0.5,,,0.75,0.375,0.7,0.4,1.0,,,,6.8493150684931505,,0.5,0.18604651162790697,,0.08823529411764706,,0.14285714285714285,,,,,0.17857142857142858,0.25,0.125,,1.0,,,,,,,,,,0.625,0.2,0.25,1.0,0.375,1.0,1.0,1.0,,,,0.75,,1.0,1.0,0.55085625,,0.5618625,0.1111111111111111,1.0,0.2857142857142857,,24.012500000000003,0.375,4.0,2.0,,,1.0,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,0.18181818181818182,,,,,0.25,1.0,,,1.0,1.0,0.125,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,10215.0,170,28,316,314,56.0,72,31.0,630,12.0,22.0,7.0,1.0,2.0,5.0,17.0,25.0,,2.0,,1.0,10.0,26.0,34.0,64.0,10.0,28.0,42.0,140.0,368,10.0,2.0,5.0,1.0,6.0,11.0,18.0,42.0,26.0,30.0,26.0,10.0,9.0,16.0,25.0,12.0,2.0,59.0,2.0,7.0,13.0,20.0,1.0,34.0,9.0,43.0,5.0,2.0,3.0,3.0,1.0,14.0,1.0,1.0,17.0,2.0,3.0,10.0,,35.0,,,47.0,22.0,5.0,,,4.0,1.0,5.0,3.0,18.0,56.0,2.0,0.6176470588235294,0.65625,1.0,0.35714285714285715,0.16666666666666666,0.35714285714285715,0.53125,0.4,0.532608695652174,0.3181818181818182,0.625,0.5294117647058824,0.30434782608695654,0.140625,0.2727272727272727,0.11764705882352941,36.857142857142854,0.17647058823529413,0.09090909090909091,0.2127659574468085,0.1044776119402985,0.16049382716049382,0.029411764705882353,0.18857142857142858,0.06666666666666667,0.14814814814814814,0.07407407407407407,0.017241379310344827,0.18518518518518517,0.21428571428571427,0.19047619047619047,0.05555555555555555,0.6,0.2391304347826087,0.5454545454545454,0.75,0.5833333333333334,0.18478260869565216,0.29411764705882354,0.3333333333333333,0.4,0.2717391304347826,0.021739130434782608,,,,0.2826086956521739,0.38461538461538464,0.4166666666666667,1.0,0.5384615384615384,0.18181818181818182,0.5,0.09090909090909091,,0.5434782608695652,0.38461538461538464,0.5170586956521739,0.5485300000000001,0.4857136363636364,0.21100917431192662,0.275,0.12857142857142856,9.221875,25.828571428571426,0.17721518987341772,9.0,1.0,17.0,2.0,1.0,5.0,3.0,3.0,15.0,,8.0,4.0,8.0,1.0,6.0,1.0,3.0,3.0,0.5357142857142857,0.07692307692307693,0.2692307692307692,0.11428571428571428,0.68,0.7083333333333334,0.15384615384615385,0.45454545454545453,0.2,0.034482758620689655,0.10714285714285714,1.0,2.0,0.07142857142857142,,0.07692307692307693,4.0,6.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,0.6,0.46153846153846156,0.04,0.07692307692307693,0.1,0.7058823529411765,0.5714285714285714,0.25,,,,,,,,,,,True,,
1627741,1610612755,Buddy Hield,Buddy Hield,1627741,PHI,459.0,8,-3,15,14,5.0,4,3.0,29,,,,,,,,,,,,,,1.0,,,,1.0,,,17,,,,,,,,,,,1.0,,,,1.0,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,,,,5.88235294117647,,,0.2,,,,0.1111111111111111,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.55905,,,,,,,26.0,0.3333333333333333,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,8179.0,136,23,247,250,16.0,38,25.0,497,10.0,12.0,1.0,,,1.0,7.0,3.0,5.0,7.0,,,,7.0,13.0,22.0,5.0,14.0,,41.0,294,3.0,,,,1.0,,,16.0,10.0,15.0,7.0,,2.0,1.0,4.0,,1.0,11.0,3.0,2.0,10.0,11.0,1.0,22.0,5.0,27.0,,,,1.0,1.0,1.0,,,2.0,,5.0,6.0,,,,,,,2.0,,,,2.0,2.0,1.0,,16.0,,0.6153846153846154,0.6666666666666666,1.0,0.35714285714285715,,0.35714285714285715,0.5909090909090909,,0.5694444444444444,,0.5694444444444444,,0.3888888888888889,0.09090909090909091,0.08333333333333333,0.14285714285714285,13.71841155234657,0.5,0.14285714285714285,0.14285714285714285,0.038461538461538464,0.15625,0.05454545454545454,0.14893617021276595,0.04672897196261682,0.045454545454545456,0.047619047619047616,0.06382978723404255,0.15217391304347827,0.2727272727272727,0.17307692307692307,0.08333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.9090909090909091,0.8,0.19444444444444445,0.14285714285714285,0.16666666666666666,,0.08333333333333333,0.19444444444444445,0.7142857142857143,0.7142857142857143,1.0,0.19444444444444445,,,,0.16666666666666666,,,,,0.7222222222222222,,0.5686763888888887,0.5220666666666666,0.564,,,,5.9409090909090905,24.814285714285713,0.06477732793522267,3.0,1.0,2.0,1.0,,1.0,3.0,,5.0,,2.0,,,,,,,,0.4166666666666667,,0.05,,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,,,0.12195121951219512,2.0,,,,0.3333333333333333,1.0,1.0,2.0,,,,1.0,,,0.3333333333333333,0.4166666666666667,,,,,1.0,,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,True,,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,219.0,4,-6,6,7,6.0,7,,13,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,9497.0,158,16,296,293,58.0,71,28.0,589,22.0,31.0,,5.0,8.0,3.0,6.0,6.0,4.0,5.0,,,11.0,27.0,29.0,43.0,15.0,32.0,10.0,113.0,346,1.0,7.0,11.0,1.0,3.0,3.0,20.0,22.0,36.0,33.0,27.0,11.0,5.0,16.0,28.0,6.0,6.0,68.0,1.0,,7.0,9.0,,16.0,1.0,17.0,3.0,3.0,,3.0,1.0,3.0,2.0,,6.0,3.0,6.0,9.0,,11.0,,1.0,12.0,5.0,1.0,1.0,1.0,,,2.0,2.0,20.0,58.0,,0.3793103448275862,0.3793103448275862,0.7333333333333333,0.46875,0.3333333333333333,0.46875,0.6744186046511628,0.6363636363636364,0.6866666666666666,0.6071428571428571,0.6975308641975309,0.625,0.4266666666666667,0.11627906976744186,0.0967741935483871,0.3333333333333333,26.219512195121954,0.5,,0.10975609756097561,,0.0958904109589041,0.015625,0.1032258064516129,0.0078125,,,0.018867924528301886,0.13043478260869565,0.07692307692307693,0.0847457627118644,0.14285714285714285,1.0,0.41333333333333333,0.7096774193548387,0.7857142857142857,0.36363636363636365,0.08,0.5,0.75,,0.08,0.06666666666666667,0.8,0.8,1.0,0.36,0.4074074074074074,0.4074074074074074,0.6363636363636364,,0.5714285714285714,0.625,,,0.84,0.4074074074074074,0.583292,0.485825,0.6202107142857144,0.06329113924050633,0.10638297872340426,0.17699115044247787,4.709302325581396,26.131249999999998,0.19594594594594594,12.0,5.0,4.0,2.0,1.0,3.0,3.0,1.0,7.0,,7.0,,,,1.0,,2.0,1.0,0.7,,0.08695652173913043,,0.6666666666666666,0.6666666666666666,0.5,0.21428571428571427,0.3333333333333333,,0.061946902654867256,1.0,,,,0.25,,,,4.0,2.0,,,1.0,,,0.75,,,,0.75,,,1.0,2.0,0.6666666666666666,1.0,1.0,1.0,12.0,1.0,0.5,1.0,True,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,224.0,4,-8,7,8,6.0,8,1.0,15,,,,,,,,,,,,,,,,,,,1.0,1.0,9,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,2.0,,,2.0,1.0,,,,,,,,,6.0,1.0,,,,,,,,,,,0.5,,,,,,12.5,,,0.3333333333333333,0.2,,,0.25,0.14285714285714285,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,4666.0,78,10,147,150,52.0,53,25.0,297,10.0,12.0,2.0,2.0,2.0,,1.0,1.0,2.0,4.0,1.0,3.0,4.0,8.0,10.0,14.0,6.0,12.0,1.0,39.0,181,3.0,2.0,2.0,2.0,5.0,1.0,11.0,10.0,10.0,15.0,8.0,4.0,,3.0,4.0,1.0,,9.0,2.0,3.0,2.0,2.0,,4.0,5.0,9.0,3.0,1.0,2.0,3.0,1.0,1.0,,,4.0,,4.0,5.0,,5.0,,,3.0,2.0,1.0,,,1.0,,1.0,1.0,11.0,50.0,,0.5,0.625,0.8333333333333334,0.5,0.4,0.5,0.7142857142857143,1.0,0.7307692307692307,0.7142857142857143,0.7222222222222222,0.6875,0.46153846153846156,,,,17.714285714285715,0.75,,0.04,0.07142857142857142,0.08695652173913043,0.0625,0.0547945205479452,0.06756756756756757,,0.08333333333333333,0.038461538461538464,0.1,,0.10526315789473684,,1.0,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.5,0.038461538461538464,,,,0.038461538461538464,0.15384615384615385,0.5,0.5,0.5,0.3076923076923077,0.5,0.5,1.0,0.5,0.2857142857142857,1.0,0.42857142857142855,0.3333333333333333,0.9230769230769231,0.5,0.6524038461538461,0.5719666666666666,0.6364714285714286,0.07407407407407407,0.13333333333333333,0.28205128205128205,2.8000000000000003,25.3,0.35374149659863946,1.0,,,1.0,1.0,2.0,1.0,,7.0,,1.0,1.0,,,1.0,,,,0.875,0.2222222222222222,0.045454545454545456,0.1,,,0.25,0.2857142857142857,0.5,,0.1794871794871795,,,,,,2.0,2.0,4.0,2.0,2.0,1.0,,,,0.6666666666666666,0.875,,,0.16666666666666666,,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,1.0,False,1.0,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,3190.0,53,-13,103,99,24.0,37,16.0,202,,3.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,6.0,14.0,1.0,6.0,6.0,15.0,,20.0,115,,,2.0,3.0,6.0,,9.0,,2.0,9.0,14.0,6.0,2.0,3.0,6.0,1.0,,15.0,,,3.0,1.0,2.0,6.0,,6.0,1.0,,1.0,1.0,,2.0,,1.0,3.0,,1.0,10.0,,1.0,1.0,,,,3.0,,,1.0,2.0,3.0,2.0,9.0,24.0,1.0,,,0.5,0.4,0.5,0.4,0.16666666666666666,,0.47619047619047616,0.5625,0.47619047619047616,0.5625,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.5,19.672131147540984,0.3333333333333333,0.3333333333333333,0.02857142857142857,,0.15,,0.07272727272727272,,,,,,,0.06666666666666667,0.4,0.6666666666666666,0.14285714285714285,,,,0.09523809523809523,0.5,1.0,,0.047619047619047616,0.047619047619047616,,,,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,,0.125,,0.125,,0.8571428571428571,0.42857142857142855,0.5133809523809523,0.5268,0.5008375,,,0.45,6.883333333333334,26.740000000000002,0.23300970873786409,3.0,1.0,,2.0,3.0,5.0,2.0,,3.0,,2.0,,1.0,,,,,,0.75,,0.05,,,,1.0,0.625,0.6,,0.15,,,,,,,,,2.0,1.0,,,,,,0.75,,,,,,,,1.0,0.5,,,1.0,9.0,,0.5,1.0,False,,
