EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyFtPoints,Corner3Assists,ShortMidRangeAssists,SelfOReb,OffAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3FGM,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,Travels,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,NonShootingFoulsDrawn,Fg3aBlocked,Charge Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,SecondChanceArc3Accuracy,on,PenaltyCorner3FGM,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockedCorner3,LongMidRangePctBlocked,3SecondViolations,BlockedLongMidRange,Defensive 3 Seconds Violations
1627783,1610612754,Pascal Siakam,Pascal Siakam,1627783,IND,4449.0,74,3,141,139,17,29,22.0,280,9.0,10.0,3.0,4.0,2.0,2.0,4.0,10.0,7.0,12.0,2.0,7.0,1.0,1.0,2.0,20.0,32.0,2.0,7.0,4.0,50.0,165.0,4.0,8.0,1.0,2.0,10.0,4.0,4.0,1.0,2.0,11.0,26.0,14.0,6.0,4.0,1.0,6.0,2.0,1.0,4.0,2.0,6.0,2.0,3.0,1.0,14.0,5.0,3.0,2.0,3.0,1.0,6.0,8.0,14.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,7.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,11.0,17,0.65,0.7222222222222222,1.0,0.2857142857142857,0.5,0.3333333333333333,0.625,0.5,1.0,0.5897435897435898,0.4444444444444444,0.9166666666666666,0.6097560975609756,0.5,0.9166666666666666,0.1794871794871795,0.03125,0.1,26.47058823529412,0.75,0.3333333333333333,0.08333333333333333,0.058823529411764705,0.06666666666666667,0.2631578947368421,0.07575757575757576,0.11428571428571428,0.11538461538461539,0.2727272727272727,0.25,0.11764705882352941,0.08333333333333333,0.045454545454545456,0.125,1.0,0.2564102564102564,0.9,0.9,0.6666666666666666,0.2564102564102564,0.4,0.4444444444444444,0.5,0.3076923076923077,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.1794871794871795,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.75,0.3333333333333333,0.1111111111111111,0.3333333333333333,1.0,0.3333333333333333,0.5,0.4358974358974359,0.3333333333333333,0.4926881578947369,0.47379999999999994,0.50525,0.07317073170731707,0.08823529411764706,0.2,0.22,9.571874999999999,29.357142857142858,0.12056737588652482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,2894.0,48,-4,90,99,18,29,16.0,189,1.0,3.0,,,,,3.0,7.0,1.0,1.0,1.0,1.0,,,,5.0,11.0,1.0,6.0,1.0,14.0,119.0,1.0,1.0,,,2.0,1.0,1.0,,,3.0,2.0,8.0,3.0,,,1.0,1.0,,9.0,3.0,12.0,1.0,4.0,,27.0,,2.0,1.0,4.0,,5.0,2.0,7.0,2.0,2.0,,1.0,1.0,,,1.0,,2.0,5.0,,,2.0,1.0,1.0,1.0,,,,,3.0,18,0.2,0.2,1.0,0.16666666666666666,,0.16666666666666666,0.45454545454545453,1.0,1.0,0.38235294117647056,1.0,1.0,0.4117647058823529,1.0,1.5,0.35294117647058826,,,16.513761467889907,1.0,,0.19047619047619047,0.06451612903225806,0.05555555555555555,,0.1282051282051282,0.043478260869565216,0.058823529411764705,,,0.14285714285714285,0.1111111111111111,0.06666666666666667,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.058823529411764705,1.0,1.0,,0.058823529411764705,1.0,1.0,1.0,,,,,,,,,0.5294117647058824,1.0,0.5185088235294117,,0.642,0.058823529411764705,0.09090909090909091,0.14285714285714285,0.21428571428571427,7.909090909090909,23.683333333333334,0.2,5.0,1.0,2.0,5.0,1.0,0.09090909090909091,0.4,0.09090909090909091,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630167,1610612754,Obi Toppin,Obi Toppin,1630167,IND,4788.0,80,5,154,158,28,32,21.0,312,6.0,7.0,2.0,2.0,,,3.0,5.0,1.0,1.0,6.0,12.0,1.0,1.0,2.0,10.0,13.0,8.0,14.0,4.0,48.0,180.0,2.0,3.0,1.0,,4.0,,,1.0,2.0,6.0,16.0,4.0,21.0,2.0,,12.0,6.0,1.0,10.0,,10.0,,4.0,3.0,20.0,2.0,,5.0,4.0,2.0,11.0,2.0,13.0,1.0,1.0,,2.0,1.0,3.0,1.0,5.0,,4.0,5.0,,,4.0,4.0,1.0,1.0,,,,,6.0,28,0.8,0.8888888888888888,0.875,0.5714285714285714,0.5,0.5714285714285714,0.7692307692307693,0.6666666666666666,,0.8148148148148148,0.5,0.75,0.8571428571428571,0.5,1.0,0.5185185185185185,0.07692307692307693,,18.13186813186813,0.4,0.4,0.10526315789473684,,0.13157894736842105,0.07142857142857142,0.11842105263157894,0.0273972602739726,,0.1,,0.0625,0.125,0.13333333333333333,0.125,,0.25925925925925924,0.8571428571428571,1.0,0.8333333333333334,0.18518518518518517,0.6,0.6,0.6666666666666666,0.037037037037037035,1.0,1.0,1.0,0.4444444444444444,0.5,0.5,0.8333333333333334,0.5,1.0,0.5,0.25,,,1.0,0.5,0.7777777777777778,0.5,0.5616685185185185,0.48646666666666666,0.542175,0.07142857142857142,0.07692307692307693,0.08333333333333333,0.125,4.86153846153846,25.97142857142857,0.18181818181818182,2.0,3.0,,3.0,,,0.16666666666666666,,0.07407407407407407,2.0,3.0,2.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630543,1610612754,Isaiah Jackson,Isaiah Jackson,1630543,IND,9221.0,154,-11,297,298,69,85,41.0,595,19.0,33.0,3.0,10.0,5.0,10.0,4.0,9.0,,1.0,,,,,,23.0,43.0,,,11.0,57.0,345.0,3.0,10.0,,4.0,10.0,6.0,13.0,,,15.0,40.0,6.0,,4.0,,,,4.0,7.0,,7.0,,5.0,2.0,14.0,6.0,15.0,9.0,15.0,3.0,27.0,21.0,48.0,3.0,2.0,1.0,1.0,,3.0,1.0,4.0,1.0,15.0,24.0,2.0,2.0,25.0,18.0,4.0,11.0,11.0,7.0,13.0,5.0,15.0,69,0.8695652173913043,0.9523809523809523,,,,,0.5348837209302325,0.3,0.46153846153846156,0.5348837209302325,0.3,0.46153846153846156,0.57,0.38461538461538464,0.5,,0.09302325581395349,0.1111111111111111,15.428571428571429,0.25,0.25,0.22727272727272727,0.1595744680851064,0.12857142857142856,0.13636363636363635,0.17647058823529413,0.15217391304347827,0.13953488372093023,0.11538461538461539,0.16666666666666666,0.18518518518518517,0.18518518518518517,0.14545454545454545,0.06666666666666667,0.38461538461538464,0.7674418604651163,0.5757575757575758,0.6333333333333333,0.8421052631578947,0.20930232558139536,0.4444444444444444,0.5,1.0,0.023255813953488372,,,,,,,,1.0,0.3,0.3333333333333333,,0.7692307692307693,0.5,,,0.7674418604651163,,0.5958186046511627,0.5966,0.5584076923076923,0.22,0.22,0.17543859649122806,0.2631578947368421,3.06046511627907,,0.23232323232323232,,3.0,,,4.0,0.2222222222222222,0.4166666666666667,0.26666666666666666,,,,1.0,1.0,,0.09090909090909091,,,,,8.0,2.0,2.0,4.0,2.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,2199.0,37,-14,71,72,29,34,6.0,143,,,,,,,1.0,2.0,,,1.0,2.0,,,,1.0,2.0,1.0,4.0,,5.0,79.0,,,1.0,,,1.0,2.0,,1.0,2.0,2.0,,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,29,1.0,1.0,1.0,0.25,,0.25,0.5,,0.5,0.4166666666666667,,0.3333333333333333,0.4166666666666667,,0.3333333333333333,0.6666666666666666,,,8.536585365853659,1.0,,,0.043478260869565216,0.05,,0.02857142857142857,0.030303030303030304,0.1111111111111111,,,,,,0.2,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,0.6666666666666666,0.5,0.47315,0.38775,0.41145000000000004,,,,0.4,7.9,25.225,0.4084507042253521,2.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,7486.0,125,6,238,238,41,39,35.0,476,14.0,24.0,,1.0,2.0,5.0,11.0,30.0,5.0,11.0,3.0,10.0,3.0,1.0,4.0,30.0,65.0,4.0,12.0,5.0,77.0,273.0,3.0,7.0,4.0,,9.0,4.0,9.0,1.0,4.0,11.0,30.0,30.0,9.0,,1.0,9.0,3.0,4.0,22.0,13.0,35.0,9.0,12.0,5.0,83.0,1.0,2.0,7.0,5.0,,12.0,3.0,15.0,4.0,2.0,2.0,13.0,9.0,2.0,4.0,15.0,,4.0,7.0,,,14.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,11.0,41,0.5,0.5,0.75,0.3333333333333333,0.25,0.36363636363636365,0.46153846153846156,0.42857142857142855,0.4444444444444444,0.4675324675324675,0.4090909090909091,0.4230769230769231,0.4873417721518987,0.4090909090909091,0.4230769230769231,0.15584415584415584,0.06153846153846154,0.03333333333333333,33.098591549295776,0.8666666666666667,,0.09259259259259259,0.02564102564102564,0.11864406779661017,0.02631578947368421,0.10619469026548672,0.02586206896551724,0.027777777777777776,,0.06666666666666667,0.043478260869565216,0.14285714285714285,0.13636363636363635,0.06666666666666667,1.0,0.3116883116883117,0.5833333333333334,0.6666666666666666,0.35714285714285715,0.38961038961038963,0.36666666666666664,0.3793103448275862,0.45454545454545453,0.14285714285714285,0.45454545454545453,0.45454545454545453,1.0,0.12987012987012986,0.3,0.3,0.6666666666666666,0.09090909090909091,,,0.2727272727272727,0.38461538461538464,0.4,0.3076923076923077,0.25,0.4675324675324675,0.3333333333333333,0.5183486842105263,0.4637571428571429,0.544625,0.0379746835443038,0.04477611940298507,0.11688311688311688,0.14285714285714285,7.435384615384614,27.308333333333334,0.1722689075630252,2.0,,4.0,5.0,,0.03225806451612903,0.1,,0.025974025974025976,1.0,3.0,,,,0.125,0.5,0.5,1.0,,1.0,,,,,,,1.0,,0.09090909090909091,,1.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
1630169,1610612754,Tyrese Haliburton,Tyrese Haliburton,1630169,IND,1250.0,21,-14,40,42,6,18,7.0,82,2.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,4.0,,,2.0,3.0,5.0,,4.0,,6.0,55.0,1.0,1.0,,,2.0,,,,2.0,,6.0,,,,,4.0,,,2.0,1.0,3.0,,1.0,1.0,7.0,,,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,6,1.0,1.0,,,,,0.6,1.0,,0.3333333333333333,1.0,,0.3,1.0,,0.4444444444444444,,,20.833333333333336,1.0,,,,0.1111111111111111,,0.06666666666666667,,,,,,,0.125,,,0.2222222222222222,1.0,1.0,1.0,0.2222222222222222,,,,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,,,,1.0,1.0,1.0,,,,1.0,,0.6666666666666666,,0.5250374999999999,0.7884,0.4311,,,0.3333333333333333,,7.859999999999999,29.975,0.15,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,
1630174,1610612754,Aaron Nesmith,Aaron Nesmith,1630174,IND,3990.0,66,7,130,125,15,21,21.0,255,3.0,7.0,,,,,2.0,3.0,2.0,2.0,1.0,3.0,1.0,,,7.0,12.0,2.0,9.0,5.0,25.0,143.0,,,1.0,,,2.0,2.0,,,6.0,10.0,4.0,6.0,,,3.0,1.0,1.0,4.0,2.0,6.0,2.0,3.0,,14.0,,2.0,5.0,5.0,2.0,12.0,2.0,14.0,,,,1.0,,2.0,1.0,3.0,1.0,6.0,8.0,,,7.0,5.0,,1.0,,,,,6.0,15,0.7142857142857143,0.7142857142857143,1.0,0.2222222222222222,,0.2222222222222222,0.5833333333333334,,1.0,0.47619047619047616,,1.0,0.5217391304347826,,1.0,0.42857142857142855,0.08333333333333333,,16.666666666666668,0.3333333333333333,0.5,0.23809523809523808,0.043478260869565216,0.14705882352941177,,0.18181818181818182,0.029850746268656716,,,,0.4444444444444444,0.1,0.07692307692307693,0.375,,0.3333333333333333,0.42857142857142855,0.5,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.09523809523809523,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.5,1.0,,,,1.0,,,,,0.7619047619047619,0.3333333333333333,0.5579595238095238,0.5508,0.39375,0.045454545454545456,0.07692307692307693,,0.24,5.908333333333332,24.58888888888889,0.11538461538461539,6.0,2.0,,1.0,,0.09523809523809523,,,0.2857142857142857,1.0,,1.0,1.0,,0.14285714285714285,0.16666666666666666,0.16666666666666666,1.0,,1.0,,,,,,,,,,,,,,1.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,,,,,,,,True,,,,,,,,
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,6009.0,100,10,194,194,41,46,29.0,388,4.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,,,2.0,5.0,,,,5.0,9.0,5.0,14.0,4.0,29.0,215.0,1.0,3.0,2.0,,8.0,1.0,1.0,,3.0,4.0,8.0,2.0,15.0,,,5.0,2.0,2.0,7.0,,7.0,,3.0,2.0,14.0,2.0,2.0,8.0,2.0,2.0,12.0,4.0,16.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,8.0,,,6.0,5.0,1.0,2.0,1.0,,1.0,1.0,4.0,41,0.8,0.8,1.0,0.35714285714285715,,0.35714285714285715,0.5555555555555556,0.3333333333333333,1.0,0.5434782608695652,0.8,0.25,0.58,0.8,0.4,0.6086956521739131,0.2222222222222222,,12.719298245614036,0.5,0.25,0.0425531914893617,0.03508771929824561,0.16666666666666666,0.07407407407407407,0.10526315789473684,0.047619047619047616,0.038461538461538464,0.07142857142857142,0.07692307692307693,0.05263157894736842,0.05555555555555555,0.21052631578947367,,1.0,0.34782608695652173,0.5,0.6666666666666666,0.75,0.043478260869565216,1.0,1.0,1.0,,,,,0.21739130434782608,0.4,0.4,1.0,0.6,0.3333333333333333,,,0.25,1.0,,,0.9565217391304348,0.4,0.6056217391304348,0.737225,0.569875,0.08333333333333333,0.2,0.27586206896551724,0.13793103448275862,2.966666666666667,23.9,0.211340206185567,9.0,2.0,,2.0,,,,,0.391304347826087,3.0,,1.0,3.0,,0.25,0.3333333333333333,0.375,1.0,,1.0,,,1.0,,,0.1,2.0,3.0,0.4,0.75,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.07142857142857142,,1.0,0.1111111111111111,,,,,,True,,,,,,,,
1641716,1610612754,Jarace Walker,Jarace Walker,1641716,IND,1504.0,25,-13,51,48,34,33,4.0,99,,,,,,,1.0,1.0,2.0,5.0,,1.0,,,1.0,3.0,6.0,,1.0,2.0,8.0,59.0,,,,,,2.0,4.0,,1.0,5.0,2.0,4.0,,,,1.0,,,4.0,,4.0,,3.0,,8.0,,,1.0,,1.0,2.0,1.0,3.0,2.0,,2.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,,,2.0,3.0,1.0,2.0,,,,,5.0,34,0.3333333333333333,0.3333333333333333,,,,,0.5,,0.5,0.42857142857142855,,0.4,0.5,,0.5,0.14285714285714285,,,21.05263157894737,0.75,0.2,,,0.125,,0.0625,,,,,,,0.125,,,,,,,0.14285714285714285,1.0,1.0,,0.7142857142857143,0.4,0.4,0.5,0.14285714285714285,,,,,,,,,,0.2,,0.14285714285714285,,0.4047642857142857,,0.38989,0.25,0.2857142857142857,,0.625,17.25,25.5,0.6666666666666666,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,
