EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFtPoints,OffThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,LongMidRangeAssists,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Charge Fouls Drawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,OffensiveGoaltends,OffLongMidRangeReboundPct,HeaveAttempts,Offensive Fouls,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,Fg3aBlocked,Loose Ball Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,BlockedLongMidRange,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,5926.0,99,16,182,188,37.0,23.0,19.0,370,6.0,14.0,1.0,2.0,2.0,4.0,4.0,8.0,3.0,14.0,1.0,2.0,1.0,6.0,11.0,13.0,36.0,7.0,13.0,8.0,55.0,193,1.0,2.0,2.0,5.0,8.0,1.0,10.0,2.0,24.0,9.0,12.0,2.0,11.0,6.0,3.0,8.0,3.0,11.0,1.0,2.0,7.0,1.0,25.0,1.0,6.0,7.0,13.0,1.0,14.0,1.0,5.0,2.0,3.0,8.0,1.0,5.0,1.0,3.0,9.0,4.0,4.0,7.0,1.0,12.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0,37.0,0.07692307692307693,0.08333333333333333,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.3611111111111111,0.5,0.625,0.47959183673469385,0.5,0.5555555555555556,0.5188679245283019,0.5,0.5555555555555556,0.2653061224489796,0.08333333333333333,0.14285714285714285,0.07142857142857142,29.95169082125604,0.8888888888888888,0.16666666666666666,0.019230769230769232,0.14285714285714285,0.15476190476190477,0.010869565217391304,0.05555555555555555,0.1875,0.13636363636363635,0.25,0.13333333333333333,0.16666666666666666,0.038461538461538464,1.0,0.2857142857142857,0.42857142857142855,0.5,0.16666666666666666,0.16326530612244897,0.5,0.5,0.2857142857142857,0.21428571428571427,0.23076923076923078,0.04081632653061224,0.5,0.5,1.0,0.22448979591836735,0.5454545454545454,0.5454545454545454,0.3333333333333333,1.0,0.5,0.4444444444444444,0.5,0.1111111111111111,0.5510204081632653,0.5454545454545454,0.5121295918367346,0.6165,0.5751444444444445,0.09433962264150944,0.1,0.07692307692307693,0.03636363636363636,0.18181818181818182,9.683333333333334,25.623076923076926,0.2032967032967033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,5142.0,86,32,166,162,41.0,33.0,16.0,328,3.0,5.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,3.0,,5.0,14.0,4.0,8.0,6.0,17.0,6.0,32.0,165,1.0,2.0,2.0,2.0,3.0,2.0,7.0,6.0,2.0,18.0,,2.0,14.0,5.0,2.0,2.0,2.0,4.0,,2.0,2.0,,10.0,1.0,5.0,4.0,11.0,2.0,13.0,,4.0,2.0,2.0,1.0,,,2.0,1.0,3.0,1.0,1.0,6.0,,6.0,8.0,,3.0,,2.0,1.0,2.0,2.0,7.0,41.0,0.75,1.0,1.0,0.35294117647058826,0.35294117647058826,0.5,0.5,0.6666666666666666,0.52,0.25,0.4,0.5517241379310345,0.25,0.5,0.68,0.25,0.2,,17.297297297297295,0.3333333333333333,0.11428571428571428,0.021739130434782608,0.15625,0.13432835820895522,0.024691358024691357,,0.09090909090909091,0.15,,0.18181818181818182,0.1,,1.0,0.2,0.6,0.75,0.6666666666666666,0.04,,,0.08,0.5,0.5,0.12,0.3333333333333333,0.3333333333333333,1.0,0.56,0.35714285714285715,0.35714285714285715,1.0,0.25,1.0,0.4,1.0,,0.88,0.35714285714285715,0.573954,0.53325,0.6605000000000001,0.10714285714285714,0.2727272727272727,,0.0625,0.21875,6.55,25.141176470588235,0.2469879518072289,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.02857142857142857,0.047619047619047616,0.04,1.0,0.25,0.25,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,5983.0,100,21,187,192,40.0,45.0,19.0,379,9.0,17.0,1.0,4.0,,3.0,1.0,3.0,,,,1.0,,1.0,7.0,10.0,20.0,1.0,8.0,6.0,29.0,174,1.0,4.0,2.0,,3.0,2.0,,16.0,4.0,3.0,,2.0,7.0,1.0,5.0,2.0,2.0,4.0,2.0,,,,10.0,3.0,3.0,8.0,11.0,6.0,17.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,6.0,7.0,1.0,5.0,9.0,,5.0,,3.0,1.0,3.0,,,40.0,0.8,0.8888888888888888,1.0,0.125,0.125,0.5,0.25,,0.4107142857142857,0.25,,0.453125,0.2,,0.2857142857142857,0.25,0.17647058823529413,,15.789473684210527,,0.14545454545454545,0.057692307692307696,0.075,0.11578947368421053,0.061224489795918366,0.05,0.05263157894736842,0.14285714285714285,0.375,0.06896551724137931,0.09090909090909091,0.08333333333333333,,0.6071428571428571,0.5294117647058824,0.6428571428571429,0.7777777777777778,0.10714285714285714,0.3333333333333333,1.0,,,,0.03571428571428571,,,,0.25,0.14285714285714285,0.14285714285714285,1.0,1.0,0.25,0.6,,,0.8928571428571429,0.14285714285714285,0.5811214285714286,0.5585333333333334,0.50284,0.15625,0.20833333333333334,,0.06896551724137931,,2.4899999999999998,25.3625,0.21390374331550802,,,2.0,,,3.0,,,,,,2.0,,0.6666666666666666,,0.06521739130434782,0.09523809523809523,0.030303030303030304,,,,0.4,2.0,1.0,1.0,0.15384615384615385,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201599,1610612743,DeAndre Jordan,DeAndre Jordan,201599,DEN,430.0,7,-13,13,14,,,1.0,27,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,23,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,14.285714285714285,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.7201,,,0.5,0.5,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203200,1610612743,Justin Holiday,Justin Holiday,203200,DEN,8970.0,150,24,284,290,80.0,72.0,27.0,574,,1.0,,,,1.0,,3.0,,2.0,7.0,16.0,5.0,4.0,13.0,,6.0,11.0,29.0,2.0,35.0,284,,,,,4.0,8.0,13.0,,,33.0,,,13.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,,11.0,,9.0,10.0,19.0,1.0,20.0,,6.0,5.0,1.0,1.0,,1.0,2.0,,3.0,1.0,7.0,16.0,1.0,6.0,4.0,,1.0,,,,,,13.0,80.0,,,1.0,0.3793103448275862,0.3793103448275862,,,,0.4714285714285714,,0.5,0.47297297297297297,,0.5,0.8285714285714286,0.3333333333333333,,,12.658227848101266,0.3333333333333333,0.14084507042253522,,0.14754098360655737,0.14393939393939395,0.007042253521126761,,0.2,0.11428571428571428,0.09090909090909091,0.11904761904761904,0.21052631578947367,,,0.02857142857142857,,,,0.08571428571428572,,,0.05714285714285714,,,0.45714285714285713,0.4375,0.4375,1.0,0.37142857142857144,0.3076923076923077,0.3076923076923077,1.0,,,0.08333333333333333,,0.4166666666666667,0.8571428571428571,0.3076923076923077,0.55444,0.588,0.5316875,0.027777777777777776,0.14285714285714285,,,0.37142857142857144,8.766666666666667,24.234482758620693,0.28169014084507044,1.0,2.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,0.6666666666666666,,0.015873015873015872,,0.023255813953488372,,0.3333333333333333,0.6666666666666666,0.25,,2.0,,,,2.0,2.0,4.0,1.0,1.0,2.0,0.5,0.4,0.6666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,4413.0,74,-12,134,144,30.0,38.0,16.0,278,11.0,15.0,4.0,5.0,1.0,1.0,2.0,6.0,,,,2.0,1.0,1.0,2.0,13.0,21.0,1.0,4.0,5.0,34.0,147,4.0,5.0,10.0,1.0,1.0,1.0,4.0,14.0,12.0,3.0,,8.0,2.0,1.0,1.0,3.0,7.0,10.0,5.0,2.0,2.0,1.0,27.0,5.0,5.0,4.0,9.0,8.0,17.0,3.0,4.0,1.0,3.0,,1.0,,3.0,,3.0,1.0,,4.0,,11.0,6.0,,4.0,,1.0,,1.0,1.0,4.0,30.0,0.5384615384615384,0.7777777777777778,1.0,0.25,0.25,0.6190476190476191,0.8,1.0,0.58,0.8,0.5,0.6296296296296297,0.8333333333333334,0.6666666666666666,0.16,0.047619047619047616,0.06666666666666667,,19.607843137254903,,0.10810810810810811,0.11363636363636363,0.20833333333333334,0.14754098360655737,0.11428571428571428,0.07692307692307693,0.07692307692307693,0.05555555555555555,0.3333333333333333,0.1875,0.25,0.3,1.0,0.6,0.7333333333333333,0.7857142857142857,0.5454545454545454,0.24,0.3333333333333333,0.3333333333333333,,,,0.08,,,,0.08,0.5,0.5,1.0,1.0,0.8,0.5,1.0,0.5,0.76,0.5,0.58081,0.5847249999999999,0.616725,0.14814814814814814,0.17391304347826086,,0.29411764705882354,0.11764705882352941,3.4857142857142853,24.275000000000002,0.22388059701492538,,,,,2.0,3.0,,,,,,1.0,,,,0.11538461538461539,0.15,0.1111111111111111,,,,,,1.0,2.0,0.125,0.5,,,,2.0,,,,,,2.0,1.0,0.09090909090909091,,,,,,,,True,,,,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,5433.0,91,45,178,181,72.0,60.0,15.0,359,11.0,13.0,3.0,3.0,5.0,5.0,11.0,21.0,1.0,4.0,,,,3.0,11.0,23.0,38.0,3.0,11.0,28.0,83.0,164,4.0,7.0,13.0,9.0,13.0,6.0,39.0,16.0,30.0,9.0,,6.0,9.0,3.0,4.0,9.0,10.0,19.0,8.0,2.0,6.0,2.0,48.0,7.0,12.0,15.0,28.0,11.0,39.0,2.0,3.0,1.0,2.0,6.0,1.0,3.0,2.0,3.0,8.0,3.0,2.0,5.0,,22.0,30.0,,11.0,,4.0,3.0,4.0,2.0,39.0,72.0,0.34782608695652173,0.4,1.0,0.2727272727272727,0.3333333333333333,0.6052631578947368,0.5714285714285714,0.6923076923076923,0.5612244897959183,0.5714285714285714,0.631578947368421,0.6612903225806451,0.7222222222222222,0.7307692307692307,0.22448979591836735,0.10526315789473684,0.07692307692307693,0.25,35.53299492385787,0.75,0.3488372093023256,0.15555555555555556,0.2926829268292683,0.32142857142857145,0.13580246913580246,0.25,0.26666666666666666,0.45454545454545453,0.16666666666666666,0.34615384615384615,0.2,0.125,0.5,0.2653061224489796,0.8461538461538461,0.9166666666666666,0.36363636363636365,0.42857142857142855,0.5238095238095238,0.5789473684210527,0.08163265306122448,0.25,0.3333333333333333,,,,,0.22448979591836735,0.2727272727272727,0.2727272727272727,1.0,0.42857142857142855,1.0,0.2631578947368421,1.0,,0.4897959183673469,0.3333333333333333,0.4680212765957446,0.47334000000000004,0.46871176470588244,0.19298245614035087,0.2391304347826087,,0.1566265060240964,0.46987951807228917,6.455263157894737,32.309090909090905,0.4044943820224719,,,6.0,,15.0,4.0,1.0,,,1.0,5.0,1.0,5.0,0.09523809523809523,0.5,0.1111111111111111,0.05263157894736842,0.18181818181818182,1.0,,,0.3157894736842105,1.0,,3.0,,0.2727272727272727,,2.0,2.0,,,1.0,0.3333333333333333,,0.3333333333333333,5.0,,0.2,2.0,1.0,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,1920.0,32,-18,60,65,12.0,19.0,8.0,125,1.0,2.0,,,,,,2.0,,,,2.0,,,2.0,1.0,4.0,,4.0,,2.0,62,,,,,,1.0,,2.0,,,,,2.0,,,1.0,1.0,2.0,,1.0,,1.0,5.0,,3.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,,12.0,1.0,1.0,,,,0.25,,,0.125,,,0.125,,,0.5,,,,11.594202898550726,,,,0.21428571428571427,0.09375,,,,,,0.2222222222222222,0.2,,1.0,0.25,0.5,0.5,1.0,0.25,,,,,,0.25,,,,0.25,,,,,,,,,0.75,,0.5761000000000001,,0.543,,,,,,5.475,24.125,0.2,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203484,1610612743,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DEN,3259.0,54,29,103,105,45.0,20.0,5.0,208,,,,,,,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,7.0,1.0,13.0,105,,,,2.0,3.0,1.0,5.0,4.0,2.0,6.0,,,4.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,6.0,1.0,7.0,,7.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,4.0,,,1.0,,,,1.0,1.0,1.0,1.0,5.0,45.0,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,0.75,,0.6666666666666666,0.5454545454545454,,0.5,0.5454545454545454,,0.5,0.6363636363636364,,,,11.009174311926605,,0.045454545454545456,,0.23076923076923078,0.14583333333333334,,,0.1111111111111111,,,0.15789473684210525,0.42857142857142855,,1.0,,,,,0.18181818181818182,0.5,0.5,0.18181818181818182,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,0.25,0.25,1.0,,,,,0.25,0.6363636363636364,0.25,0.5264772727272727,,0.4720875,,,,,0.38461538461538464,12.625,24.62857142857143,0.4368932038834951,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,
202704,1610612743,Reggie Jackson,Reggie Jackson,202704,DEN,3130.0,52,5,106,102,43.0,46.0,9.0,208,2.0,8.0,,1.0,1.0,3.0,3.0,5.0,1.0,2.0,,2.0,,3.0,7.0,6.0,15.0,3.0,9.0,,21.0,94,,1.0,,3.0,5.0,4.0,12.0,4.0,8.0,9.0,,,6.0,3.0,2.0,5.0,1.0,6.0,1.0,,4.0,1.0,13.0,1.0,1.0,4.0,5.0,1.0,6.0,,1.0,,1.0,2.0,,2.0,3.0,,5.0,1.0,2.0,6.0,,,,,,,,,1.0,,12.0,43.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.375,0.4,,0.6,0.4375,,0.6666666666666666,0.4375,,0.6666666666666666,0.375,0.13333333333333333,0.25,,25.438596491228072,0.4,0.13333333333333333,0.034482758620689655,0.05,0.1,0.018867924528301886,,,0.07692307692307693,0.42857142857142855,0.08333333333333333,,,,0.3333333333333333,0.25,0.3333333333333333,0.5,0.20833333333333334,0.6,0.6,0.08333333333333333,0.5,0.5,0.08333333333333333,,,,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,1.0,,0.3333333333333333,0.3333333333333333,,0.7083333333333334,0.5,0.5373173913043479,0.6141,0.5365,,,,,0.5714285714285714,5.473333333333333,28.58888888888889,0.4056603773584906,,,4.0,,,,,1.0,,,,,,,,,0.07142857142857142,,,,,0.4444444444444444,,,,,0.3333333333333333,,2.0,2.0,,,,0.5,,0.5,,,,1.0,1.0,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,
