EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Fg2aBlocked,LostBallTurnovers,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,PenaltyFtPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,DefLongMidRangeReboundPct,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,LongMidRangeFGM,SecondChanceArc3FGM,ShortMidRangeAssists,BadPassSteals,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTDefRebounds,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,BlocksRecoveredPct,LongMidRangeAssists,FTOffRebounds,Transition Take Fouls,Offensive Fouls Drawn,OffFTReboundPct,Technical Free Throw Trips,Travels,Corner3PctBlocked,DefensiveGoaltends,OffLongMidRangeReboundPct,OffensiveGoaltends
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,1039.0,17,-3.0,32,31,16,6.0,5.0,63,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,9.0,41,1.0,1.0,1.0,3.0,2.0,3.0,8.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,16,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.25,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,25.0,0.125,0.2,0.07142857142857142,0.05555555555555555,0.16666666666666666,0.5,0.2,0.5,0.25,0.25,1.0,0.25,0.5,0.5,1.0,0.25,0.5,0.5,1.0,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.5,1.0,0.5,0.5777625,0.5783,0.5767166666666667,0.1111111111111111,0.2,0.8888888888888888,2.075,24.700000000000003,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,1010.0,17,-14.0,31,31,7,,6.0,62,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,2.0,4.0,,,3.0,7.0,44,1.0,,1.0,1.0,,,2.0,2.0,,,,,1.0,2.0,2.0,4.0,,,,1.0,2.0,,2.0,3.0,1.0,3.0,4.0,2.0,2.0,7,0.5,1.0,,,,,0.5,1.0,0.5,1.0,0.5833333333333334,1.0,,21.05263157894737,,0.14285714285714285,0.11764705882352941,0.11764705882352941,,0.3333333333333333,,0.5,1.0,1.0,0.5,,,,,,,,,1.0,,1.0,1.0,,,,,0.5,,0.5497000000000001,,0.8043,0.3333333333333333,0.3333333333333333,0.2857142857142857,4.55,,0.22580645161290322,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.1,0.25,0.14285714285714285,1.0,0.14285714285714285,0.5,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,1369.0,23,-20.0,41,39,8,,9.0,80,1.0,3.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,4.0,1.0,2.0,2.0,7.0,59,1.0,,,1.0,,,,2.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,,,,,1.0,,,,,1.0,2.0,1.0,,8,1.0,1.0,1.0,0.5,,0.5,0.25,,0.4166666666666667,,0.5,,0.3333333333333333,15.094339622641508,0.14285714285714285,0.1,0.09090909090909091,0.15384615384615385,,,,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,1.0,,1.0,,,,,,0.8333333333333334,1.0,0.6047416666666666,0.5622,0.7432,0.14285714285714285,0.2,,4.175,24.15,0.1951219512195122,,1.0,,2.0,2.0,,,2.0,1.0,1.0,,,,,0.5,1.0,0.08333333333333333,0.16666666666666666,0.2222222222222222,,0.1111111111111111,0.16666666666666666,,0.2857142857142857,1.0,1.0,0.25,0.3333333333333333,0.4,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200782,1610612746,P.J. Tucker,P.J. Tucker,200782,LAC,1837.0,31,-24.0,55,55,19,6.0,10.0,110,1.0,1.0,,,,3.0,4.0,1.0,2.0,2.0,,,,,1.0,2.0,3.0,4.0,,11.0,83,,1.0,,,2.0,2.0,6.0,2.0,9.0,,,,,,3.0,3.0,,,,3.0,3.0,,3.0,6.0,2.0,1.0,,,6.0,19,1.0,1.0,1.0,0.75,1.0,0.75,0.5,,0.9166666666666666,1.5,0.9166666666666666,1.5,0.6666666666666666,13.043478260869566,,,,0.09090909090909091,,,,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.75,0.75,1.0,,,,,,1.0,,,1.0,1.0,,,0.8333333333333334,,0.5799583333333334,,0.592125,,,0.5454545454545454,5.7,23.174999999999997,0.34545454545454546,,1.0,,,3.0,,,3.0,,,,,,1.5,1.5,,,0.1875,0.16666666666666666,0.25,,0.16666666666666666,,0.2727272727272727,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612746,James Harden,James Harden,201935,LAC,1486.0,25,-21.0,43,43,7,,9.0,86,,,,,,,1.0,1.0,,,,6.0,,,3.0,5.0,,7.0,3.0,9.0,62,,2.0,1.0,1.0,,,3.0,,,6.0,,,3.0,5.0,,5.0,,,,1.0,1.0,1.0,,,,3.0,3.0,2.0,3.0,7,,,,,,,0.6,1.0,0.25,1.0,0.34615384615384615,1.5,0.5833333333333334,25.454545454545453,,0.3,0.20833333333333334,,,0.5,,,,,,0.08333333333333333,,,,0.5,,,,,0.5,,,,,,,0.5833333333333334,,0.4844833333333333,0.4362,0.4286,0.15384615384615385,0.3333333333333333,0.3333333333333333,9.36,26.614285714285717,0.16279069767441862,,4.0,,,,6.0,,,2.0,,,,,,,,0.14285714285714285,,,,0.2,0.3333333333333333,,,,,,,,0.16666666666666666,,,,,,,,3.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,12.0,1.0,1.0,0.75,0.75,0.08333333333333333,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,164.0,3,-5.0,5,6,5,,,11,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630538,1610612746,Bones Hyland,Bones Hyland,1630538,LAC,181.0,3,-5.0,6,6,6,,1.0,12,,,,,,,,,,,,,,,,,,,2.0,2.0,12,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,2.0,,2.0,6,,,,,,,,,,,1.0,1.0,,25.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,1.0,1.0,5.0,,,,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612746,Mason Plumlee,Mason Plumlee,203486,LAC,410.0,7,,13,13,10,6.0,2.0,26,1.0,3.0,1.0,,2.0,,,,,,,,,,1.0,3.0,,,,2.0,17,1.0,,,2.0,,,,,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,2.0,2.0,,1.0,,,,10,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,17.64705882352941,0.2,,0.2,0.1111111111111111,0.25,,,1.0,0.3333333333333333,0.5,,,,,,,,,,1.0,,1.0,,,,,,1.0,,0.5942666666666667,0.5783,0.5468500000000001,,,,2.1999999999999997,,0.7692307692307693,,,,,,2.0,,,1.0,,,,,,,,0.25,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,1368.0,23,-24.0,38,39,6,6.0,8.0,77,1.0,1.0,,,,,,,,,2.0,7.0,2.0,2.0,2.0,5.0,2.0,7.0,,10.0,62,,3.0,,,2.0,2.0,6.0,2.0,,7.0,2.0,,,3.0,,3.0,,,,,1.0,,,,,2.0,,,6.0,6,0.5,0.5,,0.2857142857142857,1.0,0.2857142857142857,0.4,,0.4166666666666667,1.5,0.4166666666666667,1.5,0.5833333333333334,26.53061224489796,,,0.13636363636363635,,,,,0.08333333333333333,1.0,1.0,1.0,,,,,0.5833333333333334,0.2857142857142857,0.3333333333333333,,,,,,,,1.0,1.0,0.6666666666666666,0.2857142857142857,0.5235291666666667,0.4803,0.522375,,,0.6,12.38,26.071428571428573,0.15789473684210525,,2.0,,,,2.0,,,3.0,1.0,1.0,,,,,1.0,0.25,,,,0.2857142857142857,0.16666666666666666,,,,,,,,,,,,,,,,1.0,2.0,3.0,,1.0,3.0,4.0,1.0,2.0,1.0,11.0,,,0.5,0.5,0.16666666666666666,1.0,,,0.3333333333333333,6.0,1.0,0.14285714285714285,0.14285714285714285,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612746,Russell Westbrook,Russell Westbrook,201566,LAC,170.0,3,2.0,6,6,6,6.0,,12,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,9,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,6,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,16.666666666666668,,1.0,0.5,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.808,,0.808,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
