EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,Corner3Assists,LongMidRangeAssists,BadPassSteals,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Travels,Offensive Fouls Drawn,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,Charge Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,DefensiveGoaltends,on,FTOffRebounds,OffFTReboundPct,BlockedCorner3,LongMidRangePctBlocked,BlockedLongMidRange
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,7757.0,129,18.0,251,255,47,74,35.0,506,8.0,11.0,5.0,6.0,2.0,2.0,5.0,8.0,1.0,6.0,1.0,3.0,1.0,1.0,7.0,14.0,1.0,2.0,14.0,25.0,8.0,17.0,10.0,62.0,305.0,7.0,10.0,2.0,16.0,3.0,5.0,2.0,3.0,5.0,17.0,16.0,12.0,21.0,3.0,8.0,14.0,7.0,1.0,8.0,1.0,9.0,1.0,6.0,2.0,19.0,4.0,5.0,8.0,7.0,1.0,16.0,9.0,25.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,3.0,8.0,2.0,1.0,6.0,11.0,1.0,8.0,11.0,1.0,5.0,8.0,5.0,3.0,8.0,3.0,17.0,46,0.5714285714285714,0.8,0.875,0.47058823529411764,0.6666666666666666,0.47058823529411764,0.56,0.7,0.6,0.6190476190476191,0.7,0.75,0.6739130434782609,0.7272727272727273,0.85,0.40476190476190477,0.04,0.125,18.493150684931507,0.625,0.14285714285714285,0.13725490196078433,0.08064516129032258,0.125,0.07692307692307693,0.13043478260869565,0.07894736842105263,0.08333333333333333,0.08,0.07692307692307693,0.07894736842105263,0.07142857142857142,0.17391304347826086,0.15,0.12727272727272726,0.1111111111111111,0.05263157894736842,0.375,0.2619047619047619,0.7272727272727273,0.7272727272727273,0.375,0.19047619047619047,0.625,0.7142857142857143,0.8,0.14285714285714285,0.16666666666666666,0.16666666666666666,1.0,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,0.8571428571428571,0.6,0.8333333333333334,0.25,1.0,0.125,1.0,0.25,0.5,0.6666666666666666,0.5,0.5279892857142856,0.4934571428571428,0.49839374999999997,0.10869565217391304,0.1724137931034483,0.25806451612903225,0.27419354838709675,7.968,26.15294117647059,0.18725099601593626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627783,1610612754,Pascal Siakam,Pascal Siakam,1627783,IND,12950.0,216,-17.0,409,425,81,139,50.0,834,21.0,29.0,6.0,12.0,4.0,7.0,14.0,28.0,10.0,24.0,1.0,4.0,1.0,2.0,2.0,9.0,1.0,3.0,45.0,81.0,3.0,13.0,10.0,109.0,513.0,8.0,20.0,2.0,18.0,8.0,15.0,2.0,5.0,4.0,26.0,58.0,32.0,9.0,,10.0,8.0,2.0,5.0,14.0,10.0,24.0,6.0,10.0,3.0,58.0,7.0,12.0,10.0,17.0,3.0,30.0,19.0,49.0,2.0,4.0,2.0,7.0,,4.0,2.0,3.0,9.0,,2.0,10.0,21.0,,18.0,14.0,2.0,8.0,2.0,2.0,,2.0,2.0,26.0,80,0.6444444444444445,0.725,1.0,0.23076923076923078,0.4,0.25,0.5555555555555556,0.4,0.5333333333333333,0.526595744680851,0.38095238095238093,0.55,0.545,0.4090909090909091,0.5909090909090909,0.13829787234042554,0.06172839506172839,0.10714285714285714,22.9957805907173,0.7777777777777778,0.3,0.19318181818181818,0.0967741935483871,0.10309278350515463,0.0958904109589041,0.14594594594594595,0.09644670050761421,0.10810810810810811,0.13793103448275862,,0.08163265306122448,0.125,0.18421052631578946,0.23684210526315788,0.08860759493670886,0.16666666666666666,0.05,1.0,0.30851063829787234,0.7241379310344828,0.7777777777777778,0.7142857142857143,0.2978723404255319,0.5,0.56,0.6428571428571429,0.2553191489361702,0.4166666666666667,0.4166666666666667,0.5,0.0425531914893617,0.25,0.25,1.0,0.09574468085106383,0.2222222222222222,0.2222222222222222,1.0,0.5714285714285714,0.5,0.35,0.5714285714285714,0.1,0.5,0.15,0.3333333333333333,0.44680851063829785,0.25,0.49981612903225814,0.51764,0.5257078947368422,0.08,0.09195402298850575,0.1651376146788991,0.23853211009174313,8.445679012345678,26.93846153846154,0.1980440097799511,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.06896551724137931,0.08333333333333333,0.16666666666666666,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,6287.0,105,-15.0,193,213,42,73,27.0,406,3.0,6.0,,1.0,,,5.0,8.0,1.0,2.0,3.0,9.0,1.0,2.0,1.0,5.0,,,9.0,16.0,4.0,14.0,4.0,34.0,252.0,,1.0,,,2.0,4.0,1.0,2.0,1.0,8.0,6.0,12.0,12.0,,,5.0,1.0,1.0,13.0,4.0,17.0,1.0,4.0,8.0,38.0,,2.0,3.0,6.0,,9.0,2.0,11.0,,3.0,,3.0,,1.0,2.0,2.0,5.0,,1.0,5.0,11.0,,6.0,4.0,2.0,3.0,,,,,,8.0,40,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5625,,0.5,0.5,,0.5833333333333334,0.5483870967741935,,0.6666666666666666,0.4666666666666667,0.0625,,15.92920353982301,0.6,,0.13333333333333333,0.03389830508474576,0.06666666666666667,,0.1,0.021739130434782608,0.05263157894736842,,0.1,,,0.17647058823529413,0.09523809523809523,0.07692307692307693,,,,0.2,0.5,0.6,0.6666666666666666,0.26666666666666666,0.625,0.625,0.2,0.06666666666666667,0.5,0.5,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.2,0.2,1.0,1.0,,,,0.3333333333333333,0.5,,,0.6666666666666666,0.2,0.5227716666666667,0.6227,0.480475,0.0967741935483871,0.17647058823529413,,0.23529411764705882,7.86875,24.557142857142857,0.21761658031088082,,,,3.0,1.0,3.0,1.0,,,1.0,0.16666666666666666,0.14285714285714285,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630167,1610612754,Obi Toppin,Obi Toppin,1630167,IND,15022.0,250,-1.0,495,502,104,131,67.0,997,31.0,41.0,4.0,9.0,6.0,8.0,7.0,16.0,2.0,6.0,5.0,11.0,1.0,1.0,11.0,28.0,1.0,6.0,40.0,63.0,16.0,39.0,14.0,142.0,588.0,5.0,11.0,5.0,15.0,6.0,10.0,2.0,7.0,10.0,28.0,70.0,10.0,45.0,3.0,4.0,28.0,11.0,4.0,19.0,4.0,23.0,2.0,10.0,6.0,50.0,7.0,2.0,21.0,12.0,3.0,36.0,9.0,45.0,,4.0,1.0,5.0,3.0,2.0,6.0,3.0,11.0,1.0,1.0,6.0,15.0,,14.0,20.0,3.0,6.0,4.0,3.0,1.0,6.0,5.0,28.0,103,0.875,0.9210526315789473,0.9375,0.41025641025641024,0.2857142857142857,0.41025641025641024,0.6349206349206349,0.45454545454545453,0.6,0.6274509803921569,0.3125,0.5294117647058824,0.6454545454545455,0.375,0.6086956521739131,0.38235294117647056,0.06349206349206349,0.125,20.898100172711572,0.45454545454545453,0.21428571428571427,0.11764705882352941,0.014492753623188406,0.1721311475409836,0.0660377358490566,0.14732142857142858,0.036885245901639344,0.02,,0.03225806451612903,0.06578947368421052,0.06666666666666667,0.0975609756097561,0.13043478260869565,0.1875,0.11538461538461539,,0.8333333333333334,0.4019607843137255,0.7560975609756098,0.7948717948717948,0.8709677419354839,0.1568627450980392,0.4375,0.5,0.8571428571428571,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.10784313725490197,0.45454545454545453,0.45454545454545453,1.0,0.27450980392156865,0.39285714285714285,0.39285714285714285,0.9090909090909091,0.5625,0.4444444444444444,0.47058823529411764,0.75,0.058823529411764705,1.0,0.35294117647058826,0.16666666666666666,0.7843137254901961,0.39285714285714285,0.5750242574257426,0.5228222222222221,0.6015,0.0660377358490566,0.09090909090909091,0.1056338028169014,0.19718309859154928,4.447619047619048,25.994871794871795,0.2101010101010101,4.0,5.0,,2.0,3.0,3.0,2.0,1.0,4.0,,0.04878048780487805,0.13333333333333333,0.25,0.25,,,1.0,1.0,4.0,2.0,2.0,1.0,4.0,0.0625,0.025,,,,,,,,,,,,,,,,,,,,True,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,20901.0,348,-5.0,673,689,131,186,93.0,1362,37.0,57.0,1.0,2.0,6.0,11.0,38.0,82.0,8.0,20.0,4.0,7.0,,1.0,3.0,19.0,1.0,7.0,83.0,159.0,7.0,26.0,13.0,200.0,813.0,6.0,13.0,,18.0,15.0,28.0,1.0,8.0,3.0,36.0,68.0,98.0,18.0,3.0,4.0,17.0,3.0,10.0,53.0,33.0,86.0,22.0,32.0,12.0,205.0,6.0,5.0,23.0,14.0,4.0,41.0,11.0,52.0,,15.0,4.0,17.0,1.0,12.0,4.0,5.0,21.0,,1.0,15.0,26.0,,30.0,15.0,3.0,7.0,2.0,2.0,,2.0,2.0,35.0,129,0.40963855421686746,0.41975308641975306,0.8571428571428571,0.2692307692307692,0.125,0.2916666666666667,0.5220125786163522,0.46153846153846156,0.5357142857142857,0.5054054054054054,0.47368421052631576,0.4583333333333333,0.5235602094240838,0.47368421052631576,0.47368421052631576,0.14054054054054055,0.06289308176100629,0.04878048780487805,26.83544303797468,0.8095238095238095,0.21052631578947367,0.09722222222222222,0.02577319587628866,0.1402439024390244,0.04477611940298507,0.12012987012987013,0.03353658536585366,0.04285714285714286,0.024096385542168676,,0.043478260869565216,0.047619047619047616,0.05,0.09836065573770492,0.13740458015267176,0.15151515151515152,,1.0,0.3081081081081081,0.6491228070175439,0.7254901960784313,0.2972972972972973,0.44324324324324327,0.4634146341463415,0.48717948717948717,0.4473684210526316,0.10810810810810811,0.4,0.4,0.75,0.03783783783783784,0.5714285714285714,0.5714285714285714,1.0,0.10270270270270271,0.15789473684210525,0.15789473684210525,0.6666666666666666,0.10526315789473684,0.5,0.3055555555555556,0.5454545454545454,0.027777777777777776,,0.19444444444444445,0.14285714285714285,0.4486486486486487,0.17647058823529413,0.512321038251366,0.464009090909091,0.5079308823529414,0.037037037037037035,0.04294478527607362,0.09,0.18,7.401886792452831,27.16923076923077,0.19465081723625557,4.0,6.0,2.0,11.0,9.0,11.0,,1.0,2.0,1.0,0.10526315789473684,0.21739130434782608,,0.21052631578947367,2.0,3.0,2.0,,2.0,,,,1.0,0.10526315789473684,,2.0,2.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,True,,,,,
1630169,1610612754,Tyrese Haliburton,Tyrese Haliburton,1630169,IND,7083.0,118,5.0,239,244,32,62,37.0,483,14.0,15.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,6.0,,1.0,,,9.0,29.0,,2.0,19.0,24.0,9.0,30.0,4.0,69.0,278.0,3.0,4.0,,9.0,2.0,2.0,,2.0,,4.0,24.0,14.0,15.0,12.0,4.0,29.0,9.0,,17.0,8.0,25.0,3.0,11.0,5.0,58.0,3.0,2.0,6.0,5.0,,11.0,5.0,16.0,1.0,8.0,2.0,5.0,2.0,4.0,4.0,1.0,9.0,,1.0,1.0,3.0,,7.0,5.0,,,1.0,1.0,,1.0,,4.0,31,0.631578947368421,0.7058823529411765,0.5555555555555556,0.3,,0.3,0.7916666666666666,0.75,1.0,0.6018518518518519,0.75,0.5,0.6052631578947368,0.75,0.5,0.5555555555555556,,,22.614840989399294,0.5555555555555556,,0.09259259259259259,0.03333333333333333,0.11320754716981132,0.04838709677419355,0.102803738317757,0.040983606557377046,0.038461538461538464,,0.07692307692307693,0.061224489795918366,,0.07407407407407407,0.11764705882352941,0.11363636363636363,0.1111111111111111,0.038461538461538464,,0.2777777777777778,0.9333333333333333,0.9333333333333333,0.6428571428571429,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.5,0.018518518518518517,,,,0.5370370370370371,0.3103448275862069,0.3103448275862069,0.5555555555555556,0.6666666666666666,0.75,0.5,1.0,,,0.5,,0.8333333333333334,0.3103448275862069,0.5780759259259259,0.7604500000000001,0.5893625,0.01818181818181818,,0.13043478260869565,0.057971014492753624,6.279166666666666,26.293333333333333,0.13389121338912133,2.0,2.0,,5.0,1.0,6.0,,,,,,0.1,0.3333333333333333,0.3333333333333333,,2.0,,1.0,2.0,,,,,,0.03225806451612903,,1.0,,0.5,,,1.0,1.0,1.0,2.0,0.5,1.0,,,,,,,,True,,,,,
1630174,1610612754,Aaron Nesmith,Aaron Nesmith,1630174,IND,9797.0,163,-25.0,314,323,59,82,43.0,637,9.0,17.0,,,3.0,4.0,4.0,6.0,3.0,4.0,2.0,8.0,,1.0,6.0,22.0,1.0,2.0,16.0,27.0,8.0,30.0,11.0,67.0,381.0,1.0,3.0,,2.0,5.0,7.0,1.0,3.0,7.0,20.0,26.0,6.0,24.0,,,22.0,6.0,2.0,11.0,2.0,13.0,2.0,6.0,5.0,28.0,4.0,2.0,12.0,9.0,2.0,23.0,6.0,29.0,,4.0,2.0,2.0,1.0,2.0,5.0,,7.0,,2.0,10.0,18.0,3.0,13.0,12.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,18.0,58,0.8125,0.8125,1.0,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.5925925925925926,0.3333333333333333,0.7142857142857143,0.49122807017543857,0.2,0.65,0.532258064516129,0.2,0.7142857142857143,0.5263157894736842,0.07407407407407407,,18.598382749326145,0.2857142857142857,0.3333333333333333,0.15517241379310345,0.021505376344086023,0.1518987341772152,0.05405405405405406,0.15328467153284672,0.03592814371257485,0.05128205128205128,,,0.04,0.08333333333333333,0.21739130434782608,0.14285714285714285,0.12307692307692308,0.2857142857142857,,0.5,0.2982456140350877,0.5294117647058824,0.6,0.8888888888888888,0.10526315789473684,0.6666666666666666,0.6666666666666666,0.5,0.07017543859649122,0.75,0.75,1.0,0.14035087719298245,0.25,0.25,1.0,0.38596491228070173,0.2727272727272727,0.3,1.0,,,0.4,0.75,0.1,,0.2,0.5,0.8245614035087719,0.2727272727272727,0.5615008771929826,0.419,0.57841,0.05084745762711865,0.10344827586206896,0.029850746268656716,0.29850746268656714,6.018518518518518,25.503333333333334,0.18789808917197454,2.0,2.0,,,,2.0,,,1.0,1.0,0.11764705882352941,,,0.4,,4.0,,,3.0,,,,2.0,,,,,1.0,,,,,,1.0,,,,2.0,1.0,1.0,0.06666666666666667,0.09090909090909091,,,True,,,,,
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,13769.0,229,29.0,443,450,86,122,62.0,893,6.0,11.0,1.0,3.0,,,1.0,2.0,,1.0,11.0,25.0,2.0,8.0,4.0,13.0,,,7.0,14.0,15.0,38.0,3.0,62.0,532.0,1.0,4.0,,11.0,,,2.0,8.0,2.0,8.0,10.0,4.0,42.0,3.0,2.0,13.0,4.0,4.0,11.0,3.0,14.0,2.0,7.0,2.0,31.0,3.0,4.0,16.0,8.0,5.0,29.0,7.0,36.0,,5.0,2.0,5.0,2.0,4.0,5.0,1.0,10.0,3.0,2.0,12.0,21.0,1.0,5.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,8.0,85,0.7142857142857143,0.8333333333333334,0.9333333333333333,0.39473684210526316,0.25,0.39473684210526316,0.5,0.25,,0.5673076923076923,0.55,0.375,0.5849056603773585,0.55,0.4444444444444444,0.7307692307692307,0.2857142857142857,0.5,12.18568665377176,0.5,0.3333333333333333,0.07692307692307693,0.03225806451612903,0.1553398058252427,0.04,0.11594202898550725,0.035175879396984924,,0.04081632653061224,0.06451612903225806,0.0425531914893617,0.03571428571428571,0.046511627906976744,0.09523809523809523,0.175,0.08695652173913043,,1.0,0.21153846153846154,0.5454545454545454,0.75,0.6666666666666666,0.038461538461538464,0.5,1.0,1.0,0.019230769230769232,,,,0.4807692307692308,0.44,0.4583333333333333,0.9090909090909091,0.25,0.3076923076923077,0.3076923076923077,1.0,0.3,0.3333333333333333,,,1.0,0.25,,,0.9423076923076923,0.3076923076923077,0.5958096153846154,0.5847083333333333,0.578925,0.019230769230769232,0.07142857142857142,0.1774193548387097,0.12903225806451613,3.992857142857143,24.292105263157893,0.19413092550790068,1.0,6.0,,1.0,2.0,3.0,1.0,,1.0,,0.2727272727272727,0.10526315789473684,,0.1,,1.0,5.0,,1.0,,,,1.0,0.5,,3.0,3.0,,0.5,0.6,1.0,,,2.0,,,,1.0,,,0.02631578947368421,,0.04,,True,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,1595.0,27,-2.0,50,49,9,7,7.0,99,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,,11.0,60.0,1.0,1.0,,5.0,1.0,1.0,1.0,2.0,,5.0,,2.0,9.0,,2.0,4.0,3.0,,2.0,1.0,3.0,1.0,,2.0,7.0,,2.0,1.0,,,1.0,2.0,3.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,5.0,9,,,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.8571428571428571,,,11.475409836065573,,,,0.09523809523809523,0.05263157894736842,,0.037037037037037035,0.06666666666666667,,0.2,,,,,,,0.14285714285714285,,1.0,0.14285714285714285,1.0,1.0,,,,,,,,,,0.2857142857142857,,,,0.5714285714285714,0.75,0.75,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.75,0.5182,0.4886333333333333,0.4886333333333333,,,0.45454545454545453,0.45454545454545453,,24.8,0.18,1.0,2.0,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,0.3333333333333333,,,1.0,,0.5,,,1.0,,,,1.0,1.0,,,,,,,,True,,,,,
1630543,1610612754,Isaiah Jackson,Isaiah Jackson,1630543,IND,7486.0,125,6.0,238,238,41,39,35.0,476,15.0,26.0,3.0,10.0,2.0,6.0,4.0,9.0,,1.0,,,,,,,,,19.0,36.0,,,9.0,47.0,273.0,3.0,10.0,4.0,10.0,3.0,9.0,,,2.0,8.0,32.0,6.0,,,4.0,,,3.0,6.0,,6.0,,4.0,,12.0,4.0,14.0,7.0,13.0,1.0,21.0,18.0,39.0,4.0,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,11.0,19.0,,21.0,14.0,4.0,9.0,10.0,7.0,3.0,11.0,4.0,8.0,41,0.8421052631578947,0.9411764705882353,,,,,0.5277777777777778,0.3,0.3333333333333333,0.5277777777777778,0.3,0.3333333333333333,0.573170731707317,0.38461538461538464,0.4,,0.08333333333333333,0.1111111111111111,15.492957746478874,0.3333333333333333,0.125,0.24074074074074073,0.1794871794871795,0.11864406779661017,0.10526315789473684,0.17699115044247787,0.15517241379310345,0.25806451612903225,0.1388888888888889,0.09090909090909091,0.043478260869565216,0.2,0.17391304347826086,0.19047619047619047,0.13636363636363635,0.06666666666666667,0.3076923076923077,0.36363636363636365,0.7222222222222222,0.5769230769230769,0.625,0.8,0.25,0.4444444444444444,0.5,1.0,0.027777777777777776,,,,,,,,,,,,1.0,0.3,0.6666666666666666,0.3333333333333333,,,,,0.7222222222222222,,0.5894805555555555,0.5966,0.5016888888888889,0.21951219512195122,0.21951219512195122,0.2127659574468085,0.1702127659574468,3.216666666666667,,0.1722689075630252,,,,,2.0,1.0,2.0,1.0,7.0,1.0,0.07692307692307693,0.5,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,
