EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,2pt And 1 Free Throw Trips,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,PtsPutbacks,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,HeaveMakes,HeaveAttempts,Travels,Offensive Fouls,DefensiveGoaltends,Transition Take Fouls,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,26552.0,443,-64,829,831,189,169.0,118.0,1660,30.0,52.0,5.0,9.0,7.0,18.0,1.0,3.0,3.0,12.0,,1.0,1.0,3.0,10.0,31.0,3.0,9.0,8.0,38.0,73.0,13.0,43.0,24.0,139,1057,8.0,14.0,3.0,10.0,29.0,8.0,13.0,4.0,11.0,4.0,32.0,44.0,32.0,36.0,31.0,10.0,9.0,22.0,39.0,1.0,95.0,10.0,35.0,50,3.0,88,29.0,117,10.0,7.0,13.0,5.0,16.0,4.0,29.0,6.0,13.0,36.0,31.0,33.0,17.0,2.0,9.0,6.0,10.0,6.0,32.0,185,2.0,0.5789473684210527,0.6666666666666666,0.9230769230769231,0.3023255813953488,0.3,0.36363636363636365,0.3023255813953488,0.5205479452054794,0.5714285714285714,0.6153846153846154,0.4956896551724138,0.5208333333333334,0.5833333333333334,0.5346153846153846,0.5370370370370371,0.5517241379310345,0.3706896551724138,0.1232876712328767,0.1346153846153846,0.1111111111111111,16.24106230847804,0.4482758620689655,0.17647058823529413,0.24154589371980675,0.2147239263803681,0.05555555555555555,0.22972972972972974,0.06382978723404255,0.058394160583941604,0.046511627906976744,0.21904761904761905,0.25757575757575757,0.2777777777777778,0.21804511278195488,0.6,0.4482758620689655,0.5769230769230769,0.6666666666666666,0.5,0.15517241379310345,0.3888888888888889,0.4375,0.02586206896551724,0.3333333333333333,0.3333333333333333,1.0,0.10344827586206896,0.25,0.25,1.0,0.2672413793103448,0.3225806451612903,0.3225806451612903,0.9,0.041666666666666664,,,0.375,0.3333333333333333,1.0,0.375,0.5555555555555556,0.125,0.3333333333333333,0.3333333333333333,0.8189655172413793,0.3225806451612903,0.5852698275862069,0.5458970588235293,0.5606083333333333,0.1328125,0.2,0.20863309352517986,0.2302158273381295,3.767123287671233,25.05348837209302,0.22798552472858866,8.0,11.0,3.0,4.0,3.0,17.0,12.0,5.0,11.0,10.0,17.0,4.0,3.0,9.0,5.0,1.0,8.0,0.06995884773662552,0.08163265306122448,0.07692307692307693,0.024390243902439025,0.2,0.07142857142857142,0.8571428571428571,0.4583333333333333,0.7272727272727273,0.25,0.375,2.0,2.0,,,,2.0,0.07692307692307693,10.0,6.0,1.0,,1.0,,1.0,2.0,,,False,3.0,,,,3.0,1.0,,1.0,1.0,,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,25682.0,428,-11,801,799,185,162.0,116.0,1600,36.0,59.0,5.0,15.0,48.0,105.0,19.0,45.0,3.0,9.0,,2.0,2.0,5.0,20.0,67.0,4.0,7.0,13.0,103.0,209.0,23.0,76.0,76.0,351,985,10.0,21.0,4.0,9.0,38.0,22.0,50.0,10.0,18.0,35.0,109.0,30.0,176.0,33.0,67.0,20.0,11.0,48.0,83.0,5.0,201.0,2.0,18.0,8,3.0,29,6.0,35,7.0,3.0,17.0,5.0,12.0,7.0,29.0,6.0,7.0,22.0,88.0,98.0,41.0,12.0,2.0,2.0,2.0,1.0,105.0,181,9.0,0.14563106796116504,0.14563106796116504,0.4782608695652174,0.3026315789473684,0.4444444444444444,0.5555555555555556,0.3026315789473684,0.49282296650717705,0.47619047619047616,0.44,0.4824561403508772,0.5333333333333333,0.5441176470588235,0.5403726708074534,0.6129032258064516,0.6079545454545454,0.26666666666666666,0.05263157894736842,0.0847457627118644,0.05714285714285714,36.880927291886195,0.5862068965517241,0.1875,0.03827751196172249,0.11180124223602485,0.011834319526627219,0.07027027027027027,0.01485148514851485,0.007751937984496124,0.025,0.038461538461538464,0.04225352112676056,0.029411764705882353,0.09774436090225563,0.5,0.20701754385964913,0.6101694915254238,0.6666666666666666,0.25,0.3684210526315789,0.45714285714285713,0.48484848484848486,0.15789473684210525,0.4222222222222222,0.4222222222222222,0.05263157894736842,0.031578947368421054,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.23508771929824562,0.29850746268656714,0.30303030303030304,0.45,0.06666666666666667,,,0.23333333333333334,0.5714285714285714,0.5,0.22058823529411764,0.3333333333333333,0.07352941176470588,0.4,0.19117647058823528,0.47368421052631576,0.29850746268656714,0.5036087719298243,0.49591250000000003,0.4889536764705883,0.13870967741935483,0.17672413793103448,0.10826210826210826,0.31054131054131057,8.817224880382774,25.971052631578942,0.23096129837702872,3.0,4.0,8.0,6.0,36.0,35.0,28.0,7.0,27.0,16.0,4.0,2.0,4.0,10.0,18.0,,3.0,0.01702127659574468,0.011363636363636364,0.02857142857142857,,0.17857142857142858,0.0136986301369863,0.10416666666666667,0.13333333333333333,0.75,0.3333333333333333,0.6153846153846154,4.0,1.0,5.0,3.0,,,,,,2.0,3.0,,,,,2.0,0.02564102564102564,False,1.0,1.0,,,2.0,2.0,,1.0,,1.0,0.013157894736842105,0.014925373134328358,
1628978,1610612752,Donte DiVincenzo,Donte DiVincenzo,1628978,NYK,24585.0,410,-81,776,780,165,152.0,109.0,1556,21.0,44.0,2.0,6.0,6.0,20.0,3.0,6.0,9.0,18.0,2.0,3.0,1.0,2.0,32.0,79.0,4.0,11.0,15.0,30.0,70.0,41.0,97.0,24.0,207,1010,6.0,12.0,6.0,14.0,30.0,4.0,13.0,7.0,17.0,10.0,39.0,38.0,22.0,105.0,78.0,32.0,9.0,22.0,30.0,3.0,68.0,4.0,17.0,18,,35,11.0,46,14.0,7.0,9.0,,4.0,3.0,13.0,1.0,7.0,25.0,27.0,28.0,10.0,4.0,11.0,7.0,11.0,6.0,35.0,162,2.0,0.6333333333333333,0.7307692307692307,0.8536585365853658,0.422680412371134,0.42857142857142855,0.4117647058823529,0.4270833333333333,0.42857142857142855,0.5,0.3076923076923077,0.5479041916167665,0.5769230769230769,0.48333333333333334,0.5786516853932584,0.5769230769230769,0.5416666666666666,0.5808383233532934,0.12857142857142856,0.13636363636363635,0.15,20.874316939890708,0.6923076923076923,,0.09326424870466321,0.11333333333333333,0.024390243902439025,0.10204081632653061,0.027848101265822784,0.023255813953488372,0.02857142857142857,0.08695652173913043,0.09230769230769231,0.1111111111111111,0.09917355371900827,0.5454545454545454,0.2634730538922156,0.4772727272727273,0.5526315789473685,0.6190476190476191,0.11976047904191617,0.3,0.35294117647058826,0.03592814371257485,0.5,0.5,0.6666666666666666,0.10778443113772455,0.5,0.5294117647058824,0.8888888888888888,0.47305389221556887,0.4050632911392405,0.4155844155844156,0.84375,0.11538461538461539,0.6666666666666666,0.5,0.4230769230769231,0.36363636363636365,1.0,0.2,0.3333333333333333,0.06666666666666667,0.5,0.5,0.844311377245509,0.41025641025641024,0.5574310240963855,0.5760428571428572,0.5082,0.05747126436781609,0.12987012987012986,0.14492753623188406,0.18840579710144928,4.8028571428571425,26.116494845360826,0.21262886597938144,5.0,11.0,6.0,,18.0,8.0,7.0,1.0,15.0,4.0,7.0,3.0,7.0,6.0,3.0,,5.0,0.030303030303030304,0.030927835051546393,0.04040404040404041,,0.1724137931034483,0.037037037037037035,0.6666666666666666,0.4230769230769231,0.45454545454545453,0.2,0.4,1.0,,1.0,1.0,,,,8.0,,,5.0,,,,4.0,,,False,,2.0,,1.0,,2.0,2.0,,,3.0,0.030927835051546393,0.02531645569620253,0.05555555555555555
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,10865.0,181,-18,335,339,97,80.0,55.0,674,21.0,30.0,8.0,10.0,,10.0,,,,3.0,,,,2.0,,,,,,21.0,40.0,,3.0,4.0,46,432,6.0,11.0,,,14.0,8.0,15.0,,2.0,2.0,18.0,26.0,16.0,,,,8.0,2.0,5.0,1.0,13.0,4.0,8.0,6,1.0,15,22.0,37,4.0,3.0,1.0,,3.0,,4.0,2.0,13.0,20.0,12.0,11.0,6.0,,11.0,11.0,12.0,6.0,18.0,95,,0.6190476190476191,0.7647058823529411,,,,,,0.525,0.5454545454545454,0.5333333333333333,0.4883720930232558,0.5454545454545454,0.47058823529411764,0.4791666666666667,0.5384615384615384,0.5,0.06976744186046512,0.2,0.16666666666666666,0.3,12.71393643031785,0.25,0.07692307692307693,0.06818181818181818,0.12307692307692308,0.05714285714285714,0.0915032679738562,0.12790697674418605,0.07692307692307693,,,0.14814814814814814,0.1111111111111111,0.10416666666666667,0.5,0.6976744186046512,0.7,0.84,0.6190476190476191,0.23255813953488372,,,,,,,0.06976744186046512,,,,,,,,,,,,,,0.5882352941176471,0.8,0.11764705882352941,,,0.7674418604651163,,0.6138209302325581,0.5650999999999999,0.5449529411764706,0.125,0.13333333333333333,0.30434782608695654,0.391304347826087,2.7524999999999995,22.46666666666667,0.28955223880597014,6.0,10.0,,2.0,,3.0,1.0,2.0,1.0,,18.0,1.0,1.0,1.0,1.0,,2.0,0.17647058823529413,0.22857142857142856,0.14,0.17647058823529413,0.17647058823529413,0.07692307692307693,,0.9090909090909091,0.6,0.16666666666666666,,,1.0,1.0,,,,,8.0,3.0,2.0,,1.0,1.0,,,,,False,,,,,,1.0,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,15612.0,260,-50,485,495,119,97.0,76.0,980,10.0,18.0,1.0,2.0,4.0,10.0,4.0,9.0,1.0,13.0,1.0,2.0,,3.0,18.0,37.0,1.0,2.0,8.0,18.0,37.0,19.0,50.0,7.0,100,620,,5.0,2.0,4.0,8.0,4.0,6.0,4.0,11.0,1.0,21.0,20.0,16.0,45.0,36.0,18.0,4.0,5.0,15.0,,40.0,5.0,6.0,9,,15,7.0,22,4.0,2.0,6.0,1.0,3.0,,9.0,2.0,14.0,23.0,7.0,9.0,3.0,,1.0,,1.0,1.0,21.0,118,,0.5555555555555556,0.5555555555555556,0.7894736842105263,0.38,0.5,0.36363636363636365,0.3877551020408163,0.4864864864864865,,0.6666666666666666,0.5344827586206896,0.3333333333333333,0.5882352941176471,0.5494505494505495,0.4,0.5833333333333334,0.5747126436781609,0.10810810810810811,0.2222222222222222,,17.331022530329292,0.6666666666666666,,0.06870229007633588,0.07142857142857142,0.042735042735042736,0.06976744186046512,0.027237354085603113,0.05813953488372093,,0.06451612903225806,0.09302325581395349,0.038461538461538464,0.07575757575757576,1.0,0.20689655172413793,0.5555555555555556,0.7142857142857143,0.5,0.11494252873563218,0.4,0.4,0.10344827586206896,0.4444444444444444,0.4444444444444444,0.75,0.14942528735632185,0.07692307692307693,0.08333333333333333,1.0,0.42528735632183906,0.4864864864864865,0.4864864864864865,0.7777777777777778,0.2222222222222222,0.5,1.0,0.2222222222222222,0.5,1.0,0.11764705882352941,0.5,0.17647058823529413,,0.47058823529411764,0.7816091954022989,0.5,0.5461168604651163,0.63149375,0.48983823529411763,0.04395604395604396,0.075,0.08,0.21,7.840540540540541,25.649999999999995,0.24536082474226803,,3.0,4.0,2.0,12.0,10.0,5.0,5.0,3.0,2.0,2.0,,2.0,6.0,,,1.0,0.014285714285714285,0.03333333333333333,,,0.05555555555555555,,0.5,0.3333333333333333,,,0.5,2.0,,,,,,,,1.0,,2.0,,,,1.0,1.0,0.0196078431372549,False,2.0,,,1.0,,,,,,1.0,0.02,,0.07692307692307693
202711,1610612752,Bojan Bogdanovic,Bojan Bogdanovic,202711,NYK,627.0,10,2,20,22,8,5.0,3.0,42,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,2.0,,3,21,,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,,3.0,1.0,,3,,3,1.0,4,,,,,1.0,,1.0,,,,1.0,,,,,,,,,8,,,,1.0,0.5,,,0.5,,,,0.75,,,0.75,,,1.0,,,,12.5,,,0.42857142857142855,,0.3333333333333333,0.3,0.09090909090909091,0.5,,0.6666666666666666,,0.5,,,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.5574,,,,,,,,25.4,0.4,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,False,,,,,1.0,,,,,,,,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,7233.0,121,-21,234,230,83,64.0,36.0,464,4.0,6.0,,1.0,7.0,11.0,2.0,5.0,4.0,9.0,,1.0,2.0,3.0,8.0,19.0,1.0,2.0,6.0,13.0,22.0,12.0,28.0,27.0,89,302,1.0,3.0,1.0,3.0,13.0,2.0,7.0,5.0,9.0,10.0,29.0,20.0,6.0,30.0,19.0,8.0,2.0,4.0,6.0,1.0,14.0,3.0,6.0,10,,16,4.0,20,1.0,,,,,,,,,6.0,21.0,32.0,15.0,2.0,1.0,,1.0,1.0,29.0,83,1.0,0.7692307692307693,0.7692307692307693,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.5555555555555556,0.42857142857142855,0.5909090909090909,0.3333333333333333,0.2857142857142857,0.62,0.4166666666666667,0.59375,0.7063492063492064,0.65,0.6904761904761905,0.56,0.09090909090909091,0.16666666666666666,0.09090909090909091,22.661870503597125,,,0.1724137931034483,0.17647058823529413,0.058823529411764705,0.17391304347826086,0.03333333333333333,0.08823529411764706,,0.24,0.16666666666666666,,0.16666666666666666,1.0,0.12,0.6666666666666666,0.8,0.5,0.22,0.6363636363636364,0.7,0.1,0.4,0.4,1.0,0.18,0.4444444444444444,0.4444444444444444,1.0,0.38,0.42105263157894735,0.47058823529411764,0.75,0.16666666666666666,,,0.3333333333333333,0.5,1.0,0.0625,,0.1875,0.6666666666666666,0.375,0.68,0.42105263157894735,0.5366209999999999,0.4530875,0.510490625,0.26229508196721313,0.46875,0.14606741573033707,0.3258426966292135,9.45909090909091,25.107142857142858,0.3547008547008547,,,3.0,8.0,6.0,2.0,2.0,,2.0,1.0,1.0,,1.0,,5.0,,,0.014492753623188406,,0.030303030303030304,,0.2,,0.8571428571428571,,,,0.5,,,,,,,,,,,,,,,1.0,1.0,0.034482758620689655,False,,,,,,,,,,2.0,0.07142857142857142,0.10526315789473684,
1629003,1610612752,Shake Milton,Shake Milton,1629003,NYK,1324.0,22,11,44,45,30,24.0,9.0,89,,1.0,,,,3.0,,,,,,,,,,2.0,,2.0,,,4.0,,2.0,5.0,5,31,,1.0,,2.0,,,3.0,,,4.0,4.0,,,,2.0,,1.0,2.0,2.0,1.0,4.0,,,1,,1,,1,1.0,1.0,,,,,,,,,3.0,6.0,2.0,1.0,,,,,4.0,30,,,,,,,,,,,,,,,0.2777777777777778,,0.4,0.3333333333333333,0.25,1.0,,16.666666666666664,,,0.07692307692307693,,,0.06666666666666667,,,,,,0.25,,,0.16666666666666666,,,,0.5,,,,,,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,,,,,,,,0.5,,0.47856666666666664,0.4909,0.43239999999999995,0.25,0.3333333333333333,,0.8,6.075,25.9,0.6818181818181818,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
1629610,1610612752,DaQuan Jeffries,DaQuan Jeffries,1629610,NYK,1202.0,20,13,41,42,28,23.0,7.0,83,1.0,2.0,1.0,2.0,,1.0,,,2.0,3.0,,,2.0,3.0,,2.0,,1.0,1.0,1.0,3.0,2.0,5.0,,8,26,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,4.0,,8.0,,2.0,6.0,2.0,,,,,,,,,3,,3,1.0,4,1.0,,,,,,,,1.0,2.0,,,,,,,,,8.0,28,,,,1.0,0.4,,0.5,0.4,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,0.5714285714285714,0.5,0.5,0.5714285714285714,0.625,,,,16.666666666666668,,,0.25,,,0.21428571428571427,0.045454545454545456,,,0.3333333333333333,0.2,0.25,,,0.25,0.5,0.5,,0.125,,,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,,,0.5,,,0.2857142857142857,0.5,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.875,,0.5484125,0.55815,0.5540285714285714,,,0.25,1.0,3.4333333333333336,24.2,0.6829268292682927,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,0.1,,0.16666666666666666,,,0.2,,0.5,1.0,,,,,,,,,,2.0,,,,,,,,,,False,,,,,,,,,,,,,
1630579,1610612752,Jericho Sims,Jericho Sims,1630579,NYK,1640.0,27,8,58,56,28,20.0,7.0,114,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,3.0,7,45,1.0,1.0,,,2.0,1.0,1.0,,,1.0,3.0,2.0,2.0,,,,,1.0,1.0,,2.0,,1.0,3,1.0,5,3.0,8,2.0,2.0,,,,,,,,1.0,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,3.0,28,1.0,0.5,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.75,,,,,6.153846153846153,,0.5,0.1875,0.2,,0.19047619047619047,0.06896551724137931,,,,0.42857142857142855,,0.25,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.8331999999999999,0.8148,0.8516,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.25,,0.4827586206896552,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,0.15384615384615385,0.2,,1.0,,,,1.0,1.0,,,,,,,,1.0,0.3333333333333333,2.0,,1.0,,,,,1.0,,,False,,,,,,,,,,,,,
1629603,1610612752,Mamadi Diakite,Mamadi Diakite,1629603,NYK,893.0,15,13,30,31,23,18.0,6.0,61,,1.0,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,2.0,2.0,2,17,,,,,2.0,,,,1.0,,,,,,2.0,,1.0,,1.0,,3.0,,,2,1.0,3,,3,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,23,,,,,,,,,,,,,,,0.25,1.0,,0.6666666666666666,1.0,1.0,,13.88888888888889,1.0,0.5,0.2222222222222222,,,0.2,,,,0.6666666666666666,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,1.0,1.0,,0.5175333333333333,,0.49425,0.25,0.5,1.0,,3.9,26.200000000000003,0.7666666666666667,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1.0,,,,,,
