EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Technical Free Throw Trips,FTOffRebounds,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffensiveGoaltends,Charge Fouls Drawn,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,HeaveMakes,BlockedCorner3,BlockedLongMidRange,on
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,33858.0,564,82.0,1085,1090,240.0,167.0,116.0,2175,64.0,86.0,4.0,7.0,13.0,17.0,37.0,72.0,7.0,22.0,9.0,21.0,1.0,3.0,2.0,3.0,20.0,71.0,2.0,8.0,9.0,18.0,108.0,180.0,29.0,92.0,62.0,365.0,1211,9.0,17.0,3.0,11.0,6.0,33.0,20.0,38.0,11.0,21.0,24.0,97.0,108.0,108.0,66.0,21.0,4.0,1.0,70.0,20.0,10.0,1.0,22.0,29.0,51.0,18.0,11.0,15.0,4.0,3.0,131.0,11.0,5.0,38.0,31.0,3.0,72.0,16.0,88.0,3.0,21.0,9.0,12.0,17.0,2.0,11.0,18.0,3.0,6.0,1.0,3.0,35.0,2.0,8.0,11.0,42.0,2.0,4.0,7.0,78.0,5.0,2.0,88.0,4.0,35.0,2.0,8.0,7.0,4.0,4.0,4.0,3.0,11.0,8.0,97.0,234.0,2.0,8.0,0.5,0.5094339622641509,0.7586206896551724,0.31521739130434784,0.2727272727272727,0.5238095238095238,0.31868131868131866,0.6,0.5294117647058824,0.5263157894736842,0.5569852941176471,0.48214285714285715,0.6186440677966102,0.5830670926517572,0.515625,0.6466666666666666,0.3382352941176471,0.010869565217391304,0.05555555555555555,0.03488372093023256,0.09722222222222222,0.014084507042253521,28.524590163934427,0.4857142857142857,0.1875,0.11191335740072202,0.02358490566037736,0.15079365079365079,0.036544850498338874,0.13043478260869565,0.031189083820662766,0.04411764705882353,0.019417475728155338,0.03524229074889868,0.04054054054054054,0.16455696202531644,0.06474820143884892,0.15254237288135594,0.1407035175879397,0.18867924528301888,0.024793388429752067,0.7272727272727273,0.3161764705882353,0.7441860465116279,0.7710843373493976,0.59375,0.2647058823529412,0.5138888888888888,0.5692307692307692,0.32432432432432434,0.08088235294117647,0.3181818181818182,0.3181818181818182,0.5714285714285714,0.07720588235294118,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.2610294117647059,0.28169014084507044,0.2857142857142857,0.7,0.25,0.5714285714285714,0.25,0.10714285714285714,0.3333333333333333,1.0,0.2857142857142857,0.25,1.0,0.288135593220339,0.7647058823529411,0.05084745762711865,0.6666666666666666,0.3050847457627119,0.5,0.6544117647058824,0.2857142857142857,0.5371140221402214,0.49408611111111106,0.5318370689655173,0.12131147540983607,0.16587677725118483,0.02127659574468085,0.09041095890410959,0.26575342465753427,6.286666666666667,26.23804347826087,0.22119815668202766,,,,,,,,,,,,,,True
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,38904.0,648,141.0,1239,1238,285.0,206.0,136.0,2477,67.0,95.0,10.0,16.0,21.0,29.0,11.0,52.0,24.0,52.0,,9.0,,,,1.0,35.0,103.0,2.0,7.0,9.0,26.0,102.0,199.0,35.0,112.0,98.0,407.0,1352,11.0,22.0,2.0,7.0,9.0,37.0,28.0,55.0,9.0,27.0,35.0,118.0,90.0,114.0,57.0,48.0,10.0,,103.0,35.0,12.0,2.0,45.0,51.0,96.0,37.0,14.0,32.0,8.0,5.0,243.0,8.0,9.0,64.0,69.0,6.0,139.0,17.0,156.0,5.0,18.0,11.0,7.0,25.0,4.0,12.0,15.0,2.0,13.0,,1.0,40.0,4.0,6.0,12.0,45.0,1.0,4.0,7.0,87.0,6.0,2.0,114.0,12.0,49.0,3.0,8.0,12.0,,,6.0,6.0,12.0,7.0,112.0,279.0,5.0,3.0,0.4411764705882353,0.4639175257731959,0.5428571428571428,0.3125,0.2857142857142857,0.3333333333333333,0.3125,0.5125628140703518,0.5,0.509090909090909,0.4967845659163987,0.4827586206896552,0.5060975609756098,0.564066852367688,0.578125,0.59,0.36012861736334406,0.017857142857142856,0.06030150753768844,0.07368421052631578,0.09615384615384616,0.019417475728155338,28.45878136200717,0.625,0.3,0.21630094043887146,0.03734439834024896,0.2206896551724138,0.023668639053254437,0.21839080459770116,0.02936096718480138,0.08333333333333333,0.02586206896551724,0.023622047244094488,0.023809523809523808,0.15053763440860216,0.22727272727272727,0.2777777777777778,0.21052631578947367,0.25806451612903225,0.03184713375796178,0.5833333333333334,0.3054662379421222,0.7052631578947368,0.7613636363636364,0.5522388059701493,0.16720257234726688,0.21153846153846154,0.23404255319148937,0.36363636363636365,0.16720257234726688,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.028938906752411574,,,,0.3311897106109325,0.33980582524271846,0.3465346534653465,0.5428571428571428,0.5517241379310345,0.625,0.5,,,,0.2413793103448276,0.2857142857142857,1.0,0.35365853658536583,0.7241379310344828,0.012195121951219513,,0.3170731707317073,0.34615384615384615,0.6655948553054662,0.33980582524271846,0.5325385852090033,0.4999749999999999,0.5222231707317074,0.14814814814814814,0.2076271186440678,0.02608695652173913,0.09090909090909091,0.28992628992628994,7.6678391959799,26.30178571428571,0.23002421307506055,3.0,,,,,,,,,,,,,True
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,31071.0,518,67.0,996,1004,195.0,157.0,107.0,2000,19.0,25.0,3.0,4.0,1.0,2.0,9.0,24.0,1.0,7.0,8.0,26.0,,4.0,1.0,3.0,42.0,97.0,3.0,7.0,5.0,18.0,29.0,56.0,50.0,123.0,29.0,237.0,1098,5.0,6.0,3.0,11.0,5.0,24.0,2.0,6.0,6.0,21.0,8.0,30.0,26.0,32.0,126.0,24.0,6.0,,97.0,42.0,3.0,1.0,43.0,19.0,62.0,16.0,3.0,29.0,11.0,3.0,143.0,8.0,6.0,26.0,25.0,1.0,52.0,16.0,68.0,2.0,15.0,6.0,9.0,8.0,1.0,6.0,2.0,1.0,2.0,,,10.0,,2.0,17.0,34.0,,1.0,,34.0,1.0,3.0,32.0,1.0,10.0,2.0,3.0,18.0,2.0,2.0,9.0,9.0,20.0,14.0,28.0,189.0,2.0,2.0,0.4482758620689655,0.5,0.84,0.4065040650406504,0.2727272727272727,0.2857142857142857,0.4065040650406504,0.5178571428571429,0.8333333333333334,0.3333333333333333,0.5810055865921788,0.5588235294117647,0.4074074074074074,0.6113989637305699,0.631578947368421,0.4838709677419355,0.6871508379888268,0.008130081300813009,0.05357142857142857,0.08,,0.010309278350515464,18.076580587711486,0.8,0.08333333333333333,0.09578544061302682,0.027906976744186046,0.11555555555555555,0.02962962962962963,0.10493827160493827,0.0288659793814433,0.06153846153846154,0.009708737864077669,0.024875621890547265,0.043478260869565216,0.08108108108108109,0.09848484848484848,0.10909090909090909,0.11797752808988764,0.10638297872340426,0.021505376344086023,0.7,0.13966480446927373,0.76,0.8260869565217391,0.42105263157894735,0.1340782122905028,0.375,0.375,0.4444444444444444,0.03910614525139665,0.14285714285714285,0.16666666666666666,1.0,0.1452513966480447,0.3076923076923077,0.3076923076923077,1.0,0.5418994413407822,0.4329896907216495,0.4375,0.8095238095238095,0.23529411764705882,0.75,,0.23529411764705882,,,0.4117647058823529,0.42857142857142855,1.0,0.07407407407407407,0.5,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.2777777777777778,0.8268156424581006,0.4329896907216495,0.5326603351955307,0.528975,0.47776296296296294,0.06315789473684211,0.15384615384615385,0.016,0.10126582278481013,0.12658227848101267,6.805357142857142,25.942276422764227,0.19578313253012047,1.0,2.0,1.0,0.14285714285714285,0.14285714285714285,0.02127659574468085,,,,,,,,True
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,4562.0,76,1.0,142,140,44.0,13.0,18.0,282,8.0,12.0,5.0,8.0,2.0,4.0,,,,,,,,,,,,,,,,,8.0,12.0,,,4.0,20.0,157,5.0,8.0,,,1.0,11.0,2.0,4.0,,,2.0,6.0,8.0,8.0,,,8.0,,,,2.0,,2.0,3.0,5.0,3.0,,2.0,,,13.0,3.0,8.0,6.0,8.0,1.0,15.0,11.0,26.0,,,,,1.0,1.0,1.0,3.0,,,,,4.0,,1.0,6.0,7.0,,,1.0,5.0,,,5.0,,3.0,,,3.0,,,2.0,1.0,3.0,3.0,6.0,44.0,,,0.5,1.0,,,,,,0.6666666666666666,0.625,0.5,0.6666666666666666,0.625,0.5,0.6666666666666666,0.6111111111111112,0.6,,,0.16666666666666666,0.16666666666666666,,,11.949685534591195,0.25,0.3333333333333333,0.25,0.23529411764705882,0.13043478260869565,0.0967741935483871,0.1794871794871795,0.16923076923076924,0.3,0.16666666666666666,0.11538461538461539,,0.2222222222222222,0.21428571428571427,0.3333333333333333,0.125,0.14285714285714285,,1.0,1.0,0.6666666666666666,0.8,0.5,,,,,,,,,,,,,,,,,1.0,0.625,0.2,,,,,,,1.0,0.5,,,,,1.0,,0.6404166666666667,0.54828,0.61505,0.2,0.2,,0.55,0.3,1.3916666666666666,,0.30985915492957744,,,,,,0.25,1.0,,,,,,,True
201950,1610612738,Jrue Holiday,Jrue Holiday,201950,BOS,43203.0,720,143.0,1376,1376,310.0,211.0,150.0,2752,43.0,57.0,6.0,10.0,9.0,14.0,16.0,43.0,3.0,6.0,9.0,25.0,2.0,3.0,2.0,5.0,26.0,62.0,1.0,4.0,4.0,12.0,62.0,106.0,35.0,87.0,21.0,250.0,1505,8.0,14.0,3.0,7.0,2.0,27.0,12.0,18.0,6.0,17.0,9.0,51.0,74.0,50.0,69.0,36.0,6.0,1.0,61.0,26.0,1.0,,47.0,36.0,83.0,27.0,9.0,35.0,9.0,3.0,202.0,24.0,12.0,37.0,40.0,1.0,78.0,37.0,115.0,2.0,21.0,12.0,9.0,14.0,7.0,8.0,15.0,3.0,6.0,1.0,1.0,29.0,4.0,5.0,19.0,40.0,,4.0,1.0,27.0,2.0,5.0,22.0,2.0,9.0,,3.0,10.0,2.0,2.0,2.0,8.0,12.0,11.0,47.0,304.0,3.0,1.0,0.5967741935483871,0.6271186440677966,0.6571428571428571,0.40229885057471265,0.42857142857142855,0.35294117647058826,0.4069767441860465,0.5849056603773585,0.5714285714285714,0.6666666666666666,0.5932642487046632,0.5952380952380952,0.6,0.6157635467980296,0.6136363636363636,0.6538461538461539,0.45077720207253885,,0.009433962264150943,,0.023255813953488372,,14.96774193548387,0.4827586206896552,0.045454545454545456,0.11299435028248588,0.04411764705882353,0.11526479750778816,0.0633245382585752,0.11407407407407408,0.055299539170506916,0.06097560975609756,0.023076923076923078,0.07368421052631578,0.031914893617021274,0.10101010101010101,0.12921348314606743,0.09090909090909091,0.11857707509881422,0.10294117647058823,0.02197802197802198,0.9166666666666666,0.29533678756476683,0.7543859649122807,0.7543859649122807,0.627906976744186,0.22279792746113988,0.37209302325581395,0.38095238095238093,0.5,0.031088082901554404,0.5,0.5,0.6666666666666666,0.12953367875647667,0.36,0.36,0.8888888888888888,0.32124352331606215,0.41935483870967744,0.41935483870967744,0.5769230769230769,0.47619047619047616,0.6,0.3333333333333333,0.14285714285714285,0.6666666666666666,0.5,0.19047619047619047,0.25,,0.4,0.6428571428571429,0.14285714285714285,0.4,0.34285714285714286,0.3333333333333333,0.7461139896373057,0.4262295081967213,0.54164765625,0.5413375,0.5564285714285715,0.045,0.07964601769911504,,0.108,0.204,4.930188679245283,25.731034482758613,0.22529069767441862,,1.0,,,0.04,0.06666666666666667,,1.0,1.0,1.0,,,,True
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,12745.0,212,35.0,399,397,110.0,66.0,42.0,796,10.0,12.0,5.0,6.0,2.0,3.0,3.0,8.0,,5.0,3.0,9.0,,,,,13.0,33.0,1.0,3.0,4.0,6.0,13.0,25.0,16.0,42.0,6.0,80.0,449,5.0,7.0,1.0,3.0,,13.0,4.0,9.0,4.0,6.0,6.0,26.0,6.0,20.0,39.0,9.0,6.0,2.0,30.0,12.0,,,6.0,11.0,17.0,7.0,4.0,4.0,1.0,1.0,45.0,9.0,1.0,8.0,5.0,,13.0,10.0,23.0,2.0,2.0,1.0,1.0,,1.0,,7.0,2.0,,3.0,,7.0,2.0,2.0,4.0,13.0,,,,5.0,,,6.0,,,,3.0,,,,,,,,26.0,109.0,1.0,3.0,0.23076923076923078,0.3,0.8125,0.38095238095238093,0.3333333333333333,0.6666666666666666,0.375,0.52,0.7142857142857143,0.4444444444444444,0.5522388059701493,0.65,0.6666666666666666,0.5714285714285714,0.65,0.7222222222222222,0.6268656716417911,,,,,,17.225950782997764,,,0.052083333333333336,0.01282051282051282,0.0851063829787234,0.08333333333333333,0.06842105263157895,0.053763440860215055,,0.030303030303030304,0.04938271604938271,0.18518518518518517,,0.0784313725490196,0.043478260869565216,0.11267605633802817,,0.058823529411764705,,0.1791044776119403,0.8333333333333334,0.8333333333333334,0.3,0.11940298507462686,0.375,0.375,,0.07462686567164178,,,,0.13432835820895522,0.3333333333333333,0.3333333333333333,1.0,0.4925373134328358,0.3939393939393939,0.3939393939393939,0.7692307692307693,0.6,0.8333333333333334,,,,,0.3,0.3333333333333333,1.0,0.2,0.6666666666666666,,,0.4,0.6666666666666666,0.8059701492537313,0.4,0.5117742187499998,0.5703625,0.5008884615384616,,,,0.1625,0.325,7.731999999999999,29.271428571428572,0.2756892230576441,,,,,,,,,,1.0,1.0,,,True
1630214,1610612738,Xavier Tillman,Xavier Tillman,1630214,BOS,2747.0,46,7.0,85,86,12.0,4.0,13.0,171,2.0,3.0,,,,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,3.0,5.0,1.0,1.0,1.0,10.0,89,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,5.0,2.0,4.0,3.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,8.0,,9.0,2.0,11.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,2.0,,,4.0,6.0,,,1.0,4.0,2.0,,1.0,1.0,1.0,,,2.0,,,1.0,1.0,2.0,2.0,5.0,12.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,1.0,0.6,1.0,1.0,0.75,1.0,1.25,0.8333333333333334,1.0,1.25,0.16666666666666666,,0.2,,0.5,,8.0,0.5,,0.21621621621621623,0.08333333333333333,0.07692307692307693,0.029411764705882353,0.18,0.043478260869565216,,0.125,,0.1111111111111111,0.25,0.23529411764705882,0.125,0.09090909090909091,,,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,0.6666666666666666,,0.5592500000000001,0.5247,0.5613,0.16666666666666666,0.2,,0.2,0.5,3.22,22.7,0.1411764705882353,,,,,,,,,,,,,,True
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,11917.0,199,70.0,377,374,117.0,51.0,43.0,751,3.0,4.0,,,2.0,2.0,,1.0,3.0,4.0,11.0,26.0,,4.0,,6.0,10.0,30.0,1.0,3.0,,7.0,6.0,9.0,21.0,56.0,4.0,79.0,396,,,1.0,7.0,,3.0,4.0,4.0,,13.0,4.0,12.0,12.0,,63.0,,,,30.0,10.0,1.0,,4.0,3.0,7.0,2.0,1.0,4.0,,,17.0,6.0,,10.0,10.0,2.0,22.0,6.0,28.0,1.0,3.0,3.0,,2.0,,2.0,1.0,,,,,3.0,,2.0,7.0,15.0,,,1.0,2.0,,,4.0,,1.0,,1.0,2.0,,,1.0,1.0,2.0,2.0,12.0,117.0,,1.0,1.0,1.0,1.0,0.375,0.14285714285714285,,0.375,0.6666666666666666,,1.0,0.5769230769230769,0.21428571428571427,0.23529411764705882,0.5895522388059702,0.21428571428571427,0.3157894736842105,0.8615384615384616,,0.1111111111111111,0.25,,,16.355140186915886,0.6666666666666666,0.2222222222222222,0.10204081632653061,,0.10989010989010989,0.05504587155963303,0.10582010582010581,0.03428571428571429,,,0.06172839506172839,0.03571428571428571,0.2,0.08928571428571429,,0.0958904109589041,0.16666666666666666,0.02702702702702703,1.0,0.06153846153846154,0.75,1.0,1.0,0.015384615384615385,,,,0.06153846153846154,0.75,0.75,1.0,0.4,0.4230769230769231,0.4230769230769231,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,,,0.5714285714285714,,,0.42857142857142855,0.3333333333333333,1.0,0.11764705882352941,1.0,0.35294117647058826,,0.4117647058823529,,0.9230769230769231,0.3333333333333333,0.5481730769230768,0.573675,0.5507294117647058,0.015151515151515152,0.1,,0.0379746835443038,0.1518987341772152,9.322222222222223,25.044642857142858,0.3103448275862069,,,,,,,,,,,,,,True
201143,1610612738,Al Horford,Al Horford,201143,BOS,29106.0,485,129.0,928,923,185.0,148.0,98.0,1851,19.0,23.0,5.0,7.0,3.0,3.0,7.0,12.0,1.0,2.0,13.0,32.0,,2.0,2.0,5.0,16.0,50.0,,5.0,,9.0,27.0,37.0,29.0,82.0,6.0,147.0,1009,5.0,8.0,,7.0,2.0,12.0,5.0,5.0,2.0,14.0,1.0,17.0,36.0,18.0,87.0,,6.0,1.0,49.0,16.0,,,16.0,19.0,35.0,10.0,9.0,11.0,3.0,2.0,89.0,16.0,12.0,36.0,44.0,3.0,83.0,29.0,112.0,4.0,12.0,4.0,8.0,3.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,10.0,4.0,1.0,9.0,22.0,,7.0,2.0,10.0,1.0,,9.0,1.0,4.0,,1.0,10.0,4.0,2.0,4.0,5.0,14.0,9.0,17.0,180.0,,1.0,0.6666666666666666,0.75,1.0,0.35365853658536583,,0.14285714285714285,0.35802469135802467,0.7297297297297297,0.625,1.0,0.592436974789916,0.3333333333333333,0.42105263157894735,0.5975609756097561,0.375,0.425,0.6890756302521008,,,,,,12.7151051625239,0.3,0.25,0.19130434782608696,0.06818181818181818,0.17061611374407584,0.06153846153846154,0.18140589569160998,0.06422018348623854,0.05172413793103448,0.10126582278481013,0.07253886010362694,0.029850746268656716,0.17391304347826086,0.24107142857142858,0.10204081632653061,0.17647058823529413,0.14634146341463414,0.06451612903225806,0.6428571428571429,0.19327731092436976,0.8260869565217391,0.8260869565217391,0.631578947368421,0.10084033613445378,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.01680672268907563,0.5,0.5,1.0,0.2689075630252101,0.40625,0.40625,1.0,0.42016806722689076,0.32,0.32,1.0,0.4666666666666667,0.7142857142857143,0.2,0.13333333333333333,,,0.3333333333333333,,,0.15789473684210525,1.0,0.2631578947368421,0.4,0.47368421052631576,,0.8823529411764706,0.32653061224489793,0.5500555084745762,0.5244437500000001,0.5164083333333332,0.03278688524590164,0.1,,0.08163265306122448,0.11564625850340136,4.775675675675676,25.44390243902439,0.19935344827586207,,1.0,3.0,,0.07142857142857142,0.02564102564102564,,,,,,2.0,1.0,True
204001,1610612738,Kristaps Porzingis,Kristaps Porzingis,204001,BOS,7133.0,119,45.0,226,226,43.0,19.0,27.0,452,3.0,3.0,1.0,1.0,1.0,1.0,4.0,7.0,3.0,8.0,,,,,,,6.0,19.0,1.0,2.0,,3.0,10.0,18.0,6.0,19.0,15.0,53.0,233,2.0,2.0,1.0,2.0,2.0,9.0,2.0,2.0,,3.0,4.0,8.0,16.0,4.0,15.0,3.0,,,19.0,6.0,,,3.0,4.0,7.0,3.0,1.0,2.0,1.0,,18.0,,1.0,4.0,12.0,1.0,17.0,1.0,18.0,,2.0,2.0,,2.0,1.0,,2.0,,2.0,,,4.0,,1.0,7.0,11.0,,2.0,1.0,20.0,2.0,2.0,16.0,,6.0,,2.0,7.0,,,4.0,1.0,7.0,6.0,8.0,43.0,,2.0,0.8,0.8,0.8333333333333334,0.3157894736842105,0.5,,0.3157894736842105,0.5555555555555556,1.0,1.0,0.5135135135135135,0.875,0.4,0.5888888888888889,0.9,0.5714285714285714,0.5135135135135135,,,,,,19.215686274509807,0.5,0.2,0.20689655172413793,0.0196078431372549,0.06779661016949153,,0.13675213675213677,0.009345794392523364,,,,,0.16666666666666666,0.1875,0.2857142857142857,0.08163265306122448,,,0.8571428571428571,0.08108108108108109,1.0,1.0,1.0,0.1891891891891892,0.5714285714285714,0.5714285714285714,0.75,0.21621621621621623,0.375,0.375,0.6666666666666666,,,,,0.5135135135135135,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.25,1.0,1.0,,,,0.5,0.5,1.0,0.2,1.0,,,0.6,,0.5945945945945946,0.3157894736842105,0.5039486486486487,0.520425,0.5546,0.13953488372093023,0.25,,0.16981132075471697,0.1509433962264151,10.983333333333333,27.689473684210526,0.1902654867256637,,,,,,0.14285714285714285,,,,,,,2.0,True
