EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,ShortMidRangeFGA,SecondChanceArc3FGA,FG2A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG2M,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctBlocked,ShortMidRangeFGM,SecondChanceFtPoints,Fg3aBlocked,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,BlockedAtRim,DefensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveMakes,HeaveAttempts,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,Charge Fouls,Transition Take Fouls,Blocked3s,BlockedCorner3,OffensiveGoaltends,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,BlockedArc3
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,9.0,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628978,1610612752,Donte DiVincenzo,Donte DiVincenzo,1628978,NYK,182.0,6,4.0,10,3.0,-1.0,4.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,14.285714285714285,1.0,0.5,1.0,1.0,1.0,0.4935,27.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612752,Shake Milton,Shake Milton,1629003,NYK,1324.0,45,24.0,89,22.0,11.0,44.0,30.0,9.0,2.0,2.0,31.0,2.0,,1.0,1.0,,,30.0,0.3333333333333333,16.666666666666664,,0.06666666666666667,,0.3333333333333333,0.5,0.47856666666666664,25.9,0.6818181818181818,1.0,3.0,2.0,4.0,5.0,5.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,4.0,0.2777777777777778,0.4,0.25,1.0,0.07692307692307693,0.25,0.16666666666666666,0.5,0.6666666666666666,0.4909,0.43239999999999995,0.25,0.3333333333333333,0.8,6.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629610,1610612752,DaQuan Jeffries,DaQuan Jeffries,1629610,NYK,1202.0,42,23.0,83,20.0,13.0,41.0,28.0,7.0,2.0,5.0,26.0,2.0,,3.0,4.0,1.0,2.0,28.0,0.625,16.666666666666668,,0.21428571428571427,,0.25,0.875,0.5484125,24.2,0.6829268292682927,2.0,1.0,1.0,3.0,,8.0,1.0,1.0,3.0,,8.0,,,,,,,3.0,1.0,,,,,,8.0,0.5,0.5714285714285714,,,0.25,0.25,0.25,0.125,0.5,0.55815,0.5540285714285714,,,1.0,3.4333333333333336,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.4,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,0.5714285714285714,0.5,0.1,0.045454545454545456,0.16666666666666666,0.3333333333333333,0.2,0.2,0.5,0.5,0.375,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.2857142857142857,0.5,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,995.0,34,17.0,67,17.0,3.0,33.0,19.0,8.0,4.0,5.0,27.0,4.0,1.0,2.0,3.0,1.0,2.0,19.0,0.625,26.19047619047619,0.5,0.18181818181818182,,0.5,0.625,0.48164375,25.240000000000002,0.5757575757575758,,1.0,1.0,3.0,1.0,9.0,,1.0,1.0,1.0,3.0,,,2.0,,,6.0,1.0,,,2.0,2.0,1.0,,3.0,0.5,0.375,,,0.1111111111111111,0.3333333333333333,,0.125,1.0,0.5922,0.5068,0.1111111111111111,0.25,0.3333333333333333,16.333333333333332,,,,,,,1.0,,,2.0,1.0,2.0,,,1.0,,2.0,,,,,1.0,,,,0.4,,0.4,0.3333333333333333,,1.0,0.5,,0.3333333333333333,,,0.045454545454545456,,,,,,,0.125,,,,,,,,,,0.6666666666666666,,1.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.09090909090909091,1.0,0.25,0.5,0.5,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630579,1610612752,Jericho Sims,Jericho Sims,1630579,NYK,1163.0,39,20.0,79,19.0,15.0,40.0,27.0,7.0,,,24.0,,,4.0,7.0,,,27.0,,8.51063829787234,,0.21428571428571427,,,1.0,0.8331999999999999,,0.675,2.0,,,2.0,3.0,7.0,1.0,,1.0,1.0,3.0,,1.0,1.0,,,2.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,0.875,0.75,,,0.25,,1.0,,,0.8148,0.8516,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25,2.0,1.0,1.0,1.0,1.0,,,,,,2.0,,1.0,2.0,1.0,,,2.0,,2.0,2.0,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.09090909090909091,,,0.6,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,0.2857142857142857,,,,2.0,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,319.0,10,7.0,20,5.0,2.0,10.0,9.0,3.0,,1.0,8.0,,,1.0,1.0,,,9.0,0.3333333333333333,21.428571428571427,,0.3333333333333333,,,0.3333333333333333,0.4816666666666667,22.4,0.9,,2.0,,2.0,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,0.5,,0.3333333333333333,,,0.6666666666666666,,,0.4816666666666667,,,,6.9,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,533.0,17,6.0,35,9.0,-1.0,18.0,11.0,3.0,5.0,5.0,17.0,5.0,,1.0,3.0,,,11.0,0.8333333333333334,40.90909090909091,,0.16666666666666666,,0.8333333333333334,0.8333333333333334,0.4822916666666666,26.52,0.6111111111111112,,1.0,,1.0,6.0,11.0,1.0,,1.0,4.0,6.0,,,,,,,1.0,,,4.0,8.0,2.0,1.0,6.0,0.6111111111111112,0.6,,,0.16666666666666666,,,0.16666666666666666,,0.4363,0.48963333333333336,0.375,1.0,0.5454545454545454,4.1,,,,,,,,,,2.0,1.0,1.0,1.0,5.0,1.0,,2.0,,3.0,,1.0,2.0,,,1.0,0.2,,0.2,1.0,1.0,1.0,0.4166666666666667,1.0,0.3333333333333333,1.25,0.25,0.14285714285714285,0.25,,0.25,,,,,,,,,,,,,,0.6666666666666666,0.45454545454545453,,,1.0,2.0,,1.0,,,,1.0,,,,,,1.0,1.0,,0.1,0.125,,,,,,0.2,0.25,0.2,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,0.16666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629603,1610612752,Mamadi Diakite,Mamadi Diakite,1629603,NYK,893.0,31,18.0,61,15.0,13.0,30.0,23.0,6.0,2.0,2.0,17.0,2.0,,3.0,3.0,2.0,3.0,23.0,0.6666666666666666,13.88888888888889,,0.2,,0.6666666666666666,1.0,0.5175333333333333,26.200000000000003,0.7666666666666667,1.0,,,1.0,2.0,2.0,,,,,,1.0,,1.0,,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,0.25,,1.0,1.0,0.2222222222222222,,0.3333333333333333,,,,0.49425,0.25,0.5,,3.9,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,0.5,,,,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,19463.0,615,122.0,1230,324.0,3.0,615.0,173.0,90.0,24.0,39.0,747.0,24.0,22.0,47.0,54.0,9.0,15.0,170.0,0.35135135135135137,17.421124828532236,0.16923076923076924,0.13945578231292516,0.19626168224299065,0.21621621621621623,0.7207207207207207,0.5894630630630631,25.038461538461537,0.2813008130081301,41.0,17.0,9.0,72.0,8.0,136.0,9.0,13.0,16.0,3.0,38.0,7.0,7.0,10.0,3.0,1.0,23.0,19.0,8.0,7.0,14.0,13.0,5.0,2.0,38.0,0.5811965811965812,0.6551724137931034,0.09722222222222222,0.07317073170731707,0.11585365853658537,0.22580645161290322,0.36936936936936937,0.15315315315315314,0.4090909090909091,0.5338545454545455,0.6216388888888889,0.043478260869565216,0.06578947368421052,0.27941176470588236,6.383333333333333,28.0,3.0,4.0,8.0,12.0,7.0,15.0,4.0,7.0,4.0,40.0,16.0,4.0,23.0,10.0,5.0,11.0,32.0,48.0,,2.0,7.0,1.0,1.0,1.0,0.41025641025641024,0.45454545454545453,0.41025641025641024,0.5555555555555556,0.4444444444444444,0.625,0.5765765765765766,0.5227272727272727,0.6481481481481481,0.5227272727272727,0.011299435028248588,0.023255813953488372,,0.0641025641025641,0.12727272727272726,0.02127659574468085,0.6829268292682927,0.7368421052631579,0.13513513513513514,0.4666666666666667,0.4666666666666667,1.0,0.18181818181818182,0.75,0.4444444444444444,0.6666666666666666,0.25925925925925924,0.5714285714285714,0.14814814814814814,0.16911764705882354,8.0,14.0,9.0,48.0,,9.0,3.0,3.0,,5.0,6.0,,10.0,4.0,,0.6,0.6,0.6,0.04032258064516129,0.03125,0.043478260869565216,0.12612612612612611,0.5714285714285714,0.5714285714285714,0.625,0.375,0.375,0.375,3.0,,6.0,2.0,9.0,3.0,9.0,7.0,2.0,0.5,,0.014492753623188406,0.02857142857142857,0.7777777777777778,0.6071428571428571,0.23529411764705882,4.0,,,1.0,,,,0.23529411764705882,0.3076923076923077,0.5,1.0,,6.0,6.0,,False,1.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,0.38461538461538464,0.07142857142857142,0.6666666666666666,0.18181818181818182,0.25,1.0,0.4444444444444444,1.0,0.25,,,,,,,,,,,,,,,,,
