EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,Fg3aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LostBallSteals,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGA,FG3M,PtsAssisted3s,Fg2aBlocked,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Charge Fouls Drawn,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,BlockedAtRim,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFtPoints,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,PtsPutbacks,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceTurnovers,DefLongMidRangeReboundPct,on,SelfOReb,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,LostBallTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,444.0,7,6.0,15,15,4.0,1.0,30,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,8,2.0,1.0,4.0,1.0,2.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,31.25,0.5,1.0,1.0,0.5714285714285714,0.625,1.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5691,9.8,24.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,906.0,15,-13.0,29,30,10.0,7.0,59,1.0,1.0,,1.0,2.0,2.0,2.0,5.0,40,2.0,,1.0,2.0,,3.0,3.0,1.0,,,,,,,1.0,,2.0,10.0,0.5,0.5,1.0,0.5,0.625,0.5,,,12.903225806451614,,,0.5,0.14285714285714285,0.2727272727272727,0.5,0.16666666666666666,,0.25,1.0,1.0,1.0,,0.25,0.75,0.5697125000000001,3.8499999999999996,24.15,0.3448275862068966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.25,1.0,1.0,0.25,0.5,0.4253,0.47957500000000003,0.25,0.5,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,967.0,16,-10.0,33,35,16.0,6.0,68,1.0,2.0,,3.0,1.0,2.0,5.0,8.0,36,2.0,,2.0,,,2.0,2.0,,,,,2.0,2.0,,,,,16.0,1.0,1.0,0.5,0.5714285714285714,0.5714285714285714,0.7142857142857143,,,25.0,,,,0.15384615384615385,0.11764705882352941,,0.1,0.3333333333333333,0.2857142857142857,0.5,1.0,1.0,,0.42857142857142855,1.0,0.5995642857142858,2.25,23.759999999999998,0.48484848484848486,2.0,,,2.0,,,,,,1.0,2.0,1.0,2.0,,2.0,,,,,,,,,,2.0,,0.5,,0.3333333333333333,,0.3333333333333333,,,,,0.2857142857142857,,,0.6344833333333333,,,,0.25,1.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,0.4,0.4,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612749,Jae Crowder,Jae Crowder,203109,MIL,2512.0,42,-25.0,80,81,26.0,12.0,161,2.0,4.0,1.0,5.0,2.0,5.0,7.0,9.0,106,4.0,,2.0,1.0,1.0,4.0,6.0,,,,,,,1.0,4.0,,1.0,26.0,1.0,1.0,0.4,0.2916666666666667,0.34615384615384615,0.5833333333333334,,,14.942528735632184,,0.25,0.08333333333333333,0.09523809523809523,0.09090909090909091,0.14285714285714285,0.125,,0.3333333333333333,0.5,0.5,1.0,0.08333333333333333,0.4166666666666667,0.9166666666666666,0.5977874999999999,5.56,24.685714285714283,0.325,5.0,,,2.0,,2.0,,1.0,,,,1.0,,,2.0,1.0,2.0,1.0,5.0,,,2.0,,1.0,,,,,,,,,,,,0.16666666666666666,,0.55545,0.5871,0.07692307692307693,0.16666666666666666,,,,,1.0,1.0,1.0,3.0,,,,,1.0,0.14285714285714285,0.14285714285714285,,,0.2,0.2,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.05555555555555555,0.043478260869565216,0.04878048780487805,0.2,0.0625,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1587.0,26,-5.0,50,47,16.0,2.0,97,2.0,2.0,3.0,,7.0,11.0,3.0,22.0,59,4.0,,1.0,2.0,1.0,4.0,4.0,,,2.0,2.0,,2.0,2.0,2.0,,8.0,16.0,0.2857142857142857,0.2857142857142857,0.6363636363636364,0.6071428571428571,0.6875,0.21428571428571427,,,33.33333333333333,1.0,0.5,0.25,0.1111111111111111,0.17647058823529413,0.4,0.14285714285714285,,0.14285714285714285,1.0,1.0,0.5,0.21428571428571427,,0.35714285714285715,0.46342142857142854,10.581818181818182,26.766666666666666,0.32,2.0,3.0,6.0,3.0,1.0,5.0,,,,1.0,4.0,1.0,5.0,10.0,3.0,4.0,4.0,3.0,8.0,,,5.0,1.0,3.0,5.0,,0.25,,0.5,,0.5,,0.42857142857142855,0.5,0.6,0.21428571428571427,0.2,,0.43599999999999994,0.1875,0.23076923076923078,,0.22727272727272727,,,,,1.0,,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612749,Patrick Beverley,Patrick Beverley,201976,MIL,1893.0,32,-8.0,58,57,17.0,8.0,115,,,,,1.0,2.0,1.0,2.0,74,2.0,,2.0,2.0,,4.0,5.0,1.0,1.0,,,,,1.0,2.0,,,17.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,4.761904761904762,,,0.2222222222222222,0.125,0.16,0.2,0.16666666666666666,,,,,,,,0.3333333333333333,0.42018333333333335,8.55,26.9,0.29310344827586204,4.0,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,2.0,7.0,1.0,19.0,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,,0.413025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,1.0,,1.0,1.0,,1.0,,,0.0625,0.03333333333333333,,0.09090909090909091,,,,,,,,,,1.0,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612749,Damian Lillard,Damian Lillard,203081,MIL,1195.0,20,-32.0,38,40,16.0,7.0,78,1.0,3.0,2.0,,2.0,7.0,8.0,15.0,64,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,16.0,,,0.2857142857142857,0.43333333333333335,0.46875,0.5333333333333333,,,39.53488372093023,1.0,,,,,,,,0.2,0.3333333333333333,0.3333333333333333,,0.13333333333333333,,0.7333333333333333,0.5227466666666667,9.485714285714286,29.3125,0.42105263157894735,4.0,,2.0,8.0,5.0,2.0,,,3.0,1.0,2.0,5.0,7.0,4.0,8.0,2.0,2.0,1.0,4.0,,,2.0,,1.0,7.0,,0.5,1.5,0.35714285714285715,1.5,0.4375,,0.13333333333333333,,,0.5333333333333333,0.7142857142857143,,0.5161642857142857,0.0625,0.125,0.2,0.4666666666666667,1.0,1.0,,,3.0,6.0,,,,,0.6666666666666666,0.375,0.375,,,,,,0.14285714285714285,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,,0.2,,0.5,0.5,,0.375,0.375,0.2,0.375,,,,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,1880.0,31,-33.0,58,60,22.0,12.0,118,3.0,5.0,1.0,,4.0,7.0,4.0,11.0,89,6.0,,,,,,2.0,,,,,2.0,2.0,1.0,1.0,,1.0,22.0,0.75,1.0,0.5714285714285714,0.5,0.5,0.36363636363636365,,,20.3125,,,,,,,,,0.45454545454545453,0.6,0.6,0.6666666666666666,0.09090909090909091,,0.8181818181818182,0.530209090909091,5.742857142857142,28.75,0.3793103448275862,5.0,1.0,1.0,4.0,1.0,,1.0,1.0,2.0,,2.0,1.0,,2.0,4.0,2.0,2.0,1.0,4.0,,,,,,,1.0,,1.0,,1.0,,,0.09090909090909091,1.0,1.0,0.36363636363636365,0.3333333333333333,0.5453,0.5422833333333333,,,0.18181818181818182,,,1.0,,,1.0,3.0,,,,1.0,1.0,0.25,0.25,,,,,,0.3333333333333333,,,1.0,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,0.125,,0.058823529411764705,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,0.25,0.25,,0.25,,1.0,1.0,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,589.0,10,1.0,18,18,3.0,3.0,36,,,,,,,,,21,,,,1.0,,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,3.0,,,,,,,,,5.0,,,0.2,,0.1,,,,,,,,,,,,,,0.16666666666666666,2.0,,,,,,,,,,,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,373.0,6,-5.0,13,14,,2.0,27,,,,,,,2.0,3.0,21,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,0.75,0.75,1.0,,,15.384615384615383,,,0.3333333333333333,0.5,0.4,,,1.0,,,,,,,1.0,0.546225,,26.15,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,3.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,0.5,0.5,,0.5,,,,,,,,1.0,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
