EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Steals,LostBallSteals,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,LongMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,ThreePtAssists,Arc3Assists,Corner3Assists,DefTwoPtRebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyPointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimAssists,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DeadBallTurnovers,Travels,AtRimFGM,AtRimFGA,SecondChanceFG2A,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceFtPoints,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,299.0,5,-3.0,9,10,8.0,10,19,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.75,0.75,0.5,1.0,1.0,22.22222222222222,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.49997499999999995,0.4682,7.0,26.8,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,432.0,7,-1.0,14,15,8.0,14,29,,,2.0,,,2.0,,17,,,2.0,,,,,,8.0,,,,,,1.0,,,13.333333333333334,,1.0,,,,1.0,,0.467475,,,26.45,0.5714285714285714,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,219.0,4,,8,8,7.0,8,16,,,,1.0,,,4.0,10,1.0,,,,,,,1.0,7.0,,,,1.0,1.0,,,,25.0,,,,,,,,0.3762,0.3762,15.0,,0.875,,,2.0,,6.0,,2.0,2.0,,,,0.6666666666666666,,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612755,Kyle Lowry,Kyle Lowry,200768,PHI,219.0,4,-6.0,6,7,6.0,7,13,,,1.0,,1.0,2.0,3.0,13,,3.0,1.0,,,,,,6.0,1.0,0.5,0.5,0.75,0.75,1.0,,,33.333333333333336,,0.5,,,,1.0,,0.446325,0.446325,,25.65,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,0.75,0.75,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,432.0,7,-1.0,14,15,8.0,14,29,,,,2.0,,,4.0,17,1.0,,,,,,,1.0,8.0,,,,0.5,0.6666666666666666,,,,26.666666666666668,,,,,,,,0.39185000000000003,0.366,14.85,,0.5714285714285714,1.0,1.0,1.0,,2.0,,2.0,2.0,,,,0.2222222222222222,,1.0,2.0,1.0,2.0,,2.0,2.0,2.0,,,,2.0,2.0,,2.0,,1.0,1.0,0.5,,,0.5,0.2857142857142857,0.25,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612755,Nicolas Batum,Nicolas Batum,201587,PHI,293.0,5,2.0,9,10,3.0,9,19,,,,,,,,9,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,133.0,2,2.0,5,5,,4,10,,,,,,,,2,,,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,133.0,2,2.0,5,5,,4,10,1.0,,,2.0,,,2.0,2,,,,,,,,,,,,,0.5,0.5,,,,33.333333333333336,0.5,,,,,0.5,,0.58675,,2.25,,,1.0,,,,,,1.0,2.0,,,,0.3333333333333333,,,,1.0,,,,,2.0,,,,1.0,,,,,1.0,1.0,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,13120.0,219,26.0,409,411,102.0,103,820,11.0,4.0,14.0,40.0,8.0,22.0,76.0,481,7.0,21.0,14.0,4.0,7.0,10.0,7.0,12.0,100.0,0.875,0.36363636363636365,0.36363636363636365,0.5483870967741935,0.5671641791044776,0.3548387096774194,0.175,0.09090909090909091,16.059957173447536,0.1774193548387097,0.22580645161290322,0.2857142857142857,0.2857142857142857,1.0,0.7903225806451613,0.2857142857142857,0.6097137096774193,0.6096730769230769,3.6125,25.177272727272726,0.24938875305623473,53.0,9.0,10.0,1.0,21.0,8.0,15.0,24.0,16.0,24.0,0.08791208791208792,0.06103286384976526,0.1111111111111111,,2.0,22.0,8.0,4.0,3.0,20.0,30.0,1.0,1.0,,5.0,11.0,,20.0,,0.6818181818181818,0.75,0.55,0.5714285714285714,0.6538461538461539,0.6666666666666666,0.040983606557377046,0.02631578947368421,0.03225806451612903,,,,0.2631578947368421,4.0,8.0,2.0,4.0,2.0,3.0,6.0,0.5,0.12903225806451613,0.5,0.5,0.75,0.3076923076923077,0.5,0.15384615384615385,6.0,5.0,2.0,8.0,1.0,6.0,6.0,3.0,7.0,0.625,0.038461538461538464,0.08955223880597014,0.13333333333333333,3.0,1.0,18.0,27.0,6.0,4.0,9.0,0.044444444444444446,0.04639175257731959,0.039473684210526314,0.43548387096774194,0.6666666666666666,0.8571428571428571,0.6111111111111112,False,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,14.0,3.0,4.0,2.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.2222222222222222,0.11764705882352941,0.04807692307692308,0.02127659574468085,0.05405405405405406,0.1,0.07142857142857142,0.0625,0.0821917808219178,0.04,0.42857142857142855,0.36363636363636365,0.4,1.0,0.5714285714285714,0.5,0.14285714285714285,1.0,1.0,0.3076923076923077,1.0,0.5,0.54196,0.09210526315789473,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,3535.0,59,-8.0,112,108,24.0,35,220,3.0,8.0,17.0,7.0,8.0,18.0,28.0,127,2.0,15.0,17.0,8.0,2.0,1.0,1.0,1.0,24.0,0.625,0.4444444444444444,0.4444444444444444,0.56,0.56,0.72,0.2857142857142857,0.3333333333333333,20.610687022900763,0.12,0.68,0.47058823529411764,0.47058823529411764,0.625,0.84,0.47058823529411764,0.5157619999999999,0.5008375,7.485714285714287,26.83888888888889,0.21428571428571427,16.0,3.0,7.0,,18.0,3.0,6.0,6.0,1.0,10.0,0.125,0.06153846153846154,0.3333333333333333,,1.0,2.0,,,,9.0,,4.0,2.0,2.0,1.0,,,9.0,,,,0.2857142857142857,,0.5625,0.5625,0.024390243902439025,0.047619047619047616,0.04,,,,0.32142857142857145,,1.0,,1.0,5.0,3.0,6.0,0.5,0.04,,,,0.125,,0.625,1.0,1.0,1.0,2.0,,,4.0,1.0,4.0,0.5,,,,1.0,,,3.0,,,,,,,0.12,,,,False,,,,1.0,2.0,1.0,2.0,3.0,,1.0,2.0,3.0,4.0,9.0,,2.0,,2.0,,,,,,,1.0,,,,,3.0,3.0,,1.0,0.5,,0.75,0.75,0.3333333333333333,0.3333333333333333,,,,,,,0.05555555555555555,,0.75,0.6666666666666666,1.0,,,,1.0,0.5,1.0,0.125,,0.6,0.5268,0.10714285714285714,1.0,,,,,,,,,,,,,,,,,,,,,
