EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,ShortMidRangeAssists,SecondChanceTurnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3PctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,BlockedCorner3,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,OffFTReboundPct,BlockedLongMidRange,OffLongMidRangeReboundPct,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Travels,on,Transition Take Fouls
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,10642.0,177,-40,348,344,131,120,35.0,692,13.0,21.0,5.0,8.0,7.0,11.0,9.0,22.0,1.0,1.0,3.0,10.0,1.0,1.0,4.0,3.0,13.0,1.0,6.0,23.0,44.0,6.0,23.0,26.0,90.0,412,6.0,11.0,1.0,2.0,14.0,9.0,16.0,2.0,10.0,11.0,35.0,24.0,22.0,18.0,6.0,13.0,3.0,7.0,1.0,6.0,3.0,9.0,2.0,1.0,5.0,1.0,21.0,3.0,7.0,13.0,22.0,6.0,41.0,10.0,51.0,3.0,5.0,2.0,3.0,5.0,2.0,4.0,5.0,1.0,10.0,7.0,9.0,20.0,1.0,3.0,1.0,23.0,1.0,1.0,29.0,1.0,11.0,4.0,1.0,35.0,130,3.0,4.0,0.5217391304347826,0.6,1.0,0.2608695652173913,0.2,0.2608695652173913,0.5227272727272727,0.5454545454545454,0.5625,0.47761194029850745,0.5,0.46153846153846156,0.5555555555555556,0.5384615384615384,0.546875,0.34328358208955223,0.043478260869565216,0.1590909090909091,0.09523809523809523,0.22727272727272727,0.1,23.57512953367876,0.5,0.6,0.2716049382716049,0.08235294117647059,0.18840579710144928,0.03409090909090909,0.23333333333333334,0.057803468208092484,0.11428571428571428,0.06976744186046512,0.018867924528301886,0.05714285714285714,0.375,0.2702702702702703,0.15,0.2127659574468085,0.13636363636363635,0.1,0.31343283582089554,0.6190476190476191,0.6842105263157895,0.6153846153846154,0.3283582089552239,0.4090909090909091,0.5294117647058824,0.4444444444444444,0.014925373134328358,1.0,1.0,0.14925373134328357,0.3,0.3333333333333333,1.0,0.19402985074626866,0.23076923076923078,0.23076923076923078,1.0,0.6666666666666666,0.625,0.2,0.08333333333333333,0.4230769230769231,0.6363636363636364,0.15384615384615385,0.25,0.23076923076923078,0.16666666666666666,0.6567164179104478,0.23076923076923078,0.5355902985074626,0.54678,0.5510134615384615,0.14285714285714285,0.2037037037037037,0.15555555555555556,0.3888888888888889,5.138636363636363,24.973913043478255,0.3764367816091954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628420,1610612750,Monte Morris,Monte Morris,1628420,MIN,1344.0,22,1,49,50,16,31,3.0,99,2.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,6.0,,2.0,2.0,2.0,,7.0,,4.0,35,,,,,,1.0,1.0,,2.0,,2.0,2.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,2.0,16,1.0,,0.5,0.5,,,,,1.0,,1.0,0.2222222222222222,,0.3333333333333333,0.2222222222222222,,0.3333333333333333,0.7777777777777778,,,,,,16.9811320754717,,,,,,,,,,,,,,,,,,,0.2222222222222222,1.0,1.0,0.5,,,,,,,,0.1111111111111111,,,,0.6666666666666666,,,,,,,,0.3333333333333333,1.0,,,0.6666666666666666,,1.0,,0.5662555555555556,,0.5287333333333333,,,,0.5,1.2,25.014285714285712,0.32653061224489793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,15134.0,252,-18,491,489,182,189,48.0,980,5.0,9.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,9.0,22.0,1.0,5.0,8.0,7.0,32.0,4.0,12.0,10.0,17.0,16.0,54.0,4.0,72.0,557,1.0,2.0,3.0,,5.0,6.0,10.0,9.0,20.0,4.0,43.0,8.0,12.0,45.0,2.0,32.0,7.0,2.0,2.0,16.0,7.0,23.0,6.0,1.0,11.0,1.0,53.0,4.0,,7.0,9.0,,16.0,4.0,20.0,,7.0,5.0,2.0,7.0,1.0,4.0,2.0,3.0,9.0,6.0,8.0,14.0,,1.0,1.0,5.0,,2.0,4.0,,1.0,1.0,,43.0,182,2.0,1.0,0.4,0.4444444444444444,0.9375,0.2962962962962963,0.45,0.2962962962962963,0.5882352941176471,0.5,0.6,0.4788732394366197,0.5,0.65,0.4931506849315068,0.5,0.671875,0.7605633802816901,0.037037037037037035,0.11764705882352941,0.1111111111111111,,,15.101289134438307,0.7777777777777778,,0.0743801652892562,,0.08139534883720931,0.034482758620689655,0.07729468599033816,0.017857142857142856,,,0.05263157894736842,,0.06,0.06666666666666667,0.11538461538461539,0.08333333333333333,0.07692307692307693,,0.1267605633802817,0.5555555555555556,0.625,0.6,0.056338028169014086,0.5,0.5,,0.056338028169014086,0.75,1.0,0.30985915492957744,0.4090909090909091,0.4090909090909091,1.0,0.4507042253521127,0.21875,0.23333333333333334,0.8571428571428571,0.4,0.5,,0.2,0.13333333333333333,0.5,0.26666666666666666,0.625,0.4,0.3333333333333333,0.8873239436619719,0.21875,0.5466140845070423,0.53505,0.5115666666666666,0.013888888888888888,0.05555555555555555,0.06944444444444445,0.5972222222222222,6.923529411764706,24.69259259259259,0.37067209775967414,1.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,3.0,0.3333333333333333,0.25,0.0625,0.6,0.3333333333333333,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,True,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,21638.0,361,-23,694,695,249,241,77.0,1389,28.0,42.0,5.0,5.0,7.0,13.0,12.0,30.0,,1.0,8.0,26.0,,2.0,8.0,17.0,43.0,2.0,10.0,40.0,73.0,25.0,69.0,22.0,177.0,812,5.0,6.0,4.0,2.0,15.0,12.0,25.0,4.0,18.0,9.0,45.0,58.0,22.0,75.0,8.0,43.0,17.0,4.0,,4.0,12.0,16.0,6.0,6.0,2.0,,44.0,6.0,3.0,18.0,29.0,3.0,50.0,9.0,59.0,2.0,8.0,2.0,6.0,11.0,1.0,4.0,3.0,7.0,14.0,3.0,19.0,32.0,1.0,1.0,,28.0,2.0,2.0,31.0,3.0,17.0,,,45.0,248,4.0,,0.725,0.8055555555555556,1.0,0.36231884057971014,0.2222222222222222,0.36231884057971014,0.547945205479452,0.8333333333333334,0.48,0.545774647887324,0.65,0.4186046511627907,0.5673076923076923,0.6818181818181818,0.46875,0.4859154929577465,,0.0547945205479452,0.07142857142857142,0.03333333333333333,,21.794871794871796,0.7857142857142857,0.15789473684210525,0.17682926829268292,0.019736842105263157,0.13846153846153847,0.036585365853658534,0.1598639455782313,0.028481012658227847,0.03125,0.013513513513513514,0.02830188679245283,0.05172413793103448,0.0847457627118644,0.22857142857142856,0.22857142857142856,0.10869565217391304,0.21052631578947367,0.027777777777777776,0.29577464788732394,0.6666666666666666,0.717948717948718,0.75,0.2112676056338028,0.4,0.41379310344827586,0.6666666666666666,0.007042253521126761,,,0.18309859154929578,0.3076923076923077,0.3076923076923077,1.0,0.3028169014084507,0.3953488372093023,0.3953488372093023,1.0,0.5,1.0,0.2,,0.3023255813953488,0.5384615384615384,0.18604651162790697,0.25,0.23255813953488372,0.2,0.7816901408450704,0.3953488372093023,0.552018309859155,0.52745,0.5254127906976744,0.10897435897435898,0.19540229885057472,0.0847457627118644,0.2542372881355932,4.1,24.921739130434787,0.35878962536023057,,4.0,1.0,,2.0,1.0,10.0,2.0,1.0,5.0,5.0,12.0,6.0,0.25,,,0.5,,,,0.4,1.0,1.0,1.0,2.0,0.25,1.0,,,,,,,,,,,,,True,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,18035.0,301,7,589,588,239,233,66.0,1177,36.0,53.0,1.0,4.0,17.0,25.0,7.0,25.0,13.0,22.0,3.0,6.0,1.0,2.0,3.0,18.0,48.0,7.0,19.0,56.0,100.0,21.0,54.0,43.0,218.0,662,4.0,11.0,4.0,4.0,18.0,24.0,44.0,9.0,22.0,24.0,99.0,26.0,86.0,33.0,,47.0,18.0,5.0,,31.0,26.0,57.0,12.0,14.0,20.0,1.0,140.0,5.0,5.0,25.0,17.0,2.0,44.0,11.0,55.0,4.0,9.0,6.0,3.0,13.0,6.0,7.0,12.0,6.0,25.0,9.0,3.0,16.0,2.0,,2.0,32.0,1.0,,49.0,4.0,21.0,5.0,,99.0,238,3.0,5.0,0.23214285714285715,0.23214285714285715,0.5238095238095238,0.3888888888888889,0.4090909090909091,0.39622641509433965,0.56,0.36363636363636365,0.5454545454545454,0.5681818181818182,0.4666666666666667,0.5681818181818182,0.6164772727272727,0.5294117647058824,0.61875,0.35064935064935066,,0.05,0.03773584905660377,0.12,,30.408472012102873,0.52,0.11764705882352941,0.12408759124087591,0.04032258064516129,0.22727272727272727,0.03546099290780142,0.1700404858299595,0.03773584905660377,0.037037037037037035,0.05263157894736842,0.02247191011235955,0.057692307692307696,0.1276595744680851,0.0847457627118644,0.1935483870967742,0.2631578947368421,0.14705882352941177,0.056338028169014086,0.34415584415584416,0.6792452830188679,0.7058823529411765,0.3333333333333333,0.16233766233766234,0.28,0.3181818181818182,,0.14285714285714285,0.5909090909090909,0.5909090909090909,0.03896103896103896,0.5,0.5,1.0,0.3116883116883117,0.375,0.375,0.4444444444444444,0.26666666666666666,0.25,1.0,0.06666666666666667,0.3787878787878788,0.68,0.045454545454545456,0.6666666666666666,0.2878787878787879,0.3684210526315789,0.6948051948051948,0.3829787234042553,0.5632558823529413,0.5080136363636364,0.5714684615384616,0.12280701754385964,0.1794871794871795,0.08256880733944955,0.4541284403669725,7.149000000000001,26.22407407407407,0.4057724957555178,1.0,3.0,2.0,30.0,10.0,1.0,4.0,,,2.0,2.0,4.0,2.0,0.5,,,0.5,0.07692307692307693,1.0,1.0,0.2,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.058823529411764705,,,,,,,,True,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,12408.0,207,-6,392,394,136,106,48.0,786,10.0,17.0,5.0,8.0,3.0,5.0,3.0,8.0,,2.0,4.0,13.0,1.0,,3.0,3.0,6.0,1.0,2.0,13.0,27.0,7.0,19.0,10.0,57.0,475,6.0,9.0,1.0,4.0,16.0,3.0,5.0,1.0,5.0,4.0,13.0,16.0,10.0,21.0,8.0,6.0,3.0,7.0,,4.0,3.0,7.0,2.0,1.0,3.0,,17.0,4.0,7.0,6.0,7.0,1.0,14.0,12.0,26.0,2.0,2.0,2.0,,5.0,,2.0,4.0,3.0,9.0,2.0,8.0,21.0,1.0,,1.0,14.0,,2.0,11.0,1.0,5.0,1.0,,11.0,135,4.0,,0.6153846153846154,0.8888888888888888,1.0,0.3684210526315789,0.2,0.3684210526315789,0.48148148148148145,0.6666666666666666,0.6,0.5108695652173914,0.6,0.45,0.5588235294117647,0.6666666666666666,0.5416666666666666,0.41304347826086957,,0.25925925925925924,0.29411764705882354,0.125,,13.452914798206278,0.5555555555555556,0.16666666666666666,0.06862745098039216,0.0875,0.07317073170731707,0.041237113402061855,0.07065217391304347,0.062146892655367235,0.08108108108108109,0.08571428571428572,0.04838709677419355,0.02857142857142857,0.15,,0.05555555555555555,0.05172413793103448,0.125,0.10526315789473684,0.3695652173913043,0.5882352941176471,0.8333333333333334,0.5,0.17391304347826086,0.375,0.42857142857142855,1.0,0.043478260869565216,,,0.2826086956521739,0.3076923076923077,0.3076923076923077,1.0,0.13043478260869565,0.5,0.5,1.0,0.8,0.625,,0.1,0.5,0.6,0.3,,0.2,0.5,0.782608695652174,0.5,0.5665260869565217,0.6406833333333334,0.5617,0.1,0.16129032258064516,0.2807017543859649,0.22807017543859648,4.34074074074074,23.8,0.3469387755102041,,,,,1.0,1.0,8.0,,,4.0,3.0,8.0,5.0,,0.5,,0.625,,,,,,1.0,,,,,,1.0,1.0,,0.07142857142857142,1.0,0.125,,,,,,True,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,129.0,2,2,4,4,4,4,,8,,,,,,,,,,,,2.0,,,2.0,,,,,,,,2.0,,,3,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,0.61545,,0.61545,,,,,,22.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,9722.0,162,-28,298,298,78,81,39.0,596,4.0,8.0,,,1.0,3.0,8.0,13.0,1.0,2.0,2.0,3.0,,,,10.0,22.0,1.0,4.0,13.0,23.0,12.0,25.0,9.0,71.0,383,,,3.0,2.0,5.0,2.0,6.0,1.0,4.0,4.0,11.0,12.0,14.0,21.0,,21.0,10.0,1.0,1.0,20.0,9.0,29.0,6.0,3.0,12.0,,67.0,1.0,,6.0,6.0,,12.0,1.0,13.0,,8.0,4.0,4.0,5.0,1.0,5.0,2.0,,7.0,,5.0,18.0,,1.0,1.0,15.0,,3.0,13.0,,2.0,2.0,,11.0,77,2.0,2.0,0.46153846153846156,0.46153846153846156,0.5833333333333334,0.48,0.25,0.5,0.5652173913043478,,0.3333333333333333,0.6458333333333334,0.5,0.35,0.660377358490566,0.625,0.4230769230769231,0.5208333333333334,0.04,0.043478260869565216,0.125,,,17.59530791788856,0.7142857142857143,,0.09523809523809523,,0.10344827586206896,0.015625,0.09917355371900827,0.007518796992481203,,,0.02127659574468085,,,0.14285714285714285,0.13333333333333333,0.09090909090909091,0.14285714285714285,,0.16666666666666666,0.5,0.5714285714285714,0.75,0.2708333333333333,0.6153846153846154,0.6153846153846154,0.375,0.041666666666666664,0.5,0.5,0.0625,0.6666666666666666,0.6666666666666666,1.0,0.4583333333333333,0.45454545454545453,0.47619047619047616,0.5,,,,,0.3,0.3333333333333333,,,0.4,0.25,0.6875,0.47619047619047616,0.5158787234042552,0.4824,0.49438888888888893,0.058823529411764705,0.08,0.07042253521126761,0.15492957746478872,7.521739130434782,27.415999999999993,0.26174496644295303,,3.0,1.0,15.0,8.0,,2.0,,,,2.0,2.0,1.0,0.3333333333333333,,0.045454545454545456,0.5,,,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,,2.0,,,,1.0,1.0,0.038461538461538464,,,True,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,9765.0,163,23,305,310,105,87,34.0,615,15.0,21.0,2.0,5.0,6.0,9.0,2.0,5.0,,,,,,,,,,,,17.0,26.0,,,13.0,47.0,355,2.0,5.0,,3.0,7.0,7.0,10.0,,,1.0,15.0,30.0,4.0,,4.0,,,1.0,,4.0,3.0,7.0,3.0,,2.0,,17.0,5.0,5.0,12.0,16.0,3.0,31.0,10.0,41.0,1.0,3.0,3.0,,4.0,,2.0,4.0,2.0,8.0,2.0,9.0,21.0,,1.0,2.0,19.0,1.0,,21.0,3.0,12.0,,,15.0,105,2.0,,0.8823529411764706,1.0,,,,,0.6538461538461539,0.4,0.7,0.6538461538461539,0.4,0.7,0.6714285714285714,0.5,0.6818181818181818,,,0.038461538461538464,0.047619047619047616,,,12.427745664739884,0.5,0.42857142857142855,0.21333333333333335,0.08928571428571429,0.22641509433962265,0.08064516129032258,0.21875,0.0847457627118644,0.13043478260869565,0.06666666666666667,0.06818181818181818,0.1111111111111111,0.07142857142857142,0.3,0.29411764705882354,0.1891891891891892,0.3125,0.125,0.8076923076923077,0.7142857142857143,0.75,0.8666666666666667,0.19230769230769232,0.4,0.4,1.0,,,,,,,,,,,,1.0,0.4,,,0.9,0.6666666666666666,,,,,0.8076923076923077,,0.6330500000000001,0.545625,0.65838,0.34285714285714286,0.34285714285714286,0.14893617021276595,0.3191489361702128,2.6153846153846154,,0.3442622950819672,,,,,2.0,1.0,5.0,,,3.0,1.0,5.0,4.0,,,,0.8,,,,,,,,,,,,,2.0,,,1.0,,,,,1.0,,True,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,9373.0,156,-33,300,303,105,113,35.0,603,5.0,9.0,2.0,5.0,2.0,4.0,12.0,22.0,3.0,6.0,2.0,7.0,,,,,1.0,,,20.0,37.0,2.0,8.0,7.0,53.0,366,4.0,8.0,,2.0,10.0,5.0,10.0,,,3.0,13.0,28.0,12.0,6.0,4.0,1.0,,1.0,,17.0,10.0,27.0,5.0,5.0,12.0,1.0,64.0,5.0,5.0,4.0,9.0,2.0,15.0,10.0,25.0,1.0,7.0,5.0,2.0,4.0,2.0,1.0,4.0,3.0,8.0,4.0,6.0,18.0,,1.0,1.0,8.0,1.0,2.0,8.0,,2.0,2.0,,13.0,105,3.0,2.0,0.7,0.7777777777777778,1.0,0.25,,0.25,0.5405405405405406,0.5,0.5,0.5111111111111111,0.5,0.5,0.5408163265306123,0.5555555555555556,0.5416666666666666,0.17777777777777778,,0.02702702702702703,0.1111111111111111,,,16.764705882352942,0.5,0.25,0.15254237288135594,0.06666666666666667,0.07272727272727272,0.07246376811594203,0.11403508771929824,0.06944444444444445,0.034482758620689655,0.1,0.12195121951219512,,0.2,0.1724137931034483,,0.07317073170731707,0.07142857142857142,0.047619047619047616,0.2,0.5555555555555556,0.625,0.2,0.4888888888888889,0.5454545454545454,0.5454545454545454,0.9166666666666666,0.13333333333333333,0.5,0.5,0.15555555555555556,0.2857142857142857,0.2857142857142857,1.0,0.022222222222222223,,,,0.625,0.4,,,0.4,0.5,,,,,0.37777777777777777,,0.4899655555555556,0.50422,0.48769,0.0425531914893617,0.05128205128205128,0.18867924528301888,0.24528301886792453,8.578378378378378,23.25,0.35,,,,,4.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,,,,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,True,
