EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGA,FtPoints,PenaltyFtPoints,HeaveAttempts,OffTwoPtRebounds,OffRebounds,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGA,SecondChanceFG2A,OffThreePtRebounds,SelfOReb,LostBallTurnovers,Charge Fouls,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,AtRimPctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,DefFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,Travels,Blocked3s,BlockedArc3
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,7295.0,122.0,23,239,236,49.0,52,15.0,475,7.0,8.0,3.0,3.0,1.0,8.0,2.0,5.0,2.0,1.0,7.0,25.0,1.0,2.0,1.0,5.0,10.0,21.0,7.0,27.0,41.0,266,1.0,3.0,3.0,3.0,3.0,1.0,5.0,9.0,10.0,10.0,15.0,6.0,25.0,7.0,1.0,6.0,6.0,12.0,5.0,1.0,4.0,1.0,1.0,30.0,7.0,4.0,11.0,11.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,47.0,0.5,0.5,0.7142857142857143,0.25925925925925924,0.3333333333333333,0.2,0.25925925925925924,0.47619047619047616,1.0,0.4270833333333333,0.5,0.5625,0.4270833333333333,0.5,0.5625,0.5625,0.047619047619047616,0.125,19.921875,0.6666666666666666,0.05263157894736842,0.1320754716981132,0.08527131782945736,0.1,0.08695652173913043,0.18421052631578946,0.16666666666666666,0.875,0.875,0.5714285714285714,0.16666666666666666,0.125,0.14285714285714285,1.0,0.10416666666666667,0.4,0.4,0.041666666666666664,0.5208333333333334,0.28,0.28,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.5,1.0,0.375,1.0,0.625,0.2,0.7291666666666666,0.28,0.5379375000000001,0.6318,0.56953125,0.07317073170731707,0.21951219512195122,7.60952380952381,25.78148148148148,0.20502092050209206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627752,1610612747,Taurean Prince,Taurean Prince,1627752,LAL,3011.0,50.0,-1,102,102,43.0,27,9.0,204,2.0,2.0,1.0,1.0,1.0,1.0,,,3.0,1.0,1.0,5.0,,1.0,,2.0,3.0,3.0,2.0,8.0,14.0,121,1.0,2.0,3.0,1.0,1.0,,3.0,4.0,6.0,,3.0,3.0,4.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,3.0,4.0,5.0,,,,,,,,,3.0,6.0,3.0,,,,,4.0,41.0,1.0,1.0,0.5,0.25,0.5,,0.2857142857142857,1.0,1.0,0.5454545454545454,0.75,0.25,0.5833333333333334,0.75,0.4,0.7272727272727273,,,10.714285714285714,,0.10344827586206896,0.043478260869565216,0.07692307692307693,0.1111111111111111,0.18181818181818182,0.06666666666666667,0.18181818181818182,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,,,,0.2727272727272727,0.45454545454545453,0.2,0.2,1.0,0.5,0.5,,,0.25,1.0,0.5,,0.9090909090909091,0.25,0.5532999999999999,0.56685,0.5498500000000001,0.21428571428571427,0.2857142857142857,3.4333333333333336,26.5625,0.4215686274509804,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.043478260869565216,0.024390243902439025,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,7956.0,133.0,-15,258,258,33.0,65,20.0,516,8.0,16.0,,,1.0,4.0,1.0,3.0,8.0,1.0,2.0,4.0,1.0,1.0,,1.0,10.0,23.0,4.0,12.0,36.0,308,1.0,2.0,3.0,,1.0,,1.0,,18.0,2.0,12.0,,4.0,2.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,3.0,5.0,8.0,13.0,,,,1.0,,,1.0,2.0,2.0,8.0,6.0,1.0,,,,,33.0,0.9,0.9,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.43478260869565216,,0.45714285714285713,0.375,,0.46153846153846156,0.375,,0.34285714285714286,,,14.590747330960854,0.5,0.06666666666666667,0.05357142857142857,0.061068702290076333,0.037037037037037035,,0.047619047619047616,0.45714285714285713,0.5,0.5,1.0,0.11428571428571428,0.25,0.25,,0.08571428571428572,0.3333333333333333,0.3333333333333333,0.22857142857142856,0.11428571428571428,0.5,0.5,1.0,0.25,0.25,1.0,1.0,,,0.5,,0.8,0.5,0.5914071428571429,0.59045,0.44945,0.08333333333333333,,5.034782608695651,24.03333333333333,0.12790697674418605,2.0,,,4.0,,,2.0,5.0,8.0,,,0.03125,0.04310344827586207,,0.25,0.25,,,2.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,0.057692307692307696,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.13793103448275862,0.07142857142857142,0.14285714285714285,1.0,1.0,0.5,0.10256410256410256,0.14814814814814814,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,10447.0,174.0,-9,345,344,72.0,85,27.0,689,7.0,12.0,3.0,3.0,14.0,22.0,2.0,3.0,3.0,,7.0,23.0,,1.0,4.0,8.0,23.0,37.0,7.0,26.0,84.0,406,,1.0,2.0,9.0,12.0,4.0,10.0,37.0,12.0,34.0,15.0,6.0,22.0,7.0,3.0,14.0,4.0,18.0,3.0,1.0,9.0,3.0,2.0,40.0,8.0,6.0,14.0,19.0,7.0,5.0,2.0,4.0,,3.0,,4.0,2.0,8.0,13.0,,3.0,2.0,3.0,33.0,70.0,0.2608695652173913,0.2727272727272727,0.7142857142857143,0.2692307692307692,,0.4,0.28,0.6216216216216216,0.75,0.5317460317460317,0.5,0.6818181818181818,0.5845070422535211,0.5,0.74,0.4126984126984127,0.08108108108108109,0.045454545454545456,20.0,1.0,0.061224489795918366,0.1038961038961039,0.08,0.030303030303030304,0.10714285714285714,0.125,0.19047619047619047,0.5833333333333334,0.7,0.5714285714285714,0.3492063492063492,0.6363636363636364,0.6666666666666666,0.14285714285714285,0.047619047619047616,0.6666666666666666,0.6666666666666666,0.047619047619047616,0.36507936507936506,0.30434782608695654,0.30434782608695654,0.7142857142857143,,0.5,,,0.13636363636363635,1.0,0.36363636363636365,0.5,0.6031746031746031,0.3181818181818182,0.4962466666666667,0.5538,0.4837625,0.023809523809523808,0.44047619047619047,7.51891891891892,29.303846153846152,0.20869565217391303,,,2.0,17.0,7.0,1.0,4.0,5.0,19.0,3.0,1.0,0.04938271604938271,0.033112582781456956,0.02564102564102564,,,,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,,5.0,1.0,0.014285714285714285,0.06666666666666667,0.019230769230769232,,0.05405405405405406,0.047619047619047616,0.04,,,0.5,0.08823529411764706,0.12195121951219512,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.16666666666666666,0.08333333333333333,1.0,1.0,0.037037037037037035,,,,,,,,,,,,True,,,,,,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,10100.0,168.0,-4,334,334,71.0,84,26.0,668,34.0,39.0,3.0,3.0,13.0,28.0,3.0,6.0,1.0,,,3.0,,,,1.0,50.0,73.0,,4.0,114.0,393,,,21.0,5.0,9.0,,1.0,13.0,68.0,32.0,,,3.0,,2.0,11.0,5.0,16.0,5.0,,9.0,1.0,1.0,37.0,19.0,29.0,49.0,62.0,2.0,1.0,1.0,6.0,1.0,1.0,3.0,9.0,10.0,17.0,18.0,1.0,7.0,4.0,7.0,13.0,69.0,0.68,0.7555555555555555,,,,,,0.684931506849315,0.5555555555555556,0.6493506493506493,0.75,0.5,0.6890243902439024,0.8076923076923077,0.5416666666666666,0.05194805194805195,0.0273972602739726,0.07142857142857142,25.068870523415978,0.6666666666666666,0.30851063829787234,0.25333333333333335,0.28402366863905326,0.3333333333333333,0.35714285714285715,0.21818181818181817,0.5064935064935064,0.8717948717948718,0.8717948717948718,0.7352941176470589,0.36363636363636365,0.4642857142857143,0.5,0.46153846153846156,0.07792207792207792,0.5,0.5,0.012987012987012988,0.03896103896103896,,,,,,,,0.3,1.0,0.1,,0.5584415584415584,,0.5584233766233766,0.602211111111111,0.51521,0.18421052631578946,0.11403508771929824,5.016438356164383,24.825,0.2125748502994012,,,,14.0,3.0,,10.0,13.0,16.0,2.0,2.0,0.1282051282051282,0.08904109589041095,0.13513513513513514,,,,,10.0,12.0,3.0,4.0,5.0,,8.0,,0.04411764705882353,0.1724137931034483,0.0392156862745098,0.058823529411764705,0.25,0.35,0.16,1.0,,0.8333333333333334,0.1,0.10526315789473684,8.0,9.0,10.0,,1.0,5.0,1.0,,3.0,4.0,0.75,,,0.5714285714285714,0.8,,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,,,,True,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,9306.0,155.0,-7,306,307,62.0,74,24.0,613,25.0,36.0,9.0,10.0,5.0,9.0,2.0,4.0,1.0,,9.0,20.0,1.0,1.0,1.0,5.0,32.0,49.0,9.0,21.0,98.0,363,1.0,1.0,3.0,10.0,11.0,1.0,6.0,25.0,20.0,44.0,24.0,3.0,20.0,9.0,2.0,31.0,5.0,36.0,5.0,,23.0,7.0,1.0,77.0,11.0,11.0,23.0,26.0,10.0,8.0,2.0,6.0,2.0,5.0,6.0,12.0,2.0,8.0,12.0,,5.0,2.0,5.0,25.0,60.0,0.3125,0.3125,0.8888888888888888,0.42857142857142855,1.0,0.16666666666666666,0.42857142857142855,0.6530612244897959,0.9090909090909091,0.65,0.5,0.6764705882352942,0.6621621621621622,0.5,0.6944444444444444,0.3,0.04081632653061224,,25.903614457831328,0.5,0.12790697674418605,0.15942028985507245,0.14193548387096774,0.03225806451612903,0.18181818181818182,0.16326530612244897,0.5142857142857142,0.6944444444444444,0.7352941176470589,0.32,0.12857142857142856,0.5555555555555556,0.5555555555555556,0.4,0.05714285714285714,0.5,0.5,0.014285714285714285,0.2857142857142857,0.45,0.45,0.8888888888888888,,0.3333333333333333,1.0,1.0,0.5882352941176471,0.9,0.29411764705882354,0.2,0.8142857142857143,0.45,0.5919635714285714,0.5654333333333333,0.6293382352941177,0.030612244897959183,0.25510204081632654,4.393877551020409,26.5,0.20261437908496732,,,1.0,7.0,2.0,,2.0,3.0,13.0,,,0.028169014084507043,0.022058823529411766,0.05555555555555555,,,,0.058823529411764705,1.0,2.0,1.0,1.0,1.0,,9.0,1.0,0.015384615384615385,,0.020833333333333332,,0.18181818181818182,0.15,0.037037037037037035,,,0.3333333333333333,0.12162162162162163,0.16981132075471697,,,,3.0,,5.0,,,2.0,2.0,,0.05555555555555555,,0.4,,,,1.0,3.0,,3.0,1.0,0.3333333333333333,,1.0,1.0,1.0,True,,,,,,,
1629216,1610612747,Gabe Vincent,Gabe Vincent,1629216,LAL,2384.0,40.0,-18,81,78,13.0,16,6.0,159,1.0,1.0,,,,2.0,1.0,2.0,3.0,,,1.0,,,,,2.0,5.0,,4.0,4.0,95,,,,,,,1.0,,4.0,,,,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,4.0,2.0,6.0,6.0,1.0,,1.0,1.0,,1.0,,1.0,3.0,6.0,,,,,,,13.0,1.0,1.0,,,,,,0.4,,0.2222222222222222,,,0.2222222222222222,,,0.4444444444444444,,,11.363636363636363,1.0,0.1111111111111111,0.2,0.15789473684210525,,0.3333333333333333,0.1875,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,0.3333333333333333,0.1111111111111111,,,,,,,,,,,,0.5555555555555556,,0.5184055555555556,,0.5853,,,10.48,24.125000000000004,0.16049382716049382,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203915,1610612747,Spencer Dinwiddie,Spencer Dinwiddie,203915,LAL,1715.0,29.0,-12,59,60,16.0,21,8.0,119,1.0,1.0,,,1.0,1.0,,,,,,3.0,,1.0,,2.0,2.0,2.0,,3.0,6.0,76,,1.0,,,,,2.0,,4.0,,,,3.0,,,4.0,,4.0,,,4.0,,,8.0,1.0,1.0,3.0,3.0,,,,,,,,,,2.0,1.0,,,,,,16.0,1.0,1.0,,,,,,1.0,,0.4,,,0.5,,,0.6,,,8.955223880597014,,0.07142857142857142,0.08333333333333333,0.07692307692307693,0.125,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,0.6,,,,,1.0,,,,,1.0,,0.8,,0.5161100000000001,0.5727,0.505125,,,3.35,26.666666666666668,0.2711864406779661,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,True,,,,,,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,21.0,,-2,1,1,1.0,1,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,3786.0,63.0,-1,126,125,18.0,25,10.0,251,2.0,3.0,,1.0,1.0,2.0,1.0,3.0,3.0,,5.0,14.0,,1.0,,1.0,4.0,8.0,7.0,17.0,30.0,131,,1.0,,,1.0,1.0,2.0,3.0,4.0,4.0,15.0,6.0,14.0,5.0,,5.0,4.0,9.0,1.0,3.0,1.0,4.0,,22.0,2.0,,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,6.0,,2.0,4.0,1.0,,,,3.0,18.0,0.5,0.5,0.7142857142857143,0.4117647058823529,,0.5,0.4117647058823529,0.5,,0.58,,0.5,0.5769230769230769,,0.5,0.68,,,23.357664233576642,0.5,,0.05263157894736842,0.031746031746031744,,,0.03571428571428571,0.12,0.6666666666666666,0.6666666666666666,0.5,0.08,0.5,0.5,1.0,0.12,0.3333333333333333,0.3333333333333333,0.12,0.56,0.35714285714285715,0.35714285714285715,0.6,,1.0,,,0.3333333333333333,,0.3333333333333333,,0.8,0.35714285714285715,0.530114,,0.5750166666666666,,0.1,8.487499999999999,25.735294117647054,0.14285714285714285,2.0,,1.0,1.0,,,1.0,1.0,2.0,,,0.03333333333333333,0.01818181818181818,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,,,1.0,2.0,,1.0,1.0,,,,,,0.1,0.07142857142857142,,1.0,,0.038461538461538464,0.1111111111111111,,,,,,,,,,,,,0.25,,,,,,1.0,,2.0,,,,,,,False,1.0,1.0,,,,,
