EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,DefRebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,on,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,FtPoints,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BlockedAtRim,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1628418,1610612748,Thomas Bryant,Thomas Bryant,1628418,MIA,149.0,2,3,5,4,5.0,4.0,1,9,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.465,0.465,0.465,1.0,1.0,8.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,149.0,2,3,5,4,5.0,4.0,1,9,,,,,,2,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631107,1610612748,Nikola Jovic,Nikola Jovic,1631107,MIA,149.0,2,3,5,4,5.0,4.0,1,9,,,,,3.0,2,,,,,,3.0,,,,,,3.0,5.0,,,,,1.5,,1.5,1.5,,1.5,16.666666666666668,,,,,,,0.5352,,0.5352,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.9,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631115,1610612748,Orlando Robinson,Orlando Robinson,1631115,MIA,149.0,2,3,5,4,5.0,4.0,1,9,,,,,,2,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,16.666666666666668,,,,,,,0.56325,,0.56325,,,,1.0,,1.0,,0.5,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,23.8,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612748,Patty Mills,Patty Mills,201988,MIA,149.0,2,3,5,4,5.0,4.0,1,9,,1.0,,1.0,,2,,,,,1.0,,,,,,,,5.0,,,,,,,,,,,33.333333333333336,,,,0.5,,,0.467475,,0.467475,,,7.1,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,0.5,0.5,,,,0.5,,0.5,,26.8,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626153,1610612748,Delon Wright,Delon Wright,1626153,MIA,6438.0,107,-21,204,207,43.0,50.0,10,411,2.0,5.0,6.0,10.0,32.0,244,,1.0,,,,2.0,8.0,1.0,2.0,12.0,5.0,2.0,43.0,,0.6,,,0.75,,,0.7619047619047619,,0.5,9.767441860465116,0.018867924528301886,0.021739130434782608,0.027777777777777776,0.25,0.4,0.6666666666666666,0.5435,,0.6153,,0.0625,4.18,0.2107843137254902,6.0,10.0,0.14285714285714285,0.10638297872340426,0.2222222222222222,3.0,5.0,,,6.0,10.0,,1.0,15.0,5.0,3.0,0.8333333333333334,0.6,,0.6,0.5,0.25,0.6,0.6,0.6666666666666666,,,0.75,0.6,25.24,5.0,1.0,5.0,7.0,4.0,19.0,4.0,0.07692307692307693,0.07142857142857142,0.25,1.0,False,4.0,5.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.4,0.02564102564102564,0.03333333333333333,0.125,0.12,0.1,1.0,0.25,0.8,0.8,0.5,0.6,0.6,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,11548.0,192,-36,366,362,67.0,63.0,28,728,29.0,57.0,46.0,87.0,113.0,421,5.0,8.0,12.0,8.0,16.0,22.0,42.0,4.0,11.0,47.0,15.0,22.0,66.0,1.0,0.5287356321839081,0.625,0.5,0.5051546391752577,0.625,0.5,0.5333333333333333,0.6666666666666666,0.5238095238095238,28.535353535353536,0.04040404040404041,0.05945945945945946,0.046875,0.5876288659793815,0.5087719298245614,0.5272727272727272,0.48092113402061853,0.50872,0.4668894736842106,0.10619469026548672,0.19469026548672566,8.898850574712645,0.1830601092896175,21.0,36.0,0.2727272727272727,0.20245398773006135,0.06666666666666667,2.0,10.0,1.0,3.0,2.0,10.0,1.0,3.0,6.0,10.0,2.0,1.0,0.2,0.3333333333333333,0.2,0.10309278350515463,0.10309278350515463,0.2,0.2,1.0,0.15789473684210525,0.3333333333333333,0.26804123711340205,0.2,26.879999999999995,,,10.0,19.0,8.0,48.0,12.0,0.13953488372093023,0.14492753623188406,,,False,12.0,16.0,4.0,,15.0,3.0,50.0,,3.0,9.0,2.0,6.0,3.0,7.0,2.0,2.0,,4.0,21.0,3.0,1.0,21.0,,,,,,,0.5434782608695652,0.5813953488372093,0.034482758620689655,0.03508771929824561,0.08139534883720931,0.07142857142857142,0.17647058823529413,0.37777777777777777,0.11764705882352941,,0.16494845360824742,0.75,0.8,0.75,,,,0.5,3.0,1.0,2.0,5.0,14.0,2.0,6.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,8.0,1.0,1.0,2.0,4.0,1.0,12.0,1.0,0.0625,0.625,0.3333333333333333,0.1,0.125,0.045454545454545456,0.4482758620689655,0.14432989690721648,0.35714285714285715,0.35714285714285715,0.6,0.75,0.10526315789473684,0.5,0.11428571428571428,0.12631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,10541.0,176,-59,330,335,53.0,56.0,24,665,1.0,6.0,10.0,20.0,58.0,401,,1.0,,1.0,4.0,19.0,12.0,2.0,5.0,18.0,14.0,19.0,52.0,4.0,0.5,,0.25,0.5888888888888889,,0.7727272727272727,0.6170212765957447,,0.7916666666666666,14.044943820224718,0.024691358024691357,0.030120481927710843,0.018867924528301886,0.13333333333333333,0.16666666666666666,0.25,0.5308722222222223,0.580875,0.4963681818181818,,0.3275862068965517,10.025000000000002,0.1606060606060606,5.0,13.0,0.07142857142857142,0.08666666666666667,0.0625,8.0,18.0,5.0,6.0,11.0,25.0,5.0,7.0,27.0,18.0,8.0,0.8181818181818182,0.44,0.7142857142857143,0.44,0.5555555555555556,0.4,0.4444444444444444,0.4444444444444444,0.75,0.5454545454545454,0.8333333333333334,0.7111111111111111,0.4444444444444444,25.328000000000003,7.0,1.0,2.0,7.0,2.0,16.0,8.0,0.1,0.10606060606060606,0.15555555555555556,0.09090909090909091,False,6.0,7.0,,3.0,5.0,2.0,8.0,6.0,3.0,5.0,,1.0,4.0,3.0,3.0,1.0,2.0,4.0,7.0,,1.0,5.0,1.0,,,,,1.0,0.4,0.4,0.15,0.3333333333333333,0.03529411764705882,0.043478260869565216,0.06666666666666667,0.07692307692307693,0.07142857142857142,,0.15555555555555556,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,,,,,3.0,7.0,,,,2.0,1.0,1.0,1.0,2.0,,3.0,,4.0,,1.0,,2.0,,,0.3333333333333333,,0.1111111111111111,,0.09523809523809523,1.0,0.15555555555555556,0.42857142857142855,0.5,0.3333333333333333,,,,0.043478260869565216,0.09523809523809523,1.0,2.0,3.0,1.0,0.14285714285714285,0.25,0.5,,,,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,3575.0,60,-46,113,113,7.0,9.0,5,226,1.0,1.0,2.0,3.0,13.0,152,,,,,,3.0,,,,5.0,6.0,3.0,7.0,1.0,0.6666666666666666,,,0.40625,,1.5,0.40625,,1.5,17.796610169491526,,,,0.0625,1.0,1.0,0.535109375,,0.52185,,0.23076923076923078,3.6333333333333333,0.061946902654867256,3.0,5.0,0.17647058823529413,0.11627906976744186,0.375,3.0,12.0,1.0,1.0,3.0,13.0,1.0,1.0,6.0,12.0,3.0,0.6666666666666666,0.23076923076923078,1.0,0.23076923076923078,0.8125,0.75,0.25,0.2727272727272727,0.6666666666666666,1.0,1.0,0.9375,0.25,26.384615384615383,1.0,,1.0,6.0,,13.0,2.0,0.07692307692307693,,0.0625,,False,1.0,2.0,,,,,4.0,3.0,1.0,5.0,1.0,2.0,3.0,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,0.25,,0.125,0.5,1.0,1.0,,,,,,,,,,,,,,3.0,,3.0,2.0,,5.0,1.0,,1.0,,,,,0.5,0.6,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,0.07692307692307693,0.08333333333333333,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,11086.0,185,-43,358,355,64.0,52.0,28,713,6.0,18.0,15.0,35.0,84.0,413,,1.0,,2.0,5.0,19.0,24.0,,,18.0,10.0,17.0,63.0,,0.42857142857142855,,0.4,0.4807692307692308,,0.5,0.5121951219512195,,0.59375,24.742268041237114,,,,0.23076923076923078,0.3333333333333333,0.4,0.5042160256410255,0.459975,0.4629,,0.2261904761904762,9.994285714285715,0.1787709497206704,7.0,18.0,0.0945945945945946,0.10429447852760736,0.4,13.0,39.0,3.0,8.0,15.0,43.0,3.0,8.0,33.0,39.0,13.0,0.7333333333333333,0.3488372093023256,0.375,0.3488372093023256,0.5512820512820513,0.5,0.3333333333333333,0.34210526315789475,0.6923076923076923,0.6153846153846154,0.375,0.6282051282051282,0.3333333333333333,26.451162790697676,4.0,,14.0,27.0,11.0,68.0,10.0,0.11235955056179775,0.1388888888888889,0.05128205128205128,,False,6.0,6.0,,2.0,9.0,6.0,6.0,12.0,4.0,13.0,3.0,7.0,5.0,,2.0,2.0,,4.0,15.0,1.0,2.0,10.0,2.0,,,,,1.0,0.2,0.2,0.11428571428571428,0.16666666666666666,,,,0.023809523809523808,,,0.07692307692307693,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,3.0,11.0,,,1.0,,5.0,2.0,2.0,9.0,3.0,14.0,1.0,,1.0,1.0,1.0,3.0,,,0.35714285714285715,0.09090909090909091,,,,,0.14102564102564102,0.2727272727272727,0.3,0.3333333333333333,,,,0.0375,0.08108108108108109,,1.0,1.0,2.0,0.09090909090909091,,0.5,1.0,0.023255813953488372,0.02564102564102564,1.0,1.0,3.0,2.0,,,,,,,,,,,,,
