EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefensiveGoaltends,SecondChanceFg3Pct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,OffensiveGoaltends,Corner3PctBlocked,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,18350.0,306,54.0,609,598,108,122,52.0,1207,18.0,35.0,2.0,1.0,5.0,30.0,57.0,17.0,30.0,1.0,4.0,1.0,1.0,11.0,25.0,1.0,1.0,3.0,65.0,122.0,12.0,29.0,47.0,213.0,648,4.0,9.0,1.0,8.0,11.0,18.0,2.0,4.0,16.0,44.0,14.0,116.0,9.0,27.0,25.0,11.0,11.0,22.0,32.0,54.0,21.0,11.0,16.0,5.0,1.0,140.0,5.0,1.0,17.0,34.0,2.0,53.0,6.0,59.0,1.0,13.0,6.0,7.0,8.0,4.0,5.0,10.0,1.0,3.0,1.0,18.0,1.0,6.0,11.0,25.0,4.0,44.0,1.0,57.0,3.0,5.0,21.0,7.0,13.0,3.0,2.0,6.0,1.0,1.0,6.0,16.0,8.0,42.0,105,3.0,5.0,0.1076923076923077,0.1076923076923077,0.25,0.41379310344827586,0.5,0.41379310344827586,0.5327868852459017,0.4444444444444444,0.6111111111111112,0.5496688741721855,0.4,0.6363636363636364,0.59375,0.4,0.6515151515151515,0.19205298013245034,0.09016393442622951,0.17142857142857143,0.07017543859649122,0.03333333333333333,28.466076696165192,0.4444444444444444,0.10526315789473684,0.20238095238095238,0.0064516129032258064,0.1328125,0.036231884057971016,0.17229729729729729,0.020477815699658702,0.017543859649122806,0.043478260869565216,0.021739130434782608,0.19444444444444445,0.19402985074626866,0.2413793103448276,0.13846153846153847,0.12698412698412698,0.015873015873015872,0.5,0.23178807947019867,0.5142857142857142,0.6206896551724138,0.16666666666666666,0.37748344370860926,0.5263157894736842,0.5660377358490566,0.03333333333333333,0.1986754966887417,0.5666666666666667,0.5862068965517241,0.17647058823529413,0.026490066225165563,0.25,0.25,1.0,0.16556291390728478,0.44,0.44,0.18181818181818182,0.2,0.1,0.22727272727272727,0.2,0.045454545454545456,1.0,0.13636363636363635,0.3333333333333333,0.423841059602649,0.44,0.510901986754967,0.4436333333333333,0.49824090909090907,0.1242603550295858,0.15,0.03755868544600939,0.20657276995305165,9.60655737704918,25.48620689655172,0.17733990147783252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,603.0,10,6.0,18,19,4,2,3.0,37,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,19,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,3.0,,,3.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1.0,,,,,4.166666666666667,,,,,0.75,,0.375,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,,0.56655,0.56655,0.56655,,,,,,26.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,17714.0,295,44.0,578,573,73,80,49.0,1151,7.0,18.0,4.0,2.0,3.0,,3.0,1.0,2.0,6.0,16.0,,,17.0,35.0,6.0,1.0,6.0,8.0,23.0,23.0,51.0,14.0,99.0,618,,5.0,8.0,9.0,3.0,5.0,1.0,6.0,4.0,13.0,12.0,4.0,69.0,,35.0,17.0,4.0,10.0,8.0,18.0,5.0,3.0,5.0,3.0,2.0,44.0,6.0,10.0,10.0,10.0,1.0,21.0,17.0,38.0,1.0,12.0,8.0,4.0,6.0,,4.0,2.0,,2.0,,8.0,,,10.0,33.0,,28.0,8.0,17.0,1.0,,8.0,1.0,2.0,,,2.0,,,,2.0,,13.0,70,3.0,1.0,0.75,0.75,1.0,0.45098039215686275,0.16666666666666666,0.45098039215686275,0.34782608695652173,,0.6,0.5743243243243243,0.34615384615384615,0.4090909090909091,0.6036585365853658,0.34615384615384615,0.5,0.6891891891891891,0.17391304347826086,0.2222222222222222,,,14.040561622464898,0.75,0.0625,0.06097560975609756,0.06622516556291391,0.07874015748031496,0.046511627906976744,0.06872852233676977,0.05714285714285714,0.06896551724137931,0.046511627906976744,0.046511627906976744,0.07246376811594203,0.028985507246376812,0.11538461538461539,0.046875,0.1111111111111111,0.02564102564102564,,0.24324324324324326,0.3888888888888889,0.5,0.7142857142857143,0.04054054054054054,,,,0.02702702702702703,0.5,0.5,1.0,0.21621621621621623,0.375,0.375,1.0,0.47297297297297297,0.4857142857142857,0.4857142857142857,1.0,0.3076923076923077,0.46153846153846156,0.2727272727272727,0.6666666666666666,,,0.5454545454545454,0.16666666666666666,0.9324324324324325,0.4857142857142857,0.5846283783783784,0.5602333333333334,0.6002636363636363,0.09876543209876543,0.26666666666666666,0.09090909090909091,0.13131313131313133,3.61304347826087,24.872549019607842,0.12629757785467127,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,0.375,0.1111111111111111,0.06349206349206349,0.06666666666666667,0.15384615384615385,0.5,1.0,,,,,,,,,,,,,True,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,7126.0,119,18.0,237,224,59,54,17.0,461,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,6.0,11.0,3.0,3.0,7.0,18.0,2.0,1.0,3.0,6.0,10.0,13.0,29.0,,51.0,252,1.0,2.0,2.0,5.0,1.0,4.0,4.0,6.0,,14.0,10.0,2.0,39.0,,18.0,7.0,,5.0,5.0,10.0,4.0,1.0,3.0,2.0,,25.0,2.0,,4.0,7.0,,11.0,2.0,13.0,,3.0,3.0,,3.0,,2.0,,,1.0,,3.0,,1.0,1.0,7.0,,3.0,,,,,,,,,,,,,,,,14.0,59,,,0.8333333333333334,0.8333333333333334,1.0,0.4482758620689655,0.6666666666666666,0.4482758620689655,0.6,0.5,0.25,0.6538461538461539,0.625,0.7,0.6538461538461539,0.625,0.7,0.7435897435897436,,,,,16.153846153846153,1.0,,0.1206896551724138,,0.0784313725490196,0.03389830508474576,0.10091743119266056,0.017857142857142856,,0.043478260869565216,,0.1,0.08695652173913043,0.2,0.037037037037037035,0.125,,,0.10256410256410256,0.75,0.75,1.0,0.02564102564102564,1.0,1.0,,0.1282051282051282,0.4,0.4,1.0,0.28205128205128205,0.5454545454545454,0.5454545454545454,1.0,0.46153846153846156,0.3888888888888889,0.4117647058823529,1.0,0.25,0.5,0.2,0.5,0.3,1.0,0.3,0.3333333333333333,0.8461538461538461,0.3888888888888889,0.53925,0.7466,0.510385,,,0.09803921568627451,0.27450980392156865,10.719999999999999,24.77931034482759,0.2489451476793249,,1.0,1.0,,,,2.0,1.0,1.0,,0.5,,,,,0.5,1.0,1.0,1.0,0.034482758620689655,0.05555555555555555,1.0,1.0,,,,,,,True,,,
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,22626.0,377,66.0,743,738,114,125,65.0,1481,33.0,55.0,5.0,4.0,8.0,21.0,45.0,6.0,21.0,2.0,6.0,,,13.0,33.0,1.0,1.0,6.0,60.0,121.0,15.0,39.0,22.0,187.0,794,4.0,12.0,1.0,13.0,7.0,14.0,1.0,6.0,7.0,24.0,58.0,62.0,39.0,6.0,31.0,13.0,13.0,30.0,24.0,54.0,15.0,9.0,22.0,4.0,4.0,132.0,6.0,7.0,22.0,27.0,6.0,55.0,13.0,68.0,3.0,17.0,8.0,9.0,14.0,4.0,6.0,5.0,,8.0,1.0,19.0,2.0,2.0,9.0,21.0,,35.0,6.0,27.0,3.0,1.0,12.0,3.0,4.0,1.0,,3.0,1.0,,1.0,5.0,1.0,23.0,111,2.0,2.0,0.48333333333333334,0.5,0.8666666666666667,0.38461538461538464,0.16666666666666666,0.40540540540540543,0.49586776859504134,0.3333333333333333,0.5,0.515625,0.4230769230769231,0.425,0.5406976744186046,0.4642857142857143,0.48,0.24375,0.10743801652892562,0.07272727272727272,0.17777777777777778,0.047619047619047616,23.002421307506054,0.7368421052631579,0.3,0.1267605633802817,0.03783783783783784,0.13496932515337423,0.03571428571428571,0.13031914893617022,0.036827195467422094,0.08571428571428572,0.043478260869565216,0.018867924528301886,0.09195402298850575,0.13978494623655913,0.18181818181818182,0.13414634146341464,0.13580246913580246,0.04477611940298507,0.2,0.34375,0.6,0.6470588235294118,0.5151515151515151,0.28125,0.4666666666666667,0.5675675675675675,0.38095238095238093,0.13125,0.2857142857142857,0.3,0.6666666666666666,0.0375,0.3333333333333333,0.3333333333333333,1.0,0.20625,0.3939393939393939,0.3939393939393939,0.8461538461538461,0.38461538461538464,0.07692307692307693,0.4,0.5,,,0.3,0.16666666666666666,0.5875,0.41935483870967744,0.5462471153846155,0.52477,0.5364735294117646,0.07100591715976332,0.09230769230769231,0.06951871657754011,0.12834224598930483,6.780165289256199,27.56923076923077,0.15343203230148048,,1.0,1.0,,,,,1.0,3.0,2.0,1.0,,0.013513513513513514,,,1.0,1.0,2.0,,,,0.4,,2.0,4.0,2.0,,,,True,,,
202330,1610612760,Gordon Hayward,Gordon Hayward,202330,OKC,730.0,12,16.0,25,24,9,8,2.0,49,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,18,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,3.0,2.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,,,,3.4482758620689657,,,0.2857142857142857,,0.5,,0.38461538461538464,,,,,0.5,,,0.5,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.4316,,0.4316,,,,,20.1,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1631096,1610612760,Chet Holmgren,Chet Holmgren,1631096,OKC,18176.0,303,66.0,603,603,88,89,50.0,1206,29.0,36.0,11.0,3.0,4.0,10.0,19.0,2.0,5.0,2.0,6.0,,,11.0,40.0,1.0,,2.0,41.0,60.0,13.0,46.0,19.0,140.0,640,12.0,14.0,1.0,28.0,7.0,8.0,,2.0,8.0,22.0,60.0,22.0,39.0,,40.0,11.0,5.0,9.0,11.0,20.0,5.0,6.0,6.0,1.0,2.0,51.0,3.0,10.0,20.0,24.0,6.0,50.0,13.0,63.0,1.0,5.0,3.0,2.0,12.0,2.0,4.0,6.0,2.0,8.0,1.0,18.0,2.0,4.0,15.0,23.0,,31.0,3.0,27.0,3.0,,11.0,4.0,22.0,,,16.0,,,6.0,22.0,13.0,20.0,85,,3.0,0.7317073170731707,0.8571428571428571,1.0,0.2826086956521739,,0.2826086956521739,0.6833333333333333,0.8571428571428571,0.875,0.5707547169811321,0.8,0.7,0.5932203389830508,0.8235294117647058,0.7333333333333333,0.4339622641509434,0.08333333333333333,0.05555555555555555,0.15789473684210525,,20.512820512820515,0.6666666666666666,0.375,0.13872832369942195,0.06802721088435375,0.16260162601626016,0.023622047244094488,0.14864864864864866,0.04744525547445255,0.1206896551724138,0.034482758620689655,,0.07246376811594203,0.17567567567567569,0.2,0.1746031746031746,0.15,0.022727272727272728,0.5909090909090909,0.33962264150943394,0.8055555555555556,0.8529411764705882,0.7241379310344828,0.1792452830188679,0.5263157894736842,0.625,0.7,0.04716981132075472,0.4,0.4,1.0,0.05660377358490566,0.3333333333333333,0.4,1.0,0.37735849056603776,0.275,0.2894736842105263,1.0,0.7333333333333333,0.06666666666666667,0.4,0.75,,,0.2,,0.7735849056603774,0.275,0.5734858490566038,0.5935958333333334,0.539365,0.09649122807017543,0.16176470588235295,0.2,0.15714285714285714,4.716666666666667,25.332608695652173,0.14593698175787728,,,,,,,2.0,,5.0,1.0,,,0.05,,,,,10.0,3.0,0.06521739130434782,0.05,0.9090909090909091,0.3,4.0,12.0,,1.0,0.16666666666666666,,True,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,8110.0,135,27.0,258,263,57,67,22.0,521,3.0,4.0,,1.0,1.0,1.0,2.0,1.0,2.0,4.0,13.0,2.0,4.0,2.0,9.0,,,1.0,5.0,8.0,6.0,22.0,,28.0,278,,,,,1.0,1.0,2.0,5.0,,8.0,4.0,6.0,18.0,,8.0,2.0,,2.0,4.0,6.0,2.0,2.0,2.0,,,16.0,4.0,2.0,2.0,1.0,,3.0,6.0,9.0,1.0,3.0,1.0,2.0,4.0,,4.0,,,,,4.0,,,5.0,10.0,,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,8.0,57,1.0,,0.4,0.4,1.0,0.2727272727272727,0.4,0.2857142857142857,0.625,,1.0,0.4666666666666667,,0.6666666666666666,0.4666666666666667,,0.6666666666666666,0.7333333333333333,,,,,11.929824561403509,1.0,,0.013513513513513514,0.03225806451612903,0.034482758620689655,0.07017543859649122,0.022727272727272728,0.05042016806722689,0.043478260869565216,0.07894736842105263,0.05263157894736842,0.038461538461538464,,,0.041666666666666664,0.029411764705882353,0.058823529411764705,0.5,0.13333333333333333,0.75,0.75,0.6666666666666666,0.06666666666666667,0.5,0.5,,0.06666666666666667,0.5,0.5,,0.43333333333333335,0.3076923076923077,0.3333333333333333,1.0,0.3,0.2222222222222222,0.2222222222222222,1.0,,,0.16666666666666666,1.0,0.6666666666666666,0.5,0.16666666666666666,,0.8666666666666667,0.25,0.5650155172413792,,0.61711,,,,0.2857142857142857,7.2375,25.031818181818185,0.22093023255813954,,,,,,,1.0,,,,,,0.043478260869565216,,,,,,1.0,0.045454545454545456,,,,,,1.0,,0.07692307692307693,,True,,,
1630581,1610612760,Josh Giddey,Josh Giddey,1630581,OKC,8915.0,149,33.0,302,304,8,16,27.0,606,11.0,16.0,,,,4.0,13.0,1.0,4.0,8.0,19.0,,1.0,4.0,14.0,3.0,,,16.0,33.0,12.0,33.0,5.0,73.0,314,,,3.0,,,,,1.0,,,20.0,12.0,36.0,,14.0,4.0,5.0,11.0,5.0,16.0,4.0,1.0,7.0,3.0,1.0,37.0,1.0,,10.0,11.0,,21.0,1.0,22.0,,2.0,2.0,,2.0,1.0,1.0,3.0,,1.0,1.0,5.0,,,5.0,7.0,1.0,5.0,,6.0,,,3.0,,3.0,,,2.0,,,1.0,3.0,2.0,,6,,,0.625,0.625,1.0,0.36363636363636365,,0.36363636363636365,0.48484848484848486,,,0.5151515151515151,,,0.5289855072463768,,,0.5,0.15151515151515152,0.125,0.23076923076923078,,22.155688622754493,0.4,,0.11827956989247312,,0.16666666666666666,0.013333333333333334,0.13725490196078433,0.00684931506849315,,0.0196078431372549,,0.15,0.11363636363636363,,0.16129032258064516,0.1724137931034483,,0.6666666666666666,0.24242424242424243,0.6875,0.7857142857142857,0.6363636363636364,0.19696969696969696,0.3076923076923077,0.4,0.5,0.06060606060606061,0.25,0.25,1.0,0.2878787878787879,0.42105263157894735,0.42105263157894735,1.0,0.21212121212121213,0.2857142857142857,0.2857142857142857,1.0,,1.0,,,1.0,,,,0.7424242424242424,0.2857142857142857,0.553830303030303,0.59265,0.5976,0.043478260869565216,0.08333333333333333,,,6.2,24.278787878787877,0.026490066225165563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,6433.0,107,20.0,204,208,24,20,22.0,412,8.0,13.0,4.0,,,2.0,4.0,,2.0,2.0,4.0,,,4.0,10.0,2.0,,1.0,10.0,19.0,6.0,14.0,4.0,42.0,220,2.0,4.0,2.0,10.0,1.0,1.0,,1.0,,2.0,18.0,2.0,18.0,,10.0,4.0,1.0,5.0,2.0,7.0,2.0,,5.0,,,16.0,2.0,4.0,7.0,7.0,,14.0,6.0,20.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,,1.0,,4.0,1.0,,4.0,5.0,,5.0,1.0,5.0,1.0,,3.0,,2.0,,,2.0,,,,2.0,,2.0,23,1.0,,0.9,1.0,1.0,0.42857142857142855,,0.42857142857142855,0.5263157894736842,0.5,1.0,0.5757575757575758,0.8333333333333334,0.5,0.6,0.8333333333333334,0.5,0.42424242424242425,0.05263157894736842,0.07692307692307693,,,16.738197424892704,0.75,,0.0958904109589041,0.08163265306122448,0.1206896551724138,0.047619047619047616,0.10687022900763359,0.06593406593406594,0.08333333333333333,0.034482758620689655,0.07692307692307693,0.0625,0.12121212121212122,0.125,0.1,0.14285714285714285,0.0625,,0.3939393939393939,0.6153846153846154,0.6666666666666666,0.875,0.12121212121212122,0.5,0.5,1.0,0.06060606060606061,,,,0.12121212121212122,0.5,0.5,1.0,0.30303030303030304,0.4,0.4,1.0,0.6666666666666666,0.3333333333333333,,,,,0.5,,0.8181818181818182,0.4,0.5758909090909091,0.6879875,0.492375,0.08571428571428572,0.14285714285714285,0.23809523809523808,0.047619047619047616,4.6421052631578945,25.12857142857143,0.11764705882352941,,2.0,2.0,,,,,,,,1.0,,0.0625,0.1111111111111111,,1.0,1.0,2.0,,,,0.5,0.5,,2.0,,,,,True,,,
