EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,FTOffRebounds,Offensive Fouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,OffFTReboundPct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,StepOutOfBoundsTurnovers,Charge Fouls,Transition Take Fouls,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,on,LongMidRangePctBlocked
1630702,1610612742,Jaden Hardy,Jaden Hardy,1630702,DAL,2261.0,38,-6.0,82,77,34.0,44,3.0,159,1.0,3.0,,,1.0,1.0,1.0,3.0,1.0,1.0,4.0,,,1.0,3.0,4.0,,2.0,2.0,7,4.0,8.0,3.0,19.0,91,,,,,,2.0,4.0,1.0,3.0,1.0,8.0,,4.0,12.0,,,4.0,3.0,2.0,,3.0,,3.0,,,3.0,,6.0,,1.0,3.0,1.0,,4.0,1.0,5,1.0,2.0,,2.0,1.0,,1.0,,,,,1.0,,,1.0,4.0,1.0,2.0,,,,4.0,,2.0,,,,,,,,,,,8.0,34.0,1.0,,,,1.0,0.5,0.3333333333333333,0.5,0.2857142857142857,,0.5,0.5333333333333333,,0.5,0.5588235294117647,,0.5,0.5333333333333333,,0.2857142857142857,0.6666666666666666,,,,21.176470588235293,1.0,,0.07142857142857142,0.07142857142857142,0.15789473684210525,,0.12121212121212122,0.03571428571428571,,0.125,,,,,0.1111111111111111,,0.2727272727272727,,0.14285714285714285,,0.2,0.3333333333333333,1.0,,0.2,0.3333333333333333,0.3333333333333333,,0.06666666666666667,0.26666666666666666,0.25,0.25,1.0,0.26666666666666666,0.75,0.75,1.0,,,,,,0.14285714285714285,1.0,0.14285714285714285,,0.2857142857142857,0.7333333333333333,0.75,0.5225933333333332,,0.52525,0.11764705882352941,0.2222222222222222,,0.42105263157894735,5.914285714285714,24.225,0.4146341463414634,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,True,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,386.0,6,3.0,14,15,11.0,3,,29,,1.0,,,,1.0,,,,,,,,,,,,,,1,,,2.0,2.0,12,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,2.0,11.0,,1.0,,,,,,,,,,,,,0.5,,0.5,,,,,,,,14.285714285714285,,,0.3333333333333333,,0.25,,0.2857142857142857,,,,,,,1.0,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.7495,,0.7495,,,,1.0,1.5,,0.7857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,7176.0,120,-13.0,239,237,102.0,111,28.0,476,1.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,,5.0,5.0,,1.0,1.0,2.0,15.0,3.0,7.0,2.0,7,7.0,20.0,4.0,29.0,279,1.0,2.0,3.0,,5.0,2.0,6.0,2.0,8.0,2.0,12.0,4.0,,21.0,,1.0,14.0,2.0,1.0,1.0,5.0,3.0,8.0,2.0,1.0,3.0,2.0,19.0,1.0,2.0,3.0,7.0,1.0,11.0,3.0,14,1.0,2.0,1.0,1.0,,1.0,,2.0,,,1.0,2.0,,,6.0,10.0,2.0,6.0,1.0,1.0,,6.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,12.0,102.0,3.0,1.0,1.0,1.0,1.0,0.35,0.25,0.3684210526315789,0.2857142857142857,0.5,0.3333333333333333,0.46296296296296297,0.5,0.35714285714285715,0.5,0.5,0.4,0.7407407407407407,0.05,0.14285714285714285,,0.25,,0.06666666666666667,11.355311355311356,,0.2,0.1590909090909091,0.03225806451612903,0.05263157894736842,0.017543859649122806,0.09900990099009901,0.025210084033613446,0.09090909090909091,,,0.023255813953488372,,0.1875,0.14285714285714285,0.14285714285714285,0.07317073170731707,,0.06666666666666667,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.14814814814814814,0.25,0.3333333333333333,1.0,,0.18518518518518517,1.0,1.0,1.0,0.5555555555555556,0.13333333333333333,0.14285714285714285,1.0,0.4,0.5,1.0,,0.6,0.21428571428571427,0.3333333333333333,0.07142857142857142,1.0,0.5,0.8518518518518519,0.14285714285714285,0.5146846153846154,0.58035,0.5190384615384616,0.03571428571428571,0.125,0.1724137931034483,0.41379310344827586,4.828571428571428,27.385,0.42677824267782427,1.0,,,,,,0.14285714285714285,,1.0,1.0,,,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,,,,,,,,False,
1629023,1610612742,P.J. Washington,P.J. Washington,1629023,DAL,17622.0,294,24.0,569,565,107.0,170,66.0,1134,12.0,15.0,5.0,6.0,1.0,1.0,10.0,23.0,1.0,11.0,33.0,2.0,1.0,6.0,6.0,22.0,5.0,5.0,22.0,39,17.0,55.0,12.0,107.0,640,8.0,10.0,7.0,1.0,26.0,5.0,5.0,2.0,11.0,3.0,19.0,34.0,10.0,51.0,4.0,,22.0,6.0,3.0,,3.0,7.0,10.0,1.0,6.0,3.0,,27.0,9.0,5.0,20.0,19.0,2.0,41.0,15.0,56,4.0,6.0,4.0,2.0,8.0,,4.0,8.0,2.0,4.0,2.0,16.0,1.0,3.0,7.0,20.0,1.0,16.0,2.0,2.0,,19.0,,6.0,2.0,8.0,,,2.0,,,6.0,8.0,5.0,18.0,105.0,3.0,1.0,0.7727272727272727,0.85,1.0,0.3090909090909091,0.18181818181818182,0.3090909090909091,0.5641025641025641,0.8,1.0,0.5053191489361702,0.7352941176470589,0.5,0.5194174757281553,0.7222222222222222,0.475,0.5851063829787234,,0.07692307692307693,0.13333333333333333,0.043478260869565216,,,18.39258114374034,0.5,0.16666666666666666,0.12837837837837837,0.03676470588235294,0.16129032258064516,0.06766917293233082,0.14338235294117646,0.05204460966542751,0.022222222222222223,0.06060606060606061,,0.058823529411764705,0.08333333333333333,0.045454545454545456,0.1746031746031746,0.2631578947368421,0.13953488372093023,0.21052631578947367,0.07692307692307693,0.625,0.1595744680851064,0.8,0.9230769230769231,0.75,0.24468085106382978,0.43478260869565216,0.45454545454545453,0.8,0.010638297872340425,0.35106382978723405,0.3333333333333333,0.3333333333333333,1.0,0.23404255319148937,0.2727272727272727,0.2727272727272727,1.0,0.35294117647058826,0.8333333333333334,0.4,0.11764705882352941,0.29411764705882354,0.0625,1.0,0.375,0.16666666666666666,0.3125,0.7446808510638298,0.2727272727272727,0.5514813829787234,0.5742444444444444,0.525075,0.06930693069306931,0.13333333333333333,0.24299065420560748,0.17757009345794392,4.93846153846154,24.163636363636368,0.18804920913884007,1.0,1.0,2.0,,1.0,0.058823529411764705,0.2,,3.0,3.0,,,,1.0,,1.0,,0.42857142857142855,,,0.6,1.0,0.017857142857142856,,,,,,,False,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,17681.0,295,39.0,572,565,123.0,176,73.0,1137,16.0,25.0,1.0,4.0,4.0,6.0,27.0,53.0,28.0,1.0,2.0,,,,27.0,68.0,7.0,14.0,58.0,106,28.0,70.0,39.0,239.0,640,2.0,7.0,7.0,2.0,12.0,13.0,23.0,3.0,14.0,11.0,46.0,10.0,106.0,33.0,,1.0,67.0,27.0,4.0,,25.0,25.0,50.0,12.0,13.0,18.0,6.0,125.0,2.0,1.0,16.0,29.0,2.0,47.0,3.0,50,,16.0,4.0,12.0,22.0,7.0,13.0,9.0,1.0,9.0,,31.0,1.0,7.0,3.0,17.0,,48.0,,1.0,,47.0,9.0,26.0,2.0,2.0,,,1.0,,,1.0,2.0,2.0,45.0,122.0,1.0,1.0,0.08620689655172414,0.08620689655172414,0.39285714285714285,0.4,0.21428571428571427,0.4057971014492754,0.5471698113207547,0.2857142857142857,0.5652173913043478,0.5681818181818182,0.35714285714285715,0.47297297297297297,0.6128205128205129,0.4,0.5227272727272727,0.3977272727272727,,0.03773584905660377,0.04,0.05660377358490566,,,34.451219512195124,0.7096774193548387,0.18181818181818182,0.20279720279720279,0.006993006993006993,0.13008130081300814,0.015384615384615385,0.16917293233082706,0.01098901098901099,0.02127659574468085,,,,0.047619047619047616,0.1694915254237288,0.203125,0.3,0.14634146341463414,0.0975609756097561,,1.0,0.14204545454545456,0.64,0.6666666666666666,0.3125,0.30113636363636365,0.5094339622641509,0.54,,0.1590909090909091,0.011363636363636364,0.5,0.5,1.0,0.38636363636363635,0.39705882352941174,0.39705882352941174,0.37037037037037035,0.2857142857142857,0.25,1.0,,0.5,0.16216216216216217,0.6666666666666666,,,0.3783783783783784,0.5397727272727273,0.40298507462686567,0.49773828571428574,0.5484,0.47444583333333346,0.13471502590673576,0.21138211382113822,0.0502092050209205,0.19246861924686193,9.030188679245283,27.159999999999997,0.21503496503496503,3.0,,1.0,1.0,,,0.21428571428571427,,2.0,2.0,51.0,1.0,,,,,,0.2857142857142857,,,0.2857142857142857,1.0,,15.0,,,0.5357142857142857,0.5357142857142857,,False,
1629655,1610612742,Daniel Gafford,Daniel Gafford,1629655,DAL,6916.0,115,-14.0,222,229,47.0,86,22.0,451,14.0,25.0,1.0,5.0,3.0,6.0,,4.0,1.0,,,,,,,,,,14.0,30,,,11.0,39.0,257,1.0,5.0,,5.0,7.0,3.0,7.0,,,1.0,7.0,26.0,2.0,,,,,,4.0,,3.0,1.0,4.0,1.0,,,2.0,9.0,2.0,8.0,8.0,17.0,1.0,26.0,10.0,36,3.0,,,,4.0,,1.0,2.0,,3.0,1.0,6.0,,,4.0,9.0,2.0,16.0,3.0,1.0,,23.0,1.0,10.0,2.0,9.0,1.0,1.0,6.0,,,3.0,10.0,4.0,7.0,46.0,1.0,2.0,0.9285714285714286,0.9285714285714286,,,,,0.4666666666666667,0.2,0.42857142857142855,0.4666666666666667,0.2,0.42857142857142855,0.47560975609756095,0.3181818181818182,0.35,,,0.13333333333333333,0.12,0.25,,,19.02834008097166,0.6666666666666666,0.16666666666666666,0.2361111111111111,0.13333333333333333,0.16326530612244897,0.044444444444444446,0.2066115702479339,0.09523809523809523,0.18181818181818182,0.11538461538461539,0.08333333333333333,0.09523809523809523,,0.21621621621621623,0.3076923076923077,0.1111111111111111,0.16666666666666666,0.15384615384615385,0.2727272727272727,0.4,0.8333333333333334,0.56,0.6363636363636364,0.9285714285714286,0.13333333333333333,,,,0.03333333333333333,,,,,,,,,1.0,0.2,1.0,,,0.8571428571428571,0.5,,,,0.8333333333333334,,0.6256133333333335,0.667875,0.6282571428571427,0.2564102564102564,0.2564102564102564,0.1794871794871795,0.1794871794871795,2.9466666666666668,,0.21171171171171171,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,False,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,16739.0,279,11.0,547,551,186.0,216,64.0,1098,4.0,12.0,1.0,2.0,,6.0,1.0,2.0,1.0,12.0,31.0,3.0,3.0,11.0,4.0,12.0,1.0,1.0,5.0,15,16.0,43.0,11.0,69.0,615,1.0,2.0,4.0,,5.0,1.0,7.0,3.0,12.0,10.0,21.0,6.0,4.0,48.0,,,12.0,4.0,3.0,,7.0,8.0,15.0,4.0,4.0,5.0,2.0,38.0,11.0,5.0,14.0,5.0,3.0,22.0,16.0,38,2.0,15.0,9.0,6.0,2.0,1.0,1.0,2.0,,1.0,,4.0,1.0,,6.0,16.0,1.0,14.0,,4.0,,15.0,,3.0,,2.0,,,1.0,,,1.0,2.0,1.0,21.0,185.0,6.0,,0.6,0.6,1.0,0.37209302325581395,0.25,0.37209302325581395,0.3333333333333333,0.5,0.14285714285714285,0.5,0.4166666666666667,0.2894736842105263,0.5476190476190477,0.4166666666666667,0.4375,0.7413793103448276,,0.2,0.25,,,,10.823909531502423,0.5,0.23076923076923078,0.03816793893129771,0.03875968992248062,0.12173913043478261,0.08396946564885496,0.07723577235772358,0.06153846153846154,,0.047619047619047616,0.07142857142857142,0.10714285714285714,0.0425531914893617,0.03773584905660377,,0.13043478260869565,0.12048192771084337,0.125,0.058823529411764705,0.5,0.20689655172413793,0.3333333333333333,0.4444444444444444,0.5,0.034482758620689655,0.5,0.5,1.0,0.017241379310344827,0.5344827586206896,0.3870967741935484,0.3870967741935484,1.0,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,,0.5,0.16666666666666666,0.3157894736842105,,0.5789473684210527,0.2727272727272727,0.05263157894736842,0.9482758620689655,0.3333333333333333,0.5862905172413793,0.6100333333333333,0.5690789473684211,0.09523809523809523,0.16666666666666666,0.07246376811594203,0.30434782608695654,4.386666666666667,23.967441860465115,0.340036563071298,,,1.0,1.0,,,,1.0,,1.0,,,,,,3.0,,0.25,0.3333333333333333,1.0,,,0.06666666666666667,,1.0,,,,,False,
202681,1610612742,Kyrie Irving,Kyrie Irving,202681,DAL,18449.0,307,34.0,596,591,140.0,174,76.0,1187,13.0,23.0,1.0,5.0,5.0,8.0,27.0,56.0,17.0,2.0,8.0,2.0,,2.0,24.0,41.0,6.0,9.0,46.0,96,26.0,49.0,23.0,193.0,687,3.0,11.0,8.0,2.0,17.0,12.0,25.0,5.0,11.0,6.0,45.0,24.0,68.0,24.0,2.0,,41.0,24.0,5.0,,30.0,15.0,45.0,9.0,6.0,25.0,5.0,105.0,8.0,4.0,13.0,7.0,1.0,21.0,13.0,34,2.0,11.0,3.0,8.0,5.0,2.0,5.0,7.0,1.0,,2.0,12.0,,3.0,9.0,22.0,2.0,24.0,1.0,3.0,,25.0,3.0,9.0,2.0,3.0,,,2.0,,,1.0,3.0,2.0,45.0,138.0,3.0,2.0,0.2608695652173913,0.26666666666666666,0.3076923076923077,0.5306122448979592,0.45454545454545453,0.5306122448979592,0.4791666666666667,0.2727272727272727,0.48,0.5862068965517241,0.39473684210526316,0.5416666666666666,0.6168831168831169,0.4,0.5625,0.33793103448275863,,0.052083333333333336,0.043478260869565216,0.05357142857142857,,,24.198250728862973,0.4166666666666667,0.1,0.05223880597014925,0.025806451612903226,0.09848484848484848,0.06201550387596899,0.07518796992481203,0.04225352112676056,,0.04285714285714286,0.03333333333333333,0.06329113924050633,0.06,0.06451612903225806,0.05555555555555555,,0.09090909090909091,0.11363636363636363,0.029411764705882353,0.6666666666666666,0.15862068965517243,0.5652173913043478,0.5909090909090909,0.23076923076923078,0.38620689655172413,0.48214285714285715,0.5094339622641509,0.25925925925925924,0.11724137931034483,0.05517241379310345,0.25,0.25,1.0,0.2827586206896552,0.5853658536585366,0.5853658536585366,0.25,0.2631578947368421,0.2,,0.10526315789473684,0.3157894736842105,0.2222222222222222,0.625,0.05555555555555555,,0.25,0.496551724137931,0.5853658536585366,0.4972913793103448,0.49444090909090904,0.5103416666666667,0.06578947368421052,0.08823529411764706,0.08808290155440414,0.23316062176165803,8.417708333333334,25.89183673469388,0.2348993288590604,5.0,1.0,1.0,,,0.05555555555555555,0.5555555555555556,,3.0,3.0,54.0,,1.0,,,1.0,,0.375,,,0.5,0.3333333333333333,0.02,6.0,,3.0,0.35294117647058826,0.375,0.3333333333333333,False,0.058823529411764705
203957,1610612742,Dante Exum,Dante Exum,203957,DAL,6659.0,111,,222,221,69.0,78,23.0,443,1.0,4.0,,,,2.0,5.0,7.0,6.0,1.0,6.0,1.0,,3.0,5.0,10.0,1.0,2.0,7.0,17,6.0,16.0,2.0,34.0,237,1.0,1.0,2.0,1.0,3.0,1.0,7.0,1.0,5.0,2.0,7.0,2.0,12.0,15.0,,,10.0,5.0,1.0,,6.0,6.0,12.0,4.0,2.0,3.0,2.0,30.0,1.0,1.0,11.0,2.0,1.0,14.0,2.0,16,,2.0,1.0,1.0,2.0,,2.0,2.0,1.0,,,4.0,,2.0,4.0,7.0,,4.0,1.0,,,4.0,,1.0,1.0,,,,,,,,,,7.0,69.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.8333333333333334,0.375,0.2,0.375,0.4117647058823529,1.0,0.14285714285714285,0.48484848484848486,0.3333333333333333,0.20833333333333334,0.4857142857142857,0.375,0.25,0.48484848484848486,,0.058823529411764705,0.25,,,,15.789473684210526,0.5,0.16666666666666666,0.03333333333333333,0.02,0.19642857142857142,0.0196078431372549,0.11206896551724138,0.019801980198019802,,0.047619047619047616,,,0.06666666666666667,0.043478260869565216,0.037037037037037035,,0.2127659574468085,0.1111111111111111,,,0.12121212121212122,0.25,0.3333333333333333,,0.21212121212121213,0.7142857142857143,0.7142857142857143,0.2,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,0.30303030303030304,0.5,0.5,0.8,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.25,,0.16666666666666666,0.6060606060606061,0.5,0.5110878787878788,0.535725,0.5227583333333333,0.029411764705882353,0.05555555555555555,0.08823529411764706,0.20588235294117646,9.68235294117647,25.018750000000004,0.3108108108108108,1.0,,,1.0,,,0.5,,,,3.0,1.0,1.0,,,,,,,,,,,1.0,,,0.16666666666666666,0.16666666666666666,,False,
1641726,1610612742,Dereck Lively II,Dereck Lively II,1641726,DAL,12900.0,215,32.0,422,418,94.0,126,50.0,840,29.0,39.0,6.0,8.0,8.0,11.0,,4.0,,,,,,,,,,,29.0,43,,,13.0,71.0,478,6.0,9.0,,3.0,15.0,8.0,12.0,,,1.0,17.0,50.0,8.0,,8.0,,,,4.0,,2.0,7.0,9.0,4.0,3.0,1.0,1.0,25.0,7.0,10.0,19.0,24.0,1.0,44.0,18.0,62,1.0,5.0,3.0,2.0,3.0,2.0,2.0,6.0,,1.0,1.0,9.0,,3.0,11.0,18.0,1.0,19.0,3.0,,,24.0,1.0,11.0,2.0,9.0,1.0,,6.0,1.0,,3.0,10.0,8.0,17.0,92.0,1.0,1.0,0.8620689655172413,1.0,,,,,0.6744186046511628,0.6666666666666666,0.6666666666666666,0.6744186046511628,0.6666666666666666,0.6666666666666666,0.6454545454545455,0.6818181818181818,0.6538461538461539,,,0.09302325581395349,0.05128205128205128,0.5,,,13.043478260869565,0.3333333333333333,0.14285714285714285,0.24742268041237114,0.1,0.21839080459770116,0.06862745098039216,0.23369565217391305,0.08415841584158416,0.13333333333333333,0.11764705882352941,,0.08333333333333333,0.03333333333333333,0.21052631578947367,0.28888888888888886,0.21428571428571427,0.17543859649122806,0.3,0.1,0.8,0.9069767441860465,0.7435897435897436,0.7837837837837838,0.8620689655172413,0.09302325581395349,,,,,,,,,,,,,0.8888888888888888,0.75,0.3333333333333333,,,0.9166666666666666,0.7272727272727273,,,,0.9069767441860465,,0.682846511627907,0.6142,0.7049166666666666,0.20754716981132076,0.20754716981132076,0.2112676056338028,0.23943661971830985,1.813953488372093,,0.22274881516587677,,1.0,3.0,,3.0,0.1,,,,,,,,,,,1.0,,,,,,,,,,,,,False,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,7860.0,131,-11.0,251,254,58.0,80,26.0,505,3.0,6.0,,,,,2.0,3.0,5.0,4.0,9.0,2.0,,1.0,8.0,19.0,2.0,5.0,7.0,14,12.0,28.0,4.0,54.0,292,,,4.0,,6.0,,1.0,1.0,6.0,,3.0,12.0,2.0,27.0,,,19.0,8.0,3.0,,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,1.0,1.0,12.0,5.0,,17.0,2.0,19,,3.0,2.0,1.0,2.0,,1.0,,,1.0,,2.0,,1.0,5.0,7.0,1.0,7.0,1.0,,,8.0,,2.0,,,,,,,,,,,3.0,57.0,1.0,,0.8571428571428571,0.8571428571428571,0.75,0.42857142857142855,0.16666666666666666,0.42857142857142855,0.5,,,0.5952380952380952,0.75,0.21428571428571427,0.6,0.6,0.21428571428571427,0.6666666666666666,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,16.549295774647888,1.0,,0.06172839506172839,0.014285714285714285,0.2222222222222222,0.017543859649122806,0.1259259259259259,0.015748031496062992,0.038461538461538464,,,0.027777777777777776,,0.07692307692307693,0.06666666666666667,,0.25,0.14285714285714285,,,0.14285714285714285,0.5,0.75,1.0,0.07142857142857142,0.6666666666666666,1.0,1.0,0.11904761904761904,0.21428571428571427,0.4444444444444444,0.4444444444444444,0.75,0.4523809523809524,0.42105263157894735,0.42105263157894735,0.75,,,,0.5,0.5,,,0.14285714285714285,,0.7142857142857143,0.8095238095238095,0.42105263157894735,0.527702380952381,0.5263000000000001,0.4855428571428571,0.08888888888888889,0.125,0.1111111111111111,0.05555555555555555,8.457142857142857,24.964285714285715,0.23107569721115537,1.0,,,,,,0.2,2.0,,2.0,9.0,,,,,2.0,,0.5,1.0,0.5,,,0.06896551724137931,2.0,1.0,,0.4,0.4,0.5,False,
1630702,1610612742,Jaden Hardy,Jaden Hardy,1630702,DAL,5473.0,91,-17.0,182,185,57.0,88,16.0,367,8.0,15.0,1.0,1.0,1.0,4.0,6.0,13.0,6.0,2.0,4.0,,,1.0,5.0,15.0,2.0,7.0,16.0,34,7.0,19.0,8.0,61.0,193,2.0,3.0,2.0,,4.0,3.0,13.0,2.0,8.0,3.0,15.0,10.0,22.0,21.0,,,15.0,5.0,2.0,,6.0,8.0,14.0,3.0,5.0,4.0,1.0,36.0,1.0,,4.0,4.0,1.0,9.0,1.0,10,,1.0,1.0,,4.0,,3.0,2.0,,1.0,,6.0,,1.0,3.0,9.0,,10.0,,,,11.0,1.0,5.0,1.0,,,,,,,,,,15.0,57.0,,1.0,0.3125,0.3125,1.0,0.3684210526315789,0.25,0.3684210526315789,0.47058823529411764,0.6666666666666666,0.23076923076923078,0.5,0.4,0.2857142857142857,0.5258620689655172,0.4,0.32608695652173914,0.3584905660377358,,0.058823529411764705,0.06666666666666667,0.07692307692307693,,,32.1608040201005,0.6666666666666666,0.2,0.08333333333333333,,0.08695652173913043,0.022727272727272728,0.0851063829787234,0.011235955056179775,,,,,0.08333333333333333,,0.09090909090909091,0.2857142857142857,0.10526315789473684,,,,0.2830188679245283,0.5333333333333333,0.5714285714285714,0.25,0.24528301886792453,0.46153846153846156,0.5,0.3333333333333333,0.11320754716981132,0.07547169811320754,0.5,0.5,1.0,0.2830188679245283,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,1.0,,0.4,0.19047619047619047,0.25,0.047619047619047616,,0.3333333333333333,0.6415094339622641,0.3333333333333333,0.5256990566037735,0.44193333333333334,0.5097809523809524,0.08771929824561403,0.13157894736842105,0.06557377049180328,0.2459016393442623,7.51764705882353,25.15263157894737,0.3131868131868132,2.0,,1.0,,,,0.2857142857142857,,,,,1.0,1.0,,,,,,,,,,,2.0,,,0.3333333333333333,0.3333333333333333,0.5,False,
