EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Blocked3s,BlockedArc3,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsUnassisted3s,Charge Fouls Drawn,Technical Free Throw Trips,Arc3PctBlocked,LongMidRangePctBlocked,BlockedLongMidRange,on,3pt And 1 Free Throw Trips,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,9129.0,152,29.0,280,278,53,50,34.0,558,14.0,24.0,5.0,12.0,2.0,3.0,12.0,24.0,9.0,19.0,1.0,2.0,6.0,1.0,1.0,35.0,67.0,1.0,8.0,6.0,79.0,334,9.0,17.0,1.0,18.0,5.0,14.0,1.0,2.0,12.0,34.0,36.0,3.0,12.0,6.0,3.0,1.0,1.0,5.0,6.0,4.0,1.0,1.0,17.0,4.0,12.0,16.0,17.0,7.0,40.0,16.0,56.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,4.0,10.0,1.0,1.0,2.0,11.0,1.0,9.0,3.0,5.0,1.0,1.0,1.0,1.0,12.0,53,1.0,1.0,0.4857142857142857,0.5862068965517241,1.0,0.125,0.125,0.5223880597014925,0.5294117647058824,0.35714285714285715,0.4866666666666667,0.5,0.3333333333333333,0.5064102564102564,0.5,0.35294117647058826,0.10666666666666667,0.125,0.04477611940298507,0.08333333333333333,0.041666666666666664,0.5,26.08695652173913,0.16666666666666666,0.6363636363636364,0.29310344827586204,0.1411764705882353,0.20512820512820512,0.08695652173913043,0.2426470588235294,0.12213740458015267,0.21052631578947367,0.1282051282051282,0.1111111111111111,0.05128205128205128,0.2857142857142857,0.13333333333333333,0.4166666666666667,0.2631578947368421,0.21311475409836064,0.17647058823529413,0.11428571428571428,0.32,0.5833333333333334,0.6363636363636364,0.5,0.32,0.5,0.5217391304347826,0.4166666666666667,0.25333333333333335,0.47368421052631576,0.47368421052631576,0.5555555555555556,0.02666666666666667,0.5,1.0,1.0,0.08,0.6666666666666666,0.4166666666666667,0.2,0.05555555555555555,0.2,0.6666666666666666,0.06666666666666667,0.4266666666666667,0.5222753333333333,0.5662153846153846,0.48969000000000007,0.06493506493506493,0.07246376811594203,0.22784810126582278,0.1518987341772152,8.646268656716419,25.387500000000003,0.18928571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,3605.0,60,18.0,109,105,45,34,14.0,214,3.0,4.0,,1.0,1.0,2.0,,,,,1.0,3.0,3.0,,3.0,3.0,4.0,2.0,6.0,1.0,13.0,119,,1.0,,,1.0,2.0,4.0,,8.0,2.0,4.0,6.0,,3.0,,,4.0,,4.0,,,,8.0,1.0,1.0,2.0,7.0,,9.0,2.0,11.0,,1.0,1.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,,,,1.0,8.0,45,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.75,,0.5,0.6,,0.6666666666666666,0.65,,0.6666666666666666,0.6,,,,,,9.523809523809524,0.5,,0.28,0.034482758620689655,0.07407407407407407,0.041666666666666664,0.17307692307692307,0.03773584905660377,,,0.125,0.047619047619047616,,0.2222222222222222,0.4444444444444444,0.14285714285714285,0.10526315789473684,,,0.4,0.75,0.75,0.3333333333333333,,,,,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3,1.0,,,,0.3333333333333333,0.5,0.5,1.0,0.609265,0.6228,0.605,0.1,0.25,,0.6153846153846154,1.5,25.349999999999998,0.41284403669724773,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,4557.0,76,-14.0,150,151,42,20,17.0,301,2.0,4.0,,,2.0,4.0,3.0,6.0,,,3.0,5.0,9.0,1.0,1.0,5.0,10.0,6.0,14.0,,28.0,185,,1.0,1.0,3.0,3.0,5.0,2.0,,6.0,4.0,6.0,18.0,,8.0,1.0,,2.0,1.0,3.0,,1.0,1.0,7.0,,,5.0,2.0,1.0,8.0,,8.0,,4.0,4.0,,,1.0,,1.0,1.0,,1.0,4.0,7.0,,,,,,,,,,,,,6.0,42,,,0.4,0.4,1.0,0.42857142857142855,0.46153846153846156,0.5,,0.6,0.5833333333333334,0.75,0.42857142857142855,0.5833333333333334,0.75,0.42857142857142855,0.5833333333333334,,0.1,0.25,,,14.792899408284024,,0.16666666666666666,0.07407407407407407,,0.125,,0.1044776119402985,,,,,,,,0.11764705882352941,,0.10344827586206896,0.18181818181818182,,0.16666666666666666,0.5,0.6666666666666666,1.0,0.25,0.5,0.5,,,,,,0.20833333333333334,0.6,0.6,1.0,0.375,,,,0.5,0.5714285714285714,0.5,0.14285714285714285,0.75,0.554091304347826,0.47835,0.6457416666666668,,,0.10714285714285714,0.21428571428571427,6.6800000000000015,27.27857142857143,0.28,,1.0,3.0,,,3.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,0.375,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,1090.0,18,-6.0,34,36,18,14,4.0,70,,,,,,,,,,,,,2.0,,2.0,,,,2.0,2.0,2.0,49,,,,,,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,3.0,5.0,,,,1.0,,2.0,,,1.0,,,,2.0,18,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,,,,,7.5,,,0.25,,0.125,,0.1875,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,0.5301,,0.5301,,,,1.0,,25.55,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201976,1610612749,Patrick Beverley,Patrick Beverley,201976,MIL,12573.0,210,-1.0,391,388,90,75,47.0,779,5.0,8.0,,,1.0,2.0,7.0,20.0,,,1.0,2.0,9.0,1.0,5.0,12.0,28.0,4.0,11.0,13.0,49.0,484,,1.0,1.0,3.0,2.0,6.0,5.0,5.0,15.0,6.0,18.0,12.0,,9.0,2.0,,22.0,11.0,33.0,6.0,5.0,6.0,77.0,3.0,1.0,11.0,5.0,,16.0,4.0,20.0,,6.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,,1.0,6.0,16.0,1.0,,1.0,15.0,,15.0,2.0,6.0,1.0,4.0,2.0,4.0,15.0,90,1.0,1.0,0.25,0.25,1.0,0.36363636363636365,0.36363636363636365,0.42857142857142855,,0.3333333333333333,0.46153846153846156,0.75,0.45454545454545453,0.5444444444444444,0.75,0.5357142857142857,0.28205128205128205,,0.07142857142857142,,0.1,,11.409395973154362,0.16666666666666666,,0.06172839506172839,0.008403361344537815,0.102803738317757,0.04225352112676056,0.0851063829787234,0.021052631578947368,,,0.02702702702702703,0.03333333333333333,0.09090909090909091,0.09090909090909091,0.05263157894736842,0.047619047619047616,0.10975609756097561,0.08,,0.20512820512820512,0.625,0.625,0.4,0.5128205128205128,0.35,0.3888888888888889,0.14285714285714285,,,,,0.05128205128205128,0.5,0.5,1.0,0.23076923076923078,,,,0.5,0.18181818181818182,0.5,0.45454545454545453,0.48717948717948717,0.4928141025641026,0.49375,0.48003636363636365,0.1590909090909091,0.1875,0.061224489795918366,0.30612244897959184,6.832142857142858,25.754545454545454,0.23017902813299232,,,3.0,2.0,2.0,3.0,7.0,9.0,,,,,0.4,0.3333333333333333,0.3333333333333333,1.0,,,0.4,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,0.25,0.08333333333333333,,,,,,,,True,,,,,,,,
201568,1610612749,Danilo Gallinari,Danilo Gallinari,201568,MIL,1415.0,24,18.0,43,42,10,12,10.0,85,,,,,,,1.0,2.0,1.0,2.0,,,1.0,,1.0,2.0,4.0,,1.0,3.0,7.0,46,,,,2.0,,1.0,1.0,2.0,2.0,,4.0,,,1.0,,,,1.0,1.0,1.0,,,3.0,,1.0,3.0,2.0,1.0,6.0,1.0,7.0,,,,,,,,,,,,,,,,,5.0,,4.0,,2.0,,,,,2.0,10,,,,,,,,0.5,,,0.4,,,0.5,1.0,0.3333333333333333,0.2,,,,,,13.461538461538462,,1.0,0.2222222222222222,0.06666666666666667,0.23076923076923078,,0.22727272727272727,0.047619047619047616,0.3333333333333333,,,,,,0.25,0.3333333333333333,0.14285714285714285,0.3333333333333333,,,,,,0.4,0.5,0.5,,0.4,0.5,0.5,,,,,,0.2,,,,,,,0.5,0.2,0.41101,,0.425675,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.2857142857142857,12.475,26.3,0.23255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,True,,,,,,,,
203081,1610612749,Damian Lillard,Damian Lillard,203081,MIL,7530.0,126,-33.0,234,234,46,51,26.0,468,7.0,12.0,,,2.0,2.0,1.0,3.0,3.0,10.0,1.0,1.0,33.0,4.0,11.0,11.0,25.0,15.0,34.0,26.0,93.0,307,,,4.0,7.0,3.0,4.0,11.0,2.0,14.0,4.0,18.0,15.0,,33.0,2.0,1.0,12.0,1.0,13.0,1.0,,2.0,27.0,2.0,,4.0,4.0,,8.0,2.0,10.0,,1.0,,4.0,4.0,1.0,1.0,,5.0,1.0,,6.0,6.0,,,,14.0,,27.0,,6.0,1.0,,,,14.0,46,,1.0,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.4411764705882353,0.4411764705882353,0.44,,0.75,0.5677966101694916,0.75,0.4,0.6571428571428571,0.75,0.4375,0.576271186440678,0.029411764705882353,0.08,0.16666666666666666,,,27.98507462686567,0.8,,0.08163265306122448,,0.057971014492753624,0.041666666666666664,0.06779661016949153,0.016666666666666666,,,,0.024390243902439025,0.14285714285714285,,0.08695652173913043,0.18181818181818182,0.05357142857142857,0.07692307692307693,,0.2033898305084746,0.5833333333333334,0.7,,0.05084745762711865,0.3333333333333333,0.3333333333333333,1.0,0.1694915254237288,0.3,0.3,0.3333333333333333,0.01694915254237288,1.0,1.0,1.0,0.559322033898305,,,,1.0,0.13333333333333333,1.0,0.7333333333333333,0.7796610169491526,0.5305262711864407,0.5532,0.50142,0.14492753623188406,0.1935483870967742,0.07526881720430108,0.15053763440860216,9.724,27.941176470588236,0.19658119658119658,,,14.0,2.0,2.0,14.0,9.0,1.0,,,,,0.18181818181818182,0.42424242424242425,0.4375,0.2857142857142857,,,0.18181818181818182,0.42424242424242425,2.0,2.0,,0.5,0.5,0.5,1.0,,4.0,,,,0.10526315789473684,1.0,30.0,1.0,1.0,0.030303030303030304,,,True,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,10532.0,176,11.0,326,321,55,52,37.0,647,9.0,13.0,1.0,2.0,1.0,1.0,17.0,29.0,10.0,24.0,1.0,2.0,18.0,2.0,3.0,36.0,66.0,9.0,20.0,25.0,124.0,403,2.0,5.0,2.0,9.0,5.0,12.0,3.0,4.0,20.0,30.0,42.0,12.0,4.0,18.0,5.0,,11.0,6.0,17.0,4.0,2.0,5.0,40.0,4.0,7.0,17.0,9.0,3.0,29.0,11.0,40.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,,7.0,,2.0,4.0,14.0,,3.0,2.0,24.0,2.0,28.0,3.0,11.0,2.0,1.0,,1.0,20.0,55,,2.0,0.4166666666666667,0.4411764705882353,0.4444444444444444,0.45,0.45,0.5454545454545454,0.4,0.4166666666666667,0.5755813953488372,0.2857142857142857,0.5333333333333333,0.6288659793814433,0.45,0.5882352941176471,0.23255813953488372,,0.07575757575757576,0.07692307692307693,0.06896551724137931,,28.03234501347709,0.2857142857142857,0.3,0.1267605633802817,0.06930693069306931,0.20238095238095238,0.07547169811320754,0.16774193548387098,0.07142857142857142,0.038461538461538464,0.12195121951219512,0.029411764705882353,0.06521739130434782,0.14285714285714285,0.1111111111111111,0.11764705882352941,0.15789473684210525,0.18181818181818182,0.2777777777777778,0.1111111111111111,0.1511627906976744,0.6923076923076923,0.75,0.4444444444444444,0.3372093023255814,0.5862068965517241,0.6296296296296297,0.23529411764705882,0.27906976744186046,0.4166666666666667,0.45454545454545453,0.7,0.023255813953488372,0.5,0.5,1.0,0.20930232558139536,0.2857142857142857,0.5,,0.2857142857142857,0.06666666666666667,1.0,0.2,0.38372093023255816,0.47490232558139533,0.49570000000000003,0.43018666666666666,0.12631578947368421,0.14864864864864866,0.07258064516129033,0.16129032258064516,10.789393939393939,26.135,0.1687116564417178,,,8.0,2.0,2.0,8.0,5.0,1.0,1.0,,,,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.375,,,0.6666666666666666,0.4444444444444444,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,5.0,15.0,1.0,2.0,,0.08333333333333333,,True,,,,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,1147.0,19,6.0,34,36,10,5,9.0,70,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,43,1.0,1.0,,2.0,,,,,,,2.0,,2.0,,,,,,,,,,,1.0,3.0,2.0,2.0,,4.0,4.0,8.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,10,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,4.651162790697675,,,0.16666666666666666,0.1875,0.2,0.3333333333333333,0.18181818181818182,0.21052631578947367,0.14285714285714285,0.2,0.25,0.5,,0.4,,,0.16666666666666666,0.25,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.7184,,,,,1.0,,,,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,9394.0,157,-25.0,296,292,64,54,33.0,588,15.0,21.0,3.0,3.0,2.0,4.0,7.0,13.0,2.0,6.0,,1.0,17.0,2.0,4.0,24.0,40.0,7.0,18.0,8.0,77.0,376,7.0,8.0,2.0,17.0,3.0,10.0,4.0,3.0,9.0,34.0,14.0,21.0,8.0,17.0,2.0,,6.0,4.0,10.0,4.0,,1.0,24.0,,8.0,6.0,6.0,,12.0,8.0,20.0,,,,3.0,2.0,3.0,,,6.0,,1.0,4.0,10.0,,2.0,3.0,9.0,1.0,13.0,1.0,6.0,1.0,5.0,2.0,5.0,9.0,64,1.0,1.0,0.7083333333333334,0.85,1.0,0.3888888888888889,0.3888888888888889,0.6,0.875,0.3,0.5948275862068966,0.85,0.21428571428571427,0.6015625,0.7727272727272727,0.2647058823529412,0.3103448275862069,,0.05,0.047619047619047616,0.07692307692307693,,20.95808383233533,0.5,,0.10714285714285714,0.08602150537634409,0.07228915662650602,,0.08633093525179857,0.05442176870748299,0.13043478260869565,0.0975609756097561,0.034482758620689655,,,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.08955223880597014,,,0.3620689655172414,0.7142857142857143,0.75,0.7333333333333333,0.22413793103448276,0.5384615384615384,0.5833333333333334,0.7142857142857143,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.5,0.017241379310344827,,,,0.29310344827586204,0.3,1.0,,0.2,0.2857142857142857,0.5,0.2857142857142857,0.6724137931034483,0.5348396551724137,0.49265,0.4924428571428571,0.09523809523809523,0.13333333333333333,0.22077922077922077,0.11688311688311688,6.32,27.738888888888894,0.21621621621621623,,,7.0,,,7.0,3.0,2.0,,1.0,,,,0.4117647058823529,0.4117647058823529,1.0,,,,0.4117647058823529,1.0,1.0,,0.5,0.5,1.0,,,,2.0,4.0,0.8,,,,,,,,1.0,True,,,,,,,,
