EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg3aBlocked,Corner3Assists,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,HeaveAttempts,ShootingFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,PenaltyFG3A,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Frequency,LongMidRangeAssists,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,PenaltyCorner3FGA,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,OffThreePtRebounds,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,SelfOReb,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,DefensiveGoaltends,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceTurnovers,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BlockedAtRim,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips
1626153,1610612748,Delon Wright,Delon Wright,1626153,MIA,1442.0,24,-13,44,45,1.0,3.0,2.0,89,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,13.0,62,4.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0833333333333333,1.0833333333333333,0.5,0.3333333333333333,0.5,13.043478260869565,0.07142857142857142,0.045454545454545456,0.1,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.520075,5.033333333333333,25.03333333333333,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,424.0,7,-2,12,12,1.0,,,24,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,5.0,22,,,,,,1.0,2.0,1.0,5.0,,,,,,,2.0,,1.0,,,,1.0,1.0,1.25,,,,16.666666666666668,,,,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,0.5,,0.49615,7.8,,0.08333333333333333,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1382.0,23,-19,44,42,2.0,3.0,2.0,86,1.0,1.0,,,,,,3.0,1.0,1.0,,3.0,2.0,64,,,3.0,,,1.0,1.0,,3.0,1.0,2.0,2.0,,,,,,2.0,,,,1.0,0.25,0.25,0.75,,,15.217391304347826,0.07692307692307693,0.11764705882352941,,0.25,1.0,1.0,,,,,,,,0.75,,,,1.0,,0.5654125,1.5,25.8,0.045454545454545456,,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,1489.0,25,-31,46,46,1.0,3.0,2.0,92,,,2.0,3.0,,2.0,1.0,4.0,2.0,3.0,1.0,6.0,7.0,74,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,5.0,2.0,2.0,2.0,,,,,,1.0,1.0,0.16666666666666666,0.2,0.6666666666666666,0.3888888888888889,0.3888888888888889,0.6666666666666666,0.3333333333333333,0.3333333333333333,20.833333333333336,0.13333333333333333,0.10526315789473684,,,,,0.3333333333333333,0.6666666666666666,1.0,0.2222222222222222,,,,0.4444444444444444,0.25,0.25,1.0,0.6666666666666666,0.3333333333333333,0.48788125000000004,5.966666666666666,29.55,0.021739130434782608,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,0.4,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201567,1610612748,Kevin Love,Kevin Love,201567,MIA,1926.0,32,-34,60,61,3.0,3.0,2.0,121,1.0,1.0,2.0,4.0,,1.0,1.0,3.0,3.0,5.0,1.0,4.0,9.0,96,4.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,9.0,4.0,13.0,14.0,,,,2.0,,3.0,1.0,0.25,0.25,0.6,0.5,0.5,0.4444444444444444,0.2,0.25,17.741935483870968,0.25,0.4166666666666667,0.2727272727272727,0.1111111111111111,1.0,1.0,0.4444444444444444,0.5,0.6666666666666666,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,0.3333333333333333,0.47663888888888895,6.38,25.599999999999998,0.05,,2.0,3.0,2.0,2.0,,,,0.3333333333333333,0.5,,0.5,,,,,6.0,1.0,,1.0,,2.0,,,0.5,0.75,0.5,0.2,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.05,0.16666666666666666,1.0,0.8,1.0,1.0,0.5895,0.3181,0.2222222222222222,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,621.0,10,-18,19,21,2.0,,,40,,,,,,,1.0,1.0,,,1.0,1.0,3.0,39,,3.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,2.0,1.0,1.0,1.0,,1.5,1.5,1.0,,,5.2631578947368425,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5142,,25.4,0.10526315789473684,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,606.0,10,-8,20,21,2.0,,,41,,,2.0,2.0,,,,1.0,3.0,3.0,,1.0,7.0,29,4.0,,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,3.0,,2.0,,,,1.0,0.75,0.875,0.25,,,35.0,0.2,0.1111111111111111,0.25,,,,0.5,1.0,1.0,,,,,0.25,,,,0.25,,0.447125,12.133333333333335,26.2,0.1,1.0,2.0,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,0.25,0.3333333333333333,,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4287,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612748,Patty Mills,Patty Mills,201988,MIA,437.0,7,-3,14,15,2.0,,,29,1.0,1.0,,,,,,2.0,1.0,1.0,,2.0,4.0,22,,,2.0,,,,1.0,,2.0,,,,,,,2.0,,2.0,,,,1.0,0.3333333333333333,0.5,0.6666666666666666,,,28.57142857142857,,,,0.3333333333333333,1.0,1.0,,,,,,,,0.6666666666666666,,,,1.0,,0.5164333333333334,3.4,26.35,0.14285714285714285,2.0,2.0,1.0,,,3.0,,,1.0,1.0,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631107,1610612748,Nikola Jovic,Nikola Jovic,1631107,MIA,326.0,5,-20,10,11,,,,21,,1.0,,,,,,1.0,,1.0,,1.0,,24,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,30.0,,,,0.5,,,,,,,,,,0.5,,,,1.0,,0.557625,2.9,27.8,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631170,1610612748,Jaime Jaquez Jr.,Jaime Jaquez Jr.,1631170,MIA,977.0,16,-22,31,31,1.0,3.0,2.0,62,2.0,2.0,1.0,3.0,,,1.0,1.0,3.0,5.0,1.0,1.0,12.0,48,2.0,3.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,3.0,,1.0,1.0,1.0,1.0,0.6,0.75,0.75,0.16666666666666666,0.2,0.3333333333333333,30.3030303030303,0.07692307692307693,0.06666666666666667,,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,1.0,0.51585,4.8,26.8,0.03225806451612903,3.0,4.0,1.0,,2.0,4.0,,2.0,0.6666666666666666,0.6666666666666666,1.0,,0.25,0.2857142857142857,,,,,,2.0,,2.0,,,,,,0.2,,2.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
