EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,SelfOReb,Steals,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,PenaltyFg3Pct,OffAtRimReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,Fg3aBlocked,BadPassSteals,Travels,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,on,SecondChanceFtPoints,Technical Free Throw Trips,LongMidRangePctAssisted,LongMidRangePctBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1626153,1610612748,Delon Wright,Delon Wright,1626153,MIA,1937.0,32,-20,64,64,15.0,13.0,2.0,128,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,8.0,86,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,5.0,1.0,6.0,3.0,1.0,2.0,1.0,2.0,15.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.5,0.5,0.2857142857142857,0.4,0.6666666666666666,12.121212121212121,0.2222222222222222,0.0625,0.17647058823529413,0.19230769230769232,0.038461538461538464,0.09090909090909091,0.2,0.5,0.13333333333333333,0.5,0.2857142857142857,1.0,1.0,0.5,0.42857142857142855,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,0.5313428571428572,0.6153,0.25,4.4399999999999995,25.2,0.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,6184.0,103,-32,197,192,27.0,16.0,20.0,389,6.0,8.0,14.0,29.0,,,5.0,20.0,40.0,5.0,8.0,51.0,225,,1.0,7.0,20.0,20.0,5.0,3.0,6.0,5.0,11.0,3.0,2.0,27.0,2.0,7.0,9.0,18.0,7.0,25.0,12.0,,13.0,,7.0,27.0,,0.5,0.5555555555555556,0.5,0.4777777777777778,0.5,0.5,0.1111111111111111,0.075,0.06896551724137931,26.146788990825687,0.21428571428571427,0.038461538461538464,0.1320754716981132,0.16842105263157894,0.0673076923076923,0.05555555555555555,0.28,0.16666666666666666,0.16279069767441862,,0.17777777777777778,0.75,0.8571428571428571,0.5,0.6444444444444445,0.4827586206896552,0.5185185185185185,,0.1111111111111111,,0.28888888888888886,0.48694222222222217,0.454,0.13725490196078433,8.0875,27.04,0.13705583756345177,3.0,3.0,3.0,1.0,1.0,4.0,5.0,8.0,3.0,6.0,3.0,4.0,1.0,2.0,4.0,5.0,2.0,3.0,1.0,2.0,3.0,1.0,6.0,1.0,8.0,2.0,3.0,1.0,7.0,1.0,1.0,1.0,0.2,0.2,0.8,0.5,0.8,0.5,0.8,0.125,0.5,0.4,0.09615384615384616,0.06818181818181818,0.25,0.09090909090909091,0.5,0.06666666666666667,0.2,0.2,1.0,0.6,1.0,0.2,0.5591,0.13725490196078433,0.15217391304347827,0.1568627450980392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,6124.0,102,-49,190,192,25.0,16.0,19.0,382,2.0,3.0,,3.0,6.0,1.0,8.0,3.0,8.0,14.0,2.0,23.0,233,3.0,,6.0,2.0,4.0,8.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,4.0,2.0,6.0,3.0,9.0,3.0,,2.0,,6.0,25.0,,0.3333333333333333,0.3333333333333333,0.375,0.4772727272727273,0.5,0.6,0.6363636363636364,0.125,0.3333333333333333,11.904761904761905,0.05,0.021739130434782608,0.07407407407407407,0.06382978723404255,0.029411764705882353,,0.08695652173913043,,0.08695652173913043,,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.13636363636363635,,,0.2727272727272727,0.36363636363636365,0.2,0.7727272727272727,0.5497727272727273,0.5209699999999999,0.2608695652173913,9.0375,25.135714285714283,0.13157894736842105,,,2.0,2.0,5.0,,,,,2.0,15.0,,2.0,,,2.0,,1.0,,1.0,1.0,,2.0,1.0,4.0,,,,1.0,,,1.0,0.35714285714285715,0.35714285714285715,,,,0.6,,,0.5,,0.03571428571428571,0.043478260869565216,,,,0.09090909090909091,0.25,0.25,1.0,,,0.25,0.580875,0.043478260869565216,0.1111111111111111,,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.2,0.07692307692307693,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,6434.0,107,-46,204,201,27.0,16.0,20.0,405,3.0,3.0,3.0,11.0,1.0,,29.0,6.0,18.0,30.0,4.0,49.0,247,6.0,2.0,11.0,2.0,10.0,29.0,3.0,7.0,5.0,12.0,3.0,4.0,29.0,,5.0,3.0,8.0,,8.0,6.0,1.0,4.0,,11.0,27.0,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.46875,0.49,0.6875,0.625,0.16666666666666666,0.2727272727272727,26.22222222222222,0.07317073170731707,,0.09090909090909091,0.08333333333333333,,,0.043478260869565216,0.3333333333333333,0.1111111111111111,,0.0625,1.0,1.0,0.3333333333333333,0.22916666666666666,0.2727272727272727,0.375,0.020833333333333332,0.6041666666666666,,0.6875,0.5091583333333335,0.48776428571428576,0.22448979591836735,8.68888888888889,26.729999999999997,0.1323529411764706,,,4.0,10.0,11.0,,1.0,,,1.0,24.0,,10.0,2.0,3.0,,,3.0,2.0,,6.0,3.0,9.0,2.0,6.0,1.0,1.0,,2.0,,,0.7272727272727273,0.36666666666666664,0.36666666666666664,,,,0.6428571428571429,,,0.3333333333333333,,,,,,,0.08333333333333333,0.3448275862068966,0.35714285714285715,0.7,,,0.3448275862068966,0.459975,0.04,0.1,,,1.0,,1.0,3.0,6.0,1.0,3.0,,1.0,,1.0,,0.5,,,,,1.0,1.0,1.0,,0.5,0.8571428571428571,0.5,9.0,1.0,1.0,2.0,2.0,0.03333333333333333,0.034482758620689655,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1631107,1610612748,Nikola Jovic,Nikola Jovic,1631107,MIA,7697.0,128,-57,241,240,32.0,20.0,22.0,481,4.0,5.0,3.0,7.0,7.0,,15.0,7.0,14.0,22.0,6.0,47.0,284,1.0,1.0,6.0,8.0,6.0,15.0,1.0,6.0,5.0,11.0,4.0,1.0,27.0,1.0,17.0,14.0,31.0,2.0,33.0,8.0,1.0,7.0,1.0,6.0,32.0,1.0,0.5714285714285714,0.5714285714285714,0.5,0.5694444444444444,0.6025641025641025,1.0,0.6111111111111112,0.07142857142857142,0.14285714285714285,17.045454545454543,0.27450980392156865,0.016129032258064516,0.25757575757575757,0.26495726495726496,0.015503875968992248,0.023255813953488372,0.3448275862068966,0.1,0.2545454545454545,0.2727272727272727,0.1388888888888889,0.8,0.8,0.5,0.19444444444444445,0.42857142857142855,0.5,0.19444444444444445,0.4166666666666667,,0.75,0.5447083333333333,0.49885,0.1276595744680851,7.178571428571429,25.404545454545453,0.13278008298755187,,,2.0,5.0,9.0,,,6.0,1.0,1.0,27.0,,5.0,1.0,5.0,1.0,,5.0,1.0,3.0,1.0,2.0,6.0,7.0,9.0,,1.0,1.0,3.0,,,1.0,0.4090909090909091,0.4090909090909091,,1.0,1.0,1.25,1.0,,0.8333333333333334,,0.014925373134328358,0.018518518518518517,,0.25,0.6666666666666666,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.53625,0.07894736842105263,0.1875,0.1276595744680851,,4.0,1.0,2.0,1.0,1.0,3.0,1.0,,5.0,1.0,,,1.0,,,,,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,,,4.0,,,,,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5,1.0,,,,,True,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,3119.0,52,-32,95,99,14.0,4.0,8.0,194,2.0,3.0,1.0,1.0,,,7.0,3.0,4.0,7.0,,9.0,115,,,,6.0,,7.0,,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,5.0,,,,,,14.0,,1.0,1.0,0.75,0.4090909090909091,0.4090909090909091,,0.6363636363636364,,,11.538461538461538,0.1,0.038461538461538464,0.08,0.08888888888888889,0.019230769230769232,0.05263157894736842,0.125,0.14285714285714285,0.047619047619047616,0.25,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,1.0,1.0,,0.6363636363636364,,0.9090909090909091,0.5765454545454546,,,3.975,25.657142857142855,0.14736842105263157,,,,1.0,1.0,,,,,,3.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,2.0,2.0,,,,,,,1.0,0.14285714285714285,0.14285714285714285,,,,,,,1.0,,,,,,1.0,,0.14285714285714285,0.14285714285714285,1.0,,,0.14285714285714285,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628418,1610612748,Thomas Bryant,Thomas Bryant,1628418,MIA,903.0,15,1,26,27,5.0,4.0,2.0,53,3.0,3.0,2.0,2.0,1.0,,1.0,5.0,5.0,2.0,2.0,12.0,22,,,2.0,4.0,6.0,1.0,,1.0,,1.0,,,2.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,,3.0,,2.0,5.0,,0.4,0.4,1.0,0.7142857142857143,0.75,1.0,0.2857142857142857,,,32.14285714285714,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2,0.14285714285714285,0.25,,0.3333333333333333,0.125,1.0,0.42857142857142855,1.0,1.0,0.6666666666666666,0.2857142857142857,1.0,1.0,0.14285714285714285,0.14285714285714285,,0.7142857142857143,0.5682785714285714,0.465,0.16666666666666666,3.8600000000000003,25.299999999999997,0.19230769230769232,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.125,,0.25,,,,,,,,,,0.465,0.25,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201988,1610612748,Patty Mills,Patty Mills,201988,MIA,659.0,11,3,19,18,5.0,4.0,1.0,37,,,,1.0,1.0,,2.0,,1.0,3.0,,3.0,14,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,0.375,0.375,,0.75,,,20.0,,,,,,,,,,,,,,,0.25,,,0.25,0.5,,0.75,0.5098125,0.467475,,7.1,25.333333333333332,0.2631578947368421,,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,860.0,14,-12,28,28,2.0,,2.0,56,,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,2.0,29,,,,2.0,,1.0,,2.0,,2.0,,2.0,4.0,,,2.0,2.0,,2.0,,,,,,2.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.6666666666666666,,,10.0,0.2857142857142857,,,0.15384615384615385,,,,0.5,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5353666666666667,,,5.9,25.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201567,1610612748,Kevin Love,Kevin Love,201567,MIA,326.0,5,-20,10,11,,,,21,,,,,1.0,,1.0,,,2.0,,,24,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,,,,,,,,,,0.5,0.5,,1.0,0.549675,,,,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
