EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,ShortMidRangeAssists,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,OffThreePtRebounds,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,OffTwoPtRebounds,BadPassSteals,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceCorner3FGA,RecoveredBlocks,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,Fg2aBlocked,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,ThreePtAssists,Arc3Assists,Corner3Assists,on,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,HeaveAttempts,BlockedCorner3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,3SecondViolations,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,176.0,3.0,-7.0,5.0,6.0,5.0,6.0,11,7.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630167,1610612754,Obi Toppin,Obi Toppin,1630167,IND,521.0,9.0,-3.0,17.0,17.0,11.0,9.0,34,20.0,,11.0,0.6470588235294118,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,8.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.75,20.0,1.0,0.25,1.0,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5351375,2.8,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630169,1610612754,Tyrese Haliburton,Tyrese Haliburton,1630169,IND,27.0,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641716,1610612754,Jarace Walker,Jarace Walker,1641716,IND,1846.0,31.0,-18.0,62.0,60.0,45.0,45.0,122,68.0,2.0,45.0,0.7258064516129032,4.0,,,,3.0,3.0,7.0,,3.0,8.0,2.0,,3.0,,4.0,4.0,3.0,,8.0,1.0,3.0,4.0,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,0.3,0.36363636363636365,0.3,24.999999999999996,0.2,,,,,0.3,,,,0.3,,0.427205,17.54285714285714,25.2,1.0,1.0,2.0,6.0,3.0,2.0,2.0,5.0,3.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,5.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,0.4,0.25,0.3125,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.1,0.09090909090909091,0.16666666666666666,0.1111111111111111,0.1,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,0.5,0.375,0.42351875,0.18181818181818182,0.25,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,709.0,12.0,2.0,24.0,23.0,18.0,18.0,47,22.0,1.0,18.0,0.75,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,7.0,,3.0,,,,,,,,,2.0,3.0,,,1.0,1.0,1.0,1.0,1.25,1.1666666666666667,0.5,19.23076923076923,,0.5,1.0,1.0,,,,,,1.0,,0.5688500000000001,3.2,23.5,,,,,,2.0,1.0,1.0,1.0,2.0,7.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,,,,,7.0,,1.0,1.25,1.1666666666666667,0.5,,,0.5,0.2222222222222222,,0.5,,,,,,,,,0.5688500000000001,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630188,1610612754,Jalen Smith,Jalen Smith,1630188,IND,1134.0,19.0,-17.0,39.0,38.0,29.0,31.0,77,44.0,3.0,29.0,0.7435897435897436,2.0,,,1.0,2.0,1.0,1.0,1.0,2.0,8.0,2.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,5.0,6.0,1.0,1.0,,0.5,0.5,1.0,0.8333333333333334,0.5833333333333334,0.6666666666666666,14.285714285714286,,,,,,0.6666666666666666,0.5,0.5,,0.6666666666666666,0.5,0.46456666666666663,5.3,26.299999999999997,1.0,1.0,,,2.0,3.0,,,2.0,1.0,4.0,,,,2.0,3.0,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,4.0,6.0,,2.0,1.0,,1.0,4.0,2.0,,0.75,0.5,,,0.3333333333333333,0.2857142857142857,0.3125,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,1.0,0.49635,0.4,0.6666666666666666,0.5,,,,,,,,,,,4.0,1.0,,,1.0,,0.5,,1.5,1.0,,0.07142857142857142,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.25,0.25,1.0,1.0,1.0,0.5,0.4665,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631112,1610612754,Kendall Brown,Kendall Brown,1631112,IND,1276.0,21.0,-18.0,43.0,42.0,33.0,35.0,85,46.0,1.0,33.0,0.7674418604651163,1.0,1.0,2.0,,,1.0,4.0,,,2.0,2.0,,,,2.0,2.0,1.0,,4.0,,1.0,1.0,1.0,1.0,,,,0.25,0.25,0.25,,15.555555555555555,,0.5,0.5,0.5,1.0,,,,,0.5,,0.504525,5.975,,,2.0,,,,,1.0,3.0,,,2.0,,1.0,,1.0,,,,,3.0,,2.0,,1.0,3.0,3.0,1.0,,,,,1.0,,1.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.14285714285714285,0.06666666666666667,,0.16666666666666666,0.5,,,,,,,,0.5296,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,1380.0,23.0,-20.0,47.0,47.0,36.0,37.0,94,54.0,2.0,36.0,0.7659574468085106,3.0,,,,,1.0,1.0,,2.0,2.0,2.0,,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,7.692307692307692,,,,,,,,,,0.6666666666666666,,0.4474,6.8,23.75,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,0.5,0.5,1.0,,,,,,,0.3333333333333333,1.0,1.0,,,,,,0.419025,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,0.058823529411764705,,0.6666666666666666,,,,,,,,0.5,,,,,,,1.0,,,1.0,,1.0,,,,0.1,,,1.0,,,,0.38775,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630543,1610612754,Isaiah Jackson,Isaiah Jackson,1630543,IND,1504.0,25.0,-13.0,51.0,48.0,34.0,33.0,99,59.0,5.0,34.0,0.6666666666666666,4.0,5.0,8.0,,,5.0,8.0,,,12.0,10.0,,,,,,,,,2.0,5.0,6.0,1.0,1.0,,,,0.625,0.625,0.6666666666666666,,17.54385964912281,0.4,1.0,0.625,0.7142857142857143,1.0,,,,,1.0,,0.6437250000000001,2.125,,,,,,,2.0,4.0,6.0,,1.0,9.0,,,,1.0,2.0,1.0,1.0,,,,,1.0,,1.0,,4.0,2.0,3.0,1.0,2.0,,,,9.0,,0.6666666666666666,0.6666666666666666,0.6428571428571429,,,0.25,0.125,0.1875,0.3333333333333333,0.125,,,,,,,,,0.6712333333333333,0.2222222222222222,0.2222222222222222,0.75,,,4.0,6.0,,,,,,,,,1.0,,,,,,,,0.16666666666666666,0.06666666666666667,0.25,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.125,0.125,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,573.0,10.0,,19.0,16.0,12.0,8.0,35,20.0,,12.0,0.631578947368421,2.0,,,,1.0,1.0,2.0,,1.0,2.0,2.0,,1.0,,1.0,4.0,1.0,,11.0,,1.0,1.0,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,18.181818181818183,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.47608333333333336,10.7,25.6,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,0.5,0.25,,0.5,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.5,0.486425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,0.46485,,,,,,,,,,,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
