EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,SecondChanceFG2A,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Blocked2s,BlockedShortMidRange,Blocks,PlusMinus,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG2M,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,SecondChanceAtRimFGA,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Arc3FGM,PenaltyArc3FGM,FtPoints,PenaltyFtPoints,NonHeaveArc3FGM,Corner3Assists,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,DefLongMidRangeReboundPct,on,SecondChanceAtRimFGM,PtsPutbacks,OffTwoPtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,FTOffRebounds,SelfOReb,SecondChanceFg3Pct,OffFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,LongMidRangeAssists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Charge Fouls Drawn,Travels,Blocked3s,BlockedArc3,BlockedCorner3
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,61.0,1,1,2,1.0,2,1,3,1.0,1.0,1.0,1.0,1.0,50.0,1.0,0.4253,0.4253,16.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,61.0,1,1,2,1.0,2,1,3,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,61.0,1,1,2,1.0,2,1,3,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,646.0,11,21,21,21.0,18,4,42,,,,,21.0,8.0,,0.580575,0.580575,,1.0,,,,-8.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,28.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.5,0.5,0.5,0.75,0.75,0.75,0.75,1.0,0.25,0.25,0.16666666666666666,0.1,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,646.0,11,21,21,21.0,18,4,42,2.0,5.0,1.0,5.0,21.0,32.0,0.2857142857142857,0.47535,0.47535,12.74,1.0,,,,-8.0,,,,,,2.0,6.0,28.0,,2.0,6.0,,1.0,,1.0,1.0,2.0,6.0,,,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,,0.25,0.16666666666666666,0.1,0.3333333333333333,,,,,,,,0.42857142857142855,1.0,26.049999999999997,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,1.0,0.6,1.0,1.0,0.2,0.5,1.0,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,1.0,0.5,0.5,0.2857142857142857,0.14285714285714285,1.0,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,585.0,10,20,19,20.0,16,3,39,1.0,2.0,2.0,2.0,20.0,13.043478260869565,0.5,0.5805,0.5805,8.4,1.0,,,,-8.0,,,,,,,,28.0,,,,,1.0,,2.0,1.0,3.0,,,,,,,,,,,,0.3333333333333333,0.25,0.125,0.5,,,,,,,,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,0.5,,,,1.0,1.0,1.0,0.5,0.3165,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629643,1610612753,Chuma Okeke,Chuma Okeke,1629643,ORL,585.0,10,20,19,20.0,16,3,39,,1.0,,1.0,20.0,13.043478260869565,,0.48900000000000005,0.48900000000000005,2.5,1.0,,,,-8.0,,,,,1.0,2.0,6.0,28.0,1.0,2.0,6.0,3.0,,,,,,6.0,1.0,0.5,0.5,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,26.25,1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,,,1.0,2.0,,2.0,,,1.0,1.0,,,3.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,585.0,10,20,19,20.0,16,3,39,1.0,2.0,,2.0,20.0,21.73913043478261,0.3333333333333333,0.4093333333333333,0.4093333333333333,9.25,1.0,,,,-8.0,,,,,1.0,1.0,5.0,28.0,1.0,1.0,5.0,3.0,,1.0,1.0,,1.0,5.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.5,,0.25,,,,,,,,,,0.6666666666666666,1.0,25.4,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,0.5,,0.5,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,6273.0,105,200,202,76.0,56,30,402,7.0,32.0,6.0,10.0,76.0,18.987341772151897,0.21212121212121213,0.5259045454545455,0.5725200000000001,7.253125000000002,0.38,,,,32.0,,1.0,,,,1.0,45.0,190.0,,,11.0,,2.0,3.0,7.0,7.0,14.0,11.0,,,,,0.6060606060606061,0.5,0.6081081081081081,0.5,0.030303030303030304,0.058823529411764705,0.0392156862745098,0.07368421052631578,0.0673076923076923,0.02702702702702703,0.1,0.030303030303030304,,,,,,0.48484848484848486,0.24444444444444444,22.3,9.0,15.0,2.0,5.0,8.0,10.0,3.0,,,20.0,3.0,6.0,5.0,14.0,26.0,,2.0,1.0,7.0,8.0,5.0,1.0,23.0,4.0,3.0,2.0,3.0,1.0,8.0,3.0,5.0,12.0,0.35,0.3888888888888889,0.625,0.5,0.5,0.5,0.5,0.0625,0.1,0.375,0.09090909090909091,0.08333333333333333,0.45454545454545453,0.6,0.6428571428571429,0.5555555555555556,0.30303030303030304,0.8,0.8888888888888888,0.42857142857142855,0.42857142857142855,,0.5,0.4,,0.13333333333333333,6.0,,,1.0,0.6475833333333334,,,5.0,1.0,,2.0,6.0,9.0,1.0,4.0,,,,,,0.1111111111111111,0.11428571428571428,5.0,,,0.1111111111111111,False,3.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.06666666666666667,0.09433962264150944,0.16666666666666666,0.08333333333333333,0.07142857142857142,0.125,0.125,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,8836.0,147,294,295,101.0,89,37,589,,12.0,5.0,5.0,98.0,13.017751479289942,,0.5915,0.5643458333333334,4.075,0.3435374149659864,9.0,4.0,9.0,6.0,8.0,19.0,,4.0,10.0,27.0,44.0,302.0,2.0,7.0,14.0,30.0,1.0,6.0,24.0,10.0,34.0,14.0,1.0,0.37037037037037035,0.2857142857142857,0.37037037037037035,0.5384615384615384,0.5833333333333334,0.55,0.5833333333333334,0.6923076923076923,0.08571428571428572,0.014705882352941176,0.171875,0.06802721088435375,0.020833333333333332,0.125,0.48717948717948717,0.42105263157894735,0.42105263157894735,1.0,0.3333333333333333,,0.9230769230769231,0.3181818181818182,24.137037037037036,5.0,9.0,3.0,3.0,1.0,3.0,,8.0,3.0,6.0,4.0,8.0,4.0,2.0,10.0,8.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,16.0,5.0,4.0,2.0,1.0,4.0,2.0,2.0,7.0,0.16666666666666666,0.5,0.5,0.8,0.8,0.5714285714285714,0.5714285714285714,0.16666666666666666,,0.5,0.27586206896551724,0.2708333333333333,0.23076923076923078,0.5555555555555556,0.7142857142857143,,0.07692307692307693,0.3333333333333333,0.3333333333333333,,,0.20512820512820512,0.25,1.0,0.25,0.18181818181818182,5.0,2.0,0.2857142857142857,0.7142857142857143,0.6396499999999999,2.0,2.0,2.0,,2.0,,5.0,2.0,,1.0,0.25,0.25,1.0,0.6666666666666666,0.25,0.025,0.07692307692307693,2.0,2.0,,0.09090909090909091,False,4.0,8.0,9.0,1.0,,1.0,,,,1.0,,0.2222222222222222,0.11392405063291139,0.13157894736842105,0.07142857142857142,,0.3,1.0,,0.8,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,6.0,1.0,0.15384615384615385,0.037037037037037035,0.6666666666666666,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,
