EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Technical Free Throw Trips,Charge Fouls Drawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffensiveGoaltends,HeaveAttempts,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,on,HeaveMakes
204001,1610612738,Kristaps Porzingis,Kristaps Porzingis,204001,BOS,8245.0,137,29,261,256,35,32.0,27.0,517,5.0,6,2.0,3.0,,,3.0,9.0,6.0,12.0,,,,,,,7.0,22.0,1.0,2.0,,,14,27,7.0,22.0,20.0,69,265,3.0,4.0,1.0,2.0,2.0,11.0,1.0,1.0,,,6.0,8.0,14.0,14.0,21.0,,4.0,22.0,7.0,1.0,,4.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,17.0,2.0,2.0,,10.0,12.0,1.0,23,4.0,27,,5.0,5.0,,3.0,1.0,1.0,2.0,,2.0,,,5.0,,1.0,7.0,13.0,,3.0,1.0,25.0,3.0,2.0,22.0,,8.0,,3.0,8.0,,,4.0,3.0,8.0,6.0,8.0,35,,3.0,0.5,0.5833333333333334,1.0,0.3181818181818182,0.5,,0.3181818181818182,0.5185185185185185,0.75,1.0,0.5,0.75,1.0,0.575,0.7857142857142857,1.0,0.4489795918367347,,0.037037037037037035,,0.1111111111111111,,22.413793103448278,0.6,0.2,,0.17142857142857143,0.03333333333333333,0.14705882352941177,0.03125,0.15942028985507245,0.03225806451612903,0.0625,,0.018518518518518517,0.1,0.25,0.14285714285714285,0.1875,0.17543859649122806,,,0.75,0.12244897959183673,0.8333333333333334,0.8333333333333334,0.4,0.1836734693877551,0.3333333333333333,0.375,0.6666666666666666,0.24489795918367346,0.5,0.5,0.5,,,,,0.4489795918367347,0.3181818181818182,0.3181818181818182,1.0,0.5,0.6666666666666666,,,,,0.3333333333333333,0.5,1.0,,,,,,,0.5714285714285714,0.3181818181818182,0.5000091836734694,0.5348166666666666,0.4278,0.14035087719298245,0.22857142857142856,,0.15942028985507245,0.11594202898550725,10.762962962962964,27.490909090909085,0.13409961685823754,,,,1.0,,,0.1,,,,,True,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,5995.0,100,6,189,189,66,23.0,25.0,378,9.0,10,,1.0,2.0,2.0,9.0,11.0,2.0,6.0,1.0,2.0,,,,,7.0,18.0,,,4.0,8.0,20,27,8.0,20.0,14.0,78,221,3.0,4.0,,,1.0,7.0,3.0,6.0,4.0,8.0,9.0,27.0,12.0,28.0,12.0,12.0,,17.0,7.0,1.0,,3.0,9.0,12.0,4.0,5.0,2.0,,1.0,33.0,2.0,2.0,,9.0,3.0,,12,4.0,16,,3.0,3.0,,3.0,1.0,3.0,3.0,,,,1.0,6.0,,2.0,2.0,8.0,,1.0,1.0,16.0,,,21.0,1.0,8.0,,3.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,27.0,66,,3.0,0.3,0.3,0.5,0.4,,0.5,0.42105263157894735,0.7407407407407407,0.75,0.5,0.6808510638297872,0.75,0.6428571428571429,0.6842105263157895,0.7,0.675,0.425531914893617,,0.037037037037037035,,0.09090909090909091,,29.30232558139535,0.5,,,0.06666666666666667,0.06896551724137931,0.18,0.034482758620689655,0.12631578947368421,0.04597701149425287,0.1111111111111111,0.07142857142857142,0.041666666666666664,,0.07142857142857142,0.047619047619047616,0.1,0.1282051282051282,0.36363636363636365,,0.5,0.2127659574468085,0.9,0.9,0.3333333333333333,0.23404255319148937,0.8181818181818182,0.9,0.3333333333333333,0.1276595744680851,0.3333333333333333,0.3333333333333333,,0.0425531914893617,0.5,0.5,1.0,0.3829787234042553,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.25,,,,,,,,,0.14285714285714285,1.0,,,0.5714285714285714,0.5,0.6382978723404256,0.4117647058823529,0.5044467391304347,0.36050000000000004,0.46290769230769224,0.14814814814814814,0.23529411764705882,,0.08974358974358974,0.34615384615384615,7.437037037037038,27.839999999999996,0.3492063492063492,,,,,,,,,1.0,,,False,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,10601.0,177,79,333,326,108,54.0,37.0,659,17.0,25,3.0,5.0,10.0,14.0,4.0,16.0,13.0,17.0,,2.0,,,,1.0,10.0,31.0,,1.0,2.0,7.0,34,58,10.0,33.0,24.0,122,353,3.0,5.0,,1.0,3.0,9.0,17.0,28.0,2.0,8.0,4.0,44.0,16.0,52.0,12.0,18.0,2.0,31.0,10.0,2.0,1.0,14.0,18.0,32.0,13.0,5.0,10.0,3.0,1.0,82.0,2.0,1.0,,22.0,19.0,3.0,44,3.0,47,1.0,4.0,3.0,1.0,6.0,2.0,2.0,4.0,,4.0,,,10.0,1.0,4.0,1.0,7.0,1.0,1.0,1.0,21.0,,1.0,31.0,1.0,12.0,2.0,,1.0,,,1.0,,1.0,,44.0,108,1.0,,0.23529411764705882,0.24242424242424243,0.4,0.30303030303030304,,0.25,0.30303030303030304,0.5862068965517241,0.6,0.6071428571428571,0.5384615384615384,0.5,0.5555555555555556,0.5769230769230769,0.6428571428571429,0.5641025641025641,0.3626373626373626,0.030303030303030304,0.034482758620689655,0.08,,0.03225806451612903,30.481283422459892,0.6,0.3333333333333333,,0.2289156626506024,0.0196078431372549,0.27848101265822783,0.021505376344086023,0.25308641975308643,0.020833333333333332,0.0625,,0.02857142857142857,,0.08333333333333333,0.358974358974359,0.15,0.2857142857142857,0.25,0.023255813953488372,,0.27472527472527475,0.68,0.7391304347826086,0.4117647058823529,0.17582417582417584,0.25,0.25,,0.18681318681318682,0.7647058823529411,0.7647058823529411,0.07692307692307693,0.02197802197802198,,,,0.34065934065934067,0.3225806451612903,0.3333333333333333,0.4,0.8333333333333334,0.6,0.3333333333333333,,,,0.16666666666666666,,,0.3888888888888889,0.7142857142857143,0.027777777777777776,,0.19444444444444445,0.2857142857142857,0.6373626373626373,0.3225806451612903,0.5289313186813188,0.4291,0.5463097222222222,0.1346153846153846,0.17391304347826086,0.05714285714285714,0.07377049180327869,0.36065573770491804,8.336206896551724,26.42727272727273,0.32432432432432434,2.0,,,,,,,,,,,False,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,3449.0,57,-7,109,106,36,28.0,11.0,215,5.0,6,4.0,5.0,3.0,4.0,,1.0,,,,,,,,,,,,,,,5,7,,,3.0,13,122,4.0,5.0,,,,8.0,3.0,4.0,,,2.0,8.0,4.0,6.0,,,6.0,,,,,1.0,3.0,4.0,3.0,,1.0,,,11.0,1.0,4.0,,2.0,7.0,1.0,10,5.0,15,,1.0,1.0,,,1.0,,2.0,,,,,2.0,,1.0,4.0,6.0,,,1.0,2.0,,,4.0,,2.0,,,2.0,,,1.0,1.0,2.0,2.0,8.0,36,,,0.4,1.0,,,,,,0.7142857142857143,0.8,0.75,0.7142857142857143,0.8,0.75,0.7222222222222222,0.8,0.8,,,,,,,9.166666666666668,,0.3333333333333333,,0.30434782608695654,0.18181818181818182,0.05405405405405406,0.034482758620689655,0.15,0.09803921568627451,0.14285714285714285,0.14285714285714285,0.037037037037037035,,0.16666666666666666,0.25,0.6,0.038461538461538464,0.09090909090909091,,1.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.4,0.14285714285714285,,,,,,,,,,,,,,,,1.0,0.8,0.25,,,,,,,1.0,0.75,,,,,0.8571428571428571,,0.5388285714285714,0.5277,0.588075,0.2222222222222222,0.2222222222222222,,0.6153846153846154,0.6153846153846154,3.3285714285714287,,0.3302752293577982,,,,,,,0.25,,,,,False,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,11292.0,188,75,355,343,106,68.0,36.0,698,12.0,13,6.0,7.0,4.0,5.0,5.0,13.0,,5.0,2.0,5.0,,,,,14.0,33.0,1.0,3.0,4.0,6.0,17,31,16.0,38.0,7.0,89,374,6.0,9.0,1.0,3.0,,15.0,6.0,11.0,4.0,6.0,6.0,30.0,6.0,28.0,33.0,15.0,6.0,31.0,13.0,,,10.0,15.0,25.0,10.0,5.0,6.0,2.0,2.0,65.0,7.0,1.0,,8.0,3.0,,11,8.0,19,2.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,,2.0,,7.0,1.0,2.0,4.0,12.0,,,,4.0,,,8.0,,1.0,,3.0,,,,,,,,30.0,106,1.0,3.0,0.17647058823529413,0.21428571428571427,0.6875,0.42105263157894735,0.3333333333333333,0.6666666666666666,0.40540540540540543,0.5483870967741935,0.6666666666666666,0.5454545454545454,0.5942028985507246,0.625,0.7058823529411765,0.6095890410958904,0.625,0.75,0.5507246376811594,,,,,,20.151133501259444,0.14285714285714285,,,0.036585365853658534,0.017241379310344827,0.0898876404494382,0.07608695652173914,0.06432748538011696,0.05333333333333334,,0.034482758620689655,0.05405405405405406,0.16666666666666666,,0.06818181818181818,,0.10294117647058823,0.047619047619047616,0.06060606060606061,,0.18840579710144928,0.9230769230769231,0.9230769230769231,0.25,0.18840579710144928,0.38461538461538464,0.38461538461538464,,0.07246376811594203,,,,0.07246376811594203,0.4,0.4,1.0,0.4782608695652174,0.42424242424242425,0.42424242424242425,0.6428571428571429,0.5833333333333334,0.8571428571428571,,,,,0.25,0.3333333333333333,1.0,0.29411764705882354,0.8,,,0.35294117647058826,0.6666666666666666,0.7391304347826086,0.41935483870967744,0.4926358208955224,0.58037,0.5119437499999999,0.014285714285714285,0.03125,,0.16853932584269662,0.33707865168539325,7.9870967741935495,28.549999999999997,0.29859154929577464,,,,,,,,,1.0,,,False,1.0
201950,1610612738,Jrue Holiday,Jrue Holiday,201950,BOS,12132.0,202,76,380,372,115,54.0,43.0,752,11.0,15,2.0,3.0,3.0,3.0,6.0,14.0,1.0,4.0,2.0,6.0,,1.0,1.0,2.0,10.0,19.0,,,2.0,5.0,18,33,12.0,25.0,5.0,77,407,2.0,5.0,,1.0,2.0,6.0,4.0,4.0,3.0,7.0,2.0,19.0,18.0,18.0,30.0,6.0,2.0,19.0,10.0,,,10.0,11.0,21.0,8.0,3.0,6.0,4.0,,53.0,9.0,1.0,1.0,6.0,10.0,,16,11.0,27,,4.0,2.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,,,9.0,,,3.0,12.0,,2.0,,5.0,1.0,,6.0,,2.0,,1.0,2.0,2.0,2.0,,2.0,4.0,4.0,19.0,115,1.0,1.0,0.5,0.5294117647058824,0.8333333333333334,0.48,,0.42857142857142855,0.48,0.5454545454545454,0.4,1.0,0.6206896551724138,0.3333333333333333,0.7727272727272727,0.6311475409836066,0.42857142857142855,0.7916666666666666,0.43103448275862066,,,,,,16.393442622950822,0.5555555555555556,,0.09090909090909091,0.10752688172043011,0.017543859649122806,0.0625,0.08256880733944955,0.08465608465608465,0.060240963855421686,0.058823529411764705,,0.10714285714285714,,0.08,0.06521739130434782,0.22727272727272727,0.05333333333333334,0.09523809523809523,,1.0,0.25862068965517243,0.7333333333333333,0.7333333333333333,0.5454545454545454,0.2413793103448276,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.06896551724137931,0.25,0.25,1.0,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.3275862068965517,0.5263157894736842,0.5263157894736842,0.8,0.5,0.6666666666666666,,0.16666666666666666,,,,,,0.2727272727272727,1.0,0.18181818181818182,0.5,0.45454545454545453,0.4,0.6896551724137931,0.5263157894736842,0.5231931034482759,,0.5584181818181818,0.03333333333333333,0.05714285714285714,,0.07792207792207792,0.24675324675324675,5.866666666666667,25.732000000000003,0.3026315789473684,,,,,,,,,,,,False,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,10087.0,168,94,318,310,103,57.0,32.0,628,3.0,4,,,2.0,2.0,,2.0,3.0,4.0,11.0,23.0,,2.0,,4.0,12.0,33.0,,2.0,,8.0,6,10,23.0,56.0,,81,316,,,,4.0,,,5.0,6.0,,12.0,,10.0,12.0,,66.0,3.0,,33.0,12.0,1.0,,3.0,3.0,6.0,1.0,2.0,2.0,1.0,,15.0,3.0,1.0,,10.0,9.0,2.0,21,4.0,25,1.0,3.0,3.0,,1.0,,1.0,1.0,,,,,2.0,,2.0,6.0,10.0,,,1.0,1.0,,1.0,,,,,,2.0,,,1.0,1.0,2.0,2.0,10.0,103,,,1.0,1.0,0.9565217391304348,0.4107142857142857,,,0.4107142857142857,0.6,,0.8333333333333334,0.6136363636363636,,0.2777777777777778,0.6136363636363636,,0.2777777777777778,0.8484848484848485,,0.1,0.25,,,19.154929577464788,0.5,0.2222222222222222,,0.11392405063291139,0.02127659574468085,0.11904761904761904,0.03333333333333333,0.1165644171779141,0.029197080291970802,,0.043478260869565216,0.043478260869565216,,0.23809523809523808,0.07317073170731707,0.058823529411764705,0.11940298507462686,0.11764705882352941,0.027777777777777776,1.0,0.06060606060606061,0.75,1.0,1.0,0.030303030303030304,,,,0.06060606060606061,0.75,0.75,1.0,0.3484848484848485,0.4782608695652174,0.4782608695652174,1.0,0.5,0.36363636363636365,0.36363636363636365,0.9166666666666666,,,,0.5,,,0.5,,,0.1111111111111111,1.0,0.2222222222222222,,0.4444444444444444,,0.9090909090909091,0.36363636363636365,0.5368530303030302,,0.5245055555555554,,,,,0.12345679012345678,9.68,25.2,0.3238993710691824,,,,,,,,,,,,False,
1629052,1610612738,Oshae Brissett,Oshae Brissett,1629052,BOS,2586.0,43,-6,84,83,36,34.0,6.0,167,2.0,4,1.0,2.0,,,1.0,4.0,,,,,,,,,2.0,2.0,,,2.0,2.0,3,8,2.0,2.0,2.0,14,81,2.0,3.0,,,,4.0,,1.0,2.0,2.0,,6.0,2.0,4.0,6.0,,4.0,2.0,2.0,,,,,,,,,,,,,3.0,,6.0,3.0,,9,3.0,12,2.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,3.0,,,4.0,,2.0,,,1.0,,,,1.0,1.0,1.0,6.0,36,,,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,0.375,0.6666666666666666,,0.6,0.6666666666666666,1.0,0.5833333333333334,0.5,1.0,0.2,,,,,,14.130434782608695,,,,0.14285714285714285,0.16666666666666666,0.3157894736842105,,0.225,0.075,0.25,0.15384615384615385,,,0.25,0.16666666666666666,,0.3333333333333333,0.25,0.4,1.0,0.4,0.5,0.5,0.5,0.4,0.25,0.25,,,,,,,,,,0.2,1.0,1.0,1.0,0.6666666666666666,0.5,,,,,,,,,,,,0.6666666666666666,1.0,0.6,1.0,0.5049950000000001,0.5609666666666667,0.4591166666666666,0.16666666666666666,0.2,,0.2857142857142857,0.42857142857142855,3.3625,25.9,0.42857142857142855,,,,,,,,,,,,False,
1630214,1610612738,Xavier Tillman,Xavier Tillman,1630214,BOS,2112.0,35,18,63,65,6,5.0,9.0,128,1.0,1,,,,,1.0,2.0,,,,,,,,,,,,,,,2,3,,,,4,61,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,,,1.0,1.0,,1.0,,,,3.0,,1.0,,1.0,7.0,,8,1.0,9,,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,2.0,,,,2.0,2.0,2.0,,6,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,0.3333333333333333,,0.5,,5.405405405405405,1.0,,,0.28,0.1111111111111111,0.07692307692307693,,0.21052631578947367,0.034482758620689655,,0.14285714285714285,,,0.25,0.36363636363636365,0.16666666666666666,0.09090909090909091,,,1.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.44016666666666665,,,,,,,,4.133333333333333,,0.09523809523809523,,,,,,,,,,,,False,
201143,1610612738,Al Horford,Al Horford,201143,BOS,7695.0,128,73,240,228,61,27.0,27.0,468,5.0,6,3.0,3.0,1.0,1.0,4.0,5.0,,,6.0,9.0,,,1.0,2.0,3.0,13.0,,2.0,,3.0,9,11,9.0,22.0,3.0,48,252,3.0,3.0,,2.0,,6.0,2.0,2.0,1.0,5.0,1.0,8.0,8.0,10.0,27.0,,4.0,13.0,3.0,,,3.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,18.0,5.0,3.0,1.0,15.0,8.0,2.0,25,9.0,34,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,2.0,4.0,,1.0,,5.0,1.0,,5.0,1.0,2.0,,1.0,2.0,,,,2.0,2.0,,8.0,61,,1.0,0.4444444444444444,0.5714285714285714,1.0,0.4090909090909091,,0.2,0.4090909090909091,0.8181818181818182,1.0,1.0,0.6818181818181818,0.6,0.5,0.6857142857142857,0.6,0.5,0.6666666666666666,,,,,,13.653136531365314,0.5,0.6666666666666666,0.16666666666666666,0.1509433962264151,0.08333333333333333,0.2542372881355932,0.07246376811594203,0.20535714285714285,0.0761904761904762,0.1,0.1,0.0784313725490196,0.05555555555555555,0.13333333333333333,0.19230769230769232,0.08333333333333333,0.24489795918367346,0.3,,,0.18181818181818182,0.8333333333333334,0.8333333333333334,0.2,0.15151515151515152,0.8,0.8,0.75,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.3939393939393939,0.23076923076923078,0.23076923076923078,1.0,0.6,1.0,,,,,0.4,,,0.14285714285714285,1.0,0.2857142857142857,0.5,0.42857142857142855,,0.8484848484848485,0.23076923076923078,0.5349969696969696,0.5344166666666667,0.5303857142857142,0.058823529411764705,0.16666666666666666,,0.125,0.16666666666666666,5.036363636363636,25.268181818181816,0.25416666666666665,,,,,1.0,,,,,,,False,
204001,1610612738,Kristaps Porzingis,Kristaps Porzingis,204001,BOS,1649.0,27,10,53,55,18,,9.0,108,1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,3.0,7.0,,,,3.0,4,4,3.0,7.0,,17,59,1.0,1.0,,,,2.0,2.0,2.0,,3.0,,4.0,4.0,4.0,6.0,3.0,,7.0,3.0,,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,2.0,1.0,4,,4,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,,,,,,,,3.0,,,2.0,,3.0,3.0,4.0,18,,,0.5,0.5,0.6666666666666666,0.42857142857142855,,,0.42857142857142855,1.0,1.0,1.0,0.7727272727272727,1.0,0.4,0.7727272727272727,1.0,0.4,0.6363636363636364,,,,,,18.0327868852459,,0.5,,0.2222222222222222,,0.09090909090909091,,0.15,,,,,,,0.25,0.5,0.1,,,1.0,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.5,0.09090909090909091,1.0,1.0,,,,,,0.6363636363636364,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,1.0,1.0,,,,,,,0.2,1.0,,,0.6,,0.7272727272727273,0.42857142857142855,0.5030590909090908,,0.5546,,,,0.11764705882352941,0.23529411764705882,9.05,27.885714285714283,0.33962264150943394,,,,1.0,,,,,,,,False,
1629004,1610612738,Svi Mykhailiuk,Svi Mykhailiuk,1629004,BOS,1900.0,32,-9,59,60,20,21.0,4.0,119,,1,,,,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,8.0,,,,1.0,1,3,2.0,9.0,,8,62,,,,,,,1.0,1.0,1.0,2.0,,5.0,2.0,,6.0,,,8.0,1.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,3.0,1.0,,4,1.0,5,1.0,1.0,1.0,,,1.0,,2.0,,,,,2.0,,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,5.0,20,,,1.0,1.0,1.0,0.2222222222222222,,0.5,0.2222222222222222,0.3333333333333333,,1.0,0.3333333333333333,,0.8333333333333334,0.3333333333333333,,0.8333333333333334,0.75,,,,,,21.538461538461537,,,,0.08333333333333333,,0.1875,0.06666666666666667,0.14285714285714285,0.03571428571428571,,,0.06666666666666667,,0.25,,,0.25,,0.1111111111111111,,0.08333333333333333,,,,0.16666666666666666,0.5,0.5,1.0,,,,,0.08333333333333333,1.0,1.0,1.0,0.6666666666666666,0.125,0.125,1.0,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.8333333333333334,0.125,0.5229750000000001,,0.5014500000000001,,,,,0.625,5.3999999999999995,25.866666666666667,0.3389830508474576,,,,,,,,,,,,False,
1630531,1610612738,Jaden Springer,Jaden Springer,1630531,BOS,1322.0,22,4,42,42,13,2.0,3.0,84,2.0,3,,,,,,,,,,,,,,,,,,,,,2,3,,,,4,37,,,,,,,,,,,,,,4.0,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,3.0,,,3,,3,,,,,1.0,,,1.0,,1.0,,1.0,2.0,,,,1.0,,,,2.0,,,,,,,,1.0,,,1.0,,1.0,,,13,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,10.869565217391305,0.5,,,,,0.2727272727272727,,0.14285714285714285,,,,,,,,,0.25,0.3333333333333333,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5494666666666667,,,,,,,,2.733333333333333,,0.30952380952380953,,,,,,,,,,,,False,
1629674,1610612738,Neemias Queta,Neemias Queta,1629674,BOS,801.0,13,11,27,27,14,,2.0,54,2.0,2,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,2,3,,,,4,15,,,,,,,1.0,2.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,2,1.0,3,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,14,,,1.0,1.0,,,,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5,,,,,,,10.344827586206897,,,,0.25,,,0.3333333333333333,0.11764705882352941,0.09090909090909091,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,0.6666666666666666,,0.5829666666666667,,0.44120000000000004,,,,,0.5,3.133333333333333,,0.5185185185185185,,,,,,,,,,,,False,
1641775,1610612738,Jordan Walsh,Jordan Walsh,1641775,BOS,679.0,11,6,23,24,13,2.0,1.0,47,1.0,1,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,1,2,,1.0,,2,15,,1.0,,,,,1.0,1.0,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13,,,,,,,,,,0.5,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,,,,12.5,,,,0.2857142857142857,,,,0.14285714285714285,,,,,,,0.2,1.0,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.5,1.0,,,0.5,,0.6666666666666666,,0.4530166666666666,0.3184,0.520325,,,,,1.0,5.75,28.0,0.5652173913043478,,,,,,,,,,,,False,
