EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,LostBallTurnovers,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,Arc3Assists,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,PtsUnassisted3s,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BlockedAtRim,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,on,PenaltyCorner3FGM,SecondChanceFtPoints,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffArc3ReboundPct,StepOutOfBoundsTurnovers,FTOffRebounds,Transition Take Fouls,Offensive Fouls Drawn,OffFTReboundPct,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Travels,Corner3PctBlocked,SecondChanceCorner3PctAssisted,OffensiveGoaltends
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,1484.0,25,-14.0,45,44,7.0,10.0,5.0,89,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,6.0,3.0,6.0,13.0,55,2.0,1.0,1.0,3.0,2.0,2.0,2.0,9.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,3.0,2.0,1.0,7.0,0.5,0.5,1.0,0.5,1.0,0.5,0.3333333333333333,0.5416666666666666,0.5,0.5416666666666666,0.5,0.5,26.923076923076923,0.09090909090909091,0.15384615384615385,0.2,0.14285714285714285,0.08695652173913043,0.14285714285714285,0.25,0.25,0.16666666666666666,0.25,0.3333333333333333,0.25,0.25,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.3333333333333333,0.75,0.75,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,0.75,0.5629666666666667,0.535,0.535,0.23076923076923078,7.283333333333334,25.233333333333334,0.15555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,2696.0,45,-8.0,83,84,9.0,7.0,8.0,167,5.0,7.0,2.0,2.0,,,,,,,,10.0,18.0,,,25.0,95,2.0,,,2.0,3.0,18.0,2.0,,,,2.0,4.0,4.0,8.0,3.0,11.0,,2.0,3.0,3.0,,4.0,9.0,0.9,1.0,,,,,0.5555555555555556,0.5555555555555556,0.5,0.5681818181818182,0.3333333333333333,,25.274725274725274,0.18181818181818182,0.09090909090909091,0.19047619047619047,0.18604651162790697,0.07894736842105263,0.2,0.08333333333333333,0.4,0.2,0.16666666666666666,0.3888888888888889,0.7142857142857143,0.8333333333333334,,,,,,,,,,1.0,,,,0.6666666666666666,0.3888888888888889,,0.5368833333333334,0.5593,0.6892,0.08,3.927777777777778,,0.10843373493975904,1.0,2.0,5.0,11.0,5.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.625,0.16666666666666666,0.14285714285714285,0.18181818181818182,1.0,0.0625,0.14285714285714285,0.2,0.08333333333333333,0.2,1.0,0.8,0.6111111111111112,0.45454545454545453,0.5555555555555556,1.0,0.5,1.0,0.14285714285714285,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,268.0,4,-1.0,9,9,1.0,,2.0,18,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612746,Russell Westbrook,Russell Westbrook,201566,LAC,953.0,16,4.0,28,26,14.0,3.0,7.0,54,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,2.0,3.0,32,1.0,,,,2.0,,,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,6.0,,1.0,,3.0,,2.0,14.0,,,1.0,0.5,,0.5,,0.375,,0.375,,0.5,13.513513513513514,0.25,0.3,0.2,0.23076923076923078,0.16666666666666666,0.2,0.6666666666666666,0.5,,0.5,0.25,,,,,,,0.25,0.25,1.0,1.0,1.0,1.0,,,,0.3333333333333333,0.75,1.0,0.5065500000000001,0.6831,0.47679999999999995,,2.6,24.6,0.5,,,,1.0,,,,,3.0,,1.0,1.0,2.0,,5.0,,,,,1.0,,,,,,,,,,3.0,,,,0.5,0.5,0.5,,1.0,1.0,,,,0.16666666666666666,,,,0.25,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,3567.0,59,-12.0,110,110,16.0,13.0,11.0,220,6.0,7.0,1.0,1.0,,2.0,2.0,,3.0,,2.0,11.0,19.0,,5.0,24.0,124,1.0,,2.0,2.0,3.0,8.0,14.0,,3.0,,1.0,6.0,4.0,13.0,3.0,16.0,1.0,4.0,1.0,3.0,,3.0,16.0,0.36363636363636365,0.4,,,,,0.5789473684210527,0.4583333333333333,0.3333333333333333,0.48,0.3333333333333333,0.20833333333333334,23.577235772357724,0.13333333333333333,0.03225806451612903,0.23076923076923078,0.17857142857142858,0.05555555555555555,,,,0.2,0.3333333333333333,0.2916666666666667,0.8571428571428571,0.8571428571428571,0.08333333333333333,,,,0.08333333333333333,0.125,,,,0.3333333333333333,0.6666666666666666,,,0.2,0.5,,0.55746875,0.524,0.53991,0.08333333333333333,7.494736842105262,24.98,0.14545454545454545,1.0,1.0,5.0,10.0,2.0,1.0,2.0,1.0,5.0,2.0,,1.0,4.0,1.0,11.0,2.0,,4.0,3.0,3.0,1.0,,3.0,2.0,,,,1.0,,5.0,,1.0,0.6666666666666666,0.4,0.4166666666666667,,,,0.75,0.08695652173913043,0.2222222222222222,0.125,0.1875,,,0.5,0.4166666666666667,0.5,0.5,0.2,1.0,1.0,0.08,0.1,0.20833333333333334,,1.0,,2.0,3.0,,,2.0,,0.2,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.16666666666666666,0.2,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612746,James Harden,James Harden,201935,LAC,3418.0,57,-14.0,105,105,15.0,13.0,9.0,210,1.0,1.0,,,1.0,1.0,1.0,3.0,11.0,,,5.0,5.0,3.0,12.0,23.0,122,,,,,,2.0,8.0,6.0,11.0,3.0,,3.0,2.0,6.0,,6.0,1.0,4.0,2.0,4.0,,5.0,15.0,0.2,0.2,0.6666666666666666,0.25,,0.25,1.0,0.5588235294117647,,0.6052631578947368,,0.7058823529411765,19.82758620689655,0.06896551724137931,,0.11538461538461539,0.09090909090909091,,,,0.2,0.15,,0.058823529411764705,1.0,1.0,0.058823529411764705,1.0,1.0,,0.058823529411764705,0.6470588235294118,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,,0.7647058823529411,0.2727272727272727,0.5340999999999999,,0.490425,,7.4799999999999995,25.474999999999998,0.14285714285714285,,,3.0,3.0,4.0,,,,3.0,,,6.0,9.0,3.0,21.0,,,3.0,3.0,3.0,1.0,,5.0,3.0,,,,2.0,1.0,3.0,,,,0.75,0.75,,,,0.75,,,,0.0625,,0.5,1.0,0.17647058823529413,1.0,1.0,,,,0.15789473684210525,0.42857142857142855,0.13043478260869565,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,0.5,1.0,0.5,,2.0,1.0,,,1.0,2.0,1.0,,,0.25,,,3.0,2.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,2194.0,37,-9.0,69,71,2.0,11.0,4.0,140,,1.0,,,,,4.0,,,,,,4.0,1.0,4.0,5.0,76,1.0,,,,,,,3.0,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,,1.0,2.0,,,1.0,0.25,,0.25,,0.1875,,0.2777777777777778,,0.5,13.698630136986301,,0.05263157894736842,0.058823529411764705,0.02702702702702703,0.03125,0.2,,,0.0625,,0.125,,,,,,,0.5,,,,,,,,,,0.625,,0.49640625000000005,0.3908,,,6.0,23.375,0.028985507246376812,,,,3.0,2.0,,,,,,2.0,2.0,2.0,,4.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,0.5,1.0,0.3333333333333333,1.0,,,,,,,,0.375,,,,,,0.1111111111111111,0.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.25,0.25,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,2870.0,48,-5.0,88,87,16.0,4.0,8.0,175,1.0,1.0,,,2.0,5.0,2.0,1.0,3.0,,,4.0,8.0,3.0,5.0,19.0,99,1.0,1.0,1.0,5.0,1.0,6.0,2.0,3.0,3.0,1.0,,3.0,3.0,6.0,,6.0,,2.0,2.0,5.0,,2.0,16.0,0.75,0.75,0.3333333333333333,0.6,1.0,0.6,0.5,0.6538461538461539,1.25,0.6785714285714286,1.25,0.38461538461538464,16.3265306122449,0.125,,0.13043478260869565,0.1276595744680851,,,,,0.16666666666666666,,0.07692307692307693,1.0,1.0,0.38461538461538464,0.4,0.4,1.0,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,,,,,0.46153846153846156,0.3333333333333333,0.4796269230769231,0.576,0.39245,0.2631578947368421,12.462499999999999,25.639999999999997,0.18181818181818182,,,1.0,2.0,2.0,1.0,1.0,2.0,7.0,,1.0,7.0,8.0,4.0,17.0,,,1.0,1.0,2.0,1.0,,2.0,,1.0,,,1.0,1.0,7.0,1.0,1.0,1.0,0.8333333333333334,0.875,0.125,,0.5,1.0,,,0.16666666666666666,0.13333333333333333,,1.0,1.0,0.15384615384615385,0.5,1.0,,,,,,0.3684210526315789,1.0,2.0,1.0,2.0,1.0,,3.0,1.0,0.5,0.6666666666666666,0.5,,1.0,,,,,1.0,1.0,,1.0,,,,6.0,,,,2.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612746,Mason Plumlee,Mason Plumlee,203486,LAC,385.0,6,-1.0,13,14,,4.0,1.0,27,,2.0,,,,,,,,,,,2.0,,,,9,,,,,,,,,,,,1.0,3.0,4.0,,4.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,14.285714285714285,0.75,,0.5,0.6666666666666666,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,1.0,,0.52335,,,,3.15,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,9239.0,154,-8.0,302,297,126.0,118.0,43.0,599,3.0,10.0,1.0,5.0,1.0,1.0,4.0,8.0,19.0,,,11.0,26.0,10.0,23.0,64.0,347,2.0,,1.0,5.0,10.0,18.0,4.0,30.0,19.0,8.0,1.0,6.0,5.0,11.0,1.0,12.0,3.0,5.0,8.0,17.0,2.0,11.0,123.0,0.8181818181818182,0.8181818181818182,1.0,0.43478260869565216,,0.43478260869565216,0.4230769230769231,0.5306122448979592,0.3333333333333333,0.5714285714285714,0.625,0.46938775510204084,17.37891737891738,0.0847457627118644,0.012345679012345678,0.08333333333333333,0.08396946564885496,0.006993006993006993,0.02702702702702703,,0.25,0.09259259259259259,0.05555555555555555,0.20408163265306123,0.3,0.3,0.02040816326530612,1.0,1.0,1.0,0.08163265306122448,0.3877551020408163,0.42105263157894735,0.42105263157894735,1.0,0.3333333333333333,,,,0.23809523809523808,0.673469387755102,0.42105263157894735,0.5189193877551022,0.49675,0.5219357142857144,0.078125,6.699999999999999,25.40434782608696,0.41721854304635764,,1.0,7.0,15.0,12.0,1.0,3.0,6.0,30.0,,2.0,1.0,2.0,,5.0,,1.0,3.0,1.0,2.0,1.0,,15.0,4.0,2.0,,,,,30.0,2.0,0.5,0.3,0.5714285714285714,0.625,0.07692307692307693,,0.13333333333333333,0.4,,,0.0625,0.03225806451612903,0.038461538461538464,,1.0,0.30612244897959184,0.4666666666666667,0.5384615384615384,0.7142857142857143,,0.2,0.09259259259259259,0.13333333333333333,0.46875,5.0,10.0,6.0,11.0,1.0,,1.0,1.0,0.5454545454545454,0.47619047619047616,0.5,1.0,1.0,,2.0,,,,,,,,,0.047619047619047616,,,,,2.0,0.5,0.5,1.0,,1.0,0.3333333333333333,,False,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,,,,,,,,,,,,,,
