EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,Steals,BadPassSteals,LostBallSteals,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,LongMidRangePctBlocked,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,LongMidRangeAssists,DefCorner3ReboundPct,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,BlockedAtRim,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,PenaltyCorner3FGA,PenaltyCorner3Frequency,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626153,1610612748,Delon Wright,Delon Wright,1626153,MIA,1853.0,31,-6,57,58,8,15.0,4.0,115,1.0,2.0,2.0,1.0,2.0,2,6.0,70,3.0,3.0,2.0,2.0,1.0,3.0,4,2.0,1.0,1.0,11,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,4.918032786885246,0.2,0.1,0.25,0.1111111111111111,0.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,0.48865,7.5,26.45,0.14035087719298245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,6089.0,101,5,189,183,23,28.0,17.0,372,26.0,,4.0,43.0,,4,59.0,194,,,4.0,,3.0,6.0,9,4.0,2.0,2.0,24,11.0,19.0,24.0,4.0,10.0,14.0,2.0,,,,,22,,,,0.5106382978723404,0.5673076923076923,0.0851063829787234,27.184466019417474,0.22916666666666666,0.1875,0.09090909090909091,0.3225806451612903,,,0.5531914893617021,0.0851063829787234,,,,0.2765957446808511,,0.47689468085106385,9.034883720930232,27.25,0.12169312169312169,7.0,9.0,2.0,2.0,1.0,1.0,14.0,3.0,8.0,1.0,24.0,11.0,3.0,4.0,1.0,7.0,3.0,6.0,1.0,1.0,7.0,26.0,22.0,4.0,2.0,1.0,3.0,2.0,7.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,13.0,3.0,8.0,7.0,0.5416666666666666,0.5909090909090909,0.5581395348837209,0.75,0.5,0.75,0.42857142857142855,0.875,0.5,0.046511627906976744,0.1111111111111111,0.038461538461538464,0.5,0.3333333333333333,0.037037037037037035,0.14583333333333334,0.06976744186046512,0.05154639175257732,0.058823529411764705,0.05714285714285714,0.125,0.1891891891891892,0.05263157894736842,0.19148936170212766,0.7777777777777778,0.875,0.7142857142857143,0.5384615384615384,0.56,0.42857142857142855,0.1702127659574468,0.375,0.375,0.6666666666666666,0.5,1.0,0.14285714285714285,1.0,0.14285714285714285,0.4862333333333333,0.4334571428571429,0.15384615384615385,0.16666666666666666,0.11864406779661017,0.11864406779661017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,5454.0,91,-12,167,166,13,21.0,15.0,333,1.0,2.0,6.0,9.0,4.0,11,20.0,186,12.0,,6.0,2.0,2.0,2.0,4,2.0,,,10,4.0,8.0,12.0,2.0,7.0,2.0,,,,,,12,1.0,0.36363636363636365,0.36363636363636365,0.5,0.5,0.55,12.087912087912088,0.10526315789473684,0.0963855421686747,0.1111111111111111,0.12,,,0.05,0.3,0.3333333333333333,0.3333333333333333,1.0,0.7,0.3333333333333333,0.525535,12.711111111111112,24.9,0.07784431137724551,2.0,3.0,,,,,,2.0,5.0,1.0,4.0,,,,,,,,1.0,,3.0,4.0,4.0,,1.0,2.0,2.0,2.0,4.0,,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,1.0,,,,3.0,0.5,0.5,0.4444444444444444,,,,1.5,,1.5,0.1111111111111111,,,0.5,,0.046511627906976744,0.08888888888888889,0.046511627906976744,0.046511627906976744,0.037037037037037035,0.05555555555555555,,0.1111111111111111,0.09090909090909091,0.15,0.6666666666666666,0.6666666666666666,0.5,,,,0.25,0.4,0.5,0.5,,,,,1.0,0.58005,0.55035,,,,0.15,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.2,0.16666666666666666,0.25,0.4,0.4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,3414.0,57,-23,104,104,16,24.0,5.0,208,6.0,2.0,5.0,7.0,2.0,6,15.0,124,6.0,,5.0,2.0,4.0,1.0,5,1.0,,1.0,11,1.0,7.0,8.0,3.0,5.0,1.0,,,,,,15,1.0,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.5769230769230769,0.46153846153846156,13.761467889908255,0.045454545454545456,0.13725490196078433,,0.07692307692307693,,,0.46153846153846156,0.38461538461538464,0.4,0.4,1.0,0.5384615384615384,0.4,0.48958076923076926,5.242857142857143,26.099999999999998,0.15384615384615385,,1.0,,1.0,,1.0,4.0,,,,4.0,1.0,,1.0,,,,1.0,,,,2.0,6.0,,1.0,2.0,,1.0,6.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,1.0,1.0,1.0,,0.25,0.25,0.5714285714285714,,,,,,,0.14285714285714285,,0.16666666666666666,0.5,,0.03571428571428571,0.20689655172413793,,0.020833333333333332,0.05555555555555555,,,0.2,,0.07692307692307693,,,,0.6666666666666666,0.8,0.25,,,,,1.0,,1.0,,,0.6065,0.6065,0.07692307692307693,0.14285714285714285,,,,1.0,,,,,1.0,1.0,,1.0,,,,0.07692307692307693,,,,,,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1631170,1610612748,Jaime Jaquez Jr.,Jaime Jaquez Jr.,1631170,MIA,7350.0,122,-23,228,224,24,31.0,19.0,452,25.0,3.0,9.0,39.0,3.0,13,51.0,255,9.0,,9.0,3.0,6.0,6.0,12,3.0,3.0,3.0,30,4.0,11.0,13.0,4.0,6.0,7.0,,2.0,2.0,2.0,2.0,23,1.0,0.23076923076923078,0.23076923076923078,0.4326923076923077,0.4636363636363636,0.25,25.101214574898783,0.07692307692307693,0.08695652173913043,0.15384615384615385,0.030303030303030304,0.16666666666666666,1.0,0.4807692307692308,0.17307692307692307,0.3333333333333333,0.375,1.0,0.4423076923076923,0.3333333333333333,0.5071567307692308,6.83846153846154,25.407692307692308,0.10526315789473684,8.0,10.0,,,1.0,1.0,8.0,2.0,4.0,1.0,18.0,6.0,1.0,3.0,,2.0,3.0,4.0,1.0,1.0,7.0,20.0,16.0,,6.0,1.0,1.0,1.0,6.0,1.0,2.0,,3.0,3.0,2.0,4.0,1.0,7.0,,,1.0,,7.0,1.0,4.0,7.0,0.5555555555555556,0.5555555555555556,0.46153846153846156,0.3333333333333333,0.75,0.2,0.6,0.2,0.7,0.15384615384615385,0.1,0.2,0.42857142857142855,0.16666666666666666,0.01639344262295082,0.09523809523809523,0.019230769230769232,0.017699115044247787,,0.023809523809523808,,0.0851063829787234,,0.19230769230769232,0.8,0.8888888888888888,0.75,0.32,0.4,0.5,0.07692307692307693,0.5,0.5,,,,0.2,1.0,0.2,0.4703,0.49707000000000007,0.07272727272727272,0.09523809523809523,0.0392156862745098,0.13725490196078433,,4.0,2.0,,2.0,,3.0,2.0,1.0,,,,0.14285714285714285,0.07692307692307693,,,,0.4,,2.0,0.125,1.0,1.0,0.07692307692307693,0.1111111111111111,,,,,,,,,,,,,,,,True,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,5372.0,90,7,173,166,20,17.0,17.0,339,6.0,5.0,20.0,10.0,7.0,22,35.0,175,18.0,3.0,20.0,5.0,9.0,6.0,15,5.0,1.0,5.0,36,4.0,10.0,10.0,1.0,5.0,8.0,1.0,,,,,19,0.8571428571428571,0.3181818181818182,0.3181818181818182,0.484375,0.5147058823529411,0.6875,21.05263157894737,0.0975609756097561,0.11363636363636363,,0.038461538461538464,0.75,,0.1875,0.625,0.25,0.2631578947368421,0.8,0.71875,0.25,0.507396875,9.2,26.136363636363637,0.11560693641618497,1.0,1.0,,,,,4.0,,3.0,2.0,5.0,4.0,,1.0,,,1.0,1.0,2.0,4.0,6.0,2.0,8.0,,1.0,4.0,,,6.0,,,,2.0,,,4.0,2.0,6.0,,,,1.0,4.0,,,4.0,0.2,0.2,0.5,,1.0,,0.3333333333333333,,0.6,0.1,,0.16666666666666666,0.3333333333333333,,,0.1276595744680851,,,,,,0.16216216216216217,,0.03125,1.0,1.0,1.0,0.6666666666666666,0.8,,0.09375,,,,,,,,0.6666666666666666,0.459975,0.4434833333333334,,,,0.17142857142857143,2.0,2.0,1.0,,1.0,,,,,,,,,0.0625,1.0,1.0,1.0,0.5,,,,1.0,,0.045454545454545456,0.05,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,True,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1184.0,20,-19,38,37,5,6.0,2.0,75,,1.0,5.0,,1.0,5,3.0,53,,3.0,5.0,1.0,1.0,,1,,,,2,,2.0,2.0,,2.0,1.0,,,,,,5,,0.2,0.2,0.3,0.3,1.0,20.0,,0.11764705882352941,,,,,,1.0,0.2,0.25,,1.0,0.2,0.51042,,25.96,0.13157894736842105,,,,,,,,,,1.0,,,,,,,,,1.0,,3.0,,,,,1.0,,,2.0,,,,1.0,,1.0,2.0,,3.0,1.0,,1.0,,,,,3.0,,,,,,,1.5,,1.5,,,,0.3333333333333333,,,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.52185,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,0.2857142857142857,1.0,,0.2,0.2,1.0,,,,,,,,,,,,,,,True,,,,,,,,,
201988,1610612748,Patty Mills,Patty Mills,201988,MIA,964.0,16,2,27,27,7,7.0,1.0,54,1.0,2.0,4.0,2.0,3.0,5,10.0,31,9.0,,4.0,2.0,1.0,,1,,,,2,,,,,1.0,3.0,,,,,,7,1.0,0.6,0.6,0.6428571428571429,0.7142857142857143,0.7142857142857143,24.999999999999996,,,,,,,0.14285714285714285,0.5714285714285714,0.5,0.5,1.0,0.7142857142857143,0.5,0.5038357142857144,10.05,25.860000000000003,0.25925925925925924,,,,,,,,,1.0,2.0,,1.0,,,,,,1.0,2.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,0.6666666666666666,,0.4893666666666667,0.14285714285714285,,,0.3,1.0,1.0,,1.0,,1.0,1.0,1.0,,,0.5,,,0.14285714285714285,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,1.0,1.0,0.2,,,,,,,True,,,,,,,,,
201567,1610612748,Kevin Love,Kevin Love,201567,MIA,977.0,16,-22,31,31,1,3.0,2.0,62,2.0,1.0,1.0,3.0,1.0,2,7.0,48,3.0,,1.0,1.0,1.0,,1,,,1.0,2,2.0,8.0,9.0,,2.0,,,,,,,1,1.0,0.5,0.5,0.7,0.7,0.4,18.18181818181818,1.0,0.3333333333333333,1.0,1.0,,,0.4,0.2,1.0,1.0,1.0,0.6,1.0,0.5032300000000001,4.733333333333333,25.5,0.03225806451612903,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,1.0,1.0,,2.0,,,,,,2.0,2.0,2.0,1.0,,,1.0,3.0,3.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,0.5,1.0,0.6666666666666666,1.0,,1.0,,1.0,,0.3333333333333333,,0.5,,1.0,0.2,0.23076923076923078,,0.09090909090909091,0.25,,,0.25,,0.2,1.0,1.0,,0.5,1.0,1.0,,,,,1.0,1.0,,,,0.5895,,,,0.2857142857142857,,,1.0,,,,,,,,1.0,,,,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1631107,1610612748,Nikola Jovic,Nikola Jovic,1631107,MIA,4093.0,68,-24,126,124,3,3.0,13.0,250,3.0,4.0,11.0,5.0,7.0,15,26.0,139,21.0,,11.0,4.0,,3.0,3,2.0,1.0,,9,10.0,17.0,18.0,5.0,6.0,2.0,,3.0,1.0,3.0,1.0,3,1.0,0.4666666666666667,0.4666666666666667,0.575,0.5909090909090909,0.75,17.266187050359715,0.3225806451612903,0.25,0.375,0.3333333333333333,,0.3333333333333333,0.15,0.55,0.36363636363636365,0.36363636363636365,1.0,0.85,0.36363636363636365,0.5431925,6.959999999999999,25.4,0.023809523809523808,1.0,2.0,,,,,,,,,1.0,3.0,,,,3.0,,,,1.0,1.0,,2.0,,1.0,,1.0,,7.0,,1.0,,2.0,,1.0,,1.0,2.0,,,,,4.0,,1.0,1.0,,,0.2,,,0.75,,0.75,0.5,0.2,,0.3333333333333333,1.0,,,0.1891891891891892,0.02631578947368421,0.013513513513513514,,0.03125,,0.13793103448275862,,0.1,0.5,0.5,,,,,,,,,,,,,,0.53625,,0.047619047619047616,0.16666666666666666,0.11538461538461539,0.038461538461538464,3.0,4.0,2.0,,2.0,,2.0,1.0,1.0,,,,,0.2,0.75,0.75,1.0,1.0,,,0.375,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,0.5,0.5,1.0,True,,,,,,,,,
