EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2A,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,LongMidRangeFGM,Corner3FGM,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,OffAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceFtPoints,LongMidRangeAssists,Charge Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,SecondChanceCorner3FGA,DefLongMidRangeReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,LostBallOutOfBoundsTurnovers,on,PenaltyCorner3FGM,Offensive Fouls Drawn,Blocked3s,BlockedArc3,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,Arc3PctBlocked
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,1722.0,29,-1.0,55,54,18.0,22.0,9.0,109,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,6.0,2.0,4.0,12.0,66,1.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,0.3333333333333333,0.5,1.0,0.5,0.3333333333333333,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.4,20.0,0.6666666666666666,0.0625,0.14285714285714285,0.08333333333333333,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.25,0.25,0.1,0.25,0.09090909090909091,0.1,0.2,1.0,0.3,1.0,1.0,0.3333333333333333,0.2,0.1,0.2,0.2,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.7,1.0,0.595765,0.5661,0.5828000000000001,0.1,0.16666666666666666,0.16666666666666666,0.25,7.116666666666667,24.5,0.32727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,3668.0,61,-6.0,117,113,24.0,39.0,17.0,230,,3.0,,,3.0,1.0,1.0,1.0,8.0,17.0,3.0,5.0,2.0,7.0,8.0,18.0,28.0,129,,,3.0,3.0,6.0,9.0,,4.0,15.0,,17.0,8.0,4.0,7.0,2.0,18.0,,,3.0,1.0,6.0,,6.0,,1.0,,1.0,,2.0,1.0,3.0,,1.0,10.0,1.0,,,,4.0,1.0,4.0,3.0,,9.0,24.0,,,0.625,0.4444444444444444,0.5,0.4444444444444444,0.2857142857142857,,0.56,0.75,0.5625,0.56,0.75,0.5625,0.72,20.43795620437956,0.3333333333333333,0.023255813953488372,,0.12,,0.058823529411764705,,,,,,0.047619047619047616,0.05555555555555555,,0.75,0.12,,,,0.12,0.04,0.04,0.68,0.47058823529411764,0.47058823529411764,0.625,,,0.125,0.625,0.6,0.84,0.47058823529411764,0.5157619999999999,0.5268,0.5008375,,,0.10714285714285714,0.32142857142857145,7.485714285714287,26.83888888888889,0.20512820512820512,1.0,2.0,1.0,2.0,1.0,2.0,2.0,9.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.6666666666666666,1.0,1.0,0.5,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1627741,1610612755,Buddy Hield,Buddy Hield,1627741,PHI,267.0,4,5.0,8,7,,,2.0,15,,,,,,,,,2.0,2.0,,,,,2.0,2.0,6.0,5,,,,,,,,,6.0,,2.0,2.0,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.5,,,1.5,,,1.0,23.076923076923077,1.0,0.25,,,0.3333333333333333,0.125,0.14285714285714285,,,0.3333333333333333,,0.25,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.544275,,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201587,1610612755,Nicolas Batum,Nicolas Batum,201587,PHI,3308.0,55,8.0,107,102,24.0,39.0,15.0,209,1.0,3.0,1.0,2.0,,1.0,5.0,1.0,2.0,5.0,2.0,3.0,2.0,4.0,5.0,10.0,21.0,108,1.0,2.0,2.0,2.0,4.0,10.0,2.0,2.0,15.0,2.0,5.0,2.0,1.0,2.0,1.0,5.0,,4.0,6.0,3.0,11.0,4.0,15.0,,,,2.0,2.0,1.0,,3.0,2.0,2.0,5.0,2.0,2.0,,,1.0,,1.0,,,10.0,24.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.6785714285714286,0.5,0.8,0.7,0.5,0.8333333333333334,0.7142857142857143,14.4,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.25,,0.14285714285714285,0.07142857142857142,0.2,,,,0.05555555555555555,0.35294117647058826,,,0.21428571428571427,0.3333333333333333,0.5,,,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.4,0.4,1.0,1.0,0.5,0.2,0.6,0.6666666666666666,0.9285714285714286,0.4,0.5554142857142857,0.61075,0.53017,,,0.09523809523809523,0.47619047619047616,5.65,24.9,0.22429906542056074,,,,,,,1.0,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,0.25,0.3333333333333333,,0.3333333333333333,,,,,,,,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.14285714285714285,1.0,1.0,1.0,0.6,0.6,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,2645.0,44,,83,79,14.0,28.0,12.0,162,,1.0,,1.0,4.0,8.0,,,2.0,5.0,1.0,1.0,6.0,13.0,2.0,5.0,32.0,93,,2.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,,5.0,2.0,4.0,6.0,4.0,16.0,1.0,2.0,5.0,2.0,7.0,3.0,10.0,,,,2.0,1.0,3.0,1.0,5.0,,3.0,5.0,10.0,17.0,,7.0,3.0,3.0,3.0,1.0,,6.0,14.0,0.5,0.5,1.0,0.4,1.0,0.4,0.46153846153846156,,0.5,0.5,0.5,0.6153846153846154,0.5,0.6,0.2777777777777778,31.63265306122449,0.4,0.06896551724137931,0.09090909090909091,0.29411764705882354,0.043478260869565216,0.15217391304347827,0.06666666666666667,,0.16666666666666666,,0.2,,0.3333333333333333,,0.3333333333333333,0.05555555555555555,,,,0.2222222222222222,0.4444444444444444,,0.2777777777777778,0.4,0.4,1.0,0.3333333333333333,,,0.3333333333333333,1.0,0.3333333333333333,0.4,0.4472361111111111,0.3562,0.45095,0.3076923076923077,0.35,0.125,0.1875,12.815384615384618,26.620000000000005,0.1686746987951807,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,,1.0,,,,1.0,,,,,1.0,0.15384615384615385,1.0,,,0.2,0.5,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,4.0,,14.0,,3.0,,,,,,,0.1111111111111111,0.2,0.5,0.5714285714285714,0.5,,,,1.0,1.0,1.0,1.0,1.0,0.125,0.5,0.16666666666666666,,,,,,,True,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,2689.0,45,-19.0,87,82,22.0,29.0,12.0,169,2.0,10.0,,,4.0,2.0,1.0,1.0,1.0,6.0,,2.0,5.0,16.0,1.0,7.0,15.0,104,,,,,3.0,4.0,4.0,6.0,,,6.0,1.0,5.0,6.0,4.0,17.0,,,,4.0,5.0,,5.0,,,,1.0,1.0,,,1.0,,2.0,4.0,3.0,2.0,,,,,,,,4.0,22.0,0.4,0.4,,0.14285714285714285,,0.14285714285714285,0.3125,,0.2826086956521739,,0.2,0.3125,,0.3333333333333333,0.30434782608695654,24.752475247524753,1.0,0.13793103448275862,,,,0.09302325581395349,,,,,,,,,,0.43478260869565216,0.2,0.2,,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.2608695652173913,0.16666666666666666,0.16666666666666666,,,,0.2,0.4,,0.7391304347826086,0.16666666666666666,0.5689826086956522,,0.60842,,,,0.26666666666666666,6.45625,26.657142857142862,0.25287356321839083,2.0,2.0,,,,1.0,2.0,3.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,0.2,,0.5,0.5,,,,0.4,1.0,,2.0,1.0,2.0,,,1.0,,1.0,0.5,,0.16666666666666666,0.5,0.5,1.0,,,,,1.0,,,,,0.5,,1.0,1.0,0.42857142857142855,1.0,0.5,,True,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,1023.0,17,-6.0,34,34,10.0,11.0,5.0,68,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,3.0,36,1.0,1.0,2.0,,,,,2.0,,2.0,,,,1.0,,2.0,,3.0,,4.0,4.0,3.0,7.0,,,,1.0,,2.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,,10.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.375,1.0,,,17.94871794871795,0.3333333333333333,0.2857142857142857,0.25,,,0.18181818181818182,0.16666666666666666,0.25,,,,0.2857142857142857,,,1.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,1.0,1.0,,,,0.3333333333333333,,0.5218666666666667,0.7082,,0.25,0.25,0.6666666666666666,,4.3999999999999995,,0.29411764705882354,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,0.3333333333333333,,0.5,,,,,,,,,,,1.0,,,,1.0,,,,,0.3333333333333333,0.4,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,2407.0,40,-20.0,75,75,8.0,21.0,11.0,150,2.0,3.0,,,3.0,1.0,,,,1.0,,,2.0,7.0,,1.0,6.0,88,,2.0,2.0,,,,4.0,,,,1.0,,,,,,3.0,1.0,1.0,4.0,6.0,4.0,10.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,8.0,1.0,1.0,,,,,0.2857142857142857,,0.25,,,0.3333333333333333,0.3333333333333333,,0.125,11.627906976744185,,0.12903225806451613,0.041666666666666664,0.06666666666666667,0.15789473684210525,0.10869565217391304,0.09302325581395349,,,0.1875,,,,0.2,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.375,0.125,,0.125,,,,,,,,,0.5,,0.5208875,,,0.1111111111111111,0.125,0.3333333333333333,,6.571428571428571,25.0,0.10666666666666667,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,0.3333333333333333,0.16666666666666666,,,,,,,,,2.0,,,,,,,,,0.09090909090909091,0.21428571428571427,,,,,,,2.0,,1.0,,,,,,,,0.25,,,,True,,,,,,,,,,,,,,,,,
200768,1610612755,Kyle Lowry,Kyle Lowry,200768,PHI,478.0,8,7.0,14,14,,2.0,1.0,28,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,133.0,2,2.0,5,5,,4.0,1.0,10,,,,,,,,,,2.0,,,,,,2.0,,2,,,,,,,,,,,2.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,33.333333333333336,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.467475,,,,,,,,26.45,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
