EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,Corner3FGM,StepOutOfBoundsTurnovers,Loose Ball Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,LongMidRangeAssists,FTOffRebounds,Transition Take Fouls,Offensive Fouls Drawn,OffFTReboundPct,PenaltyCorner3Frequency,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Travels,Corner3PctBlocked,SecondChanceCorner3Accuracy,DefensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceCorner3PctAssisted,OffensiveGoaltends,on
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,8441.0,141.0,-26.0,268,262,87,87.0,31.0,530,3.0,9.0,2.0,3.0,5.0,11.0,2.0,3.0,4.0,1.0,8.0,16.0,1.0,1.0,3.0,4.0,10.0,23.0,8.0,20.0,6.0,50.0,321.0,2.0,1.0,2.0,3.0,1.0,5.0,3.0,4.0,11.0,16.0,4.0,24.0,16.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,7.0,5.0,12.0,2.0,14.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,7.0,1.0,2.0,7.0,16.0,1.0,4.0,9.0,1.0,8.0,4.0,11.0,84,0.8,0.8,1.0,0.4,0.5,0.75,0.4,0.43478260869565216,0.2,0.5116279069767442,0.375,0.6111111111111112,0.5319148936170213,0.375,0.6111111111111112,0.46511627906976744,0.043478260869565216,0.09090909090909091,17.704918032786885,0.2857142857142857,0.08620689655172414,0.03333333333333333,0.11290322580645161,0.1,0.01680672268907563,0.043478260869565216,0.038461538461538464,0.058823529411764705,0.03333333333333333,0.2727272727272727,0.1111111111111111,0.11764705882352941,0.20930232558139536,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2558139534883721,0.45454545454545453,0.5,0.8,0.06976744186046512,0.6666666666666666,0.6666666666666666,1.0,0.09302325581395349,0.37209302325581395,0.5,0.5,1.0,0.5,0.25,0.25,1.0,1.0,0.3333333333333333,0.4444444444444444,0.75,0.6744186046511628,0.5,0.5283209302325582,0.535,0.5200888888888889,0.0851063829787234,0.14814814814814814,0.06,0.22,7.856521739130436,25.265000000000004,0.3246268656716418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,10619.0,177.0,-2.0,332,326,81,64.0,35.0,658,20.0,30.0,7.0,10.0,18.0,29.0,,2.0,,,,,,,,,38.0,61.0,,,13.0,89.0,377.0,10.0,,,15.0,9.0,14.0,,,20.0,58.0,18.0,,,,3.0,4.0,2.0,6.0,1.0,2.0,14.0,8.0,19.0,15.0,36.0,12.0,48.0,5.0,5.0,,3.0,3.0,5.0,,8.0,1.0,2.0,11.0,19.0,,3.0,23.0,,20.0,11.0,20.0,80,0.7631578947368421,0.8529411764705882,,,,,,0.6229508196721312,0.6428571428571429,0.6229508196721312,0.7,0.6428571428571429,0.6357142857142857,0.625,0.625,,0.04918032786885246,0.06896551724137931,20.867208672086722,0.375,0.189873417721519,0.09876543209876543,0.21839080459770116,0.20481927710843373,0.08163265306122448,0.21428571428571427,0.05128205128205128,0.25,0.14285714285714285,0.3,0.19117647058823528,0.3157894736842105,0.4918032786885246,0.6666666666666666,0.6896551724137931,0.7,0.47540983606557374,0.6206896551724138,0.6666666666666666,0.8333333333333334,0.03278688524590164,,,,,,,,,0.7,,,,,0.7142857142857143,,,0.4918032786885246,,0.5402967213114754,0.54765,0.6144214285714286,0.15942028985507245,0.15942028985507245,0.16853932584269662,0.2247191011235955,4.329508196721312,,0.24397590361445784,4.0,6.0,7.0,1.0,2.0,8.0,1.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.7,0.03333333333333333,0.25,0.06060606060606061,0.06818181818181818,0.045454545454545456,0.2631578947368421,0.6666666666666666,0.5714285714285714,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,5112.0,85.0,-41.0,157,160,43,44.0,19.0,317,1.0,3.0,1.0,1.0,2.0,5.0,,1.0,6.0,,2.0,5.0,1.0,1.0,,,3.0,9.0,3.0,11.0,,15.0,198.0,1.0,1.0,1.0,5.0,,2.0,,,,4.0,2.0,9.0,5.0,2.0,2.0,,1.0,1.0,1.0,,3.0,,4.0,1.0,5.0,1.0,6.0,1.0,,1.0,1.0,,3.0,1.0,4.0,2.0,2.0,2.0,5.0,,1.0,1.0,,,,,41,0.6666666666666666,1.0,1.0,0.2727272727272727,1.0,,0.2727272727272727,0.3333333333333333,,0.375,1.25,,0.375,1.25,,0.55,0.2222222222222222,,13.48314606741573,0.25,0.02702702702702703,,0.1,0.06493506493506493,0.011627906976744186,,,,,0.16666666666666666,0.09375,0.125,0.15,0.3333333333333333,1.0,,0.25,0.4,0.4,1.0,0.05,,,,0.3,0.25,0.4,0.4,1.0,0.5,,0.5,1.0,1.0,0.5,,,0.7,0.4,0.531845,,0.4687,,,0.3333333333333333,,7.311111111111111,24.563636363636363,0.27388535031847133,1.0,,1.0,,,2.0,,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,0.6666666666666666,,0.03225806451612903,0.047619047619047616,,,,1.0,,1.0,2.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,10118.0,169.0,-27.0,317,317,54,68.0,36.0,634,6.0,12.0,3.0,5.0,2.0,8.0,,,13.0,,3.0,7.0,,,,1.0,8.0,20.0,8.0,20.0,8.0,48.0,372.0,5.0,,,8.0,3.0,5.0,,2.0,6.0,8.0,8.0,24.0,7.0,3.0,4.0,7.0,3.0,10.0,3.0,3.0,23.0,8.0,5.0,6.0,11.0,16.0,27.0,,,,4.0,2.0,,2.0,4.0,1.0,1.0,6.0,18.0,,,6.0,,8.0,4.0,6.0,51,0.5,0.5714285714285714,1.0,0.4,,,0.4,0.4,0.6,0.5,0.6,0.42857142857142855,0.5454545454545454,0.6666666666666666,0.42857142857142855,0.5,0.2,0.125,13.48314606741573,1.0,0.08108108108108109,0.10526315789473684,0.0625,0.07142857142857142,0.10067114093959731,0.07407407407407407,0.16216216216216217,,0.1276595744680851,,0.07692307692307693,,0.3,0.5,0.6666666666666666,0.5,0.2,0.25,0.2857142857142857,0.5,,,,,0.325,0.175,0.42857142857142855,0.42857142857142855,1.0,0.6,,,,,0.7142857142857143,0.14285714285714285,,0.8,0.42857142857142855,0.5635375,0.5569,0.6491357142857143,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.125,4.42,24.384999999999998,0.17034700315457413,2.0,3.0,3.0,2.0,,2.0,,2.0,7.0,,1.0,,,,,,,,,,,,2.0,,0.6,0.25,,0.0958904109589041,0.0784313725490196,0.13636363636363635,0.05263157894736842,,0.6666666666666666,0.6,5.0,,2.0,0.38461538461538464,0.38461538461538464,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.14285714285714285,,,,,,,,,,,,,,,,,,,True
201935,1610612746,James Harden,James Harden,201935,LAC,14491.0,242.0,-48.0,451,448,111,109.0,54.0,899,3.0,10.0,,4.0,17.0,28.0,2.0,4.0,4.0,1.0,16.0,43.0,1.0,5.0,6.0,11.0,22.0,42.0,18.0,47.0,29.0,127.0,537.0,,1.0,6.0,3.0,6.0,10.0,6.0,11.0,44.0,8.0,36.0,12.0,43.0,16.0,4.0,33.0,15.0,48.0,9.0,10.0,111.0,1.0,11.0,12.0,24.0,3.0,27.0,6.0,5.0,1.0,10.0,6.0,4.0,4.0,14.0,1.0,3.0,6.0,13.0,,1.0,31.0,1.0,32.0,10.0,42.0,108,0.18181818181818182,0.18181818181818182,0.2222222222222222,0.3829787234042553,0.16666666666666666,0.5454545454545454,0.3829787234042553,0.5238095238095238,0.6,0.550561797752809,0.25,0.7142857142857143,0.6237623762376238,0.25,0.8269230769230769,0.5280898876404494,0.09523809523809523,0.10714285714285714,22.417153996101366,0.7142857142857143,0.11214953271028037,0.008333333333333333,0.1,0.10599078341013825,0.0136986301369863,0.022222222222222223,,0.037037037037037035,0.15625,0.0625,0.09523809523809523,0.11538461538461539,0.11235955056179775,0.3,0.3333333333333333,0.6666666666666666,0.3146067415730337,0.6071428571428571,0.68,0.11764705882352941,0.0449438202247191,0.5,0.5,,0.0449438202247191,0.48314606741573035,0.37209302325581395,0.38095238095238093,0.25,,0.16666666666666666,0.8333333333333334,0.2,,0.19047619047619047,0.5238095238095238,0.5454545454545454,0.6404494382022472,0.37209302325581395,0.49950730337078647,0.49110000000000004,0.49077857142857145,0.1326530612244898,0.20833333333333334,0.023622047244094488,0.3464566929133858,7.397619047619047,26.331914893617025,0.24611973392461198,,1.0,,,14.0,,6.0,20.0,2.0,1.0,2.0,1.0,,4.0,3.0,6.0,,,3.0,3.0,6.0,3.0,1.0,2.0,,0.1,0.07692307692307693,0.020202020202020204,0.014705882352941176,0.03225806451612903,0.046511627906976744,0.5,,0.25,2.0,,1.0,0.5,0.5,,,3.0,,,,,,42.0,1.0,2.0,1.0,3.0,0.02127659574468085,0.023255813953488372,0.06,,,,,,,,,,,True
201566,1610612746,Russell Westbrook,Russell Westbrook,201566,LAC,4743.0,79.0,-5.0,152,148,67,55.0,24.0,300,6.0,11.0,3.0,6.0,,5.0,,4.0,7.0,,2.0,7.0,,1.0,1.0,3.0,6.0,20.0,4.0,14.0,4.0,28.0,177.0,4.0,,1.0,2.0,3.0,11.0,3.0,8.0,17.0,6.0,6.0,12.0,7.0,2.0,3.0,3.0,4.0,7.0,2.0,2.0,18.0,4.0,6.0,5.0,12.0,5.0,17.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,7.0,1.0,4.0,,6.0,,,5.0,,5.0,3.0,17.0,67,0.5,0.5,1.0,0.2857142857142857,,0.375,0.2857142857142857,0.3,0.2727272727272727,0.35294117647058826,0.2,0.39473684210526316,0.3888888888888889,0.2,0.425,0.4117647058823529,0.15,0.4,23.88888888888889,0.5714285714285714,0.13157894736842105,0.0851063829787234,0.16666666666666666,0.14864864864864866,0.06329113924050633,0.1,0.1,,0.18181818181818182,0.16666666666666666,0.16,0.18181818181818182,0.3235294117647059,0.5454545454545454,0.6,0.5,0.14705882352941177,,,,0.11764705882352941,,,,0.20588235294117646,0.20588235294117646,0.2857142857142857,0.2857142857142857,1.0,0.6,,0.2,,,0.3157894736842105,0.15789473684210525,0.3333333333333333,0.7352941176470589,0.2857142857142857,0.545635294117647,0.5345625,0.5514657894736842,0.08333333333333333,0.13636363636363635,0.07142857142857142,0.6071428571428571,6.2700000000000005,24.542857142857144,0.4407894736842105,1.0,3.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,3.0,,1.0,,3.0,,,,3.0,3.0,2.0,1.0,,0.25,0.09090909090909091,0.3333333333333333,0.03125,0.05,,,0.6666666666666666,0.3333333333333333,0.5,2.0,,,0.2857142857142857,0.2857142857142857,1.0,5.0,,,,1.0,,0.2631578947368421,,,,,,,,,2.0,0.4,,,,,,,,,True
202331,1610612746,Paul George,Paul George,202331,LAC,11369.0,189.0,-31.0,348,347,74,75.0,40.0,695,7.0,11.0,1.0,2.0,6.0,11.0,6.0,16.0,9.0,1.0,8.0,30.0,,3.0,2.0,6.0,19.0,38.0,13.0,39.0,14.0,91.0,419.0,3.0,1.0,4.0,9.0,6.0,8.0,3.0,8.0,32.0,18.0,20.0,27.0,30.0,8.0,3.0,15.0,8.0,23.0,4.0,8.0,54.0,1.0,18.0,9.0,30.0,2.0,32.0,5.0,4.0,1.0,9.0,5.0,2.0,4.0,11.0,1.0,1.0,10.0,17.0,,,18.0,,16.0,3.0,30.0,71,0.47368421052631576,0.5,0.6923076923076923,0.3333333333333333,0.25,0.375,0.3333333333333333,0.5,0.75,0.5,0.5,0.65625,0.5357142857142857,0.5625,0.7272727272727273,0.5064935064935064,0.07894736842105263,0.2727272727272727,24.050632911392405,0.8181818181818182,0.1125,0.011111111111111112,0.20930232558139536,0.16265060240963855,0.012121212121212121,,0.023809523809523808,0.09523809523809523,0.14583333333333334,,0.23880597014925373,0.10526315789473684,0.14285714285714285,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.14285714285714285,0.5454545454545454,0.75,0.16666666666666666,0.2077922077922078,0.375,0.375,0.5,0.11688311688311688,0.38961038961038963,0.26666666666666666,0.2962962962962963,0.75,0.14285714285714285,0.14285714285714285,0.42857142857142855,,,0.125,0.375,0.3333333333333333,0.6493506493506493,0.26666666666666666,0.513888961038961,0.59,0.46399999999999997,0.0379746835443038,0.075,0.0989010989010989,0.3516483516483517,10.573684210526318,25.220512820512823,0.21264367816091953,1.0,1.0,2.0,2.0,11.0,2.0,4.0,7.0,1.0,3.0,,1.0,,1.0,5.0,2.0,1.0,1.0,,2.0,3.0,3.0,2.0,3.0,0.6666666666666666,,0.2727272727272727,0.013333333333333334,,0.043478260869565216,,1.0,1.0,0.5,5.0,,,0.5555555555555556,0.625,0.6,2.0,,,,2.0,,0.125,12.0,4.0,,1.0,,0.10256410256410256,0.1,,1.0,0.5,1.0,1.0,0.1111111111111111,1.0,,,,,True
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,3418.0,57.0,-14.0,105,105,15,13.0,9.0,210,6.0,6.0,1.0,1.0,4.0,9.0,,2.0,2.0,,,3.0,,2.0,,1.0,10.0,17.0,,5.0,2.0,22.0,122.0,1.0,,2.0,2.0,2.0,3.0,,2.0,5.0,8.0,12.0,,3.0,,,1.0,3.0,4.0,3.0,,11.0,1.0,6.0,4.0,12.0,3.0,15.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,,,1.0,3.0,,,3.0,,3.0,2.0,5.0,15,0.4,0.4444444444444444,,,,,,0.5882352941176471,0.6666666666666666,0.45454545454545453,0.3333333333333333,0.4,0.4782608695652174,0.3333333333333333,0.4166666666666667,0.22727272727272727,,,23.27586206896552,0.75,0.13793103448275862,0.034482758620689655,0.23076923076923078,0.18181818181818182,0.058823529411764705,,,0.125,0.1875,,0.2,0.3333333333333333,0.2727272727272727,1.0,1.0,0.5,0.4090909090909091,0.4444444444444444,0.4444444444444444,0.25,0.09090909090909091,,,,0.09090909090909091,0.13636363636363635,,,,0.3333333333333333,,0.6666666666666666,,,0.2,0.2,,0.5,,0.5492159090909091,0.524,0.53991,0.08695652173913043,0.1111111111111111,0.09090909090909091,0.22727272727272727,7.705882352941175,24.98,0.14285714285714285,1.0,1.0,1.0,,1.0,2.0,,1.0,2.0,2.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,1.0,,0.5,0.09090909090909091,,0.25,,,1.0,1.0,,,,,,,1.0,,,,,,0.2,,,1.0,,,,,,,,,,,,1.0,0.16666666666666666,,,True
200782,1610612746,P.J. Tucker,P.J. Tucker,200782,LAC,1486.0,25.0,-21.0,43,43,7,,9.0,86,1.0,1.0,,,,1.0,,,3.0,1.0,,,,,,,1.0,2.0,2.0,3.0,,8.0,62.0,,1.0,1.0,3.0,,,1.0,1.0,3.0,2.0,,6.0,,,,,,,,,,,,,,3.0,3.0,,,,,,3.0,,3.0,,,3.0,6.0,,2.0,1.0,,,,3.0,7,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,,0.8,1.5,1.5,0.8,1.5,1.5,0.6,,,14.545454545454545,,,,,,0.1111111111111111,,,,,,,,0.2,1.0,1.0,1.0,0.2,,,,,,,,0.6,,,,,,1.0,,,,,,,0.8,,0.57931,,0.60105,,,0.375,0.375,5.7,22.933333333333334,0.16279069767441862,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,0.2,0.18181818181818182,0.25,,,,,2.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,True
1630538,1610612746,Bones Hyland,Bones Hyland,1630538,LAC,27.0,,,1,1,1,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
