EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,Corner3FGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,FTDefRebounds,ShootingFouls,DefFTReboundPct,ShortMidRangePctAssisted,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3FGA,SecondChanceFG3A,ShortMidRangeAssists,SecondChanceCorner3Frequency,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyCorner3FGA,ThreePtAssists,Arc3Assists,PenaltyCorner3Frequency,on,SecondChanceAtRimFGA,Corner3FGM,PenaltyFtPoints,PtsUnassisted3s,Corner3Assists,Steals,BadPassSteals,LostBallSteals,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PtsPutbacks,SelfOReb,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,DefensiveGoaltends,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGA,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceArc3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BlockedAtRim,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1626153,1610612748,Delon Wright,Delon Wright,1626153,MIA,320.0,5,1,9,9,18,1.0,1.0,1.0,1.0,8,1.0,1.0,0.5,1.0,1.0,22.22222222222222,0.5,0.5,0.5,0.4501,7.6,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628418,1610612748,Thomas Bryant,Thomas Bryant,1628418,MIA,1066.0,18,-4,31,32,63,2.0,1.0,5.0,2.0,31,1.0,,0.2857142857142857,,,30.3030303030303,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.5682785714285714,3.8600000000000003,25.299999999999997,5.0,4.0,2.0,3.0,3.0,2.0,1.0,5.0,2.0,12.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,0.4,0.4,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,0.75,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.1111111111111111,0.1875,0.125,0.2,0.25,0.25,0.125,1.0,0.42857142857142855,1.0,1.0,0.6666666666666666,1.0,1.0,0.14285714285714285,0.465,0.465,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,1066.0,18,-4,31,32,63,1.0,1.0,3.0,1.0,31,1.0,,0.25,,,12.121212121212121,0.25,0.25,0.75,0.5669,4.7,25.4,5.0,4.0,2.0,1.0,2.0,1.0,,2.0,,4.0,,,,,,,4.0,,,,,,,,,2.0,3.0,,3.0,,,,1.0,,,,,,5.0,,1.0,1.0,0.6666666666666666,,,0.5,,,0.5,,,,0.2857142857142857,,,,0.125,,,,0.5,,,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,0.16129032258064516,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631107,1610612748,Nikola Jovic,Nikola Jovic,1631107,MIA,903.0,15,1,26,27,53,2.0,1.0,4.0,2.0,22,1.0,,0.3333333333333333,,,21.428571428571427,0.3333333333333333,0.16666666666666666,0.5,0.5131416666666667,8.7,24.9,5.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,,7.0,,,,,,3.0,4.0,,3.0,3.0,3.0,6.0,,,5.0,1.0,6.0,,6.0,,,,1.0,2.0,,,,3.0,5.0,,1.0,1.0,0.5,,,0.5833333333333334,,1.5,0.5833333333333334,,1.5,,0.16666666666666666,,0.5555555555555556,,0.4,,,,,0.625,,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,0.16666666666666666,,0.5352,,,,0.42857142857142855,0.19230769230769232,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612748,Patty Mills,Patty Mills,201988,MIA,469.0,8,4,14,13,27,1.0,1.0,1.0,1.0,10,1.0,,0.5,,,13.333333333333334,0.5,0.5,0.5,0.467475,7.1,26.8,5.0,4.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467475,,,,,0.35714285714285715,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,597.0,10,-8,17,19,36,,,2.0,,21,,,,,,11.11111111111111,,,0.5,0.5036,11.85,,,,1.0,1.0,1.0,,,2.0,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,400.0,7,-3,12,13,25,,1.0,,2.0,12,1.0,,1.0,,,15.384615384615383,,0.5,1.0,0.56595,,25.6,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,360.0,6,-10,10,11,21,2.0,,2.0,,18,,,,,,30.0,1.0,,,0.42395,6.2,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631115,1610612748,Orlando Robinson,Orlando Robinson,1631115,MIA,149.0,2,3,5,4,9,,,,1.0,2,,,1.0,,,16.666666666666668,,,1.0,0.56325,,23.8,5.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,1.0,,0.5,,,,,1.0,,,,,,,,1.0,,0.56325,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626153,1610612748,Delon Wright,Delon Wright,1626153,MIA,6118.0,102,-22,195,198,393,4.0,4.0,9.0,9.0,236,4.0,1.0,0.5,0.1111111111111111,0.25,9.223300970873787,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.5538777777777777,3.8000000000000003,25.077777777777776,43.0,50.0,10.0,4.0,5.0,2.0,5.0,6.0,2.0,32.0,,1.0,,,,2.0,4.0,8.0,2.0,7.0,1.0,19.0,1.0,1.0,4.0,6.0,10.0,2.0,12.0,,,,5.0,6.0,2.0,,,2.0,43.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.8333333333333334,,,0.8421052631578947,,0.5,,0.15384615384615385,0.0196078431372549,0.08,0.02702702702702703,0.11235955056179775,0.022727272727272728,0.02857142857142857,,0.2222222222222222,0.075,0.1,0.2777777777777778,0.8,0.8,0.5,0.5,0.6666666666666666,0.2777777777777778,,0.6153,,,,0.0625,0.2205128205128205,,4.0,,,,3.0,,,6.0,,1.0,15.0,3.0,2.0,0.8333333333333334,0.6666666666666666,,0.6666666666666666,0.13636363636363635,,0.75,0.75,0.6666666666666666,,,0.75,,,,,,1.0,,,,1.0,5.0,4.0,1.0,False,1.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034482758620689655,0.125,1.0,0.6,0.6,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
