EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,DefTwoPtRebounds,Steals,LostBallSteals,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGA,SecondChanceFG2A,OffThreePtRebounds,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyArc3FGA,HeaveAttempts,Arc3Assists,BadPassSteals,Offensive Fouls,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,PenaltyArc3Frequency,SecondChanceFtPoints,Charge Fouls,Charge Fouls Drawn,AtRimPctBlocked,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PenaltyFG2M,PtsPutbacks,LongMidRangeAssists,SecondChanceTurnovers,SecondChanceFg2Pct,PenaltyFg2Pct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,on,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,FTDefRebounds,RecoveredBlocks,DefFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,FTOffRebounds,OffFTReboundPct,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,2046.0,34,8.0,72,68,5.0,14,4,140,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,9.0,3.0,8.0,6.0,12.0,1.0,25.0,72,1.0,1.0,1.0,3.0,2.0,4.0,15.0,3.0,9.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,2.0,2,1.0,3,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,1.0,0.5,0.375,0.6,0.75,0.5952380952380952,0.75,0.6,0.125,0.3333333333333333,32.89473684210526,0.5,0.07692307692307693,0.08695652173913043,0.05714285714285714,0.03571428571428571,0.5,0.125,0.1,0.1,0.5,0.5,0.15,0.3333333333333333,0.5,1.0,0.15,0.3333333333333333,0.3333333333333333,0.15,0.6666666666666666,0.6666666666666666,1.0,0.45,0.4444444444444444,0.4444444444444444,0.75,0.5,0.5,1.0,0.7,0.4444444444444444,0.5282125000000001,0.63475,0.047619047619047616,0.1111111111111111,0.12,8.875,25.516666666666666,0.06944444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1627752,1610612747,Taurean Prince,Taurean Prince,1627752,LAL,2806.0,47,,99,96,17.0,30,8,195,1.0,2.0,,2.0,2.0,,,,1.0,,1.0,1.0,3.0,3.0,4.0,1.0,4.0,4.0,13.0,107,,,1.0,2.0,4.0,2.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,,,3.0,,3.0,5,,5,,,,,,,,,,5.0,4.0,,4.0,1.0,,,,2.0,17.0,,0.6666666666666666,0.6666666666666666,1.0,0.25,,0.25,0.75,0.5625,,0.65,0.5,0.5,,,9.25925925925926,,,0.11538461538461539,0.11363636363636363,,,0.15789473684210525,,0.25,0.5,0.5,0.25,1.0,1.0,1.0,,,,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,1.0,,0.75,0.3333333333333333,0.52905625,0.61245,0.1111111111111111,0.2,0.15384615384615385,3.925,24.924999999999997,0.1717171717171717,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0.5,0.75,0.75,0.1111111111111111,0.14285714285714285,0.16666666666666666,1.0,0.5,1.0,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,1440.0,24,-15.0,45,46,7.0,16,3,91,2.0,6.0,,,,,,1.0,1.0,,,,,2.0,6.0,1.0,1.0,1.0,8.0,59,,,,,4.0,,3.0,,,,,,,,,,,,2.0,1.0,3,3.0,6,2.0,,,,,,,,,2.0,2.0,,2.0,1.0,,,,,7.0,,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,0.5,,0.5,,0.14285714285714285,,,16.3265306122449,,0.13333333333333333,0.06666666666666667,0.12,0.15,,0.1,0.5,0.8571428571428571,0.3333333333333333,0.3333333333333333,,,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,1.0,,0.641842857142857,,0.125,0.14285714285714285,,1.2833333333333332,23.6,0.15555555555555556,,,,,,,2.0,,,1.0,,,,,,0.2,0.3333333333333333,,,,,,2.0,2.0,1.0,0.2,0.25,0.25,1.0,1.0,0.5724,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629216,1610612747,Gabe Vincent,Gabe Vincent,1629216,LAL,4153.0,69,-9.0,143,138,18.0,33,10,281,1.0,1.0,,,2.0,1.0,2.0,1.0,5.0,,1.0,,2.0,2.0,5.0,1.0,7.0,,7.0,158,,,2.0,,4.0,,3.0,,1.0,,,2.0,1.0,3.0,,,2.0,7.0,,4.0,7,1.0,8,,2.0,,2.0,1.0,,,3.0,,8.0,,,,,,,,,18.0,,1.0,1.0,1.0,0.14285714285714285,,0.16666666666666666,0.4,0.2916666666666667,,0.2916666666666667,,0.5833333333333334,,,9.74025974025974,0.6666666666666666,,0.1,0.1044776119402985,0.01639344262295082,,0.10344827586206896,,0.08333333333333333,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,0.5,0.5,0.4166666666666667,0.2,0.2,1.0,0.16666666666666666,,,,,0.5,,0.6666666666666666,,0.5281681818181818,0.5853,,,,10.48,27.27142857142857,0.1258741258741259,,,,,,,3.0,2.0,1.0,4.0,,,,,,0.1111111111111111,,0.25,,,,,,,1.0,0.041666666666666664,,0.058823529411764705,1.0,,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.09090909090909091,1.0,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,2675.0,45,-11.0,90,88,8.0,11,5,178,8.0,14.0,,1.0,2.0,1.0,2.0,,,,,2.0,7.0,10.0,18.0,2.0,7.0,4.0,30.0,101,,,,2.0,12.0,8.0,3.0,3.0,7.0,2.0,3.0,8.0,4.0,12.0,2.0,5.0,3.0,28.0,,4.0,7,,7,,3.0,1.0,2.0,2.0,,1.0,5.0,1.0,3.0,5.0,1.0,4.0,2.0,,,,2.0,8.0,,0.6,0.6,0.5,0.2857142857142857,,0.2857142857142857,0.5555555555555556,0.52,,0.5555555555555556,1.0,0.28,0.16666666666666666,0.5,33.68421052631579,0.6,,0.17391304347826086,0.18421052631578946,,,0.17647058823529413,,0.56,0.5714285714285714,0.6666666666666666,0.08,0.5,1.0,1.0,0.08,0.5,0.5,,,,,0.28,0.2857142857142857,0.2857142857142857,0.5,,,,0.84,0.2857142857142857,0.585592,,0.07407407407407407,0.1,0.06666666666666667,4.455555555555556,26.5,0.08888888888888889,,,,,2.0,2.0,3.0,2.0,,1.0,,,,,1.0,0.2,0.1111111111111111,0.5,,,,0.06666666666666667,,,,,,,0.625,,,,,2.0,2.0,,0.25,0.16666666666666666,,,2.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,597.0,10,-2.0,21,19,1.0,1,2,40,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,2.0,3,,3,,,,,,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.3333333333333333,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,,,,,,,1.0,,,3.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203076,1610612747,Anthony Davis,Anthony Davis,203076,LAL,3658.0,61,-4.0,127,122,13.0,27,9,249,9.0,12.0,2.0,7.0,13.0,,3.0,,,,,,1.0,16.0,28.0,,1.0,6.0,38.0,138,5.0,,,4.0,20.0,12.0,,,1.0,,3.0,5.0,1.0,6.0,,4.0,,13.0,1.0,13.0,19,3.0,22,,2.0,1.0,,2.0,,2.0,4.0,1.0,4.0,8.0,1.0,8.0,4.0,1.0,1.0,1.0,4.0,13.0,1.0,0.625,0.6666666666666666,,,,,0.5714285714285714,0.5517241379310345,0.4,0.5757575757575758,0.4,0.034482758620689655,0.10714285714285714,0.15384615384615385,27.00729927007299,0.5,0.030303030303030304,0.3611111111111111,0.31666666666666665,0.05555555555555555,,0.32,,0.41379310344827586,0.75,0.8181818181818182,0.4482758620689655,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.10344827586206896,,,,,,,0.034482758620689655,,,,0.4,,,0.4482758620689655,,0.5445672413793103,0.5396799999999999,0.12121212121212122,0.125,0.10526315789473684,6.503571428571427,24.9,0.10236220472440945,,,,,6.0,,6.0,,,1.0,,,,0.75,0.75,0.25,0.2727272727272727,0.25,,,,0.15789473684210525,3.0,4.0,2.0,0.09523809523809523,0.07692307692307693,,0.6666666666666666,0.75,0.6381,,,1.0,,1.0,0.2,0.45454545454545453,,,,,,0.08333333333333333,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.75,0.4,0.3333333333333333,0.6666666666666666,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,2384.0,40,-18.0,81,78,13.0,16,6,159,,1.0,,5.0,7.0,,,,1.0,,,1.0,5.0,5.0,8.0,1.0,6.0,8.0,21.0,95,2.0,,2.0,4.0,2.0,8.0,,3.0,4.0,1.0,1.0,4.0,1.0,5.0,,2.0,2.0,11.0,1.0,2.0,2,1.0,3,,3.0,,2.0,,,1.0,3.0,,1.0,5.0,,8.0,3.0,,,,4.0,13.0,,0.2,0.2,,0.16666666666666666,,0.2,0.625,0.4642857142857143,0.25,0.5833333333333334,0.4,0.42857142857142855,0.125,0.14285714285714285,23.863636363636363,1.0,0.041666666666666664,0.1,0.05263157894736842,0.02702702702702703,,0.125,,0.07142857142857142,,,0.5,0.7142857142857143,0.8333333333333334,0.2,,,,0.07142857142857142,,,,0.35714285714285715,0.2,0.2,,,,,0.5,0.25,0.4815708333333333,0.43795,0.17647058823529413,0.2727272727272727,0.19047619047619047,7.6,36.71666666666667,0.16049382716049382,,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.1,,,,,2.0,1.0,1.0,2.0,,,,,0.5,,,,,,,,1.0,,,,,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203915,1610612747,Spencer Dinwiddie,Spencer Dinwiddie,203915,LAL,1006.0,17,6.0,37,35,8.0,17,3,72,2.0,2.0,,,1.0,,,,,,,,1.0,2.0,3.0,,1.0,3.0,7.0,36,,,1.0,,2.0,2.0,,,1.0,,,2.0,,2.0,,2.0,,4.0,,,1,,1,,,,,,,,,,,2.0,,4.0,2.0,,,,,8.0,,0.5,0.5,,,,,0.6666666666666666,0.5,,0.5833333333333334,,0.25,,,15.0,,,,0.05263157894736842,,,,,0.5,1.0,1.0,0.25,,,,,,,,,,,0.25,,,,,,,0.75,,0.5844625,0.52185,0.3333333333333333,0.4,,2.9,27.7,0.21621621621621623,,,,,,,1.0,,,,,,,,,0.1111111111111111,,0.2,,,,,,,,,,,0.5,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,9035.0,151,14.0,293,293,62.0,63,21,586,8.0,9.0,3.0,1.0,7.0,2.0,5.0,,2.0,,,8.0,30.0,11.0,21.0,8.0,32.0,,46.0,325,3.0,1.0,6.0,9.0,12.0,10.0,15.0,9.0,30.0,8.0,,8.0,9.0,17.0,3.0,4.0,3.0,43.0,,7.0,11,,11,,3.0,2.0,2.0,2.0,,1.0,5.0,1.0,5.0,2.0,1.0,,,,,,9.0,60.0,,0.5454545454545454,0.5454545454545454,0.625,0.25,0.16666666666666666,0.25,0.5238095238095238,0.4339622641509434,0.5,0.4339622641509434,0.5,0.6037735849056604,,,18.29652996845426,0.6,,0.10294117647058823,0.07006369426751592,,,0.12,,0.16981132075471697,0.8888888888888888,0.8888888888888888,0.1320754716981132,0.14285714285714285,0.14285714285714285,1.0,0.09433962264150944,0.4,0.4,0.03773584905660377,,,,0.5660377358490566,0.26666666666666666,0.26666666666666666,0.625,0.3333333333333333,,,0.7735849056603774,0.26666666666666666,0.5379169811320755,0.5568666666666666,,,0.1956521739130435,7.461904761904763,25.85625,0.21160409556313994,1.0,3.0,1.0,4.0,3.0,,4.0,4.0,2.0,2.0,,,0.25,0.375,0.375,0.0449438202247191,0.08,0.08,0.75,0.3333333333333333,1.0,0.06521739130434782,,,,,,,0.625,,0.6318,6.0,,6.0,2.0,,,0.05555555555555555,,0.6666666666666666,,,,,,3.0,,3.0,,1.0,,,1.0,,,1.0,False,1.0,1.0,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,
