EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,LongMidRangeAssists,Travels,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,BlockedLongMidRange,OffLongMidRangeReboundPct,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,LongMidRangePctBlocked,Transition Take Fouls Drawn
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,9872.0,165,-46,317,319,64.0,32.0,35.0,636,23.0,34.0,1.0,3.0,3.0,3.0,12.0,19.0,3.0,9.0,3.0,8.0,1.0,1.0,2.0,5.0,15.0,1.0,2.0,6.0,38.0,62.0,8.0,23.0,13.0,113.0,396,5.0,8.0,2.0,3.0,13.0,4.0,8.0,3.0,8.0,4.0,21.0,34.0,42.0,15.0,9.0,4.0,1.0,14.0,5.0,5.0,4.0,11.0,15.0,8.0,3.0,3.0,1.0,41.0,3.0,3.0,1.0,9.0,10.0,2.0,21.0,7.0,28.0,1.0,5.0,3.0,2.0,11.0,2.0,5.0,7.0,2.0,6.0,1.0,18.0,4.0,3.0,4.0,13.0,1.0,2.0,21.0,3.0,25.0,1.0,11.0,2.0,21.0,63.0,2.0,0.4473684210526316,0.4722222222222222,0.625,0.34782608695652173,0.375,0.36363636363636365,0.6129032258064516,0.625,0.5,0.5882352941176471,0.5,0.53125,0.5824742268041238,0.5416666666666666,0.5526315789473685,0.27058823529411763,0.08064516129032258,0.08823529411764706,0.10526315789473684,32.12290502793296,0.6111111111111112,0.2857142857142857,0.125,0.14084507042253522,0.04838709677419355,0.12857142857142856,0.03409090909090909,0.1347517730496454,0.04,0.045454545454545456,0.09523809523809523,0.043478260869565216,0.16666666666666666,0.09523809523809523,0.23529411764705882,0.1016949152542373,0.2727272727272727,0.03125,0.4,0.6764705882352942,0.7419354838709677,0.5652173913043478,0.2235294117647059,0.631578947368421,0.7058823529411765,0.25,0.10588235294117647,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09411764705882353,0.375,0.375,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.4,0.3,0.3333333333333333,0.1,0.1,0.1875,1.0,0.125,0.5,0.375,0.3333333333333333,0.6705882352941176,0.35714285714285715,0.5373880952380953,0.45541,0.4949733333333333,0.11578947368421053,0.1527777777777778,0.11504424778761062,0.18584070796460178,5.711290322580645,26.86086956521739,0.20189274447949526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,14559.0,243,47,460,454,120.0,76.0,47.0,914,20.0,30.0,3.0,5.0,9.0,12.0,6.0,22.0,17.0,32.0,1.0,4.0,,,1.0,13.0,46.0,2.0,2.0,7.0,43.0,84.0,14.0,50.0,40.0,168.0,516,3.0,6.0,2.0,3.0,9.0,17.0,31.0,2.0,8.0,12.0,52.0,26.0,60.0,15.0,27.0,4.0,,46.0,13.0,3.0,20.0,19.0,39.0,12.0,7.0,15.0,4.0,97.0,1.0,1.0,,29.0,27.0,2.0,58.0,2.0,60.0,2.0,8.0,7.0,1.0,8.0,4.0,2.0,6.0,,6.0,,14.0,1.0,2.0,1.0,13.0,1.0,,32.0,1.0,49.0,3.0,22.0,1.0,50.0,119.0,,0.3023255813953488,0.3170731707317073,0.35714285714285715,0.28,0.25,0.28,0.5119047619047619,0.5,0.5483870967741935,0.47761194029850745,0.375,0.5128205128205128,0.532258064516129,0.5,0.5652173913043478,0.373134328358209,0.03571428571428571,0.06666666666666667,0.045454545454545456,32.688588007736946,0.5714285714285714,0.2,,0.23893805309734514,0.011627906976744186,0.29,0.008264462809917356,0.26291079812206575,0.00966183574879227,0.047619047619047616,,0.011111111111111112,0.14814814814814814,0.27419354838709675,0.25,0.325,0.15,0.028985507246376812,0.22388059701492538,0.6666666666666666,0.7142857142857143,0.5,0.16417910447761194,0.2727272727272727,0.2857142857142857,0.16666666666666666,0.23880597014925373,0.53125,0.53125,0.11764705882352941,0.029850746268656716,0.25,0.25,1.0,0.34328358208955223,0.2826086956521739,0.28888888888888886,0.3076923076923077,0.625,0.6,,0.25,0.3076923076923077,0.75,0.02564102564102564,,0.1794871794871795,0.2857142857142857,0.5970149253731343,0.2826086956521739,0.5111048507462687,0.4693666666666667,0.5246128205128205,0.14935064935064934,0.21359223300970873,0.05357142857142857,0.30952380952380953,9.604761904761906,26.194000000000003,0.2608695652173913,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.02,0.021739130434782608,0.3333333333333333,0.3333333333333333,0.0196078431372549,,,,,,,,,,,,,,,,,True,,,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,10015.0,167,-47,319,328,55.0,33.0,35.0,647,4.0,6.0,,1.0,1.0,1.0,6.0,13.0,3.0,8.0,1.0,6.0,1.0,,1.0,14.0,32.0,3.0,2.0,6.0,13.0,27.0,15.0,38.0,8.0,79.0,383,,2.0,4.0,,,2.0,7.0,2.0,7.0,4.0,14.0,14.0,12.0,30.0,15.0,,,32.0,14.0,1.0,8.0,6.0,14.0,5.0,1.0,6.0,,34.0,1.0,2.0,,8.0,5.0,1.0,14.0,3.0,17.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,,1.0,,6.0,,,8.0,11.0,,,8.0,1.0,8.0,,3.0,1.0,14.0,54.0,1.0,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.39473684210526316,0.2857142857142857,0.39473684210526316,0.48148148148148145,,0.2857142857142857,0.5461538461538461,,0.35714285714285715,0.572463768115942,,0.4375,0.5846153846153846,0.037037037037037035,0.16666666666666666,,20.775623268698062,0.6666666666666666,0.125,,0.0625,0.02531645569620253,0.12121212121212122,0.011494252873563218,0.08904109589041095,0.018072289156626505,0.043478260869565216,,0.015384615384615385,0.11764705882352941,0.020833333333333332,0.13333333333333333,0.08928571428571429,0.3,0.027777777777777776,0.09230769230769231,0.6666666666666666,0.8,0.5,0.2,0.46153846153846156,0.46153846153846156,0.5,0.12307692307692308,0.375,0.375,0.6666666666666666,0.09230769230769231,0.16666666666666666,0.16666666666666666,1.0,0.49230769230769234,0.4375,0.4375,0.6428571428571429,0.16666666666666666,,0.16666666666666666,0.5,0.07142857142857142,1.0,0.07142857142857142,,0.42857142857142855,0.3333333333333333,0.676923076923077,0.4375,0.5160023076923077,0.5624750000000001,0.497225,0.04411764705882353,0.1,,0.17721518987341772,9.511111111111111,26.431578947368422,0.1724137931034483,,2.0,1.0,,,,2.0,,1.0,2.0,2.0,,,,1.0,,,2.0,1.0,0.038461538461538464,,,,,,,,,,,,,,True,,,,,,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,6090.0,102,-29,195,197,56.0,38.0,24.0,392,12.0,16.0,8.0,12.0,3.0,5.0,,1.0,,,,,,,,,,,,,12.0,17.0,,,10.0,34.0,233,8.0,12.0,,,16.0,3.0,5.0,,,9.0,15.0,10.0,14.0,,,14.0,,,,,1.0,4.0,5.0,4.0,,1.0,,14.0,5.0,10.0,,5.0,11.0,1.0,17.0,15.0,32.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,,4.0,,2.0,8.0,10.0,,1.0,7.0,,12.0,,4.0,2.0,15.0,56.0,2.0,0.4166666666666667,1.0,,,,,0.7058823529411765,0.6666666666666666,0.6,0.7058823529411765,0.6666666666666666,0.6,0.7391304347826086,0.6666666666666666,0.75,,,,,12.162162162162161,0.25,0.16666666666666666,,0.25,0.20408163265306123,0.09433962264150944,0.1,0.16494845360824742,0.15151515151515152,0.25,0.2,0.12195121951219512,0.1111111111111111,0.23076923076923078,0.4444444444444444,0.07142857142857142,0.18181818181818182,0.2,0.9411764705882353,0.75,0.75,0.4166666666666667,0.058823529411764705,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,1.0,0.6,,,,,0.9411764705882353,,0.6356117647058825,0.56565,0.5730999999999999,0.19047619047619047,0.19047619047619047,0.47058823529411764,0.4411764705882353,1.688235294117647,,0.28717948717948716,,,,,,,2.0,1.0,1.0,2.0,1.0,,,,0.5,0.125,,,,0.16666666666666666,1.0,,,,,,,,,,,,,True,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,21307.0,355,28,674,671,161.0,101.0,71.0,1345,14.0,17.0,6.0,7.0,5.0,6.0,7.0,19.0,,9.0,6.0,13.0,,1.0,1.0,17.0,47.0,3.0,5.0,8.0,21.0,45.0,23.0,60.0,11.0,122.0,757,7.0,11.0,3.0,,17.0,8.0,14.0,6.0,9.0,8.0,42.0,8.0,34.0,48.0,21.0,6.0,2.0,44.0,16.0,,17.0,23.0,40.0,16.0,7.0,12.0,3.0,103.0,13.0,1.0,,14.0,9.0,,23.0,14.0,37.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,12.0,3.0,,5.0,14.0,2.0,3.0,6.0,22.0,1.0,1.0,10.0,,12.0,,2.0,4.0,42.0,160.0,4.0,0.19047619047619047,0.2222222222222222,0.6956521739130435,0.38333333333333336,0.6666666666666666,0.3793103448275862,0.4666666666666667,0.6363636363636364,0.5714285714285714,0.5285714285714286,0.6071428571428571,0.7391304347826086,0.5495495495495496,0.6071428571428571,0.7777777777777778,0.5714285714285714,,,,16.49076517150396,0.14285714285714285,,,0.05555555555555555,0.0072992700729927005,0.09032258064516129,0.07262569832402235,0.07255520504731862,0.04430379746835443,,0.01694915254237288,0.05755395683453238,,0.06521739130434782,0.08333333333333333,0.08870967741935484,0.0967741935483871,0.03571428571428571,0.1619047619047619,0.8235294117647058,0.8235294117647058,0.21428571428571427,0.18095238095238095,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.08571428571428572,,,,0.12380952380952381,0.46153846153846156,0.46153846153846156,1.0,0.44761904761904764,0.3617021276595745,0.3617021276595745,0.5882352941176471,0.5,0.8571428571428571,,0.21428571428571427,0.2608695652173913,0.8333333333333334,0.043478260869565216,1.0,0.34782608695652173,0.625,0.7333333333333333,0.36363636363636365,0.49865245098039224,0.58037,0.510804761904762,0.018691588785046728,0.0425531914893617,0.13934426229508196,0.3442622950819672,8.508888888888889,28.62666666666666,0.23887240356083086,,2.0,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.125,0.3333333333333333,1.0,,,,True,,,,,,
1629052,1610612738,Oshae Brissett,Oshae Brissett,1629052,BOS,2484.0,41,-2,80,79,35.0,34.0,6.0,159,3.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,,1.0,1.0,4.0,8.0,1.0,1.0,2.0,13.0,84,2.0,3.0,,,4.0,1.0,1.0,1.0,1.0,,5.0,4.0,4.0,3.0,,4.0,,1.0,1.0,,,,,,,,,,,3.0,,5.0,3.0,,8.0,3.0,11.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,2.0,,4.0,,2.0,,5.0,35.0,,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.6111111111111112,0.6666666666666666,1.25,0.5909090909090909,0.5,1.25,0.1111111111111111,,,,12.5,,,,0.15789473684210525,0.1875,0.2631578947368421,,0.21052631578947367,0.08108108108108109,0.25,0.18181818181818182,,0.3333333333333333,0.18181818181818182,,0.26666666666666666,0.25,0.5,0.5555555555555556,0.6,0.6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,0.5,,,0.5,1.0,,,0.5,1.0,0.6666666666666666,1.0,0.5454055555555555,0.5609666666666667,0.618025,0.18181818181818182,0.2,0.3076923076923077,0.38461538461538464,2.9124999999999996,25.2,0.4375,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
1630214,1610612738,Xavier Tillman,Xavier Tillman,1630214,BOS,2339.0,39,16,65,70,13.0,6.0,10.0,135,1.0,1.0,,,,,2.0,3.0,,,,,,,,,,,,,3.0,4.0,,,,6.0,65,1.0,2.0,,,2.0,1.0,1.0,,,,2.0,4.0,2.0,,,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,5.0,2.0,1.0,,1.0,5.0,,6.0,3.0,9.0,,3.0,2.0,1.0,,,,1.0,,,,1.0,,,3.0,4.0,,1.0,3.0,,,,,,2.0,13.0,,0.6666666666666666,0.6666666666666666,,,,,0.75,0.5,1.0,0.75,0.5,1.0,0.75,0.5,1.0,,0.25,,0.3333333333333333,6.25,,,,0.2,0.08333333333333333,0.07692307692307693,0.08333333333333333,0.15789473684210525,0.08333333333333333,,0.09090909090909091,0.047619047619047616,0.16666666666666666,0.23076923076923078,0.16666666666666666,0.09090909090909091,,,0.25,1.0,1.0,,0.75,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.4578,0.5247,0.5247,,,0.3333333333333333,0.3333333333333333,4.375,,0.2,,,,,,,2.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,True,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,9837.0,164,65,311,298,94.0,63.0,29.0,609,4.0,4.0,,,2.0,2.0,,2.0,2.0,3.0,8.0,17.0,,,1.0,11.0,28.0,3.0,,5.0,6.0,9.0,19.0,45.0,,69.0,325,,,3.0,,,4.0,5.0,,6.0,,8.0,12.0,,54.0,3.0,,,28.0,11.0,,3.0,3.0,6.0,2.0,1.0,1.0,1.0,15.0,3.0,1.0,,10.0,7.0,2.0,19.0,4.0,23.0,1.0,4.0,4.0,,1.0,,1.0,1.0,,,,2.0,,2.0,6.0,11.0,,1.0,1.0,1.0,,,,,8.0,94.0,,1.0,1.0,0.9473684210526315,0.4222222222222222,,0.4222222222222222,0.6666666666666666,,0.8,0.6388888888888888,,0.36363636363636365,0.6388888888888888,,0.36363636363636365,0.8333333333333334,,,,16.231884057971012,0.5,0.4,,0.09859154929577464,0.0196078431372549,0.13513513513513514,0.0379746835443038,0.11724137931034483,0.03076923076923077,,0.04,0.05,0.3076923076923077,0.04878048780487805,0.058823529411764705,0.13793103448275862,0.125,0.034482758620689655,0.07407407407407407,1.0,1.0,1.0,0.037037037037037035,,,,0.05555555555555555,0.6666666666666666,0.6666666666666666,1.0,0.3148148148148148,0.47058823529411764,0.47058823529411764,1.0,0.5185185185185185,0.39285714285714285,0.39285714285714285,0.9090909090909091,,,,1.0,0.18181818181818182,1.0,0.09090909090909091,,0.45454545454545453,,0.9074074074074074,0.39285714285714285,0.5434287037037037,,0.5287681818181817,,,,0.11594202898550725,8.833333333333334,25.280000000000005,0.3022508038585209,,1.0,,,,,2.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,11437.0,191,49,360,353,65.0,31.0,38.0,713,8.0,9.0,4.0,4.0,1.0,1.0,4.0,5.0,,,6.0,12.0,,,1.0,6.0,19.0,1.0,,2.0,12.0,14.0,12.0,31.0,4.0,64.0,399,4.0,4.0,1.0,1.0,9.0,2.0,2.0,,3.0,2.0,6.0,12.0,12.0,36.0,,6.0,,19.0,6.0,,6.0,4.0,10.0,2.0,2.0,4.0,1.0,24.0,9.0,4.0,1.0,20.0,16.0,2.0,38.0,14.0,52.0,,5.0,5.0,,2.0,1.0,2.0,1.0,,,,3.0,1.0,,5.0,9.0,2.0,,9.0,,7.0,1.0,2.0,2.0,6.0,65.0,2.0,0.5,0.6666666666666666,1.0,0.3870967741935484,,0.3870967741935484,0.8571428571428571,1.0,1.0,0.6666666666666666,0.8,0.4,0.6666666666666666,0.75,0.42857142857142855,0.6888888888888889,,,,12.655086848635236,0.6666666666666666,0.5,0.1,0.19047619047619047,0.058823529411764705,0.24390243902439024,0.09473684210526316,0.21686746987951808,0.07975460122699386,0.05555555555555555,0.09375,0.10144927536231885,0.3333333333333333,0.19148936170212766,0.05263157894736842,0.2318840579710145,0.3076923076923077,,0.2,0.8888888888888888,0.8888888888888888,0.375,0.1111111111111111,0.8,0.8,0.75,,,,,0.26666666666666666,0.5,0.5,1.0,0.4222222222222222,0.3157894736842105,0.3157894736842105,1.0,0.8,1.0,,0.2,0.2,1.0,0.2,,0.4,,0.8888888888888888,0.3157894736842105,0.5450477777777778,0.5506666666666667,0.5276500000000001,0.043478260869565216,0.13333333333333333,0.140625,0.09375,4.2214285714285715,25.06451612903226,0.18055555555555555,,1.0,,,,,3.0,,3.0,3.0,1.0,,,,0.3333333333333333,,,,,,,,,,3.0,,,0.07692307692307693,,,1.0,,,True,,,,,,
201950,1610612738,Jrue Holiday,Jrue Holiday,201950,BOS,12745.0,212,35,399,397,110.0,66.0,42.0,796,10.0,12.0,1.0,1.0,1.0,1.0,8.0,18.0,1.0,4.0,1.0,6.0,1.0,1.0,3.0,11.0,24.0,,3.0,8.0,19.0,34.0,12.0,30.0,5.0,79.0,449,1.0,3.0,1.0,,2.0,2.0,2.0,4.0,11.0,2.0,18.0,12.0,26.0,27.0,9.0,,,24.0,11.0,,10.0,12.0,22.0,7.0,5.0,5.0,5.0,56.0,5.0,1.0,,8.0,10.0,,18.0,6.0,24.0,,4.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,,7.0,,1.0,3.0,12.0,2.0,,5.0,,6.0,,3.0,,18.0,109.0,,0.3157894736842105,0.3157894736842105,0.75,0.4,0.36363636363636365,0.4,0.5588235294117647,0.3333333333333333,1.0,0.578125,0.25,0.6153846153846154,0.5895522388059702,0.25,0.6428571428571429,0.46875,,,,16.55480984340045,0.42857142857142855,,,0.10416666666666667,0.01282051282051282,0.0851063829787234,0.046296296296296294,0.09473684210526316,0.03225806451612903,,,0.06172839506172839,,0.11764705882352941,0.17391304347826086,0.08450704225352113,0.08695652173913043,,0.1875,0.8333333333333334,0.8333333333333334,0.4,0.28125,0.4444444444444444,0.4444444444444444,0.125,0.0625,0.25,0.25,1.0,0.09375,0.16666666666666666,0.16666666666666666,1.0,0.375,0.4583333333333333,0.4583333333333333,0.7272727272727273,0.25,1.0,0.25,,0.07692307692307693,1.0,0.23076923076923078,0.3333333333333333,0.6153846153846154,0.375,0.65625,0.4583333333333333,0.51401328125,,0.5262,0.04477611940298507,0.08108108108108109,0.02531645569620253,0.22784810126582278,6.726470588235294,25.713333333333335,0.2756892230576441,,,,,,,3.0,,3.0,5.0,5.0,1.0,,,1.0,,,,,0.04,,,,,,,,,,,,2.0,2.0,True,,,,,,
