EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Technical Free Throw Trips,Charge Fouls Drawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffensiveGoaltends,HeaveMakes,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,on
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,42414.0,707,88,1357,1360,283.0,195.0,145.0,2717,85.0,114.0,6.0,11.0,14.0,18.0,45.0,88.0,9.0,27.0,11.0,27.0,1.0,4.0,3.0,5.0,25.0,83.0,3.0,10.0,10.0,20.0,139,229,36.0,110.0,68.0,454,1516,13.0,26.0,4.0,14.0,8.0,46.0,22.0,46.0,13.0,25.0,24.0,107.0,142.0,136.0,75.0,33.0,8.0,1.0,82.0,25.0,15.0,1.0,26.0,36.0,62.0,23.0,13.0,17.0,5.0,4.0,160.0,15.0,6.0,1.0,45.0,42.0,4.0,91,22.0,113,3.0,23.0,10.0,13.0,25.0,4.0,13.0,26.0,5.0,12.0,2.0,4.0,51.0,6.0,10.0,15.0,51.0,2.0,6.0,9.0,94.0,5.0,6.0,103.0,5.0,43.0,2.0,8.0,7.0,5.0,5.0,4.0,3.0,12.0,9.0,107.0,277.0,3.0,8.0,0.5107913669064749,0.5259259259259259,0.6944444444444444,0.32727272727272727,0.2857142857142857,0.52,0.3302752293577982,0.6069868995633187,0.5,0.4782608695652174,0.5693215339233039,0.475,0.5845070422535211,0.58656330749354,0.5111111111111111,0.6149425287356322,0.32448377581120946,0.00909090909090909,0.06550218340611354,0.05263157894736842,0.10227272727272728,0.012048192771084338,28.721311475409838,0.49019607843137253,0.19047619047619047,0.043478260869565216,0.12173913043478261,0.022727272727272728,0.14516129032258066,0.04032258064516129,0.13282442748091602,0.0330188679245283,0.03488372093023256,0.024,0.041811846689895474,0.03529411764705882,0.17582417582417584,0.06521739130434782,0.2,0.1388888888888889,0.1724137931034483,0.020689655172413793,0.75,0.336283185840708,0.7456140350877193,0.7870370370370371,0.6235294117647059,0.25958702064896755,0.5113636363636364,0.569620253164557,0.28888888888888886,0.07964601769911504,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.07964601769911504,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.2448377581120944,0.30120481927710846,0.3048780487804878,0.6,0.275,0.5454545454545454,0.16666666666666666,0.1,0.25,1.0,0.25,0.3,1.0,0.2535211267605634,0.7777777777777778,0.07042253521126761,0.6,0.28169014084507044,0.5,0.6607669616519174,0.3048780487804878,0.5405214497041417,0.4823291666666667,0.5274807142857143,0.11873350923482849,0.16104868913857678,0.017857142857142856,0.1013215859030837,0.2356828193832599,6.069432314410481,26.153636363636366,0.20854826823876196,,,,,,,,,,,,True
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,36174.0,603,81,1162,1161,248.0,184.0,124.0,2323,61.0,90.0,7.0,12.0,15.0,22.0,14.0,47.0,13.0,34.0,1.0,10.0,,,,1.0,28.0,96.0,2.0,6.0,7.0,25.0,88,171,29.0,106.0,87.0,350,1302,9.0,19.0,2.0,6.0,7.0,31.0,20.0,37.0,7.0,26.0,30.0,91.0,84.0,92.0,54.0,33.0,6.0,,96.0,28.0,10.0,1.0,48.0,46.0,94.0,34.0,12.0,36.0,7.0,5.0,234.0,6.0,8.0,,65.0,60.0,7.0,132,14.0,146,3.0,14.0,8.0,6.0,26.0,7.0,13.0,15.0,1.0,13.0,,2.0,41.0,2.0,7.0,11.0,42.0,,5.0,5.0,76.0,6.0,1.0,97.0,15.0,43.0,2.0,8.0,10.0,,,4.0,6.0,10.0,7.0,85.0,242.0,5.0,3.0,0.4772727272727273,0.49411764705882355,0.6206896551724138,0.27358490566037735,0.3333333333333333,0.2692307692307692,0.27358490566037735,0.5146198830409356,0.47368421052631576,0.5405405405405406,0.4747292418772563,0.48,0.48412698412698413,0.5507936507936508,0.5740740740740741,0.5909090909090909,0.38267148014440433,0.009433962264150943,0.05847953216374269,0.06666666666666667,0.0851063829787234,0.010416666666666666,27.126436781609193,0.6341463414634146,0.3888888888888889,,0.20761245674740483,0.03636363636363636,0.24528301886792453,0.018808777429467086,0.22563176895306858,0.025974025974025976,0.07142857142857142,0.02830188679245283,0.016194331983805668,0.027777777777777776,0.14634146341463414,0.2108843537414966,0.2833333333333333,0.2358490566037736,0.2830188679245283,0.02040816326530612,0.7,0.3249097472924188,0.6777777777777778,0.7261904761904762,0.5737704918032787,0.16967509025270758,0.2978723404255319,0.32558139534883723,0.35714285714285715,0.12274368231046931,0.38235294117647056,0.38235294117647056,0.15384615384615385,0.036101083032490974,0.1,0.1,1.0,0.34657039711191334,0.2916666666666667,0.29473684210526313,0.6071428571428571,0.48,0.5833333333333334,0.5714285714285714,,,,0.24,0.3333333333333333,1.0,0.3492063492063492,0.6818181818181818,0.015873015873015872,,0.3968253968253968,0.28,0.7075812274368231,0.2916666666666667,0.5345059566787004,0.4841727272727272,0.5114896825396825,0.1465798045602606,0.21608040201005024,0.018518518518518517,0.08857142857142856,0.26,6.775438596491229,26.173584905660373,0.2134251290877797,4.0,,,,,,,,,,,True
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,36419.0,607,82,1168,1171,217.0,172.0,120.0,2339,20.0,25.0,2.0,4.0,2.0,3.0,14.0,30.0,6.0,13.0,7.0,28.0,,4.0,1.0,3.0,51.0,115.0,4.0,9.0,5.0,20.0,40,68,58.0,143.0,29.0,283,1295,4.0,7.0,4.0,13.0,5.0,25.0,4.0,9.0,6.0,23.0,6.0,32.0,38.0,42.0,150.0,24.0,4.0,,115.0,51.0,2.0,1.0,53.0,20.0,73.0,16.0,4.0,38.0,12.0,3.0,166.0,9.0,6.0,2.0,26.0,26.0,2.0,54,17.0,71,2.0,16.0,8.0,8.0,9.0,2.0,7.0,3.0,,2.0,,1.0,12.0,,2.0,19.0,41.0,,1.0,,37.0,1.0,4.0,32.0,1.0,10.0,2.0,3.0,18.0,3.0,2.0,7.0,10.0,21.0,15.0,30.0,211.0,2.0,2.0,0.475,0.5,0.8620689655172413,0.40559440559440557,0.3076923076923077,0.2608695652173913,0.40559440559440557,0.5882352941176471,0.5714285714285714,0.4444444444444444,0.6018957345971564,0.5,0.40625,0.6266666666666667,0.5681818181818182,0.45714285714285713,0.6777251184834123,0.006993006993006993,0.029411764705882353,0.04,,0.008695652173913044,18.091603053435115,0.75,0.14285714285714285,0.125,0.08666666666666667,0.02553191489361702,0.1,0.028662420382165606,0.09285714285714286,0.0273224043715847,0.03896103896103896,0.009009009009009009,0.02510460251046025,0.04,0.07792207792207792,0.0736196319018405,0.13333333333333333,0.09859154929577464,0.10638297872340426,0.018691588785046728,0.7142857142857143,0.11848341232227488,0.8,0.8333333333333334,0.5,0.14218009478672985,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.061611374407582936,0.46153846153846156,0.5,0.5,0.13270142180094788,0.25,0.25,1.0,0.5450236966824644,0.4434782608695652,0.4473684210526316,0.8431372549019608,0.2,0.5,,0.2,,,0.45,0.4444444444444444,1.0,0.09375,0.6666666666666666,0.09375,0.3333333333333333,0.625,0.25,0.7962085308056872,0.4434782608695652,0.5275537914691942,0.5212772727272728,0.48081093750000004,0.05405405405405406,0.12987012987012986,0.013793103448275862,0.08833922261484099,0.11307420494699646,7.576470588235293,25.96853146853147,0.1857876712328767,1.0,2.0,1.0,1.0,1.0,0.07692307692307693,0.0425531914893617,,,,,True
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,4368.0,73,-14,139,140,28.0,8.0,20.0,279,8.0,11.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,8,11,,,3.0,19,164,2.0,4.0,,,1.0,5.0,1.0,1.0,,,2.0,4.0,12.0,4.0,,,4.0,,,,2.0,,1.0,2.0,3.0,2.0,,1.0,,,8.0,3.0,7.0,,4.0,7.0,,11,10.0,21,,,,,2.0,,2.0,1.0,,,,,3.0,,1.0,2.0,2.0,,,,4.0,,,3.0,,1.0,,1.0,3.0,,,1.0,2.0,3.0,3.0,4.0,28.0,,1.0,0.75,1.0,,,,,,0.7272727272727273,0.5,1.0,0.7272727272727273,0.5,1.0,0.7307692307692307,0.5,1.0,,,0.18181818181818182,0.18181818181818182,,,10.062893081761006,0.6666666666666666,,,0.21875,0.18421052631578946,0.1111111111111111,0.10344827586206896,0.16176470588235295,0.14925373134328357,0.25,0.2,0.125,,0.3333333333333333,0.17647058823529413,0.2222222222222222,0.10714285714285714,0.125,,1.0,1.0,0.7272727272727273,0.8888888888888888,0.75,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,1.0,,,,,1.0,,0.7087,0.5335666666666666,0.773,0.08333333333333333,0.08333333333333333,,0.2631578947368421,0.21052631578947367,1.0636363636363635,,0.2014388489208633,,,,,,,0.09090909090909091,1.0,,,,True
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,9872.0,165,-46,317,319,64.0,32.0,35.0,636,2.0,4.0,1.0,1.0,2.0,2.0,1.0,5.0,,2.0,4.0,8.0,,,1.0,1.0,6.0,21.0,1.0,2.0,2.0,4.0,3,11,10.0,29.0,2.0,38,396,2.0,4.0,1.0,2.0,,7.0,2.0,3.0,3.0,5.0,2.0,15.0,,6.0,24.0,6.0,,2.0,18.0,5.0,,,8.0,10.0,18.0,7.0,3.0,7.0,1.0,,46.0,8.0,,,5.0,3.0,,8,8.0,16,1.0,2.0,,2.0,1.0,1.0,1.0,7.0,2.0,,3.0,,8.0,2.0,,5.0,13.0,,1.0,1.0,4.0,1.0,,2.0,,,,1.0,,,,,,,,15.0,63.0,,1.0,,,0.8,0.3448275862068966,0.5,0.6,0.3333333333333333,0.2727272727272727,0.5,0.6666666666666666,0.45,0.5833333333333334,0.8125,0.4634146341463415,0.5833333333333334,0.8333333333333334,0.725,,,,,,13.687150837988826,0.125,,,0.04225352112676056,,0.07142857142857142,0.09090909090909091,0.05673758865248227,0.05333333333333334,,,0.07246376811594203,0.15789473684210525,,0.047619047619047616,0.058823529411764705,0.06779661016949153,0.09090909090909091,0.04,,0.1,0.5,0.5,,0.125,0.2,0.2,,0.05,,,,0.2,0.5,0.5,1.0,0.525,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.16666666666666666,1.0,,,,,0.3333333333333333,0.5,1.0,0.25,1.0,0.125,1.0,0.5,0.5,0.825,0.2777777777777778,0.5113,0.44565,0.47664166666666663,,,,0.18421052631578946,0.39473684210526316,7.754545454545457,29.57586206896552,0.20189274447949526,,,,,,,,,1.0,,,True
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,8190.0,136,33,259,261,89.0,35.0,32.0,520,1.0,2.0,,,,,,,3.0,3.0,4.0,12.0,,4.0,,5.0,4.0,18.0,1.0,1.0,1.0,9.0,4,5,8.0,30.0,2.0,34,280,,,1.0,5.0,,3.0,1.0,1.0,1.0,14.0,2.0,7.0,8.0,,24.0,,,,18.0,4.0,1.0,,4.0,3.0,7.0,1.0,2.0,3.0,,1.0,17.0,4.0,,,9.0,6.0,1.0,16,4.0,20,,2.0,2.0,,2.0,,2.0,1.0,,,,,3.0,,2.0,4.0,9.0,,,1.0,1.0,,,2.0,,,,1.0,2.0,,,,2.0,2.0,2.0,7.0,89.0,,1.0,1.0,1.0,1.0,0.26666666666666666,0.2,0.07142857142857142,0.26666666666666666,0.8,,1.0,0.45714285714285713,0.3,0.16666666666666666,0.4722222222222222,0.3,0.21875,0.8571428571428571,,0.2,0.5,,,13.220338983050846,0.6666666666666666,0.16666666666666666,,0.0821917808219178,,0.15789473684210525,0.05333333333333334,0.11538461538461539,0.032520325203252036,,,0.05084745762711865,0.0625,0.11764705882352941,0.08333333333333333,,0.18,,,1.0,0.05714285714285714,0.5,1.0,1.0,,,,,0.08571428571428572,1.0,1.0,1.0,0.34285714285714286,0.3333333333333333,0.3333333333333333,1.0,0.5142857142857142,0.2222222222222222,0.2222222222222222,1.0,,,,0.8,,,0.2,1.0,1.0,,,0.3333333333333333,,0.6,0.1111111111111111,0.9142857142857143,0.2222222222222222,0.5435514285714287,0.573675,0.5300033333333334,,,,0.08823529411764706,0.20588235294117646,10.059999999999999,25.15,0.3436293436293436,,,,,,,,,,,,True
201950,1610612738,Jrue Holiday,Jrue Holiday,201950,BOS,33858.0,564,82,1085,1090,240.0,167.0,116.0,2175,37.0,48.0,6.0,9.0,9.0,12.0,10.0,28.0,3.0,5.0,9.0,20.0,2.0,2.0,2.0,3.0,16.0,45.0,1.0,3.0,1.0,7.0,50,81,25.0,65.0,18.0,193,1211,7.0,11.0,3.0,5.0,2.0,25.0,11.0,15.0,3.0,10.0,9.0,40.0,72.0,28.0,48.0,27.0,4.0,1.0,44.0,16.0,1.0,,39.0,28.0,67.0,21.0,7.0,31.0,5.0,3.0,162.0,20.0,10.0,1.0,28.0,33.0,,61,31.0,92,1.0,18.0,10.0,8.0,9.0,7.0,4.0,13.0,1.0,5.0,1.0,1.0,22.0,3.0,5.0,15.0,30.0,,4.0,1.0,24.0,2.0,5.0,18.0,2.0,7.0,,3.0,8.0,1.0,1.0,2.0,6.0,9.0,8.0,36.0,234.0,3.0,1.0,0.72,0.75,0.64,0.38461538461538464,0.6,0.3,0.390625,0.6172839506172839,0.6363636363636364,0.7333333333333333,0.5993150684931506,0.71875,0.62,0.6266233766233766,0.7352941176470589,0.6896551724137931,0.4452054794520548,,0.012345679012345678,,0.03571428571428571,,14.426229508196721,0.4090909090909091,,0.05263157894736842,0.11913357400722022,0.04716981132075472,0.1111111111111111,0.0664451827242525,0.11531190926275993,0.05847953216374269,0.058823529411764705,0.02912621359223301,0.07488986784140969,0.04054054054054054,0.12658227848101267,0.1366906474820144,0.06779661016949153,0.11055276381909548,0.11320754716981132,0.014925373134328358,0.8888888888888888,0.3287671232876712,0.7708333333333334,0.7708333333333334,0.7027027027027027,0.1917808219178082,0.35714285714285715,0.37037037037037035,0.8,0.03424657534246575,0.6,0.6,0.6666666666666666,0.136986301369863,0.45,0.45,0.8888888888888888,0.3082191780821918,0.35555555555555557,0.35555555555555557,0.5,0.5625,0.6666666666666666,0.3333333333333333,0.125,1.0,0.5,0.1875,0.3333333333333333,,0.48,0.75,0.12,0.6666666666666666,0.28,0.14285714285714285,0.773972602739726,0.36363636363636365,0.5514968965517242,0.5626083333333333,0.5733079999999999,0.046357615894039736,0.08139534883720931,,0.12953367875647667,0.20725388601036268,4.601234567901234,25.81692307692307,0.22119815668202766,,1.0,,,,,0.07317073170731707,,,1.0,1.0,True
1629052,1610612738,Oshae Brissett,Oshae Brissett,1629052,BOS,844.0,14,17,28,28,14.0,7.0,,56,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1,1,,,,2,26,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,2,,2,,3.0,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,2.0,14.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,3.571428571428571,,,,0.2222222222222222,,,,0.125,,,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.7562,,0.7562,,,,,1.0,1.5,,0.5,,,,,,,,,,,,True
1630214,1610612738,Xavier Tillman,Xavier Tillman,1630214,BOS,2353.0,39,3,72,75,10.0,6.0,7.0,147,1.0,2.0,,,,,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1,4,1.0,1.0,1.0,6,83,,1.0,,,,,,,1.0,1.0,,3.0,,2.0,3.0,,,,,,2.0,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,2.0,,,5.0,,5,3.0,8,,1.0,1.0,,2.0,,1.0,,,1.0,,,2.0,,,2.0,3.0,,,,3.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,3.0,10.0,,,,,1.0,1.0,,1.0,1.0,0.25,,,0.5,,1.5,0.6,,1.5,0.2,,0.5,,1.0,,8.536585365853659,1.0,,,0.1724137931034483,0.2,,0.04,0.1282051282051282,0.08571428571428572,,0.3333333333333333,0.05,,0.25,0.13333333333333333,0.16666666666666666,,,,1.0,0.4,0.5,0.5,,0.4,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,0.6,,0.53968,,0.5979,0.2,0.25,,,0.5,3.75,22.7,0.1388888888888889,,,,,,,,,,,,True
201143,1610612738,Al Horford,Al Horford,201143,BOS,28574.0,476,93,914,915,169.0,137.0,94.0,1829,19.0,23.0,2.0,5.0,3.0,4.0,3.0,8.0,1.0,2.0,14.0,31.0,,2.0,3.0,5.0,18.0,51.0,,4.0,,8.0,23,33,32.0,82.0,5.0,147,1003,2.0,7.0,,6.0,3.0,7.0,4.0,6.0,3.0,13.0,2.0,19.0,36.0,10.0,96.0,,,1.0,50.0,18.0,,,20.0,16.0,36.0,9.0,7.0,14.0,4.0,2.0,88.0,14.0,11.0,1.0,28.0,47.0,2.0,77,26.0,103,5.0,14.0,6.0,8.0,3.0,2.0,3.0,8.0,1.0,,1.0,1.0,11.0,3.0,2.0,12.0,25.0,,8.0,3.0,10.0,2.0,,8.0,,2.0,,2.0,11.0,4.0,2.0,5.0,5.0,15.0,11.0,19.0,164.0,1.0,2.0,0.782608695652174,0.782608695652174,1.0,0.3902439024390244,,0.23076923076923078,0.3950617283950617,0.696969696969697,0.2857142857142857,0.6666666666666666,0.6173913043478261,0.15384615384615385,0.4473684210526316,0.6176470588235294,0.23333333333333334,0.4523809523809524,0.7130434782608696,,,,,,12.670565302144249,0.2727272727272727,0.16666666666666666,0.07692307692307693,0.2017167381974249,0.06547619047619048,0.1320754716981132,0.05405405405405406,0.16853932584269662,0.0585480093676815,0.06779661016949153,0.0821917808219178,0.061224489795918366,0.031746031746031744,0.17647058823529413,0.26666666666666666,0.06666666666666667,0.14619883040935672,0.07317073170731707,0.0847457627118644,0.7333333333333333,0.2,0.8260869565217391,0.8260869565217391,0.7894736842105263,0.06956521739130435,0.375,0.375,0.6666666666666666,0.017391304347826087,0.5,0.5,1.0,0.26956521739130435,0.45161290322580644,0.45161290322580644,1.0,0.4434782608695652,0.35294117647058826,0.35294117647058826,1.0,0.38461538461538464,0.4,0.5,0.15384615384615385,,,0.3076923076923077,,,0.21052631578947367,0.75,0.2631578947368421,0.6,0.42105263157894735,,0.9130434782608695,0.36,0.5553021929824562,0.4768071428571429,0.4994944444444445,0.017094017094017096,0.05714285714285714,,0.047619047619047616,0.1292517006802721,4.248484848484848,25.423170731707316,0.18490153172866522,,,2.0,1.0,3.0,,0.027777777777777776,,,,,True
