EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefAtRimReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,Corner3FGA,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Corner3Frequency,StepOutOfBoundsTurnovers,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Travels,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,OffTwoPtRebounds,LostBallSteals,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,Corner3Assists,Charge Fouls Drawn,on,SecondChanceArc3FGM,SelfOReb,SecondChanceTurnovers,Charge Fouls,Corner3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,HeaveAttempts,SecondChanceFtPoints,BlockedShortMidRange,Technical Free Throw Trips,LongMidRangePctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,2039.0,34,17.0,69,66,32.0,24,6.0,135,4.0,6.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,9.0,16.0,1.0,5.0,5.0,26.0,68,2.0,2.0,1.0,4.0,5.0,9.0,1.0,2.0,12.0,16.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,9.0,3.0,14.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,5.0,8.0,3.0,1.0,12.0,32.0,1.0,0.8888888888888888,1.0,1.0,0.2,0.2,0.5625,1.0,0.5555555555555556,0.5,0.6666666666666666,0.5,0.52,0.6666666666666666,0.5,0.23809523809523808,0.0625,0.16666666666666666,35.526315789473685,0.5,1.0,0.45,0.1111111111111111,0.1111111111111111,0.2894736842105263,0.07407407407407407,0.13333333333333333,0.5,0.5,0.1,0.125,0.2857142857142857,0.6666666666666666,0.8,0.75,0.23809523809523808,0.4,0.4,1.0,0.23809523809523808,0.6,0.6,1.0,0.23809523809523808,0.2,0.2,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3,0.6666666666666666,0.1,0.5238095238095238,0.2,0.5248738095238096,0.5400449999999999,0.125,0.15789473684210525,0.15384615384615385,0.46153846153846156,8.725000000000001,25.880000000000003,0.463768115942029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,2548.0,42,-5.0,85,86,25.0,41,5.0,171,1.0,2.0,,,1.0,1.0,,1.0,,,1.0,2.0,,,1.0,3.0,1.0,2.0,1.0,6.0,93,,,,,1.0,1.0,,,2.0,,2.0,3.0,,2.0,1.0,1.0,1.0,3.0,5.0,,8.0,1.0,9.0,2.0,2.0,,,,,,3.0,5.0,1.0,,3.0,1.0,,,2.0,25.0,,,,1.0,0.5,0.5,0.3333333333333333,,1.0,0.5,,1.0,0.6,,1.0,0.4,0.3333333333333333,0.5,5.434782608695652,,,0.20833333333333334,0.1111111111111111,0.034482758620689655,0.1568627450980392,0.023809523809523808,0.043478260869565216,0.25,0.1111111111111111,0.13333333333333333,0.08333333333333333,0.4,0.5,1.0,,0.2,,,,,,,,0.4,0.5,0.5,1.0,,,,,1.0,1.0,,0.8,0.5,0.5352300000000001,0.5927,0.2,,,0.3333333333333333,3.9,26.700000000000003,0.29411764705882354,5.0,1.0,6.0,1.0,2.0,3.0,13.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,1783.0,30,-15.0,63,61,32.0,27,6.0,124,1.0,1.0,,,1.0,1.0,2.0,2.0,,,3.0,6.0,1.0,2.0,3.0,3.0,3.0,6.0,,15.0,77,,,1.0,,2.0,2.0,2.0,,10.0,4.0,2.0,6.0,,6.0,3.0,,,2.0,2.0,,4.0,,4.0,,,,,,,,,,,,,,,,10.0,32.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,1.0,0.8333333333333334,,1.25,0.8333333333333334,,1.25,0.6666666666666666,,,13.043478260869566,,,0.2222222222222222,0.11764705882352941,,0.15384615384615385,,,0.3333333333333333,0.3333333333333333,0.1,0.14285714285714285,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,0.5,,,,,0.6666666666666666,0.5,0.6,0.6666666666666666,,,,1.0,0.25,1.0,0.5,0.7777777777777778,0.5,0.53475,0.529325,,,,0.6666666666666666,7.633333333333333,25.583333333333332,0.5079365079365079,2.0,,2.0,,2.0,,4.0,,,,,2.0,2.0,3.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,4045.0,67,-2.0,137,136,59.0,61,12.0,273,1.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,7.0,,3.0,4.0,5.0,2.0,11.0,3.0,17.0,154,,,,,2.0,3.0,3.0,2.0,9.0,6.0,2.0,6.0,,7.0,2.0,,,4.0,5.0,,9.0,,9.0,,,,,1.0,1.0,,6.0,9.0,,,4.0,3.0,1.0,1.0,9.0,59.0,1.0,0.75,0.75,1.0,0.18181818181818182,0.18181818181818182,0.8,,0.6666666666666666,0.4375,,0.5833333333333334,0.5,,0.6428571428571429,0.6875,,,12.0,,,0.16129032258064516,0.11428571428571428,,0.13636363636363635,,,0.07692307692307693,0.16666666666666666,0.1,0.13333333333333333,0.125,0.5,0.5,1.0,0.0625,1.0,1.0,,0.125,1.0,1.0,1.0,0.4375,0.2857142857142857,0.2857142857142857,1.0,,,,,0.16666666666666666,,0.5,0.8125,0.2857142857142857,0.52011875,0.4784416666666667,0.0625,0.2,,0.5294117647058824,10.84,25.672727272727272,0.4306569343065693,2.0,,2.0,,1.0,,4.0,,,0.3333333333333333,,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201976,1610612749,Patrick Beverley,Patrick Beverley,201976,MIL,1090.0,18,-6.0,34,36,18.0,14,4.0,70,1.0,2.0,,,1.0,2.0,,,,,,,,,1.0,2.0,,,2.0,4.0,49,,,,,1.0,2.0,,2.0,4.0,2.0,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,3.0,,,1.0,3.0,,,4.0,18.0,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.6666666666666666,,,,10.0,,,,0.125,,0.0625,,,,,0.2,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,1.0,,0.53405,0.53405,0.3333333333333333,,,1.0,2.45,,0.5294117647058824,3.0,,3.0,,2.0,1.0,6.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203081,1610612749,Damian Lillard,Damian Lillard,203081,MIL,1518.0,25,9.0,53,52,16.0,22,4.0,105,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,5.0,14.0,1.0,5.0,2.0,4.0,6.0,15.0,8.0,30.0,51,,,2.0,3.0,2.0,3.0,6.0,1.0,11.0,,4.0,3.0,,14.0,5.0,,1.0,3.0,1.0,,4.0,1.0,5.0,1.0,1.0,,,2.0,2.0,,,1.0,1.0,,6.0,8.0,3.0,,11.0,16.0,,,,0.16666666666666666,0.4,0.4,0.5,,0.6666666666666666,0.5789473684210527,0.75,0.5555555555555556,0.6818181818181818,0.75,0.6111111111111112,0.7894736842105263,,,42.10526315789474,,,0.0625,0.1875,0.058823529411764705,0.125,0.04,0.07142857142857142,,0.2,0.125,0.25,0.10526315789473684,0.5,0.5,,0.05263157894736842,,,,0.05263157894736842,1.0,1.0,,0.7368421052631579,0.35714285714285715,0.35714285714285715,,,,,0.5,0.1111111111111111,1.0,0.5555555555555556,0.8947368421052632,0.35714285714285715,0.4986052631578947,0.47021111111111114,0.18181818181818182,0.5,0.1,0.36666666666666664,6.0,27.666666666666664,0.3018867924528302,3.0,2.0,5.0,2.0,1.0,1.0,12.0,,1.0,,0.0625,1.0,2.0,15.0,,0.3333333333333333,,,0.2,1.0,1.0,,,1.0,,0.05263157894736842,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.1111111111111111,1.0,0.48405,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,1778.0,30,6.0,57,58,35.0,33,7.0,115,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,,,,1.0,,,2.0,3.0,1.0,5.0,,7.0,60,1.0,1.0,,2.0,2.0,3.0,1.0,,4.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,5.0,,,,,,,4.0,35.0,,0.5,1.0,1.0,0.2,0.2,0.6666666666666666,1.0,0.6666666666666666,0.4375,1.0,0.5,0.4375,1.0,0.5,0.625,,,15.384615384615383,0.5,,,,,,0.043478260869565216,,,,,,0.25,1.0,1.0,0.5,0.125,,,,,,,,0.125,,,,1.0,1.0,,,0.5,1.0,,0.875,,0.5549562499999999,0.527575,,,0.2857142857142857,0.5714285714285714,3.4333333333333336,23.94,0.6140350877192983,3.0,3.0,6.0,3.0,1.0,2.0,15.0,,,,,,,,,,,,,4.0,,1.0,,,1.0,0.5,,1.0,,,,1.0,,,,,0.25,0.25,1.0,,,,0.25,,0.5403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.25,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,
201568,1610612749,Danilo Gallinari,Danilo Gallinari,201568,MIL,697.0,12,-19.0,20,24,1.0,8,,44,,,,,,,1.0,1.0,1.0,2.0,,,,,2.0,3.0,,,,4.0,35,,,,,,,,,,2.0,2.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,1.0,,0.5,0.5,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,14.285714285714286,,,,0.25,,0.1111111111111111,,,,,,0.5,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,0.4110666666666667,,,,,,13.033333333333331,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,1305.0,22,-5.0,44,44,12.0,17,7.0,88,4.0,4.0,3.0,3.0,,,2.0,4.0,,,2.0,3.0,,1.0,6.0,8.0,2.0,3.0,,18.0,59,4.0,4.0,,8.0,1.0,2.0,1.0,,5.0,8.0,4.0,6.0,4.0,3.0,2.0,1.0,2.0,,1.0,,1.0,3.0,4.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,2.0,4.0,1.0,1.0,5.0,12.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.5,0.8181818181818182,1.0,0.8333333333333334,0.6923076923076923,0.8,0.625,0.2727272727272727,0.125,,30.0,0.5,,0.2,,0.13333333333333333,0.05555555555555555,0.13636363636363635,0.16666666666666666,,0.3333333333333333,,,0.36363636363636365,1.0,1.0,0.75,0.36363636363636365,0.5,0.6666666666666666,0.5,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.75,1.0,0.6666666666666666,,,,0.3333333333333333,0.6363636363636364,0.6666666666666666,0.5353545454545454,0.4570666666666667,0.08333333333333333,0.1111111111111111,0.4444444444444444,0.2777777777777778,4.95,28.566666666666666,0.2727272727272727,,1.0,1.0,1.0,,,3.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5843499999999999,1.0,,,,,,,0.14285714285714285,0.3333333333333333,,1.0,0.25,,,True,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1807.0,30,10.0,65,61,21.0,23,7.0,126,1.0,2.0,,,,,3.0,5.0,2.0,2.0,,5.0,,1.0,6.0,9.0,1.0,7.0,3.0,18.0,67,,,1.0,,1.0,2.0,3.0,2.0,7.0,6.0,6.0,,,5.0,,1.0,1.0,6.0,1.0,,7.0,1.0,8.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,,4.0,1.0,1.0,7.0,3.0,1.0,1.0,7.0,21.0,1.0,0.5,0.5,,0.14285714285714285,0.14285714285714285,0.6666666666666666,,0.5,0.46875,,0.5,0.5294117647058824,,0.5833333333333334,0.4375,0.1111111111111111,0.5,30.000000000000004,0.75,,0.09090909090909091,0.35294117647058826,0.0625,0.25,0.038461538461538464,0.07142857142857142,,0.2,0.4444444444444444,0.25,0.125,0.5,1.0,1.0,0.3125,0.6,0.6,,0.125,1.0,1.0,1.0,0.3125,,,,,,,,,,0.2,0.5625,,0.4807125,0.44966999999999996,0.0625,0.1111111111111111,,0.3888888888888889,8.755555555555555,26.35714285714286,0.3230769230769231,6.0,3.0,9.0,1.0,2.0,1.0,21.0,,,,,,1.0,3.0,,0.3333333333333333,,,,2.0,3.0,,,1.0,1.0,0.125,,1.0,,1.0,1.0,2.0,,,,,0.5,0.5,,1.0,,,0.4,0.5,,,,1.0,,,,,,,,,,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,
