EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,LongMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyFg3Pct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,Corner3FGM,FTOffRebounds,LostBallSteals,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FTDefRebounds,BadPassTurnovers,Transition Take Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,OffTwoPtRebounds,BlockedShortMidRange,Defensive 3 Seconds Violations,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,on,Technical Free Throw Trips,PenaltyCorner3FGM,SecondChanceArc3FGM,HeaveAttempts,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,DefensiveGoaltends,BlockedLongMidRange,Blocked3s,BlockedArc3
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,5390.0,90,-38.0,174,178,34.0,36.0,17.0,352,6.0,9.0,1.0,1.0,2.0,3.0,4.0,8.0,3.0,4.0,1.0,5.0,13.0,1.0,13.0,21.0,5.0,14.0,13.0,54.0,224.0,1.0,1.0,1.0,3.0,4.0,7.0,1.0,6.0,14.0,14.0,12.0,9.0,6.0,2.0,13.0,5.0,4.0,10.0,5.0,15.0,3.0,2.0,8.0,2.0,35.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0,6.0,3.0,6.0,1.0,11.0,1.0,2.0,1.0,15.0,3.0,13.0,1.0,5.0,2.0,14.0,34.0,1.0,2.0,0.5384615384615384,0.5833333333333334,0.6,0.35714285714285715,0.35714285714285715,0.6190476190476191,1.0,0.5714285714285714,0.5857142857142857,1.0,0.5,0.6585365853658537,1.5,0.6363636363636364,0.4,0.19047619047619047,0.2222222222222222,0.25,24.479166666666668,0.020833333333333332,0.1,0.029411764705882353,0.05128205128205128,0.012345679012345678,0.038461538461538464,0.04,0.08695652173913043,0.14285714285714285,0.07692307692307693,0.2571428571428571,0.6666666666666666,0.8571428571428571,0.16666666666666666,0.22857142857142856,0.5,0.6666666666666666,1.0,0.11428571428571428,0.75,0.75,0.6666666666666666,0.02857142857142857,0.37142857142857144,0.38461538461538464,0.38461538461538464,0.6,1.0,1.0,0.375,0.6666666666666666,0.125,0.6571428571428571,0.38461538461538464,0.5344042857142858,0.5258375,0.1282051282051282,0.2,0.05555555555555555,0.25925925925925924,8.495238095238095,25.564285714285717,0.19540229885057472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,2607.0,43,-24.0,83,87,13.0,21.0,11.0,170,,,,,,,1.0,1.0,,,1.0,1.0,6.0,2.0,1.0,1.0,1.0,7.0,,5.0,111.0,,,,,,,2.0,,3.0,2.0,,3.0,,,6.0,1.0,,1.0,1.0,2.0,1.0,,,,5.0,1.0,1.0,3.0,4.0,1.0,5.0,,1.0,1.0,,,,2.0,2.0,5.0,,1.0,,1.0,,,,,,3.0,13.0,1.0,,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,,,0.3125,,0.75,0.3125,,0.75,0.875,,,,10.416666666666668,0.15,0.05,0.05,0.1,0.022727272727272728,0.0625,0.09090909090909091,0.05263157894736842,,,,,,,0.125,1.0,1.0,1.0,,,,,0.125,0.75,0.16666666666666666,0.16666666666666666,1.0,,,,,1.0,0.875,0.16666666666666666,0.5137625,0.4668,,,,0.6,8.0,26.2,0.1566265060240964,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,1.0,0.14285714285714285,0.5,1.0,0.5,0.40965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,2254.0,38,2.0,70,74,8.0,7.0,5.0,144,,,,,,,,,,,1.0,,4.0,1.0,,,1.0,5.0,2.0,5.0,77.0,,,,,,,1.0,2.0,2.0,,,3.0,,,4.0,,,1.0,1.0,2.0,1.0,,1.0,,5.0,,3.0,3.0,6.0,1.0,7.0,,1.0,,,1.0,,2.0,1.0,4.0,,,1.0,1.0,,2.0,,,1.0,2.0,8.0,,1.0,,,1.0,0.2,0.2,,,,0.3,,,0.4166666666666667,,0.5,1.0,,,,10.38961038961039,0.13636363636363635,0.17647058823529413,,0.15384615384615385,,,0.14285714285714285,0.21428571428571427,,,,,,,,,,,,,,,0.2,0.8,,,,,,,,1.0,1.0,,0.55428,0.55365,,,,0.4,,24.96,0.11428571428571428,,,,,,1.0,1.0,,,0.5,0.14285714285714285,,,,,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,5474.0,91,-49.0,175,181,35.0,41.0,17.0,356,6.0,11.0,,,4.0,4.0,7.0,14.0,5.0,13.0,2.0,2.0,5.0,,18.0,38.0,3.0,7.0,9.0,54.0,235.0,,1.0,,,6.0,7.0,,3.0,15.0,14.0,22.0,6.0,3.0,,5.0,2.0,,6.0,2.0,8.0,2.0,,3.0,2.0,18.0,,3.0,8.0,13.0,,13.0,,1.0,1.0,,,,3.0,5.0,5.0,,,,12.0,,12.0,1.0,6.0,1.0,15.0,35.0,,,0.3888888888888889,0.3888888888888889,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.47368421052631576,,0.8571428571428571,0.5,,0.8571428571428571,0.5294117647058824,,0.8333333333333334,0.15555555555555556,,,,27.46113989637306,0.16,0.09375,,0.13414634146341464,,,0.125,0.08,0.14285714285714285,,0.24444444444444444,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.3111111111111111,0.5,0.5,0.14285714285714285,0.28888888888888886,0.38461538461538464,0.38461538461538464,0.2,0.044444444444444446,0.1111111111111111,0.4,0.4,0.5,,,0.5714285714285714,1.0,,0.4,0.4,0.517951111111111,0.6245714285714286,0.12,0.13953488372093023,,0.2777777777777778,10.289473684210527,25.5,0.2,,,,,1.0,3.0,1.0,,,1.0,0.13636363636363635,0.5,,,0.5099,1.0,,,,0.5,0.5,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203994,1610612756,Jusuf Nurkic,Jusuf Nurkic,203994,PHX,6223.0,104,-40.0,198,204,36.0,42.0,20.0,402,11.0,17.0,2.0,4.0,,1.0,2.0,6.0,,1.0,,,2.0,,13.0,24.0,,2.0,5.0,31.0,255.0,3.0,5.0,3.0,9.0,,1.0,,1.0,1.0,24.0,2.0,,,2.0,2.0,,,9.0,2.0,11.0,1.0,1.0,8.0,1.0,24.0,4.0,9.0,11.0,20.0,13.0,33.0,4.0,6.0,6.0,2.0,2.0,,6.0,10.0,15.0,,,,12.0,3.0,11.0,1.0,5.0,1.0,1.0,36.0,1.0,1.0,0.9230769230769231,1.0,,,,0.5416666666666666,0.6,,0.5,0.5,,0.5,0.5,0.25,0.07692307692307693,,,,16.742081447963802,0.19642857142857142,0.21951219512195122,0.1111111111111111,0.20618556701030927,0.12903225806451613,0.10714285714285714,0.25925925925925924,0.17647058823529413,0.42857142857142855,0.3076923076923077,0.6538461538461539,0.6470588235294118,0.6470588235294118,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.038461538461538464,,,,,0.07692307692307693,,,,0.6666666666666666,0.5,1.0,,,0.7307692307692307,,0.5994884615384616,0.5065,0.16666666666666666,0.17857142857142858,0.2903225806451613,0.03225806451612903,3.870833333333333,24.95,0.18181818181818182,1.0,,1.0,,,4.0,1.0,,,0.6666666666666666,0.16,,0.16666666666666666,,0.5589299999999999,,1.0,,0.14285714285714285,,,,,3.0,,6.0,3.0,6.0,4.0,,0.6666666666666666,8.0,3.0,1.0,0.14035087719298245,0.25,0.12,0.125,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,398.0,7,-1.0,11,13,2.0,4.0,1.0,24,2.0,2.0,1.0,1.0,,,,,,,,,,,2.0,2.0,,,1.0,5.0,18.0,1.0,1.0,,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,2.0,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,0.8333333333333334,1.0,,,,,,33.333333333333336,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.85995,,0.3333333333333333,0.3333333333333333,0.4,,0.39999999999999997,,0.18181818181818182,,,,,,1.0,1.0,,,1.0,,,,,0.8915,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201569,1610612756,Eric Gordon,Eric Gordon,201569,PHX,2646.0,44,-14.0,84,85,24.0,28.0,10.0,169,,1.0,,,,,,3.0,,,1.0,4.0,5.0,2.0,,4.0,4.0,6.0,4.0,16.0,112.0,,1.0,,,,,2.0,2.0,8.0,,,9.0,3.0,,5.0,4.0,1.0,1.0,,1.0,,,1.0,,2.0,,3.0,1.0,4.0,1.0,5.0,1.0,5.0,3.0,,1.0,,1.0,1.0,2.0,,,,5.0,,4.0,,1.0,1.0,8.0,24.0,,1.0,,,0.75,0.6666666666666666,0.6666666666666666,,,,0.6,,1.5,0.6666666666666666,,1.3333333333333333,0.6,0.25,1.0,,13.402061855670103,0.041666666666666664,0.13636363636363635,,0.08695652173913043,0.02702702702702703,,0.07692307692307693,0.15789473684210525,,0.2,0.1,,,,0.3,,,,,,,,0.1,0.5,0.8,0.8,0.75,,,,,1.0,0.7,0.8,0.539125,0.547725,0.09090909090909091,0.2,,0.5,8.95,26.683333333333334,0.2857142857142857,,2.0,,2.0,,,,,1.0,,,,,1.0,0.4298,,,2.0,,,,,,,,,,,,,,1.0,,,0.03571428571428571,,0.07692307692307693,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,
203078,1610612756,Bradley Beal,Bradley Beal,203078,PHX,5723.0,95,-37.0,182,186,28.0,31.0,18.0,368,9.0,14.0,2.0,3.0,1.0,2.0,2.0,9.0,1.0,4.0,6.0,3.0,8.0,3.0,12.0,27.0,5.0,14.0,4.0,43.0,230.0,2.0,4.0,2.0,9.0,2.0,4.0,4.0,,7.0,12.0,12.0,12.0,3.0,4.0,8.0,3.0,1.0,8.0,3.0,11.0,2.0,1.0,4.0,3.0,25.0,1.0,1.0,2.0,3.0,4.0,7.0,2.0,3.0,,,1.0,,4.0,2.0,3.0,,,,5.0,,5.0,1.0,3.0,,7.0,28.0,1.0,,0.5,0.6,0.8,0.35714285714285715,0.35714285714285715,0.4444444444444444,0.5,0.5,0.47560975609756095,0.5833333333333334,0.4375,0.5,0.6428571428571429,0.4375,0.34146341463414637,0.037037037037037035,,0.1111111111111111,23.152709359605915,0.04081632653061224,0.02564102564102564,0.029411764705882353,0.03409090909090909,0.045454545454545456,,,,0.14285714285714285,0.08695652173913043,0.34146341463414637,0.6428571428571429,0.6428571428571429,0.5555555555555556,0.21951219512195122,0.2222222222222222,0.25,0.5,0.0975609756097561,0.25,0.25,,0.14634146341463414,0.1951219512195122,0.375,0.375,0.6666666666666666,0.5,0.6666666666666666,0.25,0.5,0.375,0.6829268292682927,0.375,0.5429426829268292,0.52095,0.06976744186046512,0.10344827586206896,0.20930232558139536,0.16279069767441862,6.337037037037037,24.657142857142855,0.15384615384615385,,1.0,2.0,1.0,1.0,3.0,1.0,,0.25,0.75,0.08695652173913043,,,0.3333333333333333,0.5287499999999999,2.0,,3.0,,0.3333333333333333,0.3333333333333333,1.0,,2.0,,1.0,1.0,1.0,,,,3.0,,,0.05555555555555555,0.05263157894736842,0.08695652173913043,0.14285714285714285,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,0.125,True,,,,,,,,,,,,,
1629626,1610612756,Bol Bol,Bol Bol,1629626,PHX,400.0,7,1.0,13,12,,,1.0,25,1.0,1.0,,,,,,1.0,,,,,,,1.0,2.0,,,,2.0,13.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,0.5,,,0.5,,,,,,,14.285714285714285,,0.3333333333333333,,0.2,,,,0.3333333333333333,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,0.5,,0.62445,,,,,,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,4564.0,76,-8.0,153,151,89.0,67.0,9.0,304,8.0,14.0,,,2.0,4.0,3.0,5.0,1.0,5.0,,2.0,6.0,2.0,12.0,24.0,2.0,6.0,26.0,56.0,187.0,,1.0,3.0,3.0,4.0,11.0,2.0,17.0,28.0,6.0,18.0,3.0,3.0,,6.0,2.0,3.0,4.0,5.0,9.0,4.0,1.0,4.0,,23.0,,4.0,4.0,8.0,,8.0,,5.0,3.0,1.0,1.0,,5.0,4.0,7.0,,,,14.0,1.0,28.0,,7.0,7.0,28.0,89.0,2.0,6.0,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,,0.36363636363636365,0.5,,0.4230769230769231,0.625,0.5,0.6428571428571429,0.2,0.125,0.21428571428571427,,29.629629629629626,0.125,0.10810810810810811,,0.11594202898550725,,,0.16666666666666666,0.18181818181818182,,,0.4666666666666667,0.5714285714285714,0.7272727272727273,0.25,0.16666666666666666,0.6,0.6,,0.16666666666666666,0.2,0.2,1.0,,0.2,0.3333333333333333,0.3333333333333333,0.5,,,0.3076923076923077,0.5,0.15384615384615385,0.6666666666666666,0.3333333333333333,0.5787666666666667,0.5229730769230769,0.1891891891891892,0.22580645161290322,0.05357142857142857,0.5,6.833333333333333,25.96666666666667,0.5816993464052288,,1.0,,1.0,,4.0,2.0,,0.5,0.8,0.125,,,0.5,0.3989,,,2.0,,,,,,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,False,1.0,,,,,,,,,,,,
