EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangePctAssisted,SecondChanceCorner3Frequency,RecoveredBlocks,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,on,Corner3PctBlocked
1627745,1610612739,Damian Jones,Damian Jones,1627745,CLE,419.0,7,14,15,14.0,13,2,29,17,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,14.0,12.5,0.5,0.25,0.3333333333333333,0.14285714285714285,0.2,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,16696.0,278,532,534,151.0,220,62,1066,590,17.0,25.0,10.0,,58.0,3.0,11.0,32.0,8.0,40.0,7.0,1.0,5.0,7.0,14.0,3.0,3.0,6.0,3.0,6.0,151.0,21.070234113712374,0.5,0.08208955223880597,0.022388059701492536,0.11627906976744186,0.025735294117647058,,0.08771929824561403,0.28383458646616544,-36.0,27.0,35.0,4.0,6.0,11.0,13.0,10.0,26.0,1.0,8.0,5.0,1.0,6.0,28.0,1.0,2.0,4.0,9.0,38.0,69.0,6.0,33.0,17.0,111.0,4.0,8.0,1.0,2.0,11.0,15.0,21.0,4.0,10.0,7.0,49.0,34.0,42.0,6.0,12.0,4.0,28.0,6.0,4.0,8.0,7.0,1.0,7.0,4.0,1.0,19.0,2.0,3.0,9.0,6.0,3.0,2.0,2.0,1.0,5.0,14.0,1.0,2.0,20.0,26.0,4.0,12.0,2.0,3.0,49.0,2.0,2.0,0.4473684210526316,0.4722222222222222,0.3333333333333333,0.18181818181818182,0.5,0.4,0.18181818181818182,0.5507246376811594,0.5,0.7142857142857143,0.46078431372549017,0.55,0.6774193548387096,0.4955357142857143,0.55,0.7205882352941176,0.3235294117647059,0.057971014492753624,0.05714285714285714,0.07692307692307693,0.14285714285714285,0.07692307692307693,0.1532258064516129,0.028985507246376812,0.05357142857142857,0.028037383177570093,0.03225806451612903,0.041666666666666664,0.13793103448275862,0.16853932584269662,0.11428571428571428,0.05555555555555555,0.3431372549019608,0.7714285714285715,0.8181818181818182,0.4074074074074074,0.2549019607843137,0.38461538461538464,0.4166666666666667,0.6,0.0784313725490196,0.125,0.125,0.049019607843137254,0.27450980392156865,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.6,0.6666666666666666,0.2,0.5,0.41935483870967744,0.8461538461538461,0.03225806451612903,0.2903225806451613,0.4444444444444444,0.6666666666666666,0.21428571428571427,0.5547838235294118,0.53801,0.5592661290322581,0.10909090909090909,0.15584415584415584,0.0990990990990991,0.44144144144144143,6.489855072463768,25.472727272727276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627777,1610612739,Georges Niang,Georges Niang,1627777,CLE,5322.0,89,172,174,59.0,88,22,346,200,2.0,2.0,2.0,,4.0,3.0,3.0,6.0,3.0,9.0,3.0,,2.0,2.0,5.0,1.0,2.0,1.0,,1.0,59.0,20.918367346938776,0.6,0.0625,0.06382978723404255,0.056818181818181816,0.03488372093023256,0.08695652173913043,0.07407407407407407,0.3430232558139535,-27.0,2.0,7.0,,2.0,1.0,1.0,3.0,9.0,1.0,1.0,7.0,4.0,1.0,9.0,,1.0,1.0,3.0,6.0,17.0,1.0,16.0,6.0,21.0,,2.0,,2.0,,3.0,4.0,1.0,7.0,,9.0,6.0,6.0,3.0,,,9.0,1.0,2.0,,,,,,,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,,3.0,13.0,,1.0,6.0,6.0,,3.0,,1.0,9.0,1.0,,0.5,0.5,1.0,0.0625,,0.14285714285714285,0.0625,0.35294117647058826,,0.75,0.22727272727272727,,0.4090909090909091,0.2916666666666667,,0.4090909090909091,0.48484848484848486,0.11764705882352941,0.14285714285714285,0.1111111111111111,0.16666666666666666,,0.05,,0.05263157894736842,,,,0.125,0.0625,,0.13043478260869565,0.21212121212121213,0.2857142857142857,0.3333333333333333,,0.2727272727272727,0.3333333333333333,0.375,0.6666666666666666,0.030303030303030304,1.0,1.0,0.21212121212121213,0.2727272727272727,0.1111111111111111,0.1111111111111111,1.0,0.5,,0.25,,0.09090909090909091,1.0,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.696969696969697,0.1111111111111111,0.49918636363636365,0.49495,0.5055545454545455,0.08333333333333333,0.15,,0.42857142857142855,6.994117647058823,24.65,1.0,1.0,4.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,6858.0,114,220,226,80.0,118,23,446,240,2.0,5.0,,,13.0,,,3.0,3.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,2.0,80.0,13.991769547325102,0.3333333333333333,,,0.01818181818181818,0.027522935779816515,,,0.36363636363636365,-28.0,6.0,13.0,,1.0,2.0,3.0,1.0,3.0,,,4.0,,,9.0,,1.0,,2.0,7.0,16.0,,13.0,3.0,17.0,,1.0,,1.0,,2.0,4.0,,2.0,3.0,7.0,12.0,2.0,,,,9.0,,4.0,3.0,2.0,1.0,2.0,3.0,,2.0,1.0,,7.0,5.0,2.0,,,,7.0,14.0,,,8.0,5.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,0.8571428571428571,0.8571428571428571,,,,,,0.4375,,0.5,0.2413793103448276,,0.3333333333333333,0.27419354838709675,,0.4375,0.4482758620689655,0.25,0.23076923076923078,0.3333333333333333,0.1111111111111111,,0.0425531914893617,0.05084745762711865,,0.0425531914893617,0.08333333333333333,,,0.02857142857142857,0.08333333333333333,,0.4482758620689655,0.46153846153846156,0.6,0.8333333333333334,0.10344827586206896,0.3333333333333333,0.5,1.0,,,,0.13793103448275862,0.3103448275862069,,,,0.5,,0.5,,0.5,0.6666666666666666,,0.3333333333333333,,0.896551724137931,,0.6135196428571429,0.50475,0.6299750000000001,0.034482758620689655,0.0625,,0.4117647058823529,2.3,26.753846153846155,,1.0,1.0,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,4811.0,80,151,152,66.0,80,14,303,181,6.0,7.0,4.0,,15.0,1.0,5.0,6.0,1.0,7.0,,,,,,,,,,,66.0,10.714285714285715,,0.15151515151515152,0.02857142857142857,0.09090909090909091,0.013157894736842105,0.0625,0.16666666666666666,0.4370860927152318,-20.0,,1.0,,,,,,1.0,,,2.0,1.0,3.0,13.0,,1.0,2.0,4.0,,2.0,4.0,15.0,3.0,15.0,,,,2.0,,,1.0,3.0,5.0,2.0,11.0,,,12.0,,,13.0,3.0,,1.0,,1.0,2.0,,,1.0,,,,,,,,,2.0,5.0,,,4.0,3.0,,,2.0,,11.0,,1.0,,,1.0,0.26666666666666666,,0.6,0.26666666666666666,,,,0.35294117647058826,,0.75,0.39473684210526316,,0.7857142857142857,0.8823529411764706,,,,,,0.030303030303030304,,,,,0.09090909090909091,0.2,0.04,,,0.058823529411764705,,,,0.058823529411764705,,,,,,,0.11764705882352941,0.7647058823529411,0.23076923076923078,0.25,1.0,,,0.5,,,,0.16666666666666666,0.6666666666666666,0.5,0.9411764705882353,0.23076923076923078,0.51255,0.42735,0.4774333333333334,,,,0.7333333333333333,7.300000000000001,26.65333333333333,1.0,,,2.0,,,0.5,,,1.0,1.0,1.0,0.06666666666666667,0.07692307692307693,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,True,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,9301.0,155,301,299,86.0,122,39,600,317,17.0,24.0,12.0,,55.0,3.0,10.0,20.0,3.0,23.0,7.0,3.0,4.0,6.0,13.0,1.0,3.0,,,,86.0,32.84457478005865,0.5384615384615384,0.14084507042253522,0.039473684210526314,0.1310344827586207,0.020833333333333332,0.03571428571428571,0.03225806451612903,0.2857142857142857,15.0,15.0,27.0,1.0,2.0,5.0,12.0,9.0,17.0,7.0,14.0,2.0,2.0,12.0,32.0,,,3.0,10.0,31.0,58.0,12.0,34.0,13.0,111.0,3.0,5.0,,1.0,6.0,11.0,22.0,3.0,12.0,2.0,33.0,16.0,46.0,3.0,33.0,,30.0,12.0,3.0,7.0,5.0,2.0,5.0,,,9.0,1.0,,6.0,5.0,1.0,1.0,3.0,1.0,5.0,9.0,,1.0,20.0,19.0,4.0,10.0,,,33.0,1.0,,0.25806451612903225,0.25806451612903225,0.08333333333333333,0.35294117647058826,,0.25,0.375,0.5344827586206896,0.6,0.5,0.532608695652174,0.5,0.45588235294117646,0.5606060606060606,0.5,0.4583333333333333,0.3695652173913043,0.05172413793103448,0.07407407407407407,0.058823529411764705,0.25,,0.12162162162162163,,0.02857142857142857,,,0.125,0.375,0.13793103448275862,0.0625,,0.29347826086956524,0.5555555555555556,0.6,0.3333333333333333,0.18478260869565216,0.5294117647058824,0.5625,0.2222222222222222,0.15217391304347827,0.5,0.5,0.021739130434782608,0.34782608695652173,0.375,0.375,0.08333333333333333,0.3333333333333333,0.5,,,0.35294117647058826,0.4166666666666667,0.058823529411764705,0.29411764705882354,0.3,0.6630434782608695,0.4,0.5386472222222223,0.5756749999999999,0.5493984375000001,0.1111111111111111,0.15625,0.05405405405405406,0.2972972972972973,7.670689655172413,27.68235294117647,1.0,,1.0,,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,2.0,1.0,1.0,0.07692307692307693,1.0,0.02857142857142857,,,,,,,,,,,True,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,2833.0,47,94,90,34.0,50,17,184,96,1.0,2.0,,,5.0,3.0,9.0,17.0,6.0,23.0,2.0,,2.0,1.0,3.0,2.0,2.0,3.0,,3.0,34.0,20.0,0.6666666666666666,0.391304347826087,0.13043478260869565,0.3953488372093023,0.125,0.2222222222222222,0.4166666666666667,0.3617021276595745,4.0,10.0,13.0,1.0,3.0,5.0,6.0,2.0,3.0,,,,,,,,,,,12.0,16.0,,,3.0,27.0,2.0,4.0,,,5.0,5.0,6.0,,,1.0,11.0,24.0,,,,,,,1.0,1.0,1.0,,1.0,3.0,,8.0,,,3.0,,3.0,,,,,2.0,,1.0,8.0,7.0,1.0,3.0,1.0,3.0,11.0,,1.0,1.0,1.0,,,,,,0.75,0.5,0.8333333333333334,0.75,0.5,0.8333333333333334,0.7105263157894737,0.5,0.7857142857142857,,0.0625,0.07692307692307693,,,,0.4,0.12,0.1,0.11764705882352941,0.125,0.3333333333333333,0.5,0.5,0.16666666666666666,,0.8125,0.7692307692307693,0.8333333333333334,1.0,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.75,0.3333333333333333,,,1.0,0.8333333333333334,,,,0.8125,,0.6787124999999999,0.6118,0.7144499999999999,0.16666666666666666,0.16666666666666666,0.18518518518518517,0.4074074074074074,2.35,,,,,,,,,2.0,0.6666666666666666,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,True,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,9327.0,155,292,292,50.0,86,38,584,324,7.0,10.0,7.0,,23.0,3.0,13.0,20.0,7.0,27.0,2.0,,2.0,,2.0,,,,,,50.0,14.457831325301205,1.0,0.1625,0.04225352112676056,0.1360544217687075,0.04827586206896552,0.03225806451612903,0.18181818181818182,0.17123287671232876,-1.0,5.0,9.0,,1.0,1.0,1.0,3.0,3.0,,,8.0,,9.0,25.0,2.0,3.0,3.0,4.0,8.0,12.0,14.0,33.0,2.0,60.0,,1.0,2.0,5.0,8.0,1.0,1.0,3.0,4.0,2.0,13.0,14.0,2.0,42.0,,,25.0,9.0,1.0,3.0,3.0,,,4.0,,7.0,,,3.0,1.0,2.0,,,,8.0,18.0,,,10.0,2.0,,,1.0,,13.0,2.0,1.0,0.875,0.875,1.0,0.42424242424242425,0.4,0.75,0.42424242424242425,0.6666666666666666,,1.0,0.6444444444444445,0.5,1.1,0.6521739130434783,0.5714285714285714,1.0833333333333333,0.7333333333333333,0.08333333333333333,0.1111111111111111,,,,0.1044776119402985,0.05405405405405406,,0.05357142857142857,0.05555555555555555,0.1935483870967742,0.0625,0.09302325581395349,0.125,,0.2,0.5555555555555556,0.625,0.8,0.06666666666666667,1.0,1.0,1.0,,,,0.17777777777777778,0.5555555555555556,0.36,0.36,1.0,0.16666666666666666,,0.5,0.6666666666666666,0.2,1.0,,0.8,0.75,0.9333333333333333,0.36,0.574228888888889,0.55125,0.5930899999999999,,,0.13333333333333333,0.21666666666666667,2.3333333333333335,25.37878787878788,2.0,,3.0,2.0,,,0.3333333333333333,,,5.0,,,,,0.625,0.625,1.0,,,,,0.2857142857142857,,,2.0,1.0,,,,,,,,,True,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,9174.0,153,290,290,65.0,86,31,580,325,15.0,22.0,11.0,,51.0,,6.0,16.0,,16.0,7.0,1.0,5.0,1.0,8.0,,2.0,1.0,,1.0,65.0,25.77639751552795,0.875,0.08823529411764706,,0.11428571428571428,,,0.0967741935483871,0.22413793103448276,-37.0,10.0,16.0,,,1.0,3.0,3.0,11.0,2.0,5.0,6.0,2.0,14.0,32.0,1.0,1.0,4.0,8.0,15.0,32.0,15.0,38.0,10.0,85.0,1.0,1.0,2.0,3.0,8.0,2.0,6.0,4.0,10.0,5.0,21.0,10.0,20.0,21.0,24.0,,32.0,14.0,2.0,7.0,5.0,2.0,4.0,,,10.0,,,3.0,,3.0,,2.0,,6.0,16.0,,,13.0,13.0,1.0,3.0,3.0,,21.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.39473684210526316,0.6666666666666666,0.4,0.39473684210526316,0.46875,1.0,0.3333333333333333,0.5357142857142857,1.0,0.5,0.5533333333333333,1.0,0.5263157894736842,0.5428571428571428,0.0625,0.125,,,,0.1388888888888889,,,,,0.125,,0.10869565217391304,0.19230769230769232,,0.22857142857142856,0.625,0.7142857142857143,0.2,0.15714285714285714,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.07142857142857142,0.4,0.4,0.08571428571428572,0.45714285714285713,0.4375,0.4375,0.42857142857142855,,,0.25,1.0,0.1875,0.3333333333333333,0.125,0.5,0.5,0.7714285714285715,0.4375,0.5275971428571429,0.4479,0.487128125,0.041666666666666664,0.08823529411764706,0.09411764705882353,0.24705882352941178,6.084375,26.247368421052634,2.0,,,,1.0,0.5,0.5,1.0,1.0,1.0,,,,,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,1.0,1.0,2.0,1.0,0.5,1.0,,,,True,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,9416.0,157,301,308,69.0,108,29,609,320,8.0,10.0,4.0,1.0,22.0,6.0,16.0,32.0,11.0,43.0,7.0,,4.0,1.0,8.0,1.0,4.0,8.0,2.0,8.0,69.0,19.393939393939394,0.875,0.1839080459770115,0.0821917808219178,0.18471337579617833,0.07236842105263158,0.11428571428571428,0.13513513513513514,0.2292358803986711,-14.0,16.0,20.0,3.0,4.0,1.0,1.0,9.0,20.0,1.0,1.0,2.0,2.0,2.0,7.0,,,,,26.0,41.0,2.0,9.0,7.0,65.0,3.0,5.0,,,6.0,1.0,2.0,,2.0,4.0,6.0,42.0,10.0,6.0,,4.0,7.0,2.0,2.0,2.0,2.0,,3.0,5.0,,13.0,3.0,,2.0,2.0,,,3.0,,8.0,10.0,,,8.0,12.0,,4.0,2.0,6.0,6.0,1.0,2.0,0.8076923076923077,0.875,1.0,0.2222222222222222,,,0.2222222222222222,0.6341463414634146,0.6,0.5,0.58,0.6,0.25,0.5803571428571429,0.6,0.5,0.18,0.04878048780487805,0.05,0.05,0.42857142857142855,,0.18571428571428572,0.06329113924050633,0.06060606060606061,0.06451612903225806,0.058823529411764705,0.26666666666666666,0.15,0.20408163265306123,0.14285714285714285,,0.4,0.8,0.8421052631578947,0.875,0.4,0.45,0.47368421052631576,0.7777777777777778,0.02,1.0,1.0,0.04,0.14,0.2857142857142857,0.2857142857142857,1.0,0.8,0.75,,,0.25,1.0,0.5,,,0.58,0.2857142857142857,0.5538029999999999,0.6249600000000001,0.546975,0.07407407407407407,0.08888888888888889,0.09230769230769231,0.09230769230769231,4.875609756097561,25.466666666666665,,,,,,,,3.0,0.375,,,,,,,,,,,2.0,,,0.3333333333333333,,,,,,,,,1.0,2.0,,True,
