EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,HeaveMakes,HeaveAttempts,Corner3Assists,FTOffRebounds,SelfOReb,BadPassTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,PtsUnassisted3s,Charge Fouls,Transition Take Fouls,OffensiveGoaltends,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Blocked3s,BlockedArc3,on,BlockedCorner3
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,17220.0,287,32,549,541,162.0,116.0,79.0,1090,23.0,32.0,3.0,4.0,8.0,11.0,2.0,12.0,8.0,13.0,5.0,12.0,1.0,3.0,3.0,6.0,7.0,21.0,4.0,9.0,1.0,4.0,33.0,57.0,12.0,33.0,4.0,106.0,640,4.0,8.0,5.0,12.0,23.0,10.0,15.0,4.0,10.0,1.0,33.0,42.0,24.0,36.0,21.0,7.0,5.0,5.0,3.0,8.0,3.0,2.0,2.0,1.0,19.0,5.0,1.0,19.0,17.0,6.0,42,6.0,48,8.0,7.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,8.0,4.0,8.0,14.0,12.0,2.0,9.0,1.0,4.0,1.0,9.0,6.0,3.0,9.0,7.0,33.0,159.0,1.0,1.0,0.6363636363636364,0.6363636363636364,1.0,0.36363636363636365,0.4166666666666667,0.4,0.36363636363636365,0.5789473684210527,0.5,0.6666666666666666,0.5666666666666667,0.575,0.64,0.5638297872340425,0.575,0.6346153846153846,0.36666666666666664,0.08771929824561403,0.0625,0.25,15.74074074074074,0.5,0.5454545454545454,0.11486486486486487,0.0064516129032258064,0.16666666666666666,0.04672897196261682,0.13740458015267176,0.022900763358778626,0.029411764705882353,0.03571428571428571,0.08695652173913043,0.05555555555555555,0.13725490196078433,0.24,0.19148936170212766,0.05,0.7777777777777778,0.35555555555555557,0.71875,0.7666666666666667,0.6521739130434783,0.13333333333333333,0.16666666666666666,0.2222222222222222,0.5,0.14444444444444443,0.6153846153846154,0.6153846153846154,0.625,0.13333333333333333,0.4166666666666667,0.4166666666666667,1.0,0.23333333333333334,0.3333333333333333,0.3333333333333333,1.0,0.2,0.75,0.6666666666666666,0.15,0.3333333333333333,1.0,0.45,0.4444444444444444,1.0,0.44,0.7272727272727273,0.24,0.5,0.16,0.25,0.7222222222222222,0.3333333333333333,0.5905994444444445,0.54341,0.624576,0.043010752688172046,0.06666666666666667,0.2169811320754717,0.3113207547169811,6.840350877192982,25.066666666666663,0.29508196721311475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,20410.0,340,-27,630,630,122.0,111.0,94.0,1260,20.0,31.0,10.0,15.0,1.0,3.0,16.0,26.0,4.0,8.0,,,,,,,1.0,2.0,,,1.0,2.0,40.0,65.0,1.0,2.0,17.0,100.0,796,11.0,17.0,,,24.0,4.0,7.0,1.0,2.0,6.0,17.0,60.0,20.0,3.0,-1.0,,4.0,25.0,13.0,38.0,9.0,16.0,5.0,4.0,89.0,18.0,28.0,19.0,28.0,2.0,49,47.0,96,3.0,1.0,2.0,8.0,4.0,9.0,1.0,2.0,,17.0,2.0,28.0,38.0,17.0,6.0,20.0,,8.0,2.0,12.0,8.0,3.0,12.0,6.0,17.0,119.0,,2.0,0.75,0.9375,1.0,0.5,,0.5,,0.6153846153846154,0.6470588235294118,0.5714285714285714,0.6194029850746269,0.6470588235294118,0.6111111111111112,0.6493506493506493,0.6666666666666666,0.7083333333333334,0.029850746268656716,0.06153846153846154,0.12903225806451613,,12.583668005354752,0.47058823529411764,0.14285714285714285,0.1728395061728395,0.14659685863874344,0.14285714285714285,0.13636363636363635,0.15932203389830507,0.14241486068111456,0.17142857142857143,0.11764705882352941,0.2,0.16666666666666666,0.2,0.125,0.15454545454545454,0.08695652173913043,0.5,0.4626865671641791,0.6451612903225806,0.7407407407407407,0.55,0.3880597014925373,0.6153846153846154,0.6153846153846154,1.0,0.11940298507462686,0.5,0.5,0.75,,,,,0.029850746268656716,0.5,0.5,1.0,0.8823529411764706,0.6666666666666666,0.2,,,,,,,0.3333333333333333,0.3333333333333333,,,0.2222222222222222,0.5,0.4925373134328358,,0.5362246153846154,0.6035,0.5386285714285715,0.10666666666666667,0.1095890410958904,0.24,0.17,6.298461538461539,51.25,0.19365079365079366,2.0,16.0,1.0,2.0,4.0,1.0,1.0,6.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,0.06666666666666667,0.136986301369863,0.14457831325301204,0.047619047619047616,,,,,,,,,,,,,,,,True,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,28340.0,472,-5,897,887,237.0,211.0,132.0,1784,28.0,52.0,7.0,11.0,6.0,10.0,8.0,21.0,1.0,5.0,4.0,14.0,,1.0,1.0,2.0,16.0,37.0,4.0,8.0,5.0,13.0,37.0,78.0,20.0,51.0,29.0,163.0,1078,7.0,14.0,4.0,9.0,32.0,10.0,18.0,6.0,15.0,10.0,48.0,48.0,26.0,51.0,37.0,16.0,11.0,28.0,24.0,52.0,17.0,15.0,12.0,1.0,128.0,10.0,18.0,41.0,50.0,4.0,95,30.0,125,8.0,5.0,3.0,16.0,6.0,14.0,2.0,5.0,,30.0,7.0,11.0,35.0,36.0,1.0,41.0,5.0,17.0,6.0,7.0,4.0,2.0,7.0,5.0,48.0,233.0,9.0,6.0,0.6486486486486487,0.7272727272727273,0.85,0.39215686274509803,0.4444444444444444,0.4,0.39215686274509803,0.47435897435897434,0.5,0.5555555555555556,0.5193798449612403,0.5652173913043478,0.5757575757575758,0.5544217687074829,0.5925925925925926,0.5714285714285714,0.3953488372093023,0.14102564102564102,0.15384615384615385,0.14285714285714285,16.666666666666668,0.5333333333333333,0.21052631578947367,0.2183406113537118,0.06741573033707865,0.22282608695652173,0.055865921787709494,0.22033898305084745,0.06278026905829596,0.05660377358490566,0.05185185185185185,0.06818181818181818,0.20689655172413793,0.22972972972972974,0.23076923076923078,0.23178807947019867,0.18181818181818182,0.7142857142857143,0.40310077519379844,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.16279069767441862,0.38095238095238093,0.4444444444444444,0.875,0.03875968992248062,0.2,0.2,1.0,0.10852713178294573,0.2857142857142857,0.2857142857142857,1.0,0.2868217054263566,0.43243243243243246,0.43243243243243246,0.8125,0.4782608695652174,0.6363636363636364,0.42857142857142855,0.043478260869565216,,,0.34782608695652173,0.5,1.0,0.30303030303030304,0.6,0.06060606060606061,0.5,0.3939393939393939,0.38461538461538464,0.7984496124031008,0.43243243243243246,0.5769941860465118,0.5571333333333333,0.533309090909091,0.12056737588652482,0.18888888888888888,0.19631901840490798,0.294478527607362,4.276923076923077,25.076470588235292,0.26421404682274247,6.0,8.0,,,7.0,2.0,5.0,11.0,2.0,2.0,5.0,1.0,,1.0,,0.06896551724137931,0.07142857142857142,0.06896551724137931,0.0847457627118644,9.0,2.0,1.0,1.0,,,,,,,,,,,,True,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,31050.0,518,12,982,973,259.0,220.0,148.0,1955,41.0,66.0,4.0,5.0,6.0,17.0,60.0,130.0,24.0,60.0,3.0,9.0,,2.0,2.0,5.0,23.0,75.0,5.0,9.0,8.0,15.0,125.0,256.0,26.0,84.0,93.0,421.0,1175,15.0,28.0,5.0,11.0,52.0,30.0,67.0,10.0,20.0,43.0,133.0,40.0,210.0,36.0,75.0,23.0,15.0,56.0,41.0,97.0,34.0,32.0,17.0,7.0,235.0,2.0,6.0,21.0,11.0,3.0,35,8.0,43,10.0,4.0,6.0,22.0,5.0,13.0,1.0,10.0,1.0,35.0,8.0,9.0,26.0,109.0,2.0,120.0,18.0,49.0,15.0,2.0,2.0,,2.0,1.0,129.0,255.0,4.0,11.0,0.16,0.16,0.46153846153846156,0.30952380952380953,0.45454545454545453,0.5,0.30952380952380953,0.48828125,0.5357142857142857,0.44776119402985076,0.4823529411764706,0.5769230769230769,0.5172413793103449,0.538659793814433,0.6341463414634146,0.5848214285714286,0.24705882352941178,0.05859375,0.09090909090909091,0.06153846153846154,36.106346483704975,0.6285714285714286,0.14285714285714285,0.04296875,0.020338983050847456,0.10344827586206896,0.010309278350515464,0.06971677559912855,0.016359918200409,,0.006896551724137931,0.02040816326530612,0.056,0.03409090909090909,0.023255813953488372,0.09090909090909091,0.15789473684210525,0.5,0.19411764705882353,0.6212121212121212,0.6833333333333333,0.24390243902439024,0.38235294117647056,0.46153846153846156,0.4918032786885246,0.13333333333333333,0.17647058823529413,0.4,0.4067796610169492,0.08333333333333333,0.026470588235294117,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.22058823529411764,0.30666666666666664,0.3108108108108108,0.43478260869565216,0.1282051282051282,0.8,0.5,0.05128205128205128,,,0.23076923076923078,0.5555555555555556,0.4,0.19540229885057472,0.35294117647058826,0.05747126436781609,0.4,0.1724137931034483,0.5333333333333333,0.4411764705882353,0.30666666666666664,0.5009310294117646,0.4950806451612904,0.48270977011494265,0.13672922252010725,0.17073170731707318,0.12351543942992874,0.3159144893111639,9.053906249999999,25.991666666666656,0.2637474541751528,7.0,,,,7.0,,3.0,12.0,2.0,6.0,,2.0,3.0,,,,0.01904761904761905,0.030534351145038167,0.01744186046511628,42.0,2.0,1.0,,1.0,6.0,4.0,2.0,0.011904761904761904,0.016666666666666666,0.013333333333333334,0.023255813953488372,,,,True,
1628978,1610612752,Donte DiVincenzo,Donte DiVincenzo,1628978,NYK,22992.0,383,-17,732,720,171.0,156.0,106.0,1452,22.0,43.0,6.0,12.0,4.0,9.0,5.0,18.0,3.0,7.0,9.0,18.0,2.0,3.0,1.0,2.0,29.0,69.0,4.0,11.0,8.0,15.0,30.0,68.0,38.0,87.0,14.0,188.0,910,7.0,14.0,6.0,14.0,32.0,6.0,18.0,9.0,17.0,5.0,44.0,42.0,18.0,99.0,68.0,29.0,9.0,21.0,7.0,28.0,6.0,14.0,5.0,2.0,63.0,4.0,7.0,19.0,16.0,,35,12.0,47,12.0,7.0,5.0,7.0,,2.0,,3.0,,9.0,1.0,7.0,24.0,19.0,,16.0,2.0,6.0,2.0,10.0,7.0,3.0,10.0,5.0,40.0,168.0,4.0,,0.7,0.8076923076923077,0.868421052631579,0.4367816091954023,0.42857142857142855,0.5294117647058824,0.4418604651162791,0.4411764705882353,0.5,0.3333333333333333,0.5612903225806452,0.5714285714285714,0.5571428571428572,0.5838509316770186,0.5714285714285714,0.5789473684210527,0.5612903225806452,0.1323529411764706,0.11627906976744186,0.16666666666666666,19.630484988452654,0.7777777777777778,,0.08695652173913043,0.032407407407407406,0.13194444444444445,0.026845637583892617,0.10670731707317073,0.030136986301369864,0.02564102564102564,0.02608695652173913,0.029411764705882353,0.08791208791208792,0.1,0.06060606060606061,0.11666666666666667,0.20833333333333334,0.5,0.27741935483870966,0.5116279069767442,0.5789473684210527,0.6818181818181818,0.11612903225806452,0.2777777777777778,0.3333333333333333,0.8,0.04516129032258064,0.42857142857142855,0.5,0.6666666666666666,0.11612903225806452,0.5,0.5294117647058824,0.8888888888888888,0.44516129032258067,0.42028985507246375,0.4264705882352941,0.8620689655172413,0.42857142857142855,0.5,0.3333333333333333,0.10714285714285714,0.6666666666666666,0.5,0.39285714285714285,0.36363636363636365,1.0,0.2571428571428571,0.4444444444444444,0.05714285714285714,0.5,0.42857142857142855,0.5333333333333333,0.8387096774193549,0.4264705882352941,0.5674451298701298,0.5780956521739131,0.541130882352941,0.03773584905660377,0.08333333333333333,0.1702127659574468,0.23404255319148937,4.83235294117647,26.037931034482757,0.2336065573770492,,8.0,,1.0,1.0,1.0,3.0,4.0,,1.0,,2.0,4.0,,2.0,0.047619047619047616,0.023255813953488372,0.04395604395604396,0.04054054054054054,15.0,,,,2.0,1.0,,,0.022988505747126436,0.14285714285714285,0.014492753623188406,,0.05555555555555555,,,True,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,8126.0,135,15,246,247,70.0,58.0,42.0,493,16.0,22.0,4.0,7.0,6.0,7.0,,6.0,,,,1.0,,,,,,,,,,,16.0,28.0,,1.0,2.0,34.0,297,4.0,8.0,,,8.0,6.0,9.0,,,,12.0,22.0,10.0,,,,6.0,2.0,2.0,4.0,1.0,1.0,,1.0,10.0,2.0,15.0,7.0,5.0,1.0,13,17.0,30,4.0,3.0,1.0,,,2.0,,,,2.0,2.0,9.0,15.0,8.0,1.0,8.0,,4.0,,10.0,10.0,,11.0,5.0,12.0,68.0,2.0,,0.6875,0.7857142857142857,,,,,,0.5714285714285714,0.5,0.6666666666666666,0.5517241379310345,0.5,0.6666666666666666,0.5151515151515151,0.4444444444444444,0.6666666666666666,0.034482758620689655,0.21428571428571427,0.18181818181818182,0.3333333333333333,11.551155115511552,,0.125,0.07142857142857142,0.19480519480519481,0.1320754716981132,0.0425531914893617,0.0975609756097561,0.13709677419354838,0.2,0.05555555555555555,,,0.13043478260869565,0.18181818181818182,0.10256410256410256,0.21428571428571427,0.45454545454545453,0.7586206896551724,0.7272727272727273,0.8888888888888888,0.6875,0.20689655172413793,,,,,,,,0.034482758620689655,,,,,,,,0.875,0.5714285714285714,0.25,,,,,,,0.7777777777777778,0.8571428571428571,,,,,0.7931034482758621,,0.6158827586206896,0.5409428571428571,0.5400555555555555,0.12121212121212122,0.125,0.23529411764705882,0.35294117647058826,2.4821428571428568,22.5,0.2845528455284553,,4.0,,,1.0,,1.0,,,,3.0,1.0,,,,,0.22727272727272727,0.175,0.16666666666666666,,1.0,,,,1.0,,,,,,,,1.0,1.0,True,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,14525.0,242,10,457,459,119.0,100.0,71.0,916,13.0,20.0,,3.0,1.0,2.0,2.0,7.0,2.0,6.0,2.0,13.0,,1.0,,3.0,16.0,33.0,2.0,2.0,6.0,9.0,17.0,33.0,18.0,46.0,2.0,90.0,527,,5.0,2.0,3.0,8.0,3.0,7.0,6.0,12.0,,24.0,20.0,14.0,51.0,33.0,16.0,4.0,6.0,9.0,15.0,5.0,5.0,1.0,,39.0,4.0,2.0,7.0,9.0,,16,6.0,22,5.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,,9.0,1.0,12.0,21.0,3.0,,3.0,,,,1.0,1.0,,1.0,1.0,24.0,118.0,1.0,,0.5882352941176471,0.5882352941176471,0.9444444444444444,0.391304347826087,0.6666666666666666,0.5,0.391304347826087,0.5151515151515151,,0.42857142857142855,0.5569620253164557,0.375,0.631578947368421,0.5625,0.4444444444444444,0.631578947368421,0.5822784810126582,0.12121212121212122,0.15,0.14285714285714285,16.420664206642066,0.5555555555555556,,0.072,0.014705882352941176,0.07368421052631578,0.041237113402061855,0.07272727272727272,0.02575107296137339,,0.057971014492753624,,0.06666666666666667,0.09090909090909091,0.047619047619047616,0.07894736842105263,0.05263157894736842,1.0,0.25316455696202533,0.65,0.7647058823529411,0.46153846153846156,0.08860759493670886,0.2857142857142857,0.3333333333333333,1.0,0.0759493670886076,0.3333333333333333,0.3333333333333333,1.0,0.16455696202531644,0.15384615384615385,0.16666666666666666,1.0,0.4177215189873418,0.48484848484848486,0.48484848484848486,0.9375,0.375,,,0.125,,,0.25,1.0,1.0,0.10526315789473684,0.5,0.15789473684210525,,0.47368421052631576,0.6666666666666666,0.8354430379746836,0.48484848484848486,0.5664196202531645,0.6541416666666666,0.4981236842105263,0.0125,,0.08888888888888889,0.26666666666666666,6.051515151515153,24.917391304347827,0.2603938730853392,2.0,,,,4.0,,,4.0,,2.0,1.0,,1.0,,,,0.0425531914893617,,,3.0,,,,1.0,,,1.0,0.021739130434782608,,,0.02127659574468085,0.07692307692307693,,,True,
202711,1610612752,Bojan Bogdanovic,Bojan Bogdanovic,202711,NYK,2265.0,38,14,74,77,27.0,25.0,13.0,151,,1.0,,,,,1.0,6.0,,,,3.0,,,,1.0,2.0,4.0,,1.0,,,1.0,7.0,2.0,7.0,2.0,10.0,66,,,,1.0,,,1.0,,1.0,2.0,2.0,2.0,,6.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,,,8.0,1.0,,3.0,7.0,,10,1.0,11,,,,,,1.0,,,,1.0,,1.0,2.0,3.0,1.0,4.0,,2.0,,,,,,,2.0,27.0,,,1.0,1.0,1.0,0.2857142857142857,,,0.2857142857142857,0.14285714285714285,,,0.2857142857142857,,,0.3125,,0.3333333333333333,0.5,0.2857142857142857,1.0,0.16666666666666666,19.10112359550562,,,0.3333333333333333,,0.17647058823529413,0.08333333333333333,0.2631578947368421,0.022222222222222223,,0.14285714285714285,,0.375,0.25,0.4,0.14285714285714285,0.3333333333333333,,0.07142857142857142,,,,0.42857142857142855,0.16666666666666666,0.2,1.0,,,,,0.21428571428571427,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,1.0,,,,,0.5,,,,0.5714285714285714,0.5,0.5098035714285715,,0.425425,0.125,0.2222222222222222,,0.2,9.200000000000001,25.400000000000002,0.36486486486486486,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,5368.0,89,23,181,174,74.0,58.0,32.0,355,7.0,11.0,3.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,,7.0,11.0,,,3.0,17.0,190,3.0,6.0,,,7.0,1.0,2.0,,,3.0,5.0,8.0,6.0,,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,7.0,3.0,13.0,7.0,9.0,1.0,17,16.0,33,5.0,2.0,3.0,2.0,1.0,1.0,,1.0,,3.0,1.0,8.0,15.0,7.0,,8.0,,1.0,2.0,5.0,1.0,2.0,6.0,5.0,5.0,74.0,,2.0,0.5714285714285714,1.0,,,,,,0.6363636363636364,0.5,0.5,0.6363636363636364,0.5,0.5,0.6071428571428571,0.4375,0.625,,0.09090909090909091,0.09090909090909091,,7.8341013824884795,0.6666666666666666,0.2,0.19148936170212766,0.21666666666666667,0.16666666666666666,0.12,0.1797752808988764,0.18823529411764706,0.11764705882352941,0.0625,0.2222222222222222,0.14285714285714285,0.23529411764705882,0.2222222222222222,0.15625,0.2,0.8333333333333334,1.0,0.6363636363636364,0.7,0.5714285714285714,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,0.5,,,,,1.0,,0.6606545454545455,0.58395,0.7231,0.08333333333333333,0.08333333333333333,0.4117647058823529,0.29411764705882354,0.7363636363636363,,0.4088397790055249,1.0,6.0,,,,,1.0,1.0,,1.0,1.0,,1.0,2.0,,,0.35294117647058826,0.19230769230769232,0.3333333333333333,,,,,,2.0,,,,,,,,1.0,1.0,True,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,4477.0,75,10,144,140,53.0,45.0,23.0,284,1.0,1.0,,,,,5.0,8.0,2.0,4.0,4.0,7.0,,,2.0,2.0,5.0,8.0,1.0,1.0,3.0,3.0,8.0,13.0,9.0,15.0,15.0,58.0,175,,2.0,1.0,1.0,6.0,1.0,4.0,5.0,5.0,6.0,23.0,14.0,2.0,24.0,8.0,5.0,1.0,3.0,,3.0,,2.0,,1.0,6.0,1.0,,5.0,6.0,,11,1.0,12,1.0,,1.0,,,,,,,,,,6.0,12.0,,18.0,2.0,9.0,1.0,1.0,,1.0,1.0,1.0,23.0,53.0,,1.0,0.875,0.875,0.8888888888888888,0.6,1.0,1.0,0.6,0.6153846153846154,,0.25,0.7678571428571429,0.5,0.9444444444444444,0.8055555555555556,0.6,0.9583333333333334,0.5357142857142857,0.07692307692307693,,0.125,20.930232558139537,,,0.17647058823529413,,0.18518518518518517,0.041666666666666664,0.18032786885245902,0.015151515151515152,,0.07692307692307693,,0.23529411764705882,0.15384615384615385,,0.14285714285714285,0.3333333333333333,1.0,0.03571428571428571,1.0,1.0,1.0,0.2857142857142857,0.625,0.7142857142857143,0.8,0.14285714285714285,0.5,0.5,1.0,0.25,0.5714285714285714,0.5714285714285714,1.0,0.2857142857142857,0.625,0.7142857142857143,0.8,,,,,,,0.3333333333333333,1.0,1.0,,,0.2222222222222222,1.0,0.3333333333333333,1.0,0.5714285714285714,0.625,0.5150571428571429,0.40805,0.4998666666666667,0.2571428571428571,0.45,0.10344827586206896,0.39655172413793105,12.253846153846155,24.84666666666667,0.3680555555555556,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,0.06666666666666667,,0.125,,,,,True,
