EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG3A,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Charge Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefLongMidRangeReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,Travels,OffFTReboundPct,SecondChanceAtRimAccuracy,Fg3aBlocked,Corner3Assists,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,BlockedAtRim,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,OffCorner3ReboundPct,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,Technical Free Throw Trips,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,4919.0,82,-20.0,152,152,38.0,14,304,182,18.0,15.0,19.0,4.0,10.0,3.0,,19.0,29.0,4.0,4.0,42.0,,7.0,14.0,3.0,3.0,5.0,,12.0,7.0,2.0,6.0,1.0,9.0,10.0,19.0,1.0,2.0,1.0,,,3.0,,8.0,,7.0,9.0,5.0,18.0,0.6551724137931034,0.5757575757575758,0.5675675675675675,0.12121212121212122,23.529411764705884,0.6666666666666666,0.25,0.17142857142857143,0.1590909090909091,0.06666666666666667,0.12307692307692308,0.13333333333333333,0.14285714285714285,0.11764705882352941,0.07692307692307693,0.08333333333333333,0.5757575757575758,0.7894736842105263,0.8333333333333334,0.30303030303030304,0.4,0.4444444444444444,0.09090909090909091,,0.696969696969697,0.5973863636363635,0.6088166666666667,0.64358125,0.13513513513513514,0.15151515151515152,3.2241379310344827,25.424999999999997,0.11842105263157894,1.0,1.0,,,,1.0,,,2.0,,,,,0.125,0.030303030303030304,,,,0.125,,,5.0,5.0,6.0,,6.0,4.0,,8.0,24.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,,,5.0,,,5.0,1.0,5.0,4.0,,8.0,,0.631578947368421,0.7058823529411765,0.5714285714285714,0.5,0.5,0.5,0.06896551724137931,0.1,0.0967741935483871,,0.08,0.3,0.8,0.5,0.8333333333333334,0.625,0.14285714285714285,0.19047619047619047,4.0,,,,,,,3.0,,,,,1.0,2.0,,,,1.0,,,0.5,0.5,0.05263157894736842,0.21739130434782608,,0.6666666666666666,,,,,,,,,,0.8,,,3.0,4.0,,,,0.6,,,1.0,,,,4.0,0.3333333333333333,,1.0,0.16666666666666666,True,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,644.0,11,-19.0,20,20,,1,40,36,,,1.0,,,1.0,,,1.0,1.0,,3.0,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,0.75,0.75,0.5,13.636363636363637,,,0.3333333333333333,,,0.2,,,0.5,,,0.5,,,,,,0.5,,1.0,0.61235,,,,,1.8,26.4,,,,1.0,,1.0,,3.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,
1627745,1610612739,Damian Jones,Damian Jones,1627745,CLE,419.0,7,,14,15,13.0,2,29,17,14.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,4.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,2.0,1.0,,,,,,14.0,,,,,12.5,0.5,,0.25,0.3333333333333333,,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,13057.0,218,-25.0,418,420,169.0,46,838,462,124.0,21.0,28.0,8.0,19.0,23.0,2.0,30.0,53.0,28.0,14.0,89.0,2.0,16.0,26.0,23.0,15.0,23.0,,54.0,2.0,15.0,6.0,2.0,23.0,5.0,28.0,2.0,5.0,4.0,1.0,2.0,9.0,1.0,12.0,,16.0,19.0,8.0,124.0,0.5660377358490566,0.46296296296296297,0.5056818181818182,0.345679012345679,20.86021505376344,0.5555555555555556,0.2,0.05357142857142857,0.020833333333333332,0.15463917525773196,0.10047846889952153,0.02403846153846154,0.045454545454545456,0.02702702702702703,0.15942028985507245,0.046511627906976744,0.345679012345679,0.75,0.8076923076923077,0.2345679012345679,0.42105263157894735,0.4444444444444444,0.2839506172839506,0.3333333333333333,0.691358024691358,0.5634783950617284,0.5435833333333333,0.5708020833333333,0.09302325581395349,0.13793103448275862,6.40377358490566,25.300000000000004,0.2966507177033493,5.0,1.0,5.0,7.0,5.0,8.0,6.0,5.0,5.0,,0.4,0.17857142857142858,0.17857142857142858,0.047619047619047616,0.06172839506172839,0.21739130434782608,0.21739130434782608,0.4,0.041666666666666664,0.2916666666666667,0.21739130434782608,3.0,10.0,4.0,,5.0,11.0,6.0,37.0,34.0,3.0,8.0,7.0,10.0,3.0,9.0,6.0,1.0,2.0,4.0,,2.0,5.0,2.0,5.0,,,37.0,2.0,0.5666666666666667,0.5862068965517241,0.6875,0.6458333333333334,0.4166666666666667,0.6851851851851852,0.05660377358490566,0.05263157894736842,0.026785714285714284,,0.024096385542168676,0.07407407407407407,,0.75,0.5,0.4166666666666667,0.056179775280898875,0.4157303370786517,8.0,1.0,6.0,,,1.0,3.0,1.0,1.0,3.0,9.0,,3.0,3.0,,1.0,,3.0,0.5,0.375,0.25,0.4166666666666667,0.07142857142857142,,0.14285714285714285,0.5238095238095238,0.07407407407407407,0.16666666666666666,0.16666666666666666,,,,,0.5,,0.8,,0.42857142857142855,1.0,2.0,,,,0.3333333333333333,,1.0,2.0,,,,3.0,,,1.0,0.034482758620689655,False,,,,,,,,,,
1627777,1610612739,Georges Niang,Georges Niang,1627777,CLE,6155.0,103,-8.0,203,203,91.0,23,406,228,69.0,1.0,5.0,2.0,8.0,10.0,1.0,4.0,14.0,17.0,3.0,20.0,2.0,4.0,2.0,10.0,3.0,3.0,,6.0,2.0,2.0,3.0,,5.0,2.0,7.0,2.0,2.0,3.0,,,5.0,,16.0,3.0,5.0,4.0,1.0,69.0,0.2857142857142857,0.27419354838709675,0.3125,0.5483870967741935,16.29955947136564,0.4,,0.058823529411764705,0.04081632653061224,0.0425531914893617,0.05102040816326531,0.021052631578947368,,,0.05555555555555555,0.09523809523809523,0.16129032258064516,0.2,0.25,0.25806451612903225,0.25,0.2857142857142857,0.3225806451612903,0.25,0.7096774193548387,0.5039983870967742,0.49495,0.5055545454545455,0.03125,0.06666666666666667,7.05,24.623529411764704,0.3399014778325123,7.0,4.0,3.0,3.0,3.0,7.0,9.0,3.0,1.0,1.0,1.0,0.17647058823529413,0.17647058823529413,0.1,0.22580645161290322,0.3,0.3,1.0,0.36363636363636365,0.2727272727272727,0.3,2.0,1.0,2.0,,,3.0,,9.0,6.0,2.0,,,2.0,,4.0,1.0,,2.0,5.0,,,2.0,,2.0,,,9.0,,0.75,0.75,0.75,0.4090909090909091,,0.4090909090909091,0.14285714285714285,0.125,,,,0.06896551724137931,,1.0,0.5,0.09090909090909091,,0.45,1.0,1.0,1.0,,,,1.0,,,1.0,,,3.0,2.0,1.0,2.0,1.0,,,0.14285714285714285,,,0.2,0.08695652173913043,,,0.03225806451612903,1.0,1.0,1.0,,,,,,1.0,,0.3333333333333333,,,,,,,,,1.0,,,,2.0,,,,,False,1.0,0.25,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,14904.0,248,-27.0,485,491,161.0,46,976,536,108.0,15.0,27.0,1.0,7.0,23.0,2.0,16.0,34.0,35.0,7.0,66.0,3.0,4.0,4.0,22.0,7.0,13.0,1.0,32.0,,12.0,3.0,1.0,16.0,5.0,21.0,,4.0,7.0,,2.0,11.0,1.0,29.0,5.0,14.0,9.0,2.0,108.0,0.47058823529411764,0.427536231884058,0.4520547945205479,0.5072463768115942,15.75984990619137,0.36363636363636365,0.125,0.0234375,,0.0975609756097561,0.05976095617529881,0.021739130434782608,,,0.06741573033707865,,0.391304347826087,0.5555555555555556,0.7142857142857143,0.10144927536231885,0.14285714285714285,0.2,0.3333333333333333,0.3333333333333333,0.8985507246376812,0.598744776119403,0.5505,0.58044375,0.02857142857142857,0.05714285714285714,2.7147058823529413,26.265714285714285,0.22268041237113403,12.0,1.0,6.0,4.0,9.0,5.0,27.0,6.0,2.0,1.0,1.0,0.2571428571428571,0.2647058823529412,0.047619047619047616,0.17391304347826086,0.2608695652173913,0.2608695652173913,1.0,0.1111111111111111,0.4444444444444444,0.2727272727272727,2.0,3.0,3.0,,3.0,2.0,5.0,9.0,28.0,8.0,6.0,5.0,4.0,5.0,10.0,6.0,1.0,1.0,12.0,1.0,3.0,4.0,1.0,4.0,1.0,,9.0,3.0,0.875,0.875,0.5,0.2222222222222222,0.25,0.375,0.23529411764705882,0.2857142857142857,0.04424778761061947,,0.04395604395604396,0.03389830508474576,0.25,1.0,0.3333333333333333,0.3333333333333333,0.045454545454545456,0.13636363636363635,2.0,,,3.0,,,,,1.0,,,1.0,4.0,2.0,4.0,2.0,1.0,1.0,0.3333333333333333,,,0.25,0.2222222222222222,,0.17647058823529413,0.8666666666666667,,,,,0.25,0.25,1.0,,,0.6666666666666666,,,,,,,,,,1.0,3.0,,,,3.0,,,,0.045454545454545456,False,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,4036.0,67,-13.0,130,129,65.0,12,259,171,59.0,,1.0,,,14.0,1.0,,1.0,18.0,3.0,27.0,3.0,,,14.0,5.0,6.0,,13.0,2.0,1.0,5.0,,6.0,2.0,8.0,,,,,,,,5.0,,3.0,3.0,,59.0,,0.631578947368421,0.6428571428571429,0.9473684210526315,14.084507042253522,,,0.18518518518518517,0.08333333333333333,0.03571428571428571,0.10909090909090909,0.037037037037037035,,0.14285714285714285,0.043478260869565216,,0.05263157894736842,,,,,,0.7368421052631579,0.3333333333333333,1.0,0.5331289473684211,0.517575,0.5145214285714286,,,1.3,26.10555555555555,0.45384615384615384,4.0,2.0,6.0,5.0,8.0,7.0,21.0,6.0,,1.0,0.875,0.4444444444444444,0.4444444444444444,0.25,0.21052631578947367,0.42857142857142855,0.5,0.8333333333333334,0.2857142857142857,0.7142857142857143,0.42857142857142855,,,,,,,2.0,14.0,,,1.0,,5.0,,,,,,3.0,,2.0,,,,,,14.0,1.0,,,,0.8571428571428571,,0.875,,,,,,0.16666666666666666,,,,,,0.5185185185185185,,,,2.0,1.0,,3.0,,,4.0,3.0,,,,,,,,,0.5714285714285714,,,,0.16666666666666666,,,,,,,0.5,0.5,1.0,,,,0.5,0.6,,,,,,,2.0,1.0,,0.1111111111111111,0.14285714285714285,,,,,,,False,2.0,0.6666666666666666,,,,,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,19123.0,319,14.0,626,624,171.0,57,1250,670,137.0,34.0,50.0,19.0,34.0,66.0,1.0,63.0,108.0,69.0,39.0,237.0,2.0,29.0,106.0,65.0,30.0,40.0,,90.0,5.0,23.0,17.0,1.0,41.0,5.0,46.0,1.0,15.0,7.0,2.0,7.0,22.0,,23.0,,42.0,46.0,23.0,137.0,0.5833333333333334,0.559322033898305,0.6045918367346939,0.3898305084745763,31.778425655976676,0.6818181818181818,0.1,0.1111111111111111,0.03355704697986577,0.13855421686746988,0.12539184952978055,0.017921146953405017,0.03076923076923077,0.07142857142857142,0.16393442622950818,0.012658227848101266,0.2824858757062147,0.68,0.7083333333333334,0.192090395480226,0.5588235294117647,0.6333333333333333,0.3728813559322034,0.16666666666666666,0.672316384180791,0.5420056818181819,0.5044000000000001,0.5251500000000001,0.11979166666666667,0.18699186991869918,7.475925925925925,26.837681159420292,0.21884984025559107,3.0,2.0,24.0,15.0,24.0,17.0,15.0,24.0,6.0,,0.20833333333333334,0.34782608695652173,0.35294117647058826,0.32142857142857145,0.01694915254237288,0.36363636363636365,0.36923076923076925,0.20833333333333334,0.043478260869565216,0.32608695652173914,0.36923076923076925,2.0,13.0,4.0,2.0,11.0,15.0,15.0,60.0,20.0,6.0,10.0,7.0,24.0,,12.0,8.0,3.0,6.0,14.0,1.0,4.0,1.0,,1.0,,,60.0,4.0,0.15873015873015872,0.16129032258064516,0.5172413793103449,0.4891304347826087,0.7857142857142857,0.5555555555555556,0.05555555555555555,0.11764705882352941,,0.03333333333333333,,0.057971014492753624,,0.05263157894736842,0.3333333333333333,0.2826086956521739,0.046413502109704644,0.25316455696202533,7.0,10.0,24.0,,,1.0,5.0,3.0,1.0,5.0,57.0,1.0,4.0,8.0,,1.0,2.0,8.0,0.5,0.29411764705882354,0.75,0.75,0.04,0.037037037037037035,0.06818181818181818,0.2647058823529412,0.13559322033898305,0.4166666666666667,0.4166666666666667,,,,,1.0,,0.5384615384615384,,0.3333333333333333,1.0,2.0,,1.0,,0.5,2.0,3.0,,0.028985507246376812,0.015151515151515152,,1.0,,,,,False,1.0,0.16666666666666666,,,,0.3333333333333333,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,7618.0,127,-8.0,250,245,76.0,31,495,269,73.0,19.0,25.0,6.0,9.0,,,25.0,37.0,,18.0,68.0,,9.0,2.0,,4.0,5.0,,11.0,9.0,18.0,20.0,2.0,40.0,15.0,55.0,,2.0,3.0,1.0,,5.0,3.0,8.0,4.0,25.0,26.0,10.0,73.0,0.6756756756756757,0.6756756756756757,0.6938775510204082,,19.081272084805654,0.4,0.3333333333333333,0.3333333333333333,0.15,0.2903225806451613,0.3114754098360656,0.13157894736842105,0.17391304347826086,0.3181818181818182,0.3488372093023256,,0.6756756756756757,0.76,0.8636363636363636,0.24324324324324326,0.6666666666666666,0.6666666666666666,,,0.6756756756756757,0.6373567567567567,0.6201399999999999,0.7201,0.2222222222222222,0.2222222222222222,4.0162162162162165,,0.292,,,,,,,,,1.0,,,,,0.4444444444444444,,,,,,,,5.0,9.0,6.0,4.0,10.0,8.0,8.0,24.0,48.0,3.0,1.0,1.0,3.0,6.0,5.0,1.0,,2.0,1.0,5.0,4.0,4.0,1.0,4.0,3.0,,24.0,4.0,0.96,1.0,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.8571428571428571,0.08108108108108109,,0.1111111111111111,0.0625,0.11904761904761904,0.3103448275862069,0.75,1.0,0.8333333333333334,1.0,0.14705882352941177,0.35294117647058826,8.0,,3.0,,,,,3.0,,,,,4.0,2.0,,1.0,,2.0,,,0.5,0.5,0.12,0.19047619047619047,0.15789473684210525,0.9473684210526315,0.08108108108108109,,,,,,,,,0.8888888888888888,,,2.0,2.0,,,,0.4,,,1.0,,,,3.0,0.5,,,0.08333333333333333,False,,,,,,,,,,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,20477.0,341,-3.0,663,655,139.0,63,1318,726,115.0,11.0,20.0,1.0,2.0,49.0,5.0,12.0,23.0,59.0,5.0,89.0,7.0,4.0,6.0,49.0,17.0,24.0,1.0,55.0,1.0,19.0,21.0,,40.0,6.0,46.0,,7.0,7.0,1.0,2.0,14.0,2.0,34.0,3.0,15.0,5.0,,115.0,0.5217391304347826,0.5121951219512195,0.5297619047619048,0.7195121951219512,13.424657534246576,0.5,,0.12574850299401197,0.006369426751592357,0.10982658959537572,0.11764705882352941,0.019543973941368076,,0.125,0.11864406779661017,,0.24390243902439024,0.55,0.6111111111111112,0.024390243902439025,0.5,0.5,0.5975609756097561,0.5,0.9634146341463414,0.5785567073170731,0.5751200000000001,0.5764125,0.012048192771084338,,2.6826086956521737,25.972881355932206,0.17345399698340874,10.0,2.0,16.0,6.0,20.0,8.0,57.0,16.0,4.0,,0.95,0.3389830508474576,0.3389830508474576,0.13793103448275862,0.12195121951219512,0.32653061224489793,0.3333333333333333,0.9375,0.16666666666666666,0.5,0.32653061224489793,3.0,4.0,3.0,2.0,13.0,3.0,2.0,17.0,18.0,2.0,7.0,4.0,12.0,5.0,8.0,3.0,1.0,1.0,15.0,,1.0,,,,,,17.0,1.0,0.75,0.75,0.75,0.625,0.5909090909090909,0.6538461538461539,0.08695652173913043,,0.03333333333333333,,0.03305785123966942,0.12162162162162163,,1.0,0.3,0.3333333333333333,0.14606741573033707,0.19101123595505617,3.0,,1.0,4.0,,3.0,3.0,1.0,3.0,3.0,3.0,,5.0,5.0,2.0,2.0,1.0,,0.42857142857142855,0.375,0.3333333333333333,0.55,0.1,0.015625,0.09090909090909091,0.7272727272727273,0.012195121951219513,,,,0.4,0.4,1.0,0.6,1.0,0.75,,0.5,1.0,,,1.0,,0.3333333333333333,1.0,3.0,1.0,0.01694915254237288,0.02040816326530612,1.0,,1.0,0.016666666666666666,,0.034482758620689655,False,2.0,0.2,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,19882.0,331,-44.0,643,638,126.0,56,1281,701,112.0,18.0,31.0,11.0,27.0,49.0,2.0,36.0,77.0,57.0,14.0,149.0,4.0,11.0,50.0,49.0,38.0,51.0,,115.0,,17.0,15.0,,32.0,,32.0,,16.0,6.0,2.0,5.0,22.0,2.0,28.0,2.0,23.0,17.0,5.0,112.0,0.4675324675324675,0.503731343283582,0.5214285714285715,0.4253731343283582,23.011363636363637,0.7272727272727273,,0.09868421052631579,,0.09659090909090909,0.0975609756097561,,,0.16071428571428573,0.06611570247933884,,0.23134328358208955,0.5806451612903226,0.6428571428571429,0.20149253731343283,0.4074074074074074,0.4230769230769231,0.3656716417910448,0.25,0.6567164179104478,0.5319041044776119,0.4303,0.4758690476190477,0.0364963503649635,0.0625,8.197402597402597,26.30350877192982,0.17418351477449456,8.0,2.0,20.0,8.0,21.0,10.0,24.0,20.0,9.0,,0.38095238095238093,0.3684210526315789,0.3684210526315789,0.037037037037037035,0.05970149253731343,0.40816326530612246,0.40816326530612246,0.35,0.09523809523809523,0.38095238095238093,0.40816326530612246,,3.0,4.0,,15.0,5.0,8.0,27.0,22.0,4.0,13.0,13.0,29.0,,10.0,3.0,3.0,5.0,14.0,3.0,3.0,2.0,1.0,2.0,2.0,,27.0,3.0,0.3055555555555556,0.3055555555555556,0.45454545454545453,0.4523809523809524,0.9375,0.5,0.05194805194805195,0.037037037037037035,,,,0.07246376811594203,1.0,0.45454545454545453,,0.14285714285714285,0.10067114093959731,0.18120805369127516,1.0,7.0,19.0,1.0,,2.0,3.0,3.0,3.0,3.0,39.0,,7.0,11.0,,,3.0,2.0,0.75,0.3,0.75,0.9375,0.0967741935483871,,0.16363636363636364,0.16666666666666666,0.1417910447761194,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.125,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,,0.375,,,,1.0,,,1.0,,4.0,0.017543859649122806,,,,,,,,False,2.0,0.25,1.0,0.5,1.0,0.125,3.0,1.0,,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,20408.0,340,-12.0,665,668,174.0,55,1333,721,132.0,41.0,57.0,15.0,40.0,10.0,,57.0,99.0,14.0,21.0,150.0,,12.0,18.0,10.0,13.0,23.0,1.0,56.0,13.0,31.0,35.0,6.0,72.0,20.0,92.0,1.0,11.0,8.0,2.0,6.0,19.0,2.0,26.0,,23.0,27.0,12.0,132.0,0.5757575757575758,0.5707964601769911,0.6,0.12389380530973451,19.862068965517242,0.5789473684210527,0.5454545454545454,0.20588235294117646,0.07975460122699386,0.1751412429378531,0.19020172910662825,0.06349206349206349,0.07462686567164178,0.31746031746031744,0.1774193548387097,0.024390243902439025,0.504424778761062,0.7192982456140351,0.803921568627451,0.35398230088495575,0.375,0.4166666666666667,0.08849557522123894,,0.6283185840707964,0.5778513274336283,0.5541499999999999,0.5484714285714286,0.09836065573770492,0.1111111111111111,4.43939393939394,25.185714285714287,0.19849624060150375,4.0,2.0,4.0,,5.0,2.0,15.0,4.0,4.0,,1.0,0.35714285714285715,0.35714285714285715,0.125,0.035398230088495575,0.4,0.4,1.0,0.14285714285714285,,0.4,11.0,7.0,15.0,2.0,14.0,8.0,8.0,24.0,96.0,10.0,10.0,9.0,8.0,7.0,7.0,4.0,1.0,5.0,20.0,3.0,3.0,21.0,4.0,21.0,10.0,,24.0,3.0,0.8421052631578947,0.8888888888888888,0.6666666666666666,0.5714285714285714,0.4375,0.6666666666666666,0.10101010101010101,0.1,0.046052631578947366,0.14814814814814814,0.04838709677419355,0.14666666666666667,0.47619047619047616,0.8666666666666667,0.7333333333333333,0.5,0.09333333333333334,0.16,7.0,1.0,2.0,1.0,,,,6.0,,,,,3.0,5.0,1.0,1.0,2.0,3.0,,,0.4,0.4,0.10526315789473684,0.057971014492753624,0.16981132075471697,0.8536585365853658,0.017699115044247787,0.5,0.5,,0.25,0.25,1.0,,,1.0,,,6.0,6.0,,1.0,,0.5454545454545454,,1.0,1.0,,,,17.0,0.3333333333333333,,1.0,0.03571428571428571,False,,,,,,,,,1.0,2.0
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,2276.0,38,-20.0,70,69,18.0,9,139,88,12.0,3.0,4.0,1.0,2.0,,,4.0,6.0,,,8.0,,,2.0,,4.0,6.0,,14.0,3.0,4.0,2.0,,6.0,5.0,11.0,,,1.0,,,1.0,,5.0,1.0,1.0,,,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,8.641975308641975,,,0.13333333333333333,0.1875,0.23529411764705882,0.1875,0.13157894736842105,0.375,0.4,0.21428571428571427,,0.6666666666666666,0.75,0.75,0.3333333333333333,0.5,0.5,,,0.6666666666666666,0.6329166666666667,0.6841333333333334,,,,2.3666666666666667,,0.17142857142857143,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,3.0,,4.0,,,,6.0,,2.0,2.0,1.0,2.0,,,,,2.0,,,3.0,,3.0,3.0,1.0,,,0.75,1.0,,,0.6666666666666666,,,,0.09090909090909091,,0.058823529411764705,,1.0,1.0,1.0,,0.5,,,,,,,,,2.0,,,,,,,,1.0,,,,,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,2.0,2.0,,,,0.6666666666666666,,,1.0,,,,3.0,0.5,,,0.2,False,,,,,,,,,,
