EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,BadPassTurnovers,AtRimPctBlocked,DefFTReboundPct,DefCorner3ReboundPct,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,DefAtRimReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,ThreePtAssists,Arc3Assists,BadPassSteals,ShootingFouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,LongMidRangeFGA,SecondChanceArc3FGA,Corner3Assists,LongMidRangeAssists,BlockedShortMidRange,LongMidRangeFrequency,SecondChanceArc3Frequency,PtsUnassisted3s,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,LongMidRangeFGM,ShortMidRangeAssists,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,on,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,FTOffRebounds,Transition Take Fouls,OffFTReboundPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Travels,Corner3PctBlocked,SecondChanceCorner3Accuracy,DefensiveGoaltends,SecondChanceCorner3PctAssisted
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,3367.0,56,-9.0,109,111,38.0,51.0,16.0,220,2.0,4.0,1.0,1.0,3.0,3.0,7.0,2.0,3.0,1.0,1.0,1.0,2.0,8.0,1.0,3.0,5.0,11.0,4.0,11.0,2.0,24.0,131,1.0,2.0,1.0,2.0,2.0,5.0,2.0,4.0,10.0,6.0,4.0,12.0,8.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,1.0,10.0,38.0,0.6,0.6,1.0,0.36363636363636365,0.5,0.36363636363636365,0.45454545454545453,0.5,0.4,0.5,0.3333333333333333,0.5555555555555556,0.5217391304347826,0.3333333333333333,0.5555555555555556,0.5,0.18181818181818182,0.2857142857142857,19.53125,0.5,0.08695652173913043,0.02857142857142857,0.043478260869565216,0.06521739130434782,0.017241379310344827,0.07142857142857142,0.1111111111111111,0.16666666666666666,0.07142857142857142,0.09090909090909091,0.18181818181818182,0.5,0.5,1.0,0.3181818181818182,0.42857142857142855,0.6,0.3333333333333333,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.6818181818181818,0.25,0.5247204545454546,0.49675,0.5371111111111111,0.043478260869565216,0.08333333333333333,0.08333333333333333,0.4166666666666667,6.209090909090909,25.045454545454547,0.3486238532110092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629599,1610612746,Amir Coffey,Amir Coffey,1629599,LAC,1410.0,24,-25.0,45,46,21.0,24.0,8.0,91,,1.0,,,,1.0,2.0,,1.0,,,,,,,,1.0,3.0,,1.0,,2.0,60,,,,,1.0,2.0,,,2.0,2.0,,,,,1.0,,2.0,,3.0,,3.0,,,,1.0,,,1.0,,,,,,,,2.0,21.0,1.0,1.0,,,,,0.3333333333333333,,0.5,0.25,,0.5,0.25,,0.5,0.25,0.3333333333333333,,9.25925925925926,1.0,,,0.2222222222222222,0.11764705882352941,,,,,0.2,,0.25,,,,0.5,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,,,0.5,,0.5019,,0.43679999999999997,,,,1.0,7.566666666666666,23.7,0.4666666666666667,1.0,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630538,1610612746,Bones Hyland,Bones Hyland,1630538,LAC,273.0,5,3.0,11,10,6.0,6.0,2.0,21,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,2.0,10,,,,,,,,,2.0,,,,1.0,,,,,2.0,2.0,,2.0,,,,,1.0,,1.0,,,,,1.0,2.0,,2.0,6.0,,,,,,,,,,,,,0.5,,1.0,1.0,,,21.428571428571427,,1.0,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.5187,,,,,,1.0,,25.2,0.5454545454545454,,,,,,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200782,1610612746,P.J. Tucker,P.J. Tucker,200782,LAC,410.0,7,,13,13,10.0,6.0,2.0,26,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7692307692307693,,,,,,,,,,,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612746,Mason Plumlee,Mason Plumlee,203486,LAC,3966.0,66,-10.0,130,132,45.0,61.0,20.0,262,6.0,14.0,6.0,1.0,6.0,1.0,4.0,,,,,,,,,,7.0,18.0,,,5.0,19.0,151,2.0,7.0,,6.0,1.0,6.0,,,4.0,6.0,8.0,,,,6.0,7.0,5.0,8.0,13.0,7.0,20.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,13.0,,,6.0,8.0,4.0,4.0,45.0,0.42857142857142855,0.6,,,,,0.3888888888888889,0.2857142857142857,0.16666666666666666,0.3888888888888889,0.2857142857142857,0.16666666666666666,0.4318181818181818,0.3333333333333333,0.2857142857142857,,0.3333333333333333,0.5,15.584415584415584,0.5,0.2857142857142857,0.15555555555555556,0.2,0.24528301886792453,0.09722222222222222,0.2,0.25,0.16666666666666666,0.1875,0.5,0.7777777777777778,0.42857142857142855,0.6,0.5,0.2222222222222222,0.25,0.5,,,,,,,,,,0.8571428571428571,,1.0,0.16666666666666666,,,,,0.7777777777777778,,0.5560888888888889,0.5050285714285715,0.5236666666666667,0.18181818181818182,0.18181818181818182,0.3157894736842105,0.21052631578947367,2.388888888888889,,0.34615384615384615,,,0.2857142857142857,,0.2222222222222222,2.0,2.0,4.0,2.0,10.0,,,,0.4,,,,2.0,2.0,4.0,2.0,2.0,2.0,12.0,2.0,2.0,2.0,2.0,2.0,1.0,0.1111111111111111,0.14285714285714285,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612746,Russell Westbrook,Russell Westbrook,201566,LAC,3075.0,51,-6.0,101,102,39.0,51.0,16.0,203,4.0,7.0,,2.0,4.0,,3.0,1.0,2.0,,1.0,1.0,1.0,5.0,,1.0,4.0,14.0,2.0,7.0,5.0,19.0,124,,1.0,1.0,,2.0,7.0,1.0,2.0,11.0,4.0,4.0,6.0,5.0,1.0,2.0,,3.0,4.0,10.0,,10.0,,3.0,1.0,1.0,2.0,1.0,3.0,,3.0,,,3.0,6.0,3.0,11.0,39.0,0.5,0.5,1.0,0.2857142857142857,0.5,0.2857142857142857,0.2857142857142857,,0.2857142857142857,0.3333333333333333,,0.3888888888888889,0.3958333333333333,,0.5,0.3333333333333333,0.14285714285714285,0.3333333333333333,22.689075630252102,0.3333333333333333,0.2,,0.13636363636363635,0.16666666666666666,,,0.375,0.25,0.15384615384615385,,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.5,0.14285714285714285,,,,0.09523809523809523,0.5,0.5,1.0,0.23809523809523808,0.2,0.2,1.0,,,0.4444444444444444,0.5,0.1111111111111111,1.0,0.1111111111111111,,0.6666666666666666,0.2,0.5116214285714286,0.447075,0.5217555555555555,0.125,0.17647058823529413,,0.5789473684210527,7.814285714285715,24.857142857142858,0.38613861386138615,3.0,,0.14285714285714285,0.75,0.1111111111111111,4.0,2.0,4.0,1.0,10.0,2.0,1.0,,,,,,,,,2.0,,2.0,1.0,,1.0,,1.0,,,,,,,4.0,1.0,2.0,1.0,1.0,0.19047619047619047,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612746,James Harden,James Harden,201935,LAC,2631.0,44,-25.0,81,83,15.0,29.0,13.0,164,,3.0,,,2.0,3.0,4.0,2.0,2.0,,,,4.0,11.0,1.0,2.0,3.0,7.0,6.0,13.0,3.0,27.0,100,,,,,1.0,3.0,1.0,2.0,5.0,2.0,4.0,3.0,11.0,4.0,2.0,1.0,3.0,3.0,7.0,3.0,10.0,2.0,2.0,,2.0,,,2.0,,2.0,,,4.0,4.0,2.0,5.0,15.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.46153846153846156,0.5,0.46153846153846156,0.42857142857142855,,0.3333333333333333,0.6,,0.5,0.6136363636363636,,0.5,0.65,0.2857142857142857,0.25,24.742268041237114,1.0,0.15789473684210525,0.03333333333333333,0.23076923076923078,0.1875,0.057692307692307696,0.08333333333333333,0.2,,0.25,0.2222222222222222,0.15,,,,0.2,0.75,1.0,0.3333333333333333,0.1,1.0,1.0,,0.55,0.36363636363636365,0.36363636363636365,0.25,,,0.4,,,,0.4,0.5,0.8,0.36363636363636365,0.5123224999999999,,0.45446,0.09090909090909091,0.2222222222222222,,0.18518518518518517,6.299999999999999,26.200000000000003,0.18518518518518517,1.0,2.0,0.3333333333333333,0.3333333333333333,0.2,,2.0,6.0,2.0,16.0,,1.0,,0.2,2.0,0.09090909090909091,0.05555555555555555,,,,4.0,3.0,2.0,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,15.0,1.0,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612746,Paul George,Paul George,202331,LAC,2409.0,40,3.0,79,81,34.0,43.0,12.0,160,1.0,2.0,,,1.0,1.0,4.0,,,,,,5.0,9.0,4.0,5.0,4.0,11.0,5.0,9.0,7.0,30.0,90,1.0,2.0,1.0,4.0,2.0,4.0,4.0,5.0,23.0,4.0,4.0,6.0,9.0,5.0,,,3.0,4.0,7.0,,7.0,,1.0,,1.0,1.0,,2.0,,5.0,,1.0,6.0,8.0,1.0,23.0,34.0,0.5,0.5,0.4,0.5555555555555556,0.8,0.5555555555555556,0.36363636363636365,0.5,0.5,0.575,0.3333333333333333,0.8888888888888888,0.625,0.5,0.8846153846153846,0.45,,,27.956989247311828,0.5,0.2222222222222222,,0.2,0.21212121212121213,,,0.14285714285714285,0.5,0.2,,0.1,0.5,0.5,1.0,0.2,0.25,0.25,,,,,,0.45,0.5555555555555556,0.5555555555555556,0.4,,,0.1111111111111111,,,,0.5555555555555556,0.8,0.55,0.5555555555555556,0.49636500000000006,0.4259,0.5037777777777779,0.047619047619047616,0.08333333333333333,0.13333333333333333,0.7666666666666667,12.672727272727274,26.144444444444446,0.43037974683544306,,1.0,,,0.2,7.0,4.0,7.0,1.0,17.0,,1.0,3.0,0.2222222222222222,,,,,2.0,,3.0,,1.0,2.0,,1.0,,1.0,1.0,,,,1.0,,5.0,1.0,3.0,,1.0,0.25,0.3333333333333333,9.0,,,2.0,3.0,1.0,3.0,0.4,0.4,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629611,1610612746,Terance Mann,Terance Mann,1629611,LAC,1569.0,26,10.0,53,54,12.0,18.0,8.0,107,1.0,4.0,1.0,,,1.0,3.0,3.0,4.0,,1.0,1.0,,,,,2.0,7.0,3.0,4.0,,13.0,53,1.0,3.0,,2.0,,,1.0,1.0,3.0,,4.0,9.0,,,2.0,2.0,,1.0,1.0,2.0,3.0,,,,2.0,,1.0,2.0,,,,,,,,3.0,12.0,,,1.0,0.75,1.0,0.75,0.2857142857142857,0.3333333333333333,,0.5909090909090909,0.3333333333333333,1.5,0.5909090909090909,0.3333333333333333,1.5,0.36363636363636365,0.2857142857142857,,20.634920634920636,1.0,0.08333333333333333,0.1111111111111111,,0.041666666666666664,0.06666666666666667,0.1,,,,,0.36363636363636365,0.25,0.5,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.36363636363636365,0.75,0.75,1.0,,,,,0.3333333333333333,,,,1.0,1.0,,,0.7272727272727273,,0.5953863636363637,0.57255,0.597,,,0.15384615384615385,0.23076923076923078,4.542857142857143,23.474999999999998,0.22641509433962265,,1.0,0.5,,,,,1.0,,3.0,,,,0.2,,,,,,,1.0,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,385.0,6,-1.0,13,14,,4.0,1.0,27,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,2.0,9,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,14.285714285714285,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,,0.5,,0.5013,,,,,,,5.1,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
