EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,LongMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LiveBallTurnoverPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,HeaveAttempts,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,BadPassTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,StepOutOfBoundsTurnovers,on,Blocked3s,BlockedArc3,LongMidRangePctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,7114.0,119,-5.0,226,221,41.0,50.0,25.0,447,8.0,17.0,5.0,10.0,2.0,2.0,7.0,18.0,4.0,11.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,19.0,46.0,2.0,8.0,6.0,50.0,280,8.0,13.0,1.0,2.0,19.0,5.0,13.0,1.0,1.0,11.0,20.0,18.0,6.0,12.0,6.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,4.0,9.0,12.0,16.0,5.0,33.0,13.0,46.0,3.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,4.0,9.0,1.0,2.0,1.0,11.0,1.0,10.0,2.0,6.0,1.0,1.0,1.0,11.0,41.0,1.0,0.5263157894736842,0.7692307692307693,1.0,0.25,0.5,0.25,0.41304347826086957,0.6153846153846154,0.38461538461538464,0.4074074074074074,0.6333333333333333,0.35714285714285715,0.43103448275862066,0.6333333333333333,0.36666666666666664,0.14814814814814814,0.125,0.08695652173913043,0.17647058823529413,0.05555555555555555,0.5,24.513618677042803,0.625,0.32,0.1323529411764706,0.1935483870967742,0.09302325581395349,0.25,0.11711711711711711,0.25,0.09375,0.1,0.05555555555555555,0.2857142857142857,0.08333333333333333,0.43478260869565216,0.3333333333333333,0.21739130434782608,0.125,0.10714285714285714,0.3148148148148148,0.47058823529411764,0.5714285714285714,0.5,0.3333333333333333,0.3888888888888889,0.4117647058823529,0.5714285714285714,0.2037037037037037,0.36363636363636365,0.36363636363636365,0.5,0.037037037037037035,0.5,1.0,1.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.5,0.2,0.13333333333333333,0.5,1.0,0.14285714285714285,1.0,0.07142857142857142,0.46296296296296297,0.16666666666666666,0.5107305555555556,0.5760555555555555,0.479825,0.10344827586206896,0.12,0.38,0.22,8.26304347826087,25.3375,0.18141592920353983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,2637.0,44,-15.0,89,86,23.0,31.0,7.0,175,1.0,4.0,,,,,1.0,1.0,,,,,1.0,3.0,,,,2.0,5.0,1.0,3.0,1.0,8.0,100,1.0,1.0,,,2.0,1.0,1.0,,,2.0,,4.0,3.0,,3.0,1.0,2.0,,2.0,1.0,3.0,1.0,,,7.0,1.0,,3.0,5.0,,8.0,1.0,9.0,,3.0,2.0,1.0,,,2.0,,3.0,3.0,,,,2.0,,1.0,,,,,,2.0,23.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.4,1.0,1.0,0.4375,1.0,1.0,0.5,1.0,1.0,0.375,,0.4,0.5,,,10.309278350515465,,0.18518518518518517,,0.125,0.038461538461538464,0.1568627450980392,0.02040816326530612,,,,0.043478260869565216,,0.16666666666666666,0.26666666666666666,,0.11764705882352941,0.14285714285714285,,0.5,0.25,0.5,,0.125,1.0,1.0,,,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.875,0.3333333333333333,0.5667249999999999,0.4253,0.4253,0.125,,0.25,0.25,3.4,27.0,0.25842696629213485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,2472.0,41,-21.0,85,84,21.0,12.0,8.0,169,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,7.0,,,1.0,1.0,2.0,2.0,9.0,,8.0,99,,1.0,,,,1.0,1.0,2.0,,2.0,2.0,,6.0,,6.0,1.0,,,,,,,,,,1.0,,4.0,,1.0,5.0,1.0,6.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,2.0,21.0,1.0,1.0,1.0,1.0,0.2222222222222222,,0.25,0.5,,1.0,0.36363636363636365,,0.3333333333333333,0.36363636363636365,,0.3333333333333333,0.8181818181818182,,,,,,12.631578947368421,0.5,,,0.15384615384615385,0.037037037037037035,0.09090909090909091,0.019230769230769232,,,,0.047619047619047616,,,,,0.14285714285714285,0.2,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,,,,,0.18181818181818182,0.5,0.5,1.0,0.6363636363636364,0.14285714285714285,0.14285714285714285,1.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.9090909090909091,0.16666666666666666,0.53464,0.4284,0.536975,,,,0.25,8.35,28.133333333333336,0.24705882352941178,,,,,,,1.0,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,1518.0,25,9.0,53,52,16.0,22.0,4.0,105,,,,,,,,,1.0,1.0,,3.0,,1.0,,,1.0,1.0,1.0,,4.0,1.0,3.0,51,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,2.0,3.0,,5.0,,5.0,,,,1.0,,,1.0,,3.0,5.0,,,,1.0,,1.0,1.0,1.0,,,,,16.0,1.0,1.0,1.0,,,,,1.0,,,0.2,,,0.3,,,0.8,,,,,,10.526315789473685,,0.1875,,0.125,,0.15625,,,,,,,0.5,0.1111111111111111,0.2,0.125,0.125,,,,,,,,,,0.2,1.0,1.0,1.0,0.6,,,,0.2,,,,,,,,,,,,1.0,0.8,,0.5389299999999999,,0.51075,0.2,1.0,,,15.8,24.424999999999997,0.3018867924528302,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203081,1610612749,Damian Lillard,Damian Lillard,203081,MIL,9373.0,156,-35.0,301,297,58.0,65.0,32.0,598,9.0,15.0,,,2.0,2.0,1.0,5.0,4.0,13.0,2.0,2.0,18.0,46.0,2.0,5.0,14.0,14.0,33.0,20.0,48.0,37.0,125.0,377,,1.0,3.0,6.0,10.0,4.0,7.0,15.0,6.0,29.0,4.0,24.0,18.0,,46.0,18.0,2.0,1.0,16.0,4.0,20.0,4.0,,4.0,44.0,2.0,,7.0,4.0,,11.0,2.0,13.0,,4.0,2.0,3.0,2.0,1.0,9.0,1.0,6.0,8.0,,1.0,,25.0,,38.0,2.0,12.0,,,,29.0,58.0,,0.14285714285714285,0.14285714285714285,0.3,0.4166666666666667,0.5,0.4166666666666667,0.42424242424242425,,0.5714285714285714,0.5432098765432098,0.6428571428571429,0.5227272727272727,0.6458333333333334,0.6428571428571429,0.6041666666666666,0.5925925925925926,0.020833333333333332,0.06060606060606061,0.13333333333333333,,,30.973451327433626,,0.058823529411764705,,0.08045977011494253,0.029850746268656716,0.07096774193548387,0.012903225806451613,,,,0.017543859649122806,0.1,,0.06060606060606061,0.11764705882352941,0.07352941176470588,0.10526315789473684,,0.18518518518518517,0.6,0.6923076923076923,,0.06172839506172839,0.2,0.2,1.0,0.16049382716049382,0.3076923076923077,0.3076923076923077,0.25,0.024691358024691357,1.0,1.0,1.0,0.5679012345679012,0.391304347826087,0.4,0.2222222222222222,,,,0.7142857142857143,0.4,0.5,0.09090909090909091,1.0,0.6363636363636364,0.7777777777777778,0.391304347826087,0.5215962962962962,0.47508999999999996,0.4862181818181819,0.17894736842105263,0.27906976744186046,0.08,0.232,9.393939393939394,27.618750000000002,0.19269102990033224,10.0,2.0,2.0,6.0,,,,1.0,5.0,0.6666666666666666,0.09615384615384616,1.0,,0.045454545454545456,1.0,1.0,1.0,4.0,1.0,5.0,42.0,6.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.021739130434782608,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,,True,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,6930.0,116,-32.0,222,219,38.0,46.0,24.0,441,11.0,14.0,1.0,1.0,1.0,2.0,3.0,8.0,2.0,4.0,,1.0,6.0,12.0,1.0,1.0,1.0,16.0,26.0,6.0,13.0,6.0,56.0,286,2.0,3.0,1.0,1.0,7.0,1.0,5.0,1.0,3.0,5.0,26.0,6.0,18.0,2.0,12.0,6.0,1.0,,6.0,4.0,10.0,4.0,,1.0,24.0,,4.0,5.0,3.0,,8.0,4.0,12.0,,,,1.0,,,3.0,,4.0,7.0,,1.0,1.0,5.0,,8.0,,4.0,4.0,2.0,4.0,5.0,38.0,1.0,0.8125,0.8666666666666667,1.0,0.46153846153846156,1.0,0.46153846153846156,0.6153846153846154,0.6666666666666666,0.2,0.6410256410256411,0.875,0.16666666666666666,0.6511627906976745,0.875,0.3125,0.3333333333333333,,0.038461538461538464,,0.125,,18.548387096774192,,0.06818181818181818,0.06060606060606061,0.07462686567164178,,0.07207207207207207,0.035398230088495575,0.05555555555555555,0.07692307692307693,0.045454545454545456,,,0.08333333333333333,0.05,0.08333333333333333,0.08771929824561403,,,0.358974358974359,0.7857142857142857,0.7857142857142857,0.9090909090909091,0.20512820512820512,0.375,0.42857142857142855,0.6666666666666666,0.10256410256410256,0.5,0.5,0.5,0.02564102564102564,,,,0.3076923076923077,0.5,0.5,1.0,0.25,1.0,,0.25,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,0.6923076923076923,0.5,0.5387333333333333,0.4944,0.49922500000000003,0.09302325581395349,0.13333333333333333,0.125,0.08928571428571429,6.3076923076923075,27.930769230769233,0.17117117117117117,3.0,2.0,,2.0,,1.0,,,,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,3.0,0.75,,True,,,,,
201976,1610612749,Patrick Beverley,Patrick Beverley,201976,MIL,7530.0,126,-33.0,234,234,46.0,51.0,26.0,468,3.0,4.0,,,,,2.0,8.0,,,1.0,2.0,1.0,6.0,,,3.0,5.0,12.0,2.0,8.0,5.0,21.0,307,,,,,,,,3.0,,,4.0,6.0,6.0,,6.0,1.0,1.0,,9.0,4.0,13.0,3.0,1.0,1.0,30.0,2.0,1.0,7.0,3.0,,10.0,3.0,13.0,,1.0,1.0,3.0,,1.0,4.0,,2.0,11.0,,,1.0,8.0,,5.0,1.0,3.0,2.0,1.0,2.0,,46.0,1.0,0.4,0.4,1.0,0.25,,0.25,0.4166666666666667,,,0.4,,,0.4772727272727273,,,0.4,,0.08333333333333333,,0.125,,9.701492537313433,,0.061224489795918366,0.013888888888888888,0.10144927536231885,0.041666666666666664,0.0847457627118644,0.025,,,0.041666666666666664,0.04878048780487805,,0.06666666666666667,0.08695652173913043,,0.125,,,0.2,0.75,0.75,0.3333333333333333,0.4,0.25,0.2857142857142857,0.5,,,,,0.1,0.5,0.5,1.0,0.3,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,1.0,0.6,0.16666666666666666,0.50836,,0.46459999999999996,0.13636363636363635,0.21428571428571427,,,7.083333333333332,25.400000000000002,0.19658119658119658,2.0,6.0,,1.0,,,,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,True,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,7219.0,120,-12.0,230,223,28.0,37.0,24.0,453,4.0,6.0,,,,,10.0,18.0,11.0,19.0,,3.0,4.0,10.0,,2.0,2.0,25.0,43.0,4.0,13.0,5.0,67.0,288,1.0,3.0,,3.0,2.0,2.0,5.0,4.0,,10.0,24.0,26.0,9.0,2.0,10.0,4.0,1.0,,7.0,6.0,13.0,3.0,3.0,4.0,32.0,3.0,3.0,12.0,10.0,2.0,24.0,6.0,30.0,2.0,1.0,1.0,2.0,,,3.0,,4.0,10.0,,3.0,1.0,10.0,1.0,5.0,1.0,3.0,1.0,,1.0,10.0,28.0,,0.48,0.5,0.75,0.3076923076923077,,0.3076923076923077,0.5813953488372093,0.3333333333333333,0.4,0.5535714285714286,0.16666666666666666,0.5555555555555556,0.5775862068965517,0.16666666666666666,0.5555555555555556,0.23214285714285715,,0.023255813953488372,0.16666666666666666,,,23.643410852713178,0.2857142857142857,0.18181818181818182,0.043478260869565216,0.2,0.075,0.19130434782608696,0.05504587155963303,,0.07692307692307693,0.045454545454545456,0.05405405405405406,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.15384615384615385,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.10714285714285714,0.6666666666666666,0.8,0.5,0.32142857142857145,0.5555555555555556,0.5555555555555556,0.3,0.3392857142857143,0.5789473684210527,0.5789473684210527,0.6363636363636364,0.05357142857142857,,,,0.17857142857142858,0.4,0.4,0.75,,,,0.3333333333333333,,,,,0.2222222222222222,0.3392857142857143,0.4,0.45521517857142857,0.38585,0.38299444444444447,0.05172413793103448,0.06666666666666667,0.029850746268656716,0.14925373134328357,12.067441860465117,25.553846153846152,0.12173913043478261,2.0,1.0,,1.0,,,1.0,,,0.3333333333333333,,2.0,,0.2222222222222222,,1.0,,2.0,,2.0,3.0,1.0,1.0,,,,,0.5,,0.16666666666666666,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,
203109,1610612749,Jae Crowder,Jae Crowder,203109,MIL,1195.0,20,-32.0,38,40,16.0,7.0,4.0,78,,1.0,,1.0,,,,,,1.0,,2.0,,1.0,,1.0,,,2.0,,3.0,2.0,2.0,64,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,,,,,,,,,1.0,2.0,,,,1.0,,2.0,,1.0,,,,,16.0,,,,,,,,,,,,,,0.16666666666666666,,,0.6,,,,,,13.953488372093023,0.5,0.3333333333333333,0.08333333333333333,0.09090909090909091,0.08333333333333333,0.14285714285714285,0.08333333333333333,,,0.25,0.1111111111111111,,,0.5,,0.1111111111111111,,,0.2,,,,,,,,0.2,,,,0.4,,,,0.2,,,,0.5,,,0.5,,,,,,0.8,,0.57992,0.55545,,0.16666666666666666,0.3333333333333333,,,11.2,25.03333333333333,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,793.0,13,3.0,25,26,3.0,4.0,5.0,51,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,,2.0,29,1.0,1.0,,,2.0,,,,,,,2.0,,2.0,,,1.0,,,,,,,,,1.0,,2.0,1.0,,3.0,1.0,4.0,,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,3.0,,,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,0.5,0.5,,,6.666666666666667,,0.1,,0.2,0.16666666666666666,0.15,0.06666666666666667,,,,0.2,,0.2,,,0.14285714285714285,0.3333333333333333,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,0.8086,,,,,1.0,,0.8,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
