EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,AtRimFGA,PenaltyAtRimFGA,PtsUnassisted2s,DefThreePtRebounds,ShootingFouls,Fouls,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,on,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,HeaveAttempts,Arc3PctBlocked,Offensive Fouls Drawn,StepOutOfBoundsTurnovers,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,224.0,4,2.0,7,6,7,3,1.0,13,1.0,1.0,1.0,1.0,2.0,4,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3955,0.3955,1.0,13.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,374.0,6,,12,11,12,7,1.0,23,,1.0,,1.0,,10,,1.0,,,,,,,12,,,,,,,,,23.076923076923077,,,,0.5,,,,0.49624999999999997,0.49624999999999997,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,374.0,6,,12,11,12,7,1.0,23,1.0,1.0,1.0,2.0,2.0,10,1.0,2.0,2.0,,,1.0,1.0,2.0,12,,,0.5,0.5,0.5,0.5,0.5,0.5,15.384615384615383,,0.5,,0.5,1.0,1.0,,0.48645,0.48645,1.0,8.35,1.0,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,0.5,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,374.0,6,,12,11,12,7,1.0,23,,1.0,2.0,3.0,4.0,10,2.0,3.0,4.0,2.0,,,1.0,4.0,12,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,23.076923076923077,,,,0.3333333333333333,,,,0.5155333333333333,0.5155333333333333,1.0,3.4333333333333336,1.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,2.0,2.0,2.0,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5403,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641753,1610612749,Chris Livingston,Chris Livingston,1641753,MIL,374.0,6,,12,11,12,7,1.0,23,1.0,1.0,1.0,1.0,2.0,10,1.0,1.0,2.0,2.0,,,,2.0,12,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,15.384615384615383,,,,1.0,1.0,1.0,1.0,0.442,0.442,1.0,5.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,2.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,150.0,2,-2.0,5,5,5,4,,10,,,,,,6,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,11212.0,187,36.0,354,347,78,65,40.0,701,14.0,29.0,41.0,79.0,99.0,406,8.0,18.0,18.0,46.0,23.0,52.0,68.0,18.0,78,0.5609756097560976,0.6571428571428571,0.5189873417721519,0.4444444444444444,0.5,0.42105263157894735,0.515625,0.42857142857142855,26.11940298507463,0.3026315789473684,0.2441860465116279,0.3076923076923077,0.31868131868131866,0.4827586206896552,0.5,0.5,0.5204626373626374,0.4928394736842105,0.18181818181818182,8.711392405063291,0.22033898305084745,10.0,1.0,12.0,1.0,10.0,4.0,1.0,6.0,,1.0,17.0,2.0,,9.0,2.0,0.13186813186813187,0.05063291139240506,0.034482758620689655,0.2222222222222222,0.10989010989010989,0.05263157894736842,0.43956043956043955,25.591666666666665,28.0,4.0,36.0,19.0,5.0,13.0,0.19791666666666666,0.20270270270270271,0.3076923076923077,0.21052631578947367,16.0,5.0,12.0,3.0,9.0,17.0,21.0,12.0,12.0,16.0,3.0,,0.5294117647058824,0.5526315789473685,0.5526315789473685,0.12244897959183673,0.09876543209876543,0.1111111111111111,0.5714285714285714,0.64,0.5625,0.631578947368421,0.4166666666666667,0.75,0.5662153846153846,0.21212121212121213,15.0,13.0,3.0,7.0,0.07368421052631578,0.08433734939759036,False,11.0,22.0,1.0,2.0,2.0,1.0,2.0,3.0,8.0,1.0,2.0,2.0,9.0,2.0,1.0,5.0,4.0,1.0,4.0,10.0,4.0,3.0,2.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.25,0.08333333333333333,0.10714285714285714,0.5,0.7142857142857143,0.0625,0.16666666666666666,0.10344827586206896,0.03773584905660377,0.18181818181818182,0.11764705882352941,0.3939393939393939,0.18181818181818182,0.09523809523809523,0.24175824175824176,0.5,0.5,0.6363636363636364,0.02197802197802198,0.5,1.0,1.0,0.2,0.2,1.0,0.2,0.10526315789473684,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,7459.0,124,,240,239,71,68,22.0,479,1.0,2.0,8.0,14.0,27.0,273,3.0,4.0,12.0,2.0,13.0,20.0,23.0,12.0,71,0.125,0.125,0.5714285714285714,0.75,0.5,0.6666666666666666,0.54,0.6666666666666666,10.526315789473683,0.22807017543859648,0.16260162601626016,0.11764705882352941,0.08,0.5,0.5,,0.587704,0.5757611111111111,0.4444444444444444,2.692857142857143,0.29583333333333334,8.0,4.0,11.0,5.0,8.0,3.0,10.0,13.0,6.0,,29.0,2.0,1.0,3.0,1.0,0.44,0.21428571428571427,,0.6666666666666666,0.32,0.4444444444444444,0.92,25.88181818181818,12.0,3.0,14.0,7.0,4.0,6.0,0.10606060606060606,0.1276595744680851,0.48,0.3333333333333333,7.0,,1.0,2.0,1.0,2.0,2.0,,1.0,3.0,6.0,2.0,0.5,0.5,0.5,0.018867924528301886,0.02654867256637168,,0.5833333333333334,0.7777777777777778,0.14285714285714285,0.5,,0.6666666666666666,0.52405,0.07407407407407407,5.0,2.0,1.0,1.0,0.08,0.07142857142857142,False,,,1.0,3.0,2.0,,,3.0,2.0,,,,9.0,2.0,,3.0,3.0,,2.0,,,4.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,1.0,0.2727272727272727,,0.2727272727272727,,0.25,,,0.03333333333333333,,0.07142857142857142,0.04081632653061224,,0.26666666666666666,0.28,0.05263157894736842,,,,,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,,,,,0.25,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.4,0.1111111111111111,1.0,0.25,0.09090909090909091,,,,,,,,,,,,,,,,,,,
1627736,1610612749,Malik Beasley,Malik Beasley,1627736,MIL,7643.0,127,-40.0,257,260,66,43,25.0,517,4.0,7.0,9.0,15.0,51.0,316,3.0,6.0,12.0,10.0,3.0,13.0,14.0,12.0,66,0.5555555555555556,0.5555555555555556,0.6,0.5,0.6375,0.5454545454545454,0.6375,0.5454545454545454,15.087719298245613,0.0625,0.1016949152542373,,0.175,0.5714285714285714,0.5714285714285714,,0.5556679487179488,0.62245,0.23529411764705882,7.7,0.25680933852140075,19.0,3.0,25.0,5.0,18.0,2.0,3.0,4.0,2.0,1.0,9.0,1.0,,3.0,2.0,0.625,0.13333333333333333,,0.3333333333333333,0.475,0.2727272727272727,0.775,26.476,6.0,5.0,8.0,9.0,4.0,9.0,0.12857142857142856,0.1111111111111111,0.15,0.45454545454545453,3.0,,,2.0,,1.0,3.0,,,1.0,4.0,,,0.5,0.5,,0.007936507936507936,,0.5,0.75,1.0,,,0.4,0.47835,0.058823529411764705,,,,,,,False,2.0,2.0,3.0,6.0,8.0,1.0,2.0,11.0,,1.0,2.0,,30.0,8.0,1.0,1.0,,1.0,1.0,1.0,,4.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,0.9090909090909091,0.44,0.5,0.4583333333333333,0.04,0.3333333333333333,,0.125,0.017543859649122806,,,0.022222222222222223,,,0.11538461538461539,0.1875,,0.05,1.0,1.0,1.0,0.15,0.5,0.5,1.0,0.42105263157894735,0.4444444444444444,0.875,,0.6666666666666666,0.5,1.0,0.4444444444444444,,2.0,2.0,2.0,,1.0,,,,,0.4,0.18181818181818182,,0.6666666666666666,,3.0,1.0,0.05263157894736842,,,,,,,,,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,3671.0,61,-2.0,125,125,47,54,11.0,250,,,3.0,3.0,15.0,144,1.0,1.0,7.0,6.0,5.0,8.0,8.0,7.0,47,1.0,1.0,1.0,1.0,0.42857142857142855,0.625,0.5,0.7,11.678832116788321,0.16666666666666666,0.125,0.18181818181818182,,,,,0.5249285714285714,0.4744375,0.4666666666666667,12.500000000000002,0.376,7.0,3.0,11.0,3.0,7.0,,1.0,1.0,1.0,,2.0,,,1.0,,0.7857142857142857,,,,0.5,0.75,0.8571428571428571,25.672727272727272,1.0,,,3.0,5.0,8.0,0.08823529411764706,0.05263157894736842,0.07142857142857142,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,4.0,3.0,1.0,1.0,0.07142857142857142,0.3333333333333333,False,2.0,2.0,,4.0,2.0,,,2.0,3.0,,,2.0,6.0,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,0.18181818181818182,,0.18181818181818182,,,,,,,,,,0.3333333333333333,0.07692307692307693,0.13333333333333333,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,0.2857142857142857,0.2857142857142857,1.0,,,,,0.2857142857142857,,,1.0,1.0,,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,
