EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,OffLongMidRangeReboundPct,HeaveAttempts,HeaveMakes,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Charge Fouls Drawn,Transition Take Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,OffensiveGoaltends
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,28574.0,476,93.0,914,915,169.0,137.0,94.0,1829,61.0,82.0,6.0,9.0,7.0,10.0,26.0,57.0,7.0,19.0,8.0,18.0,2.0,2.0,4.0,16.0,55.0,2.0,6.0,8.0,13.0,94.0,158.0,24.0,73.0,36.0,296.0,1003,10.0,19.0,2.0,8.0,4.0,30.0,12.0,31.0,10.0,17.0,9.0,63.0,102.0,86.0,51.0,21.0,8.0,55.0,16.0,11.0,1.0,17.0,28.0,45.0,18.0,10.0,10.0,4.0,3.0,118.0,11.0,5.0,1.0,31.0,26.0,2.0,59,17.0,76,3.0,15.0,4.0,11.0,17.0,3.0,9.0,17.0,4.0,8.0,1.0,2.0,34.0,4.0,3.0,10.0,37.0,1.0,5.0,6.0,63.0,5.0,5.0,61.0,2.0,26.0,1.0,4.0,6.0,2.0,2.0,4.0,2.0,8.0,6.0,63.0,164.0,3.0,4.0,0.5425531914893617,0.5666666666666667,0.7083333333333334,0.3287671232876712,0.25,0.5882352941176471,0.3287671232876712,0.5949367088607594,0.5263157894736842,0.3870967741935484,0.5627705627705628,0.48148148148148145,0.5625,0.5692307692307692,0.5,0.5727272727272728,0.31601731601731603,0.0136986301369863,0.06962025316455696,0.036585365853658534,0.14035087719298245,0.01818181818181818,28.65497076023392,0.5,0.16666666666666666,0.07692307692307693,0.11158798283261803,0.02976190476190476,0.14622641509433962,0.04247104247104247,0.12808988764044943,0.03747072599531616,0.03389830508474576,0.0410958904109589,0.04081632653061224,0.047619047619047616,0.19117647058823528,0.041666666666666664,0.17777777777777778,0.14035087719298245,0.17073170731707318,0.03,0.75,0.354978354978355,0.7439024390243902,0.7721518987341772,0.6229508196721312,0.24675324675324675,0.45614035087719296,0.5306122448979592,0.34615384615384615,0.08225108225108226,0.3684210526315789,0.3684210526315789,0.5714285714285714,0.07792207792207792,0.4444444444444444,0.4444444444444444,0.875,0.23809523809523808,0.2909090909090909,0.2962962962962963,0.625,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.07407407407407407,0.2222222222222222,0.3333333333333333,1.0,0.20833333333333334,0.7,0.08333333333333333,0.5,0.2708333333333333,0.6153846153846154,0.670995670995671,0.2909090909090909,0.5388822510822512,0.4849107142857143,0.5096989583333333,0.10546875,0.14285714285714285,0.013513513513513514,0.10135135135135136,0.21283783783783783,5.8734177215189876,26.0,0.18490153172866522,,,,,,,,,,,,,,,True,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,29477.0,491,129.0,937,926,183.0,155.0,95.0,1863,50.0,72.0,8.0,12.0,14.0,20.0,9.0,30.0,15.0,41.0,1.0,8.0,,,1.0,26.0,79.0,,3.0,7.0,20.0,74.0,143.0,27.0,87.0,78.0,307.0,1021,9.0,18.0,,3.0,9.0,27.0,18.0,34.0,7.0,21.0,23.0,80.0,74.0,74.0,42.0,39.0,10.0,79.0,26.0,8.0,2.0,34.0,44.0,78.0,31.0,13.0,29.0,3.0,2.0,200.0,5.0,8.0,,46.0,47.0,3.0,96,13.0,109,4.0,12.0,8.0,4.0,19.0,3.0,9.0,11.0,1.0,10.0,,2.0,30.0,2.0,3.0,8.0,36.0,,4.0,5.0,66.0,5.0,2.0,88.0,9.0,37.0,3.0,5.0,9.0,,,3.0,6.0,9.0,6.0,76.0,178.0,2.0,2.0,0.5,0.5362318840579711,0.5185185185185185,0.3103448275862069,,0.3333333333333333,0.3103448275862069,0.5174825174825175,0.5,0.5294117647058824,0.49782608695652175,0.42857142857142855,0.5181818181818182,0.5714285714285714,0.5625,0.6060606060606061,0.3782608695652174,0.022988505747126436,0.055944055944055944,0.08333333333333333,0.06666666666666667,0.02531645569620253,28.041825095057035,0.6333333333333333,0.2727272727272727,,0.2017167381974249,0.046242774566473986,0.2222222222222222,0.019083969465648856,0.21136363636363636,0.029885057471264367,0.09259259259259259,0.038461538461538464,0.015306122448979591,0.030303030303030304,0.14666666666666667,0.17117117117117117,0.3617021276595745,0.21818181818181817,0.23809523809523808,0.034782608695652174,0.6666666666666666,0.3130434782608696,0.6944444444444444,0.7575757575757576,0.6,0.13043478260869565,0.3,0.32142857142857145,0.5555555555555556,0.1782608695652174,0.36585365853658536,0.36585365853658536,0.13333333333333333,0.034782608695652174,0.125,0.125,1.0,0.34347826086956523,0.3291139240506329,0.33766233766233766,0.5,0.5714285714285714,0.6666666666666666,0.5,,0.14285714285714285,,,0.36363636363636365,0.7,0.01818181818181818,,0.36363636363636365,0.35,0.691304347826087,0.3291139240506329,0.5257202173913043,0.4999749999999999,0.5120836363636364,0.1532567049808429,0.21637426900584794,0.03333333333333333,0.08794788273615635,0.26058631921824105,7.676223776223776,26.193103448275863,0.19530416221985059,3.0,,,,,,,,,,,,,,True,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,26796.0,447,67.0,854,860,148.0,137.0,86.0,1714,16.0,22.0,,1.0,2.0,3.0,9.0,21.0,4.0,7.0,7.0,21.0,3.0,1.0,2.0,40.0,90.0,3.0,9.0,5.0,15.0,29.0,50.0,47.0,111.0,23.0,222.0,937,1.0,2.0,3.0,12.0,5.0,16.0,2.0,5.0,6.0,17.0,4.0,26.0,30.0,28.0,120.0,21.0,,90.0,40.0,3.0,1.0,44.0,14.0,58.0,13.0,1.0,31.0,10.0,3.0,130.0,4.0,5.0,1.0,21.0,20.0,1.0,42,10.0,52,1.0,11.0,6.0,5.0,9.0,1.0,6.0,2.0,1.0,3.0,,,11.0,,2.0,13.0,30.0,,,,27.0,1.0,2.0,25.0,1.0,8.0,2.0,2.0,14.0,3.0,2.0,6.0,7.0,17.0,12.0,24.0,143.0,2.0,1.0,0.5172413793103449,0.5172413793103449,0.851063829787234,0.42342342342342343,0.25,0.35294117647058826,0.42342342342342343,0.58,0.5,0.4,0.6180124223602484,0.39285714285714285,0.5,0.6453488372093024,0.5,0.5416666666666666,0.6894409937888198,0.009009009009009009,0.06,0.09090909090909091,,0.011111111111111112,19.102296450939455,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.08888888888888889,0.029411764705882353,0.11052631578947368,0.016877637130801686,0.09879518072289156,0.022113022113022112,0.05263157894736842,0.0136986301369863,0.01675977653631285,0.017241379310344827,0.07575757575757576,0.0782608695652174,0.13636363636363635,0.1111111111111111,0.10810810810810811,0.012658227848101266,0.7058823529411765,0.13664596273291926,0.7272727272727273,0.8,0.5625,0.13043478260869565,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.043478260869565216,0.5714285714285714,0.6666666666666666,0.5,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.5590062111801242,0.4444444444444444,0.449438202247191,0.825,0.07142857142857142,,,0.21428571428571427,0.6428571428571429,0.3333333333333333,1.0,0.13636363636363635,0.6666666666666666,0.09090909090909091,0.5,0.6818181818181818,0.3333333333333333,0.8260869565217391,0.4444444444444444,0.5383121118012422,0.5186499999999999,0.49912954545454546,0.058823529411764705,0.14035087719298245,0.017699115044247787,0.07207207207207207,0.11711711711711711,7.073999999999999,25.976576576576573,0.17330210772833723,,1.0,1.0,1.0,0.14285714285714285,0.025,,,,,,,,,True,
1629052,1610612738,Oshae Brissett,Oshae Brissett,1629052,BOS,252.0,4,9.0,9,9,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1,,1,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.14285714285714285,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201143,1610612738,Al Horford,Al Horford,201143,BOS,34491.0,575,140.0,1094,1088,209.0,164.0,113.0,2182,23.0,28.0,5.0,8.0,3.0,4.0,7.0,13.0,1.0,2.0,16.0,37.0,2.0,3.0,6.0,19.0,58.0,,5.0,,9.0,31.0,43.0,35.0,95.0,7.0,174.0,1189,5.0,10.0,,7.0,3.0,13.0,5.0,7.0,3.0,15.0,2.0,21.0,44.0,18.0,105.0,,6.0,57.0,19.0,,,21.0,19.0,40.0,10.0,9.0,15.0,4.0,2.0,99.0,20.0,14.0,1.0,40.0,55.0,3.0,98,35.0,133,5.0,15.0,7.0,8.0,4.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,12.0,4.0,2.0,13.0,28.0,,8.0,3.0,14.0,3.0,,11.0,1.0,4.0,,2.0,12.0,4.0,2.0,5.0,6.0,16.0,11.0,21.0,204.0,1.0,2.0,0.7096774193548387,0.7857142857142857,1.0,0.3684210526315789,,0.2,0.3723404255319149,0.7209302325581395,0.5,0.7142857142857143,0.605072463768116,0.29411764705882354,0.4318181818181818,0.6083916083916084,0.34210526315789475,0.4375,0.6884057971014492,,,,,,12.611879576891782,0.3333333333333333,0.21428571428571427,0.058823529411764705,0.19784172661870503,0.06796116504854369,0.1606425702811245,0.06535947712418301,0.18026565464895636,0.06640625,0.05970149253731343,0.0967741935483871,0.07391304347826087,0.039473684210526314,0.18518518518518517,0.24822695035460993,0.08928571428571429,0.16831683168316833,0.1276595744680851,0.07042253521126761,0.6875,0.2028985507246377,0.8214285714285714,0.8214285714285714,0.6956521739130435,0.09420289855072464,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.014492753623188406,0.5,0.5,1.0,0.26811594202898553,0.43243243243243246,0.43243243243243246,1.0,0.42028985507246375,0.3275862068965517,0.3275862068965517,1.0,0.47058823529411764,0.625,0.2,0.11764705882352941,0.29411764705882354,,,0.18181818181818182,0.75,0.2727272727272727,0.5,0.4090909090909091,,0.8913043478260869,0.3333333333333333,0.5486744525547446,0.498965,0.5022928571428572,0.028368794326241134,0.08695652173913043,,0.07471264367816093,0.1206896551724138,4.4651162790697665,25.371578947368423,0.1910420475319927,,2.0,1.0,3.0,,0.021739130434782608,1.0,,,,,,,,True,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,11437.0,191,49.0,360,353,65.0,31.0,38.0,713,5.0,8.0,3.0,4.0,1.0,2.0,2.0,8.0,,4.0,2.0,7.0,,,,11.0,27.0,1.0,3.0,3.0,4.0,7.0,20.0,13.0,34.0,6.0,59.0,399,3.0,5.0,1.0,3.0,,9.0,2.0,7.0,3.0,4.0,4.0,17.0,4.0,10.0,30.0,9.0,4.0,25.0,10.0,,,9.0,16.0,25.0,10.0,6.0,8.0,1.0,,66.0,7.0,1.0,,7.0,4.0,,11,8.0,19,2.0,3.0,1.0,2.0,,1.0,,6.0,1.0,,2.0,,6.0,1.0,,5.0,15.0,,1.0,1.0,6.0,,,6.0,,1.0,,2.0,,,,,,,,17.0,65.0,,2.0,0.2857142857142857,0.4,0.7692307692307693,0.38235294117647056,0.3333333333333333,0.75,0.36363636363636365,0.35,0.6,0.2857142857142857,0.49074074074074076,0.5625,0.5909090909090909,0.5175438596491229,0.5625,0.6538461538461539,0.6296296296296297,,,,,,15.632754342431761,,,,0.047619047619047616,0.014705882352941176,0.08536585365853659,0.07368421052631578,0.06626506024096386,0.049079754601226995,,0.03125,0.07246376811594203,0.07692307692307693,,0.0851063829787234,,0.07246376811594203,0.15384615384615385,0.06451612903225806,,0.14814814814814814,0.625,0.625,0.4,0.14814814814814814,0.25,0.25,,0.07407407407407407,,,,0.12962962962962962,0.2857142857142857,0.2857142857142857,1.0,0.5,0.4074074074074074,0.4074074074074074,0.7272727272727273,0.5,0.75,,,0.375,0.3333333333333333,1.0,0.18181818181818182,0.5,,,0.36363636363636365,0.75,0.7777777777777778,0.4,0.5017942307692308,0.5703625,0.44060499999999997,0.01818181818181818,0.047619047619047616,,0.15254237288135594,0.288135593220339,7.995,28.685294117647057,0.18055555555555555,,,,,,,1.0,1.0,1.0,,,,,,True,
1630214,1610612738,Xavier Tillman,Xavier Tillman,1630214,BOS,1223.0,20,14.0,34,37,,,4.0,71,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,37,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,5.0,,6,,6,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,5.128205128205128,1.0,,,0.3333333333333333,,0.14285714285714285,,0.2727272727272727,,,,,,0.5,0.2857142857142857,0.25,0.16666666666666666,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5491,,,,,,,,2.8,,,,,,,,,,,,,,,,,True,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,8443.0,141,72.0,256,248,78.0,39.0,28.0,504,3.0,3.0,,,2.0,2.0,,1.0,2.0,2.0,9.0,20.0,4.0,,3.0,8.0,20.0,1.0,2.0,1.0,6.0,5.0,6.0,17.0,40.0,4.0,65.0,260,,,1.0,6.0,,3.0,3.0,3.0,1.0,9.0,4.0,13.0,10.0,,51.0,,,20.0,8.0,,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,2.0,,,7.0,6.0,1.0,14,2.0,16,,3.0,3.0,,2.0,,2.0,1.0,,,,,3.0,,2.0,4.0,9.0,,,1.0,2.0,,,4.0,,1.0,,1.0,2.0,,,1.0,1.0,2.0,2.0,13.0,78.0,,1.0,1.0,1.0,1.0,0.425,0.16666666666666666,0.1111111111111111,0.425,0.8333333333333334,,1.0,0.6630434782608695,0.25,0.375,0.6770833333333334,0.25,0.4642857142857143,0.8695652173913043,,,,,,17.465753424657535,0.6666666666666666,0.25,,0.08695652173913043,,0.11864406779661017,0.02702702702702703,0.1015625,0.01639344262295082,,,0.018518518518518517,0.05,0.16666666666666666,0.075,,0.14,,,1.0,0.06521739130434782,1.0,1.0,1.0,0.021739130434782608,,,,0.043478260869565216,1.0,1.0,1.0,0.43478260869565216,0.45,0.45,1.0,0.43478260869565216,0.4,0.4,1.0,,,,0.6666666666666666,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,0.25,,0.5,0.16666666666666666,0.9347826086956522,0.4,0.5600163043478261,0.573675,0.5642041666666667,0.02127659574468085,0.14285714285714285,,0.046153846153846156,0.2,7.383333333333333,24.76,0.3046875,,,,,,,,,,,,,,,True,
201950,1610612738,Jrue Holiday,Jrue Holiday,201950,BOS,29106.0,485,129.0,928,923,185.0,148.0,98.0,1851,34.0,42.0,6.0,9.0,5.0,7.0,10.0,26.0,2.0,4.0,6.0,14.0,3.0,1.0,1.0,20.0,45.0,1.0,4.0,4.0,9.0,46.0,72.0,26.0,59.0,13.0,183.0,1009,7.0,11.0,3.0,7.0,,23.0,6.0,8.0,5.0,10.0,5.0,32.0,56.0,36.0,48.0,30.0,4.0,44.0,20.0,,,34.0,27.0,61.0,20.0,7.0,25.0,7.0,2.0,149.0,16.0,12.0,,20.0,30.0,1.0,51,28.0,79,2.0,15.0,9.0,6.0,10.0,4.0,6.0,9.0,2.0,4.0,,1.0,19.0,1.0,3.0,17.0,34.0,,3.0,1.0,18.0,1.0,4.0,14.0,2.0,6.0,,2.0,6.0,2.0,2.0,2.0,4.0,8.0,8.0,28.0,180.0,2.0,,0.6086956521739131,0.6363636363636364,0.6153846153846154,0.4406779661016949,0.42857142857142855,0.5,0.4482758620689655,0.6388888888888888,0.6363636363636364,0.75,0.648854961832061,0.6388888888888888,0.75,0.6678832116788321,0.6388888888888888,0.8,0.45038167938931295,,,,,,14.913957934990439,0.5263157894736842,0.08333333333333333,,0.13043478260869565,0.06818181818181818,0.0947867298578199,0.06153846153846154,0.11337868480725624,0.06422018348623854,0.08620689655172414,0.0379746835443038,0.06735751295336788,0.04477611940298507,0.13043478260869565,0.13392857142857142,0.12244897959183673,0.08823529411764706,0.12195121951219512,0.03508771929824561,1.0,0.32061068702290074,0.8095238095238095,0.8095238095238095,0.6176470588235294,0.1984732824427481,0.38461538461538464,0.38461538461538464,0.6,0.030534351145038167,0.5,0.5,0.5,0.10687022900763359,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.3435114503816794,0.4444444444444444,0.4444444444444444,0.55,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.25,,0.3888888888888889,0.7142857142857143,0.05555555555555555,1.0,0.5,0.4444444444444444,0.7709923664122137,0.45454545454545453,0.5467715384615384,0.5413375,0.5455138888888889,0.044444444444444446,0.07894736842105263,,0.12568306010928962,0.17486338797814208,4.716666666666667,25.838983050847453,0.19935344827586207,,,,,,0.10256410256410256,1.0,,,2.0,1.0,1.0,0.6666666666666666,0.5,True,
204001,1610612738,Kristaps Porzingis,Kristaps Porzingis,204001,BOS,2220.0,37,,70,67,8.0,9.0,6.0,137,,1.0,,1.0,,,1.0,4.0,4.0,5.0,,,,,,3.0,7.0,,,,,5.0,10.0,3.0,7.0,2.0,21.0,73,,1.0,,,,,1.0,1.0,,,2.0,4.0,4.0,6.0,6.0,3.0,,7.0,3.0,1.0,,1.0,,1.0,,,,,1.0,2.0,1.0,,,4.0,3.0,,7,1.0,8,,2.0,2.0,,1.0,,1.0,,,,,,1.0,,,1.0,4.0,,1.0,,6.0,,,2.0,,,,1.0,3.0,,,1.0,2.0,3.0,3.0,4.0,8.0,,1.0,0.4,0.4,0.6666666666666666,0.42857142857142855,,,0.42857142857142855,0.5,,1.0,0.5588235294117647,,1.0,0.5833333333333334,,1.0,0.4117647058823529,,0.1,,0.25,,25.333333333333332,1.0,,,0.1875,,0.23529411764705882,0.058823529411764705,0.21212121212121213,0.03125,,,,1.0,0.5,0.14285714285714285,,0.26666666666666666,,,1.0,0.058823529411764705,,,,0.23529411764705882,0.25,0.3333333333333333,1.0,0.29411764705882354,0.8,0.8,0.25,,,,,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,,,,,,,,,,,,,0.47058823529411764,0.42857142857142855,0.4789882352941176,,0.4278,,,,,0.19047619047619047,11.499999999999998,26.428571428571427,0.11428571428571428,,,,,,,,,,,,,,,True,
