EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceCorner3FGA,PtsAssisted3s,Fg2aBlocked,FTDefRebounds,LostBallSteals,StepOutOfBoundsTurnovers,Assisted3sPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,Corner3Assists,AtRimPctBlocked,DefCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsPutbacks,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,HeaveAttempts,Offensive Fouls Drawn,LostBallTurnovers,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,on,Travels,Charge Fouls,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1627745,1610612739,Damian Jones,Damian Jones,1627745,CLE,549.0,9,-3,19,20,14.0,18.0,3.0,39,22,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,14.0,9.523809523809524,0.5,0.2,0.3333333333333333,0.125,0.14285714285714285,0.3333333333333333,1.0,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,4811.0,80,-20,151,152,66.0,80.0,14.0,303,181,4.0,5.0,1.0,,11.0,,6.0,13.0,3.0,16.0,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,66.0,23.214285714285715,0.5,0.18181818181818182,,0.19696969696969696,0.02631578947368421,,0.16666666666666666,0.4370860927152318,11.0,11.0,1.0,1.0,8.0,8.0,5.0,8.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,17.0,21.0,2.0,10.0,9.0,49.0,1.0,1.0,1.0,2.0,5.0,12.0,13.0,2.0,4.0,3.0,33.0,14.0,20.0,6.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,14.0,2.0,7.0,1.0,33.0,1.0,1.0,0.4117647058823529,0.4117647058823529,0.2,0.5,0.5,0.2,0.8095238095238095,1.0,0.9230769230769231,0.6451612903225806,0.8333333333333334,0.8823529411764706,0.6621621621621622,0.8333333333333334,0.9166666666666666,0.3225806451612903,0.3333333333333333,0.21212121212121213,0.04878048780487805,0.058823529411764705,0.09090909090909091,0.3,0.28,0.08333333333333333,0.3548387096774194,1.0,1.0,0.36363636363636365,0.25806451612903225,0.625,0.625,0.6,0.06451612903225806,0.5,0.5,0.06451612903225806,0.25806451612903225,0.25,0.25,0.3333333333333333,1.0,0.6666666666666666,0.5,0.47058823529411764,1.0,0.23529411764705882,0.5,0.6774193548387096,0.25,0.5449290322580644,0.600625,0.5398794117647059,0.19444444444444445,0.2692307692307692,0.10204081632653061,0.673469387755102,6.352380952380953,25.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1627777,1610612739,Georges Niang,Georges Niang,1627777,CLE,2227.0,37,-8,68,69,22.0,30.0,8.0,137,82,2.0,2.0,,1.0,4.0,1.0,2.0,4.0,1.0,5.0,,,,2.0,2.0,,1.0,,,,22.0,23.684210526315788,,0.125,0.058823529411764705,0.09090909090909091,0.02857142857142857,0.09090909090909091,,0.3235294117647059,1.0,2.0,,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,2.0,6.0,,1.0,1.0,1.0,2.0,7.0,2.0,7.0,5.0,15.0,,1.0,,2.0,,2.0,4.0,1.0,1.0,,7.0,2.0,2.0,,6.0,2.0,,,1.0,,,1.0,1.0,1.0,,1.0,,2.0,4.0,6.0,,2.0,,7.0,,,0.5,0.5,0.2857142857142857,,1.0,0.2857142857142857,0.2857142857142857,,0.5,0.35714285714285715,,0.7,0.46875,,0.7,0.5,,0.058823529411764705,,,0.14285714285714285,0.25,0.07142857142857142,0.1111111111111111,0.14285714285714285,0.5,0.5,,0.2857142857142857,,,,0.07142857142857142,1.0,1.0,0.07142857142857142,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.2,1.0,0.2,1.0,0.6428571428571429,0.3333333333333333,0.48415,0.50755,0.43427999999999994,0.125,0.2222222222222222,,0.4666666666666667,8.200000000000001,25.957142857142856,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.25,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,1940.0,32,6,59,64,39.0,43.0,5.0,123,67,,2.0,,,6.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,39.0,12.307692307692307,1.0,,,0.03571428571428571,,,,0.6610169491525424,2.0,3.0,,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,,1.0,2.0,4.0,1.0,3.0,,7.0,,,,,,1.0,2.0,,1.0,,2.0,4.0,,,2.0,1.0,2.0,1.0,,,,1.0,,3.0,3.0,,2.0,2.0,,,,,,2.0,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,0.5,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.42857142857142855,,0.07692307692307693,,,,,,,0.42857142857142855,0.6666666666666666,1.0,1.0,0.14285714285714285,,,,,,,0.14285714285714285,0.2857142857142857,0.5,0.5,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.8571428571428571,0.5,0.56855,,0.5811833333333333,,,,0.2857142857142857,2.6,24.866666666666664,,3.0,1.0,,,,1.0,0.25,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,7491.0,125,-11,234,234,91.0,113.0,18.0,468,273,8.0,9.0,5.0,1.0,19.0,2.0,7.0,10.0,2.0,12.0,,,,,,,,,,,91.0,11.857707509881424,,0.14285714285714285,0.04,0.09523809523809523,0.018691588785046728,0.08,0.125,0.3888888888888889,,1.0,,,,,,1.0,,,5.0,8.0,22.0,,1.0,3.0,7.0,,2.0,10.0,27.0,3.0,33.0,,,,3.0,,,1.0,4.0,10.0,2.0,14.0,,,3.0,22.0,8.0,1.0,,2.0,,,3.0,,,,,3.0,9.0,4.0,3.0,,,2.0,14.0,,1.0,,,0.37037037037037035,,0.4,0.37037037037037035,,,,0.5172413793103449,,0.5454545454545454,0.532258064516129,,0.5833333333333334,0.9310344827586207,,0.05357142857142857,,,0.10526315789473684,0.21428571428571427,0.06521739130434782,,0.034482758620689655,,,,0.034482758620689655,,,,,,,0.1724137931034483,0.7586206896551724,0.36363636363636365,0.4,,,0.3333333333333333,,,,0.6363636363636364,0.42857142857142855,0.9655172413793104,0.36363636363636365,0.5282637931034483,0.517575,0.5113681818181818,,,,0.42424242424242425,7.300000000000001,26.240740740740737,2.0,27.0,,,,,0.9,,,,,0.875,0.6666666666666666,1.0,,,2.0,1.0,3.0,2.0,2.0,0.07407407407407407,0.09090909090909091,0.4,0.4,1.0,0.2727272727272727,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,3082.0,51,-23,93,95,29.0,45.0,10.0,188,106,5.0,6.0,1.0,1.0,13.0,4.0,1.0,3.0,5.0,8.0,,1.0,,2.0,2.0,,1.0,2.0,1.0,2.0,29.0,13.333333333333332,,0.05263157894736842,0.15384615384615385,0.06818181818181818,0.08928571428571429,,,0.3118279569892473,2.0,4.0,1.0,3.0,,2.0,4.0,8.0,,,,,,,,,,6.0,12.0,,,,12.0,1.0,3.0,,,2.0,1.0,3.0,,,,2.0,8.0,4.0,,,,1.0,1.0,3.0,1.0,,2.0,1.0,1.0,1.0,,3.0,6.0,3.0,,,,,2.0,1.0,,0.6666666666666666,0.8,,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,0.08,0.03333333333333333,,0.1111111111111111,,0.1,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.75,,,,,,,,1.0,0.3333333333333333,,,0.6666666666666666,,,,0.3333333333333333,,0.49747499999999995,0.6142333333333333,0.5214,,,0.16666666666666666,0.16666666666666666,5.333333333333333,,,,2.0,,,,,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.375,0.16666666666666666,0.25,1.0,,,,,,,,True,,,,,,,,,,,
202694,1610612739,Marcus Morris Sr.,Marcus Morris Sr.,202694,CLE,3455.0,58,2,104,105,32.0,48.0,6.0,209,102,,,,,,1.0,3.0,12.0,1.0,13.0,1.0,,1.0,,1.0,,1.0,,,,32.0,23.423423423423422,1.0,0.13636363636363635,0.038461538461538464,0.22,0.018867924528301886,0.07692307692307693,,0.3076923076923077,1.0,2.0,,,1.0,1.0,1.0,2.0,5.0,8.0,2.0,5.0,11.0,,1.0,1.0,3.0,7.0,12.0,6.0,13.0,,32.0,1.0,1.0,,1.0,2.0,2.0,4.0,2.0,4.0,,10.0,8.0,6.0,3.0,10.0,5.0,,,,,,8.0,,2.0,1.0,,,1.0,1.0,,,,,10.0,,,0.5714285714285714,0.5714285714285714,0.46153846153846156,,0.5,0.5,0.5833333333333334,1.0,0.5,0.64,0.5,0.625,0.64,0.5,0.625,0.52,,0.2857142857142857,,,0.25,,0.21739130434782608,,0.08,0.5,0.5,,0.08,0.5,0.5,,0.32,0.625,0.625,0.08,0.44,0.45454545454545453,0.45454545454545453,,,0.5,,0.125,1.0,0.375,0.3333333333333333,0.6,0.5,0.48359375,0.4171,0.5103142857142856,,,0.0625,0.3125,14.1,27.9,,15.0,,1.0,1.0,,0.8333333333333334,,,0.3333333333333333,0.8,0.8,,,,0.6,1.0,1.0,1.0,,,,,0.5,0.5,1.0,0.125,1.0,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,2904.0,48,-3,87,87,23.0,33.0,5.0,174,119,8.0,10.0,6.0,,22.0,,3.0,5.0,,5.0,,,,1.0,1.0,,1.0,,,,23.0,11.956521739130434,,0.17647058823529413,,0.15151515151515152,,,0.14285714285714285,0.26436781609195403,,4.0,,,,1.0,,,,1.0,1.0,1.0,4.0,,,,1.0,,5.0,2.0,5.0,,6.0,,,,,,,1.0,,1.0,,,,,,4.0,1.0,2.0,2.0,2.0,,,2.0,,,,,3.0,5.0,6.0,,,,,,1.0,,,,0.4,,,0.4,,,,0.3,,,0.3,,,0.5,,0.125,,,0.16666666666666666,0.25,0.125,,0.4,,,,,,,,0.1,,,0.1,0.4,0.25,0.3333333333333333,,,,,0.5,,0.5,,0.9,0.25,0.5873,,0.6132,,,,,4.4399999999999995,26.4,,6.0,,,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,0.2,0.25,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,4137.0,69,-6,131,128,47.0,47.0,10.0,259,151,9.0,14.0,8.0,1.0,33.0,,1.0,8.0,,8.0,3.0,,2.0,,3.0,1.0,,,,,47.0,25.179856115107917,1.0,0.045454545454545456,,0.13333333333333333,,,,0.35877862595419846,3.0,5.0,,,1.0,2.0,2.0,8.0,3.0,6.0,1.0,2.0,10.0,,,2.0,5.0,8.0,19.0,2.0,11.0,5.0,27.0,1.0,1.0,,,2.0,2.0,5.0,2.0,5.0,1.0,11.0,4.0,12.0,3.0,10.0,2.0,5.0,4.0,,,,7.0,,1.0,1.0,,1.0,3.0,7.0,6.0,1.0,3.0,,11.0,1.0,,0.25,0.25,0.18181818181818182,,0.4,0.18181818181818182,0.42105263157894735,1.0,0.4,0.36666666666666664,1.0,0.5,0.40625,1.0,0.5,0.36666666666666664,,0.18421052631578946,,,0.1,,0.1,,0.16666666666666666,0.6,0.75,,0.26666666666666666,0.25,0.2857142857142857,0.5,0.2,0.5,0.5,0.03333333333333333,0.3333333333333333,0.2,0.2,,,,,0.2,0.5,0.5,0.4,0.5333333333333333,0.2,0.5205083333333334,,0.55119,0.09375,0.14285714285714285,0.07407407407407407,0.4074074074074074,8.910526315789474,26.363636363636363,,3.0,2.0,,,,0.5,0.10526315789473684,0.125,,0.3333333333333333,0.5,,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,True,,,,,,,,,,,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,3729.0,62,9,117,116,42.0,51.0,6.0,233,140,1.0,6.0,,1.0,17.0,1.0,5.0,7.0,2.0,9.0,3.0,,1.0,3.0,6.0,,4.0,2.0,,2.0,42.0,30.327868852459016,0.5,0.20833333333333334,0.05,0.1346153846153846,0.045454545454545456,0.1,0.3333333333333333,0.358974358974359,17.0,17.0,1.0,1.0,4.0,4.0,4.0,7.0,1.0,1.0,1.0,,2.0,,,,,22.0,25.0,,3.0,5.0,49.0,1.0,1.0,,,2.0,4.0,6.0,,1.0,1.0,9.0,32.0,12.0,,2.0,,5.0,4.0,,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,8.0,8.0,2.0,5.0,,9.0,,,0.7272727272727273,0.7619047619047619,,,,,0.88,1.0,0.6666666666666666,0.7857142857142857,1.0,0.5714285714285714,0.7903225806451613,1.0,0.6428571428571429,0.10714285714285714,,0.07142857142857142,0.041666666666666664,0.05555555555555555,0.2222222222222222,,0.08695652173913043,,0.6071428571428571,1.0,1.0,0.7647058823529411,0.25,0.5714285714285714,0.5714285714285714,0.75,0.03571428571428571,1.0,1.0,0.03571428571428571,0.07142857142857142,,,1.0,1.0,,,0.5714285714285714,1.0,,,0.7142857142857143,,0.612725,0.5798,0.5901642857142857,0.16129032258064516,0.17857142857142858,0.04081632653061224,0.1836734693877551,4.184,24.53333333333333,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.14285714285714285,,2.0,,,2.0,2.0,1.0,,,,,0.5,,,2.0,,1.0,1.0,,True,,,,,,,,,,,
